global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
66014.51449428048	n/a	4357916123.915567	n/a	120602.11572036384	n/a	n/a	14544870316.228031	62567.12483034745	n/a	n/a	3914645109.53628	78849.97393740306	69686.92761605895	n/a	n/a	n/a	n/a	-0.0197071354	-0.1161181854	-0.0028891146	-0.0695874052	0.0612762094	-0.0372154629	0.0196766834	-0.0093224795	-0.0456156205	-0.0905959425	0.0136383527	0.0847845286	-0.1616350808	0.0102250362	-0.1123679484	0.0213765603	-0.021711216	-0.0343372308	0.0420128629	-0.0036401098	0.0450290841	0.0039215769	-0.0521832603	0.0106457715	-0.0702082568	0.1138785899	-0.122563912	0.0056016691	-0.0568744712	0.0180900135	-0.0465238724	0.0248927944	0.0444492732	-0.0210005096	0.0680253107	-0.0094268614	0.1613460628	-0.068379676	0.0597019238	-0.0761160338	0.0011079766	-0.0979814289	0.002642307	-0.0883801661	0.0205218439	-0.0097513292	0.0497967382	-0.096616527	0.0664110329	-0.0387047289	0.0367767116	-0.0553036522	0.102974994	-0.0424229193	-0.0551434135	0.0657877238	-0.0191720772	-0.041765664	-0.0454705948	-0.0686779838	0.0296536995	-0.0677176423	0.1058721829	-0.0458923191	0.0086934049	-0.0051960417	0.0411943188	-0.1028586628	0.1969916755	-0.0561118713	0.0371394433	-0.0658506923	0.0700859466	-0.0768122797	0.0441399109	-0.1451058356	0.0436431443	-0.1283130803	-0.0432002331	0.0735620815	-0.1363823507	0.006424326	-0.0537758836	0.0356156166	-0.0496123363	0.084434056	-0.0406068019	0.0427663953	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.025509	n/a	0.000650709081	n/a	-0.00911778	n/a	n/a	8.313391212840001e-05	-0.0219854	n/a	n/a	0.0004833578131599	-0.000882655	n/a	n/a	7.79079849025e-07	0.000686274	n/a	4.70972003076e-07	n/a	0.00102459	n/a	n/a	1.0497846680999998e-06	0.0	0.0	0.0
66027.90303365252	13.388539372041125	4359683979.02142	179.2529865166953	120919.76904984596	317.6533294821129	100903.63773107178	14621590547.068085	62678.20099586048	111.07616551303364	12337.914545078842	3928556880.077486	78767.73525627468	70607.34494499213	1.206742	20.636013	0.13957514	0.0780292999999999	-0.0797679605	-0.0543227515	-0.0155737766	-0.0010022095	-0.0885698108	0.0485637161	-0.0306702033	-0.020855844	0.0864455935	-0.0345757082	-0.0743881963	0.0462715304	-0.0039062986	0.0140474632	-0.1049022697	-0.0462735515	-0.0470734952	-0.0671437711	-0.0366959765	0.0951766159	-0.0411186842	0.0927886989	-0.0712614901	0.1300919375	0.0357925195	0.0521234471	-0.1866486369	-0.0966924489	-0.0027873266	0.0729255809	-0.1022116698	0.1179871024	-0.1101154467	-0.0546393303	-0.0608927883	0.0327217258	0.0445009954	-0.0048758676	0.0420914397	0.0490905176	0.0420838166	-0.0978432293	0.0551458819	0.0548248247	0.0619297687	-0.1899930199	0.0242080345	-0.0892795085	0.0399497881	-0.0149178205	-0.0059544744	0.0071949365	-0.1284320858	0.0172537897	-0.0527853604	-0.0786953689	0.0472556834	0.0789945642	0.0435188339	-0.037574561	0.113339866	0.0598581526	-0.0481388285	-0.0077008223	0.1005263547	-0.0716600827	-0.0823907701	-0.106581522	0.1178826083	0.0178969744	0.1403591947	0.0055829187	-0.0946461654	-0.0256026904	0.0710033098	-0.1283734778	0.0399153146	-0.0410124644	0.0060399819	0.0354681512	-0.1323409004	-0.0074685311	0.0015320381	-0.0646378041	0.116833296	-0.018560154	0.0087159471	0.0177690305	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.00686429	-0.01864471	4.7118477204100005e-05	0.0003476252109841	0.0273468	0.03646458	0.0013296655945764	0.00074784747024	-0.0219998	-1.4400000000001216e-05	2.0736000000003507e-10	0.00048399120004	-2.6469800000000003e-23	0.000882655	7.79079849025e-07	7.006503120400002e-46	0.000596319	-8.995499999999996e-05	3.55596349761e-07	8.091902024999993e-09	0.000308171	-0.0007164189999999	5.132561835609999e-07	9.4969365241e-08	0.0	0.0	0.0
65907.00974777283	-120.89328587969068	4343733933.893023	14615.186570788614	121243.0410889818	323.27203913584526	104504.81128704749	14699875012.50453	62587.89344971498	-90.30754614550096	8155.452890821786	3917244406.472876	78961.42918957981	70982.01863819132	1.059524	18.1185	0.0996814604	0.0524776	-0.0854601998	-0.0180501987	0.0285476945	-0.0757849649	-0.0657878941	0.0079989981	0.0395548395	-0.0606238252	0.12447383	0.0487036088	0.0037703172	-0.0442618112	-0.0266305546	-0.015938833	-0.0194479498	-0.0360159231	-0.0374692194	-0.0375084898	-0.1389244568	0.01755789	-0.0415765451	-0.0383422905	0.0928115336	0.0164238925	-0.0150473511	0.0527074851	0.0376507895	-0.0324619636	0.0671543937	0.0999783241	0.0725085396	-0.0544965773	-0.0699427496	-0.0786897738	0.0705589243	0.0939373418	-0.0090732738	-0.2339547087	-0.0126662129	-0.0763429319	-0.0593948244	-0.0482636097	0.0042659465	0.0217836086	0.0309630583	-0.028001772	-0.0135450679	0.0222730316	-0.077406943	0.0872686874	-0.0769095952	0.040255242	-0.0041554941	-0.0213355165	0.0685300775	-0.0020787157	-0.0261753082	0.0692302526	0.0704739244	0.0129862049	0.1262199308	0.0417114361	0.071943062	-0.0286772642	0.0855665245	0.0268886679	0.0055440149	0.0482870806	-0.0375737913	-0.0030829501	-0.0355205248	0.0087466734	0.0026852839	-0.0053389774	0.212101322	0.0452588735	0.0634398548	-0.0474001627	0.0723860431	-0.0605071484	-0.0316930195	-0.0104941216	-0.0459313524	0.1621230888	-0.0102480769	-0.0148875736	0.0041982472	0.0658420181	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0203325	0.01346821	0.00041341055625	0.0001813926806041	-5.19004e-05	-0.0273987004	0.0007506887836089	2.69365152016e-09	-0.0138193	0.0081805	6.692058025e-05	0.00019097305249	-0.000481105	-0.000481105	2.31462021025e-07	2.31462021025e-07	0.000530453	-6.586600000000004e-05	2.81380385209e-07	4.338329956000005e-09	0.000773881	0.00046571	2.1688580410000005e-07	5.98891802161e-07	0.0	0.0	0.0
65808.3261248892	-98.68362288363278	4330735787.359774	9738.457425439052	120496.77646346833	-746.264625513475	556910.8912927671	14519473138.087055	62457.70560192725	-130.1878477877326	16948.875711601835	3900964989.0570154	78678.13704096606	69538.32443240148	1.22048	20.870945	0.1120772495999999	0.056932	0.013909556	-0.0422183147	0.0848536067	0.01905804	0.0007222498	-0.089067357	0.1016833236	-0.0269238316	-0.020420911	0.0823544811	-0.0308455645	-0.0284516774	-0.0429967066	-0.0672716366	0.0374683096	0.0552520238	-0.0404547505	0.0443893014	0.042452011	-0.0708536122	-0.0508234849	-0.0390748174	-0.1358924952	-0.0461116349	-0.0092228274	0.0556922705	-0.0225647454	0.1046670834	0.0291454101	-0.0545175056	0.105189724	0.0688636415	0.0273311037	0.0945644523	0.0187594939	0.115593573	0.0092621943	-0.1510373798	-0.0250159915	-0.03308596	0.0484030561	-0.0090843817	0.0006941023	-0.0302863525	0.1315274272	0.0057825165	-0.0401486817	0.0226261004	-0.1167899974	-0.0459296101	-0.0799916242	0.0508949142	-0.0715235047	-0.0298895012	-0.0268131408	0.030495574	-3.17716e-05	-0.0112165657	-0.0623739863	0.1055155162	0.0781923911	-0.0812387111	0.0308750105	-0.0550404004	-0.1682055107	-0.0060430419	0.0005899646	0.0189924192	0.014372247	0.0474347561	0.0163444771	-0.130623614	-0.0511708248	0.1413668514	0.0629960225	-0.0704470806	0.0017573326	-0.1077279039	0.026064969	-0.0419087771	-0.1027213191	-0.0188438584	-0.0752242736	0.0450872242	-0.0246122879	-0.0281447317	-0.1127219643	-0.0061337198	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0336538	0.0133212999999999	0.0011325782544399	0.0001774570336899	-0.0233922	-0.0233402996	0.0005447695854177	0.00054719502084	0.0139812	0.0278005	0.0007728678002499	0.0001954739534399	-0.00102133	-0.000540225	2.91843050625e-07	1.0431149689e-06	0.00022462	-0.0003058329999999	5.04541444e-08	9.353382388899996e-08	0.0008801259999999	0.0001062449999998	1.1288000024978743e-08	7.74621775875824e-07	0.0	0.0	0.0
65785.39943534779	-22.926689541403903	4327718778.8682575	525.6330933279191	120649.99071577904	153.2142523107177	23474.607111132267	14556420259.71757	62568.92824545331	111.22264352605998	12370.476432925012	3914870781.784685	78868.18881199768	69820.94530180604	1.088851	18.619995	0.09615299	0.056755	0.0177274574	0.0109194704	0.1140959234	-0.0008038097	-0.0046540802	0.0789043905	0.0044805777	-0.0332101253	-0.0266213603	0.0551303543	-0.01724728	-0.0561069543	-0.0426035617	0.0036991077	-0.0109417946	0.0018309495	-0.0182841891	-0.0127594811	0.0781293881	-0.0535418865	-0.0237981714	-0.0580243371	-0.0156980229	-0.0868509558	-0.1111836216	-0.0906192428	-0.008210463	0.0223455556	0.1030595531	-0.0755242642	0.0720894439	0.0077972839	0.0319850076	0.073915637	-0.0496950414	-0.0863758181	-0.0306730716	0.1084013015	0.0848076088	-0.1066958881	0.0168948149	0.0444872584	-0.040452699	0.0634492775	-0.0146014164	0.0247410511	-0.0414295394	-0.0089298347	-0.0211273159	0.192742046	-0.0110714583	-0.0166806771	-0.1253284336	0.0390334297	-0.0072039463	-0.0049139725	-0.0194691853	0.0109653042	-0.0711761237	0.0557919258	0.0132060317	-0.0652704424	-0.0052470635	0.1100872412	-0.1000993532	0.0759284413	-0.0701863736	0.1086455751	-0.0259328514	0.0220458452	0.0668375362	-0.0520589366	0.0567553861	0.0403342637	-0.0089256904	0.0900473219	-0.0338088178	0.0924251369	-0.0043328052	-0.0127422171	0.0095963956	0.0312178467	-0.0301030569	0.0263682869	-0.1114250128	-0.0904192246	-0.1168831062	-0.1092481679	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0137294	-0.0199244	0.0001884964243599	0.0003969817153599	-0.0233521	4.0099999999997776e-05	1.6080099999998214e-09	0.00054532057441	0.00432611	-0.0096550899999999	9.322076290809995e-05	1.8715227732100003e-05	-0.000405558	0.000615772	3.79175155984e-07	1.64477291364e-07	0.00035846	0.00013384	1.2849357160000001e-07	1.7913145600000003e-08	0.00029907	-0.0005810559999999	3.3762607513588377e-07	8.944286490000002e-08	0.0	0.0	0.0
65857.9256648118	72.52622946401243	4337266372.871877	5260.053960266585	120319.69776995304	-330.29294582600414	109093.4300624197	14476829671.452845	62596.78941452904	27.8611690757316	776.2447422665026	3918358045.006895	78836.0101456747	69834.51931134141	1.01005	17.272461	0.0938595	0.0434384	0.03248785	0.0017577686	0.0984077499	0.0306865059	0.057884079	0.0347787087	0.0091815952	-0.0065280327	-0.0894173115	0.0069299983	-0.0279937634	-0.0939861087	-0.100116612	-0.0154399841	-0.0170737347	-0.0230015256	-0.0338274011	0.0038379878	0.0879447924	-0.1015406804	-0.0207369063	-0.0176146063	0.0821450595	-0.0152922733	0.0014410503	0.1053013012	-0.0215968107	-0.0037661408	-0.0126717214	-0.0567797947	-0.0274863629	0.0484710546	0.0376683014	-0.0950657443	-0.0050054989	-0.116598315	-0.0588591756	0.0694360076	-0.044002294	0.0116061282	0.0333099721	0.1064674291	0.1451941858	0.0613622445	0.1145214292	0.0035613447	0.2350749257	0.0311191892	-0.1255039186	0.0329897754	0.0638652101	0.0558933778	0.0661937124	0.0939823796	-0.0153861669	0.0500363452	-0.0167571046	0.0175722725	-0.1336400165	0.0530772079	-0.0543566776	-0.0799277912	0.063935373	0.0544788754	-0.0490715932	0.0435633672	-0.0782607818	0.1159469576	0.1001792452	-0.0528456365	-0.0487666162	-0.0047945254	-0.0495390591	-0.0032842933	0.0284724168	0.1307563488	0.1190125169	0.0709394667	-0.0314548787	0.0489345203	-0.0745620023	-0.0374333935	0.0824788865	-0.0940203748	0.1327867457	-0.0571191474	0.0238183544	-0.1078535874	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0296066	0.0158772	0.00087655076356	0.00025208547984	-0.00958551	0.01376659	0.0001895190002281	9.18820019601e-05	-0.0156241	-0.01995021	0.000398010879044	0.00024411250081	-0.000517119	-0.000111561	1.2445856721000008e-08	2.6741206016100004e-07	-0.0	-0.00035846	0.0	1.2849357160000001e-07	0.000714359	0.000415289	1.72464953521e-07	5.10308780881e-07	0.0	0.0	0.0
65958.65872267119	100.73305785938282	4350544660.493808	10147.148945701769	120312.10472142752	-7.593048525523045	57.65438591094769	14475002542.49974	62622.54058513165	25.75117060260527	663.1227874044819	3921582589.33646	78888.78101205584	70839.0792763062	1.129097	19.308237	0.05664134	0.0328541	0.0089481087	0.0591891539	0.0578731689	0.1180268848	-0.0103785688	-0.0601638169	-0.0572879792	0.0075038913	-0.1397317375	0.0140635121	-0.0987790728	-0.0846315737	0.0060042871	-0.032063138	0.0690796246	-0.0102035713	-0.0774656133	0.0502465416	0.0731217019	-0.0042766038	0.0326744299	0.0972056933	0.0446841032	0.1005425284	-0.0401922916	-0.0600462034	-0.0315811458	-0.0487741562	0.0448112309	-0.0834401443	0.0241835785	0.1508480443	0.0893385544	-0.029203613	0.1308312684	0.0153704087	-0.0381850136	0.0669876345	-0.0321756444	-0.0339482016	-0.031034508	0.0175748555	-0.0659532557	0.0611143985	-0.1250385369	0.1892890802	0.1257591965	0.0412879633	0.0304014569	-0.014017333	-0.0207785558	0.0329670773	0.087799071	0.0393667463	0.0852827277	-0.0189720322	-0.0209243533	-0.0335400257	-0.1527001025	0.0318838856	-0.0679956659	0.0609279515	-0.0846809701	-0.0746632299	0.0851629843	-0.045239669	-0.0563516202	0.050226387	0.0405199423	0.0890042259	-0.1270561278	0.0303080811	0.0770517914	-0.0528862302	-0.0724225762	0.0684658512	-0.0546338291	0.120758078	-0.1000079404	-0.0525550929	-0.1661156906	-0.0638251581	0.0561671642	-0.0297048767	0.1026831204	-0.0113875658	-0.0718345473	-0.037921778	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.021007	-0.0085995999999999	0.000441294049	7.395312015999998e-05	-0.0233729	-0.0137873899999999	0.000190092123012	0.00054629245441	-0.00956305	0.00606105	3.67363271025e-05	9.14519253025e-05	-0.00099188	-0.000474761	2.253980071210001e-07	9.838259344e-07	-0.0	0.0	0.0	0.0	0.000803464	8.910500000000002e-05	7.939701025000005e-09	6.455543992960001e-07	0.0	0.0	0.0
65978.25934803467	19.60062536348414	4353130706.596524	384.1845146396578	120514.92158615756	202.8168647300481	41134.68061892664	14523846324.917707	62717.56407352741	95.02348839576008	9029.463346899149	3933492843.317016	78932.05520635046	70335.87257497598	0.988412	16.90243	0.09403104	0.0510672	0.0048191622	0.0580055126	0.0912234151	0.0622000913	0.0272323849	0.0298253237	-0.0861315339	-0.0412884241	-0.0515672085	0.0592613022	-0.0176185005	-0.1455911744	0.0084614792	0.0378627167	-0.0093643304	-0.087980608	-0.0745888131	0.0952827972	0.0610036046	-0.0274300446	-0.001436037	-0.0425935624	0.0893017657	0.0912711264	-0.0371048996	0.0209653798	-0.0141897299	-0.1422369894	-0.0572966572	0.027082513	0.0538663567	-0.1217017374	-0.0278886643	-0.0747133285	0.1188402923	0.0264424288	0.0651000732	-0.0846741391	0.0973176121	0.0246115239	-0.1694514354	-0.0172781444	-0.0227260505	0.0345728212	-0.0711928343	-0.0878829218	0.1135498906	-0.0311279154	0.0592239078	-0.1140404862	0.0721787806	-0.0125488425	-0.0814726419	0.0614894266	-0.0177739753	0.0033557934	-0.0383992151	0.0475162188	-0.1178317178	0.1044464056	-0.0713389551	0.0406904031	0.0026446604	0.0225877978	0.0708936685	-0.0280934452	-0.1182238364	0.0074944635	-0.00842298	-0.0005946705	-0.0761046945	-0.0114428899	0.0429980587	-0.1341418922	0.0390254732	0.0764340576	0.0664979066	-0.0931452143	-0.0316584371	0.0479909004	-0.0274740697	0.0061194574	0.0428368288	0.0588518546	-0.1010677549	-0.0984002696	0.0729565893	0.1230177176	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0109558	-0.0100512	0.00012002955364	0.00010102662144	0.00369534	0.02706824	0.0007326896166976	1.36555377156e-05	-0.0259107	-0.01634765	0.0002672456605224	0.0006713643744899	-0.000750572	0.000241308	5.8229550864000044e-08	5.63358327184e-07	-0.0	0.0	0.0	0.0	0.000233493	-0.000569971	3.2486694084100005e-07	5.4518981049000006e-08	0.0	0.0	0.0
66162.10073862044	183.8413905857742	4377423574.14736	33797.656892511186	120438.9471005722	-75.97448558536416	5772.122459960707	14505539978.69443	62613.04925437704	-104.51481915036857	10923.347422034249	3920393936.931045	78971.48342432495	70828.10700481091	1.095954	18.74147	0.12094039	0.0634773	-0.0192379496	0.0674689892	0.0892035807	0.0982490746	0.0870574664	-0.1083119436	0.0148396109	-0.0114027057	-0.0718046873	-0.0257336954	0.0135400659	-0.1140364538	-0.018473179	-0.0350086998	0.083710039	-0.0308066888	-0.0395138627	0.0982721899	0.0157053054	-0.0337789606	0.0865053234	-0.0709704506	-0.0049030452	0.1702150524	0.1082080736	-0.0982464258	0.0572165977	-0.0389959024	-0.1089889349	0.2292041816	0.0504988119	0.0526549567	0.0214372779	0.0300002978	-0.0007747304	-0.0080541419	-0.0579867287	0.0281237542	-0.0090511927	0.0524140704	-0.0691378328	0.0772021176	-0.0493882055	-0.0259071832	0.122636845	0.0434021002	-0.1489886726	-0.0327892224	0.0615749669	-0.0696590295	0.0682107356	-0.0134970168	-0.0461268108	-0.0551203953	0.0732884921	0.0278797679	-0.0524820288	-0.0219514914	-0.10934455	0.0214124637	-0.1058913006	0.0298116437	0.0410268594	-0.1258507633	0.0486780044	-0.046818313	-0.1122376135	-0.0542192056	-0.0376177529	0.0606420723	-0.035078618	-0.0323456183	0.0316280508	-0.0640085124	-0.0176754694	-0.0392288569	-0.0739329872	0.0318964286	0.2418238326	-0.1306835167	0.1071736147	-0.0525905338	-0.027089953	-0.0552827746	-0.0264872072	0.0555785917	-0.0324355008	0.0342054764	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.024905	0.0139492	0.000620259025	0.00019458018064	-0.0153306	-0.0190259399999999	0.0003619863928835	0.00023502729636	-0.021275	0.0046356999999999	2.1489714489999995e-05	0.0004526256249999	-0.00102034	-0.000269768	7.2774773824e-08	1.0410937156e-06	0.000569376	0.000569376	3.24189029376e-07	3.24189029376e-07	0.00106094	0.000827447	6.846685378090001e-07	1.1255936836e-06	0.0	0.0	0.0
66042.56937954998	-119.5313590704609	4361620970.252673	14287.745801231456	120395.8661605047	-43.08094006750616	1855.967397100058	14495164588.53816	62604.19003630565	-8.859218071389478	78.4857448364339	3919284610.101872	78932.36939178828	71750.76827618972	1.250375	21.382154	0.09420448	0.0449235	-0.0327135196	0.1422851838	0.0287923452	0.0733596739	-0.0189062181	-0.0217220299	-0.1495603791	0.0180254974	-0.0122814448	0.0823446723	0.0300399236	-0.109239202	0.1160918625	0.022607296	0.0059069377	-0.0039227287	-0.0989925072	0.1011545978	0.0561711122	0.0913899461	0.0502950767	-0.0118607946	-0.0633049665	-0.0386121109	-0.0423812745	-0.0093158725	-0.0203423892	0.0724148745	0.0256786728	-0.0065828535	0.1615339337	-0.0510435483	-0.0040577942	0.0099927667	-0.1914149963	0.0328921406	0.1273013564	0.0545794778	0.013364808	0.0470536331	0.0154922735	0.032910793	0.1011405249	-0.0770218116	-0.0347814728	0.0335936469	-0.0022901627	0.0307052602	0.0359544675	0.0693278122	0.1036287791	-0.1343930664	0.0146124783	0.0439273256	0.1483798784	-0.1450205612	-0.0286652401	-0.0333165057	-0.0205629009	0.0748170132	0.0099194858	0.1299982337	-0.0704722219	0.0102428449	0.0427117269	0.0210498703	0.0209935545	-0.1057234156	-0.0345469756	0.0930488628	-0.0235561161	0.0115392375	0.0060876674	0.0656005718	-0.0928202717	-0.052843742	-0.0059191229	-0.1226314137	-0.0001384697	0.1012780334	0.0758270161	0.1019295689	0.0459764098	-0.0166953752	-0.0220469449	0.1445792851	-0.177983928	-0.0271182298	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0257297	0.0008247	0.00066201746209	6.801300900000019e-07	0.0118401	0.0271707	0.0007382469384899	0.00014018796801	-0.00313422	0.01814078	0.0003290878990083	9.8233350084e-06	-0.000528333	0.000492007	2.4207088804900005e-07	2.79135758889e-07	0.000508831	-6.054500000000007e-05	2.58908986561e-07	3.665697025000008e-09	0.000652126	-0.0004088139999999	1.67128886596e-07	4.252683198760001e-07	0.0	0.0	0.0
