global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
65537.55541111366	72.83182298450993	4295171169.264793	5304.474439246988	118674.12831619584	748.9096713992767	560865.6959153726	14083548731.608915	62423.09993165144	26.452744324473315	699.7476822959552	3896643405.0769424	78566.00409146969	70014.4878371783	1.115754	19.075705	0.0640852549999999	0.0339942	0.0161083848	-0.09153575	-0.0517947095	0.002510174	0.0931066629	0.0224115839	-0.1791303527	0.0166274943	-0.0495521147	-0.0292382337	0.0192428211	0.0143606093	-0.049160333	-0.1139675487	-0.1214752925	-0.096300914	0.0169486129	-0.0720939039	-0.009554583	-0.1493465972	-0.1233060033	-0.0976942068	-0.0056663255	-0.0219463482	-0.0671772361	-0.0275905918	-0.0083034659	0.1031672259	-0.0477300229	0.0457268058	0.1223262085	0.0190950031	-0.0231717135	-0.1119588057	0.0664193086	0.007126238	-0.0260404281	-0.0215687898	0.1020168938	0.0024147969	0.0815651017	0.0869863142	0.0057683691	-0.0009826264	0.0732805247	-0.0649189573	0.0791955916	0.1034506865	-0.0035034345	-0.070743636	0.0504667375	0.0824996627	-0.0208643593	-0.1612832069	0.0521170028	-0.1309903421	-0.0592649481	-0.0001794578	0.0342828924	0.0145095754	-0.0759458958	-0.0251143366	-0.0138306618	0.0450907227	-0.0773307215	0.071518598	-0.0935382149	0.0637538264	0.0439440003	0.0453774219	-0.1110673676	0.0031167327	-0.0450515572	0.072878391	0.0132539086	0.0360136975	0.04276708	-0.0721677639	-0.097572683	0.073232983	0.0302792537	-0.0904098779	-0.0787651473	-0.0170351272	-0.0465250959	0.094293869	0.0707261675	0.0357097311	-0.0050871859	-0.0024112	0.0092582999999999	5.81388544e-06	8.571611888999998e-05	-0.0162329	2.139999999999781e-05	4.579599999999063e-10	0.00026350704241	-0.0292433	-0.0150531	0.00022659581961	0.00085517059489	0.000468268	0.0003202119999999	1.0253572494399997e-07	2.19274919824e-07	-5.50026e-05	0.0002002983999999	3.02528600676e-09	4.011944904256e-08	2.72897e-05	0.0002745387	7.537149779769003e-08	7.447277260900001e-10	0.0	0.0	0.0	0.0	0.0	0.0
65437.58368034122	-99.97173077244224	4282077357.921659	9994.346953637676	118471.74409488436	-202.384221311484	40959.37303585574	14035554148.883766	62285.16542514535	-137.93450650609157	19025.928085079016	3879441832.0377216	78199.0311923268	70113.53352552162	1.155797	19.760315	0.05579048	0.0334112	0.0296346028	-0.057697888	-0.0647682008	-0.0088959484	0.0639775405	0.0123149859	-0.0397018693	0.0377008381	0.0518373085	-0.0312795095	-0.0813284076	-0.0168358712	0.0964612032	-0.0063807582	-0.0328952221	-0.1782549508	-0.091590989	0.0492583049	-0.0802685885	0.0195710388	-0.0832145898	0.0403772927	0.05090167	0.0978386456	-0.078922999	0.1194092423	-0.0829161478	0.036255324	-0.0353878747	0.0354910174	-0.0148685529	0.0062552613	0.0825511153	-0.0612928534	-0.0171019305	-0.1104088338	0.0129280465	-0.085899059	-0.082872514	0.0966725603	-0.1082922191	-0.0413204631	-0.0348006074	-0.0129162838	-0.0486427724	0.0138139816	-0.1222940742	-0.0075180503	-0.1098881791	0.0710732911	0.0087358117	0.0503018085	-0.0123739521	-0.0411442232	0.051909449	-0.0223767092	-0.0038486296	-0.0970417782	-0.0754029956	0.1343903741	0.0087310963	0.0060108582	0.0056268876	0.0135046592	-0.1648850929	-0.0994036998	-0.0046407789	-0.0643506208	0.1341114723	-0.0417318315	-0.056252731	0.016061747	-0.0955039324	-0.009756009	-0.1585337963	0.0543694397	-0.0969541493	0.0338480359	-0.0156280096	-0.0772006234	0.0029403769	0.0472535092	0.0905553623	-0.080412224	-0.0400901136	0.0936124309	0.0682300815	0.0308967027	-0.0118484738	-0.00565	-0.0032387999999999	3.19225e-05	1.0489825439999996e-05	-0.00337483	0.01285807	0.0001653299641249	1.13894775289e-05	-0.0117085	0.0175348	0.00030746921104	0.00013708897225	9.00381e-05	-0.0003782299	1.4305785725400998e-07	8.10685945161e-09	-6.64478e-05	-1.1445199999999997e-05	4.4153101248399995e-09	1.3099260303999994e-10	-2.62114e-05	-5.35011e-05	2.86236770121e-09	6.8703748996e-10	0.0	0.0	0.0	0.0	0.0	0.0
65300.904497506745	-136.67918283447216	4264208128.192497	18681.199020299067	118307.78412251172	-163.95997237264237	26882.87254043765	13996731783.978836	62252.38811600221	-32.77730914314452	1074.3519946652657	3875359826.145373	78169.07752719513	69514.52418031084	0.955091	16.328901	0.044983905	0.0202779	0.0702548681	-0.0731184416	-0.0159570038	-0.0199073469	0.0740974872	-0.0028709582	-0.0267340489	-0.0161525575	0.1012420546	-0.0742377562	-0.1126609161	-0.1183004896	0.0335889196	0.0170195017	-0.0637147763	-0.1091000874	-0.0843183455	-0.0028675843	-0.0657544404	-0.0390920273	-0.0759872577	-0.0234213645	0.0076896504	0.0075760448	0.1034097413	0.0143636416	0.0576062001	0.0293096294	-0.1509504181	-0.0525424695	-0.0413034289	0.0580771215	-0.0913036988	0.0169419177	0.042966476	-0.0066383622	0.1779246949	-0.0584335102	0.0291704071	0.0325795527	0.0065181468	0.0290292505	0.0365495068	-0.0588215123	0.0431146653	-0.0343830225	-0.0171090889	-0.148326445	0.0188619423	-0.0307609258	0.1175204325	0.0302766501	-0.0149945134	-0.036168017	0.0439889793	-0.0228797695	0.0369171341	-0.1402527917	-0.0477175982	0.0894667397	-0.0412031268	-0.0084296189	0.0438395631	0.0243885152	-0.0674021126	-0.0398652283	-0.0473088832	-0.0271432301	0.004847192	0.0827423811	-0.1372448584	0.0001770644	0.1025703073	0.1282902469	-0.1942815555	-0.0039857613	0.0384487881	0.0439480853	0.0502010908	-0.0369285632	0.0647677306	-0.0482113045	0.0259412563	0.0328103253	-0.0478518589	0.0929054001	0.0656593869	0.0260076665	-0.0185579513	-0.002409	0.0032409999999999	5.8032810000000005e-06	1.0504080999999996e-05	-0.0130417	-0.00966687	9.344837559689998e-05	0.00017008593889	-0.0071405	0.004568	2.0866624e-05	5.098674025e-05	0.000372822	0.0002827839	7.996673409920998e-08	1.3899624368399998e-07	-0.000112787	-4.6339200000000005e-05	1.2720907369e-08	2.14732145664e-09	-0.000247249	-0.0002210376	4.885762061376001e-08	6.1132068001e-08	0.0	0.0	0.0	0.0	0.0	0.0
65400.64406337492	99.73956586817803	4277244243.904257	9947.980999572625	118301.59142180182	-6.192700709900237	38.3495420823989	13995266532.930931	62286.75962936047	34.371513358266384	1181.4009305374846	3879640425.1257296	78176.53965143207	69193.61166328198	1.063573	18.18359	0.06802814	0.0472534	0.0630908638	-0.0954287897	0.0121511711	0.0204627146	0.078453877	-0.0030627989	-0.0855742467	0.0005791366	0.0979255959	0.015162307	0.0339722403	-0.0766890744	-0.0130568354	-0.0326961882	-0.1624631836	-0.0390480631	-0.025645661	-0.0274294839	-0.0606632851	-0.0198415392	-0.0168517363	-0.0651574604	0.1002123313	0.0325992238	-0.018782705	0.0474648105	0.010524318	-0.0023976565	0.1146647977	0.0522515457	-0.1060208612	0.0126200852	0.0599032503	0.0211090448	-0.0253175675	-0.0160841872	0.0393823072	0.0439111919	-0.0380569272	-0.0910455068	0.0533003678	0.0942018594	0.1536398384	-0.1445678053	0.1360860103	0.0484018189	0.0236071114	0.0277410267	0.0692427342	-0.0665715461	0.054907043	-0.0705417409	-0.0259046393	-0.0614484191	0.0248457318	-0.1146244951	0.0871545825	-0.0614557865	0.0265514425	-0.0638022601	-0.0310985778	0.0716712814	0.0177422668	0.0320192343	-0.0498694027	0.0437932501	-0.0306572597	0.0744857548	0.0612700371	0.1265238976	0.0525358267	0.1397931604	0.0756543186	-0.0672299406	-0.0346460017	-0.0538251859	-0.0101814367	0.0066377943	-0.0501858403	-0.0849885206	0.0223567134	0.0413192513	-0.0252639634	0.0681346638	0.0230172581	0.0921729699	0.0630168947	0.0210546499	-0.0251862796	-0.00242756	-1.855999999999993e-05	5.8930475536e-06	3.4447359999999737e-10	-0.00487992	0.00816178	6.661465276840001e-05	2.38136192064e-05	-0.0416901	-0.0345496	0.00119367486016	0.00173806443801	0.00076472	0.000391898	1.5358404240400001e-07	5.847966784e-07	-0.000226853	-0.000114066	5.1462283609e-08	1.3011052356e-08	-0.000247249	0.0	0.0	6.1132068001e-08	0.0	0.0	0.0	0.0	0.0	0.0
65620.58911666716	219.94505329224197	4306061716.018457	48375.82646772714	118667.01751866218	365.42609686036303	133536.23226659943	14081861046.774475	62404.96361953212	118.20399017164893	13972.183292499272	3894379484.355128	78087.8181952282	70224.7519411551	1.170249	20.007399	0.068407255	0.0367031	-0.0155671253	-0.0951048679	-0.0189831512	0.1061157049	0.0345258221	0.0068425135	-0.0876731885	0.0794193589	0.0273012253	-0.0293830676	0.0349126845	-0.0934141018	-0.0459878878	-0.0629171645	-0.1263659056	0.0107912273	0.0585994926	0.1363012346	-0.0387533581	0.0737819264	0.0320665259	0.0044143862	-0.0437102295	0.052268683	-0.1433242324	0.0544347641	-0.0392187881	-0.0571558256	-0.2005461987	0.0791592647	0.054524173	0.0383719475	-0.0014913206	0.1088190905	-0.0487301035	-0.0535266802	-0.0974513197	-0.0621446103	-0.1198012147	0.0005293845	-0.1119669913	-0.0874206789	0.1117689885	-0.0147436448	0.0066664823	-0.1512388229	0.0200072845	0.0561772829	-0.0018326354	-0.1144476104	-0.0085037043	-0.0121421902	-0.0335449051	0.0033440692	-0.034578306	-0.1452100968	0.0356336031	0.0020423036	0.0036005442	-0.0363544656	0.0930761083	0.0692955934	0.0340063418	-0.0300862	0.0019210223	-0.0959985884	0.0980805379	0.0299618777	0.0496656113	-0.0905608712	-0.1253104906	0.1666036397	-0.1671056317	-0.0924758008	-0.0783209741	-0.0015140857	-0.0254452584	-0.0713910297	0.0767589758	0.0745421576	-0.1670048957	-0.0188072467	0.0807821294	0.0466803651	0.0159188486	0.0914153405	0.0603054945	0.0160498375	-0.0317044747	-0.0102511	-0.00782354	0.00010508505121	6.12077781316e-05	-0.0209895	-0.01610958	0.0002595185677764	0.00044055911025	-0.0366783	0.0050118	2.511813924000004e-05	0.0013452976908899	0.000274496	-0.000490224	2.4031957017600005e-07	7.5348054016e-08	-0.000226853	0.0	5.1462283609e-08	0.0	5.17737e-05	0.0002990227	8.941457511529e-08	2.6805160116900003e-09	0.0	0.0	0.0	0.0	0.0	0.0
65573.5993043214	-46.98981234576786	4299896925.7237	2208.0424642904777	119227.97364424766	560.9561255854787	314671.7748318714	14215309699.313414	62466.87287167774	61.909252145618666	3832.755501229789	3902110206.366348	78274.70492617831	70409.47057089157	1.109877	18.97522	0.083510635	0.0352819	-0.0671029824	-0.0693147488	-0.0093845892	0.0055221611	0.0742521985	-0.0749837563	-0.1213836789	0.1191214597	-0.0224565551	0.0041010421	-0.1100439063	0.0677082907	-0.0853447954	-0.1081876833	-0.0090933999	0.0286134735	0.2122601615	-0.1120682911	-0.1243022632	-0.0227930515	0.1600996284	0.0277860063	-0.0052130817	0.1038493204	0.0690698235	-0.0231180217	-0.0831121353	-0.0420558975	-0.0828847727	0.0437081312	-0.2435399729	0.0357671837	0.0275135035	0.0762479103	0.0040388833	0.0821188024	0.0734734111	0.1565881234	0.0088745935	0.0230639103	-0.0343048979	-0.020687253	-0.0615658227	0.0615125159	-0.1089817844	-0.0108400884	-0.1657589442	0.0969520038	0.0358805112	-0.0189574509	0.0495783866	0.0691439183	-0.0753828429	-0.0476575499	-0.1126728767	-0.109255868	0.0023820321	0.006676098	-0.0826913256	-0.2192084774	0.1305332829	-0.1752402459	-0.052004601	0.1293492101	0.1067548093	-0.1151279392	0.0195060228	-0.1194396659	0.0096422169	0.0803415584	0.0116722261	-0.0216098684	0.0018985944	-0.0803498368	0.0037490409	0.0550866848	0.0113296051	0.0344049104	0.0786470795	0.0394620999	-0.0085499911	-0.0212892067	0.0864475905	0.0696735752	0.0787028819	0.0906327191	0.0575281511	0.0110055415	-0.0380840342	-0.00243777	0.00781333	5.9427225729000005e-06	6.10481256889e-05	-0.00761528	0.01337422	0.0001788697606084	5.799248947840001e-05	-0.0182527	0.0184255999999999	0.0003395027353599	0.00033316105729	0.000417207	0.000142711	2.0366429521000003e-08	1.7406168084900001e-07	0.000209363	0.000436216	4.3832865769000003e-08	1.9028439865600002e-07	-0.000247249	-0.0002990227	8.941457511529e-08	6.1132068001e-08	0.0	0.0	0.0	0.0	0.0	0.0
65439.54554599676	-134.05375832463324	4282334121.266585	17970.410120959175	119716.71899242536	488.7453481777047	238872.0153653458	14332092806.311338	62425.98118251661	-40.89168916112976	1672.1302424504572	3897003126.599918	78394.87813098913	70043.21337343652	1.006104	17.201044	0.0413901899999999	0.0250625	-0.0465062918	-0.0793731787	0.041766867	-0.0668086641	0.0540911791	-0.1419859138	-0.0853349443	0.1211744045	-0.0379368607	0.0686526202	-0.0574276116	0.0513003898	0.1037060265	-0.103966527	-0.0147980347	0.0490870025	0.005395291	-0.0934371174	0.0617294933	0.0887157579	0.0722591443	0.0001608946	0.0429329445	0.0630444463	-0.1102700117	0.0303225605	-0.0718062489	0.0395727353	0.0540799011	0.1625835734	-0.0643389696	0.0508797295	-0.0678142612	0.0634220657	0.0875989104	-0.0084236579	0.0273923351	0.0926845701	0.0060056638	0.0669826709	0.0589410256	0.0520686195	0.0116311915	-0.0063571297	-0.0067711959	0.0113324134	-0.0886639332	-0.0697037922	0.0744281727	-0.0831795709	-0.0456470437	-0.0619385681	-0.0275874637	-0.0855914284	-0.1182451183	-0.0385128727	0.0394319988	0.0736078785	-0.0530146333	-0.0488023814	0.1601930412	-0.0889371631	0.0532513823	0.0232362736	0.0011763473	-0.0269057358	0.0021698851	0.0392151318	0.0068547645	0.1392928565	0.0436963729	0.1274004327	0.0357512555	-0.0600399814	0.0939887714	0.0511310587	-0.1436285568	0.0531048573	0.0707021006	-0.0755815134	0.0617110225	-0.0925997888	-0.0066787256	-0.0221007535	-0.0242548995	0.0898253196	0.0546879015	0.0059341712	-0.0442970619	-0.00243418	3.58999999999993e-06	5.925232272400001e-06	1.2888099999999498e-11	-0.00774853	-0.0001332499999999	1.7755562499999915e-08	6.00397171609e-05	-0.0263418	-0.0080890999999999	6.543353880999998e-05	0.00069389042724	0.000613984	0.000196777	3.8721187729000014e-08	3.76976352256e-07	-0.000163135	-0.0003724979999999	2.6613028225e-08	1.3875476000399998e-07	-0.000153239	9.401e-05	8.837880100000001e-09	2.3482191121e-08	0.0	0.0	0.0	0.0	0.0	0.0
65472.33421988384	32.78867388708022	4286626548.200173	1075.0971352732963	119349.92680584016	-366.7921865851968	134536.5081399498	14244405028.559404	62307.65319594408	-118.32798657252717	14001.512406308166	3882243646.786041	78180.89501703577	69325.76213848668	1.191232	20.366137	0.0763352199999999	0.0484282	-0.0095138823	-0.0548296422	0.0964074917	0.0152563429	-0.0959788759	-0.0695689195	0.0207493139	0.1042097262	-0.0069026702	0.1379585612	-0.0044699723	-0.1071484098	0.2447909614	-0.0278338511	-0.0569193767	0.0349880227	0.0461866389	0.0074264351	0.1033541802	-0.0260434852	-0.0940013699	-0.0964441287	-0.0848536484	0.1684826731	0.0006385697	-0.0774470076	-0.0992826065	0.0267792876	-0.0864881736	-0.1092187259	0.040249107	0.1408949114	0.0417900098	0.1647803318	0.1121459583	0.0403678693	0.1364375017	-0.0514806128	0.0150381779	-0.1500036575	0.0353693301	-0.0420610198	-0.156560003	-0.0778495534	0.0207292609	0.025290712	0.0015798169	-0.0502290412	-0.0809829839	0.0369380332	0.0915728071	-0.0481399596	0.11254498	-0.0160181406	-0.031344825	-0.0174344967	0.0474280101	0.1286534675	-0.0617306802	0.1144822808	0.0714553208	-0.0238306955	-0.0370084938	0.1427269639	-0.0742054479	-0.182648843	-0.0537955185	0.1478617422	-0.0277221377	0.026866194	-0.0595737365	0.1206387169	0.1137054925	-0.0779075515	-0.0295757017	-0.0820291056	0.1189228392	0.0179872428	0.0591750311	0.0942490424	0.0174789239	0.0170593023	-0.0004920935	0.1067647299	-0.1121352272	0.0889933628	0.0517878515	0.0008482025	-0.0503163898	-0.00244	-5.819999999999697e-06	5.953599999999999e-06	3.387239999999647e-11	-0.0185012	-0.0107526699999999	0.0001156199121288	0.0003422944014399	-0.0166107	0.0097311	9.469430721e-05	0.0002759153544899	-6.97746e-05	-0.0006837586	4.6752582307396e-07	4.8684948051600005e-09	-0.000153407	9.728e-06	2.3533707649e-08	9.4633984e-11	0.000270187	0.000423426	1.7928957747600002e-07	7.3001014969e-08	0.0	0.0	0.0	0.0	0.0	0.0
65710.93545475317	238.6012348693257	4317927038.3387375	56930.54928116713	118938.77124194964	-411.15556389052654	169048.89771813684	14146431304.544828	62312.62990552326	4.976709579175804	24.767638235460208	3882863845.742712	78029.70965981687	69890.63157214818	1.270834	21.727064	0.04529737	0.0279865	-0.0455566037	0.0136998976	0.0376261112	0.1333356938	-0.0862006272	0.0332442608	0.0508722634	0.0068769673	-0.1450681291	0.0528163701	0.0249569657	-0.2116328813	-0.0427200847	0.0252407408	0.0128812167	0.1027297724	-0.0224187696	0.1294904884	0.0005697236	-0.0081114359	0.0125214034	-0.067784128	0.1160025086	-0.1817480541	0.1511437591	-0.0616592257	0.0012513232	0.0401362684	-0.0896564236	0.067854727	0.0110615679	0.0326555767	0.0196160745	0.0953266391	-0.0936617497	-0.0967585905	-0.0488681985	0.0033859231	-0.0590774802	0.0028788692	-0.1558479267	0.029122218	0.0280886387	-0.036936256	-0.0119979031	0.0386349009	0.0502820896	0.0520895809	-0.113140554	0.0400486134	0.0621632074	-0.0998462039	0.0201717641	0.0962676534	-0.0593751623	-0.0394365105	-0.0164113178	0.0415517966	0.0742976433	-0.0298669943	-0.1728041869	0.1263146305	0.0997954298	0.0045989711	-0.0130649739	-0.1079215871	0.0370295301	-0.147258096	-0.1229474592	0.0201638114	-0.0674222859	0.0882816863	0.0720715838	-0.0159691685	-0.0115962464	0.0225294527	0.0902743131	-0.0066897067	0.1328555643	-0.1304217105	-0.0660507037	0.074609084	-0.0020333508	0.0421598169	-0.0112663827	0.088137076	0.0488311722	-0.0042398529	-0.056115697	-0.00244569	-5.690000000000035e-06	5.9813995761e-06	3.2376100000000394e-11	-0.0077244	0.0107768	0.0001161394182399	5.9666355360000006e-05	-0.0187017	-0.002091	4.372281000000011e-06	0.00034975358289	0.000165163	0.0002349376	5.519567589376e-08	2.7278816569e-08	-0.000165128	-1.172100000000002e-05	2.7267256384000002e-08	1.3738184100000043e-10	-0.000131632	-0.000401819	1.6145850876099997e-07	1.7326983424e-08	0.0	0.0	0.0	0.0	0.0	0.0
65743.61242482827	32.67697007510287	4322222574.666035	1067.7843732891686	119001.70346348068	62.93222153103852	3960.4645068317086	14161405427.21019	62407.1594208541	94.5295153308398	8935.829268683474	3894653546.9798985	78128.12444212273	70804.4308494829	1.127091	19.269526	0.0828837499999999	0.0568997	-0.1371888262	0.0268807291	-0.0337397089	0.0597634045	-0.0561389038	-0.0131217528	-0.026466711	-0.0316883753	-0.1717627746	-0.022582125	0.0462547818	0.0189672831	-0.0740852915	-0.0411629507	0.0046724461	0.050541558	-0.0798204147	0.080347575	0.0147804419	0.0408347742	0.0828365367	-0.1183434778	0.0802344868	-0.0180631826	0.0187460873	0.0003394356	0.006037774	0.0624268148	-0.0564998623	0.006848941	-0.06110716	-0.0293167938	0.0824000927	0.0568269483	-0.0946067509	-0.1158210689	0.0327582877	-0.0438368733	-0.0121282068	-0.0593532021	0.1156024959	-0.0291823868	-0.0238190491	0.1501205932	-0.1161966623	0.0468949896	0.0327407738	-0.1388671154	-0.0405878982	0.0232118264	0.0440572117	0.0392962114	0.043396101	0.0265225804	-0.0790203982	-0.0129312966	-0.072217771	0.0556568591	0.0852598988	-0.0187968945	-0.0078425869	0.1016926777	0.1683686239	0.0171426869	0.0093084399	0.0121409532	0.0499112493	-0.1339384524	0.0296267784	0.102091821	-0.0238648102	-0.0220629988	0.0057217884	0.0916033563	0.0276384346	0.0093886282	0.0673105308	0.0176710395	0.0881417703	0.0291171682	0.0540296622	-0.0493321203	-0.0798865648	-0.0240502387	0.028322665	0.0872566935	0.0458210968	-0.009317478	-0.0616696245	-0.00244928	-3.58999999999993e-06	5.9989725184e-06	1.2888099999999498e-11	0.00833491	0.01605931	0.0002579014376761	6.947072470809999e-05	-0.0600437	-0.041342	0.0017091609639999	0.00360524590969	0.000613015	0.000447852	2.00571413904e-07	3.75787390225e-07	-0.000226853	-6.1725e-05	5.1462283609e-08	3.809975624999999e-09	-0.000131632	0.0	0.0	1.7326983424e-08	0.0	0.0	0.0	0.0	0.0	0.0
65611.87177121002	-131.74065361825342	4304917717.321706	17355.599815764628	118979.46281743998	-22.24064604069281	494.64633630738473	14156112572.326584	62365.8988311531	-41.26058970099984	1702.4362624742544	3889505337.017624	78311.85735643811	70544.42163176276	1.098153	18.774786	0.0762375	0.0426301	-0.1394494427	0.0236669222	0.0330686291	-0.0461500239	-0.0914997178	-0.0834120715	-0.0052832429	-0.0552173693	-0.0918406944	0.048261013	-0.020425063	0.0672601692	0.0306163161	-0.0344196652	0.061236297	0.0713051687	-0.0667177755	0.0116888363	0.1272698781	0.0397332805	0.00353914	-0.0670270214	-0.0273466534	0.1020101485	0.000953928	-0.0205819671	-0.0682956813	-0.0560375859	-0.0203870346	0.0306460112	0.014289164	-0.0510735949	0.0750364079	0.0519439135	-0.1171390533	-0.0862149656	0.0309382787	-0.0026054945	0.0214199345	-0.0833396967	0.0010900612	-0.0787945948	0.0304786994	-0.052243424	-0.020329789	-0.104384852	0.0556888345	-0.0302376105	-0.0587409238	0.0790001587	-0.0363778344	-0.0996313488	-0.0206198701	-0.070337116	-0.0377569084	0.095748554	-0.0295499014	0.088125916	0.0300675939	-0.0070895408	0.0432844616	0.0501061911	0.0344174715	-0.0138337075	-0.07947342	0.0116559154	0.0056783076	-0.0790056031	0.0222858423	0.0271372411	0.1263366362	0.0275436147	-0.1159496919	-0.0137438451	-0.0876571577	0.0111801214	0.0966367563	0.0042367259	0.1625697509	-0.0248040514	0.010916581	-0.0053074309	-0.1440622661	-0.0133925433	-0.1387091443	0.0863524559	0.0427609166	-0.0143721814	-0.0669538864	0.00745198	0.00990126	5.55320059204e-05	9.80349495876e-05	-0.00123353	-0.00956844	9.155504403359998e-05	1.5215962609000002e-06	-0.0350524	0.0249913	0.00062456507569	0.0012286707457599	0.000271628	-0.0003413869999999	1.1654508376899997e-07	7.3781770384e-08	-0.000226853	0.0	5.1462283609e-08	0.0	0.000162511	0.0002941429999999	8.652010444899999e-08	2.6409825121e-08	0.0	0.0	0.0	0.0	0.0	0.0
65419.084240395416	-192.7875308146031	4279656582.851952	37167.03203759153	119334.27472281177	354.8119053717819	125891.48819355432	14240669123.61951	62313.1959657046	-52.7028654484966	2777.592026482336	3882934391.460304	78152.21709078648	70131.07821262864	1.099822	18.803326	0.0574703699999999	0.0362002	-0.0764081856	0.0294526342	0.0783865054	-0.0987655	-0.0703107454	-0.1107311052	0.112792946	-0.0155158179	0.0082767421	0.0528377924	-0.072317038	-0.0924188679	-0.1106086099	-0.0142474549	0.0191787572	0.0327209036	-0.0501621106	-0.0134389204	0.0370897383	0.0941320934	-0.0474905144	0.0054875971	-0.0020086431	-0.0658853316	-0.05247771	0.0379595116	-0.0485848995	0.151361466	-0.019731942	-0.134664341	0.006132457	-0.0010659371	0.0600384126	-0.0680947361	-0.0872511805	0.0217255306	-0.0758846138	0.0753793685	0.0475389763	0.004307844	0.0254114278	0.1528572386	-0.0250098309	0.0497619159	0.0485977515	0.0186738271	-0.0101618029	0.0836137676	-0.0777134482	0.0486064723	-0.0220387702	0.0640299259	0.0076595097	0.0152881795	-0.0934099204	0.0908487002	0.0567225748	0.018019848	-0.0783359098	0.0110390196	-0.0510161848	0.0972773459	0.035252231	0.0466523707	-0.0421613654	0.0029573598	0.0367234827	-0.096002101	-0.0755355226	-0.0593510997	-0.1017290506	0.0583294904	-0.0461047752	-0.0290920337	0.0106473029	0.0199126709	0.0367132044	0.0079796166	-0.1169773377	-0.0043089547	0.057717336	0.0422601591	-0.0359918931	-0.0366142306	0.0297160722	0.0854246103	0.0396539781	-0.0193915285	-0.071945376	0.0161444	0.00869242	0.00026064165136	7.555816545639999e-05	-0.00200367	-0.0007701399999999	5.931156195999998e-07	4.0146934689e-06	-0.00680489	0.0282475099999999	0.0007979218212	4.63065279121e-05	5.32548e-05	-0.0002183732	4.768685447824e-08	2.8360737230399997e-09	-5.66542e-05	0.0001701988	3.209698377639999e-09	2.8967631521440004e-08	0.000169145	6.633999999999991e-06	4.4009955999999876e-11	2.8610031025e-08	0.0	0.0	0.0	0.0	0.0	0.0
