global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
65566.82422759364	n/a	4299008439.29216	n/a	119690.0319208163	n/a	n/a	14325703741.206024	62330.37688206312	n/a	n/a	3885075882.260029	78673.25606065968	69342.22433366643	n/a	n/a	n/a	n/a	-0.0455978966	0.076109206	-0.0699096305	0.0570812288	-0.006837597	0.1467036095	-0.0261239545	-0.0398268369	-0.0403013047	0.0231295582	-0.0937527595	0.0280742385	-0.0097391091	0.019026341	-0.0418886078	0.087431897	-0.0423487853	-0.0436973062	0.115582735	-0.1386784558	0.0239441973	-0.0552357428	0.012818971	-0.000486516	0.0397737829	-0.0068048078	0.1356950822	-0.0894326581	0.0479148774	-0.0751244167	0.0486464861	-0.132014393	0.0253669779	-0.0838512023	-0.0304044282	0.0841787263	-0.0706896621	0.1041264793	-0.0093853027	0.1211139001	-0.0375668798	0.0162722606	-0.0320212855	0.0094947382	-0.0041963999	0.0045951352	-0.0875195421	0.0453271948	-0.0195766415	0.0213130781	-0.0154647129	0.0303214274	-0.0455290062	-0.0033200807	0.071226276	-0.03084815	0.0701765443	-0.0894289323	-0.0046366783	0.0074092619	0.1171341242	0.0181463679	-0.0333996134	0.0310631712	-0.0198298616	0.0932028495	-0.089478162	-0.0737075656	0.022115316	-0.0057472906	0.0598472574	-0.0189401737	0.0073394138	-0.0781994409	0.119127221	-0.0958299443	0.1260601018	-0.0317729673	0.0016627911	0.1596799256	-0.1057106345	0.0199921237	-0.070986922	0.1084320733	-0.0298602966	0.0634147019	-0.1004349861	0.041103554	-0.027050977	0.1079418126	-0.1308767846	0.0115669252	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0459988	n/a	0.00211588960144	n/a	0.000141055	n/a	n/a	1.9896513025000002e-08	0.038168	n/a	n/a	0.001456796224	0.00091567	n/a	n/a	8.384515489000001e-07	-0.000406754	n/a	1.65448816516e-07	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65509.02364834944	-57.80057924419816	4291432179.360006	3340.906960964832	119113.00316241969	-577.0287583966128	332962.1880167366	14187907522.370602	62321.7636051199	-8.613276943222445	74.18853970064738	3884002218.852448	78544.7623900676	67948.84072969659	1.168127	20.484251	0.187293385	0.101775	-0.1009580464	0.0472950284	-0.0216151128	0.0665193452	0.0432642149	0.0471495682	-0.0005247541	-0.0662507879	0.0656303505	0.0272108275	-0.0706701	0.001116789	0.0515437972	0.0341727596	0.0408204213	-0.0060198716	-0.0472431229	-0.0275873793	0.0285181175	-0.034990843	0.1272045577	0.0538766751	0.0674273958	-0.0826494285	-0.041959029	0.0049087427	0.0571184614	0.0416691969	-0.1181871001	0.0194580155	-0.0250340446	-0.140944858	0.0578744282	-0.0627088699	0.0211338081	0.0240438877	-0.0400163117	0.0793896522	-0.0379127302	0.1621672655	0.0124279814	0.0195719116	0.016173714	0.0729814012	-0.0881105905	0.0010561929	-0.025387662	0.0132796628	-0.1084267987	-0.1032806536	-0.0316702915	-0.0767399614	0.0120301846	0.0381707191	0.1400636567	0.102681885	-0.033282427	-0.1539873136	0.0032902828	0.06458398	0.0607228302	0.0124461497	-0.0290076133	0.0017912373	0.0520366158	0.0801804895	0.0035567492	0.0361512677	0.0386938521	-0.0338112045	0.0076976567	-0.1504130335	0.0403249347	-0.0060616447	0.0100752024	-0.1055365199	-0.0684162766	0.0701608247	-0.0050449808	0.0879367098	-0.0711177165	0.0646620838	-0.1446298273	-0.0063379279	-0.0376174702	0.0956596568	-0.0213108229	0.018172907	0.0406493394	0.0706908295	-0.1009479697	-0.1410504102	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0637499	0.0177511	0.0040640497500099	0.00031510155121	-0.00832473	-0.008465785	7.1669515666225e-05	6.930112957290001e-05	0.0781446999999999	0.0399766999999999	0.0015981365428899	0.0061065941380899	9.0408e-05	-0.000825262	6.81057368644e-07	8.173606464e-09	-0.0	0.000406754	0.0	1.65448816516e-07	0.00118998	0.00118998	1.4160524004e-06	1.4160524004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65688.38851405885	179.36486570941634	4314964385.573939	32171.75505095696	119857.3176337982	744.314471378515	554004.0323034782	14365776590.369192	62509.80781852949	188.0442134095865	35360.62619683012	3907476073.50949	78427.9750108384	68094.61831781431	1.249806	21.916574	0.14898087	0.0825368999999999	-0.0838232291	0.0126472355	0.0477459318	0.0042862753	-0.0228326794	-0.0518481249	0.0618873655	-0.0875220556	-0.032803672	-0.0790956362	0.1320367937	-0.0202011432	0.0253931488	0.0190126434	-0.0022786329	0.0668357124	0.0720222416	-0.0620990927	-0.0728311294	0.0571117064	0.0093637031	0.2067434367	0.0653689138	-0.0232861346	0.0414483094	-0.0795063881	0.010035204	0.1442177671	0.0957808917	-0.1441128457	0.1262552412	0.0379412905	-0.0642023171	-0.0463911546	-0.1175251798	-0.0414234776	0.058397662	0.0042704218	-0.0972718737	0.0471499653	-0.0456760146	0.1576520538	-0.1711999147	0.0223254201	0.0159947171	0.0391903502	-0.0101549837	0.0211918303	-0.0527439517	-0.061033931	0.0331483061	-0.0729401929	-0.0663297487	0.0012112063	0.0009350967	0.1259976025	-0.057674602	0.0826414591	0.0701739158	-0.1143721028	-0.1068582576	0.0269512078	-0.0357681813	-0.038240078	0.0263785682	0.1003119014	0.0186232419	0.1334212623	0.0002370973	-0.1065721842	0.1465121144	-0.2619527344	-0.0971755388	0.0896989761	-0.0046700046	0.0509063049	0.0714987292	0.0643085867	-0.1452157428	-0.0058743478	0.0263002345	-0.0103000269	0.0954447663	0.0637713264	-0.0465719356	0.0116475064	0.0585947506	-0.0802332775	0.1372420897	0.0119878113	0.0170962029	0.0808721145	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.104486	0.0407361	0.0109173241959999	0.0016594298432099	-0.0124986	-0.00417387	1.7421190776899996e-05	0.00015621500196	0.0857683	0.0076236000000001	5.811927696000161e-05	0.00735620128489	-0.000904807	-0.000995215	9.90452896225e-07	8.18675707249e-07	-0.000451071	-0.000451071	2.03465047041e-07	2.03465047041e-07	0.00167264	0.00048266	2.329606756e-07	2.7977245696e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66104.26693856668	415.8784245078277	4369774107.48528	172954.86397111297	120235.65677022489	378.3391364266863	143140.50215209075	14456613158.967323	62644.44258630788	134.63476777839242	18126.52069474165	3924326186.949225	78659.2915298963	69931.70027667379	1.471339	25.801374	0.13619378	0.0779602999999999	0.0691742019	-0.0350279989	0.0156120965	-0.0618894315	0.0165930064	-0.0643042688	0.2673512667	0.0258396323	0.0518168601	-0.0286845331	0.1296105477	0.1845838877	-0.1660894114	-0.2272577955	-0.0317431714	-0.0040219058	0.0922978522	0.0276040213	-0.1751152546	0.0329265341	0.047787777	-0.1013501129	0.0575925055	0.0255238019	0.0048244896	0.0369372615	-0.1007333663	0.0123351182	0.0414686686	0.0151058578	-0.0386388116	0.0467010708	-0.010076569	0.1125399546	0.0347447237	0.0849739934	-0.0623480481	-0.0014142834	-0.0315761212	0.0182329108	-0.1283957108	0.1223583464	-0.0692400285	0.0811313252	0.0563374031	-0.0187546684	-0.0100898978	0.0131453193	0.0468226519	0.0691838175	0.0225529337	0.0288683603	0.0252748515	-0.0808135963	0.0861422634	-0.012093119	0.0691806906	-0.040113858	0.0077546586	-0.0401167956	-0.1307349062	0.0646990756	0.1782358822	-0.0498102061	-0.0959759891	-0.0445022191	0.0542932489	-0.1093059407	-0.0701659712	-0.0590184352	-0.2645447253	-0.0488969283	-0.0781622034	-0.047383333	-0.0370095646	0.0656776663	-0.0837152981	0.0643716342	-0.0435766569	0.1320842702	0.0014293195	0.0344647844	-0.033667568	-0.0061200932	0.0724899106	0.0482119248	0.0724330581	0.1096212764	0.083304322	0.0310344968	0.0107443803	-0.0195199933	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0941445	-0.0103414999999999	0.00886318688025	0.0001069466222499	0.00670833	0.01920693	0.0003689061600249	4.50016913889e-05	0.025073	-0.0606953	0.00368391944209	0.000628655329	-0.000484997	0.00041981	1.762404361e-07	2.35222090009e-07	-1.05879e-22	0.000451071	1.1210362640999999e-44	2.03465047041e-07	0.00162452	-4.812000000000002e-05	2.315534400000002e-09	2.6390652304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65919.62448497165	-184.64245359503548	4345396892.239674	34092.83566959483	120839.68441059432	604.0276403694297	364849.39033026114	14602229328.45203	62621.66772326351	-22.77486304436752	518.6943866896975	3921473268.442823	78844.02820529268	71532.99955986555	1.359747	23.844488	0.07599225	0.0415486	0.1914495918	-0.0265554159	-0.1195020049	-0.1195933622	0.0198275349	-0.0023934106	0.1244497114	0.1402982672	-0.1096950342	0.0588964144	0.1600620374	0.1397131303	-0.0721085037	-0.0688790355	-0.0527879841	0.0588363418	0.1178563121	-0.0103957241	-0.0875680618	0.1176393994	-0.0504843998	-0.0274225649	-0.0377752611	-0.0558528985	0.1487822518	0.0496398108	0.0024811651	0.088158443	0.0227057888	-0.0124750605	-0.0420306009	-0.0437773124	0.0318929132	-0.0091599178	-0.0017094291	0.1482660818	-0.055124491	0.0949274677	-0.0778139041	-0.0240602959	0.0947168657	-0.095144253	-0.0305169419	0.008469416	-0.0283251498	0.0274860751	0.0460230616	0.0491495924	0.0126910771	-0.246018702	0.0080035911	0.0233009478	0.0742522925	-0.0734468532	-0.0270596805	-0.1853205118	0.0455048885	-0.0351495889	-0.0565924462	-0.1471582015	-0.0075770588	0.0689650772	0.1530373695	-0.0529869706	-0.0579662099	-0.1200698545	0.0154200126	-0.0300695965	-0.0919582267	0.0009720187	-0.0517995052	0.0625568989	-0.0467138138	0.187250544	0.0244441664	0.0285356479	0.1182819966	0.0764039946	0.049936704	0.0513265396	0.0261594542	-0.0951253894	-0.0398400809	-0.1405459891	-0.110993579	0.1016770655	0.0063169497	-0.0228475644	-0.0311476086	0.0169324376	-0.0171638565	-0.0178588951	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0895284999999999	-0.0046160000000001	0.0080153523122499	2.130745600000098e-05	0.0251143	0.01840597	0.0003387797316409	0.0006307280644899	0.00682726	-0.01824574	0.0003329070281476	4.66114791076e-05	-9.6564e-05	0.000388433	1.50880195489e-07	9.324606096e-09	6.8378e-06	6.8378e-06	4.675550884e-11	4.675550884e-11	0.0013253	-0.00029922	8.95326084e-08	1.75642009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65513.48717823149	-406.13730674015824	4292017002.2523017	164947.51192614937	120425.16341450058	-414.52099609373545	171827.65620254262	14502219983.40917	62414.95571768192	-206.71200558159035	42729.85325156344	3895626697.2401953	78637.02630967759	69610.40529399073	1.341128	23.51799	0.0896155799999999	0.0507581	0.0492875985	-0.0897329882	-0.1827785692	-0.031243551	-0.0652629394	0.0519403302	0.0064089546	0.0890905936	-0.1518792295	-0.0077038057	-0.0547152794	0.0235873987	0.0683793847	-0.0516907922	0.0483675202	-0.0387867663	0.0394571138	-0.033206912	0.1324728309	0.1214166144	-0.0853019888	-0.0154154242	0.0469573866	0.0461164742	0.1401814178	0.0328875743	0.0553027889	-0.0649655271	0.0026890467	0.1650770947	-0.0153733419	-0.0351111744	0.0122783887	0.0015419466	-0.0269005389	-0.0705224741	-0.0008377706	-0.0059204341	0.0510048009	-0.0360199554	-0.0241751922	0.01143668	0.0647920758	-0.1188992523	0.0038503196	0.0650988266	0.0146383426	0.1028318111	0.1832174638	0.0685037023	0.0997555592	0.0351453978	-0.1208500476	-0.0232764337	0.1151069389	0.0527282882	-0.0443552849	0.0374150978	-0.0430112681	-0.1283227988	0.0513041512	-0.1404517189	0.0380677396	0.017732131	0.0345388174	-0.0767161443	0.0353861484	0.0362698285	0.0895197498	0.093723713	-0.0556045283	0.0025159084	0.0034530872	0.0727976079	-0.0625778342	0.0167013759	-0.0251670772	-0.0709760619	0.0562002146	0.0498478481	-0.1307080702	-0.0060679376	0.0171312427	-0.086314719	-0.0654494761	-0.0948746209	0.0087082792	0.0223308551	-0.0480857796	0.056507251	0.0713413751	0.1905571644	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0847254	-0.0048030999999998	0.00717839340516	2.306976960999898e-05	0.00979907	-0.0153152299999999	0.0002345562699528	9.60217728649e-05	0.0407771	0.0339498399999999	0.0011525916360255	0.0016627718844099	-0.000459999	-0.000363435	1.32084999225e-07	2.11599080001e-07	0.000342131	0.0003352932	1.1705362116100001e-07	1.1242152996624003e-07	0.00133752	1.222000000000007e-05	1.4932840000000168e-10	1.7889597504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65314.94203066457	-198.54514756691788	4266041652.469073	39420.17562236919	120212.69814179324	-212.4652727073408	45141.49210660468	14451092794.5299	62199.45595024807	-215.499767433852	46440.14976404428	3868772320.50685	78515.46104256618	69086.39383102063	1.035609	18.160418	0.1609472	0.0876566	-0.0163316159	-0.0642895477	-0.1378325772	-0.0211798741	-0.0828203316	0.0209655376	-0.0075276085	0.0153027276	-0.1216431967	-0.0489455185	-0.0932850253	0.019824398	0.0387013846	0.0245596113	0.1160678261	-0.0861349832	-0.1096906871	0.0089992601	0.1314470029	0.0825859819	-0.0805981104	-0.0457262056	-0.0696410861	-0.0135200521	0.1021911082	0.0871964061	0.1151468362	0.0572539691	0.0664670952	0.0457522802	-0.1010705801	0.0997651329	-0.0260169349	-0.0673009034	-0.0466368984	0.0176083967	0.006745468	-0.0749399776	0.0660181699	-0.16511153	0.0199424438	0.0353484963	-0.0679351683	0.0338990701	-0.1063480156	-0.126851671	0.018879383	-0.0361829527	-0.0653553457	-0.0414700022	-0.0768135511	0.0152242074	-0.0388324061	0.0536788281	0.0006005784	-0.0840634399	0.1167894709	0.045734158	0.0292125754	-0.0440154423	0.1206841765	-0.1745792409	-0.0024319131	-0.0293536717	0.0013988669	-0.0645028126	-0.0009033542	0.0544174497	0.0808713895	0.0888058203	0.053199619	0.1146303064	-0.0728779339	0.0183277228	0.0035447774	-0.0001307635	0.1198111323	0.0166965796	0.0646243719	0.01320536	0.0799694927	-0.0088705889	0.0663914446	-0.1425538911	0.1044238051	-0.1201582317	-0.0954293965	0.0495515156	0.0151437875	-0.0567358612	0.0396825951	0.0488605661	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.140442	0.0557166	0.019723955364	0.00310433951556	-0.00214598	-0.01194505	0.0001426842195025	4.6052301604e-06	0.0599519	0.0191748	0.00036767295504	0.00359423031361	-0.00054672	-8.6721e-05	7.520531840999999e-09	2.989027584e-07	-0.000526333	-0.000868464	2.770264268890001e-07	7.54229719296e-07	0.00186455	0.00052703	2.777606208999999e-07	3.4765467025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65257.21921536055	-57.722815304019605	4258504659.721622	3331.92340662196	119655.4284416983	-557.2697000949411	310549.5186439056	14317421555.56638	62233.55575558159	34.099805333520635	1162.7967237840023	3873015461.983082	78275.63758914036	66953.31451671512	1.235945	21.673502	0.0815336699999999	0.0453959	-0.1376435767	-0.0943666559	0.0178466071	0.0099099922	-0.0272071026	0.0140968221	-0.0014669536	-0.0530624011	0.0012834069	-0.2153717266	-0.1405237266	-0.0387347525	0.0952722898	0.0786574255	0.1441722812	-0.1071469634	-0.1209888769	0.0750168182	-0.0031702786	0.1738184863	-0.0224317335	0.0770070548	0.0117320211	0.0045560203	0.0644002303	0.0116214022	0.1309688095	0.142758677	-0.1302135545	0.0643017064	0.0814727231	0.0369415408	-0.1321450327	0.0475115207	0.0212671123	0.0880004004	0.0656180094	-0.0122001974	0.0561604519	-0.1179040807	0.0635959102	-0.0461467596	0.1218033135	-0.1007452934	-0.0204546901	-0.0665747983	-0.0363624907	-0.0681575253	0.0038055016	0.0136455115	0.1143288034	-0.1138794218	0.0352925789	0.0182532455	-0.0627460227	-0.0267271893	0.0335383385	-0.0339588357	0.077769499	0.0505396362	0.0109982391	-0.2538404442	0.030266237	-0.0743269832	-0.0010335756	-0.0462979771	-0.0272415134	0.1644894719	0.1344475138	0.0207035647	0.1136794136	-0.0547573949	0.0621295998	0.0705837489	-0.0397381857	-0.0737133396	-0.0019560719	0.0601848376	-0.0226392274	-0.0335608175	0.068021857	0.0761406669	0.0863802405	-0.0546076664	0.0469647256	-0.0551053932	0.063013994	0.0127450672	-0.0370680712	-0.1405985984	0.0104402119	0.0067322085	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.15188	0.0114379999999999	0.0230675343999999	0.0001308278439999	0.00173304	0.00387902	1.50467961604e-05	3.0034276416e-06	0.07821	0.0182581	0.00033335821561	0.0061168041	-0.000574382	-2.766200000000002e-05	7.65186244000001e-10	3.299146819240001e-07	-0.000858102	-0.000331769	7.36339042404e-07	1.1007066936100001e-07	0.00246429	0.00059974	3.596880676000001e-07	6.0727252041000006e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65486.73556964004	229.5163542794908	4288512535.5679584	52677.75688174872	119909.75934123102	254.3308995327243	64684.206457124696	14378350385.27194	62274.79781387817	41.24205829657876	1700.907372538401	3878150442.759405	78366.54597585468	67929.9803503134	1.146226	20.100189	0.1339875999999999	0.0616018	-0.0813081499	-0.0754516589	0.0449257785	-0.0310528988	-0.0288705876	-0.0376535331	0.0512454789	-0.0268373082	0.0657708526	-0.2148040342	-0.0126153512	-0.0050375473	0.0180298855	0.0127680595	0.0974362334	-0.0429721976	-0.0859384389	0.0490717767	-0.026237956	0.1298922633	0.0115577099	-0.0143188014	0.0637149921	-0.0328017293	0.0319599823	0.0951738352	0.1059837073	0.0362678957	0.033430348	0.0392869112	0.0415779964	-0.0179643329	-0.1459569771	-0.0488768161	-0.0862174342	-0.055757167	0.0182307928	-0.0637369367	0.0335748368	0.0677003545	0.0421631177	0.086315159	-0.0607963302	-0.000983129	-0.0474133435	-0.0841127336	-0.0271825661	0.0103270272	-0.2334030134	0.0538254133	0.0320427355	-0.0511526404	0.0685254547	0.0659395585	-0.0065290307	-0.063490558	0.0114957364	-0.0017217057	0.0625824442	0.0771184939	-0.0579700609	-0.1335730487	0.1040737522	-0.0859357772	-0.0204685106	-0.0631585871	-0.0544614526	0.1549900154	0.0966228475	0.0426998147	0.0511659838	0.0045166793	0.0050051448	0.0995330302	-0.0175852649	-0.0364472956	0.0422562631	0.0739250983	-0.0329610812	0.0088331061	-0.0914170314	0.0686737879	-0.0104424136	0.1376704332	0.1933529302	-0.0681816878	-0.0890549736	-0.0269108589	0.1070246151	0.0218137811	-0.0074085408	-0.0392249281	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.125741	-0.0261389999999999	0.015810799081	0.0006832473209999	-0.00838056	-0.0101136	0.00010228490496	7.02337859136e-05	0.0608735	-0.0173365	0.00030055423225	0.00370558300225	-0.0010095	-0.0004351179999999	1.8932767392400002e-07	1.01909025e-06	-0.00015938	0.000698722	2.5401984400000003e-08	4.88212433284e-07	0.00199016	-0.00047413	2.247992569000001e-07	3.9607368256e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65712.33027792205	225.59470828201304	4318110350.554711	50892.97240484655	119688.7726891063	-220.9866521247168	48835.1004172906	14325402307.82456	62491.36627446251	216.5684605843417	46901.89811987155	3905170858.849031	78338.03353270103	67510.0723680505	1.294458	22.699585	0.24933329	0.127395	-0.1009169727	0.023680831	0.0850402967	-0.1457967203	-0.0132148431	-0.1086876036	0.0383951904	-0.1159484435	0.1069119129	-0.128779584	0.0915196709	0.1948003722	-0.054848713	0.1449228911	-0.0208279147	-0.0987374568	0.0078110357	-0.0654995872	-0.1852591305	0.0342367412	0.1599428707	-0.0306766031	-0.0049486362	-0.0186256443	0.1486706756	0.0629837025	-0.0291302791	0.0577979828	0.0548687208	-0.0323447824	0.0474552097	0.0569777132	-0.0058545554	0.139179313	-0.0854214135	0.051558779	0.0971524996	-0.0203899541	-0.0448152578	-0.1348127555	0.0547846383	0.067099747	0.0330946869	-0.0867863681	-0.0315624682	0.0091194992	0.0528338672	-0.0907688422	-0.1178791355	-0.0799409294	-0.1752762004	0.0872749745	-0.0438871888	-0.1082801686	-0.0197551535	0.0090503774	-0.14114184	0.0898615666	0.0949797312	0.0397780122	-0.1415546697	0.0395587942	0.2171965798	-0.1087418035	0.0310493594	0.1249776178	0.0928288254	0.1767570388	0.1389687156	-0.0326576872	0.0332620536	-0.0115996746	-0.2603633801	-0.0019853338	-0.0001667553	-0.0163435881	0.0164176977	0.08357375	-0.0691924385	-0.0606824107	0.1392925039	0.023769826	0.0980119015	-0.0373825158	-0.0987811844	-0.0081675297	0.0668762431	-0.069179986	-0.1242197575	0.0581955295	0.088947105	-0.0262104908	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.177839	0.052098	0.031626709921	0.002714201604	-0.0239611	-0.0155805399999999	0.0002427532266915	0.0005741343132099	0.105739	0.0448655	0.00201291309025	0.011180736121	-0.00208622	-0.00107672	1.1593259584000005e-06	4.3523138884000005e-06	-0.0007643749999999	-0.0006049949999999	5.842691406248471e-07	3.6601895002487915e-07	0.00304423	0.00105407	1.1110635649000005e-06	9.2673362929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
