global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
65790.82255920174	n/a	4328432333.016369	n/a	120280.1555611949	n/a	n/a	14467315821.825245	62476.23789744815	n/a	n/a	3903280301.818536	78536.84631943957	71999.74693170948	n/a	n/a	n/a	n/a	-0.0973023433	-0.0261818056	0.047113856	-0.0460907345	0.0298983348	-0.0046983065	-0.0385682645	-0.0054400136	0.0063770948	0.1509565592	-0.097205011	0.1133551502	-0.0500258675	0.0324732527	-0.0527081559	-0.0168264657	0.0229827607	-0.1413544022	0.0141646813	-0.0311868648	0.0779022535	-0.0264348074	0.0203564853	-0.1291902024	0.0157576857	-0.0590226387	0.0800203009	-0.1181130831	0.0260643431	-0.0738867617	0.0327019173	-0.0091981172	-0.1082472198	0.0136553337	-0.0046730277	0.0486579978	-0.0365906677	0.1295092524	-0.0324567075	0.1053913693	-0.0481917085	0.0150722921	-0.0021745127	0.0256474737	-0.0007051107	0.1302659835	-0.0288916516	0.0745710071	-0.0348057764	0.0931408683	-0.0042208194	0.0338284632	0.0720075059	-0.0341488469	-0.0257415818	-0.0208724002	-0.0217717609	0.1122366083	-0.0439179963	0.0886683806	-0.1639947521	0.1269994216	-0.0887303367	0.096054981	-0.0404927055	0.0254433853	-0.0301261185	0.0304005868	-0.0018088999	0.0524163083	-0.0556712787	0.011461896	-7.94371e-05	-0.0210096507	0.0089074337	-0.0051480913	0.087429051	-0.0984756055	0.1186665197	-0.1656114667	0.1188374393	-0.0118146706	0.000426138	-0.081221393	0.1105939747	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0127396	n/a	0.00016229740816	n/a	-0.00297194	n/a	n/a	8.832427363600001e-06	-0.00983449	n/a	n/a	9.671719356009998e-05	0.000281487	n/a	n/a	7.923493116900002e-08	-7.81469e-05	n/a	6.10693797961e-09	n/a	0.000295879	n/a	n/a	8.7544382641e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65691.6087755517	-99.21378365004784	4315387463.520141	9843.3748661585	120064.3273229046	-215.82823829029803	46581.82844349367	14415442695.501575	62639.182199269926	162.94430182177894	26550.84549618699	3923667146.593334	78397.23806850084	72114.25919581256	1.05261	18.801311	0.125179325	0.065662	-0.0729418862	-0.056032197	0.0372290724	-0.0327686294	-0.0588747337	-0.0166053598	-0.0223151324	-0.0701943306	0.0178327843	0.0821840787	0.0320535536	0.0455681747	-0.0245405396	0.0743771688	0.0123253988	-0.0469220362	-0.1689818029	0.0401519206	-0.0432577138	-0.0856718379	0.1026885325	0.0648983477	-0.1018537146	0.0472152693	-0.1075816107	-0.084513152	0.0439013564	-0.0124057151	0.09318696	0.0586113339	0.0953290645	0.117026893	-0.0305877758	0.168216481	0.0679096861	0.0665031808	-0.0507568048	0.0148281417	-0.018020477	0.064700041	0.0119115097	-0.0113603987	0.0237450199	-0.0435786463	-0.0549389179	-0.0350579603	0.026773242	0.048565173	-0.0625342182	-0.0449124004	0.0081323671	-0.0682559273	-0.0437798498	0.1200895328	0.0770162327	0.0250220149	0.0119143699	0.1061611926	0.0094222457	-0.1009410045	0.0270949033	0.0378049091	-0.0109705379	0.0002556686	-0.1491589555	0.1079681091	0.0062195231	0.0673697203	-0.0330598032	0.1023230815	-0.0810109757	0.0202605956	0.0882765484	0.0767009402	-0.1221404092	-0.0702436873	0.0195884013	-0.0226420691	0.0167112748	0.0327460833	0.1419951897	-0.0424396441	0.0385900569	0.0624956704	0.0840394032	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0233349	0.0105952999999999	0.00054451755801	0.0001122603820899	0.0253328	0.02830474	0.0008011583064675	0.0006417507558399	0.0197526	0.0295870899999999	0.000875395894668	0.0003901652067599	-0.000478331	-0.000759818	5.77323393124e-07	2.2880054556100006e-07	-0.0	7.81469e-05	0.0	6.10693797961e-09	0.0	-0.000295879	8.7544382641e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65679.85119142049	-11.757584131206386	4313842852.527139	138.24078460239622	120121.45186974332	57.12454683872056	3263.2138515291795	14429163199.29506	62680.51886172898	41.33666245905624	1708.7196632539496	3928847444.775563	78491.31375456204	71811.31757599613	0.987495	17.638245	0.06197065	0.0390946	-0.0932117372	-0.0270708932	0.0572300098	0.0150557459	0.0005026731	-0.0352814484	-0.0678979969	0.0077634061	0.0164731734	0.0809044503	0.0401826996	0.0595810064	-0.0294138955	0.0663334827	0.1140695461	0.045454093	0.0225439372	-0.0883158406	0.0144442878	-0.0585225746	0.0517601292	-0.0020939823	-0.0767603068	-0.0228338086	-0.031105864	-0.048578785	-0.0429132938	-0.0088981089	-0.1175348983	0.0917497625	-0.0407303048	0.1784595183	0.0453117649	-0.0469372889	0.0286884216	-0.0393915209	-0.0384870315	-0.0053023463	-0.0198801951	0.0610665187	0.0294759368	0.0339239928	-0.0239363089	0.0968551212	0.0665003594	-0.0341944398	0.0465204684	0.0232568723	-0.087775815	-0.1011075284	-0.0330679954	0.1278362561	0.0338218708	0.0760750255	0.0303778983	0.1075737895	-0.0187614484	-0.0002988526	0.0448921557	0.0923616433	-0.0515449809	0.0289089177	0.0037782401	-0.0353765713	-0.0546532225	-0.1026849057	0.0386120184	0.0384346607	-0.1062131316	0.0526048488	-0.1137208147	-0.0479622386	0.0328003597	0.0055068804	-0.038857748	0.0791904317	0.1057948233	0.0578806274	-0.0447698164	0.0926185364	0.0267395453	0.0373530675	-0.003742928	0.0466428165	-0.0085716237	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0129834	-0.0103514999999999	0.00016856867556	0.0001071535522499	0.0173828	-0.0079499999999999	6.320249999999998e-05	0.00030216173584	0.0	-0.0197526	0.0003901652067599	0.0	0.0	0.000478331	2.2880054556100006e-07	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65706.23246362802	26.38127220753813	4317308984.564325	695.9715232882238	119989.05222230278	-132.39964744054305	17529.666642380096	14397372653.206505	62627.605362138376	-52.91349959060608	2799.8384389250696	3922216953.395744	78608.79554531777	72049.60487040164	1.008728	18.017504	0.06792519	0.0365354	-0.1168471673	-0.0141333544	0.0600607555	-0.0082899814	0.0654123402	0.0284904875	-0.0627838549	0.0363172883	0.0777570731	0.0675276244	-0.0003742312	0.0085064029	-0.0761467309	-0.0539931308	0.0713058102	-0.0280835838	-0.0975354467	0.0872899798	-0.0200198684	0.0079077521	-0.0865000711	-0.1201784754	0.0849691065	0.100634534	0.0347829321	-0.0106797386	0.0626973583	-0.0761923855	-0.0554566997	-0.0589963877	0.0550197652	-0.0505936985	0.0698173025	-0.0567378055	-0.0531039484	0.0293052546	0.004961983	-0.0186571117	0.0042079037	0.0061544008	-0.0645606795	-0.0669746446	-0.085225986	-0.0245423203	0.0400642264	-0.0167170618	0.0577501705	-0.0487585898	-0.075093666	0.0106022587	-0.1348426487	-0.0034934625	0.0461469249	0.0043624102	-0.0684348638	0.0711650155	0.0513276215	0.0646777508	0.0395416523	-0.0446471732	-0.002405003	0.0490255738	0.1286111435	0.0229398966	-0.0709204831	-0.0049104124	-0.0046852625	0.0354657851	-0.1488868117	-0.0532091489	0.1204294199	0.046896639	-0.0374652713	-0.1391803481	-0.1389692869	0.0264955241	0.0846236001	0.0084091576	0.0728983704	-0.012846162	0.0004785262	-0.008428606	0.0212997229	-0.0561604525	0.0597423386	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.00752216	-0.00546124	5.65828910656e-05	2.982514233760001e-05	-0.00449435	-0.02187715	0.0004786096921225	2.01991819225e-05	-0.0046137	-0.0046137	2.128622769e-05	2.128622769e-05	0.0	0.0	0.0	0.0	0.000197524	0.000197524	3.9015730576e-08	3.9015730576e-08	0.000521938	0.000521938	2.72419275844e-07	2.72419275844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65553.85397545599	-152.37848817203485	4297307771.035407	23219.203657594964	120042.45456152115	53.40233921837353	2851.8098339942358	14410190897.154873	62574.4245232328	-53.18083890557318	2828.201626700526	3915558604.413759	78409.43855771424	72188.01468331473	1.081028	19.308897	0.0636779	0.0325015	-0.0854444645	-0.051729686	0.046690316	-0.0417066244	-0.1034531591	0.0263388582	-0.0267312578	-0.0763251945	0.0823808268	0.0586769592	-0.0002078411	0.0184352716	-0.0023747843	0.0299704061	0.0075017465	-0.0343104871	-0.1522390816	0.0993242766	0.0645115377	0.0602486965	0.1061599661	0.0098281074	-0.0411411834	0.002750943	0.0184009776	0.0005661112	-0.0522358439	0.0928265746	0.0234535365	0.0060413856	0.0074375389	-0.0253230642	0.0103357496	-0.0313761611	-0.0670720145	-0.0462816047	0.1553180614	-0.1013635115	0.09036526	0.100227596	0.0503830527	-0.1174164937	0.0849857542	-0.1327811228	-0.0704040854	-0.0602296631	-0.0521703345	0.0003247263	0.002882706	0.0881968	-0.1569646523	0.0749378813	0.0303567078	-0.0143283295	0.0445160431	0.0431971929	0.0642183826	0.1165901344	-0.0208926454	-0.0857536217	0.07495969	0.0621681938	-0.0216020642	-0.0053651136	-0.0543923643	0.1079080321	0.0553914189	0.0490648381	-0.0652210931	-0.0375697031	0.0627284601	-0.0054022328	0.0103260362	0.0385700909	-0.0106435165	-0.028890407	-0.0101941073	-0.0188811167	-0.0760141225	0.0112014704	-0.0122329943	-0.0158605828	0.0724524822	0.0921748644	-0.1001080847	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.013623	0.00610084	0.0001855861289999	3.72202487056e-05	-0.00388074	0.00061361	3.7651723210000013e-07	1.5060142947600002e-05	0.0151983	0.019812	0.000392515344	0.0002309883228899	-0.000247802	-0.000247802	6.1405831204e-08	6.1405831204e-08	-0.0	-0.000197524	0.0	3.9015730576e-08	0.000224235	-0.0002977029999999	8.862707620899998e-08	5.028133522500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65454.01862457177	-99.83535088421922	4284228554.105788	9967.097286175172	119744.54319986224	-297.9113616589166	88751.17940546978	14338755626.143673	62364.57125921125	-209.85326402155624	44038.39242050099	3889339748.345237	78326.16565263546	71556.23822621645	1.078573	19.265053	0.05067952	0.0243777	-0.0511186847	-0.0366561602	0.1153911854	0.050539338	-0.0086755015	0.0017359569	-0.0017580533	-0.0155760842	0.0680176469	0.0553972796	-0.0101957011	0.0727012355	-0.0933109446	0.0622133708	-0.0917210373	0.0197706009	0.0844459518	-0.0393963731	0.057893935	0.0355451885	-0.07215714	0.0522041154	0.020317854	-0.0058663739	-0.0663946847	0.0800788747	-0.0574561896	-0.1527215612	0.1290966992	0.0183094585	0.0627099911	0.0043255492	-0.0111169882	0.0146335407	0.0495462936	0.0920706687	0.0143483939	0.1314642114	0.0645392232	-0.0327810277	-0.0693701435	-0.0122702348	-0.0355631951	0.0584419552	0.0105555939	-0.0322703705	-0.0165143158	0.0183057181	0.0203185639	-0.0210384188	-0.0917810708	0.1862027115	-0.1341063439	-0.013161603	-0.0073904876	-0.0285703398	0.0388626313	0.0566647067	-0.0492536569	0.1328962786	-0.0136056674	-0.1040819024	-0.0309325478	0.0224190081	-0.0859591041	-0.0719815641	0.0136559864	0.0502309297	0.0132735214	-0.038236495	-0.1065594994	0.1440342131	0.0249133635	0.0286952423	-0.0170908649	-0.0353238493	0.0426129684	-0.0827637872	-0.0202541498	-0.00124657	0.0701888982	0.0562652608	-0.0102829278	-0.0422625311	0.0431214935	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0222999	0.0086769	0.00049728554001	7.528859361000002e-05	0.00695572	0.01083646	0.0001174288653316	4.83820407184e-05	0.00113939	-0.0140589099999999	0.000197652950388	1.2982095721000002e-06	-0.000193104	5.469799999999997e-05	2.9918712039999964e-09	3.7289154816e-08	-0.000141116	-0.000141116	1.9913725456e-08	1.9913725456e-08	0.000370566	0.000146331	2.1412761561e-08	1.3731916035600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65534.463671638194	80.44504706642329	4294765928.729266	6471.405597519058	119403.96551896026	-340.5776809019735	115993.1567285665	14257306981.653051	62354.96629793259	-9.604961278659175	92.2552811645421	3888141822.016309	78396.75281947467	71125.83407677701	1.060065	18.934471	0.0626528392	0.0340492	0.0167280242	-0.0681281799	0.1240966285	-0.0271153568	0.1019588481	0.0404463242	0.0749485885	0.0412621143	0.0467607016	0.1025519695	-0.0312511776	0.0704318204	-0.018612072	-0.0251539598	-0.1185556585	-0.0302509127	0.0328517169	-0.055653911	0.0629446207	0.000704996	-0.0159065257	-0.0033560687	-0.0042275526	-0.1002950164	-0.0490073926	0.0607954241	-0.0029232546	-0.1394538321	0.0101025843	0.0494356601	0.0998471198	-0.0113680031	-0.0531778003	-0.0498888976	-0.065892286	0.037932134	-0.0369386005	-0.1246155606	0.0126405979	-0.1491539282	-0.0049554051	-0.0632124086	0.0036196516	-0.0376292264	0.097269373	0.0247775597	-0.0469184574	0.0061279875	0.0469610422	-0.0904374107	-0.039111791	-0.0029944673	-0.0172754898	0.0235803094	-0.0588045451	-0.1093126287	-0.0097731087	0.0866302637	-0.0084978391	0.0770817404	-0.0586307738	0.0541043374	-0.0389238011	-0.0318707079	-0.0524332376	-0.0978626847	0.0968331029	-0.0177912498	0.0564600996	0.0102683306	-0.0310046194	0.068680301	-0.1064781124	0.0152942962	0.0422691497	-0.0329089514	-0.0432957571	0.0219489054	-0.1049113554	0.0189120364	-0.080675994	-0.06789517	0.0045951549	0.0050605721	0.0097919871	0.102005852	0.1002367339	0.0973108962	0.0932621027	-2.23092e-05	-0.0223222092	4.9770040464e-10	0.0004982810235685	-0.00670727	-0.01366299	0.0001866772957401	4.4987470852900006e-05	-0.0152799	-0.01641929	0.0002695930841041	0.00023347534401	-6.6174400000000014e-24	0.000193104	3.7289154816e-08	4.3790512153600007e-47	-0.000152979	-1.1863000000000005e-05	2.3402574441e-08	1.4073076900000012e-10	0.000370566	0.0	0.0	1.3731916035600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65642.43284287264	107.9691712344502	4308928989.531045	11657.341937054023	119346.54672092518	-57.418798035083455	3296.9183677937035	14243598214.209976	62475.19428476392	120.22798683133442	14454.768817515522	3903149900.918999	78218.62191842715	71900.42963812833	1.246519	22.26483	0.0477893002	0.0264314	0.1098594402	-0.1079328327	-0.0348478915	-0.0511323348	-0.0745162716	-0.0561199117	0.1045049092	-0.0333905989	-0.0668861925	0.0097535192	0.0459847509	0.0670467735	0.0136265234	0.0680169656	-0.0260431802	0.1118606881	0.0773228219	-0.0892515407	-0.0359335842	-0.0936152429	-0.0504487263	0.0978247606	0.0280934239	0.0282423701	0.1131615488	-0.0143635939	0.0626757335	-0.0397999884	-0.0710243279	0.0085505135	0.0054415777	-0.1174830679	0.1016432005	0.099105126	-0.0842020527	0.0348861199	-0.0817975056	-0.0443592947	-0.0075954621	0.1438724022	0.0538647815	0.1755348071	0.1113162177	-0.018675085	-0.0242788875	-0.0453699485	-0.0328094417	-0.1110852747	0.0172126601	-0.0459397426	-0.0407916631	0.0190884798	0.0366928087	0.0609823191	0.0693595874	-0.0698802046	-0.0408292483	-0.1054680944	0.0309131734	0.0765911659	-0.1069287192	0.0074492435	-0.0213153576	-0.0401922973	-0.0318956533	0.051185413	0.0445919746	-0.0598625782	0.0500060321	-0.1477732468	0.0203154731	0.0266952007	0.0759902004	-0.1058806129	0.0161446675	-0.0183872838	-0.0291564281	0.0597503888	0.0166196661	-0.0236173823	-0.0489382792	0.1213727286	8.70981e-05	-0.0708656084	-0.0185133643	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00969558	0.0097178892	9.40042715364e-05	9.443737050347668e-05	-0.0098155	-0.0031082299999999	9.661093732899996e-06	9.634404025e-05	0.000996581	0.016276481	0.0002649238337433	9.93173689561e-07	-0.000220755	-0.000220755	4.8732770025e-08	4.8732770025e-08	-1.0044200000000001e-23	0.000152979	1.0088595364000003e-46	2.3402574441e-08	0.000370566	0.0	0.0	1.3731916035600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65661.39252688673	18.959684014087543	4311418468.569897	359.46961791404675	119210.9124764356	-135.6342444895854	18396.648278260625	14211241653.464388	62551.85683764329	76.66255287936656	5877.147013981674	3912734793.837021	78206.14046927639	72260.4834142908	1.028531	18.371216	0.097267151	0.0483297	0.0855405228	-0.047601236	-0.0725866297	0.0571660307	-0.0127928421	-0.0637577853	0.0447034222	0.0318762961	-0.0108713516	-0.0502101837	0.075890739	-0.1086921678	0.0536234285	0.0336728754	0.0509827629	0.1427613842	-0.036847544	0.0398875988	-0.0781261596	0.0393375568	0.0124781699	0.0461813392	-0.0555391242	0.0450971865	0.0201842574	-0.075905387	-0.004839594	-0.166337872	-0.1721031212	0.0061699909	-0.0680485461	0.0871373063	0.0815019547	-0.0734974499	0.0768080879	-0.0475290235	-0.0168556281	-0.024494616	0.018010373	0.0128697529	0.0008040156	0.0535566485	0.0179958236	0.0804148687	-0.0462733157	0.0872060196	-0.1084940711	-0.111386426	0.0661837247	0.0369370848	0.0758848847	0.0113972667	0.0141197847	-0.0776083392	0.0338328292	-0.00325041	0.0464156823	-0.1092353154	0.1288695841	-0.0208764359	0.0786905218	0.0512127659	0.0948821667	-0.0115190556	0.0314485993	-0.0600780818	-0.0094934879	-0.0267949856	0.0185568728	-0.0321678758	-0.1385100983	-0.0692896406	0.0142141795	-0.1282226619	0.1019343542	0.0231190658	0.0862341079	0.0443795499	0.039201908	0.1289307269	-0.0210094227	-0.0036722011	-0.0505409126	-0.0423897689	-0.055517664	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0253575	0.01566192	0.00064300280625	0.0002452957380864	0.0173549	0.0271703999999999	0.0007382306361599	0.0003011925540099	-0.018009	-0.019005581	0.0003612121091475	0.000324324081	0.0	0.000220755	4.8732770025e-08	0.0	-0.00048783	-0.00048783	2.3797810890000002e-07	2.3797810890000002e-07	0.000370566	0.0	0.0	1.3731916035600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65662.92722583984	1.5346989531099098	4311620011.865939	2.355300876676653	119436.97078922564	226.05831279004636	51102.36078148242	14265189991.30634	62525.807207798855	-26.049629844434094	678.5832150320314	3909476566.986831	78374.72633878439	72476.13131209959	1.046506	18.69228	0.1123056579999999	0.0482888	0.0767905123	-0.0877536957	-0.066845925	0.0368457722	0.0256723528	0.0664246751	0.0118941507	0.0300120622	0.009284077	-0.0424741904	0.0273101689	0.080225595	0.0965567238	-0.0127080451	0.0029315874	0.009152188	0.0480116999	0.0167627128	-0.049539017	-0.0465048818	-0.1968606694	-0.0191739089	0.0166179345	-0.0394999173	-0.1371545087	0.0935628446	0.1129342093	0.0609924358	-0.0401411567	0.0356970139	-0.1227457295	0.0495374413	0.005696525	0.0003600981	0.0944511244	0.006956565	0.1661047993	0.0861231097	0.0036061738	0.0156496799	0.0419477633	0.0068369478	-0.0178655713	-0.0168956538	0.0988933873	0.0176986263	0.0082778905	-0.051520013	-0.0756373571	0.0365950572	0.0157688425	-0.0362026176	0.0160578217	-0.0267729203	-0.0118640677	-0.014125599	0.0127965781	-0.0337686135	0.0252949849	-0.0308779027	-0.1028837882	-0.0881003534	0.0404673494	-0.097270856	0.0349327489	-0.0439223349	-0.0241442819	-0.0373427015	0.1209380643	0.0416334475	0.0814823522	0.0514194429	0.0655364108	0.0016473348	-0.0629551598	0.0646249276	0.1016064443	-0.0454887679	0.0592073302	-0.0284588747	0.0934443084	0.0121190651	0.0200952691	-0.0690303662	-0.0693803857	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0347168	0.0093592999999999	0.00120525620224	8.759649648999996e-05	-0.000590408	-0.017945308	0.0003220340792148	3.48581606464e-07	-0.0429293	-0.0249202999999999	0.0006210213520899	0.0018429247984899	-0.000632472	-0.000632472	4.0002083078400004e-07	4.0002083078400004e-07	-0.000310864	0.000176966	9.6636426496e-08	3.131696515600001e-08	0.0007627429999999	0.0003921769999999	1.5380279932892158e-07	5.817768840488474e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
