global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
65634.3970305442	n/a	4307874073.56311	n/a	121643.2891358568	n/a	n/a	14797089791.789658	63106.1442525432	n/a	n/a	3982385442.422791	79517.14357466264	68103.59614004396	n/a	n/a	n/a	n/a	-0.0055622944	-0.0783503877	0.0832137351	0.0466445839	-0.0305392601	-0.1097462361	-0.0379992965	0.1010391779	0.0701437935	0.0522104891	-0.0449078075	0.0793758672	-0.0534656627	0.0065488804	-0.0325956877	-0.088041398	0.0036080321	-0.0028878431	0.0404610978	0.0241467501	-0.0449667113	0.090198838	-0.0674356197	0.0090884418	-0.0694563261	0.067305275	-0.061768576	0.045653376	-0.0254294386	-0.0181532183	0.1016103739	-0.0969194207	-0.1411078945	0.1271441121	-0.1116445307	0.031880208	-0.0313589369	0.0096387428	-0.0639229048	0.0578239701	-0.0766069817	0.004666249	-0.0985754427	0.0382772158	-0.0478598095	0.0225436881	-0.002297371	0.0857825973	-0.0471622583	0.1335453293	-0.057477018	0.0279413271	0.0136216123	-0.0417521725	-0.0694710799	0.1133239608	-0.0787837902	-0.0217698	0.0508198443	0.0922318693	-0.1081190817	0.1235647154	-0.023776037	0.038779962	-0.0729865288	0.028827301	-0.0824499701	0.0445594713	-0.1004448605	0.0851389287	-0.1436220917	0.0381508606	-0.0769597483	0.1049211877	-0.0436188428	0.0559676756	-0.2323537861	0.1386399448	0.0801434386	0.0476812809	-0.1034631136	0.0267608364	-0.0440319097	0.080913097	-0.0516463405	0.0591891445	-0.020213892	0.0278206965	-0.0584935951	0.0767439696	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0482291	n/a	0.0023260460868099	n/a	-0.0208052	n/a	n/a	0.00043285634704	2.90942e-05	n/a	n/a	8.4647247364e-10	0.00033847	n/a	n/a	1.145619409e-07	0.000550149	n/a	3.02663922201e-07	n/a	0.00101624	n/a	n/a	1.0327437376e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65733.02882141747	98.63179087325987	4320831078.037299	9728.230170866473	121849.21839697036	205.92926111356064	42406.86058277704	14847232023.95258	63110.2323500209	4.088097477702831	16.712540987200253	3982901427.273625	79155.09672962535	68229.42987326409	1.184231	20.729214	0.1635178058	0.0897068	-0.0230857653	-0.0341837823	0.1177176135	0.0780722761	0.0746117923	-0.0531208046	0.0645809615	0.1652901486	0.1738498389	-0.0076730056	-0.0360783311	0.0745108602	-0.0749715442	-0.0420309383	-0.0723020167	-0.0331472598	-0.0163570381	0.020417713	0.1839049604	0.0021222249	0.0235242452	0.015670638	0.0357054661	0.059845762	0.1214713689	0.0052339932	-0.0696607948	-0.0223149049	0.041614237	0.0594729161	0.0098966106	-0.0699289982	-0.0879391585	-0.073937518	-0.0459225176	-0.1609185484	-0.1882041117	0.1361356787	-0.0490651883	-0.1245755152	0.1374774178	0.0009580928	-0.0718523445	0.0395957312	-0.0102075874	0.0146282824	0.1689993895	0.1448127743	0.0416223221	-0.0633654159	0.09769647	-0.0883672765	-0.01114695	0.185144757	-0.0138685732	0.0468177611	0.0521727547	-0.1116842488	0.0411183843	-0.0489724049	-0.0975709502	0.0856889421	0.0167145577	0.0974363294	-0.0769166789	-0.0363619094	-0.0749556324	0.0753878475	-0.0047687526	0.0263035185	-0.0017649642	0.0117654195	0.0016639892	-0.0238059073	-0.0345004106	0.2397000186	-0.0821938313	-0.0365785575	-0.1533337114	-0.135504609	0.0127344888	0.2281231467	-0.0166913887	-0.057631525	-0.0781578357	-0.0532416278	0.0512996565	-0.0930621322	0.0682900101	-0.1469079256	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0134288	-0.0616578999999999	0.00018033266944	0.0038016966324099	-0.031592	-0.0107868	0.00011635505424	0.000998054464	0.0122966	0.0122675058	0.000150491698553	0.00015120637156	0.0	-0.00033847	1.145619409e-07	0.0	0.00134834	0.000798191	1.8180207556e-06	6.371088724809999e-07	0.000576789	-0.000439451	1.931171814010001e-07	3.32685550521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65532.91059354042	-200.11822787704293	4294562370.8609614	40047.30512864809	121026.44383160945	-822.7745653609163	676957.9854048447	14647400106.525717	63065.99736099498	-44.234989025921095	1956.73425412336	3977320023.137026	79309.84727450284	68297.0399514977	1.247659	21.839487	0.10969941	0.0677418	-0.0429816721	-0.0678001684	0.094493868	-0.0287336786	0.0333392661	-0.0740215237	-0.0603415412	0.0282771736	-0.0633071415	0.0169413972	0.1284174065	0.0474409241	0.0439551823	0.0162861954	-0.0453635376	-0.0114940495	-0.0138471942	0.0099382776	0.0511785753	0.0276693703	-0.0149516887	0.0183703298	-0.0504563939	-0.0360828473	-0.0561407965	-0.0351365739	0.0446079362	0.0819732379	-0.012077949	0.007832622	-0.0405740098	-0.0023232011	0.0636138174	-0.0855710203	0.0745403446	-0.2135110782	-0.0052861194	0.0077226114	0.0097550566	-0.0575415293	-0.0242088894	0.0837077698	-0.0002006978	0.1035345106	0.0438362035	0.18029872	0.0425587485	0.0194991915	0.0583703354	0.157086847	0.1030355889	-0.0308315349	0.0659798358	0.1317685129	0.0172991984	0.0294772252	-0.0563659661	-0.0437328486	0.0328331319	0.0838787134	-0.0369162346	-0.0764577413	-0.0108096658	0.011723403	-0.0919482501	0.0024110887	-0.1329203693	-0.0263324347	0.0212908265	0.0349932415	-0.0061896954	0.0589127865	-0.127222875	0.0465734348	-0.0224264999	-0.0331827139	0.1385858714	0.0319595567	-0.0978923972	-0.0174546676	-0.0129402235	0.1067123883	-0.0068186463	0.0486437801	0.0479882698	-0.0646085662	0.1217770207	-0.1022867629	0.0572580795	-0.00661681	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0151308	-0.001702	0.00022894110864	2.8968040000000013e-06	0.00399654	0.03558854	0.0012665441793316	1.59723319716e-05	0.00393093	-0.0083656699999999	6.998443454889998e-05	1.54522106649e-05	0.000206694	0.000206694	4.2722409636e-08	4.2722409636e-08	0.00127429	-7.404999999999998e-05	1.6238150041e-06	5.483402499999998e-09	-0.000423331	-0.00100012	1.0002400144e-06	1.79209135561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65412.954869893365	-119.95572364705733	4278854664.810706	14389.375635689184	120942.4481963395	-83.99563526995189	7055.266744402786	14627075775.724262	63003.29585597826	-62.701505016724695	3931.478731362352	3969415288.715927	79181.85393177379	67763.90371718243	1.079594	18.897619	0.1148476699999999	0.0583539	0.0028721817	-0.113804878	0.0940553934	-0.0370651601	0.0035530376	-0.0931641241	0.0164503743	-0.0012075308	0.0266782335	0.0512997925	0.0440051571	0.0259671016	0.1449919516	-0.0183125444	-0.0005496058	-0.0117119085	-0.0163225092	0.011825547	0.0854497068	0.0283823362	-0.0581735742	0.0765775981	0.0007474576	-0.0451479781	-0.031873247	0.0954943338	0.0171698306	-0.0051075001	-0.054275835	-0.019038016	0.0464793457	-0.0515895176	-0.0818347697	0.0634303917	0.0640329595	0.0193817145	-0.1157886165	0.0642667929	0.0082485833	0.0074538031	-0.0154832667	0.0817243911	0.0653980767	-0.0218424151	-0.0831110124	0.0797508438	-0.1039685882	-0.0743584461	0.0327301624	-0.0094598228	0.0094720932	0.0779257883	-0.1197033487	-0.1052647133	-0.0235619318	-0.0508580336	-0.0522325082	-0.0293536461	-0.0150517636	0.046160439	-0.1116439443	-0.0066835575	0.0142399179	0.0568200807	-0.0466027057	-0.0077433753	0.0373171165	0.0008019019	-0.0362146368	0.104918202	-0.115777547	0.0599095753	-0.0169098031	0.1384793015	-0.010797626	-0.1015327721	0.023781492	0.1720339509	-0.0086972834	-0.0018353915	-0.0720391579	0.0431992868	0.0127179922	0.0749211448	0.0975356789	-0.0642777335	0.0027833179	0.0567796446	-0.0253705694	-0.0304713452	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0111852	0.0039456	0.0001251086990399	1.5567759360000005e-05	-0.0208626	-0.02485914	0.0006179768415396	0.0004352480787599	-0.0139564	-0.01788733	0.0003199565745288	0.00019478110096	0.000314146	0.000107452	1.1545932304000003e-08	9.868770931600001e-08	0.000673661	-0.000600629	4.53819142921e-07	3.60755195641e-07	0.0002317	0.0006550309999999	4.2906561096099993e-07	5.368489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65426.410052249325	13.45518235595955	4280615132.3250713	181.0419322321252	120458.87281305015	-483.5753832893388	233845.1513234309	14510340039.390594	62916.77152574554	-86.52433023271442	7486.459722219818	3958520139.222865	79033.6305164684	67723.2007148184	1.164296	20.380278	0.0841027555	0.0517898	0.0323519786	-0.0587202016	0.0261318736	0.0208393781	0.0940162061	-0.0127186293	0.0400971265	-0.0606339613	0.0830092022	0.0347027664	0.086555018	-0.0852144418	0.0382009304	-0.0826941358	0.0501682396	-0.0319832426	0.0013241647	0.0554041499	0.0786237169	-0.0154836904	0.0715921405	-0.1405342323	0.0706665682	0.0609745922	0.0460851282	0.0604262856	0.0008243471	0.0343205153	0.0278982053	0.0754943114	-0.0141422241	-0.0403917478	0.0264647882	0.0658963666	0.0460120706	-0.0398493843	0.0132117481	0.109707041	0.0236470253	0.0190619976	-0.0890359011	0.0690556973	0.0130137327	-0.194160954	0.1599306877	0.0323269013	-0.0054820364	0.0284597412	0.0027658025	0.0229689765	-0.0449557773	0.1638713963	-0.031578129	0.0469278977	-0.0403672447	-0.107821166	-0.0041474154	0.0150419311	-0.0469259376	-0.0413045935	-0.114484793	0.0383715172	-0.025760953	-0.0201631222	0.049423238	-0.1786340682	0.0371577746	-0.0930723751	0.0359546029	-0.0022746776	-0.1117762609	0.07493101	0.0245110068	0.0060065209	0.0106750032	0.0371249543	0.2490256001	0.0257800896	0.0501503082	0.0673176943	-0.0554091912	-0.0122187119	0.0934764397	0.0147809236	0.0515314193	-0.1293640194	-0.0649549594	-0.0031497814	0.0309822157	0.1986785753	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.00305151	0.0081336899999999	9.3117132801e-06	6.615691301609999e-05	-0.0208723	-9.700000000001374e-06	9.409000000002666e-11	0.00043565290729	-3.77345e-05	0.0139186655	0.0001937292493008	1.4238924902500003e-09	5.293960000000001e-23	-0.000314146	9.868770931600001e-08	2.802601248160001e-45	0.00154906	0.000875399	2.3995868836000003e-06	7.663234092010003e-07	0.000282969	5.1269e-05	2.628510361e-09	8.0071454961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65364.84999337607	-61.56005887325591	4272563614.656556	3789.640848478734	120441.02685776116	-17.845955288998084	318.4781201769187	14506040950.551945	63050.505299784	133.73377403846098	17884.72231857014	3975366218.55809	79017.74369562323	67216.98016238633	1.127011	19.727623	0.1322590045	0.066958	0.063709542	-0.0876598387	0.0055653667	0.0584686634	-0.0355843268	0.0135498933	-0.0039034929	-0.0780953109	0.0613640116	0.0547125532	0.1412750956	-0.0225761097	0.0203445947	-0.0393303238	-0.0219041104	0.0117904616	0.0687143791	0.0267066803	0.1261975596	-0.1082243372	0.0346465996	-0.0928454603	-0.0547595512	0.0457966587	-0.1086683279	-0.0342456328	0.0217810143	-0.0913656212	0.1441350656	-0.0309689859	0.0172280337	-0.1173144668	-0.0818978863	0.0865873674	-0.0484482376	0.0525686336	0.0423094766	0.0518120028	0.0479891645	-0.0194926866	-0.0996345823	-0.0867947245	-0.0852594212	-0.0062724905	-0.084401313	0.0409903703	0.0279166222	-0.0216931136	0.0044141678	-0.0768349647	-0.0061113694	-0.0545103311	-0.0262904102	0.1092898066	-0.1025122265	0.0646232228	-0.0226678125	0.0233084056	0.0018308182	-0.0792413873	-0.1081647824	-0.1090943631	-0.0310519586	-0.0281546801	0.0550818793	-0.1610285409	0.0380362214	0.0052966236	-0.0520151074	0.0187694194	0.129544211	0.0194314074	-0.1079783103	0.1238633147	-0.0475703927	0.1201080181	0.1393133403	-0.0353189124	-0.0171231241	-0.102184207	-0.0703049811	-0.0726450604	-0.0786032739	0.0167485276	0.0196303392	-0.0050961052	-0.0331770536	-0.0050831895	-0.1371166476	0.1230130678	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.00251951	0.0005319999999999	6.3479306401e-06	2.830239999999999e-07	0.00466792	0.02554022	0.0006523028376484	2.17894771264e-05	0.0194182	0.0194559345	0.0003785333872682	0.00037706649124	-0.000513255	-0.000513255	2.63430695025e-07	2.63430695025e-07	0.00118451	-0.00036455	1.4030639401e-06	1.3289670250000014e-07	-0.000573843	-0.000856812	7.34126803344e-07	3.29295788649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65510.412604787714	145.56261141164578	4291614159.649529	21188.47384097779	120711.7986630722	270.77180531104386	73317.37055140184	14571338336.47408	63074.40152069398	23.896220909977277	571.0293737784351	3978380127.193723	79256.75774147727	67717.52159015418	1.04066	18.216108	0.10371266	0.0553526	0.0446780963	-0.0943820098	-0.0369768682	0.0726070225	-0.0670427882	-0.0194040957	-0.0870869653	-0.062685116	0.0722176671	0.0095653505	0.0741092446	0.0114123209	-0.0313993528	-0.0450368669	-0.0565957465	0.0297844615	0.0640389667	-0.047921345	0.0497187543	0.0083216028	-0.0228476633	-0.0074298763	-0.0980103528	-0.0061847442	0.0265799977	0.0694023424	0.0961427486	0.0085930223	0.0839659342	0.0243462495	-0.064176751	-0.0567259153	0.0584049542	0.0073542187	0.0637117296	-0.0341512206	-0.1193484086	-0.0219912614	-0.073299249	0.0634733656	-0.1470127897	-0.1426481938	-0.0443064986	-0.1518896273	0.039958155	-0.1705703257	0.0570890843	-0.0338443556	-0.0033150181	0.0448583397	-0.0106533069	-0.0081382365	0.0749214114	0.0487098436	-0.0860580646	-0.0961203872	-0.0813316647	0.0303493859	0.0723934741	-0.0775122155	-0.0832633019	-0.1041815769	-0.0188617069	-0.0696230713	0.0864414767	-0.0147655924	-0.0457908393	0.0272223079	0.0136350019	-0.0818162528	0.0723421071	0.0279466076	-0.0925820093	0.1285459556	-0.0342327971	0.0018883004	0.0026986579	-0.0208738158	0.0491138563	-0.0387626862	0.0326989863	0.0151769954	0.0322421467	-0.032549226	0.0855868006	0.1447078764	0.024678783	-0.0556880483	0.0154242263	0.0404659863	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.00345642	-0.00093691	1.19468392164e-05	8.778003481e-07	-0.00278377	-0.00745169	5.552768385610001e-05	7.7493754129e-06	-0.00705581	-0.02647401	0.00070087320548	4.97844547561e-05	-0.000219804	0.000293451	8.611348940100002e-08	4.8313798416e-08	0.00078868	-0.0003958299999999	6.220161424e-07	1.5668138889999993e-07	0.000113877	0.00068772	4.729587984e-07	1.2967971129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65542.40009991168	31.987495123968984	4295806210.856903	1023.1998443059396	120503.44056723152	-208.35809584068195	43413.09610235479	14521079188.540298	62967.46041056996	-106.94111012401844	11436.401034557442	3964901070.556696	79208.03241521661	67978.48851475614	1.119312	19.592852	0.0429399451	0.0228762	0.0422663889	-0.0140258224	-0.0718982902	0.0573210491	0.0643167826	0.0814537145	-0.0456250658	0.0012125049	0.1168783039	-0.0244722774	-0.0571341724	-0.0591050954	-0.0789307254	0.021956093	0.0101871879	0.0623819527	0.0121351755	-0.0172211265	-0.0744884926	0.0734986557	-0.0462219249	-0.0599313367	0.1028355647	0.0266526335	0.0282373254	-0.1420197612	0.0653396708	0.0532208956	0.0152490749	0.0824074168	0.0022973688	0.032311001	0.1648524217	-0.0165677742	-0.1112737989	-0.0603993458	0.060760199	0.1365092379	0.0280254811	-0.0108579225	-0.0446457664	0.0153651672	-0.0642444928	-0.0384148841	-0.0202617117	-0.1179514195	0.1408553422	-0.0366380565	-0.083250685	0.0335180226	0.0189238221	0.043303879	-0.0276647399	-0.0321048135	0.0187518425	0.0102830296	-0.0426168575	0.0873335984	0.0132757845	-0.083900253	0.0671557391	0.1211945151	0.0419300844	0.0594857	-0.028319019	0.0947551427	-0.0243231103	-0.0444419526	0.0412253755	-0.051890585	-0.0803263876	0.0036712437	0.0286044153	-0.1001495277	-0.070321262	0.0218774897	0.2400562873	-0.0236067587	-0.0373058258	-0.0414686472	0.1134920792	0.0786486434	-0.0081677832	0.0010367308	-0.0674800679	0.1117459016	0.0073576994	0.0148595076	0.0447471556	0.0822574801	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.011134	-0.00767758	0.000123965956	5.89452346564e-05	3.16601e-05	0.0028154301	7.926646647986009e-06	1.0023619320099996e-09	-0.000592275	0.006463535	4.1777284696225006e-05	3.50789675625e-07	-0.000182661	3.714300000000001e-05	1.3796024490000003e-09	3.3365040921e-08	0.000613152	-0.000175528	3.759553751039999e-07	3.081007878400003e-08	-0.00019312	-0.000306997	9.4247158009e-08	3.72953344e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65533.53747189246	-8.862628019225667	4294644533.5799327	78.54617540716387	120333.0917418574	-170.3488253741234	29018.722306343592	14480052968.154268	62919.91286493171	-47.547545638248266	2260.769096221302	3958915434.930599	78983.94416836825	67814.76966271034	1.054498	18.458328	0.0880170851	0.0358598	0.0682797876	0.028457663	-0.0638141632	0.0353292117	0.0334303327	0.0794781325	-0.0062274026	0.0260124104	0.0518209359	-0.0992123853	-0.0752819166	-0.0144468444	0.0424581546	-0.034032845	0.0601206464	0.0104557161	0.044052275	0.0273408117	-0.0073618133	0.0218217092	-0.008585473	0.0048018307	0.0051036851	-0.0038657129	0.0105604001	-0.1207296396	0.0031977684	-0.017015744	-0.0861909302	0.0247471555	-0.0939950768	0.0468568776	-0.1178740045	0.0617249148	-0.0202927621	-0.0228269565	-0.037573865	0.1071954679	0.0353931363	-0.1465863529	-0.0944407036	0.0612968819	-0.0607006858	-0.0120974833	0.1491920302	-0.0384409584	-0.0139471617	-0.0273643481	0.0450146546	-0.0510028092	-0.0085011493	0.0172825263	0.1351131564	-0.1292100489	0.0239416121	0.1083845356	0.0282564346	0.050536656	-0.0083031621	-0.0398485207	0.0824283892	0.0541246506	0.0033368082	0.1144413096	-0.0926868708	0.075709942	-0.0064406558	-0.0950244756	0.0147669132	0.0858426209	-0.0018427794	0.1010892582	0.1330810815	-0.0503268839	-0.0053709975	0.0438165721	0.0844289389	-0.0701685938	-0.11794497	-0.0644640444	-0.0150994242	-0.1222705564	-0.0207420189	0.0244804964	-0.1586921286	-0.01810667	0.0693068759	-0.1037003308	-0.0575329557	-0.0021754543	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.00124495	0.00988905	1.5499005025000005e-06	9.77933099025e-05	-0.0172207	-0.0172523601	0.00029764392902	0.0002965525084899	0.0230089	0.023601175	0.0005570154613806	0.0005294094792099	0.000347054	0.000529715	2.8059798122500005e-07	1.2044647891600004e-07	0.000680801	6.764900000000003e-05	4.63490001601e-07	4.576387201000004e-09	-0.000341246	-0.000148126	2.194131187600001e-08	1.1644883251600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65883.45055323715	349.9130813446973	4340629056.800845	122439.16449614071	120329.46365170188	-3.628090155514656	13.163038176542358	14479179822.706244	63074.9791448927	155.0662799609854	24045.551180938703	3978452994.1286488	79081.28051535867	67886.36377948694	1.20347	21.065992	0.0769734	0.0383236	0.0475224849	0.0062187015	-0.0365381176	0.1081858156	-0.0930881068	0.0734533043	-0.0652075213	0.007591442	0.0701065999	-0.0373998535	0.0214114883	0.0308981093	0.0541702201	-0.1194207711	-0.0315109662	-0.0195119483	0.0552987269	-0.0643888063	-0.0137296678	0.0189855776	0.0091219472	0.0311949173	-0.0676505636	0.0807154126	-0.0805469465	0.0572585863	-0.0646786256	-0.0738325054	0.0065334334	0.097897664	0.1243218218	0.1339174025	-0.0782707538	0.0268737357	-0.0278074174	-0.1390496249	-0.0188277299	0.0178924722	0.0111939705	-0.0520533671	0.0724307526	0.0017710973	0.0532295642	-0.0285785069	0.1414573426	-0.0215501407	0.0868314441	-0.0285434203	-0.1202766767	-0.1012390753	0.0067915018	0.0159724776	0.0451747392	-0.1722451078	0.0876963112	0.0110503348	0.0225224655	0.050386051	0.0986428752	-0.1287312846	-0.0160543137	-0.0011956999	-0.017347515	0.0034714265	0.0902480488	0.0185267368	-0.0436721741	0.1105583716	-0.032459668	0.1826932291	-0.0355122466	0.1498838413	-0.0711650399	-0.0168784404	-0.0563500456	-0.047862019	-0.074568343	-0.1090686445	0.0006924921	0.0314149128	0.1023071613	-0.1050711432	-0.1796919148	-0.0047948431	-0.0890533473	-0.1701560724	0.0471753491	0.030562131	0.0802408399	-0.0177229851	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0154004	0.01664535	0.00023717232016	0.0002770676766225	-0.0429308	-0.0257101	0.00066100924201	0.00184305358864	0.0126631	-0.0103457999999999	0.0001070355776399	0.00016035410161	0.00034495	-2.1040000000000056e-06	4.426816000000024e-12	1.189905025e-07	0.000939964	0.0002591629999999	8.835323212959999e-07	6.7165460569e-08	-0.00011707	0.000224176	5.0254878976000016e-08	1.37053849e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
