global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
58624.05781815931	n/a	n/a	3436780155.066885	92497.30785382893	n/a	8555751960.206002	n/a	57059.76287475822	n/a	n/a	3255816539.3236365	65753.97839273384	58907.4883956986	n/a	n/a	n/a	n/a	-0.1962495337	-0.3443981308	-0.0801652219	0.1215193431	-0.3565850146	0.0987561511	0.0330541053	-0.0335142733	-0.1389018727	-0.174594883	0.020180541	-0.2073983624	0.0605143532	-0.0913183295	0.0748212359	-0.2281027724	-0.1173988813	0.0744623175	-0.0182709717	0.085184664	-0.0937132909	0.1104322765	-0.0337792518	0.1414800747	-0.0475472764	0.0571913954	0.1207318768	-0.0756144663	0.0125044632	0.0726577364	-0.079696857	0.0217365044	-0.1441326304	0.0251317176	-0.0180110412	0.0678940361	-0.1138830003	-0.1918017832	-0.0353182692	0.2140219098	0.2899576629	-0.3812967292	0.2625448541	-0.032791062	0.052624319	-0.0967077304	0.0420003503	-0.0482743077	0.0958511087	-0.1278154783	0.0813699176	-0.0446181497	0.0722062282	-0.1419216508	0.0932188709	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0350104	n/a	n/a	0.0012257281081599	-0.0660719	n/a	0.00436549596961	n/a	-0.55929	n/a	n/a	0.3128053040999999	-0.00204232	n/a	n/a	4.171070982399999e-06	8.10596e-05	n/a	n/a	6.5706587521599995e-09	-0.000592099	n/a	n/a	3.50581225801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59086.93341856137	462.8756004020616	214253.82144756892	3491265700.8095045	92957.54002906356	460.2321752346325	8641104248.254953	211813.65512120145	57247.44540316731	187.68252840908823	35224.73147002822	3277270005.188622	65774.9581236679	60556.76580312677	2.736243	67.271538	0.7449972299999998	0.571815	0.0159172404	-0.0122486408	-0.075795911	-0.0596069237	-0.3068049174	-0.0344952814	-0.089892836	-0.0646151693	0.0146280739	-0.0932953641	0.0336857925	-0.1298579478	0.1320347898	-0.0418158238	-0.1167017527	-0.0637022965	-0.0561189854	0.1676434973	-0.0123437362	0.133025215	-0.1230539382	-0.0673075685	0.0538872626	0.0806576507	-0.0343362698	-0.1573173179	-0.0246367454	-0.1376066488	-0.0013574434	-0.1037242744	0.0033740138	-0.0705272658	0.0505410942	-0.0327058438	0.1634924199	-0.0956730377	-0.0652985618	-0.0355771005	0.0362189719	-0.0323786025	0.2370911349	-0.1613328821	0.2108343787	-0.2233724069	0.0177552171	-0.0594757145	0.1659228279	0.0965858943	-0.0539184918	-0.0875469717	-0.0364500501	-0.0401995759	-0.0777113877	0.1032198103	0.0244542791	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0188605	-0.0538709	0.00290207386681	0.0003557184602499	-0.0179798	0.0480921	0.00032327320804	0.00231285008241	-0.0146515	0.5446384999999999	0.2966310956822499	0.0002146664522499	-0.00350695	-0.00146463	2.1451410369000007e-06	1.22986983025e-05	-0.00039616	-0.0004772196	2.2773854662416002e-07	1.569427456e-07	-0.000566034	2.606500000000003e-05	6.793842250000014e-10	3.20394489156e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58169.802604600896	-917.1308139604736	841128.9299158006	3383725935.0582333	88929.76370853775	-4027.776320525809	7908502873.256358	16222982.088188425	56928.54709411267	-318.89830905463896	101696.13151790804	3240859474.246604	64646.316318068566	56786.19844846543	1.61034	39.590797	0.26510496	0.134002	0.0074901263	-0.0190773185	0.0062435	0.0638094296	0.1103354781	0.0711109667	-0.0298662194	-0.0494868333	-0.0976300148	0.0881942729	0.0290907287	0.076624052	0.1273118038	-0.0032955851	0.1344559535	0.0028239697	0.0649055806	0.0918660678	0.0294062018	0.1599853713	-0.0622191913	0.0453198127	-0.0083739325	-0.0135268351	-0.11032731	-0.1050869532	0.0203583928	0.0039041425	0.1423954745	-0.1203039743	0.0642721032	0.0249705454	-0.0697456873	0.0215998708	-0.0080637569	0.0435595212	-0.0331439683	-0.0123670032	-0.0649128466	0.0438751882	-0.1057557955	0.0505766302	0.0692418733	-0.0746762679	0.0616718653	0.130876087	0.0034751217	0.1215587	0.1284694856	-0.1230700332	-0.0054457592	0.1109546655	-0.175775936	-0.0270077412	-0.0582997248	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.00182956	0.02069006	0.0004280785828036	3.3472897936000003e-06	0.018586	0.0365657999999999	0.0003454393959999	0.0013370577296399	0.108788	0.1234395	0.0152373101602499	0.0118348289439999	-0.00258867	0.00091828	8.432381584e-07	6.7012123689e-06	0.000293822	0.000689982	4.7607516032400003e-07	8.6331367684e-08	-0.000645964	-7.992999999999998e-05	6.388804899999996e-09	4.17269489296e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58209.911471141655	40.108866540758754	1608.721175184397	3388393793.478149	88459.68060073593	-470.0831078018237	7825115091.984216	220978.12824062092	56920.99496040861	-7.552133704062726	57.034723484040185	3239999667.282862	64668.91007041382	56584.415478040806	0.905554	22.263371	0.18907419	0.145937	-0.0104275249	0.0069340096	0.0400060922	0.0642211992	0.1348143597	0.0868115689	-0.0557382864	-0.0409465067	-0.1405751664	0.089163763	-0.0709018225	0.1276539071	0.0594823779	-0.0903483387	-0.0480514013	0.0977951137	-0.0478416868	0.0595454656	-0.0036942506	0.0313036459	0.0034369876	-0.0202751468	0.0495486301	-0.0038291613	-0.0319576058	0.0516885291	-0.0230998093	-0.0298735075	0.0041312712	-0.0279869442	0.0192621852	0.0677543902	-0.0217485636	0.0422057182	0.0184893736	-0.0365993548	0.0452270995	-0.0417149434	-0.1112077794	-0.0085871366	-0.1492789532	-0.0307819119	-0.0233020084	-0.0690529054	-0.0327764165	0.0323073697	-0.0366515708	0.1171135912	0.1314323647	-0.0636674171	0.0188268255	-0.0276428333	-0.1352931955	-0.0236159926	0.1571151979	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0049562	0.00312664	9.7758776896e-06	2.456391844e-05	0.0152245	-0.0033614999999999	0.00023178540025	1.1299682249999987e-05	0.0488642	-0.0599237999999999	0.0035908618064399	0.00238771004164	-0.000299158	0.002289512	5.241865198144001e-06	8.9495508964e-08	0.000132588	-0.000161234	2.5996402756000006e-08	1.7579577744e-08	-0.000643465	2.498999999999991e-06	6.245000999999954e-12	4.14047206225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58093.12119492963	-116.7902762120284	13639.968617681889	3374810730.1687818	88951.2272690913	491.5466683553677	7912320832.67753	241618.12717126188	56861.06423779014	-59.93072261846828	3591.691513571785	3233180626.2540965	64640.34687762668	56124.88030864489	0.8031749999999999	19.746361	0.04574553	0.0248227	-0.0450773619	0.0026246367	0.0416900844	0.0360984342	0.0999804728	0.127511358	0.0549872702	0.0505525757	-0.141588197	0.0666769083	0.060242095	0.0981503041	-0.0329079298	-0.0263650209	-0.0251794618	-0.0568425538	-0.0432949819	-0.0442364775	0.021249057	0.1078788178	-0.0222277375	0.0560524874	0.108755758	-0.1529853418	-0.0235004214	-0.0440290681	0.0190732379	0.1025891184	-0.1376757413	0.0853064657	0.0109511353	0.0690319585	-0.0434135911	0.0084512768	0.061332624	0.096985456	-0.033371937	-0.0240425887	-0.0961019341	0.0750093591	-0.1035669091	0.0466609644	-0.0747973928	-0.0282033467	-0.07813863	0.0071774328	0.0289228182	0.1447017766	0.0833779125	-0.1291651467	0.0026846257	-0.0023360225	-0.0235628941	-0.063637017	0.0692657592	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.00231502	-0.00264118	6.9758317924e-06	5.3593176004e-06	0.015231	6.499999999999562e-06	0.000231983361	4.2249999999994296e-11	0.0600392	0.0111749999999999	0.0001248806249999	0.00360470553664	-0.000589244	-0.000290086	8.414988739600005e-08	3.472084915360001e-07	0.000310424	0.000177836	3.1625642896e-08	9.6363059776e-08	-0.000814	-0.000170535	2.9082186225000034e-08	6.625960000000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58287.72989532028	194.60870039065048	37872.54626773797	3397459456.349813	89348.09590310366	396.8686340123677	7983082241.510209	157504.71266284265	56918.62877780464	57.56454001450038	3313.676267081016	3239730301.9455304	64649.854966866296	56198.054595793605	0.855958	21.044033	0.06423728	0.0298709	-0.0258847562	0.0004153963	0.0110442198	-0.0030295436	0.0489310932	0.1074580868	0.1108025973	0.0570740247	-0.0939992857	0.1099163273	0.1173216041	0.0536439319	-0.0819509993	0.0002476211	0.0384403958	0.0100942431	0.0004904582	0.0722741019	-0.0146404179	0.0648840813	0.0435670423	0.021712341	-0.0101128377	-0.0622181047	-0.0756551837	0.0146702158	-0.0346770662	0.1348217439	0.0108771575	0.0341883802	0.0315938467	-0.0360820535	-0.1784368878	-0.0162822435	-0.0837428567	0.0207119566	-0.0955583489	0.0145753197	-0.0889406402	0.0918670213	-0.0512327516	0.102571033	-0.0582127476	0.0132758991	-0.0326735115	-0.0398265381	0.1209437164	0.0960318639	0.0389651072	-0.0176817678	0.0454041765	0.0001145477	-0.0201684393	-0.0445134632	-0.0310271757	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00191179	-0.00040323	1.625944329000001e-07	3.6549410041e-06	0.0332921	0.0180610999999999	0.00110836392241	0.0003262033332099	0.0442626	-0.0157766	0.00024890110756	0.00195917775876	-0.000749716	-0.0001604719999999	2.5751262783999982e-08	5.62074080656e-07	7.42644e-23	-0.000310424	9.6363059776e-08	5.5152011073600013e-45	-0.000684969	0.000129031	1.664899896100001e-08	4.69182530961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58369.11719461876	81.38729929848341	6623.892487100919	3406953842.079139	88999.17293821993	-348.9229648837354	7920852783.687178	121747.23542325644	57053.86437681335	135.23559900870896	18288.667239244325	3255143440.3278112	64850.50419143252	56257.28514715312	0.874514	21.500254	0.0385988	0.0200977	-0.0523493107	-0.0275945034	-0.0024200448	0.0663985433	0.0977614101	0.0389621353	0.0291609156	-0.0134394485	-0.0465548506	-0.0910264991	0.0620064387	0.0955391724	-0.0431976932	0.022482687	-0.0327080147	-0.0258437279	-0.0123470622	0.1044051581	0.0579978725	0.0160145249	-0.0118139644	0.0304967627	0.0539796849	-0.1424286409	0.09074228	-0.0333177772	-0.0348855964	-0.0722523831	0.0220329943	0.088371415	0.0148173925	0.055365186	0.072038856	-0.0019529345	-0.0465447524	-0.0325911832	-0.065740957	-0.0465317196	-0.0039601347	0.0471068128	-0.1162971506	0.0267564628	0.0402610908	0.0886333645	-4.84179e-05	-0.1083483093	0.06050697	0.0698795767	-0.0655184801	-0.0477607195	-0.0102500244	0.0505495585	-0.0178416889	0.1251565693	-0.0227609079	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.00373784	0.00182605	3.3344586025e-06	1.39714478656e-05	0.0401975	0.0069053999999999	0.0016158390062499	4.768454915999999e-05	0.0334106	-0.010852	0.000117765904	0.00111626819236	-0.000568128	0.000181588	3.2974201744e-08	3.22769424384e-07	-0.0	-7.42644e-23	5.5152011073600013e-45	0.0	-0.000883688	-0.0001987189999999	3.9489240961e-08	7.809044813439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58667.40476258672	298.2875679679564	88975.47320423822	3441864381.577183	89435.33007479203	436.1571365721029	7998678265.587	190233.04778277603	57144.129896034814	90.26551922146608	8147.863960320865	3265451581.5749	64945.60187113503	56606.49148949876	1.009771	24.825592	0.132792735	0.101991	0.0173417075	-0.0126686839	0.0251218597	-0.0072336503	0.0439309958	0.0575863507	0.0723842768	-0.1072888232	0.0143511988	-0.0607705235	0.1020125429	0.0121194609	-0.0287973157	-0.0068655246	0.103381712	-0.057729259	-0.0798909296	-0.0359820712	0.0032230753	-0.1334143187	0.1021439833	-0.1266688098	0.057180714	-0.0728683516	-0.0462518183	-0.0683620216	-0.0557760771	-0.040127195	0.0250392496	-0.0713142167	-0.1302300783	0.0264695169	0.0590077565	-0.1249776753	-0.0531929905	-0.1283517443	-0.057138928	0.0116835014	0.0132433897	0.0479424527	-0.0380602616	0.1222216969	0.0560305631	0.0438005559	0.005509011	-0.052321001	-0.0235030155	-0.0089879489	-0.1548283239	-0.0100848927	0.1030873771	-0.00354696	0.1144626468	0.0422303798	-0.0309549006	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.000990735	-0.002747105	7.546585881025001e-06	9.81555840225e-07	0.0390422	-0.0011552999999999	0.0015242933808399	1.3347180899999954e-06	0.116379	0.0829684	0.0068837553985599	0.013544071641	-0.0013964	-0.0008282719999999	6.860345059839999e-07	1.94993296e-06	-9.01666e-05	-9.01666e-05	8.13001575556e-09	8.13001575556e-09	-0.000883688	0.0	0.0	7.809044813439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58690.435879161	23.03111657428235	530.4323306581832	3444567263.685909	89793.90220709791	358.5721323058824	8062944873.577864	128573.97406638724	57122.91949498308	-21.21040105173597	449.8811127754824	3263027931.6303177	65068.83505568564	57256.36578375287	0.8461649999999998	20.803274	0.0885211049999999	0.0428558	-0.0019983055	0.0323721686	0.0565576091	-0.0155084221	0.0440809065	0.0482568198	-0.0091118504	-0.0531271919	-0.014993672	0.0163995045	-0.0273145868	0.0676000246	0.1517201144	-0.0104214011	0.0885739155	-0.0990391576	0.1095319489	-0.0130635752	0.0058123696	-0.0920101121	0.0801378079	0.0286255678	-0.0292337215	0.0263131846	-0.0217403664	-0.0912164644	-0.0579785002	0.0554130013	0.0512400025	0.0096288414	0.0379219491	0.0479598994	0.012024546	-0.0462050834	-0.0462261173	0.2978645884	-0.0546788285	0.0017263304	-0.0362765922	-0.0264601671	-0.0382178296	0.0992983852	0.1009304187	0.0120030495	0.0522667908	0.0891702662	-0.0746062762	-0.0406266524	0.044813624	-0.0547278252	0.0779540434	-0.0117271722	0.0002933735	0.1062255693	-0.1410141781	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0119919	-0.012982635	0.0001685488115432	0.00014380566561	0.0317233	-0.0073188999999999	0.00100636776289	5.3566297209999946e-05	0.129791	0.0134119999999999	0.0001798817439999	0.0168457036809999	-0.000646008	0.0007503919999999	5.630881536639999e-07	4.17326336064e-07	-0.00017911	-8.89434e-05	7.910928403560001e-09	3.20803921e-08	-0.000626872	0.000256816	6.5954457856e-08	3.92968504384e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58705.633230233485	15.197351072485615	230.9594796203797	3446351372.962694	89544.47718576685	-249.4250213310588	8018213394.472321	62212.841265999145	57069.70876148453	-53.21073349854851	2831.382159453552	3256951658.120664	64881.63928726885	57446.559813531145	0.7866119999999999	19.339148	0.10794901	0.0711153	-0.0164155255	0.0329080603	0.0420396206	-0.0229927335	0.058027333	0.055878513	0.0037780831	-0.1018593295	-0.0253765292	0.0366031677	0.0068991016	0.06917479	0.0351197825	-0.0004041814	0.102146294	-0.0311362386	0.0241090087	0.038629113	-0.0117717555	-0.0270722231	-0.0871373801	-0.0410646784	-0.0416201041	0.13056262	0.0697725053	0.1202447414	-0.064670611	0.0984984213	0.0497706515	0.0684927207	-0.0058375219	-0.0596894052	0.0762951386	0.0542019504	-0.0126762001	0.1156004527	0.0137175773	0.0089369625	-0.0674040292	0.0087965177	-0.0419946667	0.0724699627	0.0636789159	0.0435405903	-0.0158619094	0.065252967	-0.00696433	-0.0223877673	0.00502689	0.0500234938	0.1171452291	-0.0781644968	-0.0184112868	-0.0282023068	-0.0023940716	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.00679304	0.00519886	2.7028145299599995e-05	4.61453924416e-05	0.0152772	-0.0164461	0.0002333928398399	0.00027047420521	0.0625324	-0.0672585999999999	0.0045237192739599	0.00391030104976	-0.000584675	6.1333e-05	3.7617368890000006e-09	3.41844855625e-07	-0.0	0.00017911	3.20803921e-08	0.0	-0.000486406	0.000140466	1.9730697156000006e-08	2.36590796836e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
