global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
57145.45381998806	n/a	n/a	3265602892.2923884	87759.12454682394	n/a	7701663941.224956	n/a	55934.81650018787	n/a	n/a	3128703696.9096894	64932.70552458043	50859.83317863206	n/a	n/a	n/a	n/a	-0.0256101468	-0.0524000674	0.1924029335	0.0061135751	0.0159918486	-0.039472195	0.0737179521	-0.0416208613	0.0503104536	-0.03814956	0.0215753014	-0.052105313	0.0535677521	-0.046426573	0.0410772566	-0.0239046692	0.0372964721	-0.0159401861	0.0230382444	-0.0637360798	-0.044760608	0.0445800547	-0.0821279798	0.0347777884	-0.0366661094	0.0028109617	-0.0755509377	0.0784696024	-0.0584194385	0.0877574259	-0.0266448628	0.0731065953	-0.0641630887	0.0772973343	-0.0435496623	0.072300611	0.0215615039	-0.0013039629	-0.1756636053	-0.0127677852	0.0503299132	-0.0417654873	0.0444467853	-0.0537134877	-0.0053848028	0.0029373154	-0.0019967195	0.0052184973	-0.0378731635	0.1420166215	-0.0118204594	0.1262802731	-0.0029017842	0.0321736849	-0.0074803322	0.0579986554	-0.0562151053	0.0473562074	-0.0542590355	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	0.120305	n/a	n/a	0.0144732930249999	0.315169	n/a	0.0993314985609999	n/a	-0.561045	n/a	n/a	0.314771492025	0.0163194	n/a	n/a	0.00026632281636	0.0026317	n/a	n/a	6.925844889999999e-06	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57314.62132554736	169.16750555930048	28617.64493715596	3284965817.6908884	87488.73029003268	-270.39425679126	7654277927.762081	73113.05410569784	55895.529410383264	-39.28708980460942	1543.4754253154456	3124310208.0670204	64991.98778215983	53300.500487765545	1.582811	38.032547	0.0881844999999999	0.0443496	0.0356597876	-0.0464785822	0.006844802	0.0305513468	-0.0425468176	0.0109075742	0.0643590562	0.0116399916	0.0764288819	-0.0665535116	0.0101992995	-0.0536036982	0.0330515307	-0.0633893815	0.030599559	-0.0006689518	0.040553979	0.0326451464	0.0096899938	-0.032828374	0.0259216199	0.0304359705	-0.0219703523	0.0471166291	-0.0602931754	0.0949676053	-0.035023413	0.0261066978	0.0177310332	-0.1308385236	-0.0137024605	-0.0234012589	0.0242016338	-0.0611327657	0.0129399778	0.025072804	-0.1075425626	0.0566827299	0.0568707508	0.0393464508	0.04829308	0.0344269004	0.0440573216	-0.0630442008	0.0201125536	0.0495547855	-0.0037920393	0.0167419994	-0.0542492988	0.0787198358	0.0428761347	0.1082771073	0.0118114828	0.0195806878	0.1009810088	0.0160716978	0.0254076393	0.0267978711	0.0203996252	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	0.120593	0.000288	8.294400000000604e-08	0.014542671649	0.303087	-0.0120819999999999	0.091861729569	0.0001459747239999	-0.530454	0.030591	0.000935809281	0.2813814461159999	0.016689	0.0003695999999999	1.366041599999983e-07	0.0002785227209999	0.00316657	0.00053487	2.8608591690000024e-07	1.00271655649e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57132.18543718269	-182.43588836467097	33282.85336340669	3264086612.82863	87139.44418913398	-349.2861008986947	7593282733.591196	122000.78028101314	55771.99109938627	-123.53831099699164	15261.714283989426	3110514991.190021	64881.79567943936	50990.48236284199	1.009088	24.246855	0.1399580000000001	0.100187	-0.0053801881	-0.0741049565	0.1228892306	0.0277431633	0.0058283466	0.0138451247	0.0834406004	0.0220040782	0.0364850446	-0.1157354731	-0.0346695125	-0.0328963488	0.0285005581	-0.0775078646	0.0239255499	0.0035183956	-0.0055056701	0.0079255844	-0.0250654742	0.0109743287	0.0794233703	-0.0363564543	0.020069121	-0.0445580688	-0.0300271506	0.0148497883	-0.0868065417	0.0065337735	-0.1214422278	0.0763486844	0.0320858633	0.0440769679	-0.0247191981	-0.0712423311	0.0368515403	0.0340233581	0.0162889538	-0.0058207197	-0.0076876289	0.0464121229	0.1014358232	0.0699177755	0.0204909673	-0.0635852744	-0.0142753894	0.0242195134	-0.0171780499	0.0060717928	-0.0282103325	0.0851376458	-0.0016145763	-0.0043911376	0.0107342056	-0.0108109351	0.0297969817	-0.0111693723	0.0035417429	0.0391273877	0.0062369352	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	0.117923	-0.00267	7.12890000000003e-06	0.013905833929	0.317841	0.0147539999999999	0.1010229012809999	0.0002176805159999	-0.610858	-0.080404	0.006464803216	0.373147496164	0.0175316	0.0008426	7.09974760000004e-07	0.00030735699856	0.00316657	0.0	0.0	1.00271655649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57350.775666097485	218.59022891479253	47781.6881770214	3289111469.50304	87668.26243361928	528.818244485301	7685724238.129942	279648.7357005156	55803.43587174349	31.444772357215697	988.7737085971164	3114023455.091788	65120.37171831764	53002.47106399688	0.937025	22.515274	0.0567379150000001	0.0294303	0.0159635513	-0.0612789605	-0.0026174393	-0.0145292451	0.0146528718	-0.0169408154	0.031105325	0.0411325141	0.031479733	-0.1149128154	-0.0506936275	0.0845426873	-0.0118412996	-0.0106800031	0.0542600476	-0.1944789277	-0.0376563309	-0.0210876331	0.0746678101	0.1778099933	0.0016937132	0.0091465681	0.007285163	-0.0087053387	0.0173857878	-0.0153295384	0.0273846021	0.0878668993	-0.0565298863	0.0051321757	0.0284653166	0.0705711063	-0.0506895721	0.0950193553	0.0294133473	-0.1300084924	0.1185584174	0.0147409799	0.0215780672	0.0249870459	0.1321387783	0.0732383875	-0.0129007216	0.0269917961	0.0090712841	0.0057256207	0.0168800207	0.0284224153	0.0649013581	0.0804418058	0.081710501	-0.0376058484	-0.0352369702	-0.0384788596	-0.0567786028	0.0463170582	-0.1101663317	0.0273394368	0.1508509352	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	0.104499	-0.013424	0.000180203776	0.0109200410009999	0.307622	-0.0102189999999999	0.094631294884	0.0001044279609999	-0.606134	0.004724	2.2316176000000585e-05	0.3673984259559999	0.0174379	-9.370000000000211e-05	8.779690000000396e-09	0.0003040803564099	0.00270672	-0.0004598499999999	2.1146202249999997e-07	7.326333158400001e-06	-1.38683e-05	-1.38683e-05	1.9232974489e-10	1.9232974489e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57205.11178987284	-145.6638762246439	21217.96483678838	3272424814.8918486	87615.74534696691	-52.51708665236947	7676518832.704555	2758.044390452484	55909.61999780811	106.18412606462516	11275.068628108207	3125885608.299305	64948.85088388775	52711.85869548335	0.777958	18.693153	0.063706965	0.0288452	0.0290461301	-0.0711808605	0.0041655847	-0.0014828286	0.0140145738	-0.0513356516	0.0962259704	0.0439291841	0.0030838506	-0.0919144779	0.0208546046	0.0117200325	0.074158983	-0.0245393051	0.07165446	0.0012882899	0.0087862646	-0.0826419013	-0.0223277688	-0.0275146459	-0.0134524038	0.0252173337	0.0014310565	-0.0648145905	-0.092888359	0.087117829	0.0665674106	-0.0459846549	0.0810957659	-0.1639941926	-0.107507838	0.0360957891	-0.0451276891	-0.0584270357	0.017215522	-0.0273756603	0.002614099	0.0925110186	0.0119434268	0.004437038	0.0897469467	-0.0430249558	0.0615990238	-0.0441402502	-0.0113375751	0.001602456	0.0277505112	0.0285345887	0.0561899309	0.058008254	0.0083587323	-0.0741484153	-0.0005328732	0.087649457	-0.0123385055	0.0033187502	-0.0314991634	0.0790355909	0.0123560789	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	0.110224	0.005725	3.277562500000009e-05	0.012149330176	0.322023	0.0144009999999999	0.103698812529	0.0002073888009999	-0.58611	0.0200239999999999	0.0004009605759999	0.3435249321	0.017697	0.0002591	6.713281000000088e-08	0.000313183809	0.00268471	-2.201000000000026e-05	4.844401000000112e-10	7.207667784099999e-06	0.000176161	0.0001900293	3.611113485849e-08	3.1032697921000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57153.70103671416	-51.41075315867784	2643.065540342503	3266545542.194102	87581.88542304943	-33.859923917480046	7670586654.256159	1146.4944476975372	55863.68973102455	-45.93026678356546	2109.5894068094963	3120751830.3641777	65037.06903422762	52793.946973205326	0.674157	16.198973	0.0847172499999998	0.0460847	0.0319813556	-0.0774447926	0.0118673332	0.0207273032	-0.0469585604	-0.0290501507	0.111018714	0.0518760675	0.0306120831	-0.1001465556	0.0058415072	0.0007718898	0.0746017542	-0.0203559991	0.0309684667	-0.0075062966	-0.036747467	0.0386689901	-0.096845994	0.0076760255	0.0629466974	-0.016117458	-0.0238709912	0.0189942955	0.0099071331	-0.0308357035	-0.0437368852	-0.0882695665	-0.0242154523	-0.0374295884	0.020254413	-0.0892479138	-0.0714970637	-0.0432096359	-0.106353755	0.006647973	-0.0079964361	-0.0428603383	0.0567009411	0.0475160617	0.0664583663	0.0002531068	0.0983986068	-0.0594833448	0.0094584751	0.0083210081	0.0050365727	0.073612052	0.0423544325	-0.0111864944	0.0612321029	-0.0183024758	0.0517577563	0.0529451543	-0.0104730962	-0.0644872567	-0.0250366374	-0.0392276157	-0.0084422084	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	0.0955661	-0.0146579	0.00021485403241	0.00913287946921	0.35729	0.0352669999999999	0.1276561441	0.0012437612889999	-0.581045	0.0050649999999999	2.565422499999986e-05	0.337613292025	0.0181752	0.0004781999999999	2.2867523999999815e-07	0.0003303378950399	0.00273877	5.406000000000031e-05	2.922483600000033e-09	7.500861112900001e-06	0.000113874	-6.228700000000001e-05	3.879670369000001e-09	1.2967287876e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57049.65320429173	-104.04783242243138	10825.951431806365	3254662930.729954	87361.17869178922	-220.70673126021572	7631975542.418726	48711.461223569095	55736.083033254006	-127.60669777054136	16283.469315902285	3106510951.8897853	64906.49665205426	51270.31418520129	0.7817279999999999	18.783733	0.0479825999999998	0.0265114	0.014220108	-0.0803609404	0.103069692	0.0227220961	-0.0196629053	-0.0080961119	0.1028529592	0.0479966588	0.0638515788	-0.1483171171	-0.0134576003	-0.0924095886	0.0508384865	0.0353505144	-0.0630372487	-0.036912643	-0.0240836436	-0.0552730108	-0.043328485	0.0312977896	0.1165443876	0.0123292078	-0.0142655009	0.0038027372	0.0104592723	0.0087986159	-0.0404327161	-0.0727704519	-0.000814608	0.0151718466	0.0025902237	0.0200635304	-0.0237010063	0.0075256291	0.0550870212	0.1367026359	0.0159632515	-0.001590557	0.0487664047	0.0569579367	0.1085472621	0.0662223022	0.0565351293	-0.0825612303	0.0361862668	0.0880150186	0.048867412	0.0060785697	-0.0239096479	-0.0215689917	-0.0145293429	-0.0219076885	0.0409762727	-0.0125469592	0.0355121404	-0.0377312832	-0.0098128453	0.0270844488	0.034194846	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	0.0926999	-0.0028661999999999	8.215102439999996e-06	0.00859327146001	0.345091	-0.012199	0.1190877982809999	0.000148815601	-0.581054	-8.999999999925734e-06	8.099999999866322e-11	0.3376237509159999	0.018057	-0.0001181999999999	1.397123999999973e-08	0.000326055249	0.0023055	-0.00043327	1.877228929000003e-07	5.315330249999999e-06	0.000220572	0.0001066979999999	1.1384463203999996e-08	4.8652007184e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57316.84849762356	267.19529333183164	71393.32477868356	3285221121.6995325	87539.18693193424	178.00824014501995	7663109248.704125	31686.933559527093	55819.78444388777	83.7014106337665	7005.9261420824	3115848335.362096	64998.74366033296	52109.65866932196	0.907298	21.800985	0.2701241000000001	0.185284	-0.0051106328	-0.0980500746	0.0330212832	-0.013236002	0.0550411202	-0.0270962192	0.0329388625	0.0699932067	0.0287305	-0.1264500439	-0.042198277	0.0926882795	0.0018737007	-0.0851569691	0.0447912554	-0.0632979734	-0.0656160253	-0.0158452356	0.054795003	0.0356127881	0.0168617141	0.0391321762	-0.022693326	0.0460296725	0.027393333	0.0261410647	0.0309704353	0.0195718193	0.0191704197	-0.1151874083	0.0913553941	-0.0457196715	-0.0781027894	-0.0950144594	0.0394873608	0.0192787196	0.0871023689	-0.0867287018	-0.0261194465	0.0321976313	0.149078107	0.058774643	0.001077986	0.0008370424	-0.0484561793	-0.0012354073	-0.0014402984	0.0014666584	0.0538771375	0.0491426272	0.0865844584	-0.0635877047	-0.0259832563	0.01557424	-0.0097363474	-0.0009642275	-0.1457688439	-0.0415895402	0.0326296314	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	0.100935	0.0082350999999999	6.781687200999992e-05	0.0101878742249999	0.364076	0.018985	0.132551333776	0.000360430225	-0.697868	-0.116814	0.013645510596	0.487019745424	0.0203755	0.0023185	5.375442250000005e-06	0.00041516100025	0.0023055	0.0	0.0	5.315330249999999e-06	0.000423872	0.0002033	4.1330890000000006e-08	1.79667472384e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57271.73360293709	-45.11489468647051	2035.3537225713249	3280051469.8857937	87355.66408803104	-183.52284390319252	7631012048.260917	33680.63423431558	55836.4124498998	16.628006012026162	276.4905839359782	3117704955.2753253	64800.71998973622	52832.9447565439	0.86939	20.890116	0.1673548500000001	0.101862	0.0405935478	-0.0910280273	-0.0267622864	0.0009896371	0.0334785592	-0.0634828401	0.0669111868	0.1246071055	-0.0276717656	-0.142730208	0.0348032657	0.0048811752	0.0973888355	-0.0034381702	0.0467620209	0.0251637445	-0.0624774168	-0.0066434152	0.0790513882	0.0286473611	0.0311545781	0.0028349746	0.0082532391	-0.0343533287	0.1079187655	-0.0421625184	-0.0357136964	0.0815123925	-0.0085507673	-0.0815830954	0.0393197344	0.0211135382	0.017170258	-0.1048259256	-0.0735095829	0.0322780052	-0.0108947831	-0.0566890991	0.0744105687	0.0281254783	0.1182782422	-0.0204645924	0.0606279388	-0.0712128447	-0.013928147	-0.0423651384	0.0149258398	0.0091178573	0.0267638547	-0.0317590504	-0.0343235073	-0.1116065704	-0.075251395	-0.0759464227	0.0083540444	-0.0084912414	-0.0291961422	-0.0423795121	0.0173838035	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	0.108827	0.0078919999999999	6.228366399999994e-05	0.0118433159289999	0.346515	-0.0175609999999999	0.120072645225	0.0003083887209999	-0.651681	0.046187	0.002133238969	0.4246881257609999	0.0188586	-0.0015169	2.300985610000005e-06	0.00035564679396	0.00252829	0.00022279	4.9635384100000026e-08	6.3922503241e-06	0.000249265	-0.000174607	3.0487604449000003e-08	6.2133040225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57202.39279528631	-69.34080765078397	4808.147605663021	3272113741.506223	87165.03815614787	-190.6259318831726	7597743876.762714	36338.24590632796	55827.58041082164	-8.832039078159141	78.00491427813017	3116718734.5267563	64918.16582576396	52525.3665471769	0.9245850000000002	22.216362	0.12361695	0.0669861	0.0246276928	-0.0979591621	0.0404821469	0.0378544763	-0.0437512972	0.0173677748	0.1059225468	0.0986313661	-0.0434497395	-0.1333620956	0.009517825	-0.0422234675	0.0520329437	0.0093779725	-0.0246616603	-0.0652262036	-0.0343899791	0.038655241	0.0013240477	-0.0569089533	0.0990718384	0.0355785045	-0.0259323886	0.0258636683	0.0551998582	-0.0830176	0.1039146282	0.0428936256	0.0853848651	0.0820196508	-0.1861427799	0.035626467	-0.0169221173	0.0088329648	-0.0567700013	-0.0285348181	-0.020936631	-0.0553222463	0.0135939412	0.0802891066	0.0918846373	0.0786592382	0.078829644	-0.0876061244	-0.0115679018	-0.016941861	0.0268392214	-0.0244851283	0.0391745084	-0.1102307898	0.0431570289	-0.0074468404	-0.0887569463	-0.0342188732	-0.0173484556	-0.0623963507	-0.070010833	0.0313235224	0.080386797	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	0.120418	0.011591	0.000134351281	0.014500494724	0.383112	0.0365969999999999	0.146774804544	0.0013393404089999	-0.703174	-0.051493	0.002651529049	0.4944536742759999	0.0188533	-5.299999999999749e-06	2.8089999999997344e-11	0.00035544692089	0.0023055	-0.00022279	4.9635384100000026e-08	5.315330249999999e-06	0.000499894	0.000250629	6.281489564099999e-08	2.49894011236e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
