global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
58574.66379800815	n/a	n/a	3430991239.0496864	89590.45865993563	n/a	8026450282.897634	n/a	56841.2904236469	n/a	n/a	3230932297.0253725	65373.288889922034	59129.3493732572	n/a	n/a	n/a	n/a	-0.0503506184	-0.0560715086	-0.0646509507	0.0673998471	-0.010436918	-0.0598607403	-0.0657835127	-0.0100839198	0.093580977	-0.0549253379	0.069803674	-0.0135987964	-0.0479968362	0.0939326259	-0.1215431362	0.010729617	-0.1554827584	0.0400646493	-0.0206125889	0.0347776075	-0.0077342717	0.0810402092	-0.0477712435	0.0060114733	-0.0023434554	0.0815003685	-0.0964503775	0.0644829653	-0.0455026365	0.0045026429	0.023476714	-0.1017599329	0.0328065251	0.0089603999	-0.1251822476	0.0647383364	-0.0413903337	0.047401902	-0.0899239814	0.0439835504	-0.1076136814	0.1890647825	-0.0291184153	0.042734731	-0.021321683	-0.0165486497	-0.052349814	0.047449546	-0.0094132896	0.0871014177	-0.1407130024	0.1684668017	-0.0460260228	0.0272930674	-0.1287840812	0.0262142229	-0.0488977089	0.0233111287	-0.0690462436	0.0486050296	-0.0887187838	0.0518711468	-0.064968068	0.0581431857	-0.0910632367	0.0713211641	-0.0421761287	-0.0258286533	0.1116044025	0.0601786756	-0.026381027	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0182266	n/a	n/a	0.00033220894756	-0.0876874	n/a	0.00768908011876	n/a	0.0182619	n/a	n/a	0.00033349699161	-0.00472159	n/a	n/a	2.2293412128100003e-05	0.00126047	n/a	n/a	1.5887846209000005e-06	-0.000805225	n/a	n/a	6.48387300625e-07	0.0	0.0	0.0	0.0	0.0	0.0
58446.57264245652	-128.09115555162862	16407.34413055152	3416001853.649947	89688.45492888289	97.99626894725952	8044018947.530257	9603.268727583622	56903.393121778354	62.102698131457146	3856.74511520689	3237996148.771652	65353.18171218766	58857.82323576924	1.087327	20.817831	0.1693235499999999	0.114553	-0.0103549211	0.032733788	-0.0944700714	-0.0100808864	0.0511865487	-0.0944780905	-0.0675566256	0.0093050724	0.1449545128	-0.0052261377	-0.0415592052	0.0306742849	0.0021716043	-0.0291073215	-0.0398574814	0.1132522382	0.0182341348	0.0425214763	-0.1116836152	-0.016333381	-0.0605496922	0.0012332389	0.0717284263	-0.0889852013	0.0171829826	0.1561519872	-0.028786049	0.1066398833	0.0039088102	-0.0369910988	-0.0865225284	0.0853528465	0.0133494407	0.0260186913	-0.1174062101	0.0026916575	-0.0338696002	0.0772566867	0.0050961866	0.0286130081	-0.0280450215	0.0027070189	-0.0601650394	-0.0523153109	0.0275865354	-0.0456835468	0.0613755018	0.0686886672	0.048081084	0.0185542235	-0.1118306426	0.168891748	-0.0737881194	-0.0527449288	0.1472708762	-0.0149726661	0.0928630513	0.1120619812	-0.1117826671	-0.0822017417	-0.0270476038	-0.0160209453	0.0507396409	0.1593020435	-0.0275246226	0.0588340646	-0.1074878205	0.013358521	-0.0897067121	-0.0378890856	0.0505563607	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0165497	0.0016768999999999	2.811993609999995e-06	0.00027389257009	-0.0900576	-0.0023702	0.00811037131776	5.617848040000013e-06	0.0660494	0.0477875	0.00228364515625	0.0043625232403599	-0.00646304	-0.0017414499999999	3.032648102499998e-06	4.17708860416e-05	0.001608	0.00034753	1.2077710089999997e-07	2.5856640000000004e-06	-0.000544426	0.000260799	6.801611840100003e-08	2.96399669476e-07	0.0	0.0	0.0	0.0	0.0	0.0
58361.71509081354	-84.85755164298462	7200.804070841801	3406089788.3412924	89966.28538335756	277.83045447467885	8093932505.679737	77189.76143360659	56928.12828608247	24.73516430411837	611.8283531517317	3240811790.1566634	65471.704417996014	58289.84384010245	1.0458	20.022768	0.1364429699999999	0.0844004	0.047897553	0.0849102898	-0.0355885847	-0.0029395338	0.0620855517	-0.119395228	-0.0258530019	-0.0318139542	0.135791731	0.0145618932	-0.070621743	-0.0732098376	0.0271262009	-0.0810262677	-0.124652167	0.1143114452	0.1264772265	-0.0130805988	-0.0948532741	0.0711447644	0.0672679926	0.0994525304	0.0741159259	0.058733165	0.0771924312	0.0103843231	-0.0515652703	-0.0186472088	0.059515903	-0.0708689134	-0.0110407789	0.0562059394	-0.0723226611	0.1006271589	0.054198155	0.0744434391	0.0446297267	-0.041692883	-0.0176252417	0.1914044356	-0.0413808943	0.0529636455	0.0197640515	-0.1185233975	-0.0035599176	-0.0050989418	0.0595628324	0.0059686259	0.093120149	-0.0140369814	-0.0166456903	0.2315316647	-0.0367060432	-0.1541143623	0.0326287038	-0.1122090574	0.0737265201	0.062317897	-0.0479294215	0.0683722306	0.091895647	-0.171068964	-0.1103061569	0.0113976961	-0.0792575429	0.0075591069	-0.0636726789	-0.0713365164	-0.0570868844	-0.041596826	0.1324728312	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.00984688	0.00670282	4.49277959524e-05	9.69610457344e-05	-0.0814427	0.0086148999999999	0.00663291338329	7.42165020099999e-05	0.041765	-0.0242843999999999	0.0005897320833599	0.0017443152249999	-0.00510254	0.0013604999999999	1.8509602499999995e-06	2.60359144516e-05	0.00115295	-0.00045505	2.0707050250000006e-07	1.3292937025e-06	-0.000665693	-0.0001212669999999	1.4705685288999997e-08	4.4314717024900005e-07	0.0	0.0	0.0	0.0	0.0	0.0
58428.24280649741	66.52771568387107	4425.936954113984	3413859557.455016	89622.5784364618	-343.7069468957634	8032206565.599748	118134.46534440712	56787.74964561856	-140.3786404639104	19706.162698495827	3224848509.813452	65384.646975577176	58117.707622223366	1.048442	20.073357	0.1278316187	0.086035	0.0314591378	0.1100919993	0.0658330159	0.0613701122	0.007909454	0.0317551903	0.112455579	-0.0541815128	0.0553042731	0.1370060611	-0.1138866591	-0.0362370026	-0.0497710076	0.0245665542	-0.1849513517	0.1562901842	0.1168272649	-0.0100241086	-0.0243251872	0.0038998507	0.0564614224	0.0802091267	-0.0073790581	-0.0563456659	0.0663125758	0.0470106379	-0.0141246929	0.0903624354	-0.0717109266	0.0397072498	-0.0593592654	0.0981413716	-0.0059873098	0.0891083155	0.0403823224	0.106701671	0.0433427451	-0.0114925576	0.0838015804	0.0673261115	0.0035928707	0.0096398642	0.0278396895	0.0495572866	0.037075488	-7.31432e-05	-0.0177723691	-0.1288546	0.0388910813	-0.0786539604	-0.0293065811	0.1864717858	-0.059879136	-0.016972861	-0.0349947175	-0.0507435719	0.0149496529	-0.0768351872	-0.0536033311	-0.0224004939	0.0020144606	0.001139768	-0.0787966091	0.0315410442	0.0452754659	-0.0338008347	-0.1364586196	-0.0314387077	-0.0858590997	-0.0643658117	0.049814367	0.1024260777	0.1019113804	0.1010554665	0.0998612018	5.17387e-05	0.0098986187	9.79826521679897e-05	2.67689307769e-09	-0.0812664	0.0001763	0.00660422776896	3.108169000000149e-08	-0.0160437	-0.0578087	0.0033418457956899	0.00025740030969	-0.00414187	0.00096067	9.228868489000004e-07	1.71550870969e-05	0.00121769	6.473999999999998e-05	4.191267599999998e-09	1.4827689361e-06	-0.000492143	0.0001735499999999	3.0119602499999995e-08	2.42204732449e-07	0.0	0.0	0.0	0.0	0.0	0.0
58522.42591195536	94.18310545795248	8870.457353703798	3424874334.620304	89491.8777707122	-130.70066574959492	8008796186.928094	17082.664027387334	56834.955235180416	47.20558956185414	2228.3676858822323	3230212136.584962	65269.51561149072	58208.19374866698	1.076544	20.611387	0.0499995762	0.0254533	-0.0441867332	-0.0039216351	0.114298715	0.0250522003	-0.072914223	0.0841388796	0.069897632	0.0600838135	0.0229068673	0.0264574417	-0.1182448121	0.0473124075	-0.060025332	0.0477048134	-0.1185490867	0.08538355	-0.0496662064	0.0504477964	-0.0403943921	-0.0874874171	0.0232819217	0.0122217942	0.0703925294	-0.0158552119	-0.0038441901	0.0283686503	0.0505871509	0.034753504	0.0467088666	0.1065363501	-0.0160523155	0.0152451449	-0.0771005018	0.0985536821	0.0709072243	-0.0817077627	-0.0624833918	0.0221022471	0.0548311514	0.1520851558	0.0142803538	-0.1331246375	0.0152547184	0.0250946162	-0.0430641654	-0.0359687812	-0.0851810905	-0.0634391427	-0.0394724117	-0.0895239103	-0.0142950773	0.1235071658	-0.0523607011	-0.0181344358	0.09249257	0.0491609671	-0.0486585804	0.0847133085	-0.0014349341	0.0336995807	-0.1040912388	0.0081931418	-0.0448041119	0.0426630381	0.0933957475	0.0371627373	0.040868345	-0.0422679218	0.0430225519	0.0035514984	0.1662109788	0.1023139614	0.1014639107	0.1000523871	0.0980872016	6.03149e-05	8.576200000000001e-06	7.355120644000002e-11	3.63788716201e-09	-0.0783463999999999	0.0029200000000001	0.0061381583929599	8.526400000000602e-06	-0.0305691	-0.0145253999999999	0.0002109872451599	0.0009344698748099	-0.00457134	-0.00042947	1.8444448090000038e-07	2.08971493956e-05	0.00115295	-6.473999999999998e-05	4.191267599999998e-09	1.3292937025e-06	-0.000335441	0.000156702	2.4555516804e-08	1.1252066448100001e-07	0.0	0.0	0.0	0.0	0.0	0.0
58470.95482816154	-51.47108379381825	2649.27246691026	3418852558.516908	89754.12446791944	262.24669720722886	8055802859.002774	68773.33019609998	56905.433513208765	70.47827802834945	4967.187673841325	3238228363.3262234	65347.54400981625	59209.93461153746	1.240722	23.754717	0.0501716448999999	0.0239501	0.0030794058	-0.125631194	0.0062555553	-0.0574472897	0.0338406209	-0.0039658632	-0.000622423	0.09030089	-0.0122477564	-0.0605101401	-0.0823053557	-0.0040305855	0.0142260753	0.0014865592	-0.1195684537	-0.0032668099	0.0183461411	-0.1312609506	-0.1072544892	0.0532753374	-0.051075776	0.0512738753	0.0749742712	-0.0473586885	-0.0546905919	-0.1125501511	0.0045829834	0.0141134134	-0.0059613491	0.0384208176	-0.0083180314	0.0652663723	0.0018153454	0.0500059639	0.0317395067	-0.102694777	-0.2094905539	-0.0344552352	0.111554415	-0.1247434949	-0.0007938944	0.0428653207	-0.0120769123	-0.1477692079	-0.0060983747	-0.049415958	0.0067539448	0.0268183159	-0.1433615501	0.0069776815	0.0093124238	0.1509948774	-0.0304174433	0.0716669499	0.0393005687	-0.1701143358	-0.0080332351	-0.0052484589	-0.0373266008	0.027080878	0.1296418203	0.0016377268	0.0018298159	-0.0125420507	0.0371983301	-0.0178345691	-0.035609084	0.0148236842	-0.016812176	-0.0666324212	-0.0477953043	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.00672573	-0.0067860449	4.6050405384816015e-05	4.52354440329e-05	-0.0616422	0.0167041999999999	0.00379976082084	0.0002790302976399	-0.0234219	0.0071471999999999	5.108246783999999e-05	0.0005485853996099	-0.00471518	-0.00014384	2.0689945600000038e-08	2.22329224324e-05	0.00127189	0.0001189399999999	1.4146723599999974e-08	1.6177041720999995e-06	-0.000463345	-0.0001279039999999	1.6359433215999993e-08	2.14688589025e-07	0.0	0.0	0.0	0.0	0.0	0.0
58456.28819093274	-14.666637228801848	215.1102476012763	3417137629.061383	89802.340255788	48.21578786856844	8064460315.416323	2324.762199786792	57019.34997583763	113.91646262886206	12976.960457872929	3251206271.6670547	65730.06458602707	58766.0419054176	1.261002	24.142996	0.117411545	0.0637376	0.0933341516	-0.0286814956	-0.0934031359	0.0309442163	0.1611250706	0.0490887463	-0.0525196821	0.0412587148	-0.0426665369	0.067081096	0.0868717347	0.0025696245	0.0539022456	-0.1471577976	0.0721493331	0.1483369153	-0.0349545887	0.1944225357	-0.1041647239	-0.0081435335	-0.0772739568	-0.0872391072	-0.0360922768	0.1294684295	0.0188441648	0.0290327949	-0.1269528733	-0.0618220299	-0.0245155165	0.1681141527	0.1199455313	-0.0379039087	0.0393249043	0.008167285	-0.0993426	-0.0720263319	-0.0128690855	0.0405748186	-0.1167825894	0.012424029	0.0951851269	0.1142541254	-0.0076818949	-0.1279847479	0.0116887432	0.1409856226	0.1097595555	0.0427610224	-0.0421498145	0.0608993645	-0.0680282669	-0.0138558518	-0.2284591195	-0.004403753	0.0003027937	0.1414580459	-0.0027138024	-0.0215530924	0.0079527495	-0.1182483598	-0.0280017919	-0.0139174419	-0.0107581253	-0.1636310737	-0.0495573857	0.1654211351	0.1821110191	-0.0134814636	-0.1488152215	0.1162753537	-0.0326396745	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0070645	0.01379023	0.0001901704434529	4.990716024999999e-05	-0.0554476	0.0061946	0.00307443634576	3.837306916000002e-05	-0.061795	-0.0383731	0.00147249480361	0.003818622025	-0.00407548	0.0006397	4.0921609e-07	1.66095372304e-05	0.00115295	-0.0001189399999999	1.4146723599999974e-08	1.3292937025e-06	-4.09127e-05	0.0004224323	1.7844904808328997e-07	1.6738490212899999e-09	0.0	0.0	0.0	0.0	0.0	0.0
58574.87685649252	118.58866555977876	14063.271599249054	3431016198.753263	90129.95296278031	327.61270699230954	8123408421.072991	107330.08578282889	56942.68051707474	-76.6694587628881	5878.205906994199	3242468864.469643	65414.92494683917	58505.34954864842	1.302275	24.933214	0.093042765	0.038681	-0.0339790561	0.0847534222	-0.0448344384	0.073144514	-0.0270889752	-0.0556156442	-0.0073319504	-0.0342497565	-0.0492653707	0.1043230738	-0.0162303708	0.0302607108	0.014756869	-0.0266110414	-0.0297875362	0.0150162899	0.0115787299	0.0952074564	-0.0381163421	-0.0405341132	-0.0945770271	0.0464974262	-0.0175522319	0.1558728764	0.1260534503	-0.097247085	-0.0772668685	0.0734753539	-0.013248072	-0.1114378939	-0.103400489	-0.0809964935	-0.0515093615	-0.0785110168	0.0713138232	-0.0651330457	0.0317789172	0.0514067987	-0.1218914973	-0.0540290193	-0.0491524013	-0.073747846	0.0490945001	-0.0197415189	-0.1113619725	-0.013280993	-0.0065042394	0.0515242528	0.1065519868	-0.0431735126	0.0117151412	0.0535513175	-0.0827196747	0.0242386362	0.0964156232	0.0230955622	0.0193719204	-0.0523208218	0.0265059734	-0.0442480553	-0.0178596426	-0.0418945043	-0.055412111	0.0994310637	-0.0999425618	0.0240047461	0.0667802088	0.0799430588	0.1016752407	-0.0829843011	0.0498040515	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0102745	0.00321	1.0304100000000009e-05	0.00010556535025	-0.0729818	-0.0175342	0.00532634313124	0.00030744816964	-0.0361614	0.0256336	0.0006570814489599	0.00130764684996	-0.00365838	0.0004171	1.739724100000001e-07	1.33837442244e-05	0.00091805	-0.0002349	5.5178010000000016e-08	8.428158025e-07	-0.000322212	-0.0002812993	7.912929618049e-08	1.03820572944e-07	0.0	0.0	0.0	0.0	0.0	0.0
58535.76441244792	-39.112444044600124	1529.7832791419758	3426435715.349604	90040.2799652201	-89.67299756020657	8107252016.215218	8041.246491432813	56942.91556056701	0.2350434922700515	0.0552454432585017	3242495632.5378647	65342.14230501854	58614.5235745051	1.040265	19.91679	0.090414495	0.0581342	-0.0677698439	0.0889205468	0.014415782	0.0021931294	-0.0549719414	-0.1015621453	0.1061217202	-0.0253321012	-0.0795474134	0.0270796849	-0.0141540391	0.0918212169	0.0637335283	0.0940043154	-0.1112960619	0.0690766886	0.016442876	-0.0560531989	-0.0723239391	0.0565380146	-0.0065615413	0.0565258262	0.0196821316	-0.015208364	0.1439231872	0.0088788061	0.1846603383	0.089435956	0.1173267079	-0.1763743494	0.0029224324	-0.15410154	-0.0246168264	0.0181177853	-0.0393995	0.0881880847	0.0138165136	-0.0229018794	0.0306257662	0.0137564282	-0.0211602379	-0.0232262053	-0.0437395176	0.1282458835	0.0213219726	-0.12949465	0.002729099	-0.0634916821	0.0575355461	-0.0136851523	0.013088641	0.1467292619	-0.0956127107	0.093690497	0.0506244136	-0.0667818185	0.0851062891	-0.0278898171	-0.1502477309	0.0546431217	0.1275558856	-0.0002683638	-0.0148881676	0.0300472736	0.1218021456	-0.0859121987	0.0507432571	0.023964202	0.1630351803	0.05363303	-0.0523153549	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.00212964	-0.00814486	6.63387444196e-05	4.5353665296e-06	-0.0620868	0.010895	0.0038547707342399	0.000118701025	0.0008707349999999	0.0370321349999999	0.0013713790226582	7.581794402248259e-07	-0.00432608	-0.0006677	4.458232900000003e-07	1.8714968166400004e-05	0.0009372	1.9150000000000005e-05	3.667225000000002e-10	8.7834384e-07	-0.000322212	0.0	0.0	1.03820572944e-07	0.0	0.0	0.0	0.0	0.0	0.0
58438.91703627904	-96.84737616888016	9379.414270796577	3415107024.3731046	89721.17576827243	-319.1041969476792	8049889381.241236	101827.4885096232	56953.48441527062	10.568854703611578	111.70068974605256	3243699387.040473	65409.67969285503	57968.73975374629	1.08566	20.785923	0.0646241063	0.0395892	0.0193281554	0.0370870759	0.0739563636	-0.0840972896	-0.0111379789	0.0311130572	0.1451350549	0.0376198353	0.1552156476	0.0186701117	0.060377547	-0.0104499918	0.0056919309	0.0978443658	-0.0331396954	0.0498314721	-0.048749158	-0.1791771623	-0.1073149377	-0.0685209737	-0.1013970324	0.0852106186	-0.007528814	0.116999992	0.0194383894	0.0790246413	-0.1153914707	-0.044147621	-0.0511955271	0.0534703164	-0.0478153161	-0.0088253223	0.0101499228	-0.1227951329	0.0625351435	-0.0751916515	0.0318365177	0.0012129166	0.0086939327	-0.0038195386	-0.0172995966	0.0807093555	-0.1184876801	0.118729882	0.0389845428	-0.0666521597	0.0357038702	-0.1369566026	-0.0464244496	0.0150518818	-0.1820400619	0.0279357232	0.071740366	0.0823895475	0.0465936442	-0.0905818094	-0.0392810031	-0.0091189952	-0.0329461952	-0.0855145796	-0.0487187362	-0.0291087364	-0.0597084969	0.0397479693	-0.0832619337	0.0522283843	0.1685560495	0.0694067535	-0.076002081	-0.0938929454	0.0730629638	0.1013346856	0.0975763397	0.0914153405	0.0830033923	6.45287e-05	-0.0020651113	4.264684681387689e-06	4.1639531236899995e-09	-0.0329579	0.0291289	0.0010862231724099	0.0008484928152099	0.00286983	0.0019990950000001	3.9963808190254e-06	8.2359242289e-06	-0.00380407	0.00052201	2.724944401000003e-07	1.4470948564900002e-05	0.00104381	0.00010661	1.1365692100000008e-08	1.0895393161e-06	-0.000322212	0.0	0.0	1.03820572944e-07	0.0	0.0	0.0	0.0	0.0	0.0
58406.43604802928	-32.4809882497575	1055.014597680885	3411311771.8325343	89167.16636277513	-554.0094054973015	7950783557.166816	306926.4213794734	56920.629437822165	-32.85497744845634	1079.4495431385749	3239958055.597867	65351.254207105245	57819.82678432484	1.132241	21.677748	0.1198236663	0.0856516999999999	0.0698019371	-0.0671263088	0.0914212016	-0.0128034753	0.0334695291	0.122091827	-0.0338916122	0.0776493292	0.0362279434	-0.003078254	-0.121814907	-0.0197590593	0.0554588131	-0.0644564585	-0.078347168	-0.0154814616	0.0571331983	-0.0370180557	-0.0222132532	0.0875899171	0.030762186	-0.0898432215	0.0003743592	0.0226967782	-0.1189868936	0.0144121772	0.0556552126	-0.0559654354	0.0252865432	-0.1449457558	0.0175484781	-0.0171463325	0.0399517961	-0.0841963309	-0.0111355435	-0.0036148868	0.0033428037	0.0281153541	0.0307566427	-0.1543695203	-0.0465638032	-0.1235973826	-0.0654086414	0.0386261463	0.0393134418	0.0453191874	0.015126272	0.0218311123	-0.0874834572	-0.1724619766	0.0535512983	0.0196577846	0.0555991253	-0.1061519171	0.001520205	-0.0055502662	0.065182932	0.0705406476	0.0556414175	-0.0322427611	0.0597003805	0.05336288	0.1013816246	0.0096461747	-0.0647357515	-0.0012553937	0.0555789612	0.1012808655	0.0977355358	-0.0520708512	-0.1574447251	0.1010554665	0.0964747338	0.0889933628	0.0788362905	0.000108415	4.38863e-05	1.92600732769e-09	1.1753812225e-08	-0.0214946	0.0114633	0.0004620178291599	0.0001314072468899	0.00302671	0.00015688	2.461133440000009e-08	9.160973424100002e-06	-0.0022465	0.00155757	2.426024304900001e-06	5.046762249999999e-06	0.000562397	-0.000481413	2.317584765690001e-07	3.16290385609e-07	-0.000446421	-0.000124209	1.5427875681000005e-08	1.9929170924100002e-07	0.0	0.0	0.0	0.0	0.0	0.0
58383.706138957525	-22.729909071756992	516.6487664103408	3408657142.5201464	89520.80770478613	353.64134201100387	8013975012.117295	125062.19877934382	56821.33590528351	-99.29353253865702	9859.20560400534	3228664214.061061	65331.887482085	57694.7419381754	1.029553	19.711704	0.0888256189999999	0.0561728	0.0556143943	-0.0827558787	0.0192293323	0.0889785768	-0.0423333205	0.0717810341	-0.1014053354	-0.0212992267	0.0198153997	-0.0277299105	-0.0302658886	-0.1114569922	-0.0944424587	-0.0268585515	-0.0387930718	-0.1193329903	0.0356194871	0.0811853071	0.1194795614	-0.0444992661	-0.001048407	-0.120867575	-0.0637095236	-0.0728875138	-0.075901472	-0.1063636064	-0.0639217177	0.0228462925	0.0024426247	0.0043684204	0.0339920275	0.0816075315	-0.013181147	-0.1106850388	0.0072618485	-0.06356109	0.090728449	-0.0999619692	-0.0518960131	0.0258082299	0.0024895309	0.0435241137	0.136652512	-0.1232295846	0.1477698198	0.0511373612	-0.0955043056	0.0819523216	-0.0115116588	-0.0397190557	0.0266545066	-0.0075817165	0.084108689	-0.033150685	-0.0811564185	0.0480287054	0.0011515061	-0.1005736085	0.2143729241	0.0985234772	-0.0569665931	-0.0141155308	0.1050678426	0.0366097297	-0.0306850488	0.0641625038	-0.0105972395	-0.0958273048	0.0135388783	0.0090531422	0.0399150927	0.1007486199	0.0952676342	0.0863524559	0.0743244578	0.000143144	3.4729e-05	1.206103441e-09	2.0490204736e-08	-0.0364585	-0.0149638999999999	0.0013292222222499	0.0002239183032099	0.003132	0.0001052899999999	1.1085984099999925e-08	9.809424e-06	-0.00130057	0.0009459299999999	8.947835648999996e-07	1.6914823249e-06	0.000158102	-0.0004042949999999	1.6345444702499997e-07	2.4996242404e-08	-0.000322212	0.000124209	1.5427875681000005e-08	1.03820572944e-07	0.0	0.0	0.0	0.0	0.0	0.0
58411.27689196237	27.57075300484576	760.1464212542113	3411877268.149497	89442.54847773048	-78.25922705564881	7999969478.191167	6124.506619347594	56829.319579574745	7.9836742912375485	63.73905518856737	3229571563.8774376	65340.12159663587	58391.627079515296	1.069815	20.482544	0.0872694257	0.0479072	-0.0331590754	-0.0256964614	-0.0631163837	0.1126354077	-0.0602648801	-0.0304706224	-0.1295478619	-0.0193357581	0.0659283061	0.023301285	0.011581026	0.0659519679	-0.0681783371	0.0624097156	-0.1003590116	-0.0566173582	-0.0055681651	0.0972745754	-0.0308667922	-0.0730953313	0.0163888211	-0.0324794894	-0.1384533599	-0.0357697434	0.0089233721	0.0536257144	0.0993427828	0.0299082063	-0.075074789	0.0873562238	0.0746289204	0.0174691302	-0.0343632916	-0.0012721304	-0.0764946079	-0.0584794088	-0.0811303331	-0.0660868931	0.0374832405	-0.0871394436	0.0083125352	0.0151876164	-0.0599043298	-0.0165473701	-0.171093881	0.0072525175	-0.1013171682	0.0950595451	0.0624076243	0.0062999441	-0.0753576035	0.0645496581	-0.0173185469	-0.010614504	-0.0992507221	0.079436574	-0.1449808993	0.0436266366	0.0043678124	0.069047177	-0.0353196312	0.0620082485	0.0577777643	-0.0853473207	0.0859036104	-0.0594527277	0.0154455778	-0.0307552562	0.0293655952	0.0596602645	-0.0930619626	0.1004142296	0.0939563609	0.0834991166	0.0694876231	7.15883e-05	-7.15557e-05	5.1202182024899995e-09	5.12488469689e-09	-0.0501732	-0.0137147	0.00251734999824	0.00018809299609	0.00306166	-7.03399999999999e-05	4.947715599999986e-09	9.3737619556e-06	-0.00190649	-0.00060592	3.671390464000001e-07	3.6347041201e-06	0.000749203	0.000591101	3.49400392201e-07	5.613051352090001e-07	-5.09764e-05	0.0002712356	7.356875070736e-08	2.5985933569600003e-09	0.0	0.0	0.0	0.0	0.0	0.0
