global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
58785.37843311772	n/a	n/a	3455720717.5248623	93368.5322200952	n/a	8717682808.934958	n/a	57128.61423895994	n/a	n/a	3263678564.8638964	65506.051275785096	59082.837886814144	n/a	n/a	n/a	n/a	-0.0340473651	-0.0681729853	0.1129172625	-0.1413645404	0.2559498214	0.0701904432	0.1013052986	-0.0777935364	-0.2305820507	0.0602868111	-0.0400906181	0.0417006392	-0.0242103449	0.0170022609	-0.1606626466	-0.0929273031	0.1043360394	-0.0538077364	0.1125138036	-0.096805461	0.0298015266	-0.0869427776	0.0200067253	-0.0606133761	0.0371030838	-0.097940445	0.1499213654	-0.0992487378	0.0954443059	-0.0277380345	-0.0392887624	-0.0503648666	-0.075917926	0.0657760034	-0.0226446096	-0.1194531398	-0.0673081603	0.1440956061	0.1243105731	-0.1459353703	0.2813081563	-0.1731648234	0.0115251989	-0.1040767362	0.0778952675	0.0914774587	-0.2700040606	0.1216340207	-0.0291259944	0.0441003581	-0.0746645947	0.0591941378	-0.0405456162	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0404774	n/a	n/a	0.0016384199107599	-0.2572	n/a	0.0661518399999999	n/a	-0.296316	n/a	n/a	0.087803171856	-0.0161678	n/a	n/a	0.00026139775684	-0.00142017	n/a	n/a	2.0168828289e-06	0.00116185	n/a	n/a	1.3498954225000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58305.20509335587	-480.1733397618518	230566.4362180508	3399496940.9782915	89101.27039140108	-4267.261828694129	7939036385.361567	18209523.51462996	56998.06007179054	-130.5541671694009	17044.390565295875	3248778851.947443	64630.95469231065	57882.77567631625	1.27851	34.061977	0.0648543999999999	0.0255508	0.0216906712	-0.1030748507	0.059309591	0.0897674185	-0.0437243537	-0.1811681893	0.0076029316	-0.130663751	-0.323912888	0.0359707015	-0.1518003213	0.0110336747	-0.0591507267	-0.0612171526	-0.0598765123	0.0031387558	0.1474817596	0.0396494873	0.1268022331	0.0941539715	-0.1087971689	0.0045321816	0.0287140684	-0.0379364721	0.0149973428	-0.0507432977	-0.0380883599	0.112809002	-0.0693199547	-0.0481961831	0.0335614476	-0.0873716859	0.1213334021	-0.0341824085	0.027368604	0.0057009855	-0.1632632959	0.2162083819	0.0910262244	-0.2441190533	-0.0839384551	0.009716197	-0.1169946505	0.0426211691	-0.0097065351	0.0556107955	0.0011896868	0.101768511	-0.0243320242	0.0652284474	0.1025476026	0.063847649	0.0870614831	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.026009	-0.0144683999999999	0.0002093345985599	0.000676468081	-0.243764	0.0134359999999999	0.059420887696	0.0001805260959999	-0.305695	-0.0093789999999999	8.796564099999945e-05	0.093449433025	-0.0164118	-0.000244	5.9536000000000574e-08	0.00026934717924	-0.00124796	0.0001722099999999	2.9656284099999964e-08	1.5574041616e-06	0.00129706	0.0001352099999999	1.8281744099999997e-08	1.6823646436000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58476.11297372391	170.9078803680386	29209.503571895795	3419455788.515722	89354.41326702194	253.14287562086247	7984211170.293747	64081.31547759945	56952.88640956805	-45.17366222249257	2040.659758591852	3243631270.3811607	64951.37556669489	58317.798688967305	1.056324	28.142511	0.2371214000000001	0.172077	0.0404979109	-0.0526563028	-0.0486787601	0.0709027617	-0.0869674584	-0.0183345099	-0.0963089785	-0.0454754232	-0.2589847427	-0.0607135488	-0.1338530012	-0.0088075588	-0.0825684336	-0.101397478	0.0146390686	-0.056867439	-0.0844803602	-0.004048585	0.0544162516	-0.0233632772	-0.075339339	-0.0472790331	0.0896787936	-0.1611166655	0.029792498	-0.1448586667	-0.0010268332	0.0705896264	-0.0210266264	0.0280649285	-0.0443949412	-0.0102864908	-0.0805384708	0.064768982	0.0285832578	0.0185980123	-0.0035266718	0.2002089482	0.0472297273	-0.2336931099	-0.0946184137	0.0546562631	-0.0408664211	-0.1139743339	0.0679226747	0.0444448946	-0.0472800461	0.0539284551	-0.0372173732	0.0049219238	-0.0752384772	0.0547041748	-0.0547455331	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0209894	-0.0050196	2.5196384160000025e-05	0.0004405549123599	-0.217321	0.026443	0.047228417041	0.000699232249	-0.312608	-0.006913	4.778956900000004e-05	0.097723761664	-0.0132205	0.0031913	1.0184395690000006e-05	0.0001747816202499	-0.000696824	0.000551136	3.0375089049600005e-07	4.85563686976e-07	0.00106458	-0.0002324799999999	5.404695039999999e-08	1.1333305764000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58623.18375938787	147.07078566396376	21629.81599581557	3436677674.086958	89890.34305799876	535.9297909768211	8080273775.084706	287220.74085645913	56973.65088079151	20.76447122346144	431.1632651899583	3245996894.686315	64953.24435325585	59853.15873566135	1.138686	30.3368	0.30186533	0.148662	-0.062118228	-0.0004638148	0.0138909104	0.0027290958	-0.078148917	0.0287940157	0.0400745097	-0.1202178489	-0.2714290439	-0.0681272446	0.0195558721	0.1961912008	-0.0832016149	-0.0406543347	-0.0072974193	-0.0472153106	-0.0187772346	0.0830639161	0.0985984019	-0.0315827647	0.0571326425	0.0218474014	-0.1514982112	-0.021936388	-0.0897258121	0.0919028655	0.1167765062	-0.0127128125	0.0597455652	-0.0368587716	0.0947173613	0.1293842712	0.0653272571	-0.0289566865	0.0323640408	-0.0475630693	0.0004055563	0.1536222958	0.021518179	-0.2521168644	0.0104742484	-0.0075304116	-0.0003747881	0.0039429828	-0.1473735777	-0.1093190611	-0.0214749194	-0.1213038898	-0.0936574449	0.1406603124	-0.0303220476	-0.0595843767	-0.0162624234	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.00529432	-0.01569508	0.0002463355362064	2.80298242624e-05	-0.190858	0.0264629999999999	0.036426776164	0.0007002903689999	-0.222031	0.0905769999999999	0.0082041929289999	0.049297764961	-0.0106858	0.0025346999999999	6.424704089999996e-06	0.00011418632164	-0.000918362	-0.000221538	4.9079085444000036e-08	8.43388763044e-07	0.000438213	-0.000626367	3.923356186890001e-07	1.92030633369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58458.46906102149	-164.71469836638423	27130.931857928947	3417392604.958407	90627.8071580091	737.4641000103438	8213399430.269286	543853.2988040664	57183.31313344595	209.6622526544379	43958.26018813336	3269931300.917732	64977.066846905785	57875.622844653786	1.0823	28.834564	0.1456542099999999	0.0651625	-0.0061851675	-0.0405502728	0.1044242559	-0.017336884	-0.001677077	-0.0650245233	0.0398936022	-0.0282216663	-0.2066208457	0.0975361668	-0.0077518127	0.0635424364	0.0004552455	-0.1125489613	0.0824254539	-0.0426512026	-0.0143277201	0.072067951	8.1139e-05	0.0292181653	-0.0742665041	-0.0716487884	-0.0464299045	-0.0652834136	-0.1684265962	-0.0310078837	0.0327749694	0.040311075	-0.0489040071	0.1010813988	0.0440342158	0.0615448907	-0.0498124078	0.000432634	0.0664054142	-0.076958891	-0.1179581027	0.0946295356	0.0284951149	-0.1487035036	0.0376481226	0.0732246346	0.0059662629	0.1096133844	0.0074998126	-0.0794467041	-0.0693204064	-0.1385772208	-0.0880101495	0.0621409365	-0.0432585955	-0.0889882873	-0.1053870568	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.00111154	-0.00640586	4.10350423396e-05	1.2355211716e-06	-0.155926	0.0349319999999999	0.024312917476	0.0012202446239999	-0.173796	0.048235	0.002326615225	0.030205049616	-0.0102126	0.0004732	2.2391824e-07	0.00010429719876	-0.000437319	0.000481043	2.3140236784900005e-07	1.9124790776100002e-07	0.000605597	0.000167384	2.801740345600001e-08	3.667477264090001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58378.03668918872	-80.43237183277233	6469.366438645348	3407995167.684264	89789.0664321192	-838.7407258899038	8062076450.751515	703486.0052663229	56893.567605272685	-289.74552817326185	83952.47109640247	3236878034.8557334	65239.26712303725	59037.63402877762	1.357804	36.174507	0.41074441	0.314698	-0.0734869186	-0.0863801001	-0.0959065635	0.0662343056	0.0927245144	-0.0214955392	-0.0891707415	-0.1655531074	-0.1532061443	-0.1708562676	0.0357405503	0.106535811	0.0899019648	0.0248293006	-0.0689154629	0.2182693073	-0.0400688129	-0.1247764352	-0.0999465738	0.0567381887	0.0944895727	0.1128437769	0.1055858339	0.0152890415	-0.013246331	0.0619781629	-0.0229441963	0.0431039563	0.12886633	-0.0652317449	0.0452411994	-0.1713536337	0.0038453219	-0.0086765564	-0.0712923055	0.0991879353	0.0337386044	0.2121576771	0.0732146582	-0.0208688546	0.0139789679	-0.0429517274	0.1374990085	0.1483183233	-0.2623003696	-0.0742155234	0.0414574274	0.0807698418	0.0402084388	-0.1450334421	0.1273732026	-0.0004951476	-0.0303438114	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0159522	-0.01484066	0.0002202451892356	0.00025447268484	-0.122121	0.033805	0.0149135386409999	0.001142778025	-0.470439	-0.296643	0.0879970694489999	0.221312852721	-0.00923417	0.00097843	9.573252649000012e-07	8.52698955889e-05	-0.000183467	0.0002538519999999	6.444083790399998e-08	3.3660140089000005e-08	0.000528764	-7.6833e-05	5.903309889e-09	2.7959136769600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58428.64646664832	50.60977745960554	2561.349574510797	3413906727.924576	89406.80217818709	-382.2642539321096	7993576275.72948	146125.95983427233	56979.35298021235	85.78537493966724	7359.130553539288	3246646666.0436344	65311.09440905942	57977.2238245846	1.039674	27.698921	0.23266135	0.122295	-0.0012962872	-0.0895542812	-0.1195227541	0.1166495238	0.0333471956	-0.0100680399	-0.1653358704	-0.0490557293	-0.0732390451	-0.1140732496	-0.0871042254	-0.077897021	0.0086579129	-0.0229237296	0.0314261738	0.1155438445	-0.0345889981	-0.193737711	-0.0481877695	-0.0324318281	0.1004860728	0.0178620157	0.0608123748	0.0474542804	0.0217712993	0.125226826	-0.0745344746	0.0922254762	-0.059511217	-0.1089820984	0.1340609574	-0.0234178231	-0.0814214549	0.067657723	-0.0659465462	0.133704071	0.0052222556	0.1121709678	0.1002977682	-0.0324801983	-0.1034864686	-0.0608354055	0.0419060634	-0.0569519553	-0.0410586558	0.0428275402	0.116827717	0.0905798912	0.0026198343	-0.2431236394	0.0259190799	-0.0641805133	-0.0348727849	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.015786	0.0001661999999999	2.7622439999999436e-08	0.000249197796	-0.0983658	0.0237551999999999	0.00967583060964	0.0005643095270399	-0.357014	0.113425	0.012865230625	0.1274589961959999	-0.00793691	0.0012972599999999	1.6828835075999994e-06	6.29945403481e-05	-0.000294145	-0.0001106779999999	1.2249619683999998e-08	8.6521281025e-08	3.0403e-05	-0.000498361	2.48363686321e-07	9.24342409e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58996.18152042728	567.5350537789564	322096.0372678829	3480549433.991205	91238.084863928	1831.282685740909	8324388129.637328	3353596.275094437	57274.06691149855	294.7139312861982	86856.30129416595	3280318740.5828133	65619.2694509121	59150.810142924296	1.619882	43.156788	0.40686245	0.22445	0.0327406445	0.0932762789	-0.0627904051	-0.0459409636	-0.0312610895	0.1692103762	-0.0201102568	0.0221323024	0.0504986678	-0.0429477292	0.0209227309	0.1562940312	0.0228691236	0.1349573433	0.0788299498	0.1800960165	-0.0186727331	0.0971559664	0.0145014458	-0.0818341537	-0.0255446312	0.0095596017	-0.046310956	-0.0402572569	0.081684254	-0.0585030896	-0.0329774087	0.015617837	-0.0654389014	-0.0303132168	-0.0324726355	0.0996378946	0.0666448037	0.1013287158	0.0630066417	-0.0194292918	0.0866686201	-0.0762520699	-0.0086341583	-0.0980333755	0.110512446	0.0404478822	0.0968898904	-0.0566822333	0.0441809888	-0.1671198562	0.0661237596	-0.1074231925	0.1965251751	-0.0681195769	-0.1169637181	0.1299737509	0.0389851124	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.038614	-0.022828	0.000521117584	0.001491040996	-0.0822665	0.0160992999999999	0.00676777702225	0.0002591874604899	-0.15681	0.200204	0.0400816416159999	0.0245893761	-0.0049603	0.00297661	8.860207092100001e-06	2.460457609e-05	-0.000127704	0.000166441	2.7702606481e-08	1.6308311616e-08	-0.000181169	-0.000211572	4.4762711184000007e-08	3.2822206561000006e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58751.69935981228	-244.48216061499988	59771.5268589786	3451762177.6657667	90408.3110060534	-829.7738578746066	8173662698.967276	688524.6552121078	57320.760067265925	46.693155767374265	2180.2507955162764	3285669534.689068	65143.105279210286	60224.92013995429	1.607092	42.816032	0.20732543	0.144253	-0.1119935799	-0.033297221	0.1088034116	-0.0665937682	0.0083647726	-0.1031118819	0.1469344067	-0.1140913481	0.0311494498	0.08089416	0.0812817871	0.1297399431	-0.0224600327	-0.0723135551	0.0584875126	0.0874654326	0.0061646844	0.0718096641	0.0309409528	0.1322372048	0.0237909138	-0.050266286	-0.0800726467	0.1311124872	0.1414534571	0.0451651424	0.0475380278	-0.0115046532	-0.1043702728	-0.0247475868	-0.162777993	-0.0327031712	-0.0654125758	0.0569277203	-0.0340105665	-0.0631343773	-0.0724190575	-0.0335619278	-0.0571383802	-0.026722608	0.0916077524	-0.1080112584	-0.0582935766	0.0654348914	-0.1597462169	-0.0046737875	0.1011614931	0.0581337358	-0.1386911975	0.03995279	0.0267652832	0.1334195504	0.1979025126	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0430434	-0.0044294	1.961958436e-05	0.00185273428356	-0.0926284	-0.0103618999999999	0.00858002048656	0.0001073689716099	-0.0664764	0.0903336	0.00816015928896	0.00441911175696	-0.00672418	-0.0017638799999999	3.1112726543999997e-06	4.52145966724e-05	-0.000127704	0.0	0.0	1.6308311616e-08	9.89616e-05	0.0002801306	7.847315305636e-08	9.79339827456e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58500.20458340881	-251.49477640346595	63249.62255822933	3422273936.3006854	90373.5119030681	-34.799102985300124	8167371653.693991	1210.977568581524	57310.79857927124	-9.961487994682102	99.23124306819564	3284527633.7937984	65103.022822698586	57376.97505413874	1.310764	34.921288	0.21823792	0.125057	0.0288432672	-0.136115155	0.0553054085	0.0765342924	0.0434887526	-0.0682232433	0.0640590504	0.0098049779	0.0429725707	0.0955336462	-0.0912220484	-0.023685489	0.058666615	0.0304275119	0.1049819553	0.0171400659	-0.0137792424	-0.0512989477	-0.007700271	-0.0771159016	-0.0766501743	0.0706267609	-0.0564309841	0.0270083486	0.1281906984	-0.0961292757	0.01364133	-0.0530524003	0.0069078842	-0.1209398522	-0.0679633557	-0.0230029912	0.0528796907	-0.0571096036	-0.0139370031	0.0289803212	-0.1465581977	-0.0278957521	-0.0265993093	0.0018024569	0.0245993881	0.0492139539	-0.0770378169	-0.0046310841	0.1107581716	-0.0950031802	0.0555156931	0.0227627793	0.0485647169	-0.1113635077	0.1119651755	-0.0791148589	0.0461314394	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0157344	0.027309	0.000745781481	0.0002475713433599	-0.0462996	0.0463287999999999	0.00214365296016	0.0021463577094399	-0.167076	-0.1005996	0.01012027952016	0.027914389776	-0.0061549	0.00056928	3.2407971840000015e-07	3.788279401e-05	-0.000127704	0.0	0.0	1.6308311616e-08	0.000409692	0.0003107304	9.655338148416003e-08	1.67847534864e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
