global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
58820.13817960176	n/a	n/a	3459808655.4674444	91728.70137369791	n/a	8414154655.7050495	n/a	57399.25364635837	n/a	n/a	3294674319.158984	66362.41882109221	60667.28807385377	n/a	n/a	n/a	n/a	-0.0116652444	0.0414168676	-0.0622957521	0.0428422297	0.0739604657	-0.0267955128	-0.0890947753	-0.0125056344	0.1044435731	-0.1210891702	0.0216221881	-0.0241888556	0.015630582	-0.0669390698	0.0327448783	-0.035239137	-0.0772192429	0.0017483948	-0.0383117649	0.0668120764	-0.1379034976	0.0954518753	-0.0873331167	0.0416519522	-0.152891374	0.1062016306	-0.0375657349	0.0541466303	0.0746094657	-0.0466690472	0.0169422717	0.105900397	-0.0173734778	0.034952682	-0.0466532084	0.0994483754	-0.0492609012	-0.0833208215	0.0957260766	0.0358414271	0.1089604687	-0.032453113	0.0309436832	-0.0358201435	0.0014119926	-0.0385453865	0.0500582542	-0.0679113614	-0.0308783934	0.035942659	-0.1157314009	0.0106177485	-0.0244243009	0.0762966388	-0.1379708019	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.018858	n/a	n/a	0.000355624164	0.0353968	n/a	0.00125293345024	n/a	-0.422648	n/a	n/a	0.178631331904	0.00301921	n/a	n/a	9.1156290241e-06	-0.000986076	n/a	n/a	9.72345877776e-07	-0.00153378	n/a	n/a	2.3524810884e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58878.37270616533	58.23452656357404	3391.26008408361	3466662772.526115	91324.19185546874	-404.50951822916977	8340108018.054463	163627.95033799502	57354.36662046371	-44.88702589465538	2014.8450936674624	3289523370.434562	66420.05592014738	63199.35873209636	1.351714	34.030071	0.0820428	0.0441814	-0.1030132757	-0.0416985247	-0.0374012327	-0.1292985845	0.0242760423	0.058115357	0.0426781031	0.0420255428	0.1474780119	-0.1681886556	-0.0114372616	0.0045929977	-0.1138007066	0.111010581	0.1647869009	-0.1408768925	-0.1489815408	0.0151503808	0.0349968517	0.0394498953	-0.0176668715	0.0468060004	0.0790784032	0.1217406328	-0.1169910074	-0.0328169729	0.0648773809	0.0350499502	-0.0586458761	0.0372436436	0.0024396414	-0.1496040465	0.1356122826	0.1663395836	-0.101559876	-0.1584181544	0.0411377269	-0.048272715	0.1530452635	0.1031013206	0.0380451105	0.0476311849	0.041392226	-0.1133924053	0.1356968398	0.1117072422	-0.0439032418	-0.0592736096	-0.1537673538	0.181312727	-0.0263358794	-0.0372650432	0.0955532426	0.0126664757	-0.1217509528	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0183693	0.0004886999999999	2.388276899999982e-07	0.00033743118249	0.0374904	0.0020936	0.00140553009216	4.383160960000004e-06	-0.403894	0.018754	0.000351712516	0.1631303632359999	0.00269677	-0.00032244	1.0396755360000014e-07	7.272568432899999e-06	-0.000425566	0.00056051	3.141714601e-07	1.81106420356e-07	-0.0012026	0.0003311799999999	1.0968019239999998e-07	1.4462467600000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58757.54630422743	-120.82640193790576	14599.019405260357	3452449247.6934304	91495.78478515624	171.5929296874965	8371478633.451628	29444.13351873812	57446.344718687	91.97809822329144	8459.970552773451	3300082521.538218	66304.1743880718	62749.227221926296	0.963108	24.246723	0.2083276499999999	0.13923	-0.1115792702	-0.0081848752	-0.1074409064	-0.0647779491	0.074162576	-0.0044113494	-0.0561089096	0.0599311008	0.1064658639	-0.1226447411	0.0164731139	-0.0138218989	-0.0972165744	0.0052014379	0.0831678697	-0.2189079114	-0.1932716389	-0.0585435297	-0.0181619563	-0.0089914722	-0.0091066821	0.0309149463	0.0373267659	0.0303971347	-0.0014578275	-0.0822884904	0.0305535124	-0.050207284	-0.078929394	-0.0061873002	0.0566996869	-0.0940116751	-0.0245221713	-0.087419682	0.0067219416	-0.0845775905	0.0415235218	-0.075753979	0.0611334374	0.0436194505	0.114440816	-0.0032133455	0.0415807287	0.0089596616	0.1434070681	0.1437231103	-0.0044172998	-0.0610155884	-0.0745560512	0.120105934	0.0038502278	-0.0839233933	-0.041970485	-0.0445502797	0.0232125628	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0413789	-0.0230096	0.00052944169216	0.00171221336521	0.0335824	-0.003908	0.00112777758976	1.5272464000000015e-05	-0.339826	0.0640679999999999	0.0041047086239999	0.115481710276	0.000658159	-0.002038611	4.155934809321e-06	4.33173269281e-07	-0.000733796	-0.00030823	9.50057329e-08	5.38456569616e-07	-0.0012026	0.0	0.0	1.4462467600000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58703.0326078759	-54.51369635152514	2971.7430899062856	3446046037.361341	91671.67506510417	175.8902799479256	8403696009.242041	30937.390580159637	57403.17224514869	-43.17247353831044	1863.8624714161156	3295124183.806209	66491.53965684626	61419.914753021854	0.919392	23.146147	0.2024963	0.115937	-0.1018665641	0.0232911835	-0.1392458516	0.0180482228	0.1151524045	-0.0226323311	-0.1019643281	0.0038747017	0.1407656455	-0.158032863	0.0379637054	-0.0569449589	-0.0650114465	-0.012672744	0.1190102761	-0.1884843851	-0.0996363772	0.0608134585	0.0673896678	-0.0304584236	0.0057479913	0.0714808367	0.0553215638	0.0468151542	0.1131770263	0.0283801638	-0.0022573668	-0.0322635752	0.0384586997	0.0146818145	-0.010326709	-0.0421109852	-0.0724069371	0.0629829382	0.0257687619	0.0904926132	0.1247789745	-0.1364901747	0.1177367809	0.004908649	0.1336930379	-0.0464485085	0.0876464322	-0.0515730202	0.0716112427	0.118609468	0.0338445748	-0.1689396222	-0.123244999	0.0734383356	0.0065027437	-0.052766521	0.0993647381	0.0040346813	0.0180286854	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0322929	0.009086	8.255539600000007e-05	0.00104283139041	0.0192551	-0.0143272999999999	0.00037075887601	0.0002052715252899	-0.452732	-0.112906	0.012747764836	0.204966263824	0.000240763	-0.0004173959999999	1.7421942081599998e-07	5.7966822169000015e-08	-0.00118631	-0.000452514	2.047689201960001e-07	1.4073314161000002e-06	-0.00165623	-0.00045363	2.057801769e-07	2.7430978129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58767.086385350914	64.05377747501188	4102.88640881834	3453570442.2232966	91428.06868489584	-243.60638020832263	8359091743.450032	59344.06847820186	57397.96297725554	-5.209267893151264	27.136471982616605	3294526153.938398	66316.84018678908	61523.3599354137	0.853701	21.492342	0.13959486	0.070953	-0.085421457	0.0178224209	-0.0861571723	0.0016746969	0.0870730077	0.0109046371	-0.0945386885	0.0059556182	0.0430479158	-0.1446219456	0.0148768681	-0.0284414331	-0.0619009673	-0.0010666151	0.0315870569	-0.1193880278	-0.1390775655	0.0371073831	0.0944693242	-0.0394902597	0.0736476585	-0.000963584	0.1058969658	0.0265474445	0.1489818104	0.0528355428	-0.0688464146	-0.1137310963	0.0354863787	0.0418972716	-0.0497218004	-0.0008399886	-0.0326910512	0.0200713553	0.0558420527	0.0222436444	0.0321005562	-0.0937184165	0.0981833997	0.0502991482	0.1204342749	-0.0135002459	0.084248695	-0.0698360498	0.0652938346	0.0218664579	0.0428796041	-0.0579860402	-0.0223670894	0.1009544322	-0.0571346071	-0.0800661475	-0.0354824256	-0.1047430302	0.1309259615	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.00538722	0.02690568	0.0007239156162624	2.90221393284e-05	0.0338339	0.0145788	0.00114473278921	0.0002125414094399	-0.40277	0.049962	0.002496201444	0.1622236729	-2.73526e-05	-0.0002681156	7.188597496336003e-08	7.481647267599998e-10	-0.000945088	0.000241222	5.8188053284000074e-08	8.931913277439999e-07	-0.0012026	0.00045363	2.057801769e-07	1.4462467600000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58685.13537759716	-81.95100775375613	6715.967671856198	3443945114.286906	91283.5824609375	-144.48622395834536	8332692426.902776	20876.268913741133	57509.38878213205	111.4258048765114	12415.70999237839	3307329798.094416	66166.08201978351	62534.22981894136	1.096213	27.597717	0.12865494	0.073814	-0.1113970481	0.0386728012	-0.1503484025	-0.1232250072	0.0705047291	-0.0166349551	-0.0865024351	0.0795338359	0.0538880789	-0.0294312629	0.0456036051	0.0030669027	-0.0054263976	-0.0313229189	0.0277374677	-0.0538179038	-0.1924581989	-0.0450042164	0.108054406	0.0335391743	-0.1049978224	-0.0663774298	-0.0353279047	0.1771818579	0.1440308411	0.0660848109	-0.0950867221	-0.0173620946	0.0118938403	0.0518208132	-0.0429656273	-0.0684841114	-0.0256253528	-0.1498918518	0.0505955147	-0.0307326551	-0.1305402437	-0.0688512478	-0.0118190522	0.0445631034	0.1313986864	-0.0577799745	-0.0010319212	-0.0366031462	0.154905944	0.011004534	-0.0465571038	-0.0821618927	0.071699717	0.1463914456	-0.0196590321	0.0733850653	0.0007269639	-0.0976831475	0.0494103996	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.00712459	-0.00173737	3.0184545169000006e-06	5.07597826681e-05	0.0386359	0.004802	0.00149273276881	2.3059204000000005e-05	-0.345195	0.057575	0.003314880625	0.1191595880249999	-0.000252644	-0.0002252914	5.075621491396e-08	6.3828990736e-08	-0.000326795	0.000618293	3.8228623384900003e-07	1.0679497202500001e-07	-0.000755373	0.000447227	2.0001198952900002e-07	5.705883691290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58646.474460176425	-38.66091742073331	1494.6665358127605	3439408966.6081257	91246.085703125	-37.49675781249243	8325848156.142034	1406.0068464487124	57437.91674804688	-71.47203408517089	5108.251656271829	3299114280.3555646	66421.4317677119	61523.64378625118	1.031126	25.959095	0.1330799399999999	0.059378	-0.043922035	0.0649107059	-0.0791252607	-0.0842903895	0.0943630642	0.0212816594	-0.0331491079	-0.0216978725	0.0981825591	-0.0932176936	0.0800334108	-0.1368417066	-0.013296928	-0.0585256291	0.0815927473	-0.0292606268	0.0653546481	-0.0881635533	-0.0150739938	-0.1032614302	-0.1309868836	-0.0719176114	-0.1173938767	0.0682071353	-0.048273932	-0.0566585221	-0.1311972194	0.0455624557	-0.0219707396	-0.0743820549	0.0017853351	0.0063840798	0.0457316955	-0.0826876313	-0.0844990604	0.0765096936	-0.0277609035	-0.1313683723	0.1243912385	-0.0529615606	0.077161233	0.0063744035	-0.0177322529	-0.0754051541	0.1671285857	-0.0085116973	-0.0102810987	0.0656034625	0.018516015	-0.0698256307	0.0929431932	0.0130087536	-0.0475893208	-0.0401838989	-0.0524685039	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0190057	0.02613029	0.0006827920554841	0.00036121663249	0.0458784	0.0072424999999999	0.00210482758656	5.2453806249999984e-05	-0.307442	0.0377529999999999	0.0014252890089999	0.094520583364	0.000550762	0.000803406	6.45461200836e-07	3.03338780644e-07	-0.000745695	-0.0004189	1.7547721e-07	5.56061033025e-07	-0.000738596	1.6777000000000046e-05	2.8146772900000154e-10	5.45524051216e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58911.91830937195	265.4438491955225	70460.43707573529	3470614118.890114	93748.01658854166	2501.9308854166597	8788690614.285482	6259658.155401789	57645.81509891633	207.89835086945092	43221.72429423733	3323039998.4184504	66684.82793580295	60604.8356794261	1.310789	32.999767	0.21973045	0.154366	-0.0205979223	-0.0073145388	-0.0359446213	0.0965036514	-0.0437667523	-0.1441549075	0.0002471334	0.0364163683	0.0244425269	0.0174658031	0.0609751219	0.0043652868	0.0553744845	-0.0427243973	0.0685657517	0.0320019909	-0.0232490411	-0.0541973064	0.1395613648	0.0572410694	0.0955768818	-0.1499435655	0.1364979931	-0.1217721445	0.0186021842	0.1176796703	-0.0218695615	0.0096118839	0.0359221479	-0.1060736305	-0.0816342499	0.0009121665	-0.0254766348	0.0715687112	0.0238530204	-0.0589068024	-0.0318599251	-0.0060463603	-0.0598021423	0.0029507717	-0.0020324074	-0.0700030803	-0.0670037535	-0.1225418228	-0.0214350092	-0.0018943391	0.1060710437	0.0375622011	-0.0443066748	0.0005490768	-0.0087805626	-0.0399346257	0.0346848757	-0.0944665751	0.019572845	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00591015	-0.01309555	0.0001714934298025	3.4929873022500006e-05	0.0083537	-0.0375247	6.978430369000001e-05	0.00140810311009	-0.161949	0.1454929999999999	0.0211682130489999	0.026227478601	0.00029273	-0.000258032	6.6580513024e-08	8.56908529e-08	-0.0008656519999999	-0.0001199569999999	1.4389681848976009e-08	7.493533851038268e-07	-0.000644241	9.435499999999996e-05	8.902866024999993e-09	4.150464660810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58930.50857812384	18.590268751890108	345.5980922675018	3472804841.276327	93428.90744791667	-319.1091406249907	8728960746.911379	101830.64363042008	57612.806569745466	-33.008529170867405	1089.5629980240044	3319235480.8429065	66412.45659265686	60024.9333725149	1.310661	32.996552	0.17633513	0.0982518	0.0462884225	0.092974879	-0.0723974198	0.1028658461	0.0102341684	-0.2256781531	-0.1322489181	0.018620112	-0.0021716006	0.0566644609	0.0147104261	-0.0653709776	0.2401807487	-0.0867976829	-0.1485876887	0.1167816021	-0.1587003466	-0.0066739894	0.0271887767	0.1918990149	-0.0649747784	0.0933672022	-0.0476693084	-0.0244694338	0.0027002961	-0.1050892982	0.009576994	-0.0684001341	-0.1077787979	0.0146430035	0.1127425569	-0.1370477905	0.0948939829	0.162536071	-0.0297534335	0.1031119887	-0.0237090818	-0.0157960495	-0.1637572688	-0.0893749524	0.1268744826	-0.1340080921	-0.2241050179	-0.11522871	-0.1250746581	0.0162983299	0.0532310795	-0.1518729334	0.1727386139	0.0734459799	-0.1418950855	0.0581853111	0.0220435788	0.0777338654	-0.1267079469	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.00262027	-0.00328988	1.08233104144e-05	6.865814872900001e-06	0.04319	0.0348363	0.0018653761	0.00121356779769	-0.105057	0.056892	0.003236699664	0.011036973249	-0.000751949	-0.001044679	1.091354213041e-06	5.65427298601e-07	-0.000493288	0.0003723639999998	1.386549484959255e-07	2.433330509440001e-07	-0.000853537	-0.0002092959999999	4.380481561599999e-08	7.28525410369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59165.396588064345	234.8880099405069	55172.37721381166	3500544153.422936	93112.27737304688	-316.6300748697977	8669896197.595217	100254.60431205368	57873.99767672631	261.19110698084114	68220.7943658772	3349399607.085722	66740.07405821918	60193.757822240965	1.718979	43.276134	0.264546915	0.149515	0.0979505637	-0.0369859659	0.0634658172	0.0041985323	-0.1037515938	0.0830503089	0.1049255322	-0.166631749	-0.1609806626	0.1044155234	-0.0465653156	-0.0183638597	-0.0772975128	0.0263192122	0.0747957412	-0.0974802302	0.1706270106	0.0261063966	0.0525860264	0.0055874048	-0.0085590076	0.0711052031	-0.1055190966	-0.0715031418	-0.0107684696	0.0962726351	0.0324591868	0.0256351531	0.058126595	0.1071269957	0.1105047844	-0.1591887199	0.1084894509	0.0224206393	-0.028550805	-0.0950249007	0.0166717375	0.0983867072	-0.0099982609	-0.0203703407	-0.1418070439	0.0594791252	0.0522369725	0.011047648	0.0301615181	-0.1725040125	0.0861122257	-0.0599252704	-0.0555993069	-0.1043395358	-0.001319702	-0.1485687895	0.1234039592	-0.1783378628	0.0191504355	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0296137	-0.03223397	0.0010390288219609	0.00087697122769	0.0495778	0.0063877999999999	0.00245795825284	4.080398883999999e-05	0.0425079	0.1475649	0.02177539971201	0.00180692156241	0.000217564	0.000969513	9.39955457169e-07	4.7334094096000003e-08	-7.09931e-05	0.0004222949	1.7833298256601005e-07	5.0400202476099996e-09	-0.00067814	0.000175397	3.0764107608999994e-08	4.598738596000001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
