global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
57951.54992424793	n/a	n/a	3358382138.6226	86422.85756606543	n/a	7468910309.884433	n/a	56513.91168599821	n/a	n/a	3193822214.052805	64760.63794405042	56883.2174819885	n/a	n/a	n/a	n/a	-0.0221580887	0.0280810595	0.0734655892	0.0850413181	0.0423342506	-0.0419317216	0.0664587513	-0.0671022443	0.0536688894	-0.0365876715	-0.0729219686	0.1996163029	-0.0292694015	0.0368435026	-0.0239678472	0.0027970054	-0.1219026056	0.1450259539	0.027129293	-0.068276014	0.0324458373	-0.064571422	0.0123953054	-0.0563477742	0.0405646302	-0.1131935561	0.026597879	-0.035960069	0.0710822815	-0.0390948533	0.0435413452	0.1220089913	-0.0568601512	-0.0672658086	-0.1231324816	0.0085642422	-0.0269936595	-0.0109723961	0.035593049	0.1461354897	-0.0895075052	0.0036207967	-0.0957792491	0.1388994166	-0.0107966413	0.0269186682	-0.0248538777	0.0545948014	-0.0902858791	0.0314761592	-0.0302666721	0.1610933184	-0.0147970576	0.0606171587	-0.0987649253	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.184105	n/a	n/a	0.033894651025	-0.0161906	n/a	0.00026213552836	n/a	0.0507246	n/a	n/a	0.00257298504516	-0.00151274	n/a	n/a	2.2883823076000003e-06	-0.0055002	n/a	n/a	3.0252200040000004e-05	0.00438783	n/a	n/a	1.92530521089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58212.29785878604	260.74793453811435	67989.48536589276	3388671622.0000257	88049.9021962825	1627.0446302170749	7752785276.774915	2647274.228718218	56642.51432291666	128.6026369184474	16538.638222378006	3208374428.821819	65832.87371275706	56162.36562785566	1.940303	44.756783	0.5669426000000001	0.305935	0.003297559	0.0391404606	-0.0800318464	-0.1437904302	0.0542262407	0.0466865154	-0.1501181078	0.000303195	0.1542625369	0.0156315425	0.0497063223	-0.0349866372	0.0771106441	0.0638331129	-0.0496335993	-0.2541529021	0.1389111539	0.0864556249	-0.2429240667	0.0183681662	0.0165972707	-0.1018067098	0.1487127738	-0.04577364	0.0790187547	-0.1511154754	0.1286839254	0.1993108598	-0.0568685922	0.0156873538	0.1553794989	0.048255196	0.0620474414	0.0003368029	-0.0307288261	0.0568076935	0.0800624408	-0.1381056121	-0.1019664821	0.0200704897	0.1899108809	0.055830222	0.0080211635	-0.1173059321	-0.0609254765	0.1103049251	-0.1555910987	0.2462160882	0.1665438103	-0.1447820848	0.0855948007	0.0355180699	-0.3920883869	-0.0203047453	-0.1070830151	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.106898	-0.0772069999999999	0.0059609208489999	0.011427182404	-0.0288106	-0.01262	0.00083005067236	0.0001592643999999	-0.136711	-0.1874356	0.03513210414736	0.018689897521	0.00162627	0.00313901	9.853383780100002e-06	2.6447541129e-06	-0.00391466	0.0015855399999999	2.5139370916e-06	1.5324562915600002e-05	0.00331878	-0.0010690499999999	1.1428679024999994e-06	1.10143006884e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58180.028210253695	-32.269648532346764	1041.3302164011898	3384915682.545916	86500.01926580851	-1549.882930473992	7482253332.985244	2402137.0981746493	56452.69389059304	-189.82043232362048	36031.79652752618	3186906647.505	64559.94346680655	58042.60792817265	1.761835	40.640087	0.37537223	0.19973	0.0357776175	-0.0060165081	-0.0193531511	0.0977839519	-0.0041628374	-0.0123432392	0.0869195112	0.0047280052	-0.0746982001	-0.0868738951	0.012406717	0.0541429091	-0.079680806	-0.1001233426	0.0206185216	0.0744405062	-0.0390912202	0.1531430973	-0.0616961029	0.1801546251	0.0323075092	0.036124815	-0.0092965724	0.1051064798	-0.0524015479	0.0026637559	0.0019661513	0.1773665667	0.0227696353	-0.0591033596	-0.0816462914	-0.037727978	0.0018744562	-0.086247135	0.0177252733	0.0355121612	-0.15984051	0.046020801	-0.0039307049	0.0042816211	-0.181075062	-0.0357090088	-0.1011719699	0.0563076078	-0.0312863338	-0.0718759872	-0.0800961183	0.0198390832	-0.0678507139	0.0454411255	0.0256398204	-0.0066857183	-0.1740245696	-0.1039468338	-0.0349917885	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.140441	0.033543	0.001125132849	0.019723674481	0.0313657	0.0601763	0.00098380713649	0.00362118708169	0.00333843	0.14004943	0.0196138428433249	1.11451148649e-05	0.00012059	-0.00150568	2.2670722624e-06	1.45419481e-08	-0.00516866	-0.001254	1.5725159999999998e-06	2.6715046195600003e-05	0.00339117	7.23900000000003e-05	5.240312100000043e-09	1.15000339689e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58046.82574034929	-133.202469904405	17742.897988633922	3369433978.530477	86560.8961763318	60.87691052327864	7492788746.849692	3705.9982348592735	56613.52383291795	160.82994232491183	25866.270348234462	3205091080.7803683	65038.818521974106	56942.66756025567	1.45913	33.657612	0.25716963	0.146743	0.0270634339	0.0520638526	-0.0337124337	-0.0221688471	0.0839994195	-0.0346618548	-0.0229553816	-0.0209871332	0.0345019993	-0.0532925018	0.1277518319	-0.0978817062	0.1153823367	0.0184663754	-0.0340414577	-0.1033691595	0.0599897867	-0.035119808	0.0125783967	0.1502935605	-0.0439942108	-0.1399750886	-0.0184252499	0.043097256	0.0402828847	-0.0801838639	0.0887524312	-0.0483231378	0.0390325123	-0.182858861	-0.0282594341	-0.0242909828	-0.052991751	0.1582962001	0.0392374737	0.0196876996	0.0245674857	-0.0834832619	-0.0779098149	-0.0153962604	-0.0006028002	0.0133264836	0.036201425	-0.064628022	0.0267747758	0.0830799714	-0.1133801421	0.1119635756	0.1751109658	0.023184018	-0.0460086288	0.0747973238	-0.0304717709	-0.2286817874	0.0592816535	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.123468	-0.016973	0.000288082729	0.0152443470239999	0.0435107	0.0121449999999999	0.00189318101449	0.0001475010249999	-0.0761581999999999	-0.0794966299999999	0.0063197141813568	0.0058000714272399	0.00197174	0.00185115	3.4267563225e-06	3.8877586276e-06	-0.00438552	0.0007831399999999	6.133082595999998e-07	1.9232785670400003e-05	0.00305436	-0.00033681	1.1344097610000023e-07	9.3291150096e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58069.28143894583	22.45569859653915	504.2583994586104	3372041446.8354983	86683.54247063758	122.64629430578498	7514036535.258829	15042.113506941225	56528.76503387014	-84.75879904780595	7184.054016026351	3195501276.2544994	64694.9898365879	55637.235536322536	1.442359	33.27076	0.3828233	0.227436	-0.0094431444	0.0113969839	0.0105944698	0.0586829879	-0.0049217846	-0.0294900602	0.0803699945	0.0282603726	-0.0256121985	-0.0482123436	-0.038871718	0.0416588963	-0.0381712945	-0.1367049505	-0.037181608	0.0445636821	-0.0027579632	-0.0093552524	0.0114689837	0.1607217883	0.0415667453	0.0523297955	-0.0134176416	0.0569129198	0.0560457869	0.0610412135	-0.0246871077	-0.0472328375	0.1238029157	-0.0322204147	0.0242271795	0.0067751219	-0.0142149392	-0.0122012495	0.0377508122	0.1748556872	-0.0143795374	0.0310120869	0.0580216392	0.0223673445	-0.0931881031	-0.056059129	-0.0248104318	-0.0436878464	0.0603430808	-0.0430327656	-0.2176191864	0.0169536719	-0.0797380835	-0.025680641	0.0460665479	-0.0521142692	0.0515357934	-0.107505243	0.0360859345	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.114248	-0.0092199999999999	8.500839999999985e-05	0.013052605504	0.0789317999999999	0.0354210999999999	0.0062302290512399	0.0012546543252099	0.0671578	0.1433159999999999	0.0205394758559999	0.00451017010084	-0.000559514	-0.002531254	6.407246812516001e-06	3.13055916196e-07	-0.00491769	-0.0005321699999999	2.832049088999993e-07	2.41836749361e-05	0.00222046	-0.0008338999999999	6.953892099999998e-07	4.9304426116e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58057.728319384994	-11.553119560834602	133.4745715869391	3370699817.607518	86445.52441733956	-238.01805329801573	7472828691.788851	56652.593695777054	56544.55376086401	15.788726993865566	249.2839000868192	3197286560.01524	64747.65035868589	56421.66473633793	1.392129	32.112103	0.3051389	0.19322	-0.0370949324	0.1191982087	-0.0113006008	0.0296952544	0.0567430167	-0.0561294848	0.0197845566	0.0075841843	0.0037398114	-0.0241240213	-0.0334273289	0.1149674109	-0.0033773061	-0.0754412175	-0.0320902813	-0.0409975725	0.0534950648	-0.0870459846	0.0804899198	0.0297261153	0.0093709891	-0.1290232678	0.030729648	-0.0676935166	-0.1817665969	0.0335777366	-0.0508910133	0.0732597555	0.0805247712	-0.067459668	-0.0571949897	-0.0055427094	0.0037257007	0.0034294373	0.1593065455	0.045147186	0.0703077331	-0.0123952112	0.0181915591	0.0584765703	-0.1152002653	-0.0682556208	-0.0689642408	0.0764532574	0.0970948003	0.0408611216	0.084014342	-0.0056687373	0.0079781221	-0.0294898478	-0.0339331362	0.070479322	0.0018243217	-0.1088759519	0.0618370824	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.121448	0.0071999999999999	5.183999999999997e-05	0.014749616704	0.128467	0.0495352000000001	0.016503770089	0.00245373603904	-0.0147927	-0.0819505	0.00671588445025	0.00021882397329	0.00230555	0.002865064	8.208591724096e-06	5.3155608025e-06	-0.00500419	-8.650000000000064e-05	7.48225000000011e-09	2.5041917556100005e-05	0.00259796	0.0003774999999999	1.4250624999999984e-07	6.749396161599999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58068.956208540905	11.227889155910816	126.0654948974197	3372003675.149441	86950.14184734166	504.6174300020939	7560327167.272835	254638.7506619181	56435.79743018277	-108.75633068123716	11827.939463246606	3184999231.580624	65046.27321392623	56437.68641901591	1.560689	36.000275	0.1042687999999999	0.0804865	0.0241252839	-0.062149085	-0.1789812647	-0.1446972281	0.0300039816	-0.0842247908	-0.1305178263	0.0692744056	0.0135186634	0.074341223	0.0944024957	0.0463652372	0.0020130197	-0.0368846789	-0.0367077539	-0.1222639281	0.0931511522	0.0248339187	0.110391311	-0.0581147357	-0.0390942241	-0.1621620688	-0.1677956011	-0.0049462996	-0.0004003291	0.192737752	-0.2573077662	0.1389826907	-0.0207082881	0.0450491782	-0.1274572905	-0.1479268833	-0.0383665349	-0.0286822486	0.0689661727	-0.0998804596	-0.0048291972	-0.0405912303	-0.1059328404	-0.0105134222	0.0179666042	-0.1073046776	-0.0631092991	-0.0876822305	0.1660415556	0.0167607421	0.0895584427	-0.0114474168	-0.006646937	0.0155642029	0.0103136674	0.1481354446	0.0329264329	0.140202644	0.129919278	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.123593	0.0021449999999999	4.601024999999975e-06	0.0152752296489999	0.114605	-0.013862	0.013134306025	0.000192155044	-0.019678	-0.0048853	2.3866156090000003e-05	0.000387223684	0.00378042	0.00147487	2.1752415169e-06	1.42915753764e-05	-0.00515667	-0.0001524799999999	2.325015039999999e-08	2.6591245488900004e-05	0.00255778	-4.01799999999999e-05	1.6144323999999923e-09	6.5422385284e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58152.60682023496	83.65061169405817	6997.424836790102	3381725679.988838	87604.16543230915	654.0235849674937	7674489801.09139	427746.8496937324	56594.28147367076	158.48404348798795	25117.192040302456	3202912695.5210733	64869.0088693942	56316.84413924466	1.450391	33.456028	0.3387109	0.169342	-0.0810557358	-0.0481135584	-0.0688197285	0.033721574	-0.1669266525	0.0147186342	-0.0295031708	0.0950216236	-0.0728833517	0.0132022352	0.0451100227	-0.1037703141	-0.0540587538	0.0160266689	-0.1700067287	0.0138223219	0.0456689878	0.2236925507	-0.0630388741	0.1312197984	-0.0223063068	-0.0538085921	-0.0692800986	-0.0174540089	-0.0125100646	0.0346896597	-0.2055364984	-0.009261268	-0.0002185144	0.0345742765	0.0140078345	-0.0970449394	-0.0343891193	-0.0779707032	0.0080872698	-0.0722079083	-0.1859957845	0.1579488494	-0.0385994317	-0.1035715952	0.0258435922	-0.0590749442	-0.1028456097	0.032201147	0.0776001733	-0.0231925832	-0.1727200198	0.0809406237	-0.0296688024	0.0014792317	0.0374942349	0.0868442086	0.0355163917	0.1366885127	0.1089593183	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.100276	-0.0233169999999999	0.0005436824889999	0.010055276176	0.0670321	-0.0475729	0.0044933024304099	0.00226318081441	0.069525	0.089203	0.007957175209	0.004833725625	0.0018839	-0.00189652	3.5967881104e-06	3.54907921e-06	-0.00412559	0.00103108	1.0631259664000005e-06	1.70204928481e-05	0.00191302	-0.0006447599999999	4.157154575999998e-07	3.6596455204e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58088.27937838161	-64.32744185335469	4138.019775396728	3374248201.140914	86572.07442192743	-1032.091010381715	7494724069.715742	1065211.8537107494	56424.18071398901	-170.1007596817508	28934.26844430873	3183688169.2448893	64619.97140965684	57007.8607045369	1.57717	36.380428	0.1884098	0.127965	0.0779431912	-0.1456296814	-0.0744145597	0.1862578813	-0.0516172942	-0.0746603378	0.0252695146	0.0696530502	-0.0970254382	-0.1553541003	0.1082934378	-0.0621249291	-0.060114106	-0.1053607185	0.0121767289	-0.0004473717	-0.0401182276	0.1002902433	-0.138868483	-0.113328194	0.0571213668	-0.0313475625	-0.101049767	-0.0479384467	-0.0053829389	0.0367367801	-0.056201525	-0.0432895559	0.1537176129	0.0146865798	-0.033976883	0.0679640999	0.0872513963	-0.0468050819	0.0603039976	0.0336893447	0.0565453822	0.0993617759	-0.06221301	-0.1002419531	-0.1200257768	-0.1063202385	-0.0663617704	0.0302716018	-0.1269594728	-0.0288622867	0.0084168976	-0.01887751	0.1161020807	-0.1109534144	0.0914630808	0.1365121331	0.0401790259	0.0614045429	-0.1193044904	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.124931	0.0246549999999999	0.0006078690249999	0.015607754761	0.0827631	0.015731	0.00684973072161	0.000247464361	-0.0399313	-0.1094563	0.01198068160969	0.00159450871969	0.00263199	0.0007480899999999	5.596386480999998e-07	6.927371360099999e-06	-0.00414885	-2.325999999999977e-05	5.410275999999895e-10	1.72129563225e-05	0.00191302	0.0	0.0	3.6596455204e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58363.69170175843	275.4123233768187	75851.94786781735	3406320509.0579057	87675.76606084837	1103.6916389209364	7687039954.356611	1218135.2338239823	56666.856119791664	242.67540580265631	58891.35258148392	3211132582.50117	65371.63782694035	57310.32895963738	1.446099	33.357037	0.247336	0.119668	0.0934678674	-0.0488936592	0.0116709704	0.0200696636	0.0586451506	-0.0096064428	-0.0846977038	0.1535123754	-0.0248628179	-0.0146958524	0.012074971	-0.0602355776	0.0648817905	-0.0915240652	-0.0219367032	0.0499332347	0.1963824637	-0.0050913582	0.0062702646	-0.031992701	0.0089585705	-0.0489411107	-0.1294705115	-0.1359471811	-0.0920083701	-0.0719504903	-0.1228258295	-0.0057930463	0.0598345776	-0.0593620835	0.1569587963	-0.036477644	-0.0103124108	0.037115912	0.0172730227	-0.0708818508	-0.0233644774	-0.0737629176	0.0213652088	-0.0895305452	0.030063948	-0.0723216296	-0.0627423007	-0.0945351975	-0.0960538385	0.0208326743	0.1307205772	0.1102194914	-0.0611240465	-0.0828479198	0.0329704629	0.1517833496	0.1083645492	-0.0140845824	0.1436340613	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.142364	0.0174329999999999	0.0003039094889999	0.0202675084959999	0.0338628	-0.0489003	0.00114668922384	0.00239123934009	-0.144083	-0.1041516999999999	0.0108475766128899	0.0207599108889999	0.00136894	-0.00126305	1.5952953024999998e-06	1.8739967236e-06	-0.00402798	0.00012087	1.4609556900000084e-08	1.6224622880399998e-05	0.00175992	-0.0001530999999999	2.3439609999999995e-08	3.0973184064000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
