global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	non_steady_state_outlier05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
73537.3722065842	n/a	5407745111.049703	n/a	113272.18481695284	n/a	n/a	12830587853.20592	72668.23847555052	n/a	n/a	5280672883.139481	80751.25655589384	74875.39505964576	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-4.29935e-06	n/a	1.84844104225e-11	n/a	0.0	n/a	0.0	n/a	-0.0220346	n/a	0.00048552359716	n/a	0.0	n/a	0.0	n/a	-0.000178655	n/a	n/a	3.1917609025e-08	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0
73440.49509810662	-96.8771084775799	5393506320.255023	9385.174146976782	113740.46831671288	468.2834997600439	219289.43614751505	12936894132.905169	72619.87544931995	-48.3630262305669	2338.9823061785023	5273646310.274743	80620.1603453393	74604.18301089415	1.16498	20.305094	0.20440463565	0.12349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-3.5485e-05	-3.1185650000000005e-05	1.259185225e-09	9.725447659225002e-10	-0.0361896	-0.0361896	0.00130968714816	0.00130968714816	0.0609574	0.082992	0.00371580461476	0.006887672064	-0.00132358	-0.00132358	1.7518640164e-06	1.7518640164e-06	-0.000208222	-2.956700000000001e-05	8.742074890000005e-10	4.3356401284e-08	0.00035069	0.00035069	1.229834761e-07	1.229834761e-07	0.0	0.0	0.0	0.0	0.0
73573.1790067001	132.6839085934771	5413012669.151937	17605.019599642186	114147.19725562607	406.7289389131911	165428.42974945033	13029582641.314808	72769.31328125	149.43783193004492	22331.665611952358	5295372955.424707	80645.60770431219	74784.3614285441	1.025367	17.8717	0.0919561706	0.0554762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-4.19056e-05	-6.420599999999997e-06	1.75607931136e-09	4.122410435999997e-11	-0.0330472	0.0031424	0.0010921174278399	9.87467776000002e-06	0.0719806	0.0110232	0.00518120677636	0.00012151093824	-0.000505868	0.000817712	2.55902433424e-07	6.686529149439999e-07	0.000386245	0.000594467	3.53391014089e-07	1.49185200025e-07	0.000494194	0.0001435039999999	2.059339801599999e-08	2.44227709636e-07	0.0	0.0	0.0	0.0	0.0
73549.62815075935	-23.55085594074626	5409547801.114972	554.6428155417834	114403.64228482296	256.4450291968824	65764.05299978986	13088193368.033731	72728.15581282384	-41.15746842615772	1693.9372072501696	5289384647.934382	80738.14792049633	75008.24758967586	1.053313	18.358782	0.0709539065	0.0668397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-6.91621e-05	-2.725650000000001e-05	4.783396076410001e-09	7.429167922500004e-10	-0.0331911	-0.0001439	0.00110164911921	2.070721000000068e-08	0.0719433	-3.7300000000004e-05	0.00517583841489	1.391290000000298e-09	-0.00176502	-0.001259152	3.1152956004e-06	1.5854637591039998e-06	0.000494379	0.0001081339999999	1.1692961955999992e-08	2.44410595641e-07	0.000446571	-4.7623e-05	2.267950129e-09	1.99425658041e-07	0.0	0.0	0.0	0.0	0.0
73693.7325916387	144.1044408793532	5430766223.287952	20766.089881151005	114661.62805300768	257.98576818472065	66556.65658586043	13147288947.766275	72775.4625505991	47.306737775259535	2237.927438937168	5296267949.453651	80764.27831193512	75303.60352226648	1.097437	19.127855	0.1079619026	0.0649044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-6.63595e-05	2.802600000000006e-06	4.40358324025e-09	7.854566760000034e-12	-0.0277826	0.0054085	0.00077187286276	2.9251872250000003e-05	0.0970283	0.0250849999999999	0.00941449100089	0.0006292572249999	-0.000707561	0.001057459	5.00642568721e-07	1.118219536681e-06	0.000663305	0.000168926	2.8535993476000004e-08	4.39973523025e-07	0.000123644	-0.000322927	1.04281847329e-07	1.5287838736000003e-08	0.0	0.0	0.0	0.0	0.0
73750.15726068719	56.424669048486976	5439085695.976091	3183.743277231284	113745.12668648678	-916.5013665208972	839974.7548346719	12937953844.924929	72630.31367997086	-145.14887062823982	21068.1946446535	5275162465.250962	80746.45345650468	76021.49432844592	1.150511	20.052912	0.0842648404999999	0.0437901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0205768	-0.0205104404999999	0.0004234046982399	0.000420678169504	-0.0295192	-0.0017365999999999	0.00087138316864	3.0157795599999928e-06	0.0692435	-0.0277848	0.00479466229225	0.0007719951110399	-0.00119375	-0.0004861889999999	1.4250390625e-06	2.3637974372099997e-07	0.000672805	9.49999999999996e-06	9.024999999999924e-11	4.5266656802500005e-07	0.000312615	0.0001889709999999	3.5710038840999994e-08	9.772813822499999e-08	0.0	0.0	0.0	0.0	0.0
73854.66874119367	104.51148050648044	5454512094.871449	10922.64955765644	113939.97309953604	194.8464130492648	37965.12467816471	12982317469.922997	72597.49047117875	-32.823208792106016	1077.3630354101856	5270395622.71289	80621.47072706035	75986.26449594923	1.228304	21.40881	0.06697575	0.0336082	-0.0545918038	0.1093726743	-0.0702833051	0.0106999676	-0.0423912799	0.0312996169	-0.1504484488	0.0254114371	-0.0362523916	0.0068715714	-0.1501505593	0.0403542005	-0.0172545909	0.0520768043	-0.0063870035	0.1071401573	-0.0572340008	-0.0530730186	0.0367914549	-0.0027312648	0.0839263716	-0.053587461	0.0600535968	-0.0301479991	0.0071633335	-0.0308263429	0.0439679051	-0.0090442173	0.135319716	-0.0566035333	0.0520826723	-0.0903274655	0.0448652141	-0.0017722481	0.0550974561	0.0333874718	-0.1471489769	0.0473931307	0.0711170837	-0.0250453719	0.0060175688	-0.0411997054	0.0759756736	-0.0214194008	0.0099609563	-0.0978856483	0.071308294	-0.0020431221	0.0236225304	-0.0652644967	0.0551056405	-0.0784022837	0.0623789791	-0.005351085	0.0470035595	-0.0062706418	0.0130250798	-0.0640080572	0.1070278112	-0.0608442719	0.0417143289	-0.0201298946	-0.0590295235	0.0333604472	-0.1405608134	0.0124292549	-0.0395614116	0.0393373487	-0.0676876186	0.0361047615	-0.008362629	0.1071548328	-0.0369044029	0.0152807406	-0.073054597	0.014767083	-0.0161189337	0.0488474514	-0.132643192	0.0246313913	-0.0223476185	0.0543649787	0.0117023668	-0.1089715763	0.1134989377	-0.0260501471	0.0003060295	-0.0195742851	0.056075605	-0.0650729641	0.0861483601	-0.0080935325	0.0113140318	-0.0437955642	0.1142308528	-0.0457244588	0.0659996817	0.0912851377	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.0912167139	0.0	0.0	0.0	0.0	0.0	0.0	-0.0192763	0.0013004999999999	0.0003715757416899	1.6913002499999988e-06	-0.033078	-0.0035588	0.001094154084	1.266505744000003e-05	0.082237	0.0129935	0.006762924169	0.00016883104225	-0.000698514	0.0004952359999999	4.87921808196e-07	2.452586956959999e-07	0.000498197	-0.0001746079999999	3.0487953663999976e-08	2.48200250809e-07	0.0	-0.000312615	9.772813822499999e-08	0.0	0.0	0.0	0.0	0.0	0.0
73997.93883474582	143.2700935521425	5475694951.790783	20526.319706439663	114476.99068766	537.0175881239556	288387.88995447045	13104981396.902594	72776.72641879857	179.23594761981803	32125.524919174157	5296451908.236654	80591.22277473	76150.57963527144	1.183965	20.63599	0.08046095	0.03733	-0.1104401461	-0.0087089363	0.0026006271	0.0273626611	-0.1103198787	-0.0026861235	-0.0304360249	0.1089142883	-0.001747469	0.0598303789	-0.0994017961	-0.0280477496	-0.0340110389	0.0061358645	0.0924978246	0.0225469151	-0.0021974258	-0.0677995677	0.0616619284	-0.0142978072	0.036464142	0.0427882683	-0.0261402563	0.029529783	0.0800528112	0.0555809642	0.0308400008	0.0196487154	-0.0160370557	0.0665243309	0.038186408	0.0007842771	0.0251132867	0.0826772951	0.0485006253	0.0035339073	-0.0357356942	0.0202865805	-0.0504950326	-0.0705789351	-0.0079131413	0.0399982578	-0.0593074646	-0.0752975824	0.0641532351	-0.0764697463	0.0141195709	-0.0070043912	0.0551574652	0.0526933697	0.0374092317	0.0367054243	-0.0181973097	-0.0125894935	0.086352393	-0.0262879888	0.061641665	0.0726327737	0.0948649962	-0.0450757949	-0.0134988119	-0.019499412	-0.0635379779	0.0096358682	-0.0904224967	0.0057910648	-0.028472408	-0.0467463002	-0.0211795668	0.0140750192	0.0487911626	-0.0089998788	0.0582646081	0.0105901058	0.0611022108	0.1133499234	0.0184614123	-0.102377467	-0.0181910436	0.0024143282	0.0172078331	0.0086650642	0.1367084234	-0.0449321171	0.0011502052	0.0361647403	-0.0133357355	-0.0259638738	0.0410397813	-0.0438939163	0.0468054886	-0.0222771446	0.0534670777	-0.061697238	-0.0669009851	-0.0782502495	0.095759892	0.0912694965	0.0912167139	0.0911287655	0.0910056853	0.0908475206	0.0906543325	0.0	0.0	0.0	0.0	0.0	0.0	-0.0295359	-0.0102596	0.00087236938881	0.00010525939216	-0.0501038	-0.0170257999999999	0.00251039077444	0.0002898778656399	0.071208	-0.011029	0.0050705792639999	0.000121638841	-0.00100932	-0.0003108059999999	1.0187268624e-06	9.660036963599999e-08	0.000783575	0.000285378	8.1440602884e-08	6.13989780625e-07	0.000246747	0.000246747	6.088408200900001e-08	6.088408200900001e-08	0.0	0.0	0.0	0.0	0.0
74174.49609213385	176.5572573880345	5501855870.521979	31172.465136384657	115806.78738934512	1329.796701685118	1768359.2678126188	13411212005.440985	72825.2219923899	48.4955735913245	2351.8206579515704	5303512958.240869	80863.6882539637	77401.11242795328	1.248511	21.761011	0.0769369149999999	0.0343177	-0.0049884789	-0.090268376	0.0010082953	-0.0764221538	0.0008484534	-0.0947789004	0.101372949	-0.0015672882	0.0407723315	0.1074212651	0.0621024856	-0.0975130529	0.1100627553	0.0094937005	0.0155809882	-0.1178871097	0.0045834993	-0.0628567699	0.0838536933	-0.0008595952	-0.064638243	0.0017305906	0.0207559792	0.0096457253	-0.0999597638	0.0676195867	-0.0239523194	-0.0297371548	-0.0287089914	0.0669878514	-0.0671488778	-0.0086167497	-0.0686489731	0.0053853832	0.0343314363	0.0287250726	0.051427603	0.0367619955	0.0216180091	0.0158120396	0.0421400555	-0.0228494929	-0.0690005122	0.0303932552	0.0336612264	-0.0008867245	-0.0904112968	-0.1697388397	-0.0030477685	0.0518952254	-0.0120627376	0.0022947407	-0.0719572467	-0.0985284955	0.0562037932	0.0373218034	-0.0527344602	0.050539388	-0.0721286614	-0.0214939073	-0.0734712969	-0.0583569101	-0.0823605174	-0.0476094106	0.0491811199	-0.0358568329	-0.0302174337	-0.0025893436	-0.006294612	0.0372905061	0.0019425855	-0.1018959698	-0.0095193099	-0.0035582649	-0.027675739	0.0023098036	-0.0178590681	0.0720753036	-0.001451584	0.0247660465	0.069019016	0.1065345978	0.0540650202	-0.0269224951	-0.1281666726	-0.0424258416	0.0475999698	-0.1129503856	0.0065805624	-0.0542635651	0.0600911183	-0.0422765634	-0.0382665535	0.0375658106	0.0071420989	-0.0412799966	-0.0041527083	0.0912382167	0.0910916402	0.0908475206	0.0905061192	0.0900678015	0.089533037	0.0	0.0	0.0	0.0	0.0	0.0	-0.0194909	0.010045	0.0003798951828099	0.000100902025	-0.0331022	0.0170016	0.0010957556448399	0.0002890544025599	0.0449106	-0.0262973999999999	0.00201696199236	0.0006915532467599	-0.00110239	-9.307e-05	1.2152637121e-06	8.6620249e-09	0.000973376	0.0001898009999999	3.6024419600999995e-08	9.47460837376e-07	5.77597e-05	-0.0001889873	3.571619956129001e-08	3.33618294409e-09	0.0	0.0	0.0	0.0	0.0
74065.78689304795	-108.7091990859044	5485740788.086392	11817.6899658988	114516.41934193684	-1290.3680474082794	1665049.6977722556	13114010298.898323	72756.57804201749	-68.64395037241047	4711.991922729952	5293519648.384181	80906.05570594937	77271.98699253816	1.23566	21.537018	0.0813854849999999	0.0400962	0.0771769509	0.0623892732	-0.0359709494	-0.0720827315	-0.0113855129	-0.0409986727	-0.0550508395	-0.071605309	0.0976289298	-1.03897e-05	0.0228592063	0.1104861311	-0.0159959638	-0.0041942897	-0.1097964231	0.0603949111	-0.0434868294	-0.0226402065	0.0607087569	-0.0627882596	0.0059857208	-0.1033961377	-0.0168530381	0.102294618	0.1032877962	0.0071795807	-0.0598206829	-0.0271284455	0.0363836393	0.0127495641	-0.0040741103	0.0749679258	-0.0314093681	0.1062883187	-0.0319711784	0.0140160978	-0.048916726	0.064405015	0.0120531876	-0.0127741784	-0.0450190063	0.0681059609	4.91688e-05	-0.019839246	-0.03793627	0.0307265515	0.024666932	-0.0168155376	-0.0257817903	-0.0004613711	-0.14850324	-0.0335638909	0.0796994051	-0.0617853655	-0.0884937883	0.0222322122	0.0169207684	-0.116267849	-0.0406408567	0.0134805157	-0.0437518303	0.0185492741	-0.0553505559	0.0890903719	0.0418027476	0.0804872583	-0.0968867381	-0.0987977863	-0.0054718107	-0.0613684349	0.0096560704	0.0281233279	0.0957568888	-0.0285975147	-0.0191023058	-0.0879932935	0.0653274688	-0.0029630392	-0.0977008932	0.0761038584	0.0321364622	-0.0432125704	-0.0132844657	-0.0250461294	0.0062615476	0.0544743046	-0.0187244914	0.0175918374	0.0414063121	0.1033323584	0.0273245258	-0.0214582048	0.0403391668	0.0140546713	-0.0139948122	-0.0698947408	0.0455659849	0.0911913037	0.090904137	0.0904261954	0.0897584821	0.0889023983	0.0878597406	0.0	0.0	0.0	0.0	0.0	0.0	-0.0436038	-0.0241129	0.0019012913744399	0.0005814319464099	-0.0440184	-0.0109162	0.00193761953856	0.00011916342244	0.0248168	-0.0200938	0.00061587356224	0.00040376079844	-0.00149394	-0.00039155	2.2318567236e-06	1.5331140250000005e-07	0.000897434	-7.594199999999996e-05	5.7671873639999944e-09	8.05387784356e-07	0.0	-5.77597e-05	3.33618294409e-09	0.0	0.0	0.0	0.0	0.0	0.0
