global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
79129.19868766186	n/a	6261430084.951468	n/a	134246.92046578322	n/a	n/a	18022235654.54633	77079.89606642233	n/a	n/a	5941310377.610468	87826.77069909793	88850.73935992087	n/a	n/a	n/a	n/a	-0.1015979668	-0.0312037852	-0.0488504805	0.0202269285	-0.0986697383	0.0137439855	-0.0252778928	0.1232882739	-0.0455058915	0.0106273862	-0.0453180156	0.0069666985	-0.0475107064	0.0066190251	-0.0017919331	0.0314928364	-0.0971982693	0.0170074021	-0.209592269	0.0295900156	-0.0825361526	0.0789799078	-0.002269377	-0.0524535867	0.0104299109	-0.0116386039	0.0626533918	-0.0735339898	0.0527677322	-0.0224623782	0.000441697	-0.0800694731	0.0974072249	-0.076332721	0.0682803654	-0.0006903954	0.0962791979	-0.0765085487	0.1483659909	-0.0230902331	0.0058749235	-0.0638269249	0.1193898241	-0.0295038713	0.0845643012	-0.0663673509	0.0297886123	-0.1192548716	-0.0238528073	0.0135958573	-0.0571982681	0.0164409113	0.0750856285	-0.0633819341	-0.0920727024	0.0153436607	-0.0938973031	0.0111399554	0.0598774158	-0.0023636528	0.0049302278	-0.0387709167	0.100286678	-0.0323476402	0.0170581139	-0.0439025897	0.1281175507	-0.0327718611	-0.1960892536	0.0863934867	-0.119597898	0.0997958107	-0.0546698548	0.0489230791	-0.0482255108	0.0825601596	-0.020175148	0.0086778788	-0.038830324	0.0839114811	-0.0283712646	0.0004015862	-0.039126085	0.0395052201	-0.0381041147	0.0017426324	0.102594329	0.1025838106	0.1025662807	0.1025417406	2.25941e-05	n/a	5.1049335481e-10	n/a	-0.009981	n/a	9.9620361e-05	n/a	-0.0456795	n/a	0.0020866167202499	n/a	0.000678777	n/a	4.60738215729e-07	n/a	0.000336338	n/a	n/a	1.13123250244e-07	-0.000266791	n/a	n/a	7.1177437681e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79191.1772625112	61.97857484934502	6271242556.222472	3841.3437403558632	134387.669316159	140.74885037579224	19810.23888210715	18060045664.229305	77143.1364535108	63.24038708847365	3999.346559099986	5951063501.884987	87840.41868690937	89323.63931573843	1.083126	17.479517	0.0287371187	0.0133968	-0.0731653118	0.047489781	-0.0208599577	0.044235316	-0.019507104	-0.0177034425	-0.0380876066	0.0704300682	-0.0276982359	0.0856913354	-0.0180477851	0.0915961184	-0.057993376	-0.0075078422	0.0334256023	-0.0228174616	-0.075221122	0.068911379	-0.0366811161	-0.1297451511	-0.1180521506	-0.1062486152	0.0083555806	-0.014885432	-0.1358609984	0.0696654515	-0.0312111611	-0.0848350073	0.0945507238	0.0718636536	0.0796566857	0.0791531547	0.0633920704	0.0885915215	-0.0874756193	0.0342592055	-0.0267927349	0.0187448747	0.0350172428	0.0530939363	0.0761573378	0.0360225153	-0.0509929115	-0.0291198377	0.1772553482	-0.1088658659	-0.0434803712	-0.092507805	-0.1564970598	0.0001204066	-0.0312598385	0.05810966	0.0180671372	-0.0157284228	-0.090934469	-0.0546560828	-0.0830472557	-0.1025242709	0.0517737394	0.0539096795	0.0431056039	0.0312594862	0.0182358618	-0.0899276873	-0.0735194913	-0.0309532177	-0.046763635	0.0498975159	-0.121007961	-0.0424893319	0.1665737926	0.0309674239	-0.0768932404	-0.0004019756	0.0965720715	0.0488725014	0.108859879	-0.0598583439	0.0164314347	-0.0656793481	0.0953844964	-0.0674582253	0.0379876787	-0.0042512564	-0.16381557	-0.1734087921	0.1025662807	0.1024716367	0.1023139614	0.1020933517	1.39254e-05	-8.6687e-06	1.9391676516e-10	7.514635969000002e-11	-0.0146947	-0.0047136999999999	0.00021593420809	2.221896769e-05	-0.0386409	0.0070385999999999	0.00149311915281	4.954188995999999e-05	0.000884638	0.000205861	7.825843910439999e-07	4.2378751321e-08	0.000377847	4.150900000000001e-05	1.722997081000001e-09	1.42768355409e-07	-0.000174638	9.2153e-05	8.492175409000002e-09	3.0498431043999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79175.02883111172	-16.14843139948789	6268685190.407372	260.77183666396644	134118.74210869512	-268.9272074638866	72321.8429143243	17987836984.81867	77188.39603427213	45.2595807613252	2048.4296506909177	5958048482.3436365	87899.81024037085	88497.88384265729	1.197812	19.330311	0.0704840554	0.0350775	0.0057711034	0.0963091037	-0.0099329403	0.0767869926	0.0416943004	-0.0179411541	-0.0089299881	-0.0092742281	0.0200088268	0.0590225647	0.0020592719	0.0257576474	0.0201291687	0.0179822104	-0.0149975091	0.0310540654	-0.1858789555	0.0198600035	-0.0250809136	-0.0749255012	0.0570087543	0.1009148109	0.1262167755	-0.1172215646	-0.0711177342	0.0532488533	-0.0227774953	0.0261235732	-0.155167952	-0.0898706419	0.0143020506	-0.0061971926	-0.0254399979	-0.0375598023	-0.0535891851	-0.0411408422	0.0146382568	-0.1027350706	-0.0211443798	-0.0349974198	0.0147334349	-0.1849226641	0.0095887042	0.0239766165	0.1530541723	-0.0010384921	0.0131793402	0.0087653691	0.078610239	-0.0189544824	0.0367698146	0.0737137629	-0.0128434295	0.0131494744	0.0009562637	-0.0102727695	0.0210061376	-0.1281928515	-0.0561570365	-0.0090004512	0.0302931457	-0.0130475555	0.0336954711	-0.1522418709	0.0255532327	-0.1355585037	0.0155916659	0.0154585891	-0.0543342741	-0.0428571191	-0.1467737228	0.1012366368	0.007658018	0.0179333985	-0.0333349321	-0.0709198731	0.0213664278	0.0356442735	0.0701819896	0.041509804	0.0030963202	-0.013907644	-0.0470032435	-0.0061718031	-0.0353197045	0.1091098699	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-1.8245e-05	-3.21704e-05	3.3288002499999995e-10	1.03493463616e-09	-0.0329618	-0.0182671	0.00108648025924	0.00033368694241	-0.0296967	0.0089442	0.00088189399089	7.999871363999999e-05	0.000476885	-0.0004077529999999	2.2741930322500006e-07	1.6626250900899997e-07	0.000111082	-0.0002667649999999	7.116356522499998e-08	1.2339210724000002e-08	1.56557e-05	0.0001902936999999	3.621169225968999e-08	2.4510094249e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79207.367271966	32.338440854277	6273807030.15611	1045.7747568855716	133726.70569620252	-392.0364124925982	153692.54872006658	17882831816.358765	77296.33279481738	107.93676054525712	11650.344277004177	5974723063.527162	88038.31429204253	88104.58090394457	1.049731	16.940584	0.06154875	0.0307584	0.0660750792	0.0591759284	-0.0044585336	0.011428974	0.0986566384	-0.0117950151	-0.0057568497	-0.0457957712	0.0576762007	-0.0086865687	0.0255498419	-0.017723526	-0.0259907939	-0.0661594045	0.0268000959	0.0477515537	-0.0396257943	0.0583066342	-0.004818423	0.1613250948	0.0462392568	-0.0836169773	0.0636032862	0.0509089636	0.0442675538	0.1050720154	0.1758447004	0.0343033301	-0.0031066822	-0.0176299625	0.1259286019	-0.0896315922	0.1084485838	-0.0181564402	0.0218930369	0.0923656986	-0.0697849561	0.0482352923	-0.1793969326	-0.0683293258	-0.145164501	-0.0136019304	0.109416104	0.0163879698	-0.0593148513	-0.0575968398	0.0543568998	0.0875350553	0.0450937513	-0.017132488	0.0866801397	0.0163091327	-0.0481686514	-0.0051511458	-0.0597077511	0.0831810102	-0.0349380228	-0.0395747102	0.089204611	-0.0704679196	0.0269918785	0.0451517188	-0.1067189507	-0.0847435024	-0.0411144387	-0.1436114825	-0.042552715	-0.0786349492	-0.0597717356	0.0103439436	-0.0167293671	-0.1409223296	-0.0331781061	-0.0080584968	0.0181809304	-0.0148308266	-0.1684576429	0.0505580188	-0.0065295658	0.0173211077	-0.0841906614	0.0191136384	0.1452720722	0.0435989195	0.0148405254	0.1698942979	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.00272891	0.002747155	7.446949788100001e-06	7.5468605940250016e-06	-0.0235236	0.0094382	0.0005533597569599	8.907961924000001e-05	-0.0483754	-0.0186787	0.00234017932516	0.00034889383369	0.0007752119999999	0.0002983269999998	6.009536449438449e-07	8.899899892894031e-08	0.00033609	0.0002250079999999	5.0628600064e-08	1.1295648810000001e-07	-7.47032e-05	-9.03589e-05	8.16473080921e-09	5.580568090240001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79189.5964346975	-17.770837268501054	6270992183.490254	315.802657223546	132970.9747638944	-755.7309323081281	571129.2420473126	17681280129.66024	77181.9777721515	-114.35502266588446	13077.07120891495	5957057692.820888	87925.29393077033	87856.94352366785	1.16307	18.769648	0.0536167334	0.0422371	0.1032409944	-0.058216387	0.0245785952	-0.0839440171	0.080566092	0.0439843243	-0.0263966631	-0.0316217236	0.0347011234	-0.1283543175	0.0089717497	-0.0744477348	0.0518147807	0.0468584357	-0.033648911	0.1151880596	0.058115196	-0.0507150848	-0.0510493428	0.0414736885	-0.05924665	-0.0337902124	0.0892268607	-0.0803875623	0.0186754687	-0.0079264798	-0.0372872829	0.020345736	-0.0877397603	-0.0371316273	-0.087876611	-0.0035087885	-0.0020093358	0.0419877758	0.0164863235	-0.0317916314	0.060477018	0.0492316745	-0.0337286611	0.0103883172	-0.0139282873	-0.0696777688	0.0443502868	0.1105670844	-0.1313110738	0.0931352574	-0.073371642	0.0325621077	-0.1340982427	0.0066945135	0.0674087488	-0.1100530127	-0.0147815255	-0.0260215719	0.015790123	0.0542687103	-0.0257292156	0.021827558	-0.0259274453	0.1531013731	-0.0310161013	0.0087922713	0.0263075989	0.0201058301	0.0169227051	-0.0512116657	0.1159102833	-0.0672033961	-0.0210632328	-0.0659587077	-0.1430483591	0.0380397308	0.0286157477	0.0462782265	-0.0390813044	-0.0779999033	0.0043532446	-0.0423520546	-0.035975891	0.1278946626	0.0710853858	-0.0473389659	-0.0485366593	-0.0007851959	-0.0228041537	4.00212e-05	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.00304983	0.0003209199999999	9.3014630289e-06	1.0298964639999983e-07	-0.023938	-0.0004144	0.000573027844	1.717273600000019e-07	-0.0417727	0.0066026999999999	0.00174495846529	4.3595647289999946e-05	2.2663200000000001e-07	-0.0007749853679999	5.1362063424e-14	6.006023206139405e-07	0.000201807	-0.000134283	1.8031924089e-08	4.0726065249e-08	-9.10091e-05	-1.6305899999999996e-05	2.6588237480999987e-10	8.28265628281e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79146.71697572334	-42.879458974159206	6264202808.035253	1838.6480019166024	133284.8413441332	313.86658023879863	98512.23019079822	17764848932.130756	77133.23562885802	-48.74214329347888	2375.796532842028	5949536038.576932	87876.43142584836	88389.41484186269	1.162913	18.767122	0.0626475334	0.0316059	0.0187517051	-0.1039374615	-0.0286256519	-0.0754607055	-0.0212206758	0.0498161665	-0.0102986619	0.0091213089	-0.012586657	-0.0303414103	-0.0609264767	0.0147188333	-0.0019426816	0.0731180527	-0.0161822574	0.0495937931	-0.1285222835	-0.0693532282	-0.0178454539	0.044257035	0.1075447487	-0.0931877066	0.1591548702	0.0684910963	0.0142652738	-0.0476849191	0.1314028864	-0.0130323132	0.0017150512	-0.0658307854	-0.0043931504	-0.0107505807	-0.1121160241	-0.0695785516	0.0963339556	-0.0805738838	0.0391216886	-0.0040997917	-0.0752124907	-0.0739784171	0.1300107028	-0.0083479612	-0.0307064062	-0.0489661165	-0.0232452944	0.0531620366	0.0580956189	-0.0307148109	0.046065847	-0.1079098397	-0.0143935941	-0.0864201203	0.0382529407	-0.0199538	-0.0356578767	0.0375337772	-0.0052256624	-0.0578675659	-0.0447595708	0.0540894539	-0.0761604203	-0.1089530075	-0.0068730364	-0.0618339312	0.1034230118	-0.0078541039	-0.0047216013	0.0563057558	0.0410326914	0.0359178612	-0.0276289966	0.0458673727	0.1041087828	0.0990418261	0.016606609	-0.0042615501	-0.1909445086	0.0962285107	-0.0248559581	0.0371264379	0.0507778083	-0.0516327004	0.0572574485	-0.0716708587	-0.0478535415	0.1558683854	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.00700163	-0.01005146	4.90228226569e-05	0.0001010318481316	-0.00372659	0.02021141	1.38874730281e-05	0.000408501094188	-0.057088	-0.0153152999999999	0.003259039744	0.0002345584140899	0.00024669	0.000246463368	6.08559561e-08	6.074419176590341e-08	0.00023913	3.7323e-05	1.3930063289999996e-09	5.71831569e-08	-3.34082e-05	5.76009e-05	3.31786368081e-09	1.1161078272400003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79140.70647049397	-6.010505229365663	6263251420.648886	36.12617311223197	134419.81143072588	1134.970086592686	1288157.0974602094	18068685705.071903	77086.47722157922	-46.75840727880132	2186.3486512502595	5942324970.433052	87764.41703133949	88394.58274637152	1.261896	20.3645	0.0865851243999999	0.0426992	-0.0875147471	-0.0447855997	-0.1085018296	-0.0037551444	-0.1400323982	0.0039464087	0.0109299202	0.0638734419	-0.0516148629	0.0036174899	-0.1081667244	0.0756518266	-0.0291869721	-0.1143376175	0.0421895263	-0.0331394574	-0.0436389835	0.0523935264	0.1092320244	0.0992944501	-0.1563806955	0.0550035577	-0.0823463355	-0.089313217	0.0558647809	0.1058273108	0.0498867728	-0.0421652625	-0.0768941464	0.0745235978	-0.0400278918	0.0016564382	0.0532438942	0.1152500049	0.0634898132	-0.0323546592	0.0118584019	0.0316969544	0.0267156284	-0.0500609515	-0.034111813	-0.0242531611	-0.0533745016	-0.0131350983	0.0933179523	0.0669838155	0.07016551	0.0004602511	0.0933636327	-0.0042905155	-0.0747623994	0.0135389975	0.0837640383	-0.0347757588	-0.0544071179	-0.0868973673	-0.0510403397	0.1116515811	0.0576290904	-0.0903840535	0.0554100877	0.0532967392	0.0897914046	-0.108139759	-0.0201507474	0.0616446532	0.0945143445	0.0474405001	-0.0813809175	-0.1001637172	-0.0546090929	-0.1247109592	-0.0153718214	-0.031091533	-0.0538545598	0.0303319367	0.0765793003	0.0509359863	0.0214836534	0.005070911	-0.0753536971	0.0880849011	-0.0550129768	-0.0602305337	0.0267626834	0.0149456169	0.102005852	0.1002367339	0.0973108962	0.0932621027	-2.36756e-05	0.0069779544	5.605340353600001e-10	4.869184760847936e-05	-0.0370593	-0.03333271	0.00137339171649	0.0011110695559441	-0.0373618	0.0197262	0.00139590409924	0.0003891229664399	0.000328382	8.169200000000002e-05	1.07834737924e-07	6.673582864000003e-09	-0.0	-0.00023913	5.71831569e-08	0.0	0.000176735	0.0002101432	4.416016450624e-08	3.1235260225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79241.38097324241	100.67450274844305	6279196458.546545	10135.355503646266	133715.9440114468	-703.8674192790932	495429.34392261074	17879953682.87237	77039.71023421425	-46.76698736497201	2187.1511071954515	5935116952.971695	87666.77901945518	89049.5188421395	1.339866	21.622787	0.0810608401	0.0425974	-0.0679057052	0.0361354419	-0.0516816814	0.0104528924	-0.0099415677	-0.1394971845	0.0273160206	0.0115879909	-0.0928150326	0.0640801974	-0.0515497407	-0.0151112204	-0.0637129256	-0.0036888619	0.0656890075	-0.0647737271	0.0308120512	-0.104760065	0.0672765929	-0.0118717872	-0.0149641975	0.00427461	-0.0138982599	-0.0684425437	-0.0557722659	0.0982296757	0.0115314278	-0.1051872402	-0.0746434032	-0.0004441752	-0.1446309932	0.1037128579	0.0616575127	0.1640204907	0.0197606841	0.053495891	-0.0359005098	0.1068422451	0.0050545229	-0.1060283689	0.044486544	-0.0566326126	-0.1304224337	0.085865673	-0.0383669613	0.0484758942	-0.0264639114	0.0398824187	-0.059804372	-0.0058334065	-0.1041099862	0.0513184659	-0.0390365908	0.0377457318	-0.0244404218	0.0343317968	-0.0275085081	-0.1533860681	0.0270881141	0.0911684315	-0.0487350211	0.0658823876	0.0863754349	-0.0483833399	-0.0910053664	0.1026787725	0.0746648489	-0.0316130818	0.0961209935	-0.1224079696	-0.0133078108	-0.0868321924	-0.0792891374	-0.0269897955	0.0457880941	-0.0050542266	-0.0216271949	0.1034814608	-0.0112234014	-0.0145570858	-0.0423317154	0.1274704918	0.097989412	-0.0518220473	-0.0809699882	-0.0698667937	0.1018099433	0.0994583687	0.0955792289	0.090232103	-2.80857e-05	-4.4101e-06	7.8880654449e-10	1.9448982010000005e-11	-0.0149874	0.0220719	0.00022462215876	0.00048716876961	-0.0240586	0.0133032	0.0005788162339599	0.00017697513024	0.000480631	0.000152249	2.3100615816100001e-07	2.3179758001000007e-08	0.000652129	0.000652129	4.25272232641e-07	4.25272232641e-07	6.74864e-05	-0.0001092486	1.193525660196e-08	4.55441418496e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79407.84937171721	166.46839847479714	6305606541.84133	27711.727690763844	133702.6593805627	-13.28463088409626	176.48141772668416	17876401125.43477	77214.17093862526	174.4607044110162	30436.537383587965	5962028193.739242	87796.56055358677	89317.47361272958	1.132471	18.275837	0.0279472904	0.0160191	-0.0387465248	0.0594989747	0.018407236	0.0194641001	0.0126537157	-0.1094883325	-0.0701225925	0.0022893105	0.0127740177	0.063723294	0.061856128	-0.0246438815	-0.0137130399	-0.0571628022	-0.0173798112	-0.0472785157	0.0198735015	-0.0186036798	0.0952162575	0.0339284859	-0.0115929761	-0.0115401336	-0.0596172365	-0.1199089298	0.0738356211	-0.0376427	-0.0096223026	-0.0427180086	0.0454518323	0.0234444699	-0.0030655564	-0.0605139801	0.1398117117	-0.0449316814	0.0396316289	0.1428928856	0.0874716658	-0.0026531697	-0.0933127567	0.0498280608	-0.0546907716	0.0477820356	-0.0830808527	-0.0037022215	0.0252296174	0.0349156368	-0.1293373638	-0.1065404023	0.0123014799	-0.0606442246	-0.0180341129	0.0384637956	-0.036830709	0.0762570563	-0.0502330656	0.0533155153	-0.0290241728	-0.0526563939	0.0127652089	-0.0570037927	0.0069598688	0.0624884661	-0.0864677359	0.0648855768	0.0040848106	0.0502904487	-0.0331355181	0.1313580541	0.0416048394	-0.0794736361	-0.0588668052	-0.102991091	-0.081212432	-0.0435934754	-0.0396864319	0.0533707883	0.0201384007	-0.050944761	-0.0249109319	0.0496421455	-0.0561069672	-0.0464226511	-0.0813958773	-0.0065506935	-0.0220500502	-0.0874810865	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-3.43761e-05	-6.2903999999999966e-06	1.1817162512099998e-09	3.956913215999996e-11	-0.0274654	-0.012478	0.00075434819716	0.000155700484	-0.0335756	-0.0095169999999999	0.0011273209153599	9.057328899999996e-05	0.000424408	-5.622300000000005e-05	1.80122150464e-07	3.1610257290000044e-09	0.000589432	-6.269700000000001e-05	3.930913809000002e-09	3.47430082624e-07	6.74864e-05	0.0	0.0	4.55441418496e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79382.7758022708	-25.07356944640924	6301625094.07359	628.6838847839068	133791.2314963039	88.57211574120447	7845.019686873321	17900093625.29758	77264.28375771605	50.11281909079116	2511.294637226363	5969769544.592865	87861.1180175222	88873.03919824123	1.196993	19.317104	0.0834751061	0.0472959	0.0554757053	0.081313482	0.0594752371	0.037557358	0.0913929651	-0.0196344651	-0.0610268514	-0.0525849252	0.0458335732	0.0288530732	0.138159853	-0.0554339138	0.1216822703	0.004827678	0.027482073	-0.0539431589	-0.0076882568	-0.022066688	0.0805597754	-0.0049616324	0.08654996	-0.1176954761	-0.0603701225	0.0590692514	-0.0192505553	0.0496788675	-0.051566599	0.0940118259	-0.0914117828	0.1580278789	0.0799179592	0.0049158783	-0.0316863391	-0.0969041277	-0.1525589866	0.0538873199	-0.0447368623	0.0047463018	0.0741677609	0.0699755239	0.0973198545	0.0601662211	0.0493457875	0.1023349736	-0.022984224	-0.0075027903	0.0264468353	0.0145644108	0.0525003215	-0.0047332279	0.0776303625	0.0451042609	-0.0639620468	0.0503921198	0.0694060508	0.0311940275	0.0699682965	0.0068195478	0.0394087386	-0.077742621	0.0801220618	-0.0370967675	-0.1418551301	-0.0618791566	-0.0884954565	-0.1241221916	0.0592613306	-0.0715913201	0.1282153916	0.0069536123	0.1072743319	0.0040850582	0.0099832379	-0.0123870979	-0.0878683022	-0.1340457588	-0.028233265	-0.0373776323	0.0684182908	-0.0892807255	-0.0442951676	-0.0372420495	-0.0325099162	0.0417775182	0.0453601531	0.0247971794	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.00935983	0.0093942061	8.76064176289e-05	8.825110824927721e-05	-0.0255243	0.0019411	0.00065148989049	3.767869210000005e-06	-0.0167969	0.0167786999999999	0.00028213584961	0.0002815247736899	-0.000209813	-0.0006342209999999	4.4021494969e-08	4.022362768409999e-07	0.000116431	-0.0004730009999999	2.2372994600100002e-07	1.3556177761e-08	6.74864e-05	0.0	0.0	4.55441418496e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
