global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
77618.24165783572	n/a	6024591438.054185	n/a	128075.57493662044	n/a	n/a	16403352895.34588	76404.02011329355	n/a	n/a	5837574289.472565	86538.64056896295	77198.60273991578	n/a	n/a	n/a	n/a	-0.0058381542	0.0808828835	-0.0461210944	-0.0834726987	-0.0686531539	0.0585535698	-0.0231669411	-0.0639173057	0.0867740758	-0.0340254527	-0.1035037132	0.0021023245	-0.0072720224	0.0683889948	-0.1414851671	0.1036763902	-0.0349522897	0.0398943505	-0.0038869046	0.0098529797	-0.0927873361	0.0141332498	-0.0393603431	0.0102328389	-0.0042735592	0.0339484645	-0.0624838086	0.0092009711	0.1476584373	-0.0291340955	0.0033932947	0.0607781927	-0.0682994873	0.0305398477	-0.0664070545	0.0397682123	-0.0574214708	0.0442349013	-0.0642074922	0.0690114666	-0.2025806982	0.0482595213	-0.1028146778	0.0545827987	-0.1501819482	0.0595162614	-0.0086637976	0.0632522913	-0.0226736848	-0.1120802722	-0.0024387107	0.0289064789	-0.1591966337	0.0010210561	-0.0283755739	0.0752868033	-0.0375559249	0.0451457495	0.0227026486	-0.0004988672	0.0467353595	-0.1117866393	0.0471281276	-0.0760225712	0.0971464879	-0.1019971772	0.0706418691	-0.1098523008	0.0485901411	-0.0413030035	0.0708136168	0.0263824264	0.0217154346	-0.0504933974	0.0898021295	-0.0107642843	0.0882662971	-0.1323921737	0.0129198845	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0259394	n/a	0.00067285247236	n/a	0.0628933	n/a	0.00395556718489	n/a	-0.101168	n/a	0.0102349642239999	n/a	0.00412176	n/a	1.6988905497600004e-05	n/a	0.000441808	n/a	n/a	1.9519430886400002e-07	0.000833128	n/a	n/a	6.941022643840001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77736.9236939035	118.68203606778115	6043029305.391776	14085.425685194106	128429.54416520074	353.969228580303	125294.21478173482	16494147814.481249	76629.27454420252	225.2544309089717	50739.55864412471	5872045717.170764	86575.52430607441	77423.36008837544	1.366564	26.078899	0.2689424811	0.120137	0.0020872772	0.0848480163	-0.0971717098	0.0735931226	0.0212891564	-0.1169021158	0.0307367848	-0.0415543851	0.0150187971	0.1559469975	-0.0170794507	0.0410102598	-0.1325466213	-0.0850877961	0.0087640444	0.1858057227	-0.0346937332	-0.1069361141	-0.0140277451	0.0081127723	0.0293062511	0.0017340605	-0.0341826446	-0.1095118869	-0.0399097254	-0.0163080819	-0.0123668696	-0.0403683041	0.0052085197	-0.1047111684	0.0278412371	0.0172471906	0.0431349712	-0.1248282455	-0.106441818	-0.0374755708	0.0429376901	0.0951268821	0.0567013018	-0.0103521382	-0.0091367827	0.048750268	0.0183771013	-0.0253810194	-0.0323120739	-0.0497309963	0.0003879196	0.0996723545	0.0231823173	0.037517128	-0.1349873635	-0.0580514322	-0.0230828063	-0.0095757632	-0.0623290178	0.0026166282	-0.0267871611	-0.1197822059	0.1563377785	-0.0363398879	0.0223052212	0.0433990445	-0.0049040318	-0.0026970481	-0.0265250537	-0.1336782599	0.0418983089	0.0004856886	0.0275454666	0.0167538378	0.1029476325	0.0741334693	0.1426129907	-0.0866574775	-0.0427288398	-0.0878587819	0.0569755867	0.0708864018	-0.0480541707	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0165849	-0.0425243	0.00027505890801	0.00180831609049	3.19689e-05	-0.0628613311	1.02201056721e-09	0.0039515469476638	-0.058446	0.0427219999999999	0.0034159349159999	0.0018251692839999	0.0028628	-0.00125896	8.19562384e-06	1.5849802816000009e-06	-0.000253252	-0.00069506	4.831084035999999e-07	6.413657550399999e-08	0.000370451	-0.000462677	2.1407000632900007e-07	1.3723394340099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77989.82197177035	252.89827786684327	6082412331.188433	63957.53894801507	127332.56675548428	-1096.9774097164627	1203359.4374282402	16213582556.53986	76843.9786488392	214.7041046366794	46097.85254783818	5904997054.583255	86622.02488278915	77494.85454462703	1.224454	23.36694	0.0862042389	0.0450477	-0.0260342121	0.0546994755	0.040597343	0.0870466294	-0.0187928188	0.031253417	-0.1232848929	0.0664924986	0.0849381758	0.0497321365	0.098289331	0.0161092382	-0.0740083908	0.0738757943	0.0371812653	-0.029796697	0.2151062432	0.2173258559	0.003276015	0.0308056745	0.169890969	-0.0627594977	-0.006025056	-0.1353683941	0.1101872751	-0.1084972971	0.0111426796	0.0740692401	0.0771221023	-0.036449161	-0.0273985152	-0.0900104088	0.0650000757	-0.0961963929	0.0828953073	0.0662640767	-0.0096375729	0.0384039314	0.0353847971	0.0805400457	-0.0121757381	-0.069274669	-0.0876029388	0.094346459	0.0489476689	-0.115559948	0.0926849363	0.1488256351	0.075193175	0.0372125091	-0.00261251	0.0249655433	0.0453847249	0.1207694182	-0.0749831456	0.1995458616	-0.0547335498	0.0369939652	-0.1597792831	-0.0411571713	-0.1394688834	0.2180087929	0.1219703373	0.117943776	0.0258760034	-0.0137760058	0.1974617738	0.0103344254	0.1177489213	0.0488604059	-0.0179046167	0.0336622303	0.1000939249	-0.0311716045	-0.1171186015	-0.0998104693	0.0713929597	0.0195812334	0.0078096585	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0390484	-0.0224634999999999	0.0015247775425599	0.0005046088322499	-0.00497132	-0.0050032889	2.4714022542400005e-05	2.5032899816863212e-05	-0.0674268	-0.0089807999999999	0.0045463733582399	8.065476863999995e-05	0.00343915	0.00057635	1.18277527225e-05	3.3217932250000024e-07	0.000163252	0.0004165039999999	1.7347558201599998e-07	2.6651215504e-08	0.000368172	-2.2789999999999963e-06	5.193840999999983e-12	1.35550621584e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78175.67534295512	185.8533711847704	6111436215.327121	34541.47558074403	127624.31426557328	291.74751008900057	85116.6096431315	16287965591.757812	76807.4283061713	-36.55034266789153	1335.927549140292	5899381043.007646	86842.77492014719	78588.12973662495	1.051161	20.059889	0.14760317	0.0743835	-0.0039282169	-0.0122777064	0.0216001296	0.1174680818	0.0435693002	0.0136193814	0.0004628209	0.1007800039	-0.0281054126	0.039943603	0.0737567476	-0.0748267795	0.0220235301	-0.1125590534	-0.0693261439	0.0584692969	0.1971122014	0.0618925076	-0.0393742619	0.003204746	0.0134048025	0.0006246998	0.0388976862	-0.106417833	-0.0660276846	0.0212894246	-0.006467932	0.0596914137	-0.1313538779	0.0172014546	0.0261139726	0.0769333306	0.1082773207	-0.0483588453	0.0239988343	-0.0016725384	0.0913919692	0.04004843	0.046712074	0.0310825017	0.0247203795	0.0263562732	-0.0688681947	-0.0445701323	0.0057037668	0.1591129243	-0.051758014	-0.1158853453	-0.0168014107	0.0899297177	0.0586273971	0.009315385	0.0298782623	0.0720398874	-0.1481559952	-0.0235032576	-0.1350397405	0.0338832717	-0.0107504699	-0.0582693483	-0.0489390488	0.0649380632	0.1452837928	0.0029340037	0.0703789115	0.0404021189	0.0894639027	0.1163334968	0.0219061555	0.029453614	-0.0217853182	-0.0377122998	0.0300681497	0.0522683489	0.0153937028	-0.0321681211	0.0223764574	0.045580497	-0.0486963884	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0418187	-0.0027703	0.00174880366969	7.674562090000019e-06	0.0128591	0.01783042	0.00016535645281	0.0003179238773764	-0.126308	-0.0588812	0.015953710864	0.00346699571344	0.0027434	-0.00069575	7.52624356e-06	4.840680625000003e-07	0.000719062	0.00055581	3.089247561e-07	5.170501598440001e-07	0.000257307	-0.0001108649999999	1.2291048224999997e-08	6.620689224900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78201.97128497789	26.29594202277076	6115548312.856506	691.4765668649211	127694.90008019454	70.58581462125585	4982.357225746296	16305987506.490868	76825.47304564533	18.04473947401857	325.612622685204	5902153308.687177	86801.30527355424	79086.60672482508	0.970245	18.515711	0.0706913999999999	0.0411547	-0.0089669307	-0.0578353805	0.0728241617	0.1002711404	0.0330559701	0.0207491312	-0.0310090014	0.1141647164	-0.0941595209	-0.0544830277	0.0892117641	-0.0106496511	0.0213536088	-0.1443271535	-0.0211476718	-0.1059775649	0.0187490411	0.098356558	-0.0523722571	-4.64403e-05	-0.0450019479	0.1380444013	-0.059935067	-0.0225201904	-0.0151437051	-0.0175948542	0.0050655445	-0.0251811281	-0.0683788547	0.0266788826	0.0423589898	0.0843725005	-0.1664142063	-0.1377682286	-0.0329254807	-0.0771488467	0.037027552	-0.0879962972	-0.1353697494	0.0858984673	0.0452294594	-0.0553402272	-0.0165782385	0.0688676497	0.0758806688	0.0217200424	0.0923271673	0.0266632175	0.0167141883	0.0905876614	0.0556733115	-0.0068147887	0.0695348309	0.0154773496	0.0035029829	-0.1065030842	-0.1232208081	0.0964489905	0.0031732589	0.0730517677	0.0034476424	-0.066934919	0.1343946909	-0.0038608039	-0.01513329	0.0048464214	0.0140454505	-0.0196229668	-0.1120322723	0.0278868666	0.0049992458	0.0091542512	0.0222311873	-0.0688532694	-0.1100763809	0.009568948	-0.065998247	0.0178266798	-0.0366282023	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0165152	0.0253035	0.00027275183104	0.00064026711225	0.0249269	0.0120677999999999	0.0006213503436099	0.0001456317968399	-0.126935	-0.0006269999999999	0.016112494225	3.931289999999858e-07	0.00275332	9.920000000000068e-06	7.580771022400001e-06	9.840640000000136e-11	0.000194022	-0.00052504	2.756670016000001e-07	3.7644536484e-08	0.000138405	-0.000118902	1.4137685604000004e-08	1.9155944025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78025.91825613397	-176.05302884391858	6088043919.7129	30994.668965117628	128018.71034250828	323.81026231373835	104853.08597969204	16388790197.759035	76768.67834306139	-56.79470258393849	3225.6382415980293	5893429974.540422	86917.09099951434	79191.55054304593	0.972189	18.552822	0.11190139	0.0688895	0.0075147858	-0.0323362892	0.0696839732	0.0194983511	0.027611979	0.0209373571	-0.0236149191	0.0063369199	-0.1244311388	-0.1179832474	0.0713486427	-0.1052512391	0.1333092937	-0.0472362907	-0.0023634516	-0.0653758139	-0.0782699337	-0.0899162744	0.0450982494	0.012187901	0.0525165567	0.1337211173	0.0104460334	-0.1181405347	0.0215832953	0.1429850903	-0.078876406	-0.0823711225	0.0445527376	0.0233622974	0.0163743229	-0.0883800466	0.011609485	-0.0382582256	-0.0359095916	-0.0394504913	0.1522441877	0.0820805656	-0.1298789999	0.0511392687	-0.0391536587	0.0013366257	0.0346479898	-0.0477638797	0.0191824364	0.0434920114	-0.0712975741	0.034496134	-0.0186225329	0.1019747541	0.1469359872	-0.0188570758	0.0064939972	-0.0732997193	0.1000990074	-0.1095455871	-0.0583506793	-0.0271766969	0.0155801908	0.0266656937	0.1028712104	-0.0703853872	0.0977527952	0.044432363	-0.0516859404	-0.0685982922	-0.0122967916	0.1347479016	-0.0840312528	0.044153404	0.0159387991	0.0287768191	-0.0827422742	-0.0888763369	0.0050390968	-0.042034109	0.0347671746	0.0497854616	-0.0267747447	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0165404	-2.519999999999953e-05	0.00027358483216	6.350399999999761e-10	0.0362494	0.0113225	0.00131401900036	0.00012819900625	-0.107418	0.0195169999999999	0.011538626724	0.0003809132889999	0.001496	-0.00125732	2.238016e-06	1.5808535824000005e-06	-3.55928e-05	-0.0002296148	5.272295637904e-08	1.2668474118400003e-09	0.000272204	0.000133799	1.7902172401000004e-08	7.409501761600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77864.04074618044	-161.8775099535269	6062808841.322848	26204.3282287542	128578.19562293046	559.4852804221882	313023.7790090946	16532352389.648577	76616.87376213275	-151.80458092864137	23044.630790920422	5870145345.082585	86723.27664562163	79149.51501947189	1.208308	23.058815	0.1158953399999999	0.0761741999999999	0.0127883559	0.0043302164	-0.0771011077	-0.0860758349	-0.0249159042	-0.0157825594	0.0499693069	-0.1442226028	-0.0684664578	-0.0968242425	-0.0041800522	-0.0240507377	0.0381285241	0.0912154399	0.0176084269	-0.0671073519	-0.0630109657	0.024394985	0.1175362258	-0.0231090844	0.0142414734	0.0406144276	0.0017208041	-0.0303848192	0.0792366654	-0.0210029169	0.0497959744	-0.1139838544	0.0013341736	-0.0499667209	0.0900330102	0.0338386217	0.0315557226	0.1207302299	0.0532663642	-0.0178846772	-0.0614973399	0.0352590173	-0.0466410373	-0.0169687732	0.0617131547	0.107548342	-0.1627837958	0.0002408766	-0.070161419	-0.0829580486	0.0900201198	-0.0468665409	-0.0172102008	-0.0030616744	0.0249490186	0.0304609726	-0.1166582314	-0.0755433109	0.119659069	-0.0515637208	0.0389881873	0.0068545612	-0.0976132247	0.0247455276	0.0628965273	-0.0273633773	0.0500911535	0.1284702675	-0.0302538281	0.0527759942	0.0384734233	0.0046475399	0.0258865286	0.0283684815	-0.0423205904	-0.0319632433	0.0507838309	-0.0084629709	0.0178376761	0.0779504818	-0.0186540633	-0.0477072038	-0.1216662398	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0219306	-0.0053902	0.00048095121636	2.9054256040000013e-05	0.0417051	0.0054557	0.00173931536601	2.9764662490000008e-05	-0.128135	-0.020717	0.016418578225	0.0004291940889999	0.00287049	0.00137449	8.239712840099999e-06	1.8892227601e-06	0.000194256	0.0002298488	5.283047086144e-08	3.7735393536e-08	0.000354514	8.230999999999999e-05	6.774936099999998e-09	1.25680176196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77742.63881337609	-121.40193280435052	6043917889.66705	14738.429288632036	128703.7231477649	125.52752483444056	15757.159491061091	16564648352.096516	76468.34063073846	-148.53313139428792	22062.0911217928	5847407118.818646	86571.5974694598	78420.80925072821	1.175182	22.426641	0.07817575	0.0395648	0.0377134659	0.0387510664	-0.0549317892	0.1057894145	0.0403352989	-0.1572003166	-0.0613663401	-0.0411670808	0.025079852	0.0577135995	-0.0751308185	-0.0057812301	-0.0734553749	0.0070494862	0.071814436	0.0866441638	-0.0908018951	0.107891361	0.0670682919	0.0155441529	-0.0535074409	0.0128922129	-0.1083834805	-0.0390692404	0.0488296042	-0.0630959237	-0.0144740144	-0.0914956239	-0.0044140467	-0.0132550235	0.109265649	0.1209573237	0.0162514633	-0.0773252623	-0.0081112279	0.1175144926	0.0555971451	-0.083005275	-0.0107556479	0.0201584091	-0.094557529	0.0067411859	-0.0012843925	0.0145874978	0.027613849	-0.0409922323	0.0009802001	-0.0318976382	-0.0242545796	0.0343275272	-0.1184282189	-0.0868597051	-0.0721982295	0.0297923274	0.0884292656	0.0737199754	0.0090642841	0.011218094	0.0066760893	0.0135661199	0.0632996166	-0.0191151934	-0.0643330664	0.05256355	5.4682e-06	-0.0313580163	0.0539590713	-0.1346351465	0.0358950113	0.0799782569	0.1238899269	0.0032684343	0.0669559313	-0.0669793117	-0.0004375839	0.0153288402	-0.0059429254	0.047172082	-0.0681615584	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0387446	-0.0168139999999999	0.0015011440291599	0.0002827105959999	0.0373611	-0.004344	0.00139585179321	1.8870336000000006e-05	-0.13269	-0.004555	0.0176066361	2.074802500000003e-05	0.00229677	-0.0005737199999999	5.275152432900001e-06	3.2915463839999976e-07	0.000453683	0.000259427	6.7302368329e-08	2.0582826448900002e-07	0.000138406	-0.000216108	4.6702667664000014e-08	1.9156220836e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77747.27072776997	4.631914393874467	6044638105.617157	21.454630952181475	126767.75724984478	-1935.9658979201197	3747963.9579096544	16070064278.155577	76504.41455846668	36.07392772822641	1301.3282617413022	5852925446.933729	86617.16678963687	77216.31157680461	1.205192	22.99935	0.02127035	0.0157138	0.0152436652	0.0567217069	0.0678439893	-0.0140214646	0.0462164162	0.0874567315	0.0052865821	0.0033084567	-0.0072428112	0.0272254493	-0.0775863768	-0.0219259423	0.0399258036	-0.0203193287	-0.1191969706	0.0979792209	-0.0486142472	-0.163807176	-0.0256275893	-0.0339046526	-0.1980780932	-0.0108739831	0.0760826387	0.0772565925	-0.0032832555	-0.0533906122	0.0486786055	-0.0114536784	-0.2408634801	-0.0598320714	0.1218058119	0.0894656348	0.1256981532	-0.1525143401	0.0339064908	0.0176249159	0.1091238899	-0.0381402486	0.1332863168	-0.0952792769	0.0840466052	-0.0776650933	-0.1228199076	-0.0624034148	0.0373934026	-0.0223255582	-0.012987687	0.0333815579	-0.0711933997	-0.0429056728	0.0778945812	-0.0260409552	-0.0153942118	-0.005153204	-0.0779959727	-0.0333272345	-0.0349415683	0.0170408799	0.2322475449	0.0135086415	0.0195575255	-0.066527187	-0.0814037115	-0.1323358688	-0.0525836456	-0.0227794988	-0.1250311743	-0.0577337291	0.1281558788	0.2509538104	-0.0458752554	0.0381306869	-0.0135138663	0.0228878933	-0.1019947696	-0.1086641325	-0.0263538324	0.0706705388	-0.0912153991	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0377385	0.0010060999999999	0.00142419438225	1.0122372099999916e-06	0.0432371	0.0058759999999999	0.00186944681641	3.452737599999999e-05	-0.132699	-9.000000000009e-06	0.017609024601	8.100000000016202e-11	0.00229677	0.0	5.275152432900001e-06	0.0	0.000741268	0.000287585	8.270513222499998e-08	5.49478247824e-07	0.000138406	0.0	0.0	1.9156220836e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77933.858244272	186.58751650204067	6073686260.838284	34814.9013143993	127956.58653249172	1188.8292826469406	1413315.0632788392	16372888037.047045	76502.54835060336	-1.8662078633205963	3.4827317891196263	5852639904.136405	86497.82211969516	77835.59136696982	1.15528	22.046846	0.111187	0.0529403	0.0110862039	0.0203654286	-0.1013727076	-0.0516972387	-0.0318007421	0.0357655517	0.0834957822	-0.0623640561	0.1319055593	-0.0248747191	-0.0802892162	0.0168263632	-0.0389661857	0.1400346025	-0.0736894186	-0.000519525	0.047455987	0.0664683841	-0.0523732245	0.1065210987	0.0075423386	0.0089087388	-0.0034170122	0.0143909775	-0.0565917848	0.055857839	0.2056765192	0.0822269031	0.1054253166	0.0388869161	0.0170733691	0.0154859003	0.0449980313	-0.0607240988	0.0103563991	-0.0319010604	-0.1247526761	0.1128424704	-0.0001937103	-0.0786241016	0.0184566488	-0.0610120462	-0.042861968	0.0632069566	0.0452535777	0.0967426603	-0.1188235922	-0.0051886119	-0.0284545985	-0.1159269259	-0.0560815479	0.0745191537	-0.0850520139	0.0061661065	-0.0369866672	0.0993407014	-0.0401353323	0.0374738227	-0.0846324259	0.0053204563	0.0132280276	-0.0757329461	0.0714730854	-0.0517758494	0.1155016453	0.049930982	-0.0932421302	0.0822755126	0.1402272271	-0.0775137618	-0.0225604007	-0.0237415442	0.0781217136	0.0201294157	-0.0580076636	0.0601478638	-0.0724928589	-0.0125401291	0.0423797266	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0435126	-0.0057740999999999	0.00189334635876	3.334023080999997e-05	0.0250118	-0.0182253	0.00062559013924	0.00033216156009	-0.104812	0.027887	0.010985555344	0.000777684769	0.00166481	-0.00063196	2.7715923361000003e-06	3.993734416e-07	0.000519289	-0.0002219789999999	4.9274676440999993e-08	2.696610655210001e-07	-0.000193667	-0.000332073	1.10272477329e-07	3.7506906889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
