global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
78239.62923559034	n/a	6121439582.922643	n/a	128459.92096226513	n/a	n/a	16501951293.631405	76767.62698746122	n/a	n/a	5893268553.285984	86792.3858755105	81986.47975497606	n/a	n/a	n/a	n/a	-0.0521902569	-0.0931047309	-0.0398963392	-0.0361285628	-0.0708406143	0.1597606017	-0.1028187329	0.0630234763	-0.1786882293	0.1198955446	-0.1380269878	0.0666673794	-0.1384447654	0.0424942994	-0.0143835706	0.2379282966	-0.0127826078	0.1673457598	-0.0231902554	0.0569730496	-0.0625710186	0.0671003133	-0.0741793076	0.0366405745	-0.1008403827	0.0133905522	0.1762192865	-0.0653833748	-0.0036805328	0.0921874444	-0.063711008	-0.0475009563	0.067244665	0.0146265058	-0.0184705457	-0.2120025825	-0.0292914396	0.0849821212	-0.0076699741	0.3010434764	-0.0401475781	0.0804055502	0.1504405678	-0.1612789692	0.0482116722	-0.0604467021	0.037451021	-0.016975299	0.1183609127	-0.0678384318	0.0138973251	-0.0325626165	0.0187373664	0.0158595374	-0.0752633987	0.0489376385	0.1490484942	-0.0503516	n/a	0.00253528362256	n/a	0.0772468999999999	n/a	0.0059670835596099	n/a	0.0357284	n/a	0.00127651856656	n/a	0.00348266	n/a	1.21289206756e-05	n/a	-0.00113156	n/a	n/a	1.2804280336e-06	-0.000485275	n/a	n/a	2.3549182562500002e-07	0.0	0.0	0.0	0.0	0.0	0.0
78225.19786193002	-14.431373660321697	6119181580.538101	208.26454572382684	127267.19868259804	-1192.722279667083	1422586.4364142434	16196939860.515884	76842.64241048346	75.0154230222397	5627.313691205571	5904791692.625431	86924.79727496901	81236.49167051076	1.263144	21.650499	0.1625256	0.0933742	0.0005890928	-0.0332817963	0.1689133181	-0.0373614693	0.2156724428	0.0806208161	-0.0589096359	0.0344471018	-0.0852899441	-0.0805827292	0.0609245596	0.1176531248	-0.206703062	0.0384369684	0.005852453	0.0653392221	0.0807779915	0.0294886856	0.0790493221	-0.0925575619	-0.1416965059	0.1528928145	0.0823549559	0.0324205175	-0.0817673672	0.0180195547	0.1183478905	0.125410261	0.0382868276	0.1651451336	-0.096488683	0.1118967584	-0.0127841804	-0.0035341946	-0.0161224133	0.0368383174	0.0931793512	0.2142326961	0.0057537398	0.2473131701	-0.0524519237	-0.0332441911	0.1472463588	0.0249134116	0.1419681921	0.1404927637	0.0312733528	-0.0251601515	0.0945722355	0.0859473467	0.0156622299	-0.1268145939	-0.074696161	0.0714998591	0.0699933613	0.017965705	0.1488669016	-0.0514688	-0.0011171999999999	0.00264903737344	1.2481358399999972e-06	0.0366218	-0.0406250999999998	0.00134115623524	0.0016503987500099	0.0404447	0.0047163	0.00163577375809	2.224348569e-05	0.0020311	-0.0014515599999999	4.125367210000001e-06	2.107026433599999e-06	-0.00166718	-0.00053562	2.868887844000001e-07	2.7794891524e-06	-0.0008194349999999	-0.0003341599999999	1.1166290559993317e-07	6.714737192248361e-07	0.0	0.0	0.0	0.0	0.0	0.0
78330.12581225179	104.92795032176946	6135608609.763194	11009.87475872772	127740.55856821896	473.3598856209137	224069.5813150445	16317650303.320578	76790.00476263573	-52.637647847732296	2770.7219709418764	5896704831.445618	86780.98184983956	82183.93841669284	1.5541	26.637539	0.27418705	0.141341	0.0302872255	0.1561308669	-0.0076359271	0.1973679085	0.0796069971	0.0181627254	-0.0926139734	0.031050593	-0.1379464144	-0.0167235685	-0.0587144775	0.0049959921	-0.2676457884	-0.1647504739	0.0922201847	0.2677787089	-0.0065671512	0.1184370124	-0.0220979386	-0.0663705378	-0.2252333178	-0.1014777754	-0.1159351055	-0.0706513886	0.0151404898	0.0851570825	-0.0275116749	0.0317887925	0.0571180962	0.0290612775	0.1425263185	0.0306668716	-0.1383256501	-0.0449651206	0.1366542942	-0.0922355126	0.1352820499	0.0216457254	-0.0651184908	0.2734474665	-0.1892440071	0.0679060812	-0.023914281	-0.1024723442	0.0792879385	-0.048554551	0.3534024888	-0.0548075622	-0.0466130803	-0.178514382	-0.141522775	0.0932250373	-0.0624570697	0.1616446915	-0.0168548371	-0.0644565198	0.1485039376	-0.0202897	0.0311791	0.00041167192609	0.00097213627681	0.0635105	0.0268886999999999	0.0040335836102499	0.0007230021876899	-0.0717756	-0.1122203	0.0051517367553599	0.0125933957320899	0.00314261	0.00111151	9.8759976121e-06	1.2354544801e-06	-0.00204515	-0.0003779699999999	1.428613208999999e-07	4.1826385225e-06	-0.000230936	0.0005884989999999	3.463310730008823e-07	5.3331436096e-08	1.0	0.0	0.0	0.0	0.0	0.0
78589.79168646822	259.6658742164291	6176355357.322469	67426.36623258237	129421.91446780536	1681.3558995864005	2826957.661073994	16750031944.511925	76936.08336430325	146.07860166752653	21338.957865139884	5919160923.43902	87482.8607686242	83598.67661181885	1.837355	31.492575	0.50498255	0.269266	-0.0219186331	-0.0257151936	-0.1904549096	0.0961596392	-0.1513674767	-0.2724597077	0.2524695375	0.4715108968	-0.0473253693	-0.0811497465	-0.4700894317	-0.0333496335	0.1154958851	0.108150811	0.1681536966	-0.0513478617	-0.0263771227	-0.1222829683	0.0749421591	0.0154719732	-0.0674971754	-0.046053415	-0.1905131388	0.1378165596	0.07838763	0.0602212732	0.0064155365	0.0107727508	0.0334215152	-0.1495225254	0.1231034001	0.0256978918	-0.1117215811	0.0457018667	0.2528686319	0.1079844446	-0.4409245499	-0.1954922185	-0.2407844334	0.1085696835	0.1097625862	-0.1773242895	-0.025038149	-0.0260126859	0.0649060628	-0.0722757881	-0.0216524882	-0.0770468851	-0.0160392757	-0.3686418498	0.063655187	0.2339527863	0.0389401499	0.0928489299	0.0339288306	-0.0751277741	0.1479600444	0.0994092	0.1196989	0.00988218904464	0.01432782666121	0.153552	0.0900415	0.023578216704	0.00810747172225	-0.291964	-0.2201884	0.085242977296	0.04848293149456	0.00252811	-0.0006145	6.3913401721e-06	3.7761025e-07	-0.00231073	-0.00026558	7.053273640000004e-08	5.3394731329e-06	0.000390059	0.000620995	3.856347900250001e-07	1.52146023481e-07	0.0	1.0	0.0	0.0	0.0	0.0
78682.91121162087	93.11952515265148	6191000516.735813	8671.24596465529	128870.3057981005	-551.6086697048595	304272.1244935648	16607555716.495935	77158.01101586738	221.92765156412497	49251.88252876766	5953358663.924711	87050.50123295288	83349.88701907978	1.761069	30.185022	0.4428426	0.230288	0.0337759078	-0.0921557052	-0.0710524764	-0.0615750787	0.019818905	0.0280700227	-0.1500275351	0.0574097799	0.0983412355	-0.0706889357	-0.0770756536	0.0749558635	0.1059598567	-0.131926841	0.0738781097	0.01918556	0.1179692063	0.1566885967	0.2285492654	-0.0524828776	0.1352802838	-0.1622839855	0.0353265463	-0.0613349814	0.2210058253	0.0675219135	-0.0582537107	-0.2462469352	0.1191333246	0.0449350254	-0.1473155524	-0.0118136619	-0.0573319733	0.1832004647	-0.1332460392	-0.0385172594	0.0002943023	-0.0524756617	-0.1059343363	0.0767979592	-0.2873964337	0.0926567068	-0.2186519543	-0.0975600125	0.0571681993	-0.0333891669	-0.3736130254	-0.1348341683	0.1284724497	0.0864206089	-0.2768550933	-0.0108379652	-0.1182505137	0.0543567626	-0.1114437549	-0.0587246879	0.1472358847	0.0372913	-0.0621179	0.0013906410556899	0.00385863350041	0.103724	-0.049828	0.010758668176	0.0024828295839999	-0.10102	0.190944	0.0102050404	0.036459611136	0.00268394	0.00015583	7.203533923600001e-06	2.428298890000001e-08	-0.0009195	0.00139123	1.9355209129e-06	8.454802499999999e-07	-0.0008619349999999	-0.0012519939999999	1.5674889760357495e-06	7.429319442248276e-07	0.0	0.0	1.0	0.0	0.0	0.0
78655.43020461906	-27.48100700181385	6186676700.673699	755.2057458337418	129174.80557470385	304.49977660334844	92720.11395148913	16686130395.26254	77125.78923216132	-32.2217837060598	1038.2433452001003	5948387364.683771	87094.24952254412	83377.24424417007	1.293673	22.173769	0.1488379	0.0688154	0.1134807161	-0.0917481748	0.0271074023	-0.0700657513	0.037442847	-0.0979430882	-0.1634104721	0.0177621919	0.1167323817	-0.0313793714	-0.1597798631	0.2235945125	-0.1463965193	0.0769551606	-0.0341809708	-0.0274050071	-0.0547458747	0.0927707524	-0.2141104992	-0.1394384386	0.1766191267	-0.0514779285	0.2399572242	-0.2588559539	0.0388487542	0.0309654878	-0.001099102	-0.1229019362	0.0574599322	0.0333571731	-0.0044612616	0.0223092072	0.0705033882	0.086279887	-0.1737632755	0.0395193812	0.0378278032	-0.0423269847	-0.0846046573	0.1822764028	-0.2852618501	0.038530491	-0.0372545324	0.1737135515	-0.057931232	-0.2221372036	-0.0601056468	0.3306366998	-0.0342954762	0.0435041747	-0.0112911917	0.072778367	0.0413642809	-0.1459240433	-0.0595193939	-0.1015445136	0.1463323407	0.0244147	-0.0128765999999999	0.00059607757609	0.0001658068275599	0.0676301	-0.0360939	0.00457383042601	0.00130276961721	-0.0597804	0.0412396	0.0035736962241599	0.00170070460816	0.00235686	-0.00032708	5.554789059600001e-06	1.069813264e-07	-0.000641389	0.0002781109999999	7.734572832099997e-08	4.11379849321e-07	-0.0014293	-0.0005673650000001	3.219030432251136e-07	2.04289849e-06	0.0	0.0	0.0	0.0	0.0	0.0
78638.43423422318	-16.995970395873883	6184003338.810245	288.86300969742143	128261.74558951183	-913.0599851920124	833678.5365588379	16451075381.668655	76999.9921794209	-125.797052740425	15824.898478177263	5928998795.630878	87089.54588020529	82675.49631678902	1.262202	21.634352	0.1759369	0.0880606	0.1562135471	-0.0170015358	0.0838885497	0.0124245031	0.1052411552	-0.1171795535	-0.0883277289	0.0522696636	0.0222314731	-0.084498165	-0.1588901344	0.0928362732	-0.0335837391	-0.0160807829	0.1881601637	0.085281067	-0.0677137212	0.1175749687	0.1198042012	0.072107428	0.0915673229	0.0102024459	0.048750194	0.008800346	0.0107867908	-0.2154430478	0.0421450584	0.1602411536	-0.0018925339	-0.1392342884	-0.0967237163	-0.1318605193	0.0497160741	-0.0224766573	-0.0204961495	0.0922093978	0.0077685983	0.0426305284	-0.0868589962	0.142962094	-0.1989116833	-0.0890282077	0.0327780616	-0.1284527646	0.0060325585	-0.0318791782	-0.0781441974	-0.1029288076	0.1126573761	0.1007839786	0.0577702242	0.0010869745	-0.0093421475	-0.2755610834	0.0519999292	0.2693316228	0.1452505133	0.0158744	-0.0085403	0.00025199657536	7.293672409000002e-05	0.0811304	0.0135003	0.00658214180416	0.00018225810009	-0.123935	-0.0641546	0.015359884225	0.00411581270116	0.00194576	-0.0004111	3.7859819776e-06	1.6900321000000017e-07	-0.00032877	0.000312619	9.773063916100003e-08	1.080897129e-07	-0.000358185	0.001071115	1.1472873432250005e-06	1.28296494225e-07	0.0	0.0	0.0	0.0	0.0	0.0
78759.88437434974	121.45014012655884	6203119386.66094	14750.136536760776	128492.60409007352	230.85850056169147	53295.6472815925	16510349305.84838	76969.26869506204	-30.723484358852147	943.9324911486324	5924268323.452658	87174.98023173133	83654.21604973108	1.154321	19.785252	0.0862939999999999	0.0489627	0.1834278904	-0.0143888398	0.0604183434	0.0485837079	0.0899695235	-0.1598386749	-0.0416679881	0.114676706	-0.0090802361	-0.1387560965	-0.1696066884	0.2222585278	-0.0516313265	-0.1596057546	-0.0156771215	-0.0417096603	-0.220768409	-0.0841610677	-0.0073975777	0.2044733229	-0.1283445348	0.1554881946	0.0676990685	0.053249909	0.1068930399	-0.1523362691	-0.1106768615	-0.0197480738	0.0708404126	0.0495437653	-0.0657612916	0.0624625596	-0.0179519653	-0.014138324	0.0379881609	0.0967425671	-0.0520726087	0.0408007958	-0.2349652819	0.0846834298	-0.185913289	-0.1195117024	0.0925089802	0.0367096432	-0.1243543085	0.0832600445	0.156308116	-0.1630716922	-0.0561045875	0.0883553437	0.0347643762	0.0337252841	-0.0123082746	-0.1619945044	0.1565699624	0.0855597528	0.1439917206	0.0101256	-0.0057488	0.00010252777536	3.304870144e-05	0.0852353	0.0041048999999999	0.00726505636609	1.6850204009999957e-05	-0.150835	-0.0268999999999999	0.022751197225	0.0007236099999999	0.00112529	-0.00082047	1.2662775841e-06	6.731710209e-07	-0.000431392	-0.000102622	1.0531274884000004e-08	1.86099057664e-07	-0.000425899	-6.771399999999997e-05	4.585185795999996e-09	1.81389958201e-07	0.0	0.0	0.0	0.0	0.0	0.0
79099.76058926838	339.87621491863683	6256772125.279575	115515.84146741942	129630.62502553104	1138.02093545752	1295091.6495396087	16804098944.509836	77279.93823115951	310.66953609747	96515.5606590172	5972188853.011829	87810.61185571944	84912.26373640665	1.235974	21.184811	0.3367934	0.147835	0.1966392845	0.0342501858	0.01403187	0.0078841648	-0.006703335	-0.3028053178	0.1173035602	0.101559676	0.2211669108	0.0475283323	-0.2212853131	-0.1562886302	0.1133257666	0.1251834599	0.0368157501	-0.0846480593	0.0660896137	-0.0102940169	-0.088252271	0.0108391461	0.0033668642	0.2195632783	-0.0211901658	0.0194831695	0.0347654631	0.1594569346	-0.0654859566	0.2114149862	0.0632422543	0.1193894065	-0.1264986759	-0.1868510382	-0.0664532625	-0.1123583425	0.0292128631	0.2709921767	-0.1705808026	-0.2287780978	-0.0430520765	-0.0586584742	0.0606335035	-0.1597919029	0.1714018807	-0.2429283513	0.006839865	-0.0085660542	-0.1299106674	0.1783908318	-0.1501290644	0.2188731092	0.0790398071	-0.1035430693	-0.0828423864	0.0164501983	0.0946551965	-0.0947671912	0.1425574961	-0.0526227	-0.0627483	0.00276914855529	0.00393734915289	0.00601955	-0.07921575	3.62349822025e-05	0.0062751350480625	-0.225213	-0.074378	0.050720895369	0.005532086884	0.00137933	0.00025404	1.9025512489e-06	6.453632160000004e-08	-0.00109592	-0.000664528	4.415974627839999e-07	1.2010406464e-06	0.00106456	0.001490459	2.221468030681e-06	1.1332879936e-06	0.0	0.0	0.0	0.0	0.0	0.0
78765.15601821744	-334.6045710509352	6203949802.574136	111960.21896818034	129003.69744434232	-626.9275811887201	393038.1920551392	16641953954.311417	77101.35086365693	-178.58736750257958	31893.447831501417	5944618305.000731	87318.48997570558	84096.52905567878	1.256427	21.535378	0.23629317	0.111122	0.1525772292	0.0845462156	0.0023672624	0.0534891445	0.0355540179	-0.2568322139	0.1034030221	-0.0224116358	0.1032981218	-0.0460632653	-0.1995708634	-0.1247304906	-0.0611548977	-0.0626600421	0.1026421078	-0.1108665194	-0.0906916397	-0.0357003279	0.0589789954	-0.1142643356	-0.0441500067	-0.0857592022	-0.062409832	0.0112645973	0.1332231299	0.0643159004	-0.0710016699	-0.0118214827	-0.0972607528	-0.1745673382	-0.1882166916	0.0711251051	0.1497101799	-0.1134333196	0.0645938491	0.1644074851	-0.0665443063	-0.1690244289	-0.0085338695	0.0243254586	-0.1340821979	-0.1241767558	-0.1957755474	-0.0200002301	-0.078701936	-0.0735203739	0.0129093782	-0.060292775	-0.1878780234	0.1436386252	0.0687135908	0.0023837443	-0.0985683853	0.2144404545	-0.0722086426	0.1303868255	0.1409495873	0.00103642	0.05365912	1.0741664163999998e-06	0.0028793011591744	0.0857297999999999	0.0797102499999999	0.0073495986080399	0.0063537239550624	-0.213926	0.0112869999999999	0.045764333476	0.0001273963689999	0.00162164	0.0002423099999999	2.6297162896e-06	5.871413609999997e-08	-0.000322021	0.000773899	5.98919662201e-07	1.0369752444100001e-07	0.000248033	-0.000816527	6.667163417290001e-07	6.1520369089e-08	0.0	0.0	0.0	0.0	0.0	0.0
