global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73
78882.56719018986	n/a	6222459406.514818	n/a	132373.85869891828	n/a	n/a	17522838466.841183	77171.17072493654	n/a	n/a	5955389591.057302	88071.99939085144	82389.16980828179	n/a	n/a	n/a	n/a	-0.0193626691	0.0160299684	-0.0195869886	0.0520046934	-0.0094714645	0.1789091736	-0.0406300048	0.0001021385	0.1295599935	-0.1617585842	0.0423663741	-0.0432732306	0.0242283735	-0.0497857891	0.0059875711	-0.0167877938	0.0612643234	-0.0344123489	0.0645983131	-0.0317812632	0.0719149324	-0.0004684806	-0.0042022074	2.54143e-05	0.1002410348	0.0948558366	-0.1376985372	0.0951266651	-0.00876963	0.0543827615	-0.0054933444	0.05278295	-0.0506156927	0.0332379655	-0.0211314599	0.0476536067	-0.0380177947	0.0561001266	-0.040386232	0.1279027952	-0.0612564919	0.0072663176	-0.0819277547	0.0152019467	-0.0027247878	0.0622616249	0.0057121255	-0.1004494917	0.1575447256	-0.0743176781	0.0262124391	-0.0156397653	0.0003596989	-0.0426435499	-0.1348852633	0.0184476642	-0.0078859892	0.0221247254	-0.0717076889	0.0746019221	-0.0425542878	0.0931246205	-0.0091160414	0.0756730248	-0.0747395808	-0.046830484	0.1251486191	0.0145361447	-0.076875644	0.0569009111	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0341822	n/a	0.00116842279684	n/a	-0.017733	n/a	0.0003144592889999	n/a	-0.0037028	n/a	1.371072784e-05	n/a	0.00106162	n/a	1.1270370244000003e-06	n/a	-0.000712933	n/a	n/a	5.08273462489e-07	0.000508418	n/a	n/a	2.58488862724e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78787.43908092847	-95.12810926139356	6207460556.931014	9049.357171647627	132897.14404922878	523.2853503104998	273827.55784958246	17661650896.441463	77169.375285533	-1.795439403547789	3.2236026518120404	5955112481.959431	88132.64860733696	82225.07120622907	1.581492	23.565485	0.0224223034	0.013043	-0.0208117891	-0.0212022299	-0.0267392124	-0.0151505799	-0.0775435973	0.0538593327	-0.0897135691	0.0511529606	-0.0458544268	-0.0176753765	0.0568435596	-0.0443327573	-0.1429932983	-0.0285972165	0.1134052409	-0.070088967	0.0995886422	-0.069110197	-0.0844481583	-0.0224655258	-0.0158295341	0.1844520501	-0.0298232304	-0.0188383928	0.0076688514	0.1169469473	-0.0631300903	0.0762842957	0.0858696524	0.0558270911	-0.0354910383	0.0528615418	0.0204718003	-0.1132371041	0.064720839	0.123840106	0.05924716	0.0798243399	0.0584362585	-0.038520937	-0.1185029037	-0.0053693562	-0.0181526509	-0.0979730414	0.0214876788	0.0621979357	-0.1139389287	-0.0046929954	0.0397850439	-0.0675598228	-0.0131739389	-0.0472086447	-0.0107428947	-0.0106869007	0.0262562421	0.0034657771	-0.1840780651	0.081781481	-0.1282845089	0.082368284	0.0774021208	0.0318349281	-0.0992472542	0.0897144909	0.0594373076	-0.1150172833	-0.0819367294	0.0118614407	0.0898084642	-0.0612313103	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0241329	-0.0100493	0.00058239686241	0.00010098843049	-0.0177284	4.600000000000437e-06	0.0003142961665599	2.1160000000004017e-11	-4.84966e-05	0.0036543034	2.35192021156e-09	1.335393333925156e-05	0.00113337	7.174999999999998e-05	1.2845275569000002e-06	5.1480624999999984e-09	-0.000712933	0.0	0.0	5.08273462489e-07	0.000405886	-0.0001025319999999	1.0512811023999993e-08	1.64743444996e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79207.6000980869	420.1610171584325	6273843913.298456	176535.2803396086	131685.69701209434	-1211.447037134436	1467603.923781803	17341122797.56111	77214.75276213515	45.377476602152456	2059.115382778893	5962118044.117658	87993.53572350544	82420.37853277297	1.727448	25.740335	0.0596865334	0.0315983	-0.0236078421	0.0546087668	0.0048468347	-0.1009074083	-0.0158704742	-0.0561703335	-0.0611527126	-0.0080374271	0.0415603971	0.12066062	0.043672653	-0.0417350205	0.056778323	-0.0446785278	-0.0245146063	-0.0727632993	0.0152686191	-0.1220820943	-0.1414941337	-0.1428221911	0.0685048985	-0.1127547094	-0.0551994972	-0.0105427738	0.0681383314	0.0296991228	0.021227653	-0.016002679	-0.0438231451	-0.0711054812	-0.1297263283	-0.0997636507	-0.0649232182	0.0410847077	-0.1344784718	-0.0789674548	-0.0433015554	0.010417396	0.011946948	-0.0987415393	-0.1033996278	0.0025856124	-0.0741769171	-0.0304375817	0.0398645204	0.0405425498	-0.0200295738	0.11139152	-0.0780620578	-0.0462917533	-0.0248190351	-0.0222837731	0.06632032	-0.0590234607	-0.1679624657	0.0639777192	-0.0417648618	-0.0013234355	0.1083757283	0.1261581084	0.0853509681	0.1198598058	0.0029249468	-0.0089132636	-0.131134493	0.0528515725	-0.0004435288	-0.1096794826	-0.1098098096	-0.0388205099	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0224019	-0.001731	0.00050184512361	2.996361e-06	-0.0407822	-0.0230538	0.0016631878368399	0.00053147769444	-0.00778458	-0.0077360834	6.05996857764e-05	5.984698637175557e-05	0.0008035889999999	-0.0003297810000001	6.457552809208393e-07	1.0875550796106601e-07	-0.000712933	0.0	0.0	5.08273462489e-07	0.000192354	-0.000213532	4.5595915024e-08	3.7000061316e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79395.99532539737	188.395227310466	6303724073.710521	35492.761673362154	131606.91185271434	-78.78515938000055	6207.101338532088	17320379247.408123	77296.56903156725	81.81626943210722	6693.901943787162	5974759584.051842	88175.31758152174	82941.30202907986	1.336847	19.920076	0.0768	0.0428888	-0.0215444794	0.0791448103	0.0402987624	-0.0634821683	0.0520039645	-0.0525318969	-0.0237437531	-0.0045920655	0.0326275863	0.119323385	0.01339087	0.0355428109	0.0994545041	-0.1114232021	-0.0870245167	-0.0261378991	-0.0655119713	0.0650713695	0.1077786348	-0.0034209541	0.0095773653	-0.0239583846	0.1190441915	0.070376853	0.0247956061	0.0186362883	0.0744035636	0.0621652629	-0.0951121408	0.1439400407	0.0087920261	-0.0511889621	-0.0806598047	-0.0308746165	0.068503875	0.1073196088	-0.0907842577	-0.0793354792	0.1141747019	-0.0098832824	0.0859055119	0.0888294448	-0.0379118682	-0.0483215357	0.0121785695	0.0306817228	0.0492049954	0.1123313514	-0.0577345932	-0.0326082981	-0.0245052097	-0.1232218888	-0.0473793792	-0.0277563962	0.0132700829	-0.0580418035	0.0594683243	0.0384617249	0.0647582643	-0.0083602966	-0.0818802937	-0.0508642643	0.1531756608	0.0840977685	-0.0233273242	-0.024596982	0.0461779702	0.0394964324	-0.0452489336	-0.0020968511	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0234506	0.0010486999999999	0.00054993064036	1.0997716899999992e-06	-0.0103926	0.0303895999999999	0.00010800613476	0.0009235277881599	-0.00358898	0.0041956	1.28807774404e-05	1.7603059360000006e-05	0.00073184	-7.17489999999e-05	5.355897856e-07	5.147919000985651e-09	-0.000153714	0.000559219	3.12725889961e-07	2.3627993796e-08	0.0	-0.000192354	3.7000061316e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79537.58965742924	141.59433203187655	6326228168.513596	20048.9548635533	131803.27377554087	196.36192282653064	38558.00473613237	17372102977.95018	77325.35573445431	28.78670288705325	828.6742631074801	5979210639.459906	88129.8837182971	83193.25368148561	1.185702	17.667902	0.02936946	0.0167734	-0.0231056219	0.0942845879	0.0272049888	-0.015388743	0.085624299	-0.0166814742	-0.0102758863	0.0113144909	0.0339956419	0.0437385156	0.0051850325	-0.0221368549	0.0881702208	0.0805895586	-0.0530549933	-0.020249611	-0.0153960913	0.1227233597	0.0937564792	-0.0196477629	0.0561313278	-0.031502266	0.1161758454	-0.024134928	-0.0350766325	0.0301971449	-0.0500733569	-0.0090691721	-0.0229471389	-0.0381318584	0.0518586495	-0.0518340845	0.0168738309	0.0530127497	-0.0683753965	-0.0162289935	-0.0096122577	-0.0191772566	0.0117991472	-0.0371674467	7.47162e-05	0.0391362946	0.106762423	0.077472996	0.0069255432	0.036216396	0.0976675136	0.0514956714	-0.0303516369	0.0180030884	-0.0066293943	-0.04134559	0.0570892627	0.036928328	0.0098679763	-0.0372639621	0.0178574554	0.0282268587	0.1035817307	-0.0441447989	-0.1649844965	-0.0120131287	0.0195414873	0.0085471776	0.0040513206	0.0913049291	-0.0092706203	-0.0726826722	0.0827627543	0.0826188027	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0213162	-0.0021343999999999	0.00045438038244	4.555663359999992e-06	-0.0214239	-0.0110312999999999	0.0004589834912099	0.0001216895796899	-0.00277922	0.0008097599999999	7.724063808400001e-06	6.557112575999994e-07	0.000519732	-0.000212108	2.70121351824e-07	4.4989803664000014e-08	-0.000249486	-9.5772e-05	9.172275984e-09	6.2243264196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79550.96984350325	13.380186074005906	6328356803.041964	179.02937937502156	132447.6500338041	644.3762582632189	415220.7622133066	17542379999.477047	77303.09246906725	-22.26326538705325	495.6529856943634	5975768105.281162	88132.42890625	83305.50913444399	1.284178	19.135265	0.06142851	0.0336456	-0.017986234	0.0709299117	-0.0333348571	0.0525679469	0.0708174021	-0.0154707522	-0.0142480427	-0.0255924998	0.121472043	0.0030986859	-0.01035269	0.1131886778	-0.1205834951	0.1094630376	0.0282057489	0.0984175846	-0.0511401364	-0.0252261749	-0.0578220011	0.0017396328	0.0398185933	-0.1096434873	0.0197026697	-0.0514400963	-0.0357534681	0.0596939177	0.0396588605	0.0032564158	0.056269976	0.0614903465	-0.0079787444	-0.0610702753	-0.1082404593	-0.0123107009	0.1074801251	0.0423856932	0.1245336549	0.0694041022	-0.0897917705	-0.0954393387	0.0726321107	-0.0942103199	0.1172457667	0.0170420473	0.0137174214	0.0563030156	0.1231378997	-0.0328581225	0.0008417289	0.0134920903	0.0031226473	0.0516922984	-0.1117562276	0.0396863452	0.016116353	0.0940698197	-0.0271268703	-0.1528727547	-0.0543564607	-0.0707970614	-0.0322647676	-0.0172956332	-0.053017884	-0.0079102013	-0.1105082835	-0.0703712361	0.0357604159	0.0527576443	0.0569122571	0.0082427097	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0151887	-0.0061275	0.0002306966076899	3.7546256250000016e-05	0.00759676	0.02902066	5.77107624976e-05	0.0008421987068356	0.00119058	0.0039698	1.4174807363999996e-06	1.575931204e-05	0.000784657	0.000264925	6.15686607649e-07	7.018525562500003e-08	-0.000192665	5.6820999999999977e-05	3.2286260409999964e-09	3.7119802225e-08	0.000124465	0.000124465	1.5491536225e-08	1.5491536225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79515.30677908291	-35.66306442033965	6322684012.171668	1271.854163849296	133319.7681978666	872.1181640625	760590.0920877457	17774160592.332882	77261.65033708756	-41.44213197969657	1717.450303022589	5969362612.810382	87999.34004302537	84035.20990765284	1.49348	22.254025	0.04489111	0.024453	-0.0235632142	-0.0030516355	-0.0739078056	0.1040311208	-0.0773720948	0.0264900689	-0.0466710141	0.0360513966	-0.0389513522	-0.0338028048	0.0508751353	-0.0369959032	-0.0880285046	-0.0066994489	-0.0585044029	-0.0052830315	-0.0522105866	0.0272710917	0.0658324121	-0.1336494926	-0.0421879714	-0.0245662602	0.0363597215	0.0617557877	-0.1273961547	0.0629807556	0.0449820029	-0.0097398416	-0.0141669399	-0.0223279089	0.1629111537	-0.0923788718	-0.0971753351	-0.0508989444	-0.0454665515	-0.083929665	-0.0106953218	0.0063695299	-0.0086509041	-0.1467550326	-0.0586034392	-0.1202223938	0.0547004713	0.1591895807	0.035393232	0.0467583103	-0.062731107	-0.08295361	-0.003819145	-0.0062836636	0.0637026472	-0.0236644687	-0.1088844789	0.0411724081	0.0337321338	-0.020167651	0.0133279406	0.0087583518	0.0142243516	-0.0099190941	-0.0407641257	0.0813227976	0.054788258	0.0275826265	-0.0272869118	0.1819660563	-0.0124057784	0.0342725288	0.0730169215	0.0705173818	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0173699	0.0021812	0.00030171342601	4.757633440000005e-06	0.00142523	-0.00617153	2.0312805529e-06	3.80877825409e-05	-0.0104137	-0.01160428	0.00010844514769	0.0001346593143184	0.00113176	0.000347103	1.2808806976000005e-06	1.2048049260900005e-07	-0.000128305	6.436000000000001e-05	4.1422096000000014e-09	1.6462173025e-08	0.000211684	8.721899999999998e-05	7.607153960999997e-09	4.4810115856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79561.88730177807	46.58052269516338	6330093911.020835	2169.7450945546307	132934.06989307894	-385.6983047876565	148763.182316072	17671466938.337997	77326.67628886421	65.02595177665353	4228.374404459671	5979414865.882794	88088.93655117754	84072.18168470595	1.535287	22.876995	0.069901515	0.0390102	-0.0212925864	-0.0394619557	0.0276541214	-0.085785832	-0.0540922994	-0.0465840439	-0.0180612298	-0.0008339428	-0.0298747397	0.0755995201	-0.0001824815	-0.0333957646	0.0156764197	-0.0184140409	0.0191557841	-0.0033934538	-0.0070532098	-0.0305325297	0.0269624354	0.0043882184	-0.0193919986	-0.1283146737	0.016581751	-0.0173612627	0.0094829188	-0.0300974009	0.0054499467	-0.0238259349	0.0999230203	-0.0515524082	-0.0930112475	-0.0475495183	-0.0900368126	-0.0622569274	0.0802082639	-0.1386205778	-0.0345943428	-0.0775788376	0.1071780684	-0.0684643095	-0.0123268056	-0.0431659797	-0.0858611742	0.0107333454	0.0213290678	-0.0248917477	-0.0657575741	0.0855258603	-0.0483325171	-0.0079466653	0.0180372033	0.049891579	0.0077224346	-0.0465772019	-0.0011622874	0.0016838931	-0.0342861702	-0.0747926964	0.0111173839	-0.040857344	-0.0088483764	0.0064646403	0.0100646112	-0.0199452482	-0.0253126554	0.0810402468	-0.0064028063	-0.0370868174	-0.0860501784	-0.0430823697	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0202818	0.0029118999999999	0.0004113514112399	8.479161609999991e-06	-0.0223051	-0.02373033	0.00049751748601	0.0005631285619089	0.000400325	0.010814025	1.60260105625e-07	0.0001169431367006	0.000633191	-0.000498569	4.00930842481e-07	2.485710477610001e-07	-7.557679999999998e-05	5.2728200000000015e-05	2.7802630752400013e-09	5.711852698239997e-09	0.000114076	-9.7608e-05	9.527321663999998e-09	1.3013333776e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79575.45462385584	13.56732207776804	6332252978.59334	184.0722283618921	132146.69126226965	-787.3786308092822	619965.1082550999	17462748011.565617	77352.48618337563	25.80989451141795	666.1506546905225	5983407118.749318	88088.72184782609	83381.47290765672	1.521277	22.668224	0.030158845	0.0141703	-0.0196847877	0.0752786898	0.0017345557	0.0024086155	0.0820046028	-0.0087765104	-0.0079064038	-0.062173989	0.0752183151	-0.0335955683	0.0178631394	0.0629739593	0.089149433	0.0661072137	0.0482481559	-0.0559364433	0.0961402168	0.0246071481	-0.0387545329	-0.0511620794	0.0194234693	0.0723936819	0.0567137647	0.0322533702	-0.0030014582	0.0308871851	0.0125911041	0.063654967	0.0422455619	0.0429537576	-0.0315000552	0.0108333408	-0.0104523599	0.0355593535	0.0555932414	-0.0621443272	-0.155255843	-0.1016185077	0.077299768	-0.1070846731	-0.0335016334	0.1118988994	0.0523578795	-0.0373023158	0.0342491981	0.0333653917	0.1163948001	0.0308839622	-0.0299811704	0.0309595731	-0.0272147404	0.0785491851	0.0557380539	-0.0523631242	0.0376594203	0.0267440161	0.0666559114	0.1053014025	-0.1089709451	-0.0086945986	0.0418963026	0.0711235773	-0.0514004447	0.1416024796	0.0105514817	0.0994063051	-0.0353577386	-0.0259399348	0.0021597875	0.0209439957	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0151379	-0.0051439	0.0002291560164099	2.645970721e-05	-0.0147495	0.0075556	0.00021754775025	5.7087091360000014e-05	-0.00115866	-0.001558985	1.3424929955999998e-06	2.430434230225e-06	0.000422897	-0.0002102939999999	1.78841872609e-07	4.422356643599999e-08	-0.000132396	-5.681920000000003e-05	3.228421488640003e-09	1.7528700816000004e-08	0.00016497	5.089399999999999e-05	2.590199235999999e-09	2.72151009e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79696.61297777787	121.15835392203007	6351550120.129712	14679.3467250959	131939.84017240084	-206.85108986881096	42787.373379914905	17408121424.71868	77297.05020621828	-55.43597715735086	3073.1475633903265	5974833970.582629	88023.97142436594	84037.52521539113	1.376255	20.507278	0.083005915	0.0403277	-0.0190882562	0.0737503057	-0.0422805935	0.090995731	0.0555903209	-0.0241352368	-0.0528726919	0.0017065444	-0.0314202804	-0.0058461513	0.0111174733	0.1413693941	0.0319977418	0.0802740873	-0.0154063936	-0.002392777	-0.0049353483	-0.0380417401	-0.0925207492	0.045290313	0.0220323	-0.0570208153	0.0289044234	-0.0550669838	-0.0433178569	0.0433271418	-0.0335533693	-0.1229382469	-0.060207109	0.0223329872	0.0386271944	-0.1468631241	0.0910426823	-0.0612559961	-0.2136558069	-0.0781997898	-0.0348017991	0.0476913587	-0.1443496389	0.0017060672	0.1158192309	-0.0480024677	-0.0004408542	0.0839328689	0.0389175613	0.0816823461	0.054848521	-0.0608322569	-0.0620531907	0.0579183626	-0.0426910747	0.0503905785	0.0169603785	0.0225287413	-0.0653113854	-0.0393817205	0.0582615793	-0.1196526883	0.0973846304	-0.0403891261	0.0871044271	-0.0262623831	-0.0363032036	-0.0336796334	0.0752410758	0.0278967469	0.0131015516	0.064957573	-0.0296941124	0.0993396685	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0078207499999999	-0.00731715	6.116413056249845e-05	5.3540684122501446e-05	0.0116592	0.0264087	0.00013593694464	0.00069741943569	-0.0277884	-0.02662974	0.00077219517456	0.0007091430524676	0.000311843	-0.0001110539999999	9.7246056649e-08	1.2332990915999992e-08	0.000105396	0.000237792	5.6545035264000015e-08	1.1108316816000002e-08	6.08095e-05	-0.0001041604999999	1.0849409760249998e-08	3.69779529025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
