global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
77737.96692461218	226.83799972677664	6043191501.572097	51455.47812004511	129973.03798246068	480.386181963986	230770.8838219359	16892990602.390167	76704.16128445264	189.2256283967436	35806.338442142485	5883528358.351323	87096.90320524924	77921.39002517174	0.788863	16.698753	0.0269077999999999	0.0161583	-0.0064862816	0.0291295564	0.0621028103	-0.0326956172	-0.0102007394	0.0997004867	-0.0055235822	0.0526916266	0.049760979	0.0060331935	0.0862805844	-0.0842919981	0.050754673	-0.0513732466	0.0557568247	0.0926143568	-0.0498433413	0.0581198926	0.1163264859	-0.0078262153	0.0610034756	-0.0367189012	0.0923057147	-0.0100361758	0.0116820241	-0.0556871241	-0.0558036842	-0.0302338665	0.0731334425	0.1278852619	-0.0512305442	0.0021752845	-0.0176488424	0.0736753877	-0.0979566051	-0.1501035734	0.039434368	0.0069438305	0.0001739675	-0.0053030289	-0.0190845803	-0.0421783778	-0.0196744451	-0.0745126087	-0.0539205769	0.0301954666	-0.0125899961	0.0197415294	0.0851256531	0.0	-0.0851256531	-0.0723851999999999	-4.21999999998951e-05	0.0052396171790399	1.7808399999911463e-09	-0.240925	4.399999999998849e-05	0.058044855625	1.9359999999989875e-09	0.631821	0.0058989999999999	0.3991977760409999	3.4798200999999855e-05	-0.000421472	9.942000000000036e-06	1.77638646784e-07	9.884336400000068e-11	0.00180274	0.00023229	5.3958644100000014e-08	3.2498715076e-06	0.00193525	0.0001762199999999	3.1053488399999984e-08	3.7451925625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78029.37504209952	291.4081174873427	6088583369.460624	84918.69093751692	131091.98980106582	1118.9518186051428	1252053.1723597564	17185109790.002747	76903.02810397257	198.866819519928	39548.0119059716	5914075731.560394	87176.79260526813	78276.36104215424	0.861446	18.235205	0.11893665	0.0578403	0.0042338741	-0.0123713891	0.0602019259	0.0002445033	-0.0446339452	0.1556310006	0.0528288715	0.0311984564	-0.034725977	0.092598748	0.1480463278	0.0880142598	-0.0988263231	0.1125726737	0.0331944936	0.1115767385	-0.1087798307	0.0020796061	0.070337282	0.0142690809	-0.1081595258	-0.0389777301	0.3098799308	-0.0846687851	-0.0886707851	0.0639292847	-0.0878914973	-0.0602164474	0.005527517	0.1044174855	-0.0772404364	0.0407150427	-0.0378350679	-0.0155586315	-0.101723319	-0.1091782043	0.022131801	-0.0099202302	-0.0023334165	0.0678195948	0.0557604041	-0.1174618741	-0.0414419571	-0.0630680763	-0.1097705115	-0.0985651868	-0.0368068167	0.0497656977	0.0831658636	-0.0054793138	-0.0907363855	-0.098767	-0.0263818	0.009754920289	0.00069599937124	-0.268191	-0.027266	0.071926412481	0.000743434756	0.612367	-0.0194539999999999	0.374993342689	0.0003784581159999	-0.000628909	-0.0002074369999999	3.95526530281e-07	4.303010896899999e-08	0.00233578	0.00053304	2.8413164160000004e-07	5.4558682084e-06	0.00175903	-0.0001762199999999	3.1053488399999984e-08	3.0941865409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78258.02512337266	228.6500812731392	6124318496.210426	52280.859666213175	131142.8323998862	50.84259882036713	2584.969854808797	17198442489.86464	76900.07841210533	-2.9496918672375614	8.700682111647412	5913622059.787948	87135.02273413897	78572.17837866422	0.898985	19.029825	0.05872895	0.0279407	0.0154833708	0.009881224	0.0820972162	-0.0113656655	-0.0478019721	0.1293314288	0.0557475476	0.0603384219	0.0284081936	0.0655713379	0.1253790422	0.0348003037	-0.0388216971	-0.0674317988	-0.0773334196	0.0354244325	-0.104029634	-0.1326252	-0.1035733148	-0.1196343384	-0.0279965621	0.0699919238	0.1513246256	0.0156722799	-0.1221382651	-0.0092437002	0.0954405376	0.137946491	0.0204703504	-0.1241299413	0.0835639119	0.0441207778	-0.0536745834	0.0135955726	-0.0964104122	-0.0732080499	0.0135217486	-0.0148645361	0.0189167595	0.1259653672	0.0775146013	-0.0516005088	-0.0243311425	0.0418035704	-0.0093568837	-0.1302869185	0.0336372063	0.1489736613	0.0811629751	-0.010947271	-0.0959240631	-0.108325	-0.009558	0.011734305625	9.13553640000002e-05	-0.257179	0.011012	0.066141038041	0.000121264144	0.615752	0.0033849999999999	0.3791505255039999	1.1458224999999808e-05	-0.000720308	-9.139900000000004e-05	5.18843614864e-07	8.353777201000007e-09	0.00255212	0.00021634	4.6802995600000084e-08	6.513316494400001e-06	0.00214677	0.00038774	1.5034230760000014e-07	4.6086214329000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78338.20139954751	80.17627617485414	6136873798.516068	6428.235261266484	130807.30781767383	-335.5245822123543	112576.74526877487	17110551778.507675	76992.54110863095	92.4626965256175	8549.35024878844	5927851386.364226	87252.71504673338	78824.89813271884	0.935126	19.794872	0.0619577	0.034679	0.0180078183	0.0202813573	0.086365534	0.0691490457	-0.0720248865	-0.0380627722	0.0826366579	0.0945675161	-0.0553195017	0.0503012902	0.0244174322	0.0420834987	-0.033482831	0.1254714384	0.1106563631	0.0618438526	-0.1241569081	-0.0531213607	0.0419474004	0.0020766179	0.0612292821	0.0426643105	-0.1250355936	0.0670537236	-0.0686866055	-0.0810233604	0.064808223	0.0043473286	-0.1426276093	-0.0173695096	0.1086022333	0.0617004858	-0.0814449198	-0.0212084592	-0.05053683	-0.0441777855	0.0388755789	-0.071351128	-0.0488167012	-0.0322484287	0.1861648358	0.0130249929	0.0154609817	-0.0858474571	0.0100714672	-0.0889992995	-0.0315354016	0.0618819443	0.0791180255	-0.0163925382	-0.1006644984	-0.0914392	0.0168858	0.00836112729664	0.00028513024164	-0.256634	0.000545	0.0658610099559999	2.970250000000193e-07	0.617163	0.001411	0.380890168569	1.990921000000144e-06	-0.00021942	0.000500888	4.81451364e-08	2.50888788544e-07	0.00261495	6.282999999999983e-05	3.947608899999979e-09	6.8379635025e-06	0.00244537	0.0002986	8.916196e-08	5.9798344369e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78276.2337336634	-61.96766588411992	6127168767.527103	3839.99161512592	131018.0184706126	210.71065293876745	44398.97926188171	17165721163.965784	76965.06930156573	-27.47180706521613	754.7001834284587	5923621892.594815	87157.767430608	77905.2875126477	0.959948	20.320299	0.1263175	0.0609059	0.0132810459	-0.0238031879	0.0498712958	-0.012920389	-0.0216849314	0.0073541051	0.0664187831	0.0672672824	-0.053651874	0.0144284725	0.0003883847	0.0110954045	-0.1513474374	-0.2114985351	0.0725140829	-0.0476485894	-0.1242880204	-0.0526380046	-0.0174011983	0.0080729203	0.0246788228	-0.0004055541	0.0850859758	0.0741747676	0.0127825712	0.0826396206	-0.0023200162	-0.0144427163	-0.0269364438	-0.0938753637	0.0123298342	0.0561956412	-0.0839985913	-0.0483442809	0.0727210175	0.0448561158	0.0251879543	-0.0112748446	0.0803486038	0.0710428883	0.0422189385	-0.130475269	-0.2250147338	0.0135668696	0.0074144457	0.0269503634	0.0618912443	0.1188616541	0.0770320745	-0.0218038294	-0.1049355893	-0.0767462	0.0146929999999999	0.00588997921444	0.0002158842489999	-0.271604	-0.01497	0.073768732816	0.0002241009	0.653157	0.0359939999999999	0.426614066649	0.0012955680359999	-0.0008264999999999	-0.0006070799999999	6.831022499998347e-07	3.6854612639987857e-07	0.00224434	-0.0003706099999999	1.3735177209999996e-07	5.0370620356e-06	0.00220985	-0.0002355199999999	5.546967039999997e-08	4.8834370225000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78250.44168531818	-25.792048345218063	6123131623.94738	665.2297578420659	131970.13314879968	952.1146781870776	906522.3604192822	17416116043.311916	76883.5867341162	-81.48256744953687	6639.408798168326	5911085909.102367	87153.38513736782	78542.22586138496	1.04556	22.132551	0.0906275499999999	0.0524481	0.0312616076	-0.0449697736	0.0921468977	0.0312312555	-0.0241010715	-0.150217466	0.0514156404	0.0620294131	0.0097698592	0.0422876692	0.0268473577	0.0564067713	-0.0100980777	0.0794821208	-0.0237568034	-0.079173859	-0.0117990284	-0.0787910791	-0.1302356251	-0.1435447459	0.0309637391	-0.0028817516	-0.067949364	0.0491249456	-0.03462883	-0.0023208232	0.1140818892	0.0181451643	-0.0453256155	-0.0832394147	0.0299692385	0.0455877632	-0.0673130351	-0.013147027	0.0034067045	-0.0200622992	-0.0582311932	-0.0611488284	-0.0706292368	0.0138087187	0.0731213091	0.0744662342	0.0033204379	-0.0312766236	0.0529160986	-0.1326539849	-0.0632686834	-0.0535830185	0.0749062032	-0.0271699288	-0.1087174221	-0.07872	-0.0019737999999999	0.0061968384	3.895886439999991e-06	-0.24477	0.026834	0.0599123528999999	0.000720063556	0.618384	-0.0347729999999999	0.382398771456	0.0012091615289999	-0.000425755	0.0004007449999999	1.81267320025e-07	1.6059655502491986e-07	0.00236772	0.0001233799999999	1.522262439999994e-08	5.606097998399999e-06	0.00222666	1.6809999999999915e-05	2.825760999999972e-10	4.9580147556e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78063.78335766275	-186.65832765543016	6093954272.112103	34841.33128312193	131083.0512339611	-887.0819148385781	786914.3236336783	17182766320.80527	76840.58421891175	-43.00251520443999	1849.2163139080924	5904475383.10367	87076.99258402568	78023.0766292605	0.919865	19.471825	0.1309834	0.0678025	0.0295107055	-0.0114899991	0.0600046496	-0.0379504672	0.055022083	-0.1002474037	0.0440895332	0.0677051857	-0.0340177611	-0.0076478638	0.0041254059	0.089772391	-0.0579139834	-0.0091764916	0.0156167785	-0.1453874889	0.0162878248	-0.0163463478	0.0759080794	-0.0362832286	-0.0142314899	0.0686975747	-0.1031157551	0.0478505758	0.1097078037	0.0199346467	0.0652515798	0.1048244123	0.041009053	0.0838472133	0.0321581384	0.0377831416	-0.0713727231	-0.0048757564	0.0868432537	0.0291839264	-0.0922388736	-0.0498652824	-0.0126770564	0.0076535138	0.0058183235	0.0271879497	-0.0749270804	0.0635794558	0.1245733358	-0.0055725658	-0.0739472636	-0.0864515831	0.0727415132	-0.0324797145	-0.111992364	-0.0565904	0.0221296	0.00320247337216	0.0004897191961599	-0.269241	-0.024471	0.072490716081	0.000598829841	0.653599	0.0352149999999999	0.4271916528010001	0.0012400962249999	-0.000589391	-0.000163636	3.47381750881e-07	2.6776740496e-08	0.00160743	-0.0007602899999999	5.780408840999997e-07	2.5838312049e-06	0.00228609	5.943000000000007e-05	3.531924900000008e-09	5.226207488100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78008.78691258136	-54.9964450813859	6085370835.572525	3024.608971589895	130736.17375051738	-346.87748344372085	120323.98852024884	17091947126.92547	76723.91069406703	-116.67352484472212	13612.71139969199	5886558472.191174	86971.82707231873	77308.40882136904	0.867086	18.354578	0.09769265	0.0468523	0.0350871123	0.0232848616	0.0691748742	0.0097072536	0.0300273761	-0.0993218624	0.0022951727	0.0580916357	0.0007724647	0.0907007729	0.0070663728	0.1437851894	0.0484517821	0.0757042949	-0.037254578	0.001884063	0.1718596197	0.0284288868	-0.0938789237	-0.203777228	0.074511073	-0.1932609554	-0.1566875813	0.0974935868	0.0971342561	-0.0724349069	-0.0480384641	0.0195757594	0.1349263857	0.142029362	-0.0057389958	0.0084098221	-0.050913514	0.0346273877	-0.0387642781	-0.0169046679	-0.0864162949	-0.0656973839	-0.1299081083	0.0148629681	0.0370848191	0.0901526541	0.0831113105	-0.0033575366	0.0443992351	-0.0173617658	0.0078162872	-0.1928738526	0.0705391264	-0.0377221809	-0.1147451459	-0.0499382	0.0066521999999999	0.00249382381924	4.425176483999996e-05	-0.285708	-0.016467	0.081629061264	0.000271162089	0.669969	0.0163699999999999	0.448858460961	0.0002679768999999	-0.00117286	-0.000583469	1.3756005796e-06	3.40436073961e-07	0.00191761	0.0003101799999999	9.621163239999997e-08	3.6772281121e-06	0.00255651	0.0002704199999999	7.312697639999999e-08	6.535743380100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78047.6629186172	38.87600603584724	6091437687.058095	1511.3438452992311	130735.7798142591	-0.3939362582750618	0.1551857755837562	17091844123.64244	76784.4964415114	60.58574744436192	3670.632793392006	5895858893.776476	87078.37768598943	77455.8391434242	0.785069	16.618441	0.0918114	0.0532872	0.0408696002	0.0180665861	0.0673259336	-0.0394844877	-0.0082072728	-0.1005390297	0.0249540811	0.1030512256	0.0195385666	-0.0272635489	0.0955312028	0.1047287491	0.0299933369	-0.1123703033	0.0825244629	0.1507086437	0.0593453015	0.103750471	0.0245320287	0.0436214999	-0.1136216826	-0.0880699927	-0.0015361997	0.103397761	0.07504361	0.0545703319	0.0801194463	-0.0239629053	0.0302915335	0.0198118023	-0.0325444883	0.0310448496	-0.0595574019	0.064469427	0.000757498	-0.0192033458	-0.0870266199	-0.0239493282	-0.0782695914	0.0260935138	0.0397248255	-0.0244924869	-0.0538913652	-0.0120290875	-0.0196004913	0.0181200794	0.1740969316	0.0055988451	0.068300184	-0.0428864624	-0.1169629329	-0.0615603	-0.0116220999999999	0.00378967053609	0.0001350732084099	-0.266777	0.018931	0.0711699677289999	0.000358382761	0.663504	-0.006465	0.4402375580159999	4.17962250000007e-05	-0.000406844	0.000766016	1.65522040336e-07	5.86780512256e-07	0.00191761	0.0	0.0	3.6772281121e-06	0.00222666	-0.00032985	1.0880102250000001e-07	4.9580147556e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78009.61796111366	-38.04495750354545	6085500494.438907	1447.418791446579	131812.0858857616	1076.3060715024912	1158434.7595531258	17374425985.555393	76796.15350430254	11.65706279114238	135.88711291663617	5897649193.056398	87036.12285687312	76906.63774135195	0.862894	18.265839	0.0547996	0.0264385	0.042446897	-0.0348243488	0.0787782625	-0.0498295496	-0.0268664283	-0.1044881441	0.0258230336	0.0623629783	0.0372624464	-0.0393395626	0.0065292608	0.1057489679	-0.0443651083	-0.0202632408	-0.1059861314	-0.0510349311	0.1319769575	0.1038080164	0.0587586472	-0.0261498734	-0.0189194673	-0.0532359509	0.1104604932	-0.0497663725	0.0028490497	-0.0321801384	-0.0398277071	0.0936925611	-0.1690223765	-0.0369509857	0.0432403885	0.031722813	-0.0592221255	0.0238954867	0.011143995	0.0360562385	-0.109409442	0.0009979241	-0.0045897266	0.0905199236	-0.0759082309	-0.0254119953	-0.1174849306	0.0888169969	0.0211323069	-0.065796367	-0.036951237	-0.0854495753	0.0660258464	-0.0479618551	-0.1186353847	-0.0497825	0.0117777999999999	0.00247829730625	0.0001387165728399	-0.251087	0.0156899999999999	0.063044681569	0.0002461760999999	0.680471	0.016967	0.463040781841	0.000287879089	-0.00048247	-7.562599999999997e-05	2.3277730090000003e-07	5.719291875999996e-09	0.00191761	0.0	0.0	3.6772281121e-06	0.00209499	-0.0001316699999999	1.733698889999999e-08	4.388983100100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77945.87548958373	-63.74247152992757	6075559505.83769	4063.102676743627	132262.34539269452	450.25950693292543	202733.62358348112	17493328008.77642	76821.0391716809	24.88566737835936	619.2964408663391	5901472059.41693	87241.55339879154	77636.39310089473	0.99378	21.036451	0.04554895	0.0247014	0.046321147	-0.0400403738	0.0561051749	-0.1004017238	0.0599987723	-0.0223598983	0.0329967707	0.099183918	0.0656206063	0.0027355404	0.14692353	-0.0033105764	0.0151049769	0.0240056802	0.0521110088	0.0776926981	0.0647356459	0.1652620192	0.0560602169	-0.0014728767	-0.0241935436	0.0254039464	0.0291827316	0.0238905866	-0.0945278083	0.0679951167	-0.047422738	-0.0985353367	0.1352195484	-0.1166562286	0.0082579552	0.0491240401	-0.0543589375	0.0464036716	0.030635733	-0.0431048293	-0.1192656322	0.0802919239	0.0196870174	0.0726664268	0.0308166621	-0.0536169937	-0.0512460549	-0.0442113892	-0.1984017389	-0.0194624103	0.1151047044	-0.0207987887	0.0637172922	-0.0529378395	-0.1197547036	-0.0563896	-0.0066070999999999	0.00317978698816	4.365377040999997e-05	-0.269087	-0.018	0.072407813569	0.000324	0.694548	0.014077	0.482396924304	0.000198161929	-0.000488097	-5.627000000000019e-06	2.38238681409e-07	3.1663129000000214e-11	0.00191761	0.0	0.0	3.6772281121e-06	0.00222666	0.0001316699999999	1.733698889999999e-08	4.9580147556e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77896.78637099962	-49.08911858411739	6067909326.929152	2409.741563365539	130949.62613824505	-1312.7192544494756	1723231.841002387	17147804585.746153	76825.88139719203	4.842225511136348	23.44714790069967	5902216052.455417	87336.11847148792	77746.98540786217	0.871544	18.448946	0.0382907	0.0245015	0.0588326043	0.0254917965	0.0379099634	-0.0655383144	0.0083045687	0.0489500532	0.0428391552	0.0781420851	0.0744353308	-0.0009709624	0.0443454078	-0.0122795342	0.0972891737	0.0523469094	-0.0824864022	-0.0349203159	0.0677646072	0.126280086	-0.0826155457	-0.071528419	-0.1457926885	0.0640386072	0.0814819681	-0.0259684041	0.0249033806	0.122125109	0.0018683229	-0.0186469153	0.0596607818	-0.097531559	-0.1225420982	0.0541115082	-0.0215699739	0.0958590222	-0.0020184626	-0.0317190117	-0.0023316686	0.0904473891	-0.0068594595	0.0679415909	0.0900178862	-0.0449301396	0.0012448422	-0.0085693161	-0.0498515704	0.0186837444	-0.0338670575	-0.1138817719	0.0613757178	-0.0578041022	-0.1203156708	-0.0712897	-0.0149001	0.0050822213260899	0.00022201298001	-0.285576	-0.0164889999999999	0.0815536517759999	0.0002718871209999	0.69422	-0.0003280000000001	0.4819414083999999	1.0758400000006953e-07	-0.000619569	-0.000131472	3.838657457610001e-07	1.7284886784000013e-08	0.00191761	0.0	0.0	3.6772281121e-06	0.00222666	0.0	0.0	4.9580147556e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78018.12182251742	121.33545151780709	6086827332.713169	14722.291795030114	130998.41831798428	48.79217973923369	2380.6768037056863	17160585601.8136	76652.28592456004	-173.59547263199056	30135.388118324183	5875572937.4605055	87143.34551784366	77971.9712721726	0.889892	18.837353	0.0380299499999999	0.0206954	0.0750278914	0.0456042134	0.0626207911	-0.0400670395	-0.0585230362	0.02755497	-0.0108322973	0.0681068986	0.0615159509	-0.0380236273	0.1475096327	0.0009720278	0.0146882361	0.0382712315	-0.0157396801	-0.1781118775	-0.0821593187	-0.1482260949	-0.0021222259	-0.061195623	0.103713859	-0.0131216932	-0.1095597956	0.0329751365	-0.0508004589	0.0337189114	0.167441158	-0.1067483864	-0.1017739353	0.0273585275	-0.1502941404	0.013375331	-0.0310696538	0.1098208489	-0.0813715145	-0.075310493	0.0254230193	0.0369058893	-0.1159387728	-0.0299815323	0.1347041211	-0.0551507102	0.0211190393	0.0246982432	-0.0039254651	0.033473452	-0.0954192787	-0.0583570654	0.0590023366	-0.0625505571	-0.1203156708	-0.066662	0.0046276999999999	0.004443822244	2.1415607289999983e-05	-0.273988	0.0115879999999999	0.075069424144	0.0001342817439999	0.677928	-0.0162919999999999	0.459586373184	0.0002654292639999	-0.000637394	-1.782499999999996e-05	4.06271111236e-07	3.177306249999985e-10	0.00201023	9.262000000000009e-05	8.578464400000013e-09	4.0410246529e-06	0.00222666	0.0	0.0	4.9580147556e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78106.12986753923	88.00804502180836	6100567522.884904	7745.415988560647	131657.84354951367	659.4252315293852	434841.6359775833	17333787768.108215	76770.32936238353	118.04343782349316	13934.253213188891	5893683470.408848	86960.82880947886	77043.15297317505	0.9135120000000002	19.337324	0.045627	0.0247407	0.0706202834	0.0209403983	0.1026539308	-0.033979385	-0.0600754195	-0.0700394724	0.0203126575	0.0695607873	0.1031580981	0.0401810237	-0.0066453166	0.0913434915	0.089543458	-0.0233521168	0.2362364761	-0.0301832192	0.0680549902	-0.0114089422	-0.0117164216	0.0875671924	0.1924169923	-0.0618719767	-0.0743246704	-0.0823817669	0.0815526972	-0.0520029581	0.1242107674	-0.032581518	0.0637177854	-0.0047388452	0.1370139487	0.0237899509	-0.0694234986	0.0492333324	-0.1087482137	0.0348458307	-0.1171224619	-0.038682356	-0.0869164575	-0.0089214005	0.0730458563	0.1336661827	0.0222855545	-0.0684053582	0.0382737502	0.0508482467	0.135521815	0.0830936029	0.0565983786	-0.0671673664	-0.1197547036	-0.0621543	0.0045076999999999	0.00386315700849	2.031935928999997e-05	-0.278198	-0.0042099999999999	0.077394127204	1.7724099999999927e-05	0.699737	0.021809	0.4896318691690001	0.000475632481	-0.000455448	0.000181946	2.0743288070400002e-07	3.3104346916e-08	0.00191761	-9.262000000000009e-05	8.578464400000013e-09	3.6772281121e-06	0.00219922	-2.7440000000000103e-05	7.529536000000057e-10	4.8365686084e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78334.4717102301	228.34184269086109	6136289458.120839	52139.99712345795	131793.9585316639	136.11498215023312	18527.28836575828	17369647505.445942	76796.71504593686	26.38568355332245	696.2042965760709	5897735441.846825	87093.42719033232	77691.6796769767	0.881881	18.667767	0.0477303	0.0236902	0.0896350888	0.0210697534	0.08712527	-0.062785963	-0.1624130751	-0.0017042172	0.0356078152	0.0887693393	0.1033462177	0.0628867724	-0.0556829162	0.0320716689	0.0497582486	0.0590737461	-0.0232325202	-0.0780720771	0.1271328994	0.0398121625	-0.0760301865	0.0772044595	-0.0310707882	0.1897934923	-0.0177870224	0.1805978531	-0.0613116294	0.080818205	0.1131136339	0.0461535103	0.0329546241	0.0431219892	0.0527962013	0.0453024575	-0.0612470991	0.0814994591	-0.1487642023	0.0313204964	-0.0707263721	0.0065194461	0.0050317142	0.0949306245	0.0367598817	0.086652879	0.0174837125	0.0993779721	-0.0565311105	-0.0290942931	-0.0432908366	-0.0338250623	0.0541650896	-0.071644961	-0.1186353847	-0.0659028	-0.0037484999999999	0.0043431790478399	1.405125224999996e-05	-0.284711	-0.0065129999999999	0.081060353521	4.241916899999988e-05	0.681299	-0.018438	0.464168327401	0.000339959844	-0.000249612	0.0002058359999999	6.2306150544e-08	4.2368458896e-08	0.00191761	0.0	0.0	3.6772281121e-06	0.002374	0.0001747799999999	3.054804839999993e-08	5.635875999999999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
