global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
55137.35951813839	n/a	n/a	3040128414.6324463	82064.85215906119	n/a	6734639959.888571	n/a	54959.39934512867	n/a	n/a	3020535576.37733	59235.90787358229	47364.56639831671	n/a	n/a	n/a	n/a	-0.0534057431	-0.0216618669	0.1749976293	-0.0158370298	0.1237116111	-0.0178036705	0.0147911236	-0.0829187823	0.0597577333	-0.0095942648	0.2474409363	-0.1839430005	-0.1393189144	0.0434084976	-0.0296837287	0.0199938702	-0.1660142165	0.0242096304	-0.0486203586	0.010483504	-0.0372543869	0.1494052823	-0.1197832416	0.0817425632	-0.1394814318	0.0747984598	-0.0464731218	0.0560507036	-0.072119173	0.0732908631	-0.0665219401	0.0092943764	0.0209224465	0.0155017519	0.0730722014	-0.0608366711	0.0008918453	-0.0689618621	0.042027304	-0.110079866	-0.0643829968	-0.1645128877	0.0023772156	-0.1016007088	0.1530593216	-0.014282945	0.1688274519	-0.0606733352	0.0982099224	-0.1171730038	0.1420427688	-0.1226560491	0.0837313589	-0.1045588622	0.0002032704	-0.0160654772	0.1252411364	-0.0242201056	0.0506432348	-0.1000429216	0.1259205096	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0740813	n/a	n/a	0.00548803900969	0.0821007	n/a	n/a	0.00674052494049	0.0223017	n/a	n/a	0.00049736582289	0.0139446	n/a	n/a	0.00019445186916	-4.64422e-21	n/a	n/a	2.15687794084e-41	-0.00267721	n/a	n/a	7.167453384100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55044.34724216886	-93.01227596953686	8651.283481033284	3029880163.316462	82988.50361205544	923.6514529942506	6887091731.768139	853132.0066183903	54911.41186236213	-47.98748276654078	2302.798502269048	3015263152.7179646	59384.90645436173	47625.88294301543	1.408347	32.443832	0.47247865	0.337073	-0.0767535392	-0.0529264786	0.3113108878	-0.1259061569	0.1096384849	-0.0191939133	0.2160346973	-0.0411652769	0.0762658978	-0.0720121932	0.2513719051	-0.1184391669	-0.1160139837	0.184862757	0.123930888	0.1387633518	-0.1362286375	0.2639524684	0.0279621232	0.0393833359	0.0358751588	0.1297637649	-0.0746935047	0.1396697063	-0.2151120047	-0.0687760544	-0.0388974374	0.0728241067	0.0143968714	-0.0110233904	0.0155880585	-0.1045224872	0.037983042	0.0969862522	0.0980653149	-0.0439403923	0.0700879197	0.0212074035	-0.0864981137	0.0327188257	-0.0417509511	-0.1857959886	0.1455741009	0.0252624052	0.2229815381	-0.1349670392	-0.012097051	-0.2103766748	-0.025146544	-0.0523317363	0.1154002825	-0.1617850685	0.0394036351	-0.244321567	0.0380547534	0.0917325636	0.2052807734	-0.20882194	-0.0916892509	-0.010890503	0.0308513718	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0556845	-0.0183968	0.00033844225024	0.0031007635402499	0.0636766	-0.0184241	0.0003394474608099	0.00405470938756	0.0787867	0.056485	0.003190555225	0.00620734409689	0.0205189	0.0065743	4.322142049e-05	0.00042102525721	-0.000102585	-0.000102585	1.0523682225e-08	1.0523682225e-08	-0.00177064	0.00090657	8.218691649000003e-07	3.1351660096e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55245.63240080724	201.285158638384	40515.71508807942	3052079899.365123	81692.49738493723	-1296.0062271182103	6673664128.987977	1679632.140729179	54927.63936695772	16.22750459559029	263.331905399904	3017045566.426564	59817.97917320222	48079.61287258956	1.887591	43.484108	0.8908299499999999	0.491128	-0.1169458683	-0.0145820641	0.1429875459	0.1066518593	-0.03221947	0.0808204036	0.0374075562	-0.132437081	-0.1375182128	0.0346030901	0.0569804227	-0.1376237481	-0.1980064678	0.0200296028	-0.0215469305	0.0861283234	0.0026482292	-0.133700101	-0.0697322733	0.1268791845	0.0781197659	0.2473873644	0.0594278568	0.1868772107	-0.0018808681	-0.0021777525	-0.048877175	0.0493358021	0.0150907886	-0.0992871457	-0.1945316366	0.0483265975	0.000850344	-0.0901318046	-0.0661994631	0.078042808	0.0249400459	0.0177003797	0.007446401	0.0204189291	0.0905538366	-0.2588495337	0.0567057037	-0.2317465179	0.0023910567	0.0049971988	0.02096879	0.0610464966	-0.0124884701	-0.1275575939	0.0882032545	0.0399612541	-0.0173019312	-0.3064370742	-0.1022106504	-0.0205036206	-0.0329186312	0.0179879492	-0.2711875301	0.0487247289	0.0674575447	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.156725	0.1010405	0.01020918264025	0.024562725625	0.0854045999999999	0.0217279999999999	0.0004721059839999	0.0072939457011599	-0.360861	-0.4396477	0.1932901001152899	0.130220661321	0.0159148	-0.0046041	2.119773681e-05	0.00025328085904	-0.00179828	-0.0016956949999999	2.875381533025e-06	3.2338109584e-06	-0.00150216	0.00026848	7.20815104e-08	2.2564846656e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55214.43447475922	-31.19792604802205	973.3105896978532	3048633774.36748	82115.85268615978	423.3553012225457	6743013262.375094	179229.71107323238	54561.61574563419	-366.023621323533	133973.2913667931	2976969912.7742367	59517.053579723695	49052.8817120758	1.659672	38.233562	0.7325243000000001	0.418583	-0.1805350947	0.0020114637	-0.074078754	0.1937841605	0.0020810266	0.2132604103	0.0442831762	-0.2269362206	0.0351304987	0.0970789254	-0.0612884445	0.1209093906	-0.1837827731	0.0375768835	-0.022995865	0.0982451789	0.1010608153	-0.1428062208	0.0190123741	-0.0370309864	0.0285217894	-0.0695953312	-0.1020288713	-0.0197303085	0.1136030359	0.0642842067	-0.0861909297	0.0134386315	0.0402164339	0.176862823	0.0239356669	0.0987565734	0.0089391183	0.0056832255	-0.0403441326	0.0089047594	-0.0878038969	-0.0281935564	-0.0426464041	-0.0656384399	0.2359234753	-0.076580877	0.0290307875	-0.1775047769	-0.0590214256	-0.0593112233	-0.1296174135	0.0944842622	0.0072083266	0.0015711806	-0.0366601949	0.0474644479	0.0034013537	-0.0240699565	0.1842244037	0.0334773765	-0.0629045301	0.1382340646	0.1443403653	0.0389137096	-0.0331536779	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.156284	-0.0004409999999999	1.944809999999973e-07	0.024424688656	0.127602	0.0421974	0.00178062056676	0.0162822704039999	-0.507136	-0.146275	0.021396375625	0.257186922496	0.00829708	-0.00761772	5.80296579984e-05	6.88415365264e-05	-0.00402829	-0.00223001	4.972944600100001e-06	1.6227120324100004e-05	-0.000477672	0.001024488	1.049575662144e-06	2.28170539584e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54849.56869585155	-364.8657789076679	133127.03661789917	3008475186.1209383	81301.11268060278	-814.7400055570033	6609870923.10407	663801.2766550258	54652.39197495405	90.77622931986116	8240.323809532021	2986883948.584022	58836.065005882	46560.539073504246	1.777378	40.945145	0.45996385	0.282552	-0.0737119879	-0.0681469858	0.1156049778	0.0557610958	-0.0481434887	0.0529831412	0.0719388006	0.1015629991	-0.1017205222	0.0586861125	0.0706045063	0.0054313793	-0.1149573942	0.1510496275	0.0840419831	-0.0808296758	-0.0172358099	0.0165135093	0.0350015387	-0.0311354819	-0.0502520544	-0.0210541542	0.1061685959	-0.0730995765	0.1147930226	-0.0398003246	-0.1340868054	0.0777967744	0.011137552	0.0228388094	-0.0671816477	-0.0720202167	-0.0261911216	0.025236894	0.0335228979	-0.095244284	-0.0605583272	0.128055423	0.0181295077	0.106800778	-0.0166263841	-0.0873221461	-0.0092158387	0.130983752	0.1548952262	0.1275704392	-0.084247336	0.027764491	0.0553454703	0.1242479951	-0.1345105345	-0.1315566799	-0.0095815397	-0.019667128	0.0423834665	0.0225319565	-0.028812383	-0.0742774904	-0.03999428	0.0165904693	-0.1432306482	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.177426	0.0211419999999999	0.0004469841639999	0.031479985476	0.106817	-0.0207849999999999	0.0004320162249999	0.0114098714889999	-0.250122	0.257014	0.066056196196	0.062561014884	0.0112313	0.0029342199999999	8.609647008399997e-06	0.00012614209969	-0.00374843	0.00027986	7.832161960000014e-08	1.40507274649e-05	-0.000484049	-6.37700000000001e-06	4.066612900000013e-11	2.3430343440100002e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54853.38920355684	3.820507705291675	14.59627912619306	3008894307.116886	80529.72524679654	-771.3874338062305	6485036648.324541	595038.5730341617	54404.2901941636	-248.10178079045	61554.4936313925	2959826791.530765	59091.75316722973	47162.12756450021	1.615297	37.211319	0.56984935	0.328493	-0.1781606918	-0.0372881643	-0.1343207122	0.0964435041	0.0019601189	0.207109505	-0.0709085204	-0.1070420207	0.030538769	0.0866171646	-0.0797087252	0.1801362998	-0.1466483286	-0.0344568028	-0.0041880751	0.0043803942	0.0620694661	-0.0764324793	0.0739701517	-0.1066652557	0.0221078139	-0.0604587879	-0.106084611	-0.0888379406	0.0860660235	-0.045131642	-0.0959897048	0.1089684865	0.0627318584	0.058018955	-0.0038698746	0.0760871933	-0.0096046926	0.0974482749	-0.0706061854	0.0693200482	-0.0374444922	-0.0494474599	0.0275360405	0.0708413159	0.2367107959	0.0040824246	-0.0480144035	-0.0549739164	-0.0300874356	-0.0006526095	-0.0713111659	0.0880766767	0.0282554028	0.0097855609	-0.0712104325	-0.0054222302	-0.0446738255	0.0510271497	0.1893330215	-0.0078993516	0.0147382795	0.0687216922	0.0276266188	0.0028960369	-0.1044039163	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.178663	0.0012369999999999	1.5301689999999703e-06	0.0319204675689999	0.127756	0.020939	0.000438441721	0.016321595536	-0.518815	-0.268693	0.072195928249	0.269169004225	0.00702049	-0.00421081	1.77309208561e-05	4.92872798401e-05	-0.00490958	-0.00116115	1.3482693225000003e-06	2.41039757764e-05	-0.000691696	-0.0002076469999999	4.3117276609e-08	4.78443356416e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54633.82901556421	-219.56018799263256	48206.67615136015	2984855272.901905	80993.9283554524	464.20310865585634	6560016430.448156	215484.5260857608	54453.99778837316	49.70759420956165	2470.8449221024466	2965237875.1361494	58984.64557492761	46760.96962189425	1.162751	26.786079	0.41742038	0.20493	-0.1151763141	-0.1006386677	0.0067955457	0.0792186216	-0.0789902519	0.1413373885	0.0190199518	-0.0208755645	-0.1085620305	-0.0081000724	-0.1022857692	0.1132818831	-0.1162372436	0.068133907	-0.0655555562	-0.0030978948	0.2497467196	0.0397797894	-0.1057483901	-0.0087868557	0.0407522821	0.0741060213	-0.0533996009	0.07267353	-0.0366029648	-0.0291197132	-0.0008443163	-0.0054668607	0.0532547333	-0.1060158453	0.0904669204	-0.0365612387	-0.106816638	-0.0026507935	0.0925550486	0.0632867411	-0.2295846717	0.0231283314	0.0745925449	0.002672742	0.1402210776	-0.0675945626	0.0425243215	0.0767568751	-0.0657620624	0.0541978782	-0.141919884	0.0014562166	0.0674577737	0.054761132	-0.1824504327	-0.1112985918	-0.142326924	-0.0530044081	0.1484079657	0.0374824456	-0.0774696802	0.0097157606	-0.0461047482	-0.1336938711	0.0802143724	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.11578	-0.062883	0.0039542716889999	0.0134050083999999	0.0823446	-0.0454114	0.00206219524996	0.00678063314916	-0.424055	0.09476	0.0089794576	0.179822643025	0.0104303	0.00340981	1.16268042361e-05	0.00010879115809	-0.00505202	-0.0001424399999999	2.028915359999993e-08	2.55229060804e-05	4.33736e-05	0.0007350696	5.403273168441599e-07	1.88126917696e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54506.08765624993	-127.74135931427736	16317.854879459315	2970913591.590801	79291.00016548444	-1702.928189967963	6287062707.242853	2899964.420187562	54253.56962316176	-200.42816521140048	40171.44941000845	2943449816.855261	58754.277199339405	46551.65190358032	1.183959	27.274658	0.2895867199999999	0.131294	-0.1453351893	-0.0785341205	-0.2262481441	0.0558628877	0.0334675704	0.1860735479	-0.1389562927	0.0431729135	0.0625582723	0.1176442316	-0.1188463664	0.1996946579	-0.1079801363	-0.0324601961	-0.1368871937	-0.0490333113	0.0854104126	-0.129572971	-0.0465335763	-0.0571348629	0.1002734552	-0.0235839309	0.0027490025	-0.0364248502	0.0175777866	-0.1572523638	-0.1072039208	0.0578506671	0.1013902515	-0.1251962068	0.1136768396	-0.0942405389	0.0049974377	-0.0967773117	0.1038715627	0.0640010353	-0.0477661542	-0.0429858055	-0.0074713836	-0.0939690228	0.227719544	0.0384873874	-0.0422379116	-0.0028045095	-0.0805136363	-0.0131000255	-0.0101792629	0.0741689792	0.1499542748	0.0119583198	-0.1876171844	0.0100962234	-0.2196356603	-0.0738996511	0.2117961226	-0.0500326243	0.0043290062	0.0259257782	0.0354816788	-0.0109838161	-0.1090847127	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0741972	-0.0415827999999999	0.0017291292558399	0.00550522448784	0.0697729	-0.0125717	0.00015804764089	0.0048682575744099	-0.52423	-0.1001749999999999	0.0100350306249999	0.2748170928999999	0.00935212	-0.0010781799999999	1.1624721123999994e-06	8.74621484944e-05	-0.0061775	-0.0011254799999999	1.2667052303999997e-06	3.816150625e-05	0.000544858	0.0005014844	2.5148660344336e-07	2.96870240164e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54759.5455781931	253.4579219431689	64240.9181957495	2998607831.930208	82216.64462114278	2925.6444556583447	6759576652.759287	8559395.480924413	54666.80049977022	413.2308766084607	170759.75738259684	2988459076.881678	58868.60802214044	45855.47176324297	1.699256	39.145447	0.5181292999999999	0.343302	-0.0255994322	-0.1156864865	-0.0122936746	-0.0082758723	-0.0770712905	-0.0683426536	0.0864988744	0.054066399	-0.1207335866	0.1598998413	-0.1766741781	-0.0296497618	-0.1517883371	0.0635673472	0.0162313525	-0.195584717	0.0490207199	-0.0429370429	0.0274816171	-0.0206543978	-0.1827719471	-0.1842200828	0.262433929	-0.0508038133	-0.1262669304	-0.0789576819	0.0065619387	-0.0198544891	-0.0018270432	-0.0043242816	0.0716863582	-0.0505798633	0.0132596496	0.0182898268	-0.0964533559	-0.0709596013	-0.0258911852	0.0536648894	-0.0908584466	-0.1029462612	-0.0461953013	-0.1017476518	-0.0563675159	0.168422296	0.1112114571	0.19411352	-0.0727456148	0.1245668724	0.1133832829	-0.0336222423	-0.1293162805	0.0101342205	-0.0136601672	0.1176382008	-0.2315472504	0.150022256	-0.0499417547	-0.110874736	0.17271716	0.0360765499	-0.1288990778	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.121203	0.0470058	0.00220954523364	0.014690167209	0.0618341	-0.0079387999999999	6.302454543999994e-05	0.00382345592281	-0.208559	0.315671	0.0996481802409999	0.043496856481	0.00797624	-0.0013758799999999	1.8930457743999983e-06	6.362040453760001e-05	-0.00477987	0.0013976299999999	1.953369616899999e-06	2.2847157216900004e-05	0.000368094	-0.0001767639999999	3.1245511695999985e-08	1.3549319283600001e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54726.00010330756	-33.5454748855409	1125.2988852964552	2994935087.307219	80331.56314559362	-1885.0814755491592	6453160037.414495	3553532.169458596	54387.3003504136	-279.5001493566233	78120.33349037473	2957978439.4061	58690.47047840251	45228.41126051289	1.267309	29.194763	0.2359569	0.127037	-0.0024563999	-0.0971481606	-0.0419183606	-0.0238040876	0.1145715964	-0.0192654731	-0.1645635313	-0.0032681859	0.0531364845	0.0444799262	-0.0418011958	0.1391260154	0.0043014269	0.0999070737	0.0083393173	-0.0638180563	-0.0297367637	-0.1473249801	0.0457231926	-0.1489001004	0.0023331502	0.0598020316	0.0687126451	-0.0629501794	0.0278723485	-0.0133442548	0.0380347141	0.0394351214	-0.0864838626	0.0287797175	0.0024485485	-0.046169575	0.0338853462	-0.0908673061	-0.0644397095	0.0375779863	0.0921180186	-0.0521668438	-0.0221688517	0.0751166722	0.0700925061	0.1292037613	0.0413235768	-0.0225069259	0.0939761858	0.0690134816	0.0215074287	0.1157282907	0.1263230512	0.0111599009	-0.0475563086	-0.1898470666	-0.0620288737	0.0703389884	-0.1042121257	-0.0010082174	0.0187459585	0.083083346	-0.0153204039	0.0512730161	-0.0726168502	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.117205	-0.003998	1.5984004000000013e-05	0.013737012025	0.0592694	-0.0025647	6.577686090000016e-06	0.00351286177636	-0.238721	-0.0301619999999999	0.0009097462439999	0.0569877158409999	0.00877171	0.0007954699999999	6.327725208999992e-07	7.694289632410001e-05	-0.00301502	0.00176485	3.1146955225e-06	9.0903456004e-06	-0.00105623	-0.001424324	2.028698856976e-06	1.1156218129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
