onset	duration	trial_type	identifier	response
4.000005	9.968554	experimental_trial	42.mov	n/a
16.00026	9.971658	experimental_trial	3.mov	n/a
28.00053	9.975933	experimental_trial	2.mov	n/a
40.00083	9.972019	experimental_trial	22.mov	n/a
52.00109	9.971389	experimental_trial	10.mov	n/a
64.00137	9.96764	experimental_trial	13.mov	n/a
76.00163	9.974084	experimental_trial	46.mov	n/a
90.00195	9.96991	experimental_trial	14.mov	n/a
102.0022	9.965938	experimental_trial	41.mov	n/a
116.0025	9.970077	experimental_trial	35.mov	n/a
128.0026	9.973217	attention_check	f1.mov	Friendly
146.0349	9.977448	experimental_trial	12.mov	n/a
158.0351	9.967786	experimental_trial	32.mov	n/a
170.0354	9.971337	experimental_trial	24.mov	n/a
182.0358	9.966652	attention_check	n1.mov	Neutral
198.0407	9.969886	experimental_trial	28.mov	n/a
210.041	9.969117	experimental_trial	7.mov	n/a
222.0413	9.99273	experimental_trial	43.mov	n/a
234.0415	9.970605	experimental_trial	6.mov	n/a
248.0418	9.971324	experimental_trial	11.mov	n/a
260.0421	9.972707	attention_check	f2.mov	Friendly
276.0617	9.970688	experimental_trial	44.mov	n/a
288.062	9.969381	experimental_trial	50.mov	n/a
300.0623	9.966282	experimental_trial	48.mov	n/a
312.0624	9.969495	experimental_trial	45.mov	n/a
324.0627	9.967517	experimental_trial	19.mov	n/a
338.063	9.968515	experimental_trial	4.mov	n/a
350.0632	9.967199	experimental_trial	23.mov	n/a
