onset	duration	trial_type	identifier	response
4.000326	9.969389	experimental_trial	15.mov	n/a
16.00061	9.967647	experimental_trial	32.mov	n/a
30.00078	9.972987	experimental_trial	40.mov	n/a
42.00104	9.972606	experimental_trial	35.mov	n/a
54.0012	9.97714	experimental_trial	24.mov	n/a
68.00145	9.969067	experimental_trial	1.mov	n/a
80.00175	9.967366	attention_check	a1.mov	Adversarial
96.0304	9.973285	experimental_trial	50.mov	n/a
108.0307	9.967992	attention_check	a3.mov	Adversarial
124.0573	9.980603	experimental_trial	36.mov	n/a
136.0575	9.970833	experimental_trial	47.mov	n/a
148.0578	9.97129	experimental_trial	16.mov	n/a
160.0581	9.967965	experimental_trial	37.mov	n/a
174.0584	9.968014	experimental_trial	28.mov	n/a
186.0587	9.973566	experimental_trial	19.mov	n/a
198.0591	9.975172	experimental_trial	34.mov	n/a
210.0594	9.969155	experimental_trial	3.mov	n/a
222.0597	9.969522	experimental_trial	25.mov	n/a
234.06	9.965302	experimental_trial	10.mov	n/a
246.0602	9.967549	experimental_trial	45.mov	n/a
258.0604	9.971763	experimental_trial	46.mov	n/a
270.0607	9.971518	experimental_trial	18.mov	n/a
284.061	9.968267	experimental_trial	23.mov	n/a
296.0612	9.966816	experimental_trial	9.mov	n/a
310.0616	9.970435	attention_check	f1.mov	Friendly
326.0951	9.968607	experimental_trial	22.mov	n/a
338.0954	9.97037	experimental_trial	2.mov	n/a
350.0957	9.96675	experimental_trial	30.mov	n/a
