onset	duration	trial_type	identifier	response
4.000004	9.971798	experimental_trial	35.mov	n/a
18.00036	9.972402	experimental_trial	7.mov	n/a
30.00064	9.976472	experimental_trial	22.mov	n/a
42.00079	9.968248	experimental_trial	6.mov	n/a
54.00111	9.9727	experimental_trial	8.mov	n/a
66.00139	9.968109	experimental_trial	24.mov	n/a
80.00166	9.971582	experimental_trial	19.mov	n/a
92.00198	9.96994	attention_check	n1.mov	Neutral
110.0236	9.975646	experimental_trial	3.mov	n/a
122.0239	9.971447	experimental_trial	25.mov	n/a
134.0242	9.971821	experimental_trial	10.mov	n/a
146.0245	9.971929	experimental_trial	29.mov	n/a
158.0247	9.972327	experimental_trial	41.mov	n/a
172.025	9.970597	experimental_trial	15.mov	n/a
186.0253	9.97458	experimental_trial	38.mov	n/a
198.0256	9.963746	experimental_trial	36.mov	n/a
210.026	9.966974	experimental_trial	5.mov	n/a
222.0263	9.968063	attention_check	n2.mov	Neutral
238.0526	10.03134	experimental_trial	45.mov	n/a
250.053	9.967375	experimental_trial	44.mov	n/a
262.0533	9.970761	attention_check	f2.mov	Friendly
278.0844	9.971874	experimental_trial	43.mov	n/a
290.0846	9.96501	experimental_trial	33.mov	n/a
302.0849	9.965831	experimental_trial	30.mov	n/a
314.085	9.969364	experimental_trial	32.mov	n/a
326.0853	9.966935	experimental_trial	21.mov	n/a
338.0855	9.965459	experimental_trial	14.mov	n/a
350.0857	9.966036	experimental_trial	28.mov	n/a
