global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
43437.460551846496	n/a	1886812979.1932204	n/a	66994.81370432308	n/a	4488305063.276956	n/a	40139.544630807104	n/a	1611183043.1685555	n/a	45835.80251345427	41316.42219127686	n/a	n/a	n/a	n/a	-0.0768655828	-0.0161474303	0.065113909	0.0101396114	0.0861280599	0.1060158961	-0.0675758567	-0.0235143795	0.1287868659	0.0542199356	-0.0763000684	0.1096274218	-0.01127085	0.0514135807	-0.048813087	0.1164935304	-0.082911059	0.0740412564	-0.0332438351	0.2555886923	-0.0629959547	0.0211799689	-0.0494077106	-0.1214168117	0.0760392247	-0.1288600309	0.1858004573	-0.0842591996	0.0073790664	-0.0245453597	0.007145296	-0.0860952298	0.0103331335	-0.02503178	0.0761041967	-0.0088391114	0.0581641468	-0.0590255884	0.0253269787	-0.1004939379	0.0159675861	-0.0501015789	0.0096745879	-0.0469505288	0.159716128	-0.1347772331	-0.1379713967	0.0138318685	0.0169696239	0.0446572565	-0.1170207637	0.0813114194	-0.03462326	0.0395900405	-0.0833512569	0.0800848803	-0.2115198701	0.0596922321	-0.1509465211	0.0507896055	-0.0934503567	0.0083477869	-0.1212328472	0.0508070265	-0.1615851389	0.0520378149	-0.1827191537	0.0569283866	-0.145921403	0.1480235494	-0.0115348404	0.0268090524	-0.0255399713	0.0326994394	-0.0890327227	0.0694238606	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0294362	n/a	n/a	0.0008664898704399	0.071736	n/a	n/a	0.0051460536959999	-0.094955	n/a	n/a	0.009016452025	0.00353916	n/a	n/a	1.25256535056e-05	0.00101122	n/a	n/a	1.0225658884e-06	-5.78713e-05	n/a	n/a	3.34908736369e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43353.95061727124	-83.50993457525328	1879565034.1247933	6973.909172763084	66615.44533122005	-379.3683731030324	4437617556.676767	143920.36251084157	40096.69544080748	-42.84918999962247	1607744985.2728715	1836.053083623746	45835.7943805197	41008.8775230082	1.126834	18.561895	0.092167665	0.0592932	-0.0633008979	-0.0222329293	0.0333966815	-0.0220026409	0.1288597104	0.0800326364	-0.0772472526	-0.0321183073	0.1192642727	0.0429657567	-0.0854408986	0.1090781894	-0.1536327314	-0.0071364373	-0.0749817762	0.0716237541	0.0051579041	0.0181264947	-0.0127790529	0.1359285048	0.0755594983	0.0247608975	-0.0124700588	-0.0939343419	-0.1088062353	-0.0885260647	0.0947173739	-0.1003258082	-0.0855434165	0.0195344991	-0.0945635151	-0.0973275316	-0.0801468892	0.0432722052	-0.059135599	0.0376053761	0.1354865236	-0.0848199294	0.0049693191	-0.0193383741	0.0247161001	-0.0045234427	-0.1675435436	0.0528008277	0.0313607884	0.0384161791	-0.2080287426	0.028259769	0.0659541368	0.0123815989	-0.0980585235	0.118073989	-0.0324855511	0.0619327945	-0.0752937222	0.0464691363	-0.1611694103	0.0348976786	-0.1333651551	0.1034441102	-0.0605286974	-0.0450313534	-0.1221309245	-0.054990604	-0.0536383321	0.1537414084	-0.1741847425	-0.0497423203	-0.1562232495	-0.036086744	-0.0082825322	-0.0638390333	-0.0374420859	0.0387057169	-0.1193202975	-0.0695449546	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0284793	-0.0009569	9.156576100000004e-07	0.0008110705284899	0.0867709	0.0150349	0.00022604821801	0.00752918908681	-0.150708	-0.055753	0.003108397009	0.022712901264	0.0035509	1.17400000000001e-05	1.3782760000000234e-10	1.260889081e-05	0.00120038	0.00018916	3.5781505600000023e-08	1.4409121444e-06	0.000149686	0.0002075573	4.308003278329e-08	2.2405898596e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43279.52589422952	-74.42472304172406	1873117361.6292837	5539.039399837333	66650.4356217552	34.99029053514823	4442280568.569735	1224.320431734084	40148.94205253954	52.24661173205823	1611937547.9381778	2729.7084374804444	45842.17729983122	40072.77382987678	1.093489	18.012623	0.11608525	0.0658979	-0.0341405931	-0.0485935125	0.048841384	-0.0360276668	0.1109569776	0.0625297968	-0.1079365394	-0.0064332693	0.1250530818	0.0278513383	-0.1241553657	0.0593303189	-0.1041578784	-0.0714091454	-0.0112094823	0.1930122197	0.0253107041	0.0108898877	0.0870403426	0.2158268693	0.0072498323	0.1017183228	0.0563590083	-0.1537810757	-0.0049128021	0.0505179005	-0.0077201617	-0.0873773818	-0.0953788164	0.0253021767	0.10429058	-0.0414173427	0.0171564078	0.1452800505	0.0512799204	0.0104934935	-0.1624163423	0.0023052031	0.1140759368	-0.0924736457	-0.0903382888	0.0161410297	0.1106672832	0.1166377607	-0.1111253056	-0.0168747989	-0.1655232752	0.0293864144	0.0065287096	-0.023139067	-0.1460204286	0.0987191079	0.0743258113	0.1352324424	-0.1701478816	0.0099891968	-0.0713188638	-0.0050067615	-0.2418513064	0.0046046276	-0.0176784094	0.0465763416	-0.0708749021	0.0513645933	-0.0572678897	0.0807037143	-0.0789002972	-0.1030569257	0.1087302664	0.0120046656	0.0249160421	0.0520679098	0.1263329127	0.0101516228	-0.0602500529	-0.0938686696	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0394132	0.0109339	0.00011955016921	0.00155340033424	0.0748033	-0.0119675999999999	0.0001432234497599	0.00559553369089	-0.106676	0.044032	0.001938817024	0.011379768976	0.00287584	-0.0006750599999999	4.5570600359999997e-07	8.2704557056e-06	0.00131311	0.0001127299999999	1.2708052899999981e-08	1.7242578721e-06	0.000344931	0.0001952449999999	3.8120610025e-08	1.1897739476100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43344.45934016352	64.93344593400252	1878742155.4910889	4216.352400864029	67939.9159001847	1289.4802784295025	4615832172.52417	1662759.3884586273	40219.57134371199	70.62929117245221	1617613919.0719388	4988.496771523036	45948.04646898353	39267.76217266086	1.804176	29.719488	0.385831395	0.21825	0.0172722524	-0.0442073737	0.0956750076	-0.0402935103	-0.0874563954	-0.0511323191	0.0370906375	0.0555832219	0.0078159211	-0.0056474226	-0.1110525697	-0.1021371077	0.0008121624	0.0502810013	0.0121914791	0.1143180671	-0.0116267785	0.2144469245	0.08685681	0.1040911187	0.0737235104	0.123757565	-0.1402002794	0.0279953896	-0.0461508568	0.0896791512	-0.1840010742	-0.1237957459	-0.0490037939	-0.0077579703	-0.0687820445	0.1685454254	-0.0585408272	0.0376788342	0.0489116325	-0.0813186675	0.0040754167	-0.058963749	-0.009724163	-0.0731262525	-0.0662108865	0.0819892494	-0.0851023032	0.0538937762	0.0108081299	-0.0086218474	-0.0147901254	0.0511260216	-0.0793717033	-0.0268041717	-0.0134010928	-0.0248245646	-0.121465126	0.0273616348	-0.0605713301	0.0098852728	-0.0688949097	-0.1766269658	-0.3083292426	-0.0233639898	0.0415643862	0.0344477567	0.0271978354	0.038401166	0.0365017671	0.0875529209	0.1348308924	0.1156497412	0.1656201552	-0.0636866075	0.1584553719	-0.1068919567	0.0913624625	-0.0619402421	0.034797149	-0.1193701287	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0559506	0.0165374	0.00027348559876	0.00313046964036	-0.00914513	-0.08394843	0.0070473388994649	8.363340271689999e-05	0.0737031999999999	0.1803791999999999	0.0325366557926399	0.0054321616902399	0.00238967	-0.00048617	2.3636126890000017e-07	5.7105227089e-06	-8.61993e-05	-0.0013993093	1.95806651706649e-06	7.43031932049e-09	0.000558779	0.000213848	4.5730967104000016e-08	3.1223397084100005e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0
43531.67958808247	187.2202479189509	1895007127.759476	35051.421230833446	68015.16793754992	75.25203736522235	4626063069.573119	5662.869127616821	40292.563828220045	72.99248450805317	1623490699.8511865	5327.902794658382	45704.381306523865	38837.19695734479	1.731712	28.525806	0.215838485	0.100315	0.0408260301	0.1349178596	-0.0598419479	0.1073635121	-0.2547966278	-0.0863161492	0.2641556128	0.0739370603	-0.0660206491	0.0677080386	0.1878221055	-0.1097207489	0.1379289007	0.0636175982	-0.0766613305	0.0706100391	-0.030963983	0.0766866496	-0.0349245768	0.0274468891	0.0187846217	-0.0819726473	0.0348873622	0.0197910608	0.1173620124	0.043418456	-0.1140720856	0.1219429448	-0.0482000523	0.0268767393	-0.0475230755	0.0264371012	0.2009552906	-0.0348626054	-0.057777962	0.0068734451	0.0975454561	0.1655995881	-0.119338839	-0.090761637	-0.0372727737	-0.0491795806	0.0159324327	0.0889453144	0.079210431	0.0726032222	0.2072171466	-0.0695478964	-0.0746303417	0.0746292117	0.1233897862	-0.131825673	-0.0541489813	-0.0145875685	-0.0799556263	-0.0949806413	-0.1786233408	0.0367315562	-0.1055495484	-0.0556599414	0.1246391302	0.0303329653	0.1501767666	0.0671567002	0.0405062565	-0.1976209909	-0.0154225335	0.114983488	0.0036474785	-0.1528366082	0.0358160442	0.0843296528	0.2464867355	0.042795204	0.0409061511	0.1999553181	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0610955	0.0051448999999999	2.6469996009999937e-05	0.0037326601202499	-0.0753795	-0.06623437	0.0043869917692969	0.00568206902025	0.117459	0.0437558	0.00191457003364	0.0137966166809999	0.00363949	0.00124982	1.5620500324e-06	1.32458874601e-05	0.000656949	0.0007431483	5.5226939579289e-07	4.31581988601e-07	0.000537679	-2.1100000000000025e-05	4.4521000000000094e-10	2.89098707041e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0
43642.110420616	110.4308325335296	1904633801.96524	12194.968774048462	67334.71364878694	-680.4542887629796	4533963662.164135	463018.0390959324	40306.4734890606	13.909660840552531	1624611805.1243448	193.4786646992006	45728.99111208708	40655.07805758969	1.644513	27.089418	0.1121569	0.0547464	-0.0475068786	0.0880324358	-0.0055510441	0.1097398592	-0.0286691868	0.1210289549	0.0729660323	0.1065960711	-0.0779404765	0.1523097773	0.1173516375	-0.0361427326	0.0497018761	0.0107369706	-0.0056008897	0.0466293651	0.031048286	0.1221993756	-0.1005181045	-0.1295226973	0.0288715392	0.0210433974	0.0102317162	-0.1214585711	0.0907417709	0.195452101	-0.0098863458	-0.0392792147	0.0375672268	0.0230116383	0.053246181	0.08425411	-0.0296564136	-0.0319998836	0.0087950158	0.0796676839	0.0564405716	0.0004433282	-0.0531011746	-0.1040432067	-0.0050179293	0.0208586819	-0.140385057	-0.077058328	-0.1081692603	-0.0896749225	0.0478897653	-0.0314095517	-0.0330839862	0.153680544	0.1270706942	-0.0452401768	-0.0311074815	0.0187840649	0.0246227949	0.0326967739	0.048303102	0.085550897	-0.0985373253	-0.0320200043	0.0202523442	0.0869136842	0.2444335894	0.0370501821	-0.0148117598	0.0300357185	-0.0376262773	-0.1196337625	0.0541806939	0.0296476751	0.103074886	-0.0433638893	0.0695306272	-0.0671596538	0.047257172	0.0211903492	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0664538	0.0053582999999999	2.871137888999996e-05	0.0044161075344399	-0.0445676	0.0308119	0.00094937318161	0.0019862709697599	0.0810014	-0.0364575999999999	0.0013291565977599	0.00656122680196	0.00340788	-0.00023161	5.3643192100000075e-08	1.1613646094399998e-05	0.000130287	-0.000526662	2.77372862244e-07	1.6974702369000003e-08	0.000569989	3.231000000000002e-05	1.043936100000001e-09	3.24887460121e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0
43615.919564833945	-26.19085578205704	1902348439.4860644	685.9609265965108	67423.32016585962	88.60651707267971	4545904102.188013	7851.114867751081	40277.276811511554	-29.19667754904367	1622259027.3511264	852.4459799028307	45854.18010413129	41243.73674772091	1.187124	19.555021	0.0421518999999999	0.0219834	-0.0670097846	0.0279160792	0.0499999681	0.0891744333	-0.0284824743	0.0769323076	0.0512746315	0.0743095808	-0.0507173974	0.1717800102	0.0709238647	0.0133033553	0.1817278613	0.0024397146	-0.0491754306	-0.0415413803	0.0408947943	0.0975390758	0.0799253406	-0.0979553408	-0.0009123235	0.0319747386	-0.0197666488	-0.2155128712	-0.0079048138	0.0052580008	0.0891166357	0.0167523369	0.0117870556	0.1613040065	0.1109691689	0.029987913	-0.05205446	-0.0470600079	-0.0019192259	-0.0010232993	-0.0302076816	0.0006665436	-0.0140617798	0.0212534184	0.0243338444	-0.146109658	-0.0543671789	-0.049897675	0.0202908631	-0.0671081332	0.0120657038	0.0081864748	-0.0464928082	0.1706493299	0.085219449	-0.0525931794	-0.0942910241	0.0004446001	0.0530969075	0.1416240081	-0.0652168895	0.1632442628	0.0021902308	-0.0495058662	-0.1779103629	0.0813280385	0.2151418325	-0.0402182916	0.0612187312	0.0342399378	-0.0399033618	-0.1640860712	0.0415484864	0.0560782504	-0.0300367348	0.0418789754	0.0087211024	0.0495878039	0.0670631611	0.0089429139	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0611861	-0.0052676999999999	2.774866328999993e-05	0.00374373883321	-0.0269044	0.0176632	0.00031198863424	0.0007238467393599	0.0814818999999999	0.0004804999999998	2.308802499999017e-07	0.0066393000276099	0.00323642	-0.00017146	2.9398531600000004e-08	1.0474414416399998e-05	0.00019462	6.4333e-05	4.138734889e-09	3.78769444e-08	0.000430972	-0.000139017	1.9325726289000004e-08	1.85736864784e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43544.74757924375	-71.17198559019744	1896145041.740054	5065.451532851272	67909.36476637381	486.0446005141857	4611681822.972412	236239.3536889944	40236.49073453657	-40.78607697498228	1618975186.6304474	1663.5040750091796	45918.9188053297	41666.79931036371	1.153836	19.006681	0.03787769	0.0182341	-0.0756007175	-0.0292002964	0.1202016452	0.0076313574	0.0108687808	0.059926119	0.0875147953	0.0672636347	-0.0721847816	0.1373646206	-0.0092181475	-0.0633075771	0.1026394383	-0.019480429	-0.0831079478	-0.0543485137	0.0603177396	0.1046143707	0.1302916134	-0.0375671132	0.0487741099	0.0415640302	0.0457680846	-0.0250042574	-0.0175437476	0.1091168706	0.1407452545	0.0741305583	-0.0305796981	0.0113080794	0.0424463504	0.0642778055	-0.0428388933	0.0584256181	-0.1366110299	0.0448687677	-0.0647358398	0.0024101194	-0.1491351606	0.0450443926	0.0391280652	0.0532641405	0.0106431917	-0.1424921683	0.0380521691	0.0080610885	-0.0288562504	0.0548252071	-0.0583735228	0.1032594455	0.0855294629	-0.001227462	-0.1530188772	-0.0247418394	0.0118698295	0.2018157764	-0.0128445444	0.1325643145	-0.0553385106	-0.0135835264	-0.0778351703	0.0147460869	0.1616276541	-0.1281729301	0.0455281591	0.0263948795	0.0094475661	-0.0881499056	-0.0048696865	0.031874069	0.0040169046	0.0533080017	-0.0370770097	-0.0386077491	0.0498547336	-0.0043621334	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0611997	1.36000000000025e-05	1.8496000000006798e-10	0.00374540328009	-0.0345466	-0.0076421999999999	5.840322083999998e-05	0.0011934675715599	0.0882268999999999	0.006745	4.549502500000001e-05	0.0077839858836099	0.00311995	-0.00011647	1.3565260900000006e-08	9.734088002499998e-06	-3.52948e-05	-0.0002299148	5.286081525904e-08	1.24572290704e-09	0.000307819	-0.000123153	1.5166661409000007e-08	9.475253676099998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43299.606573924175	-245.1410053195723	1874855929.4566176	60094.11248909057	67923.35853259785	13.993766224040884	4613582634.347833	195.8254931331074	40272.245020956885	35.75428642031329	1621853719.0279863	1278.3689974257995	45979.57174815302	40858.74473013259	1.399139	23.047462	0.1111606599999999	0.0714948	-0.0210919296	-0.0376274286	0.0939811	-0.1315096709	0.0096221297	0.0180547508	0.2064968985	0.0673053343	-0.1632614274	0.0635988564	-0.0012061347	-0.0691270181	0.0258472856	-0.1870191896	-0.0368489449	-0.0719309186	-0.0367464415	-0.1618410957	0.1223672888	-0.0421059163	-0.1680410321	-0.0038245862	-0.1326656449	-0.0169961963	-0.1034778206	-0.1707137395	0.0646245179	0.0076681952	-0.0424276015	-0.0753983393	-0.0751302802	-0.041230475	-0.0249624732	0.0534650071	-0.1142214032	-0.1818018285	-0.0078529438	0.0731291144	0.1261785495	-0.1106449134	-0.1013355088	-0.0503925768	-0.0186312077	0.0270095302	0.0144688131	0.0518098084	0.013295712	0.1382379158	-0.0907256472	0.0255104056	0.1599702595	-0.0004082121	-0.0060891538	-0.0192729581	-0.1027700159	0.1408655463	0.058750168	0.0568823953	0.0225645401	-0.1839735596	-0.0716435692	0.0344545183	-0.1889784868	-0.2140437832	0.0802576549	-0.0746120424	-0.0086012558	0.1995417767	0.0133202532	0.0753157861	-0.0465587822	0.1482001787	-0.0525954523	0.0296486068	0.1032361676	-0.0032483474	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0612412	4.149999999999987e-05	1.722249999999989e-09	0.00375048457744	-0.041636	-0.0070894	5.025959236000004e-05	0.001733556496	0.147821	0.0595941000000001	0.00355145675481	0.021851048041	0.00262251	-0.0004974399999999	2.474465535999996e-07	6.877558700100001e-06	-0.000222259	-0.0001869641999999	3.4955612081639994e-08	4.9399063081e-08	0.00010351	-0.0002043089999999	4.174216748099998e-08	1.07143201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42919.6505029242	-379.9560709999714	1842096399.2931616	144366.61588973532	66565.95315308007	-1357.4053795177751	4431026119.178051	1842549.3643437952	40195.71663055049	-76.5283904063981	1615695635.443513	5856.5945381940855	45738.63523068636	37694.53976587336	1.655356	27.268026	0.15087099	0.0867277999999999	0.1034121348	-0.0015857388	-0.0719795226	-0.1854125287	-0.0486165773	0.0121578287	0.0935115874	-0.0074611604	-0.1710874017	0.0679987854	0.005343645	-0.0687075255	-0.0764382181	-0.0128104099	-0.0490794883	-0.0518911411	0.1256552668	-0.149308609	-0.0384575104	0.0722682791	0.0427883054	0.0786658212	-0.0497340823	0.1598503846	0.049453807	0.1191901514	0.1352579857	0.0093220166	0.0547000645	0.0331464336	-0.0936890432	-0.0568898607	0.119039283	-0.0529735716	-0.0610584744	0.0970803412	0.094961096	-0.0625719812	0.1365606053	0.0402962438	0.003352699	0.1270919002	-0.0733697354	0.033353565	0.0541041979	0.1428820185	0.0943664354	0.1621358044	-0.0153647438	0.0123942856	0.1367588194	0.0038933792	-0.0070199712	-0.018508768	0.0328514054	0.0658315358	0.0227582866	0.0372074875	-0.0803425489	0.0715130238	0.1991984597	0.0437567098	-0.1934383442	-0.0886598775	-0.0467412661	-0.004508839	0.0539066434	0.1646875755	-0.1120479375	-0.0643418769	0.1217581736	-0.1705727909	-0.1832967105	-0.0176726586	-0.0142409522	0.140135747	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.061394	0.0001527999999999	2.3347839999998356e-08	0.003769223236	-0.00519861	0.03643739	0.0013276833900121	2.70255459321e-05	0.218935	0.0711139999999999	0.0050572009959999	0.047932534225	0.00228621	-0.0003363	1.1309769000000021e-07	5.226756164099999e-06	-0.000645785	-0.0004235259999999	1.7937427267599998e-07	4.1703826622500005e-07	2.11758e-22	-0.00010351	1.07143201e-08	4.4841450563999997e-44	0.0	0.0	0.0	1.0	0.0	0.0	0.0
