global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
43712.07885940445	n/a	1910745838.2107933	n/a	67809.90231274802	n/a	4598182851.664429	n/a	40214.32437592456	n/a	1617191885.0120802	n/a	45777.1818141628	41263.59641040502	n/a	n/a	n/a	n/a	-0.0640835726	-0.0118899647	0.0347873697	-0.1355735691	0.1175153264	-0.0227056457	0.0389398759	-0.0241583983	-0.0775244875	0.1285018248	-0.1233075028	0.0063485424	-0.0005731332	-0.0930789559	0.0845912059	-0.0693352437	0.060062829	-0.02268442	0.0066363594	-0.0301331587	0.0209308315	-0.0338918321	0.0252411937	-0.0590333666	0.0459135261	-0.0305673858	0.0111283909	-0.0685961419	0.006074768	0.0435745768	-0.0128868849	0.039365303	-0.0196886476	0.0100488556	-0.0211304563	0.0485519536	-0.0891635617	0.0233307563	-0.0356408969	0.0606285121	-0.0115834936	0.0601201362	-0.0757461271	0.0240560631	-0.1239155249	0.0420156121	-0.120685007	0.0009705886	0.0177289021	-0.095060279	0.1099764249	-0.1423062529	0.0377701138	-0.056640067	-0.0387524366	-0.1221197696	-0.0440647834	0.1086183832	0.019130555	-0.0456790596	0.0691681015	-0.0677525205	0.0944987697	-0.070900381	0.0109648704	0.0365062033	-0.008894963	0.0479326726	-0.0237760902	0.0676791002	-0.0544120015	0.0321713831	-0.0395521894	0.0441270284	-0.0170014967	0.0281615785	0.0836456667	-0.0408370095	-0.0992055322	0.0095353004	-0.040961203	0.0115148684	-0.0313786037	0.0991116594	-0.0998707461	0.0390592458	-0.0619202361	0.0697750902	-0.0411373124	0.092245524	-0.0253253388	0.0239264933	-0.1007581003	0.0397395271	0.0400895224	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0417477	n/a	n/a	0.0017428704552899	0.0369117	n/a	n/a	0.00136247359689	0.02185	n/a	n/a	0.0004774225	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	-0.000628519	n/a	n/a	3.95036133361e-07	0.0	0.0	0.0	0.0	0.0
43527.25502473446	-184.8238346699873	1894621929.9882717	34159.84986211878	67214.47330109128	-595.4290116567427	4517785421.143112	354535.7079225254	40199.99345183062	-14.330924093941576	1616039473.5272243	205.3753853863152	45746.59955460832	40363.32483990815	1.138447	18.1835	0.038536955	0.0291821	-0.0038481688	-0.0268455163	0.0131220683	-0.1302738931	0.1059178026	0.0560765652	-0.0336252151	-0.0728385902	0.0088744211	0.0392632437	-0.0751718131	0.0357004198	0.0035786898	-0.0561089173	0.0329334972	-0.0613924022	0.0186587575	-0.117108266	-0.0361307516	0.0047022012	-0.0015511118	-0.0799081241	0.0139763514	0.0829297384	0.0503072762	-0.0615752317	0.0791237361	-0.1410616609	-0.0098072168	-0.0450948088	-0.0805769873	0.031929456	0.1623731782	-0.0683467193	-0.0619411429	0.0700042789	0.0532648761	0.0250623033	0.0041871731	-0.0848856807	-0.0683042034	0.1143225887	-0.1242796906	-0.0703533723	-0.0520714793	-0.0132132042	0.0787416083	-0.1009997896	-0.0610079137	-0.0072335736	-0.1416836335	-0.0131115267	-0.0078273786	-0.0518799724	0.1754889538	0.0269928391	-0.0772638455	0.0471352766	-0.0233266369	-0.1126535312	-0.0331434197	-0.0231590847	0.0094258478	-0.0275922925	-0.0736700696	-0.0439540667	0.0832457347	0.0262238358	-0.0293120974	0.01659619	0.0480818095	-0.0554581823	-0.0222299379	0.0090027836	0.005819414	0.1016958991	0.0760859209	-0.0812714422	-0.0028767157	-0.0984587651	0.0448237077	0.0288764599	0.0050219676	-0.0051066571	-0.0759043153	0.0205055917	0.0681827693	0.0294195441	0.0824966434	0.0071428686	-0.0424801291	0.1378607466	0.1137122965	-0.1000912812	-0.1097587699	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0342968	0.0074508999999999	5.551591080999994e-05	0.00117627049024	0.0382366	0.0013249	1.75536001000001e-06	0.00146203757956	0.021842	-8.000000000001062e-06	6.4000000000017e-11	0.000477072964	8.61371e-05	8.61371e-05	7.41959999641e-09	7.41959999641e-09	-0.0	0.0	0.0	0.0	-0.000119593	0.000508926	2.59005673476e-07	1.4302485649e-08	0.0	0.0	0.0	0.0	0.0
43446.57843108344	-80.67659365102008	1887605177.368285	6508.712763131814	67026.76254340277	-187.7107576885028	4492586897.049701	35235.328551991806	40203.749364367606	3.755912536988035	1616341462.9528887	14.106878985503895	45768.4741402291	39334.46856617777	1.172099	18.721004	0.113230405	0.0687271	0.0763557595	-0.0587108149	-0.0020245616	-0.1115619321	0.1077406695	0.0727271597	-0.0630601229	-0.0612698083	0.0751849176	-0.0990995004	-0.0184173448	0.0432961756	0.0244344961	0.016556581	0.0538705817	-0.0315003718	-0.0575226868	-0.0954968296	-0.0244999066	0.0232532416	0.0016068271	-0.0299641072	-0.0009524418	-0.0127960534	0.1201042355	-0.0243293829	0.0541720492	0.0706015043	0.0143251923	0.0262581602	0.0368323207	0.0596160757	0.0416668203	0.1320999978	0.1586665598	0.0210038221	0.0780267236	-0.031327942	-0.0474660831	-0.0900735812	-0.0911109723	0.0147408687	0.0365037555	-0.1003205358	-0.0479215347	0.0242911771	0.0836947572	-0.0005427526	0.0543883643	0.042147842	0.1121844606	-0.0321107593	-0.1371110588	-0.090290407	0.0430599804	-0.0364296961	-0.1144786671	0.0179756079	-0.0569768033	-0.0626333887	-0.0103939967	0.0067397025	-0.0630854071	0.0307732773	-0.0393317658	-0.0998574233	0.0300591747	0.0224079565	0.0498802929	0.0918861577	-0.0298654573	-0.0503171069	0.0300872258	0.0668721413	0.1350079448	-0.0048797629	-0.1050790259	0.0149814165	0.218708558	-0.1409293561	-0.0226999015	0.0566598087	0.1293695275	0.0643812746	0.0626995305	-0.0139478685	-0.0612122796	0.0397005048	-0.0659984307	-0.020536141	-0.0318009853	0.0506817822	0.0273594618	-0.0031235238	-0.1256712027	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0365894	-0.0022925999999999	5.256014759999994e-06	0.00133878419236	-0.0166846	-0.0549212	0.00301633820944	0.00027837587716	0.0218628	2.0800000000001373e-05	4.3264000000005704e-10	0.00047798202384	-0.000524853	-0.0006109901	3.733089022980101e-07	2.754706716090001e-07	1.52047e-23	1.52047e-23	2.3118290208999997e-46	2.3118290208999997e-46	-0.000628519	-0.000508926	2.59005673476e-07	3.95036133361e-07	0.0	0.0	0.0	0.0	0.0
43419.00974147808	-27.5686896053594	1885210406.9305687	760.0326465566512	66540.41783854166	-486.3447048611124	4427627206.127713	236531.1719464425	40172.72189580251	-31.02746856509475	1613847584.5174906	962.7038055579428	45705.71770085515	38370.04261555107	1.237066	19.758665	0.10386675	0.0615722	0.1290908086	-0.0731647782	0.0137144238	0.019077478	-0.0345640587	0.1066360181	-0.0770092472	0.0562482524	0.0163330172	0.0069711511	-0.0251138966	0.0484890982	0.0598459867	0.0740387946	0.1713289498	-0.0487005164	0.019103895	-0.0128512236	-0.0590271061	0.0360546993	0.0358790422	-0.0157409472	0.1116877018	-0.1217733802	-0.0008044388	-0.0410836525	-0.0069155307	-0.0715757613	-0.0513966674	0.0782662936	0.0154706363	-0.0431952272	-0.0490451568	0.0276441922	-0.1623435228	0.0364821999	0.1069097942	0.0015662958	0.0389430021	-0.2078900154	0.0131900866	0.0604456158	-0.0974895771	-0.0176401116	-0.0578080376	0.0050613384	-0.0785992276	-0.1062857117	-0.0648372202	0.02634172	0.0333034104	0.0417715001	0.093826087	0.0103011175	0.0208803083	0.0598553398	-0.0946189033	-0.0691046509	-0.0528471701	0.0492876386	0.0725588025	-0.0454998637	-0.0058730208	-0.0554146107	0.0455157255	0.1013907902	-0.0258678617	0.0071896856	0.0545666088	-0.0021696222	0.0273045339	0.020393089	-0.0266177719	0.0014844995	0.1277492152	0.0011613851	0.1340308656	-0.0503697682	-0.0405371025	-0.0794963088	-0.0288535393	0.0792649115	0.0998002547	0.0859766451	-0.0729842654	0.164825674	0.0465901014	0.0071819141	0.0028649317	-0.1070368284	0.0176815251	0.0140791318	0.0346953503	-0.1085313807	-0.1279133602	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0322964	0.0042929999999999	1.8429848999999985e-05	0.00104305745296	0.0236773	0.0403619	0.00162908297161	0.0005606145352899	0.0218493	-1.3500000000003091e-05	1.8225000000008348e-10	0.0004773919104899	0.000262868	0.000787721	6.205043738410001e-07	6.909958542399999e-08	-0.0	-1.52047e-23	2.3118290208999997e-46	0.0	-0.000232273	0.000396246	1.5701089251600006e-07	5.3950746529e-08	0.0	0.0	0.0	0.0	0.0
43510.12773124409	91.11798976600404	1893131215.189176	8302.488058997615	66853.12744605655	312.70960751488747	4469340649.318679	97787.29863211497	40162.81071560651	-9.911180196002531	1613051364.577637	98.23149287763282	45638.513204708615	39097.367596771874	1.107206	17.684513	0.04270735	0.026852	0.0782499709	-0.0428843559	0.0229622326	0.0353238999	-0.0314971234	0.0523215788	0.0117006997	0.0802227937	0.0311005822	-0.0089909965	0.0775910171	-0.0863815362	0.0556519041	0.0467518472	0.1142777444	0.028198506	-0.0755626395	-0.0795669937	-0.1137014894	-0.1502987892	-0.1192684471	-0.1070863078	-0.0591695942	0.0374777654	-0.0276692816	-0.0216589194	0.0224764512	-0.0025142597	0.0117538605	-0.078942823	0.0146813313	0.0332414284	-0.0681295582	-0.0732710418	-0.0994489823	0.0203390571	0.1144561372	0.0047888267	-0.0853986793	-0.0098508756	0.0933017935	-0.0344616048	-0.063522074	-0.0371677541	-0.1071821775	0.0273492427	0.0001237449	-0.0870787431	-0.0435564849	0.0547813307	0.0896541727	0.0758498213	0.0272159654	-0.0375791849	-0.0106886205	-0.1217183335	-0.0113206324	-0.0386403765	-0.0337279255	0.101694777	0.0928323416	-0.0096807637	-0.0356809664	-0.0412009589	-0.1445191285	0.0215134565	-0.0407069742	0.0074366743	0.0593359631	-0.0589348528	-0.0593658598	-0.138238258	-0.1055720831	0.01506909	0.0702743597	0.0953192435	-0.1134789671	-0.0443502624	0.0520669882	-0.0342466654	0.1018870168	0.0168540478	-0.0568026616	0.0237225247	-0.0050480656	0.0768476738	-0.0100892657	0.1210023002	-0.0495525409	-0.1414159103	0.0997210308	-0.1933553875	-0.0116010226	-0.076189496	-0.0419397391	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0315024	0.000794	6.304360000000048e-07	0.00099240120576	0.0300788	0.0064015	4.0979202250000014e-05	0.00090473420944	0.0412924	0.0194431	0.00037803413761	0.00170506229776	0.0	-0.000262868	6.909958542399999e-08	0.0	-0.0	0.0	0.0	0.0	-0.00029078	-5.850699999999999e-05	3.423069048999998e-09	8.45530084e-08	0.0	0.0	0.0	0.0	0.0
43526.23433933659	16.10660809250112	1894533075.762844	259.42282424542253	66872.6185763889	19.491130332346074	4471947115.263193	379.9041616325012	40178.51811205621	15.707396449703085	1614313317.680829	246.72230322814505	45692.17609995249	39183.16570273023	0.994999	15.892323	0.0823489899999999	0.0452861	0.0629475895	-0.0412675993	0.0289977583	0.0531761465	-0.0141855513	0.0498151208	0.0092736606	0.0579116629	0.056698095	-0.0191112545	0.0494437947	-0.0062695131	0.0628019384	0.0895176871	-0.0153569702	0.0539826617	-0.0089710467	0.000386159	-0.0263189985	-0.0557834003	-0.0458227506	0.0391597101	0.0906993273	-0.1127656406	-0.0358965445	-0.0915351402	-0.0616479592	0.0919438476	-0.0392133724	0.0161470289	0.0975083627	0.1023935016	0.0326622404	-0.0107576015	-0.1254176878	0.0442106397	-0.0813449812	-0.0343640927	-0.1666188322	0.1384915498	-0.0647948107	-0.1122561711	-0.0343701279	0.0118684001	0.0664429497	0.029688444	0.0709520514	-0.0469192405	0.0559504835	0.0617318004	0.0236846908	0.067891305	0.1430343274	0.0633388373	0.078591495	-0.0097782896	-0.0626387709	-0.0764746149	-0.0417153732	0.0571265064	-0.003218318	-0.0200791521	-0.0523974337	-0.02848187	-0.0584831189	0.0644767045	-0.0754802638	0.0093255904	0.0545575067	0.0372035342	0.0261793586	0.0242186713	-0.0396624814	-0.0137255585	-0.0336559927	0.0700953007	0.1166998211	0.0619033474	0.0915954049	-0.045880547	0.0545351223	-0.2107180923	-0.072660536	-0.0360408448	-0.0093886315	0.0373979178	-0.0634938971	0.0690956512	0.0638061737	0.0615937896	-0.021923814	-0.0815021507	-0.0289115849	-0.0098498102	0.0087227679	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0209044	0.010598	0.000112317604	0.00043699393936	0.00864952	-0.02142928	0.0004592140413183	7.481419623040002e-05	0.00364654	-0.03764586	0.0014172107751396	1.32972539716e-05	0.0	0.0	0.0	0.0	0.000202816	0.000202816	4.1134329856e-08	4.1134329856e-08	-0.000341481	-5.0701e-05	2.570591401e-09	1.16609273361e-07	0.0	0.0	0.0	0.0	0.0
43584.0079533036	57.77361396700872	1899565749.273631	3337.7904708089445	66962.57095114088	89.95237475198519	4483985908.386577	8091.429723521583	40164.27744313979	-14.240668916419963	1613169182.529508	202.7966511870897	45564.77155827703	39412.32172044377	1.048526	16.747269	0.03740734	0.0198495	0.0406286264	-0.0544227824	0.0101799819	0.1114595505	-0.0997668722	0.0104788763	0.0021856669	0.0795635468	0.0037280857	-0.020427793	-0.0248850544	0.0171268483	0.0625818077	0.1124169473	-0.0744370888	0.0556944954	0.1462759956	0.0077444684	-0.068881104	-0.0198454216	0.1287163311	-0.0016706282	-0.0220586357	0.0180681893	0.0236066756	-0.0559560881	-0.0057690766	0.070307312	0.0135017207	-0.0821023655	0.0019259245	0.0266110757	0.1081618346	0.0055079707	0.0985870268	-0.1052537911	-0.0365969402	0.0317837371	-0.1037461977	-0.1025457438	0.0512703087	-0.1296809358	-0.017474718	0.1406146242	0.0114887808	0.028903745	0.0523717326	-0.0878383492	-0.0034095035	0.0053566539	0.0119471008	0.0325264173	-0.0602374382	-0.0752879057	0.1222303959	0.0898343404	0.0817106598	-0.0992478661	-0.0456568781	0.0312113542	0.0101732422	0.0217758051	0.0072467583	0.0486147205	-0.0638528734	-0.1494178592	0.1419704473	0.0670717765	0.0650007939	0.0630510582	-0.005201027	-0.0258888582	0.0186709693	0.0621869671	-0.0117534702	-0.0145203385	0.0311722478	0.0076657124	0.131004874	-0.0250289733	-0.1203602811	-0.0758880345	0.0019172478	-0.0352494517	0.0620352937	0.0031546796	0.0539377809	-0.0208166545	-0.0648778414	0.0703132756	0.0060267853	-0.1139454601	0.0636831384	-0.0154936762	0.0769232807	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0253931	-0.0044886999999999	2.0148427689999983e-05	0.00064480952761	0.0217287	0.01307918	0.0001710649494723	0.00047213640369	0.0156658	0.01201926	0.0001444626109476	0.00024541728964	-0.000107424	-0.000107424	1.1539915776e-08	1.1539915776e-08	0.000161051	-4.1765e-05	1.7443152250000002e-09	2.5937424601e-08	-0.000348696	-7.215000000000032e-06	5.2056225000000457e-11	1.21588900416e-07	0.0	0.0	0.0	0.0	0.0
43587.24860552082	3.240652217224124	1899848240.999477	10.50182679299963	66825.81356956845	-136.75738157243177	4465689359.234718	18702.5814145477	40141.7195058247	-22.557937315090385	1611357644.8843074	508.8605359115472	45562.78631558805	39427.31286389524	0.946548	15.118447	0.111436025	0.0551846	0.0316674193	-0.0537015962	0.0064550513	0.1437791348	-0.1060166594	0.0488197068	0.0111942233	0.0581782822	0.0565733202	-0.0211713373	0.0031090921	0.0172224354	0.0876952849	0.0567006838	-0.059997659	0.0702304198	0.0681929379	-0.0492935719	-0.1222577382	-0.0069484407	0.0055315643	-0.0085340607	-0.0559356829	0.0238047703	0.1171999276	0.1292312903	-0.0369364863	0.0387378135	0.0640413715	0.0324060492	0.0938834113	-0.0108531421	0.0052082727	-0.1309830805	0.0293366409	0.0172560718	0.0429895444	-0.0224355176	-0.0001053385	0.0973855903	-0.1847325682	-0.0265821124	-0.0592469304	0.0351448692	-0.0063991262	-0.083782717	-0.0441942756	0.0923662576	0.0143375564	-0.0517377106	0.1120721907	-0.1524587667	-0.0126765483	0.0222985169	0.0025682883	-0.1483522744	0.0172358339	-0.1207265891	-0.0521678651	0.0362074294	-0.0762490996	0.0052400396	0.010817318	0.0123707191	-0.0711463368	-0.0794705257	0.0952677017	-0.0006365265	0.0565345263	-0.0125735985	0.0289805648	-0.0559045416	-0.0026820776	-0.0381908815	-0.1024419196	-0.0618445129	-0.0067625916	0.1312470809	-0.0019322137	0.0780964671	0.1278900087	0.10206067	0.0508971398	0.0717254978	-0.1095305869	-0.1053653907	-0.0951122944	0.0380353993	0.0338778374	0.0336541632	-0.0988622786	-0.0215566647	-0.1321978679	0.0212951507	0.1304309236	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0192423	0.0061507999999999	3.783234063999997e-05	0.00037026610929	0.0401518	0.0184231	0.00033941061361	0.00161216704324	-0.0123019	-0.0279676999999999	0.0007821922432899	0.0001513367436099	0.000523641	0.000631065	3.98243034225e-07	2.741998968810001e-07	0.000371506	0.000210455	4.4291307025000017e-08	1.3801670803600002e-07	-1.23275e-05	0.0003363685	1.1314376779225004e-07	1.5196725625e-10	0.0	0.0	0.0	0.0	0.0
43703.47140441813	116.22279889731	1909993412.7967927	13507.73898352456	67285.82667100694	460.01310143849696	4527382470.80079	211612.0534950649	40227.62766965607	85.90816383136553	1618262027.9284785	7380.21261287674	45550.86536106419	40045.97862898388	0.989835	15.809839	0.1036780949999999	0.0544093	-0.0105401	-0.0419098689	-0.0212697267	0.1761554594	-0.1279272169	-0.0326086888	0.0388116536	0.0704424437	-0.0121788205	0.0086573072	-0.0890980238	-0.0335065941	-0.0111895641	0.1018068092	-0.1116753879	0.0352696084	-0.0827510034	0.0069925901	-0.0724208117	-0.0563175066	-0.0370715627	-0.0091888329	-0.1858858381	-0.0151221803	-0.0546041444	-0.0256014426	-0.0501302239	-0.1206630513	0.0409128482	0.0097684156	-0.0237158179	-0.0457219468	-0.1047331114	-0.0903697149	0.0993570912	-0.0208711487	-0.0916976022	0.0982963204	-0.0420371431	-0.1152240124	-0.1066735636	0.0276105199	0.1337899128	0.0014614678	0.0428414104	0.0025379846	-0.0921423472	0.0325636028	0.003666635	0.0495845595	-0.0292113747	-0.0296151512	0.0621255245	0.0367428472	-0.0538644157	0.0549166562	0.1515450669	-0.0852486186	0.0010415952	0.0319076995	0.0341703568	0.011207887	-0.0500586213	-0.0277616412	-0.1072352044	-0.1145890918	0.1094549493	0.0070138665	-0.0130575879	-0.0101072988	-0.0998884591	-0.0285909438	0.0754306692	-0.0304667698	0.0274041857	-0.0600434519	-0.0699973873	0.0714920856	-0.1629436533	-0.0500814051	-0.0196322909	-0.028573771	0.0052438647	0.066125814	0.0604614059	-0.0757197094	-0.0765105179	-0.0561014082	-0.0178972996	0.0393767205	0.0448587471	0.1163645934	0.0135234297	0.0246866684	0.1070883075	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0101332	0.0091091	8.297570281e-05	0.00010268174224	0.0221193	-0.0180325	0.00032517105625	0.00048926343249	0.00593092	0.01823282	0.0003324357251524	3.51758120464e-05	-0.000272567	-0.000796208	6.339471792640001e-07	7.429276948899999e-08	0.000455853	8.434699999999997e-05	7.114416408999995e-09	2.07801957609e-07	-0.000297846	-0.0002855184999999	8.152081384224999e-08	8.8712239716e-08	0.0	0.0	0.0	0.0	0.0
43765.83301796655	62.36161354841897	1915448139.756531	3888.9708443623526	67057.01592881944	-228.8107421875029	4496643385.277945	52354.35574039593	40323.403289108726	95.77561945265916	1625976852.8161044	9172.969281540583	45735.55793918919	40438.43912399278	1.067952	17.057547	0.08704339	0.0558807	-0.0392697865	-0.034124997	0.0143904039	0.1415032414	-0.0772296814	0.0317543657	0.0917460112	0.0315685	0.1182379755	-0.0592317817	0.0736809254	0.0103820241	-0.098328685	0.0748111537	-0.0174458943	0.0769908644	0.0614392821	-0.0675381996	-0.0614059919	0.051927326	0.0070372011	0.0241532069	-0.0537366963	-0.0092244286	-0.0632193646	-0.064956771	-0.0606005962	0.0460055733	-0.0397751197	0.0108327192	0.0150547909	0.0319137143	-0.0427752634	0.0472792104	-0.0722462253	-0.0331353281	0.0615137536	0.1548627351	0.0312687243	0.050518137	0.0664847544	0.0332246415	0.1038789391	-0.1740672614	0.0672789745	0.0090012967	0.1084724774	-0.0953626901	0.0058072178	0.1332982326	-0.0923491382	0.0391227124	-0.1470267609	-0.0080791684	-0.1782688125	-0.0402368064	0.025230173	-0.0984945506	0.0856578515	0.0072507545	-0.0589188365	0.0266952432	-0.0612085972	-0.0496135687	-0.08280355	0.0471074358	0.0193955964	-0.0372403942	0.0784663538	0.0846817889	-0.0260043274	-0.053398443	0.0645040956	-0.0656561767	0.085689297	0.0101227403	0.0325733466	0.0644316538	0.0231485239	0.0146831486	0.107880314	-0.0567786733	-0.0166982665	-0.1402327934	0.0019676942	-0.1156722842	0.1238093262	0.0935328647	-0.022132418	-0.0778879415	-0.0151743512	-0.0467006123	0.0761430403	-0.1554405654	-0.0965388786	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.00795903	0.0021741699999999	4.727015188899998e-06	6.334615854090001e-05	0.0152105	-0.0069088	4.773151744000002e-05	0.00023135931025	-0.0398663	-0.04579722	0.0020973853597284	0.00158932187569	0.000144974	0.000417541	1.74340486681e-07	2.1017460676e-08	0.000363229	-9.262399999999996e-05	8.579205375999994e-09	1.3193530644100002e-07	-0.000164747	0.000133099	1.7715343801e-08	2.7141574009e-08	0.0	0.0	0.0	0.0	0.0
