global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
44039.25896200189	n/a	1939456329.922264	n/a	69123.30240265378	n/a	4778030935.048721	n/a	40541.89265369937	n/a	1643645059.9440827	n/a	45962.49455539797	43114.97382554338	n/a	n/a	n/a	n/a	-0.0663440589	-0.0433080698	-0.0298300471	-0.1230059979	-0.1171191006	0.0023549762	-0.1011168178	0.0768283748	0.2897674448	-0.0022326234	0.1236039837	-0.0163199008	0.1612647596	-0.0344301152	0.0591512843	-0.1227030567	0.1288799355	-0.0122589039	0.060022912	-0.0687896636	0.0246225833	-0.1878711004	0.0056157131	-0.0661305123	0.0298639128	-0.0778779143	0.1047960981	-0.0054107304	0.0020098806	-0.1944948834	0.1615726822	-0.0191052281	0.1400285424	-0.0898971186	0.0438837944	-0.0381521577	-0.0026619379	-0.1080024779	0.067500084	-0.0366067741	-0.0118143671	0.0916348796	0.1002951412	-0.1813404933	0.0841759938	-0.0800618782	0.2866141802	-0.0756504105	0.1984206061	-0.0296509473	0.1050541574	-0.0361265463	0.0921406997	-0.1462578112	0.0654077035	-0.0227592021	0.0384749359	-0.0191603284	0.1247575364	-0.1418425644	0.1415375739	-0.1611996563	0.0065564584	-0.1540398227	0.120016599	-0.0573957062	0.0401437298	-0.0106858445	0.0563226121	-0.0118164931	0.0992082596	-0.2150764511	0.0095730507	0.1203780544	0.1203546593	0.1203156708	0.0078058199999999	n/a	n/a	6.093082587239844e-05	-0.139209	n/a	n/a	0.019379145681	0.135271	n/a	n/a	0.018298243441	0.000848944	n/a	n/a	7.20705915136e-07	-0.00113617	n/a	n/a	1.2908822689e-06	0.00022604	n/a	n/a	5.10940816e-08	0.0	0.0
44153.28083547371	114.02187347182188	1949512208.5362103	13000.98763002416	68629.72542782738	-493.5769748263992	4710039212.298976	243618.23007877995	40609.29541074667	67.40275704730448	1649114873.7572908	4543.131657577953	45971.04870705253	43421.0070110867	1.400324	24.175665	0.11968448	0.051003	-0.1599469845	0.054166452	0.0833890277	0.0691169489	-0.1727233103	-0.0743533576	0.041426762	0.1525621134	0.3046590432	-0.1031445396	0.1892638225	-0.1070405158	0.0269723823	0.0367350375	0.1534497834	-0.0138802925	-0.0546819878	-0.122461487	-0.1057465188	-0.0533014356	0.0673553212	0.0239764057	-0.0789576862	0.1314688172	0.0045553188	0.1003085526	-0.0381241693	-0.0334911169	0.0348274683	-0.0494558195	-0.0197057665	0.0882921631	0.0425896405	0.113871675	0.1095719062	0.1168256145	0.0647949916	-0.0966524309	0.0164725769	0.0684245606	-0.0552399666	0.0019499647	-0.0551446599	-0.1106589248	0.1612517751	-0.1763736891	0.1956476105	-0.0229955262	0.0496600983	0.1956165565	0.193993937	0.0566851677	0.1856443157	0.0989046037	-0.1076459162	-0.0562633974	-0.1163164294	0.0054609022	-0.129059611	-0.0349508552	-0.0362678549	-0.0216329913	-0.0168930875	-0.1088865115	0.0599228055	-0.0269230753	-0.0510225163	-0.0793509294	0.0097265413	-0.1168301911	-0.0368194409	0.0144926718	0.1203563282	0.1203156708	0.1201052059	0.1197547036	0.0273316	0.0195257800000001	0.0003812560846084	0.00074701635856	-0.108339	0.0308699999999999	0.0009529568999999	0.011737338921	0.114921	-0.02035	0.0004141225	0.0132068362409999	0.00062436	-0.000224584	5.0437973056e-08	3.8982540960000004e-07	-0.00166432	-0.00052815	2.789424225000001e-07	2.7699610624e-06	0.0	-0.00022604	5.10940816e-08	0.0	0.0	0.0
44130.81557131567	-22.46526415804692	1947528882.9894772	504.6880936908276	68959.56881820437	329.843390376991	4755422131.592664	108796.66217538808	40629.4997850854	20.20437433872576	1650756252.7862544	408.21674241935983	46013.21325184669	43894.17186454001	1.13634	19.61816	0.1449502	0.0743642	-0.2003951218	0.0331371223	0.0587502402	-0.0017214533	-0.185263196	-0.0856934747	0.1365330196	0.1495214244	0.3362650849	-0.1104008344	0.0846366295	-0.0639355601	-0.0533073893	-0.0048712368	0.0775925491	0.0608421252	-0.0901526961	-0.1067586011	0.0285405047	0.1215665174	-0.1648510278	0.0451583307	-0.1306970232	-0.0099769568	-0.0405931255	0.0079031345	-0.0177362114	-0.0090619158	0.1550010127	0.1361926106	-0.076532787	-0.1113048845	-0.0826260396	-0.0306470124	-0.0184225758	0.1651373153	-0.0517773915	0.0263364334	-0.0129446058	0.074487445	-0.0657873374	-0.0059192991	-0.0392545477	-0.178092522	0.0960537491	-0.184020636	0.2276692742	-0.0325723728	-0.0825792244	0.0900707557	-0.0154139892	0.1046925004	0.1546116142	-0.0231294697	0.0427186526	-0.0071319994	-0.0291744788	-0.0023411986	0.0591164114	-0.108501197	-0.146366244	0.1552799319	-0.082485732	-0.022443371	-0.0765549369	-0.1105968485	-0.0541411648	0.0304959288	0.0907121609	-0.0249215134	-0.0697186519	0.2068715257	-0.1339650047	0.120190936	0.1196068161	0.1186353847	0.0131965	-0.0141351	0.00019980105201	0.00017414761225	-0.0702983	0.0380407	0.00144709485649	0.0049418509828899	0.140881	0.02596	0.0006739216	0.019847456161	0.000907901	0.000283541	8.0395498681e-08	8.24284225801e-07	-0.000611573	0.001052747	1.1082762460089998e-06	3.74021534329e-07	0.0	0.0	0.0	0.0	0.0	0.0
43953.40871576885	-177.4068555468184	1931902137.735425	31473.192395009693	69088.95951760912	129.39069940475747	4773284327.225832	16741.953092452306	40430.03004553355	-199.46973955184512	1634587329.482746	39788.17699688093	45967.99358914659	43997.21553566723	1.209137	20.87496	0.0456334299999999	0.0410018	-0.1806137289	-0.0520960984	0.0613319396	-0.1153398579	-0.1414398398	0.0221340736	0.2345613686	0.1496550854	0.1539511799	-0.0802821791	0.0289565131	0.0535817212	0.0260595104	0.0073643801	0.036322469	0.0578611176	0.0705344851	0.1308697533	-0.0778471144	-0.1688145377	0.0663834541	-0.0513518046	0.0824372673	-0.0843042887	0.1291323803	-0.0128249779	0.1028720062	0.0774750728	0.1136375504	0.0047725067	-0.0611973376	-0.1789597518	-0.0727986445	0.0709728739	0.1772989654	-0.0785568044	-0.0401135496	-0.120498407	-0.1203134987	0.0618886536	0.1146258953	0.0024549289	-0.0205166291	-0.1619040836	0.0168929608	-0.0363961839	0.1241312539	-0.0866644417	-0.1784814202	0.0619223827	-0.0527625106	0.0073798946	0.0605865527	-0.015639489	0.2096016018	0.0908782111	0.1195943457	-0.254193483	0.1946374465	0.1518250233	0.077420644	-0.1296948058	0.1415216186	0.0351711779	0.0107091002	-0.037849689	-0.013401006	-0.0957636471	-0.0158966991	0.037409478	0.0050057026	0.0699785763	0.094705772	0.1200039147	0.1188605229	0.1169629329	0.00977887	-0.0034176299999999	1.1680194816899998e-05	9.56262984769e-05	-0.0294625	0.0408357999999999	0.0016675625616399	0.00086803890625	0.142261	0.0013799999999999	1.904399999999979e-06	0.020238192121	0.000907901	0.0	0.0	8.24284225801e-07	-0.000611573	0.0	0.0	3.74021534329e-07	0.0	0.0	0.0	0.0	0.0	0.0
43714.07766633346	-239.3310494353864	1910920586.218234	57279.35122384336	69072.03975384425	-16.919763764875825	4770946675.75664	286.2784058592049	40368.11251369785	-61.91753183570109	1629584507.918569	3833.780748625057	45942.56284824964	43622.95905425664	1.291244	22.29248	0.0506646199999999	0.0307567	-0.0978971171	-0.1118133105	0.0109598661	-0.2052607729	-0.029188489	0.093092465	0.0649155242	0.2171225831	0.0933284433	0.0488549991	0.0132522576	0.1217674259	-0.0265499172	-0.0130787143	0.0183353027	0.0428228344	-0.2320342406	-0.0220347766	0.1615053156	-0.0219940286	-0.1988709056	-0.0519182589	0.149062013	-0.1127599734	0.0064587862	-0.0112614635	0.0406382873	-0.1373666106	-0.0806671423	0.0138818057	-0.0434692495	0.0359532149	0.0216058436	0.0620501013	-0.0470075305	-0.0605746333	-0.1806595198	0.0236690609	-0.0255088511	-0.0620707174	0.0331927458	0.0139788225	-0.0800162186	-0.1668116704	-0.0761319933	0.0586716908	0.1140001627	0.0036076842	-0.0909224194	-0.1151986646	-0.1536416446	-0.0618651813	0.0285601418	0.1983301168	0.1343669291	-0.1454645808	0.2480214494	0.1209360519	0.0090755097	-0.1438271437	0.0749359	0.2370023063	0.0865861964	-0.0049314869	-0.0529480211	0.0411507902	-0.0569292529	0.0434255488	0.0103233028	0.1507659834	-0.0154079827	-0.0107482282	0.0424229576	0.1197547036	0.1178678731	0.1147451459	-0.001118	-0.01089687	0.0001187417757969	1.249924e-06	-0.0295426	-8.009999999999962e-05	6.416009999999939e-09	0.0008727652147599	0.140324	-0.0019369999999999	3.751968999999978e-06	0.019690824976	0.000431291	-0.00047661	2.2715709210000006e-07	1.86011926681e-07	-0.00033317	0.000278403	7.750823040900003e-08	1.1100224890000001e-07	0.0	0.0	0.0	0.0	0.0	0.0
43437.08566971964	-276.9919966138186	1886780411.4785635	76724.5661881097	68114.13277529762	-957.9069785466272	4639535083.730874	917585.7795483284	40306.629997354896	-61.48251634295593	1624624421.7436695	3780.099815861843	45869.36537174568	42238.26961337205	1.213682	20.953419	0.0868304449999999	0.0458716	0.0422438497	-0.0974958585	0.0334114626	-0.0987452465	0.0322566005	0.1156256268	-0.0336799627	0.1302804609	0.0104015192	0.1623043022	0.0334448178	0.0313685912	-0.1793788115	0.144473665	-0.0450643412	0.1379345316	0.0172745751	0.0164150833	-0.0949518981	-0.1453089412	0.2295254496	-0.1409961339	0.0746436241	-0.0192270949	-0.0418722995	0.1148612504	0.0154201891	-0.1358065756	-0.1744030171	-0.081099245	0.0320731333	0.0106638262	-0.0471254282	0.0351018223	-0.0150711677	0.0376234058	-0.1206451299	-0.0355221484	-0.0367996281	-0.0474681332	0.0563402562	0.0059439502	-0.0020168096	-0.0812189482	-0.1117373897	0.1398458396	0.0865101113	0.0867548641	-0.1302239512	0.0071740228	-0.0649177162	0.0711974183	-0.1590353491	0.1441033156	-0.1497073457	0.0417036188	0.0905403605	-0.0656664413	-0.0821280623	-0.0003700985	0.114662991	0.0059083338	0.1169881614	-0.135630979	0.0096452687	0.0570766959	0.207748619	-0.085870842	-0.150761939	0.0456700398	0.0295232475	-0.0285606597	0.0916170672	0.1194434321	0.1166309242	0.111992364	-0.00107122	4.678000000000017e-05	2.188368400000016e-09	1.1475122883999998e-06	-0.000690535	0.028852065	0.0008324416547642	4.76838586225e-07	0.172673	0.0323489999999999	0.0010464578009999	0.029815964929	0.00066454	0.000233249	5.440509600100002e-08	4.416134116000001e-07	-0.000611573	-0.000278403	7.750823040900003e-08	3.74021534329e-07	0.0	0.0	0.0	0.0	0.0	0.0
43331.77216844508	-105.31350127456244	1877642479.258032	11090.933550707265	67913.83689236111	-200.2958829365089	4612289241.442229	40118.44072131566	40362.577673915504	55.94767656060867	1629137676.4828622	3130.142512530481	45886.32037104053	41311.301504547206	1.019552	17.601896	0.033037105	0.0236538	0.1377746315	-0.0968061765	0.0250001067	-0.0842135766	0.0651675711	0.0879669964	-0.1092376807	0.1440149403	0.083766408	0.2166471131	0.0340053441	0.0051591448	-0.1991454751	0.0520419014	-0.0363604399	0.1159990127	0.0133486396	0.0987064241	0.2176156427	0.0143819304	-0.0049385246	0.0845425089	0.1779384089	0.0967356949	-0.0380783112	0.1075969212	-0.0255854898	0.0903163045	-0.0518707715	0.0213271747	-0.007616596	0.05938162	-0.0686378158	-0.0057550154	-0.1046382651	0.0119581508	0.0226833277	0.0301477576	0.0604782545	-0.1132693833	-0.2481098254	-0.1684986815	0.0555640527	-0.0841502866	-0.1240081969	0.092773652	0.1144877054	0.1531604672	-0.1317714245	-0.0053261585	0.0308409572	0.0669762195	-0.2427498419	0.0870653741	-0.0722865486	0.1001908451	-0.0161960118	0.1924520758	-0.0190915221	-0.0159707207	0.0246522146	0.1610657021	-0.0239791839	0.1275337474	0.0746143353	0.0926199966	-0.0520523626	0.0902816254	-0.0518109742	-0.0932192325	0.0319351118	-0.0747134151	-0.0317134356	0.1190702613	0.1151522399	0.1087174221	-0.00107122	0.0	0.0	1.1475122883999998e-06	0.00286612	0.003556655	1.2649794789025e-05	8.214643854400001e-06	0.190491	0.017818	0.000317481124	0.0362868210809999	0.000431291	-0.000233249	5.440509600100002e-08	1.86011926681e-07	-0.000611573	0.0	0.0	3.74021534329e-07	0.0	0.0	0.0	0.0	0.0	0.0
43278.47507859973	-53.29708984534955	1873026405.128978	2840.579785983262	67804.02394593254	-109.81294642857392	4597385663.260593	12058.883203324844	40307.25231918833	-55.32535472717427	1624674589.522713	3060.8948756876644	45876.6750004324	40730.15918413856	1.013777	17.502193	0.0659152	0.0470037	0.2034590369	-0.0916833811	0.0779797322	-0.0403513513	0.0427948935	0.1681942251	-0.0017969831	-0.0146391019	0.0158309408	0.1572992115	0.0247318451	0.1051724409	-0.1921116961	0.1065737408	-0.0468998753	0.1660761933	0.0839050066	-0.0119782052	0.0089014442	0.0099340822	0.0066588389	-0.0477813484	-0.0286424915	0.000399878	-0.0436180074	0.0024553469	0.0067695848	0.0876668824	0.029856456	-0.0451374243	-0.0194918941	-0.0025794571	0.1083230105	0.1419118636	-0.0468770547	-0.1178025284	0.0818468837	0.0025340804	0.0443622812	-0.0054536596	0.017979963	-0.1014876621	-0.080987575	-0.0418196855	-0.1212314246	0.1906294866	0.0821612638	0.1036851107	-0.0759781139	0.1133646396	-0.0142513033	0.1028474877	-0.2427496762	0.06162904	-0.1078604776	0.0029187771	0.0454045199	-0.0093646928	0.0020202077	-0.0034075761	0.0030500132	-0.03747265	-0.102279717	-0.0638714963	0.0426550344	-0.0276076483	0.0097383585	-0.0703922964	0.000595216	-0.0667119811	0.0324552437	0.0057219246	-0.1233450536	0.1186353847	0.1134348849	0.1049355893	-0.0132205	-0.01214928	0.0001476050045184	0.0001747816202499	-0.0415718	-0.04443792	0.0019747287339264	0.0017282145552399	0.181163	-0.009328	8.701158400000005e-05	0.032820032569	0.000431291	0.0	0.0	1.86011926681e-07	-0.000611573	0.0	0.0	3.74021534329e-07	0.0	0.0	0.0	0.0	0.0	0.0
43251.121615159245	-27.35346344048594	1870659520.9692955	748.2119621900008	67374.11418960814	-429.9097563243995	4539271262.834356	184822.3985829045	40254.452121277965	-52.80019791036466	1620420915.58426	2787.8608993736766	45775.352167529694	40011.00711668809	1.064211	18.3729	0.0651879	0.0355527	0.2343545006	-0.0589974176	0.103917737	0.0526335317	0.0378880716	0.1980997371	-0.0796374673	-0.0099447193	-0.0597190527	0.1582671473	0.0714738222	0.0815014908	-0.1555720347	0.05261253	0.1203168673	0.1039495031	0.0413646112	0.1064824632	-0.1040907233	-0.0034462325	0.0516205224	0.0267442777	-0.0929812579	0.0596355285	0.0658843762	-0.0060863088	0.1534558653	0.1499167091	0.1024372441	0.1503383251	-0.0309627904	-0.0880473315	7.55002e-05	-0.0376823023	0.0937973086	-0.0299615041	-0.0508979765	0.0793863002	0.0163967307	-0.0048820959	0.0550334028	-0.1654469035	0.0975741276	-0.0048188512	-0.0624372602	0.171326599	0.0255496135	0.1547449641	-0.009620855	0.1363443849	0.0483578999	0.1014877052	-0.0559733573	0.0633223168	-0.0559658562	0.1696287099	-0.0337116044	-0.1173233956	0.0102313051	0.0289616045	-0.0638386448	-0.1473983843	0.0461323003	0.1200435993	-0.0970328471	-0.0185268542	-0.0221675845	0.0688921239	0.0132605579	-0.1620552386	0.0475946417	-0.0216155537	0.1126630965	0.1181390277	0.1114824189	0.1006644984	-0.0257555	-0.012535	0.000157126225	0.00066334578025	-0.0144966	0.0270752	0.00073306645504	0.00021015141156	0.181192	2.9000000000001247e-05	8.410000000000724e-10	0.0328305408639999	0.00066766	0.000236369	5.5870304161000027e-08	4.457698756000001e-07	-0.000886178	-0.000274605	7.540790602500003e-08	7.853114476840001e-07	0.0	0.0	0.0	0.0	0.0	0.0
43377.20102526864	126.07941010939248	1881581568.7865665	15896.01765353238	67224.81109250992	-149.30309709822177	4519175226.423644	22291.41480312104	40218.56702029172	-35.88510098624829	1617533133.1656966	1287.740472793238	45667.23497171428	40204.319360195776	1.177769	20.333408	0.0912608	0.0617748	0.1919821352	0.0361144967	0.096728799	0.1367275883	0.038612854	0.1015028086	-0.1066595705	0.0816495945	-0.1494013319	0.0292967277	0.1479039658	0.0096675069	-0.0341531946	-0.0598325635	-0.0682742145	-0.0227666154	0.1403781722	-0.1769326677	-0.0225135073	0.067543957	0.0666355165	0.1072478844	-0.0746979054	0.0231217188	-0.0696118561	-0.0733377073	-0.0441109374	-0.0832077021	-0.1002226304	-0.0055595946	-0.0466133044	-0.1855921386	-0.0670883887	-0.066351789	-0.0452794311	-0.0407014804	0.0157452588	0.0175389411	0.1683653598	0.0114681708	0.0031745095	0.1493870466	-0.0714609029	0.0805045429	0.0686570807	0.1255513544	-0.0370963092	0.1705924161	0.0698669574	0.0467850302	0.0363852722	-0.0081462449	-0.0062613874	0.0589513334	-0.0888803792	-0.0556233322	-0.2619356192	0.0547258255	0.0957981768	-0.027066332	-0.0290511367	-0.064184865	0.0614793877	0.0115467725	-0.0528391988	0.0577821647	-0.0055680166	-0.0424446799	0.0050242683	0.1920477688	-0.0467424856	0.0884231532	-0.1817710272	0.1175814474	0.1092988885	0.0959240631	-0.0228306	0.0029249	8.555040010000006e-06	0.00052123629636	-0.0176362	-0.0031396	9.857088160000009e-06	0.00031103555044	0.119099	-0.0620929999999999	0.0038555406489999	0.0141845718009999	0.000368346	-0.000299314	8.958887059600004e-08	1.3567877571599998e-07	-0.00104893	-0.0001627519999999	2.6488213503999983e-08	1.1002541449e-06	0.0	0.0	0.0	0.0	0.0	0.0
