global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
43592.7370088821	n/a	1900326719.9255588	n/a	69105.41591764214	n/a	4775558509.150308	n/a	40384.19194061753	n/a	1630882958.696638	n/a	46040.88275583038	41556.89132244978	n/a	n/a	n/a	n/a	-0.1349928165	-0.1694348747	0.0169873992	0.280089145	0.0543800316	-0.0098115854	0.0111410852	-0.0058964791	-0.2038956208	-0.0091610652	0.0834116581	-0.0431602482	0.1991699081	-0.0790248869	0.0949194044	-0.0305727836	0.0543783965	-0.1201456797	0.163037717	-0.1065467953	0.188582805	-0.0377963251	0.1695548068	-0.0601322468	0.2246701616	-0.0239719399	-0.0093387671	0.0578246256	-0.0966528533	0.0734844414	-0.1003713064	0.072227279	-0.0028643655	0.0812854337	-0.1771532345	0.1343283921	-0.0171628009	0.0147769218	-0.1087181722	0.0599511888	-0.0762583749	0.0267519807	-0.0713639962	0.0008288785	0.0116267303	-0.0517051395	0.0669868283	0.1335489897	-0.1226457886	0.0874454711	-0.040164752	-0.0443079537	0.2532477681	-0.0058633004	0.00197006	-0.0059492326	0.0299787844	-0.376440657	0.1267514832	-0.0041331725	0.0314996643	-0.036947	0.1032070053	-0.0178006991	0.1312467993	-0.1598608667	0.0192261449	-0.0122120655	0.0285082759	-0.1105447859	0.1617075	-0.0032220172	0.0712027513	-0.0359122363	0.0168438127	-0.1835817616	0.1146898274	-0.0386707057	0.1628480304	-0.027264086	0.1020712879	-0.1093715948	0.0866034145	-0.0312517565	0.1916367069	-0.0175282819	0.0183258102	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0712556	n/a	n/a	0.00507736053136	-0.0407483	n/a	n/a	0.00166042395289	-0.0720981	n/a	n/a	0.00519813602361	0.00315416	n/a	n/a	9.9487253056e-06	0.0007261169999999	n/a	n/a	5.272458976888548e-07	0.00158146	n/a	n/a	2.5010157316e-06	0.0	0.0	0.0	0.0	0.0
43226.9349379572	-365.8020709248958	1868567904.130385	133811.1550929425	68692.83016957567	-412.5857480664709	4718704916.706165	170226.99950756936	40318.70789230511	-65.48404831242078	1625598206.1050262	4288.160583383459	46257.6118170652	40854.25864906346	1.751624	28.157114	0.07241875	0.038049	-0.0608894322	-0.1957199706	-0.0058964035	0.1821109883	0.1408008206	0.145527594	0.0501519781	-0.2298654082	-0.0403605987	0.3071342149	0.1801168394	-0.0148089403	0.155567096	-0.0383165704	-0.1610568056	0.1604318285	-0.1762730816	0.0368348988	0.0525545175	-0.0986961848	0.0788349369	-0.0235280302	-0.0049343365	0.1748407634	0.026745767	0.1789449376	-0.0461252519	-0.097989112	-0.044032149	0.0681837107	0.0409702452	0.0255690305	-0.0259106952	-0.076275676	-0.1312107896	-0.1093412049	0.1089186007	0.11183151	0.0511453564	0.0495981802	0.0833223173	-0.2345866364	-0.0377735765	-0.0506533951	-0.0140061342	0.0797212206	-0.056765502	0.0059160467	-0.0520680428	-0.0125085298	-0.0852740743	-0.2945839159	0.1301992956	-0.0163817308	0.0173957764	-0.2009960275	0.0649251567	-0.0237063781	0.1130009742	-0.3746298586	0.0214405302	-0.2868673256	-0.0026478805	-0.1306650472	0.0013089716	-0.2656524661	-0.0571867067	-0.0627431543	0.1081440303	0.0655036853	-0.0112909067	0.0336623277	-0.0838441743	0.0166896336	-0.1267210338	-0.0061083444	-0.0788827872	0.0251492946	-0.1242916716	-0.0636481808	0.0761806831	0.0749494364	-0.0596211638	-0.0597790411	-0.1189607296	-0.0053982792	-0.1463905166	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0770406	0.0057849999999999	3.346622499999998e-05	0.00593525404836	-0.0198864	0.0208619	0.00043521887161	0.0003954689049599	-0.0429269	0.0291712	0.00085095890944	0.0018427187436099	0.00322139	6.723000000000015e-05	4.519872900000021e-09	1.0377353532100002e-05	0.000480724	-0.0002453929999999	6.021772444895095e-08	2.3109556417600003e-07	0.00156207	-1.938999999999999e-05	3.759720999999996e-10	2.4400626849e-06	1.0	0.0	0.0	0.0	0.0
42840.232552123154	-386.7023858340472	1835285525.1199925	149538.73520974428	67019.80696070234	-1673.023208873332	4491654525.049806	2799006.65742882	40276.96129685633	-41.74659544877795	1622233611.3084629	1742.778231563928	45963.86000693215	37607.95354422243	1.860785	29.911871	0.12694211	0.0878459999999999	0.1075427198	-0.1638150741	0.0349976377	-0.0028587134	0.1833341552	0.1099339545	0.0843775171	0.0151915465	0.0391249591	0.2172792375	-0.0761783462	-0.1101248314	0.1530460432	-0.1134957001	0.0508825611	-0.0462372644	-0.0970668997	-0.0414009103	0.0361402734	0.0110487187	-0.0902277719	0.0015541631	0.0363759463	-0.0759040253	0.0028417902	0.073616615	0.048542232	0.0984166812	0.1869618119	-0.0269374005	0.0328974296	-0.0462139232	-0.1160751	-0.0091134727	0.1483879891	0.0609319752	-0.0294604802	-0.0502982213	0.047937537	0.0636639035	0.0677571468	0.0185723771	-0.144630584	0.04726318	-0.1550506827	-0.0675282563	-0.0006764176	0.128849373	0.0639290579	-0.0475645943	0.0222462853	-0.1980701153	0.0118010763	-0.0789128859	0.0375004967	-0.1944772575	-0.0435208046	-0.0682164067	-0.01296994	0.0475868914	-0.1921652776	-0.0723320954	-0.1700110738	0.0756133635	0.0902408091	0.0590236716	-0.0621776965	-0.1052206025	0.048163812	-0.0157634765	-0.1216467941	-0.1102733667	-0.006949977	0.0469355974	-0.0805753562	0.0943710688	-0.045197023	-0.0127565661	0.0258976804	0.0310669332	-0.1162174882	-0.1634523846	-0.0458834378	-0.0954468298	0.0333195346	-0.0054112055	-0.0292192942	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0596602	-0.0173804	0.00030207830416	0.0035593394640399	-0.00867684	0.0112095599999999	0.0001256542353935	7.52875523856e-05	0.0398683	0.0827952	0.00685504514304	0.00158948134489	0.00306814	-0.00015325	2.3485562500000053e-08	9.4134830596e-06	0.000532563	5.183900000000003e-05	2.687281921000003e-09	2.83623348969e-07	0.00145602	-0.00010605	1.1246602500000024e-08	2.1199942404e-06	0.0	1.0	0.0	0.0	0.0
42604.58267367236	-235.64987845079304	1815150464.7977831	55530.865213873534	66248.06390442098	-771.7430562813533	4388805971.084247	595587.3449184841	40180.238677942056	-96.7226189142748	1614451580.2163908	9355.265009636028	45783.36715982414	35078.51195525431	1.609534	25.873035	0.08556909	0.0425318	0.2229683705	-0.0894590605	0.0374089853	-0.1148401286	0.1711354661	0.0846486441	0.0963013762	0.0756311722	0.1134870342	0.1750368665	-0.0618032299	-0.1973195255	0.0330813305	-0.0269389451	0.0167168828	0.0225196999	-0.0681602676	-0.0918313324	0.2141532947	0.1244918028	-0.1370617077	0.0310007613	-0.1443116011	-0.0814948099	-0.0926882522	-0.059104566	0.0001005099	-0.053877093	0.0067150051	0.1302702698	-0.0934783943	0.0222921099	0.0673000246	0.1138097822	0.1123225367	-0.0330195588	-0.036516865	-0.0505700496	0.0650970959	0.0418556843	0.0239013378	-0.0012952104	-0.0919601971	0.0659123414	0.1069442535	0.0097450934	0.094321098	-0.1213308769	-0.0423432871	-0.081183665	0.0828182085	-0.1659463507	-0.0741321503	-0.1087345266	0.0892551194	-0.0727049161	-0.0775923252	0.0456455767	-0.0115295596	0.0946605127	-0.2749257273	0.0256531632	-0.1825948784	0.0562844798	0.0435081335	-0.0291286946	-0.0591362035	-0.0450587299	-0.0430091766	0.0978453317	0.0075422552	0.0155402251	-0.114540972	0.0372386104	0.1080735629	-0.0215771006	0.168963701	-0.0694353376	-0.059594811	0.0682387377	-0.0749110483	-0.0544580534	0.0866886042	0.0760215841	-0.0959348354	-0.0798853781	-0.0709604688	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0747600999999999	0.0150998999999999	0.0002280069800099	0.0055890725520099	0.010778	0.01945484	0.0003784907994256	0.0001161652839999	0.0645849	0.0247166	0.0006109103155599	0.00417120930801	0.00267155	-0.00039659	1.5728362810000004e-07	7.1371794025e-06	0.000619918	8.7355e-05	7.630896025000001e-09	3.84298326724e-07	0.00141401	-4.200999999999988e-05	1.7648400999999896e-09	1.9994242801e-06	0.0	0.0	1.0	0.0	0.0
42635.87034309849	31.28766942612856	1817817439.9135053	978.9182581186998	66005.73661227529	-242.32729214569557	4356757265.729058	58722.51651866528	40139.29858077584	-40.94009716621804	1611163290.5566733	1676.0915559793743	45692.19938744096	34555.288239089125	1.296294	20.837748	0.0655504399999999	0.0305201	0.2379163561	-0.0467681293	0.0623271925	-0.1220934817	0.1345609153	0.0687617671	0.0864197856	0.1011905421	0.1482720536	0.1546199416	-0.0349584905	-0.209385177	0.0071644453	0.0082204994	0.0489367315	-0.0707038697	0.0228293445	-0.0877022369	-0.0400073253	0.200572301	-0.1105085898	-0.098783308	0.0443498159	-0.0501362228	-0.0420187319	-0.0215527667	-0.0492444901	0.1639545052	0.0294309549	-0.0963878488	-0.0677192489	0.0468530763	0.146239179	-0.0262319825	-0.0541993123	0.0126268654	-0.0488264232	0.0258568241	-0.0116079268	0.046742922	0.0787529856	0.0730794221	0.0209471149	0.0073138757	0.0147401804	0.0578842605	0.0600017102	0.0044086165	0.0860166605	0.0303704571	-0.0385001567	-0.1054209796	-0.0737448463	-0.1244404395	0.1199217486	-0.0293917526	-0.0479269963	0.074454253	-0.0381279555	0.119908739	-0.2092135833	-0.1020970854	0.0196495234	0.0405495974	-0.0077000167	0.0859282747	0.0239264926	0.0204547951	-0.0160636057	-0.1038318449	-0.0607695817	-0.0608418105	0.0268737371	-0.0071684637	0.1377858392	-0.0524439876	-0.0508023141	-0.1301954369	0.1190949941	0.190521833	0.0107855673	0.0655123092	0.0578406338	0.0476129037	0.058323893	-0.1052954537	0.0389506789	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0729481	-0.0018119999999998	3.283343999999627e-06	0.00532142529361	0.00593876	-0.0048392399999999	2.341824377759999e-05	3.5268870337600006e-05	0.0398618	-0.0247230999999999	0.0006112316736099	0.00158896309924	0.00230935	-0.0003622	1.3118884000000005e-07	5.3330974225e-06	0.0008051999999999	0.0001852819999998	3.4329419523962935e-08	6.483470399998389e-07	0.00155005	0.00013604	1.850688160000001e-08	2.4026550025e-06	0.0	0.0	0.0	0.0	0.0
42710.54207295062	74.67172985213256	1824190404.165285	5575.867239109864	66161.78898084762	156.05236857233103	4377382321.146209	24352.34173703465	40105.545213560334	-33.75336721550411	1608454756.876932	1139.2897983846678	45678.02178419682	34697.284826643554	1.067969	17.167452	0.09021466	0.0477491	0.2271105331	-0.025995395	0.0229275687	-0.1148854214	0.1322625895	0.0309899711	0.0576897574	0.1183091076	0.1715897736	0.0063634907	0.0188052232	-0.071873228	0.085382704	0.0271724304	0.0872850073	-0.0300787385	0.0175456381	-0.0226515221	-0.0409086186	0.0586228221	0.0547799082	-0.0592140973	-0.0464825331	0.0331104191	0.0267636939	-0.0402007627	0.076751537	0.0260468279	-0.0398460022	0.0620281593	-0.0413430574	-0.0730375812	0.0500808432	0.1180632149	-0.0359234871	-0.0799408174	0.0069541035	-0.0282269946	0.0151598329	-0.1335829142	-0.0113856694	0.0978705962	0.1826808947	0.014482544	-0.0011740493	0.0401477045	-0.1135696676	-0.0274577811	-0.038562035	-0.0468646113	0.0410070778	-0.0958591259	-0.1017841141	-0.1036898077	0.1328658833	0.0937968947	0.0436732884	-0.0039174678	0.0522001753	0.0394269179	-0.0932825282	-0.0524249244	0.07118222	0.0880903968	-0.0351223884	0.0942401278	0.0151102287	-0.0003988289	-0.0707757404	-0.0421899854	0.1012518877	0.0480240034	0.0777975195	-0.0798324053	0.105456785	0.0214725194	-0.0193208774	0.0609904413	-0.0198372093	0.001899257	-0.0311664827	0.0787858742	0.0977546811	0.0965037224	0.0191852894	0.0806836016	0.1309505806	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0676406	-0.0053075	2.8169556250000072e-05	0.0045752507683599	-0.0282732	-0.03421196	0.0011704582070415	0.0007993738382399	0.0145206	-0.0253412	0.00064217641744	0.00021084782436	0.00249109	0.00018174	3.302942760000004e-08	6.2055293881e-06	0.0008051999999999	0.0	0.0	6.483470399998389e-07	0.00122471	-0.00032534	1.0584611560000009e-07	1.4999145841e-06	0.0	0.0	0.0	0.0	0.0
42887.72608605826	177.18401310763875	1839357048.8327625	31394.1745009279	66358.59852013222	196.8095392846008	4403463597.556094	38733.99475341681	40071.11271421371	-34.432499346621626	1605694074.1552198	1185.5970112550988	45592.2520578979	35077.478835575384	1.187316	19.085951	0.0204086	0.0115581	0.1992215133	0.0236045566	-0.0323972369	-0.1646036667	0.0206245876	0.1156051731	0.0051587919	0.0772197158	0.1958186869	-0.063492641	0.0609975477	0.0629577716	0.0331220979	-0.0213565726	0.1384882839	-0.0296446746	-0.0411694287	-0.0225440031	-0.0375055636	0.0028376516	0.0216823408	-0.1046236302	-0.2119237764	0.0912217116	-0.0064035619	0.0212223469	-0.0498185574	-0.0225232397	-0.0003816965	0.0097652081	-0.0066500241	0.0291036476	0.1602418696	0.0473946024	-0.0992241887	-0.0642687855	0.0740235846	-0.0437715901	-0.0493671654	0.1141784652	0.081458657	-0.0243891606	0.054446661	0.0089353591	-0.0348492049	-0.050037975	0.0472487588	0.0471623485	-0.069470524	0.0303639425	0.0271591296	-0.0164111552	-0.1428218945	0.0105380149	0.1570909912	0.1401300663	0.0561987663	-0.0206220835	0.0507019416	-0.0006068309	-0.0605350476	-0.0476879495	0.0135078805	0.0413209298	-0.0423389872	0.1062803786	0.0027877944	-0.2060757353	-0.0860252704	-0.1068357663	0.0696095616	0.0542347206	-0.0994607157	-0.0429576279	-0.0432735067	-0.061680157	-0.0372248505	0.1106508428	-0.0553196482	0.091371077	0.0090538821	0.1584483454	-0.0026783246	0.0128673031	-0.0670254562	0.0712615583	0.0393733606	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.067637	-3.599999999992498e-06	1.2959999999945986e-11	0.004574763769	-0.0314496	-0.0031764	1.0089516960000018e-05	0.00098907734016	0.0198657	0.0053451	2.8570094010000003e-05	0.00039464603649	0.00236973	-0.00012136	1.4728249600000013e-08	5.6156202729e-06	0.0008051999999999	0.0	0.0	6.483470399998389e-07	0.00134102	0.00011631	1.3528016100000024e-08	1.7983346404000002e-06	0.0	0.0	0.0	0.0	0.0
43099.85948538543	212.1333993271692	1857597887.6599684	45000.57911010022	66489.41184808737	130.81332795515482	4420841887.904581	17112.12677070289	40113.58530745968	42.47259324596962	1609099726.2188451	1803.921177037584	45564.76596238192	36466.07637748822	1.201892	19.32025	0.04485516	0.0256776	0.1243052684	0.0366208089	-0.0614856513	-0.158098267	-0.0238051878	0.0781634959	-0.0381313059	0.0503092319	0.1428675357	-0.1591818145	0.1739032546	0.1255957814	0.0735129854	-0.0152340616	0.0712605999	0.1020616164	0.118182087	8.97862e-05	0.0553219538	0.0286133324	0.0091088011	-0.0408724242	0.0111732678	0.029785083	-0.1263496227	-0.0247767728	-0.1378164497	-0.0933805862	0.1279714983	-0.0010817486	-0.0306610083	-0.0498389287	-0.1051091264	-0.0716496542	-0.0463368896	-0.0147369178	-0.0005755424	-0.0785728252	-0.0235299818	0.0178246248	0.1412172892	0.1488250811	-0.024514604	-0.0710437638	-0.0807790026	0.0198071667	0.0534669695	-0.0863692656	-0.0639395544	0.037449058	-0.1019133062	0.0411018501	-0.1373417459	0.0652897065	0.1238070066	0.1509978818	0.1001070468	-0.0506856988	0.0812360548	-0.0447860278	0.0081934527	0.0792114497	-0.0236018914	0.0142033118	0.1018652387	-0.0620628071	0.0241634676	-0.0758084015	-0.1234719415	0.0376350569	0.0049731061	-0.1004913184	0.103677676	0.0492267799	-0.0011707193	-0.0415962675	-0.0321885478	0.072206773	-0.1160980188	-0.0021317566	0.0566717776	-0.0147685439	-0.0695848989	-0.1011603252	-0.0499360094	-0.0737584282	-0.0462643857	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0676137	-2.3300000000003877e-05	5.428900000001804e-10	0.00457161242769	-0.00867564	0.02277396	0.0005186532540816	7.52667294096e-05	0.0154458	-0.0044198999999999	1.9535516009999996e-05	0.00023857273764	0.002226	-0.0001437299999999	2.065831289999997e-08	4.955076e-06	0.0008051999999999	0.0	0.0	6.483470399998389e-07	0.00155005	0.00020903	4.3693540900000015e-08	2.4026550025e-06	0.0	0.0	0.0	0.0	0.0
43234.77495484129	134.91546945586015	1869245765.395772	18202.18389849513	66847.57220683528	358.160358747904	4468597909.948056	128278.84257842724	40208.118946945935	94.53363948625338	1616692829.2517526	8936.608994516924	45612.94263716684	37472.87032746274	1.06999	17.199951	0.04573332	0.0317259	0.0675910071	0.0644691675	-0.0464603142	-0.1157461912	-0.0705039652	0.0846173643	-0.0352972362	0.0326352605	0.0577149781	-0.1184256895	-0.0345003618	0.0830401647	0.1089488426	-0.0249555608	0.0491394244	0.0082868508	0.0119410818	0.0838194524	-0.0124446751	0.045228439	0.1495186035	0.0112894884	-0.0173093441	-0.0396463808	-0.1617251589	0.1082190536	-0.0958051952	-0.045319846	0.04504426	0.0203809026	-0.009360298	-0.017090507	0.0084225412	0.0784701339	-0.0327980365	0.0394874797	0.0997271626	0.058541687	-0.1092559911	-0.1051109456	-0.0361948466	0.1736156197	0.0025192386	-0.0521757656	0.1086095672	0.0369782244	0.0128961528	-0.0230211532	0.0320365947	0.0446778962	0.0205532083	0.0797078756	-0.0971538335	0.0554963987	0.0438501361	0.078215595	0.0595946126	-0.0814726866	-0.0023689465	-0.0478528289	-0.0637094924	0.022814289	-0.0599910912	0.0288798424	-0.0475770861	-0.0444822295	-0.0074489097	-0.0660892095	-0.08651576	-0.0283173492	0.0512901086	-0.1731025596	0.1307136603	0.1505711455	-0.006435069	0.044955575	0.0427985797	0.1078160799	0.0004228943	-0.1127135076	0.0033530939	0.1143741211	-0.0239614956	0.0123984446	0.0261789056	0.0925633886	-0.0203912203	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0676539	4.020000000000412e-05	1.6160400000003312e-09	0.00457705018521	-0.0086100199999999	6.562000000009949e-05	4.305984400013057e-09	7.413244440039829e-05	0.0134268	-0.002019	4.076361000000007e-06	0.00018027895824	0.00177517	-0.00045083	2.0324768890000014e-07	3.1512285289e-06	0.0008051999999999	0.0	0.0	6.483470399998389e-07	0.00112871	-0.00042134	1.775273956000001e-07	1.2739862641e-06	0.0	0.0	0.0	0.0	0.0
43352.48164565255	117.70669081126108	1879437664.8366413	13854.865061737812	67059.80321122492	212.2310043896432	4497017206.728212	45041.99922423675	40249.597287559736	41.47834061380127	1620030081.8107362	1720.4527400745155	45606.24477980558	38572.14060605794	1.07132	17.221329	0.04272116	0.02025	0.013620622	0.048762399	-0.0562025033	-0.0640820437	-0.0588101951	0.0236804897	-0.0609079965	0.0453283534	0.022180628	-0.0521763266	-0.0450186407	0.0487501147	-0.0191181923	-0.0041107929	-0.0076484674	0.1212266107	-0.0438190904	-0.0433616918	-0.0126443189	-0.0219942863	0.0786477124	-0.0409354948	-0.0708326684	0.0747974601	-0.2816685486	0.1107071699	0.0178094452	-0.0339046373	-0.0188915917	-0.1107284121	-0.0326413228	-0.005721095	-0.0890205913	-0.0937205188	-0.0126646597	-0.0856765535	-0.0644916516	-0.0890214163	-0.0753479888	0.1065766703	0.0374944884	-0.0174426579	0.0216087076	0.0024484132	0.0274578958	0.0373126367	0.0601401726	0.033793599	0.0774167614	0.1798461987	0.0037685226	0.0744880224	-0.0806317164	0.0574044374	-0.0020267673	0.0525699238	-0.020816998	-0.0070469948	0.019461372	-0.0280047998	-0.0341468832	0.016331853	-0.033549987	-0.0460633112	0.0145371901	-0.0664322277	0.0144223683	-0.0129612082	-0.1366139305	0.031792725	0.0255913624	-0.0484917926	-0.1021390067	0.10201617	-0.0898247929	0.1439431704	0.0204652199	0.0531385485	-0.0767500207	0.0896268432	-0.1150448737	-0.0097008086	-0.1639902778	-0.0124062417	0.0070562658	-0.0204764325	0.0198829278	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0588563	-0.0087976	7.739776576000005e-05	0.00346406404969	-0.00182682	0.0067831999999999	4.601180223999865e-05	3.3372713124e-06	-0.00216156	-0.0155883599999999	0.0002429969674895	4.672341633599999e-06	0.00164845	-0.0001267199999999	1.6057958399999967e-08	2.7173874025000004e-06	0.0008051999999999	0.0	0.0	6.483470399998389e-07	0.00102439	-0.0001043199999999	1.0882662399999996e-08	1.0493748721e-06	0.0	0.0	0.0	0.0	0.0
