global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
43103.76694841398	n/a	1857934725.143185	n/a	67247.9860326682	n/a	4522291625.449937	n/a	40046.19612096567	n/a	1603697823.758846	n/a	45200.13888925374	36753.62689665634	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0074830699999999	n/a	n/a	5.59963366248985e-05	-0.0230328	n/a	n/a	0.00053050987584	0.221979	n/a	n/a	0.049274676441	0.00123921	n/a	n/a	1.5356414240999995e-06	-0.000308397	n/a	n/a	9.510870960900001e-08	-0.000249063	n/a	n/a	6.2032377969e-08	0.0
43376.4120774041	272.64512899012334	1881513124.7087684	74335.366362041	67347.51209506867	99.52606240047317	4535687385.395421	9905.437096942878	40131.22520057267	85.02907960699667	1610515236.099079	7229.944378812977	45247.18049659549	38162.64880259716	1.308068	22.325495	0.09201093	0.0460334	-0.1340307544	-0.0955400586	-0.0387654319	-0.0019479109	-0.138854596	0.158109246	-0.0041704357	0.1552985586	-0.0819065237	0.1547143729	-0.1727961725	0.0122406413	-0.0480892972	0.0177953591	-0.1068645838	0.0493523249	-0.0910587747	0.03311886	-0.1194200782	0.1346268617	-0.0523027341	0.0877271366	-0.0577359889	0.0267097275	-0.0566366886	-0.019341841	0.0302007685	-0.0771036935	0.0558483614	-0.1210529829	0.1295793471	-0.034942953	0.0524989014	-0.0291846228	0.0361345807	-0.0034473108	0.1056723673	-0.0561867942	0.0364981969	-0.1411288689	0.0907711615	-0.049304941	0.0654947635	-0.0345047783	0.0649284315	-0.0534853998	0.0592515201	0.02765185	-0.0119010066	-0.0327445921	0.0247866209	0.1936866697	-0.2001820605	0.0642152996	-0.0086518627	0.0662703644	-0.0255033785	0.0836259274	-0.0728548494	-0.1078427657	0.0429819515	-0.114896293	0.1226459064	-0.0106009542	0.0834585424	-0.0429219639	0.0149264382	-0.0297260178	0.0979683782	-0.0216404661	0.0412017479	-0.0010968663	0.0556784277	-0.0928270421	0.053577676	-0.0064231939	0.0287127787	-0.0976749261	0.0954259213	-0.1419924568	0.001513858	-0.0579222324	0.1028653472	0.1028546891	0.1028369265	0.1028120605	0.0	-0.016739	-0.0092559300000001	8.567224016490184e-05	0.000280194121	-0.0442505	-0.0212177	0.00045019079329	0.00195810675025	0.197144	-0.0248349999999999	0.0006167772249999	0.038865756736	0.000583189	-0.0006560209999999	4.303635524409999e-07	3.40109409721e-07	-0.000375522	-6.712499999999996e-05	4.505765624999995e-09	1.41016772484e-07	-0.000259963	-1.0899999999999994e-05	1.1880999999999987e-10	6.7580761369e-08	0.0
43509.05517936499	132.64310196088627	1893037882.6010275	17594.19249780607	67631.89367909037	284.3815840216994	4574073042.619783	80872.88533069087	40321.08770994951	189.86250937684235	1625790114.1134417	36047.77246687155	45544.53082213822	38754.41416920014	1.253583	21.395571	0.1062196486	0.0623853	-0.1121086417	-0.0171668206	0.0490177138	-0.0183326677	-0.0563927863	0.096078113	-0.0866065537	0.1167164468	0.0368464141	0.0768215405	-0.0984702288	-0.0826236695	-0.0958509509	-0.0139826764	-0.0524103071	-0.0144719336	-0.0116582307	0.0290818048	-0.0545070782	0.0521293926	-0.0458275812	0.0297241362	0.0192013361	-0.0709353696	0.0950724116	0.0617443951	-0.1155800828	0.0001345075	0.0354097526	-0.1427425556	0.0349821741	0.030326971	0.0448714673	-0.063292467	-0.069527184	0.022230375	0.0030121178	0.1771732455	-0.0740919051	-0.0453324392	0.0412488527	0.0241961848	0.0561763552	-0.1696261011	-0.050969139	0.0371588969	0.0701062911	-0.0766406151	0.1404906079	0.0277450328	0.067696634	0.0864803348	-0.0735851046	0.1133601881	0.1348713637	0.0287737013	0.0514446808	-0.0226463742	-0.0772293577	0.0150782377	-0.0280514974	-0.1124419654	0.1270974156	0.0995990888	0.0518731396	-0.0325178827	0.1030604464	0.0094310128	0.0100743447	-0.0212399507	0.059677506	0.0164652406	0.0476870106	0.0487079132	-0.1639680971	0.0050344894	-0.0604815902	-0.0976891103	-0.0769506105	0.0288774263	0.0940459704	-0.0348406552	0.1028369265	0.1027410258	0.1025812577	0.1023577213	0.0	4.21986e-05	0.0167811986	0.0002816086264526	1.7807218419599999e-09	-0.0515294	-0.0072789	5.298238521000007e-05	0.00265527906436	0.142892	-0.054252	0.002943279504	0.0204181236639999	0.0007917659999999	0.0002085769999998	4.350436492895827e-08	6.268933987558417e-07	-0.000285911	8.961099999999997e-05	8.030131320999993e-09	8.174509992100003e-08	0.0	0.000259963	6.7580761369e-08	0.0	0.0
43607.859428543	98.80424917801427	1901645403.9395664	9762.279655631137	67906.99915095043	275.1054718600644	4611360533.687182	75683.0206473487	40344.642626152665	23.55491620315297	1627690188.6319747	554.8340773375584	45598.30436274536	39778.47122793824	1.112523	18.988028	0.1165687704	0.0697139	-0.0522053614	0.0019125677	0.0569795963	0.0139824109	-0.0423935528	0.0992628293	-0.0963482479	0.0586435056	0.036355667	0.0513386219	-0.0987316363	-0.1222448734	-0.0064570956	0.0358924442	0.0076455073	-0.1459659163	-0.0238215245	0.1268142361	-0.0608851612	0.0388378816	-0.005025525	0.1483418826	0.0454045727	-0.0547974639	0.0115969199	-0.073933498	0.1673482956	0.0601463689	-0.0224111062	-0.0086052377	-0.0364422188	-0.1156577796	0.0993630802	0.0100089057	0.0806379825	0.0479164535	0.0459517802	-0.0992545777	-0.0198755662	0.0166374567	0.0215066547	0.1713930332	0.0111011063	-0.0188738412	-0.0109220925	-0.1125983536	0.1381862924	-0.0023513832	0.0073487595	0.0355217049	0.0447713202	0.0807340971	-0.0139196542	0.1102194007	0.1994369335	-0.0081796477	0.0557187065	-0.0474094199	0.0315565731	-0.097186838	0.0406729191	-0.0723494853	0.1553701106	-0.1162923314	-0.0432550547	-0.0722175243	0.0589096361	-0.1121221273	0.1485883786	-0.0114186305	0.0567272289	-0.0910830979	-0.0046322401	0.0948136225	-0.030305849	-0.0627666442	-0.0707026002	0.0885889049	-0.0681674105	0.0758733547	-0.103555826	0.0657177038	0.1027800929	0.1025138249	0.1020705557	0.1014510507	0.0	6.7189e-05	2.49904e-05	6.245200921599998e-10	4.514361720999999e-09	-0.0195548	0.0319746	0.00102237504516	0.00038239020304	0.0839079999999999	-0.058984	0.003479112256	0.0070405524639999	0.000849131	5.736500000010005e-05	3.2907432250114783e-09	7.21023455161e-07	-3.14814e-05	0.0002544296	6.473442135616001e-08	9.9107854596e-10	-0.000199909	-0.000199909	3.9963608281e-08	3.9963608281e-08	0.0
43710.10786134748	102.24843280448113	1910573529.2506309	10454.742010972492	68542.53814813893	635.5389971885015	4698079535.789081	403909.81694736617	40372.70686887076	28.064242718093737	1629955459.919764	787.6017193400774	45548.43027593309	40412.22438918065	1.17044	19.976513	0.100753726	0.0527881	-0.0069269266	0.0610190254	0.0518825775	0.0475306527	0.0848717686	0.1176034964	-0.0877789371	0.1193319981	0.0884262683	-0.0284709486	-0.0288494681	-0.00195367	0.1008051892	-0.1895701413	-0.2684793318	0.1056405279	-0.1104311504	-0.050381196	0.0381987631	0.0639963208	-0.079947631	-0.0527567129	0.1854544013	-0.1104604937	-0.1061255518	-0.1339916871	-0.0641411357	-0.1395209846	0.1412290173	-0.0939051166	0.0829101537	0.0260321214	-0.0363518751	0.021603332	0.0131918431	-0.0283571027	-0.1628523919	-0.188143136	0.0023302122	0.0905167788	0.069792923	-0.0561434101	0.0562342149	0.0135120683	0.0832800415	-0.0777063463	-0.0468118411	-0.0539735273	0.0273039918	-0.0896453676	0.1031066976	0.0273590524	0.0379577403	0.1107964768	-0.0587718708	-0.1301683607	0.0993427838	0.2038087865	-0.0447904064	0.0426880326	-0.0718051816	-0.1970738059	0.1606337552	-0.0330234469	0.1125170775	0.0032369384	-0.090529642	-0.115585729	-0.0709412177	0.0605736723	-0.0349394019	0.1357376838	0.0396423478	0.1000828033	0.1298322063	0.1109809778	0.0784603568	-0.0265968213	-0.068954124	0.1003074916	-0.2281881835	-0.1633603043	0.1026948621	0.1021733373	0.1013060902	0.1000960555	0.0	0.00764903	0.007581841	5.748431294928101e-05	5.85076599409e-05	-0.0225234	-0.0029685999999999	8.81258595999999e-06	0.0005073035475599	0.0383275	-0.0455804999999999	0.0020775819802499	0.00146899725625	0.000193461	-0.00065567	4.299031489e-07	3.7427158521e-08	3.98142e-05	7.12956e-05	5.08306257936e-09	1.58517052164e-09	-3.44189e-05	0.0001654901	2.7386973198010012e-08	1.1846606772099995e-09	0.0
43761.45358958354	51.345728236061404	1915064820.2732744	2636.3838080914734	68945.80429563097	403.26614749203145	4753523929.971445	162623.58571306485	40309.56532334053	-63.14154553022672	1624861056.5566576	3986.854771945694	45541.858486768135	41121.531233704	1.173637	20.03109	0.0539069282	0.0237799	0.0438359567	0.0840133998	-0.0494280923	0.1179616797	0.0502607172	0.0481242799	0.0397878294	-0.0984213186	0.0190961022	-0.0709247181	-0.1286816376	-0.0529836121	-0.08393891	-0.0124743613	0.1204489685	0.0648763413	-0.0898616757	0.141307808	-0.0171499056	-0.1450093502	0.0297377197	-0.0208231506	-0.0463865401	-0.0993337262	0.0859820294	-0.0802757695	0.0645956576	0.0501373253	-0.0489541831	0.0748298419	-0.1203682366	-0.0039420459	-0.02962518	-0.0215958348	0.0056831563	0.0962218926	0.1497603537	0.0779656879	0.0553221655	0.0203664122	0.0128027546	0.0250029072	0.0263880735	-0.033204866	0.0790858736	-0.0102392879	-0.1045706376	0.0192535347	-0.0078529816	-0.0808650022	0.0238677772	0.0700027287	0.0316815296	-0.0584233647	0.1412509692	0.1120387574	0.0277251926	0.0478494122	-0.0946392479	0.065095862	0.0825411349	0.0155655261	-0.0575005432	-0.1362826994	0.0606223438	-0.0635202698	0.0241636895	-0.0111971099	-0.0089456296	-0.0513039115	-0.0938011296	-0.1705094613	-0.0941224236	0.0684440832	-0.0817408146	0.0281260688	-0.1339920949	0.0264770137	-0.0270057232	-0.0483045337	-0.0646140067	-0.0066902753	0.1025812577	0.1017199394	0.1002897619	0.0982987234	0.0	8.956179999999998e-05	-0.0075594682	5.714555946681125e-05	8.021316019239997e-09	-0.00460526	0.01791814	0.0003210597410596	2.12084196676e-05	0.0275967	-0.0107308	0.00011515006864	0.0007615778508899	0.000122503	-7.095800000000001e-05	5.035037764000001e-09	1.5006985008999998e-08	0.000201397	0.0001615828	2.6109001255839998e-08	4.0560751609e-08	8.70107e-05	0.0001214296	1.474514775616e-08	7.57086191449e-09	0.0
43730.40199029671	-31.051599286831333	1912348058.2329464	964.2018182699442	68086.2617840615	-859.542511569467	4635739043.727754	738813.3291951474	40357.10582781396	47.54050447342888	1628695990.7973754	2260.0995655881115	45464.67939361183	41071.98179481673	1.076459	18.372494	0.0497285542	0.0294913	0.0563922292	0.079753556	-0.0740135616	0.08956523	0.0038731752	-0.0262464585	0.0629584002	-0.0298627625	0.0498064332	-0.0271482252	-0.0015983112	0.049834601	0.0164395221	0.0062950797	0.0315537661	0.0823096543	0.0120395794	-0.0619561488	-0.0501286138	0.0684599399	0.0317787824	0.0699842885	-0.0125991264	-0.0196029687	-0.0991556537	0.0140116856	-0.1453775947	0.051327366	0.0861761484	0.0176660788	-0.0214676736	-0.0615474062	0.0404629114	0.0123155674	-0.0034311145	-0.0042203885	-0.0519451727	0.0282448682	0.0190858101	0.0505793972	0.0369865904	0.0305726855	-0.0380200885	0.0358426123	0.0465566166	0.0160637302	-0.0509429234	-0.0285807037	-0.0355351962	-0.0793930926	-0.0100383637	-0.036311227	-0.0246468762	-0.0230279782	-0.0180844301	0.0222707594	-0.0204932843	0.0223860228	0.0623074219	-0.0628740641	0.0854950833	-0.0872061322	0.0349497384	0.0359497859	-0.0008255838	0.0081935167	0.0096958217	0.0408281676	-0.0155399534	0.1113634972	0.0280322343	0.008875915	-0.0751051805	0.0438800759	0.071340971	0.0779645638	-0.0139912708	-0.0098384548	-0.0153983442	-0.0300411302	0.0897268617	0.0629798167	0.102439311	0.1011541321	0.0990240974	0.0960669971	0.0	0.000113371	2.3809200000000016e-05	5.668780046400008e-10	1.2852983641e-08	0.0163259	0.02093116	0.0004381134589456	0.00026653501081	0.0275784	-1.8299999999998876e-05	3.3488999999995876e-10	0.00076056814656	0.000321814	0.000199311	3.9724874721000016e-08	1.0356425059600001e-07	0.000132214	-6.9183e-05	4.7862874890000005e-09	1.7480541796e-08	-0.000219601	-0.0003066117	9.401073457689001e-08	4.8224599201e-08	0.0
43686.27452115071	-44.12746914599848	1908490581.537342	1947.2335332310477	67736.38861900379	-349.87316505771014	4588218343.144706	122411.23162749968	40261.593867782125	-95.51196003183576	1620995940.7742312	9122.534509122994	45381.73856003331	40985.34199947162	1.024427	17.484446	0.048330456	0.0235987	0.0518123455	0.0155482207	-0.1202899235	0.0630684449	-0.0516674468	-0.0436192242	0.0636737494	0.0338991587	0.0016577618	-0.00571354	-0.0611295241	0.0232493353	0.0742236127	0.0064815701	-0.0239581614	0.0348753173	0.043348938	0.0362236694	0.0076089533	0.0132860344	0.0220932523	0.0178211191	-0.1156821411	0.0325001016	-0.0605691593	0.0200334816	0.0755200617	-0.0310439976	-0.0507693433	0.0503787738	0.1457564254	0.0278122613	0.1307542487	0.0534147775	0.0134318618	0.0384650174	-0.0616523934	0.0210732077	0.0199297538	-0.0864252464	-0.0011980181	0.0676957096	-0.0312821624	-0.0061749798	0.0115957316	-0.1056971868	0.0153293906	0.0270695207	-0.004072719	-0.0928888401	-0.0273398718	0.0018650411	-0.0381636151	-0.047159942	-0.0457381221	-0.0230668228	-0.0756683013	0.0468721977	0.0461720666	-0.0505874906	0.0485426178	0.0278988231	0.0631171842	0.0722386993	-0.0146193001	-0.0549218526	0.0059944349	-0.0189422117	0.0366375491	-0.0491522622	-0.0342255534	-0.0511647826	0.09698644	0.0700385189	0.130679454	0.0327618805	-0.0030913389	-0.03856768	0.0870648113	-0.0378666744	0.0584181048	0.1280822902	0.1022690613	0.1004765409	0.0975122434	0.0934107389	0.0	0.00011156	-1.811e-06	3.2797210000000007e-12	1.2445633599999998e-08	0.0307083	0.0143824	0.00020685342976	0.00094299968889	0.0345958	0.0070174	4.924390276000005e-05	0.00119686937764	0.000239062	-8.275200000000001e-05	6.847893504000002e-09	5.7150639844000014e-08	0.000299755	0.000167541	2.8069986681000012e-08	8.985306002500003e-08	6.86829e-05	0.0002882839	8.310760699921e-08	4.71734075241e-09	0.0
43699.40882773546	13.13430658474681	1909638331.893564	172.5100094621234	67843.70113144408	107.3125124402868	4602767783.212706	11515.975326246711	40288.20996208102	26.616094298893582	1623139861.9487245	708.4164757275956	45394.50707170477	40631.30243997504	1.125171	19.203897	0.07909125	0.0432687	0.0247039168	-0.0923833608	-0.061448704	0.0156087226	-0.0663555385	-0.0694185462	-0.0009938791	0.0913536036	0.0077302096	0.0572801982	-0.0452530547	0.1336701822	-0.0630923781	0.0076518517	-0.0623712045	-0.0151519495	0.0192255463	-0.0555436057	-0.0641686757	0.0361539466	-0.0347198278	-0.0825248568	-0.0481427984	-0.1016297308	-0.0485660431	0.1472234336	0.0479783909	0.1038191	-0.0588525673	0.0210411476	0.0335294704	0.0470090947	0.0142302496	0.081663579	-0.0505341701	0.0813588267	-0.0048182809	0.0131166742	-0.1264528646	0.0425481137	-0.0590986031	-0.1879121529	0.0546688761	-0.0547929444	0.0074575955	-0.0435037637	0.0503981891	0.0600136947	-0.0844295004	-0.0543094098	-0.0538768368	-0.0160097459	-0.1186255472	-0.0033933439	-0.0633558289	-0.0464650892	0.0374198487	-0.017260422	-0.1210484799	-0.0782996488	-0.0299074223	0.0932945397	-0.0071448666	0.1047459665	0.0487435777	0.1257961983	0.0514716349	-0.0375166759	-0.0131771785	0.0634444184	0.0194873678	-0.090479329	0.080197738	0.0646173335	-0.0076527001	-0.0700445207	0.175089929	0.0968790307	0.136142874	-0.0549503447	-0.023280272	0.0306438778	0.1020705557	0.0996879144	0.0957579585	0.0903416872	0.0	0.00213881	0.00202725	4.1097425625e-06	4.574508216100001e-06	-0.00219022	-0.03289852	0.0010823126181904	4.797063648400001e-06	0.0275722	-0.0070236	4.933095696000002e-05	0.00076022621284	-4.47249e-05	-0.0002837869	8.053500461161e-08	2.0003166800100003e-09	-0.000117546	-0.000417301	1.7414012460100005e-07	1.3817062116e-08	2.69332e-05	-4.17497e-05	1.7430374500899996e-09	7.2539726224e-10	0.0
43704.68584546988	5.277017734420952	1910099564.8512156	27.846916169393232	67451.8481383111	-391.85299313296855	4549751817.273784	153548.7682272663	40343.52849755745	55.318535476428224	1627600291.6332295	3060.140367256848	45546.41469165056	40590.79325849992	1.23563	21.089149	0.053527349	0.0329489	0.0089726948	-0.0795671098	0.0854670044	-0.0489569773	-0.0476939704	-0.0524844702	-0.0536455287	-0.0042083977	0.0318412529	0.0283423361	0.0298541043	0.0238633943	-0.0155825583	0.0893077775	-0.067400209	-0.0193282585	-0.0541167191	0.0053039477	0.0684899172	-0.0955313066	-0.0056073903	-0.0282425451	0.0413949471	-0.0030548491	-0.0157344396	-0.1204135178	0.1352766229	0.0045924428	0.1411901354	0.0351178275	0.0843203598	-0.0048218047	0.0378343864	0.1288733807	0.0688323277	0.0975140456	-0.1302755961	0.0352018724	0.0460163516	0.0802836161	-0.02121096	0.0161861219	0.0657622464	-0.0213147544	0.0174693725	0.0849981532	-0.0046168048	-0.0846936663	-0.0675090511	0.0489926259	-0.0247992194	-0.0421495782	-0.047296921	0.069489455	0.0446196346	-0.00261964	-0.0357188991	0.0818841919	-0.0350136615	0.0693544553	-0.0023767231	0.0230535009	-0.0102618896	-0.0282891238	0.0492466776	0.0355400985	-0.05059228	-0.0062931798	-0.0670798013	-0.0404816997	-0.0253723931	0.0385250851	-0.1056476499	0.0741644808	0.134293756	-0.0518862562	0.1153337636	-0.0207527679	0.000319491	0.0259509183	-0.0722602816	0.1296442342	0.1018438489	0.0987891242	0.0937656043	0.0868734044	0.0	0.00262521	0.0004863999999999	2.365849599999997e-07	6.891727544099999e-06	0.0163404	0.01853062	0.0003433838775844	0.00026700867216	0.000558031	-0.027014169	0.0007297653267605	3.11398596961e-07	-5.89966e-05	-1.4271699999999994e-05	2.0368142088999984e-10	3.48059881156e-09	-2.15127e-05	9.60333e-05	9.22239470889e-09	4.6279626129000004e-10	-1.2685e-05	-3.96182e-05	1.56960177124e-09	1.60909225e-10	0.0
