global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
58758.73100345845	n/a	n/a	3452588469.1367893	90087.76202992584	n/a	8115804867.560548	n/a	57027.26230713912	n/a	n/a	3252108646.2472506	65949.5911731492	57867.7201472052	n/a	n/a	n/a	n/a	-0.0255452883	-0.0926650531	-0.023576584	-0.0508571555	-0.006247747	0.0890117005	0.0825477263	-0.0276079747	0.1006905231	-0.0006648604	0.1726936926	-0.0695257823	0.0257138059	-0.0293576673	0.0596327101	-0.0061262329	0.0777390863	0.0804740913	-0.0084349555	0.0511413941	-0.0288002022	0.0973019122	-0.0891857028	0.0371906691	-0.0980830219	0.0482324771	-0.0947785835	0.1477866149	-0.0306147976	-0.0714342283	0.0186457477	0.0638845909	-0.0257427944	0.0730313028	-0.0733045104	0.0009170212	-0.0457256468	0.0572181871	-0.1066575608	0.1102089553	-0.0464531808	0.0349520376	-0.0567699666	0.0590473126	-0.0010658835	-0.0033081907	0.0069505796	-0.0811883187	0.0470515423	-0.096981784	0.0905360638	-0.086759946	0.0127587425	-0.0202800393	0.1801734508	-0.0202357135	0.026731898	-0.0609122135	0.0117815026	-0.0231325699	0.058795874	-0.1364453628	0.0250648049	-0.0905494927	0.1241064964	-0.065915469	-0.1431012085	0.0481675373	0.0080165277	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0119443	n/a	n/a	0.00014266630249	-0.0942159	n/a	0.00887663581281	n/a	-0.19892	n/a	n/a	0.0395691664	-0.000492151	n/a	n/a	2.42212606801e-07	0.00102151	n/a	n/a	1.0434826801e-06	-0.0007907609999999	n/a	n/a	6.253029591208419e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58787.340896333066	28.60989287461416	818.5259702968981	3455951449.661674	89588.90729277012	-498.8547371557215	8026172309.912559	248856.048782704	57099.18379805178	71.92149091266037	5172.700855099889	3260316790.403699	65975.33833999938	58589.305497928384	1.15344	22.145227	0.0803533	0.0444038	0.0242554245	0.0252203905	-0.0889005069	-0.067411596	0.0199293976	-0.0066645316	0.1607398119	0.0456732657	-0.0268830728	-0.0047606524	0.0612314614	-0.0663623416	0.0171874283	0.0060972534	0.0213649091	-0.0550823735	0.0382064687	0.0664284473	-0.1151621634	0.0056022928	-0.0754525207	-0.0061121882	0.0417135082	-0.0777080257	-0.1191547975	-0.073483371	0.0304865048	0.037356996	-0.0173009686	-0.0021688232	-0.0003464325	0.0215841055	0.0310947614	0.0229153059	0.1078765411	-0.0598604766	0.0365896107	-0.0533878839	-0.0872285224	0.0348128803	-0.1242321003	0.0713035591	0.0635597077	0.1814922389	-0.0129453773	-0.0237130537	0.0516884156	-0.1113217003	0.0101601167	-0.0419910034	0.0674544906	-0.0277427385	0.055345587	-0.045632386	0.0809657552	-0.0049198746	-0.0416405778	-0.019974147	-0.0385112854	-0.0518525239	0.0405737611	0.0187277719	0.0017849657	-0.0694322312	-0.0337966392	0.0683193353	0.0852934614	0.1654190696	0.0558632105	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0173806	-0.0054363	2.955335769e-05	0.0003020852563599	-0.084509	0.0097069	0.007141771081	9.422390761000008e-05	-0.199012	-9.1999999999981e-05	8.463999999996502e-09	0.0396057761439999	-0.00122286	-0.000730709	5.339356426810001e-07	1.4953865796000005e-06	0.00126628	0.00024477	5.991235290000003e-08	1.6034650384e-06	-0.000463878	0.0003268829999999	1.0685249568893465e-07	2.15182798884e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58781.216817307	-6.124079026063555	37.50434391747154	3455231450.523256	89909.19277674788	320.2854839777574	8083662945.766413	102582.79124686628	57062.38504347542	-36.79875457636081	1354.1483383712357	3256115786.849848	66018.0357048369	58349.2491775991	1.071599	20.57395	0.09377015	0.0506701	0.0174869479	-0.0242183684	-0.0095584809	0.0325755431	-0.0135891684	-0.0003578601	0.0519243262	0.0073320117	-0.0946198723	-0.1002879551	0.0624830825	-0.0679603739	0.0576714242	-0.0228874344	0.0321275	0.0298467654	-0.0649520386	0.0958692018	0.0862369635	0.1095393537	-0.1339626367	0.0219842007	-0.0113738154	-0.2102065649	0.0577645098	-0.0176282165	0.0824817988	0.0849098243	-0.082020567	-0.0026084681	-0.1320471955	-0.1110913086	-0.0521025866	0.0210846395	0.0518992217	0.0074367338	0.0216745548	0.067584063	0.0599925851	0.0104759602	-0.0489797927	-0.0262574154	0.070637742	0.0118305905	-0.0264679813	-0.0070948152	0.0352543431	-0.0359447105	-0.1308999678	-0.0427135603	0.0327765897	0.0173614994	-0.0093429259	-0.0341273712	0.0866587368	-0.0879699002	0.0018852692	-0.053922818	-0.0137899705	-0.0716499869	0.0448213761	-0.0288184382	0.0806549785	-0.0576469177	-0.0467277875	0.0233438307	0.191271721	0.0931017043	-0.1514822282	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0194469	-0.0020663	4.26959569e-06	0.0003781819196099	-0.0738857	0.0106233	0.00545909666449	0.00011285450289	-0.157713	0.041299	0.001705607401	0.0248733903689999	-0.00120323	1.963000000000008e-05	3.853369000000032e-10	1.4477624329e-06	0.00084167	-0.00042461	1.802936521000001e-07	7.084083888999999e-07	-0.0008152689999999	-0.0003513909999999	1.2347563488092973e-07	6.646635423608369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58750.30384086342	-30.91297644358565	955.6121126016812	3451598201.3937707	89752.66823027012	-156.52454647775448	8055541454.45294	24499.933650066723	57088.85457799424	26.46953451882291	700.6362576431576	3259137317.0273743	65964.24155866768	58285.72315638034	0.937762	18.004358	0.0247443	0.0131856	-0.0207332533	-0.0009376625	-0.0131133653	0.0987132459	-0.0364621417	0.0112089097	-0.0145700264	0.0655825595	-0.0272317512	-0.0585159308	0.0977160262	0.039929284	-0.0408268051	-0.1105043928	0.1241263212	0.0479191124	-0.018178711	0.1047737769	-0.0206054571	0.0544188561	0.0955069446	-0.0276457406	0.1074598844	-0.0035694465	0.0603279254	0.0729732331	-0.0029430652	0.1365360664	0.0068006704	0.0342076307	-0.0388574332	-0.0396269199	0.0070434788	0.0106753391	0.137493604	-0.0468869291	-0.0613925904	0.0790896796	0.0326894653	-0.0274434325	-0.0169007404	0.0650239381	0.0983348854	-0.0512611687	0.0146909551	0.019021627	-0.089852542	-0.0108169939	-0.0993683527	-0.0307448994	0.0817452516	-0.0029263657	-0.0766233107	0.0190648484	0.0826839006	-0.032821773	-0.0261887268	-0.0671795081	0.0181775686	0.119032006	0.0062788021	-0.059566203	-0.0391123472	0.0992414177	0.013472635	-0.0663835598	0.1041932579	0.0330647314	-0.0617886028	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0160937	0.0033532	1.1243950240000004e-05	0.00025900717969	-0.0620839	0.0118018	0.0038544106392099	0.00013928248324	-0.153573	0.00414	1.713960000000004e-05	0.0235846663289999	-0.00116657	3.665999999999999e-05	1.3439555999999992e-09	1.3608855649e-06	0.000863906	2.2236000000000026e-05	4.94439696000001e-10	7.46333576836e-07	-0.000865359	-5.00900000001e-05	2.509008100010017e-09	7.48846198881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58704.514653143975	-45.78918771944154	2096.6497120062563	3446220040.661196	89460.88434851695	-291.7838817531738	8003249828.418725	85137.8336509501	56993.31547463389	-95.53910336035187	9127.7202709	3248238008.791143	65978.66468987332	57986.27538173818	0.908301	17.438728	0.10000729	0.0489176	-0.0298314805	0.0321727033	-0.0036148333	0.1175545723	-0.017336919	-0.0530930987	-0.0293698589	0.0686264599	0.0411553843	0.0228427487	0.0755299808	-0.0949571886	0.0028701506	-0.0296772906	-0.030731956	0.0710924868	-0.110920058	0.1159322386	-0.0841739428	0.0077257057	0.0406073637	0.0165580042	-0.0950764463	-0.0398613602	-0.026329897	0.0988364935	-0.0070709776	-0.1134408776	0.0419657673	0.1154727071	0.1109807992	0.0184879193	0.0024401996	-0.1179731316	-0.114187482	-0.03107488	-0.0050767899	-0.0221578912	0.0369583946	-0.003451114	-0.0377984772	-0.0112948762	0.0788486609	0.0447175903	0.0309686661	-0.0809887796	-0.0602442258	-0.0221627679	-0.0796016488	-0.0306876418	-0.0008427953	-0.0311429447	-0.0460775539	0.0207192234	0.1484416417	0.0136343182	-0.0121139856	0.0621621964	0.008844357	-0.0037277432	-0.1247504755	-0.0763983599	-0.0005667489	-0.0526583082	-0.0336378083	0.0501669868	0.0518697384	0.0057923939	0.0797894802	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.00847909	0.0245727899999999	0.000603822008384	7.18949672281e-05	-0.050211	0.0118728999999999	0.002521144521	0.0001409657544099	-0.157693	-0.00412	1.6974400000000103e-05	0.024867082249	-0.000644326	0.000522244	2.727387955360001e-07	4.15155994276e-07	0.000616677	-0.0002472289999999	6.112217844099998e-08	3.802905223290001e-07	-0.000446	0.000419359	1.7586197088100001e-07	1.98916e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58721.7761765811	17.261523437126016	297.9601913704508	3448246997.332488	89369.7897378178	-91.09461069914688	7986959317.781764	8298.228098429123	56978.44628497647	-14.869189657423703	221.09280106843605	3246543341.0499487	65873.35003333833	58583.23892233514	0.985241	18.915932	0.065642778	0.0346729	0.0092630502	0.0925962219	0.0007049828	0.0380923094	0.0405926941	-0.0430299468	-0.0323451661	0.0584967103	0.0940259911	-0.0147613285	0.0575812518	-0.1484882593	-0.0590522544	-0.0212127391	0.057720232	0.123875013	0.0734301897	-0.0705023034	-0.0246151286	-0.0568712487	-0.0160865731	0.05283425	0.001191156	0.029188956	-0.0217022169	-0.0563737394	-0.0715428945	0.0954817652	-0.0054497447	-0.0446479796	-0.0013567195	0.0484103078	-0.0706287321	-0.1474787271	-0.0151999579	0.0151624078	-0.1222949506	-0.0449088439	0.003587068	-0.0332500072	0.1529120374	-0.0644771656	0.0512848841	-0.0987784609	-0.0052206661	-0.1094191946	-0.069895211	0.0135275754	-0.006188543	-0.056939232	0.1043178729	-0.0831767647	0.0815355529	0.0634269594	0.0731730774	-0.0054000677	-0.04806888	-0.0461439189	0.0626905628	0.0617023352	-0.0484962491	0.0179797535	0.01754841	-0.055968423	0.0237517443	0.0696319597	-0.1447705774	0.0486128425	0.0692030697	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.000194362	-0.008284728	6.8636718033984e-05	3.7776587044000005e-08	-0.0596927	-0.0094817	0.00356321843329	8.990263489000005e-05	-0.167527	-0.009834	9.670755600000018e-05	0.028065295729	-0.000161722	0.000482604	2.3290662081600002e-07	2.6154005284e-08	0.000652075	3.539799999999996e-05	1.253018403999997e-09	4.25201805625e-07	-0.000688845	-0.000242845	5.8973694025e-08	4.74507434025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58671.96824636639	-49.8079302147089	2480.829912273312	3442399857.902626	89184.8579879502	-184.9317498675955	7953938894.330846	34199.75210909091	57139.14129510983	160.69501013336412	25822.886281762	3264881467.942526	65944.32578912865	58677.50784557871	1.025214	19.683393	0.086169312	0.0516882	0.0507901474	0.0626835756	0.0764955062	-0.0184246429	0.0284314573	-0.0199100803	-0.0917272773	0.0270323724	0.0122432233	-0.0346888672	0.069504612	-0.0281610625	0.0055013943	-0.021124921	-0.0518846525	0.1137493642	0.0375406028	-0.0208417156	-0.0144912917	0.0685779699	0.0167055142	-0.0308881834	0.0090899795	-0.0027974287	0.033715464	-0.0289267972	0.0458920914	-0.0340622329	0.0085517499	-0.0070576059	-0.0490806379	-0.0176846191	-0.0413220322	-0.0681920491	0.0491681419	-0.0004359742	0.046432871	0.0017760632	-0.1212741943	-0.0441211631	-0.0214703227	0.0053610149	-0.0160972631	0.0031056735	-0.0092797826	-0.0219070711	-0.0669622647	0.0418801264	-0.0276954963	-0.0254705021	-0.0072026446	-0.0217629312	0.1504419113	-0.0276073004	0.0277346751	-0.0587285304	0.0410336896	0.0047418929	-0.0451458595	-0.0055344597	-0.024534701	0.0329797264	-0.1162156609	0.0141576886	-0.0070011489	0.0041168468	-0.0049372442	0.0250378998	0.0228215563	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0103201	-0.010514462	0.0001105539111494	0.00010650446401	-0.0547273	0.0049654	0.00299507736529	2.4655197160000017e-05	-0.128847	0.03868	0.0014961424	0.0166015494089999	-0.000633509	-0.000471787	2.22582973369e-07	4.01333653081e-07	0.000553116	-9.895900000000004e-05	9.792883681000004e-09	3.05937309456e-07	-0.000619402	6.944299999999998e-05	4.822330248999997e-09	3.8365883760400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58667.49132132076	-4.476925045630196	20.04285786419093	3441874537.937247	89558.17065677966	373.3126688294578	8020665931.38887	139362.34870857245	57244.7957145659	105.65441945607016	11162.85635059922	3276966636.402383	66031.65321526394	58252.20428843252	1.028577	19.747946	0.089703593	0.0464084	0.0046567395	-0.0262956047	0.095789738	-0.0115902029	-0.0066682002	0.0412906123	-0.0924820166	0.0158928941	-0.0471866219	0.007134071	0.0451210447	0.0562074949	0.0651828404	0.0184829108	-0.0703928786	0.1054816185	0.0767125653	-0.1391513063	0.0451853716	0.0060876978	0.0561542623	0.0801682669	-0.1136875413	-0.089647931	-0.0499899313	-0.0099236104	-0.036106262	0.0601925405	-0.057875153	0.0145869597	0.0153091585	0.0264612704	-0.0003941608	-0.0337042305	0.0652109822	0.0283195813	-0.0471301079	0.0159754872	-0.0492691931	-0.0310735261	0.037695855	-0.0066084344	-0.0277723813	0.0150237718	-0.0078441415	0.0650805989	-0.0527816103	0.0346238075	-0.0188364103	-0.0409216258	-0.037870807	0.0709211515	0.1123744711	-0.0015541907	0.0549488236	-0.0908457355	0.0371947554	-0.0315693743	0.0499638079	0.003561202	-0.0051980966	0.0816512535	-0.0829239889	-0.1427539952	0.0911465296	0.046237139	-0.0902035354	-0.0289341144	-0.002517578	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.000139743	0.010459843	0.0001094083155846	1.9528106049e-08	-0.0406803	0.0140469999999999	0.00165488680809	0.0001973182089999	-0.12035	0.0084969999999999	7.219900899999985e-05	0.0144841225	-0.00133702	-0.000703511	4.949277271209999e-07	1.7876224804e-06	0.000367166	-0.00018595	3.45774025e-08	1.3481087155599998e-07	-0.000374868	0.000244534	5.979687715600001e-08	1.40526017424e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58740.4029536202	72.91163229943777	5316.106124568417	3450434939.1536727	89356.88038930084	-201.29026747882017	7984652072.907818	40517.771781694966	57151.23570704759	-93.56000751831016	8753.475006826253	3266263742.842512	66011.02665558469	57990.96416637702	1.020435	19.591633	0.063366529	0.0456036	-0.0410708505	-0.0515248143	0.0422516817	-0.0369263997	-0.0337657726	-0.0159531505	-0.0678251838	0.0166536355	-0.0100507315	0.1729302652	0.0711104932	0.051837564	-0.0888744195	-0.0559549438	-0.121078566	0.0104878271	0.0398830273	-0.1039570661	-0.0416243696	-0.0764456056	0.040172081	0.1490295322	0.0463732788	-0.021922633	0.0239116889	-0.0394570666	-0.026722065	-0.0611560792	-0.0321902315	-0.0816450572	-0.0089818701	0.0449693715	0.0970329422	-0.0469099152	-0.0401193042	0.0293141466	0.0488754175	0.0519638483	0.0310914763	0.1101756717	0.0037253735	0.1062504032	-0.006047039	0.0083471814	0.0513933082	0.0068068547	-0.1308196256	0.0656947595	0.0477095545	0.0326925498	0.0248760507	0.1377892776	0.0012470801	-0.0141566384	-0.0039391599	-0.0062086705	0.0076283206	0.0484624589	-0.0042026869	0.0140248012	0.0745298722	0.1420554145	-0.0058762416	-0.0581281706	0.1180456126	0.1613617739	-0.0026458697	-0.0208764768	0.0704840154	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.000135064	-4.679e-06	2.189304100000001e-11	1.8242284096e-08	-0.0297668	0.0109135	0.0008860623822399	0.00011910448225	-0.120303	4.700000000000537e-05	2.2090000000005047e-09	0.0144728118089999	-0.000504231	0.000832789	6.935375185210001e-07	2.54248901361e-07	0.000377858	1.0692000000000026e-05	1.1431886400000056e-10	1.42776668164e-07	-0.000170322	0.0002045459999999	4.1839066115999994e-08	2.9009583684000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58864.01600506817	123.6130514479737	15280.186488279394	3464972380.244922	89939.71973318326	582.8393438824132	8089153185.683554	339701.70077728195	57094.30128791841	-56.93441912918206	3241.528081577372	3259759239.5556016	66046.57205212353	58345.743036684784	0.970401	18.631004	0.082571214	0.0404316	-0.0254665661	-0.015466846	-0.0363609461	-0.0851454222	0.0162994723	0.0389515388	-0.0253460221	-0.0586667869	0.0407471978	0.0712327234	0.0206919673	-0.0631720037	0.0049399641	-0.0038176345	-0.0230977067	-0.0542552989	0.1655261767	0.0221817722	-0.0062778978	-0.0418679939	-0.0665309997	-0.0026461825	0.1096476561	-0.1067321362	-0.0899206579	0.0769009356	-0.0365256142	-0.0863473562	0.0294981904	0.0307369329	-0.008888183	-0.1242315817	0.0240479202	-0.137773205	-0.0744962091	0.0539697314	-0.0804248541	0.0212249205	0.1085262981	0.0168638245	0.1344132062	-0.1610139338	0.0524249285	0.0796683279	-0.0008620329	-0.0218376481	-0.0271630941	0.005859994	0.1250795204	-0.0553934796	0.0575242247	-0.0171866914	-0.0203168511	-0.0557144285	0.0319607224	-0.0679617716	-0.1166080064	-0.0141387488	0.0480142813	-0.1239571934	-0.0759100133	0.1074044248	-0.0860507794	0.0650166859	0.0338886873	-0.0060553982	0.0451538036	0.0220371575	-0.0255139537	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0142842	-0.014419264	0.0002079151743016	0.00020403836964	-0.0449743	-0.0152075	0.00202268766049	0.00023126805625	-0.138052	-0.017749	0.000315027001	0.019058354704	-9.81392e-05	0.0004060918	1.6491055002723997e-07	9.63130257664e-09	8.33928e-05	-0.0002944652	8.670975401104002e-08	6.9543590918400015e-09	-0.00016697	3.3520000000000045e-06	1.123590400000003e-11	2.7878980900000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
