global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
66996.6015377446	n/a	n/a	4488544617.607323	110352.188339452	n/a	n/a	12177605471.305883	65270.92743844697	n/a	n/a	4260293968.675009	80583.0073111308	78692.09677084537	n/a	n/a	n/a	n/a	-0.0508330942	0.0766476523	-0.0989565863	0.085179866	-0.008185648	0.0073290076	-0.2052863273	0.0477800069	-0.1794750921	0.009563799	-0.0984487168	0.000255937	-0.0891345182	0.0565024189	-0.0064013694	0.0673062446	-0.0183233969	0.0215884211	-0.0515123397	0.1716164183	0.0844302923	-0.0267295366	0.0127336992	-0.073637392	0.1920558442	-0.0802875475	0.145889931	-0.1700572217	0.0698301229	-0.0809045927	0.0961585781	-0.2377776382	0.000531223	-0.0023389231	0.0033444742	-0.1331717951	-0.0848617155	-0.0719183572	0.0795027993	-0.1282282016	0.031151364	0.103816403	-0.0584390438	0.0142902376	-0.1930288015	0.0306684677	-0.0323314795	0.0828538957	-0.1148098592	0.0515112856	-0.0577168705	0.0779168855	0.1203780544	0.1203546593	0.1203156708	-0.0310694	n/a	0.00096530761636	n/a	0.0130687	n/a	0.00017079091969	n/a	-0.0389273	n/a	0.0015153346852899	n/a	0.000791452	n/a	n/a	6.26396268304e-07	-0.000313854	n/a	9.850433331600001e-08	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66948.02235395192	-48.57918379268085	2359.9370979630658	4482037697.105247	110741.10204938216	388.9137099301588	151253.87377163972	12263591683.111671	65234.87513020833	-36.052308238635305	1299.7689293335711	4255588933.253874	80381.61708682345	78634.29367962341	1.12521	18.462145	0.0741508	0.0357777	-0.0767858465	0.0804420681	-0.1091923843	0.0180555223	0.108708483	0.0633876873	0.0131917948	-0.026949912	0.0258964255	-0.0125285916	-0.1149271213	-0.0295309789	-0.0980145573	-0.149248268	0.0814627109	-0.0295207191	-0.1514666846	0.041658835	-0.0954370361	0.0412021716	-0.0582966094	0.0013910795	0.1159954716	-0.117315011	-0.0208673398	-0.0944148892	-0.1357140806	-0.0910792488	0.1296781589	-0.0184120713	0.0051068691	-0.1106595925	-0.0509366488	0.1073046907	-0.1177200511	0.0007003633	-0.1125659845	0.0903447854	-0.0269793541	-0.026200931	0.0388635302	-0.0200609569	-0.0544125804	-0.0708584262	-0.0505258943	0.1803204784	-0.0631615713	0.0214049378	0.0066527493	-0.0418343412	-0.0544780923	0.1138524654	0.1203156708	0.1201052059	0.1197547036	-0.0216401	0.0094293	0.0004682939280099	8.891169849000003e-05	0.0346563	0.0215876	0.00120105912969	0.0004660244737599	-0.0151794	0.0237479	0.0002304141843599	0.00056396275441	0.00101149	0.000220038	4.841672144400004e-08	1.0231120201000005e-06	-0.000481536	-0.000167682	2.31876919296e-07	2.8117253124e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67032.54478809981	84.52243414788973	7144.041874284355	4493362060.768607	110523.4261701961	-217.67587918606296	47382.788379425474	12215427732.398788	65414.75266335227	179.87753314393922	32355.926929948957	4279089866.007553	80552.29382047358	78748.45149228137	1.169946	19.196169	0.0612683499999999	0.0373083	-0.0675627804	0.0850938321	-0.1105579773	0.0838559383	0.0251151966	0.0155761713	-0.1628519769	0.048752696	-0.0839951872	0.0792658212	-0.1275711721	0.0089484328	-0.0496221387	-0.016071955	0.057715462	-0.0673641059	0.0844550298	-0.0612138592	0.0371681265	0.1083345207	0.0619542909	0.0188728652	-0.0229753311	-0.044873235	-0.095494453	0.0686331618	0.075538712	0.0844907795	-0.0791070262	-0.0247774709	0.0432252864	0.044085975	-0.1591622603	0.0584125523	-0.0855725618	-0.0772708665	-0.0524639044	0.0036306245	0.091055941	0.0760387679	0.0640687236	-0.0508514177	-0.0217313625	0.0646413845	-0.1992869977	0.1393586884	0.0091213255	0.020042069	-0.0421896109	-0.0742656381	0.0642139564	0.0413875538	0.120190936	0.1196068161	0.1186353847	-0.0216332	6.899999999997186e-06	0.00046799534224	4.7609999999961165e-11	0.0247362	-0.0099201	0.00061187959044	9.840838401000002e-05	-0.0232058	-0.0080264	0.00053850915364	6.442309696e-05	0.00164581	0.0006343199999999	4.023618623999998e-07	2.7086905561e-06	-0.000249557	0.000231979	6.2278696249e-08	5.3814256441e-08	5.293960000000001e-23	5.293960000000001e-23	2.802601248160001e-45	2.802601248160001e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67158.07625129724	125.53146319743246	15758.14825248834	4510207205.775055	110782.25060720362	258.8244370075263	66990.08919226294	12272707049.597267	65248.13301373106	-166.6196496212142	27762.107639896185	4257318861.7775407	80457.18928197488	78314.67445301612	1.151116	18.887215	0.07945175	0.0454041	-0.0458213025	0.0679856074	-0.1164714857	-0.0395709123	0.0668066979	0.0537784463	-0.0192816439	0.0189762273	-0.0511811655	-0.0408117915	-0.1460221903	0.0190759484	-0.1425740784	0.0906691784	-0.1592624386	-0.0359890263	-0.0801581899	-0.2081950259	-0.0933356186	0.0070321381	0.1141503758	-0.0700205412	0.0932470791	0.0434134668	-0.0405387014	0.0805524573	0.0386654287	0.0332008943	-0.0455356846	0.095786705	-0.1727872009	0.0928499732	0.0237930196	0.058303951	-0.1052962748	-0.0312675132	-0.0991434142	0.0793069352	0.0380113566	-0.0991260285	0.0172500116	0.0649415054	0.1081656716	0.0174213392	-0.0775958752	0.2237191368	0.0585713869	-0.0796436534	0.0169681282	0.0559109148	-0.0901391651	0.0919154003	0.1200039147	0.1188605229	0.1169629329	-0.011633	0.0100002	0.0001353266889999	0.00010000400004	0.0390733	0.0143370999999999	0.00152672277289	0.0002055524364099	-0.0282876	-0.0050818	0.0008001883137599	2.5824691240000008e-05	0.000856002	-0.0007898079999999	6.237966768639998e-07	7.327394240040001e-07	-3.8712e-05	0.000210845	1.4986189439999995e-09	4.445561402500001e-08	0.0	-5.293960000000001e-23	2.802601248160001e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67161.38367112691	3.3074198296671966	10.939025929675788	4510651456.620313	110843.03918002328	60.78857281965611	3695.2505854506335	12286179334.664177	65243.47007575758	-4.662937973480439	21.74299054452586	4256710387.526274	80321.53614288016	79138.07320292643	1.104858	18.128222	0.04536008	0.0218142	-0.0642373311	0.0945072064	-0.0622197936	0.0280925963	0.067599542	0.0444306777	-0.0592445796	0.0534687069	0.0071219677	-0.010826706	-0.0766393381	-0.0814534496	-0.1203636868	0.0705828317	0.0649507424	0.0721783051	-0.0013976704	-0.0563313718	-0.0956788829	0.0079187671	0.009140904	0.0889289443	-0.0048979293	0.1335370765	-0.0130953645	0.0651391626	0.0945484757	0.1076561014	-0.1369255329	0.0980039652	0.0193797275	-0.092767179	-0.074192231	-0.1885629504	-0.0135623644	0.0195665954	-0.0657157431	0.077084842	0.1140644201	0.0336725064	-0.019823968	-0.0007379875	-0.044099125	0.0585843658	-0.0326363567	0.1875795258	-0.0315856992	-0.0418736003	0.0276682229	0.0113129488	-0.1576504686	0.0825492581	0.1197547036	0.1178678731	0.1147451459	-0.00606842	0.0055645799999999	3.68257212964e-05	3.096455057639999e-05	0.0514349	0.0123616	0.0026455489380099	0.00015280915456	-0.0133618	0.0149258	0.00017853769924	0.00022277950564	0.00101199	0.0001559879999999	2.4332256143999973e-08	1.0241237601e-06	-0.000132886	-9.4174e-05	1.7658688996e-08	8.868742276000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67184.46203135703	23.078360230123508	532.6107109113464	4513751938.442855	111011.06187600734	168.02269598406565	28231.62636575375	12323455858.83873	65276.58244554924	33.112369791662786	1096.4290332198225	4261032215.770587	80400.3001429607	79559.11741020498	1.030975	16.915972	0.03231568	0.01695	-0.0546954437	0.0608048002	0.0074722967	0.0602594308	0.0068591547	0.0398324464	-0.1087136343	0.0323219896	0.0525219353	-0.0376051062	-0.0545514151	0.0782131944	-0.0050268469	-0.032843492	-0.1615728552	0.0554142222	0.0616376757	-0.0115255608	0.0174409926	0.1979106389	0.1724323607	-0.1184250836	-0.021175952	0.0024874283	-0.0373853851	0.0227870132	-0.1110000957	-0.0054243037	0.0871935214	-0.009001928	-0.1350397069	0.0670183883	0.0411840001	0.0412734984	-0.0031110808	-0.0340617147	-0.0409276185	-0.0216446726	0.0773356872	0.0159402108	-0.0564021415	0.0926313101	-0.0316980956	0.0247066949	-0.1389867858	-0.0067464719	-0.1095243162	-0.0776167658	0.0453517507	0.0091355669	-0.0883058687	-0.1113318025	0.1194434321	0.1166309242	0.111992364	-0.0130828	-0.00701438	0.00017115965584	4.920152678440001e-05	0.0440977	-0.0073372	0.0019446071452899	5.383450384000003e-05	-0.0167246	-0.0033627999999999	0.00027971224516	1.1308423839999992e-05	0.00125974	0.00024775	6.138006250000008e-08	1.5869448676000005e-06	-0.000177162	-4.4276e-05	3.1386374244e-08	1.9603641759999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67178.86448154395	-5.597549813086516	31.33256390998489	4512999833.029647	111046.14032839362	35.07845238628215	1230.497821816664	12331245281.833288	65160.52640861742	-116.05603693181912	13469.00370831976	4245894201.848128	80415.95048727449	78586.64496763445	1.056019	17.326889	0.0652262	0.032164	-0.0692107419	0.0007400862	0.0369406909	-0.0258545396	0.0375391511	0.0381393034	-0.052940142	-0.0453507922	0.0171309145	-0.1099438659	-0.1471336804	0.0602570411	0.0509389052	0.1146400057	-0.0068756848	-0.0870012886	-0.0179583943	-0.0443200335	-0.0305708256	0.032793037	-0.0427348198	-0.1056844256	0.0431638579	0.1393723341	0.0817326138	0.0208094146	-0.1666335255	-0.0105167661	-0.1351261071	-0.0635876788	0.1854330639	-0.0069625581	-0.0980566972	-0.150793943	0.0887419678	-0.0312221774	-0.110423613	-0.049288996	0.0249433255	-0.0455840976	-0.0376204849	0.0908353151	0.0526046029	0.0183132549	0.0342646614	-0.0536371953	0.0446166734	-0.0762634191	0.0460293661	0.060129332	-0.047608473	-0.1203526416	0.1190702613	0.1151522399	0.1087174221	-0.0216219	-0.0085390999999999	0.0004675065596099	7.291622880999999e-05	0.0440803	-1.739999999999381e-05	0.00194307284809	3.0275999999978457e-10	-0.00838495	0.0083396499999999	7.030738650250001e-05	6.954976212249998e-05	0.000929608	-0.000330132	1.0898713742400009e-07	8.641710336639999e-07	0.0002745	0.000451662	7.535025e-08	2.0399856224400002e-07	-0.000184807	-0.000184807	3.4153627249e-08	3.4153627249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67225.62134800114	46.75686645718815	2186.2045608953267	4519284165.624826	111008.40321118374	-37.737117209879216	1424.090015312162	12322865583.49675	65249.866571969695	89.34016335227352	7981.664787810917	4257545087.659848	80092.20995489691	78101.49688962559	1.053428	17.284367	0.0398580099999999	0.023344	-0.0998935861	-0.0298843882	0.0703832269	-0.1364696506	0.1239750574	-0.0138436653	0.0690667316	0.025616369	0.0204503151	-0.077073922	-0.0534352793	0.0204076331	0.0608884216	-0.1507599463	0.0805714896	0.0222986103	0.1132027355	-0.1471926776	-0.0107260477	-0.02119461	0.0149584252	-0.0978134611	0.0056433505	0.0258353346	0.0967844587	-0.0078601974	0.109275972	-0.0728297833	-0.0564270193	0.0305727936	0.0979279378	0.0506736267	0.0534768735	0.0880476925	0.0656380438	0.1175348546	-0.0960064757	0.0466899414	-0.0075377351	0.0327747069	0.0346186057	0.002602825	0.0477976731	-0.0341629777	0.0554666375	-0.0405893037	0.0104521945	0.0123504013	0.0341002444	0.2085618624	-0.1883136824	-0.0627424227	0.1186353847	0.1134348849	0.1049355893	-0.00556769	0.01605421	3.09991719361e-05	0.000257737658724	0.0440906	1.0299999999997813e-05	0.00194398100836	1.0608999999995491e-10	-0.0069172	0.00146775	4.784765584e-05	2.154290062500001e-06	0.0006679	-0.0002617079999999	6.849107726399996e-08	4.460904100000001e-07	0.0002745	0.0	7.535025e-08	0.0	0.0	0.000184807	3.4153627249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67241.78902210068	16.167674099546275	261.39368578913945	4521458190.8927	111012.10310149536	3.699890311618219	13.689188318006362	12323687035.017036	65197.98681344697	-51.87975852272211	2691.509344375958	4250777484.526405	80115.55525128866	78196.85766556436	1.042102	17.098539	0.08853156	0.0413982	-0.0948935685	-0.0876571357	0.0945377688	-0.0855116023	0.0594597587	-0.0672815752	-0.0460617928	0.0464686046	0.054948243	-0.0833828946	-0.0126848736	-0.0393644787	0.1325028051	0.0587146024	-0.1157322811	0.1861533431	0.0818839205	-0.1356348294	0.1088879252	-0.09452458	0.0753583444	0.075865671	0.0236399721	0.0068306869	-0.0822951144	0.0361399635	-0.1430069713	-0.0861344191	-0.0943524488	-0.017038816	-0.1330175438	-0.1672045709	-0.0477131835	-0.0670943669	0.0170594834	0.0915335998	-0.0215662137	-0.0752236448	0.0976977434	0.0696989682	0.0100738865	-0.0342597147	-0.0732063874	0.0002672856	0.0293603922	-0.0296950311	0.1054538152	-0.1239219386	0.1427439163	0.0872488723	0.1162061884	-0.1635803335	0.1181390277	0.1114824189	0.1006644984	-0.0216209	-0.01605321	0.0004674633168099	0.000257705551304	0.0499649	0.0058742999999999	0.00249649123201	3.450740048999999e-05	-0.0332838	-0.0263666	0.00110781134244	0.00069519759556	0.000991438	0.000323538	1.0467683744400004e-07	9.82949307844e-07	0.000642567	0.000368067	4.128923494890001e-07	1.3547331648900005e-07	-0.000113144	-0.000113144	1.2801564736e-08	1.2801564736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67418.4937822776	176.70476017691544	31224.5722691812	4545253303.871003	111439.88988068588	427.7867791905155	183001.5284501949	12418849056.619394	65378.43119081439	180.4443773674211	32560.17332351628	4274339264.9720526	80235.45052351804	78644.19633012867	1.051308	17.249584	0.09005505	0.0660467	-0.0512683487	-0.1527142744	0.0982492791	0.0114198916	-0.0024270974	-0.0931082667	-0.0734014245	0.0631642295	0.0665744472	0.0306579367	0.0859450004	0.0044927967	-0.0096240652	-0.0663371798	0.1719484511	0.1289196743	0.0684694629	0.1750093254	0.024053718	0.1771752847	-0.0119382554	0.0108953268	-0.0627510888	-0.0713239798	-0.0338561925	-0.0369365148	0.0553171458	0.1085737674	0.0824608993	0.0222376066	0.0066192862	-0.0434111269	0.0216398209	-0.0212078064	0.0009418936	0.0749752687	0.0319699235	-0.1043592284	0.1174152369	0.0503744083	-0.0038857273	-0.0235588455	-0.0304485602	-0.075317296	-0.0242415878	-0.0588947809	-0.0106808797	-0.08768557	-0.1314871696	-0.1756460975	0.1307574223	0.0603001631	0.1175814474	0.1092988885	0.0959240631	-0.0216389	-1.8000000000000654e-05	0.0004682419932099	3.2400000000002354e-10	0.0491153	-0.0008495999999999	0.00241231269409	7.218201599999983e-07	-0.056262	-0.0229781999999999	0.003165412644	0.0005279976752399	0.00217984	0.001188402	1.412299313604e-06	4.7517024256e-06	0.000619928	-2.263900000000008e-05	3.843107251839999e-07	5.125243210000036e-10	0.0	0.000113144	1.2801564736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
