global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
68942.32168323248	n/a	n/a	4753043719.074307	116401.6069846082	n/a	n/a	13549334108.599188	67143.48462850295	n/a	n/a	4508247528.058012	83303.70070907816	76547.04811883223	n/a	n/a	n/a	n/a	-0.0036165837	-0.060176757	-0.0642570121	-0.1066265398	0.0271350893	-0.0232185625	0.0520305796	0.0380154361	-0.060093461	0.0476902207	-0.0254213788	0.0329405803	-0.0447768314	0.022738896	0.0110442534	-0.0038595624	0.0418010221	-0.0549870476	0.1291343407	-0.0133769293	0.1300917321	-0.0882303838	0.0520235912	-0.0669843332	0.1063037113	-0.0421800799	0.0883289481	-0.0603158697	-0.0639364637	0.0153584504	-0.0530402578	0.0615519658	-0.1128632095	0.0749367151	-0.0018668353	0.0389544471	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0343076	n/a	0.00117701141776	n/a	-0.034762	n/a	0.001208396644	n/a	-0.255738	n/a	0.065401924644	n/a	0.00101938	n/a	n/a	1.0391355844e-06	-0.00203417	n/a	4.1378475889e-06	n/a	-0.000376274	n/a	n/a	1.41582123076e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68845.26125223571	-97.0604309967748	9420.727265279686	4739669996.888587	116901.4316173041	499.8246326959052	249824.6634495965	13665944714.175226	67103.57290514381	-39.91172335913871	1592.945661496418	4502889496.63595	83397.75911730167	74910.32566957611	1.128611	31.500536	0.36205136	0.259304	-0.0170088439	-0.0688696185	-0.0875635544	-0.094592314	0.0244637514	0.0375919418	-0.0148102485	0.0681049767	-0.1068341106	0.0275269028	-0.1258994686	-0.0092755764	-0.072463485	0.0724489251	0.0885646316	-0.1896613299	0.0844156559	0.015619333	0.0757718309	0.053441384	0.1747317669	0.0451482834	-0.0004045634	0.0594522946	-0.071455056	-0.0087804201	0.2019190962	-0.0756711121	-0.0593464914	-0.0089565227	-0.0012490436	0.1032868257	-0.0059351314	0.1003447398	-0.0903095098	0.0128759894	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.00481094	-0.02949666	2.31451436836e-05	0.0008700529511556	0.0138858	0.0486478	0.00019281544164	0.00236660844484	-0.257946	-0.0022079999999999	0.066536138916	4.875263999999946e-06	0.00569948	0.0046800999999999	2.190333601e-05	3.24840722704e-05	-0.00163008	0.00040409	2.6571608063999995e-06	1.6328872810000017e-07	0.000173514	0.000549788	3.022668449440001e-07	3.0107108196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68803.26899107662	-41.99226115908823	1763.34999725307	4733889823.858445	117042.72337336754	141.2917560634378	19963.36033149001	13698999094.654636	67217.70912841077	114.1362232669635	13027.07746164614	4518220420.471637	83337.30564571373	74969.04908698415	0.793158	22.137756	0.13267943	0.0770601	-0.0161303709	-0.061046562	-0.0778245169	0.0115289357	0.0245063392	0.0746603873	-0.076383541	0.0255745091	-0.0924390506	-0.0046161434	-0.0902991654	-0.0379815816	-0.0691595579	0.1660589671	0.075589492	-0.0932177439	-0.0698886966	0.0998758146	0.1143220815	0.0577505422	-0.0690894352	0.1314272148	-0.1993133717	-0.0796262965	-0.2086355956	0.1167073683	0.0506784225	-0.0585212601	-0.0338669046	0.0406057638	0.027751398	0.0675797898	-0.0096584521	0.0634032654	-0.0641234974	-0.0443419771	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.00144051	-0.0033704299999999	2.0750690601e-06	1.1359798384899998e-05	0.0171711	0.0032853	0.00029484667521	1.079319609000001e-05	-0.282862	-0.0249159999999999	0.080010911044	0.0006208070559999	0.00680861	0.0011091299999999	1.2301693568999995e-06	4.63571701321e-05	-0.00236959	-0.00073951	5.6149567681e-06	5.468750401000002e-07	0.0	-0.000173514	3.0107108196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69115.79104705628	312.52205597965803	97670.0354737525	4776992572.060345	118784.49628031717	1741.7729069496272	3033772.859383755	14109756556.568682	67612.25114076327	394.5420123524964	155663.39951115742	4571416504.321644	83715.51067083117	74780.05319648999	1.217825	33.990597	0.61216045	0.355792	-0.0086180519	-0.002634013	0.0287783803	0.095327739	-0.0560880371	0.0621587104	-0.1315279906	-0.0781673706	-0.1679150547	-0.0598697055	-0.0813051107	-0.0206736706	-0.0752791254	0.0077881212	-0.019353885	-0.1398817522	-0.0357719269	-0.0434632479	-0.0974377564	-0.0658643865	-0.1353642698	0.0901503131	0.0630063778	-0.1189849155	0.09889818	0.0266643555	0.0141622245	0.0466143743	-0.0076596758	0.0539746062	0.1774440377	0.0164659599	-0.0024907124	0.0448940945	-0.0851404227	-0.1210008642	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0373301	-0.03877061	0.0013935363660099	0.001503160199772	-0.00708124	-0.02425234	5.01439599376e-05	0.0005881759954756	-0.103031	0.179831	0.010615386961	0.032339188561	0.00179845	-0.00501016	2.51017032256e-05	3.2344224025e-06	-0.00101357	0.0013560199999999	1.0273241449000005e-06	1.8387902404e-06	0.00101995	0.00101995	1.0402980025e-06	1.0402980025e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69016.74133749976	-99.04970955652244	9810.844963231451	4763310584.847347	117353.01223763992	-1431.4840426772423	2049146.5644395812	13771729481.247663	67399.40363431047	-212.8475064528029	45304.06100317598	4542679610.260703	83208.10682859799	75518.7823672062	0.8251739999999999	23.031343	0.162495954	0.105698	-0.0006109091	0.0029042736	-0.0014649356	-0.0164514382	0.001853534	-0.0430314681	-0.0184925952	-0.0509598423	-0.0881715618	-0.0034896701	-0.0213243055	0.0523225519	-0.0832824608	0.0074553452	0.100086914	0.04533712	-0.0148280385	-0.0400597219	-0.1389049452	0.0874145522	-0.0247589836	-0.0341867758	0.0600086323	0.0163874345	0.0676901409	-0.1483158737	0.0216183021	0.034714276	0.0007489321	0.0538820241	0.056642062	0.0682163683	-0.0720386492	0.036307427	-0.0371554161	-0.0465075651	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0372152	0.0001149	0.0013849711110399	1.3202010000000256e-08	-0.0133152	-0.0062339599999999	0.00017729455104	3.886225728159999e-05	-0.107094	-0.0040629999999999	0.0114691248359999	1.6507968999999977e-05	6.02238e-05	-0.0017382262	3.0214303223664405e-06	3.6269060864399995e-09	-5.36832e-06	0.00100820168	2.88188596224e-11	1.0164706275548229e-06	0.000724696	-0.0002952539999999	8.717492451599995e-08	5.251842924160001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68759.55226849866	-257.1890690010914	66146.21721364815	4727876028.1644	118608.78517374067	1255.7729361007514	1576965.6670431015	14068043920.390566	67288.8443146202	-110.55931969026278	12223.363170373728	4527788569.197196	83624.36519359995	74849.02374261737	0.831886	23.218668	0.219630744	0.106023	-0.0100833973	0.0095419797	0.033007432	-0.0613843004	-0.0493141978	0.0069275464	-0.0979718777	-0.0389255161	-0.0086418993	-0.0303872602	0.0158770887	0.0554566201	-0.0241707904	-0.0274227261	0.0771273917	-0.0733493551	-0.0225499448	0.0254581943	-0.016131069	-0.0186144772	0.0199184883	0.025759731	-0.0525927326	-0.0017697438	-0.0375022688	-0.0598243435	0.0344694731	0.0175318627	-0.0105255079	-0.042929062	0.0312431373	0.0632212404	-0.0409030494	-0.0466766651	-0.0191699347	0.0752281409	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0168119	0.0204032999999999	0.00028263998161	0.0004162946508899	0.0227371	0.0360522999999999	0.00051697571641	0.0012997683352899	-0.0290873	0.0780067	0.00084607102129	0.00608504524489	0.00129736	0.0012371362	1.5305059773504402e-06	1.6831429696e-06	-0.000210539	-0.00020517068	4.4326670521e-08	4.20950079316624e-08	0.000463634	-0.000261062	6.815336784400002e-08	2.14956485956e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68540.3387756605	-219.21349283817108	48054.55544231088	4697778039.482309	117180.7641849347	-1428.0209888059762	2039243.944470398	13731331494.965277	67085.75541574483	-203.08889887537225	41245.10084641118	4500498579.701138	83213.24812434759	74641.79986029082	0.750986	20.960693	0.12424426	0.0609149	-0.0062981061	0.0106684037	-0.0071357523	-0.0326603907	-0.0014629232	-0.020516619	-0.0569112252	0.0208213211	0.0321489279	0.044886661	0.029309219	0.0360276369	0.0410561609	-0.0310921343	0.1164388087	0.1182867581	0.0509462602	-0.0276196283	-0.0300965934	0.0903976115	-0.024662938	0.1011477154	0.0713895993	0.1156699067	-0.1305344018	-0.0253759265	0.0255559864	-7.76128e-05	-0.0057450255	0.0033164366	-0.0296306131	0.0510510088	0.0076100033	-0.0575774022	-0.0372442568	0.0655694233	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0291453	-0.0123333999999999	0.0008494485120899	0.0001521127555599	0.00660869	-0.01612841	4.3674783516100005e-05	0.000260125609128	-0.0683431	-0.0392558	0.00467077931761	0.00154101783364	0.000428908	-0.000868452	7.54208876304e-07	1.83962072464e-07	-0.0001563	5.423900000000001e-05	2.442969e-08	2.9418691210000007e-09	0.000671476	0.0002078419999999	4.3198296963999994e-08	4.508800185759999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68521.99305967057	-18.345715989926248	336.56529518303563	4695263532.869541	117969.6334946362	788.8693097015057	622314.7877889301	13916834426.858791	67126.43555263644	40.6801368916058	1654.873537519787	4505958350.002254	83764.45727997783	74514.79801603619	0.766229	21.386148	0.15199574	0.0746019	-0.0117474614	0.0126930291	0.0208830573	0.0236984927	0.0245816056	0.0682959826	-0.0464527271	0.0070603907	0.074106552	0.0613375492	0.0232415653	0.0046844528	0.0670776537	0.0198135067	-0.1344985129	0.0505305969	-0.0672911257	0.1089446115	-0.1370740185	-0.0672578397	0.0201699438	0.0217572079	0.0470604973	0.1333457055	0.0263744817	-0.0263192026	-0.0127674197	0.0055512324	-0.0221303284	-0.0174015138	-0.0303050004	-0.04652707	0.0642448975	-0.114802505	-0.0201563442	-0.0038273595	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00344458	0.03258988	1.18651313764e-05	0.0010621002784144	0.0162976	0.0096889099999999	0.0002656117657599	9.387497698809998e-05	-0.0205077	0.0478354	0.00042056575929	0.00228822549316	0.00138371	0.000954802	9.11646859204e-07	1.9146533641e-06	-0.000385909	-0.0002296089999999	1.48925756281e-07	5.272029288099999e-08	0.000724696	5.322000000000009e-05	2.8323684000000092e-09	5.251842924160001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68488.43864766239	-33.55441200817586	1125.8985652144163	4690666228.394615	116635.2724638526	-1334.361030783606	1780519.3604738878	13603786782.717133	67102.19870022124	-24.236852415197063	587.4250149960437	4502705070.403974	83245.70809955637	73927.32018774297	0.887339	24.766422	0.1501346599999999	0.0977533	-0.0065893587	0.0228731627	0.0082010325	0.1100519716	0.0441872729	0.0308593731	0.1065063546	0.0109990014	0.0645012076	0.0404493489	-0.1140431481	0.0007187025	0.0057723149	-0.0039896455	-0.0090171814	0.1238828654	-0.1095253883	0.0378274631	0.0961691735	-0.1024524611	-0.1465877905	-0.0027935272	0.004590721	0.0604175557	-0.0525771343	0.0588915849	-0.0103800909	0.0111877618	0.0120450265	0.06431706	-0.0379378937	-0.0919909704	0.0924165166	0.0352438911	-0.0010242466	-0.0595142671	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.00247418	-0.00591876	6.1215666724e-06	3.5031719937600004e-05	-0.01399	-0.0302875999999999	0.0001957201	0.0009173387137599	-0.0343722	-0.0138644999999999	0.00118144813284	0.0001922243602499	-0.000311126	-0.001694836	2.872469066896e-06	9.6799387876e-08	-0.000385909	0.0	1.48925756281e-07	0.0	0.000418256	-0.00030644	9.390547360000005e-08	1.74938081536e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68638.45412365916	150.01547599676996	22504.643038537462	4711237384.485663	116915.566849347	280.2943854944024	78564.94253968465	13669249771.704126	67178.57331996682	76.37461974557664	5833.082541281425	4512960713.306157	83046.14599915188	74716.0636078611	0.699679	19.52866	0.0774644499999999	0.0513479	-0.0071375373	0.0194917682	0.004146646	0.0558928604	0.0633602955	-0.0093974861	0.1279266009	-0.0048705217	0.0459067926	0.0219589291	-0.0757453022	0.0466224652	-0.0164393139	9.39047e-05	-0.1111027609	0.0277206447	0.0243573655	0.1451536445	0.0289788112	0.0732555746	5.40289e-05	0.0328819528	0.0641820987	-0.0005902503	-0.0686113626	-0.0605471971	-0.0089454035	0.0217659299	0.0375368136	0.0689280978	-0.058836926	-0.0384089866	0.0179684588	0.0332069557	0.0375955389	-0.0483825277	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.00345679	0.00593097	1.19493971041e-05	3.51764051409e-05	0.00135733	0.01534733	1.8423447289e-06	0.0002355405381289	-0.0402755	-0.0059033	0.00162211590025	3.484895089e-05	0.000551196	0.000862322	7.43599231684e-07	3.03817030416e-07	-0.000385909	0.0	1.48925756281e-07	0.0	0.000274921	-0.0001433349999999	2.054492222499999e-08	7.558155624100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
