global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
67923.24151894702	-330.23811350345204	109057.21161031887	4613566738.441208	114831.3141753345	73.06826486895443	5338.97133095968	13186230715.234377	65772.80956748189	-138.58985507245234	19207.147929003346	4326062478.400237	80773.90875109594	78292.73849339822	1.386073	21.826698	0.04861087	0.024206	-0.0943013086	-0.0202557581	-0.0241046374	0.0938159169	-0.0022333345	-0.1107741788	-0.005435402	0.0806350777	-0.0878038121	-0.0045640978	-0.0179848441	0.0319876909	0.0640785281	0.1642472935	-0.000152755	0.0804596399	-0.1069314987	0.0372267834	0.008287611	-0.1072007897	0.0481096573	-0.0080051633	0.0330015689	0.0775744361	0.0975044608	-0.0905756242	-0.1690930576	0.1715229694	0.0754932064	-0.0365464197	-0.0485231249	0.0287073448	0.0158420323	-0.0252218637	-0.072677537	-0.0279692809	0.179973112	-0.0005690747	0.0112365477	-0.0204306903	0.2004630672	0.0231668015	-0.1030605078	-0.0573179262	0.0805530068	0.0311325337	0.1140008253	0.0898200095	-0.0263434141	0.1549093861	-0.119284564	-0.092009286	0.0315732858	0.1616296248	-0.0567947538	-0.0741445539	0.1038745122	-0.1701092655	0.0781839486	0.0853440845	-0.0268690472	-0.00851167	0.1298451049	0.0371011979	0.0713382097	-0.0033922301	-0.0760555728	-0.1023735181	-0.0456748	0.0095147	0.00208618735504	9.052951609e-05	-0.0047595	-1.201999999999974e-05	2.265284025e-05	1.4448039999999372e-10	-0.0452119	0.0063778	0.0020441159016099	4.067633284000004e-05	0.000496575	0.0003226009999999	1.0407140520099997e-07	2.46586730625e-07	0.000502935	0.000263758	2.529436142250001e-07	6.9568282564e-08	-0.000497917	6.776800000000006e-05	4.592501824000008e-09	2.47921338889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67858.7294932817	-64.5120256653172	4161.8014554425445	4604807168.44238	113810.67641988178	-1020.6377554527136	1041701.427855553	12952870067.151035	65631.32815896739	-141.48140851450444	20016.98895524809	4307471235.910066	80650.62223666083	77445.14284245942	1.089622	17.158451	0.0689069	0.0316254	-0.0965022297	0.0106499011	-0.0782494833	0.0343181403	-0.0356002777	-0.0732043299	0.0064034566	0.0282821734	-0.0594456848	-0.1020761001	-0.110363075	-0.036571804	0.0554920952	0.1135262953	0.1336963995	0.17054646	-0.049513551	0.0158930816	0.0185056613	0.0544359122	0.0700063663	0.041190383	-0.0505387389	-0.0447977708	0.0429908259	0.0593754082	0.075434507	0.0441719076	0.0920705845	-0.0811388369	0.1322726544	0.0454907038	-0.1078905081	0.0206998328	-0.2048189966	0.0391117021	0.1060962084	0.0750559438	-0.0009367678	-0.0990563446	-0.037885128	0.0664176286	-0.0485601166	-0.0526424255	0.0849164382	0.1683359415	-0.0202481535	-0.0286442213	0.0213468512	0.0223839853	-0.1789312482	-0.0122907322	-0.0066601836	0.1312228144	-0.02023959	0.0220005623	-0.0197861277	0.0033080721	-0.1273422701	-0.0729374574	0.1494150465	0.0334857917	0.1654466837	0.1193979898	0.0701092912	-0.0067807509	-0.0793764193	-0.1017015476	-0.0390445	0.0066302999999999	0.00152447298025	4.396087808999998e-05	-0.0206036	-0.0158441	0.00042450833296	0.00025103550481	-0.0584669	-0.013255	0.00341837839561	0.000175695025	0.000751699	0.000255124	6.508825537600002e-08	5.65051386601e-07	0.000843593	0.000340658	7.11649149649e-07	1.1604787296400001e-07	-0.000565685	-6.776800000000006e-05	4.592501824000008e-09	3.19999519225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67824.51498139244	-34.21451188926585	1170.6328238207143	4600164832.461127	113443.98832993492	-366.68808994686697	134460.1553088816	12869538488.20241	65767.8751245471	136.54696557972056	18645.073809029396	4325413398.398022	80550.80091041457	75969.51360993226	1.249343	19.673603	0.0626816	0.0306763	-0.1007253993	0.015035216	-0.1153238666	-0.0820300703	-0.0390721258	-0.0617116072	0.0391322262	0.0198700593	0.0135288592	-0.1403996085	-0.0190434382	-0.0776500217	0.0119285031	0.197632911	0.0604130752	0.0404598978	0.1074878205	0.0358038338	-0.2674297841	0.023804228	-0.1313860208	-0.107242938	0.0921171946	0.1281643134	-0.1173232524	0.0500863017	-0.022840859	-0.1200420429	-0.0791015763	0.0653608595	-0.0259889525	-0.0515943832	-0.0887728629	0.059253509	0.0015171246	0.0566134528	-0.0661328142	0.0765531061	-0.0800271085	0.0641786285	0.0207040286	0.0547769741	-0.0513496192	0.0084690766	0.0716079433	0.1844342569	-0.087881884	-0.1045717334	-0.00571843	-0.0753569096	0.0030114456	-0.0602546985	-0.0754458088	-0.0441791239	-0.0711124753	-0.0246216434	0.0004205653	-0.0534083542	-0.0701954909	0.0460550262	-0.069863376	0.0601549234	0.1012952354	0.182132934	0.0688612056	-0.010161857	-0.0825019948	-0.1005848622	-0.0477049	-0.0086603999999999	0.00227575748401	7.500252815999997e-05	-0.0349572	-0.0143536	0.00122200583184	0.00020602583296	-0.0495114	0.0089555	0.0024513787299599	8.020098025000009e-05	0.000315343	-0.000436356	1.90406558736e-07	9.9441207649e-08	0.000665707	-0.000177886	4.43165809849e-07	3.1643428996000015e-08	-0.000565685	0.0	0.0	3.19999519225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67882.64512052642	58.130139133980265	3379.113075735904	4608053508.559329	113494.7308038169	50.74247388198273	2574.7986556637	12881053920.230864	65810.14038722827	42.2652626811614	1786.3524295075747	4330974577.786694	80525.83219955536	76528.61730957031	1.066789	16.798893	0.05156335	0.0246353	-0.090926762	0.0495323364	-0.0836233014	-0.0718722935	-0.0599932242	-0.0052737403	0.0766930266	0.0521600091	0.0922443523	-0.0815643097	0.0379597332	-0.0399199695	-0.0871448339	0.109290234	0.0472250003	-0.024485896	0.0072664112	0.0669099916	-0.0817413359	-0.0515376639	0.046482252	-0.0263489032	-0.0088929028	-0.1031668347	-0.0369539569	-0.0675524521	-0.0656538509	-0.0088867486	-0.0477685026	-0.0207003195	0.0851454947	0.1273686606	0.1311204048	-0.0484759358	-0.1067216727	-0.0137504627	-0.0146997656	0.0555394836	0.0356514919	0.0862774366	0.0632691311	-0.0207089733	-0.0417488782	0.1210901308	0.0001806604	0.1175601021	0.0429989102	-0.0969308118	0.0145647404	-0.0282942455	-0.0662033006	-0.0454167406	-0.10435138	-0.0103027586	-0.0024664589	0.1096695068	0.0609407818	-0.04712212	-0.0654757444	0.0915996109	0.0391453941	0.0851438783	-0.0760049916	0.0062161311	0.0675942939	-0.0135318513	-0.0854246103	-0.0990283447	-0.0551854	-0.0074805	0.00304542837316	5.595788025000001e-05	-0.0181044	0.0168528	0.00032776929936	0.00028401686784	-0.0597225	-0.0102111	0.00356677700625	0.00010426656321	0.000197795	-0.0001175479999999	1.3817532303999995e-08	3.9122862025000013e-08	0.000442876	-0.000222831	1.96139151376e-07	4.9653654561e-08	-0.000565685	0.0	0.0	3.19999519225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67998.24310320165	115.59798267523	13362.89359858278	4623761065.12211	113583.83291903407	89.10211521717429	7939.186936174601	12901287100.579048	65897.58075181159	87.44036458332266	7645.817358464388	4342491148.941529	80636.85677996618	77065.90067719527	0.984392	15.501373	0.0857385499999999	0.0452323	-0.0888650245	0.0486338039	-0.0263477329	-0.0724737748	0.0118038335	-0.0463484508	0.0397938709	-0.0864106856	0.0638512382	-0.0904276399	0.1143872635	-0.0873513845	-0.0253677818	0.0035129399	-0.1019698142	-0.068835721	0.0923065896	0.1840586211	-0.0407305707	0.0243761677	0.0125329298	0.1005633329	-0.0311449544	-0.0302682746	-0.126988494	0.0274340303	0.0618820526	-0.0627936433	-0.1753503453	-0.0137276109	-0.0362669526	-0.0501639419	0.1045777001	-0.0631929811	0.0164368715	0.1143222824	-0.0048773154	-0.0738049443	0.1309052833	-0.1385367483	0.0004340942	0.0244788274	-0.0554831629	0.0497864194	-0.0995446681	0.077358383	0.0145116629	-0.0234316482	-0.0821015705	-0.159257951	-0.0013057333	-0.1487791696	-0.112169597	-0.037864048	0.0762390881	0.0862333899	-0.0263312618	0.0014679138	0.067025502	0.0539703127	0.0726172254	0.1884987268	-0.1203847159	-0.0278778706	0.0663089027	-0.0168870486	-0.088137076	-0.0970388015	-0.0551641	2.1300000000001876e-05	0.00304307792881	4.536900000000798e-10	-0.0323175	-0.0142131	0.00104442080625	0.0002020122116099	-0.0846293999999999	-0.0249068999999999	0.0071621353443599	0.0006203536676099	0.0008047879999999	0.0006069929999998	3.684405020488785e-07	6.476837249438391e-07	0.00067065	0.0002277739999999	4.4977142250000006e-07	5.188099507599999e-08	-0.000468507	9.7178e-05	9.443563684000004e-09	2.19498809049e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68041.14091294727	42.897809745627455	1840.22208097205	4629596856.735547	113494.33591172562	-89.49700730845507	8009.71431716966	12880964284.043612	65948.32185235507	50.74110054348421	2574.6592843639733	4349181155.141814	80710.76358967937	76463.16681520824	1.109075	17.464771	0.0993613499999999	0.0559472	-0.0973317998	0.0499417253	-0.0096393355	-0.1268794669	0.0335688155	-0.0716693318	0.1108457662	-0.0606017647	0.0600578966	0.0359310033	0.128397325	-0.0226331564	-0.0124068728	0.0456605088	-0.1117149901	-0.0213882167	-0.0300376661	-0.0977526139	-0.1231076976	0.0741774601	-0.0280058178	-0.0156709146	0.0519728099	0.0314359382	0.0439469115	0.0695353545	-0.0076581725	0.0877395934	0.1114674666	-0.0413071975	0.0888419402	-0.0277595852	0.0787253773	-0.0255155904	-0.1081623086	-0.0254437971	-0.0814705297	-0.018264239	-0.0027769589	-0.1086053851	0.1472519578	0.0363092946	-0.0934031642	0.0917420864	-0.0403122103	-0.0111527135	-0.0370453408	-0.0415231081	-0.0247116627	-0.1109275853	0.1233445311	-0.0249169066	0.0382832718	-0.0444909681	-0.0564806815	-0.0215669189	0.0629261542	-0.0015279924	-0.0102406718	0.0720139519	0.1036563822	0.0042348071	0.0066872362	0.0914583612	0.0650053833	-0.0202237803	-0.0906327191	-0.0946249323	-0.0589211	-0.0037569999999999	0.0034716960252099	1.4115048999999971e-05	-0.0424778	-0.0101603	0.00180436349284	0.00010323169609	-0.0622889	0.0223404999999998	0.00387990706321	0.0004990979402499	-0.000132331	-0.0009371189999999	8.781920201608125e-07	1.7511493560999998e-08	0.000442876	-0.0002277739999999	1.96139151376e-07	5.188099507599999e-08	-0.000565685	-9.7178e-05	9.443563684000004e-09	3.19999519225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68012.37682667842	-28.76408626885677	827.3726588822348	4625683401.614103	113653.76386947856	159.4279577529378	25417.27371327252	12917178041.69919	65814.2858129529	-134.03603940217	17965.659858620067	4331520217.069054	80832.09432928357	77314.55739346756	1.245831	19.618296	0.0458891	0.0237814	-0.0652028643	0.10288874	0.0080735083	-0.0661622834	0.0666550707	-0.0103307439	0.1421370132	-0.0180317956	0.0238949252	0.092789856	0.049769042	-0.034039573	-0.0442583874	-0.0163919099	0.0085525151	0.1519730908	-0.0506059019	-0.0251666769	0.0597613617	-0.0423948432	-0.0048403711	-0.0300663302	-0.0672786322	-0.0087957332	0.0499722647	0.0286360457	0.0731011847	0.0027166088	-0.0203681596	0.0730829136	0.0520915441	0.1371821401	0.0362345557	0.005741645	-0.0734888273	-0.0358149316	-0.1006891911	0.0104186129	-0.0004722138	-0.0234341756	0.0208381656	0.0437867747	-0.0548418325	0.1430245719	-0.0545664585	-0.0639347826	0.0563953388	0.0320073579	-0.0450808785	0.0581049425	-0.0230495868	1.58383e-05	0.0832400886	0.0993045472	-0.0075280068	0.0052751649	0.0929352059	0.0092953425	-0.0452491454	-0.0438136495	0.0085095769	0.0295442562	-0.023172557	0.0245597756	0.063684092	-0.0235383975	-0.0929054001	-0.0917972923	-0.0577636	0.0011574999999999	0.00333663348496	1.3398062499999971e-06	-0.0322496	0.0102282	0.00104003670016	0.00010461607524	-0.0570903	0.0051986	0.0032593023540899	2.7025441960000047e-05	0.000166297	0.000298628	8.9178682384e-08	2.7654692209000006e-08	0.000442876	0.0	1.96139151376e-07	0.0	-0.000278217	0.000287468	8.263785102400002e-08	7.740469908899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68075.56639108964	63.18956441122282	3992.921050480077	4634282739.467653	113728.05005670364	74.28618722507963	5518.437612439584	12934069369.700089	65749.52969882246	-64.7561141304468	4193.354317275453	4323000655.616337	80871.59068919088	78423.92216293165	1.116372	17.579678	0.0281844499999999	0.0173417	-0.0443797126	0.1122982512	0.0545656526	0.0199332962	0.070596436	-0.0233060495	0.1119380304	-0.0603558818	-0.0264023891	0.0561617716	-0.0320035811	-0.1445460179	0.0241211679	-0.0145916177	0.0122409634	0.0619514157	0.0044607489	0.0559661994	-0.0226344962	0.0029207788	0.0128975706	-0.0179878929	0.0249740583	0.092915714	0.0331308529	0.067313134	0.0047611382	-0.0220014653	0.0975698629	0.1126113663	-0.0348402515	-0.1248949121	0.0072346603	-0.075054557	-0.093198422	-0.0539788182	-0.0078974271	-0.0270012911	-0.0991815199	-0.0061463323	-0.0789230792	0.0957410688	-0.0219282965	0.0678490269	-0.0365915858	-0.0476467514	-0.0029843603	0.0738918819	-0.0073233964	-0.0129873963	-0.0704649596	0.0001348727	0.0733771486	0.0565639397	-0.0028140293	-0.0569641297	-0.0180708255	0.0547299265	-0.1081434158	-0.1337775693	0.0177472705	-0.0383202466	0.0197194688	0.0579976533	0.0623453902	-0.0268272759	-0.0949495281	-0.0885682462	-0.0551854	0.0025781999999999	0.00304542837316	6.6471152399999785e-06	-0.0323008	-5.119999999999431e-05	0.0010433416806399	2.6214399999994172e-09	-0.0596511	-0.0025608	0.00355825373121	6.55769664000001e-06	0.000338714	0.0001724169999999	2.9727621888999997e-08	1.14727173796e-07	0.000442876	0.0	1.96139151376e-07	0.0	-0.000565685	-0.000287468	8.263785102400002e-08	3.19999519225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68085.19374660723	9.627355517586691	92.68597426200697	4635593607.513043	113400.02605503117	-328.02400167247106	107599.74567322127	12859565909.281748	65716.16133378624	-33.3683650362218	1113.4477851905497	4318613860.448221	80949.321514122	78715.94809493168	1.139011	17.936176	0.06933015	0.0505894	-0.0008024541	0.1246440702	0.0984509714	0.0798559259	0.0214386473	0.0270562219	0.1187277437	-0.0033897581	-0.0780616083	0.0801205604	-0.0388620151	-0.1059858576	-0.029553827	-0.0690956728	0.0021541947	0.0368694739	0.0303993157	0.1362720689	0.0890198554	0.0210242322	-0.0577364506	0.1066997312	0.1713519004	-0.0940325362	0.0139755024	0.0146238697	0.002042153	0.0516895018	-0.0393105751	0.1786904698	0.0634051459	0.1008527734	-0.0646632064	-0.0770885421	-0.0111383347	0.100660218	0.0005686574	-0.0667464933	-0.0250767073	-0.0543146831	-0.0319014161	0.1177068588	0.0320457354	0.022945736	0.0714042726	-0.1255440371	-0.0912070035	-0.0852909126	0.0536451878	-0.0024203773	-0.1037061093	0.0306614544	-0.0371912996	0.0593035558	0.1025480372	-0.0757208089	0.0027167976	-0.0619052528	-0.0107557331	-0.0970216836	0.0539092867	-0.0268137546	-0.0205443841	-0.163149029	0.0609896438	-0.030086819	-0.0967600744	-0.0849519136	-0.0551854	0.0	0.00304542837316	0.0	-0.0323218	-2.1000000000000185e-05	0.0010446987552399	4.410000000000078e-10	-0.0241054	0.0355457	0.00058107030916	0.0012634967884899	-0.000336555	-0.000675269	4.559882223610001e-07	1.13269268025e-07	0.000442876	0.0	1.96139151376e-07	0.0	-0.000565685	0.0	0.0	3.19999519225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67978.63681490366	-106.55693170356972	11354.379694079222	4621095063.212575	113117.3850863728	-282.6409686583647	79885.91716413871	12795542808.778755	65650.79488224638	-65.36645153985592	4272.772986912332	4310026868.670788	80598.78783739354	78842.30855234139	1.214292	19.121649	0.0458905099999999	0.0326271	0.0543153293	0.1287683704	0.0922005589	0.0910721503	-0.0703523615	0.1160006509	0.0968447902	0.050118342	-0.0718927015	0.0484633438	-0.0817974906	-0.060504351	0.0170183765	-0.0395108367	-0.0236311465	-0.0681995824	-0.0019446375	-0.1036122346	-0.0174026501	-0.0063543175	-0.0192225464	-0.0996018522	0.1219535343	0.0085248892	-0.0203370247	0.0021001121	-0.0872241781	0.0332358597	0.0966005431	0.0927944293	-0.016996501	-0.0762425863	-0.0428136244	0.0231415804	0.0324887469	0.0039446321	0.0005095993	-0.008850638	-0.0213436267	-0.1066087494	-0.061832353	0.0161073363	0.0743366828	0.0828640383	0.1298537638	-0.080989422	-0.0950365234	-0.015664706	-0.0874888955	-0.0010384707	-0.0783407231	0.0156095395	0.0695598657	-0.1891866441	0.0215067949	-0.0261301091	-0.0269161407	-0.0430969554	-0.0406132768	0.0543735837	0.0881509981	-0.1146038893	0.0695186209	0.0130346094	0.0596172234	-0.0333134626	-0.0983325849	-0.0809641079	-0.0551855	-9.999999999593669e-08	0.00304543941025	9.999999999187334e-15	-0.00205129	0.0302705099999999	4.2077906641e-06	0.00091630377566	-0.0298152	-0.0057098	0.00088894615104	3.2601816040000013e-05	-0.000534757	-0.0001982019999999	3.9284032803999994e-08	2.85965049049e-07	0.000442876	0.0	1.96139151376e-07	0.0	-0.000565685	0.0	0.0	3.19999519225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68017.39649878934	38.75968388568435	1502.313094918179	4626366226.47352	112785.77159606396	-331.61349030883866	109967.50695481023	12720630274.519508	65717.55202672101	66.75714447462815	4456.516338406375	4318796644.384783	80591.96433491984	77896.24069168488	1.155176	18.190735	0.0502666099999999	0.0306087	0.0890934362	0.0939758872	0.0430126984	-0.0290964496	-0.0381604377	0.12046372	0.0067839686	-0.0478711346	-0.0569564401	-0.0127942392	-0.0778163568	-0.0174893929	-0.1623361035	0.0618450167	-0.0575567845	-0.0169268616	-0.0772143575	-0.061172212	-0.0579810999	0.0072368672	0.0096868454	0.0651106596	0.0722439526	-0.1367788455	-0.1024276205	0.1278617598	-0.035648025	0.0206158868	-0.0059699928	0.0049911747	0.1307024357	-0.0372050717	-0.0575962198	0.0351387736	0.0724475596	0.0320427025	0.0690812135	0.0397106619	-0.0593142241	0.0967922298	0.0209414121	0.0240095227	0.1204654872	0.0135743228	0.0020475822	0.0228021761	0.011365989	0.0138967192	-0.0765272775	-0.0896097854	-0.101234463	-0.0086478033	0.1191913262	-0.0889668019	-0.0302138071	-0.0266290733	0.0304902091	-0.0545260273	0.0212925228	0.0322881474	-0.0215662727	0.0073084364	0.0606827987	-0.135716158	0.0582285042	-0.0365036785	-0.0996631912	-0.0766222668	-0.0551854	9.999999999593669e-08	0.00304542837316	9.999999999187334e-15	-0.0173052	-0.0152539099999999	0.00029946994704	0.000232681770288	-0.0520296	-0.0222144	0.00270707927616	0.00049347956736	-0.000278793	0.0002559639999999	6.551756929599998e-08	7.7725536849e-08	0.000442876	0.0	1.96139151376e-07	0.0	-0.000565685	0.0	0.0	3.19999519225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67940.07433384887	-77.32216494047316	5978.717191081736	4615853700.48891	113317.03951784733	531.2679217833647	282245.60471601534	12840751445.089373	65620.94822237319	-96.60380434781835	9332.29501447157	4306108845.603383	80415.12143036073	77346.46425495361	1.195812	18.830635	0.04162895	0.021599	0.0944876418	-0.0213326059	-0.0237187944	-0.026058607	0.0752617046	0.0813674462	-0.0677075636	0.0494654848	-0.0777916416	0.0216607272	-0.1133491272	-0.0116901195	0.0147831324	-0.0931007541	0.0640755361	0.0134567616	-0.0667920397	0.0181024266	0.0204707854	0.0444769781	0.0558220789	0.0269945695	-0.024195268	-0.0392575237	0.0180744391	-0.1060816911	0.1389358539	-0.0725995299	0.0618054985	-0.0707424533	0.0271338304	-0.0929414913	0.0130615697	0.0911663113	0.1009553474	-0.0884481362	-0.0255095601	0.0850745439	0.0020430917	-0.0359046436	-0.1722295248	-0.0686697514	0.063639659	-0.0498582061	0.0651562379	0.0051939831	-0.0459102272	0.0698544555	-0.0106542044	0.0136355933	-0.0289421945	0.0014351107	-0.0230769213	-0.0261986521	0.0095600042	-0.0336990761	0.0231712276	0.0805301049	-0.1120688976	-0.0320184536	-0.0256339278	0.0993835596	-0.0052662626	-0.0344417373	0.0568238659	-0.0396539781	-0.1007486199	-0.071945376	-0.0648226	-0.0096371999999999	0.0042019694707599	9.287562383999983e-05	-0.032703	-0.0153978	0.001069486209	0.00023709224484	-0.0632111	-0.0111815	0.00399564316321	0.00012502594225	-0.000367492	-8.869900000000003e-05	7.867512601000005e-09	1.35050370064e-07	0.000423326	-1.954999999999996e-05	1.79204902276e-07	3.8220249999999845e-10	-0.000565685	0.0	0.0	3.19999519225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67920.52870199355	-19.54563185531879	382.03172462365256	4613198219.15833	113486.8268992852	169.78738143786904	28827.75489552844	12879259879.668322	65814.82317708334	193.874954710147	37587.498063861545	4331590949.830746	80590.58516251252	77190.96845526146	1.282407	20.194254	0.02679325	0.0170278	0.0282424905	-0.0545574985	-0.1001855285	0.0609628642	-0.0426550026	0.0263046084	-0.0290689237	0.0661784329	-0.0216936143	-0.0780933337	-0.0007162099	0.014836528	0.0161958639	-0.0334598891	-0.0174343517	-0.043352856	-0.0913364528	0.0278826657	0.0486046808	-0.0002604745	0.0117361646	-0.0185228632	-0.063080355	-0.1428895752	-0.0679693699	0.0171759943	-0.0570500147	-0.0839841593	0.1013297908	0.0497161314	0.0981191116	0.0791116483	0.119692597	0.0343525133	0.0047365878	-0.0327738412	0.0285315153	-0.0274151766	-0.0470689289	-0.020721204	-0.0342949863	-0.0497310856	0.0187075633	-0.0032769382	0.032320995	0.0354598961	0.0889881304	0.0786969376	-0.0076901714	0.0180940939	0.004017056	0.1167727982	-0.0372013207	-0.0828353483	0.0164182121	-0.0131962023	-0.0312714793	-0.0108456658	0.0155590181	-0.0111476893	0.0181329786	-0.0678372	0.0241472232	-0.0251748963	0.0554036926	-0.0427609166	-0.1015862008	-0.0669538864	-0.0551852	0.0096373999999999	0.0030454062990399	9.287947875999996e-05	-0.0306124	0.0020906	0.00093711903376	4.370608360000006e-06	-0.0493929	0.0138182	0.00243965857041	0.00019094265124	-0.000367492	0.0	0.0	1.35050370064e-07	0.000398385	-2.4941000000000004e-05	1.5871060822500001e-07	6.220534810000002e-10	-0.000565685	0.0	0.0	3.19999519225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68159.56849938977	239.0397973962245	57140.02473922804	4645726778.023006	113882.4149245097	395.5880252245115	156489.88570102875	12969204429.03819	65841.55700860507	26.733831521734828	714.6977478325027	4335110629.317391	80712.45885129634	76647.17671356768	1.287651	20.276838	0.0615245	0.0315678	-0.0236061309	-0.0491924928	-0.0902876647	-0.042299015	-0.1307133179	-0.0155544955	-0.048155147	0.0013777909	0.0946861913	-0.0568452218	0.0382002732	0.002987368	0.0969850304	-0.0367592022	0.0678532662	0.0708222623	-0.0396106068	0.0418694725	0.0873334954	-0.0942797399	0.0239336942	0.0803772772	0.0540413603	-0.0046468208	-0.0831115149	-0.0134797692	0.1275427779	0.0910018858	0.0656964492	0.0432614487	0.0348842263	0.0085824682	-0.0189475158	0.0479117274	0.1234097442	-0.0515760681	-0.0963898197	0.05056216	0.20173689	0.0491383842	-0.0642178316	-0.0379875076	-0.0216284376	-0.0029618644	-0.0560193944	0.0430162672	0.0263222592	-0.0249430498	-0.0054287844	0.1017682473	0.0532548008	-0.0004574992	-0.0552458112	-0.0090096009	0.0511344624	-0.0323354724	-0.0750025287	-0.0579350276	-0.1114902452	-0.1365101342	0.045757133	-0.0507460425	-0.0261044344	-0.0311523333	0.0539683725	-0.0458210968	-0.1021738733	-0.0616696245	-0.0619812	-0.006796	0.00384166915344	4.6185616000000045e-05	-0.0398958	-0.0092834	0.00159167485764	8.618151556000001e-05	-0.0759090999999999	-0.0265161999999998	0.0057621914628099	0.0007031088624399	-0.000559869	-0.0001923769999999	3.7008910128999976e-08	3.13453297161e-07	0.000584586	0.000186201	3.41740791396e-07	3.4670812400999995e-08	-0.000565685	0.0	0.0	3.19999519225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
