global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
66816.85122399562	n/a	n/a	4464491607.489565	111640.0674030972	n/a	n/a	12463504649.768084	65472.78246150362	n/a	n/a	4286685243.251376	79799.08926373106	70977.46465912848	n/a	n/a	n/a	n/a	-0.0115499376	-0.0130039698	0.0103289368	-0.008933353	0.0018715515	0.0479558497	-0.038152286	0.0678959115	-0.0185655926	-0.0465206394	0.0906524606	0.0834990113	-0.0619652808	0.0979067663	-0.0385415233	-0.1002844728	0.0563952651	-0.0544596719	0.0268582603	-0.1085388197	0.0210854682	-0.1060987164	0.039824181	-0.0012032987	0.2130031405	-0.0277517034	0.0076819704	-0.0026267541	-0.0039510182	-0.1445847419	0.0340352262	-0.0021963373	0.1034488664	-0.0626809374	0.034102834	-0.0008469178	0.0642760882	0.0418242364	0.0534029862	-0.0377933779	0.1580026875	-0.2952533198	0.1475394094	-0.0852952416	0.0322027983	-0.0133946571	0.1990106728	-0.1148694899	0.1320977617	-0.028938524	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0055683	n/a	3.100596489e-05	n/a	-0.0705815	n/a	0.00498174814225	n/a	-0.154142	n/a	0.023759756164	n/a	0.00495161	n/a	n/a	2.45184415921e-05	0.00227225	n/a	5.1631200625e-06	n/a	0.000818329	n/a	n/a	6.696623522410001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66935.64034412676	118.78912013114314	14110.855061531156	4480379948.27829	111512.16133855713	-127.90606454007502	16359.961346129838	12434962126.396397	65499.48902853261	26.706567028988506	713.2407224738557	4290183062.998864	79885.37199337121	71447.71683078966	1.43969	26.356693	0.155892714	0.0744019999999999	0.0083122335	-0.0441252255	0.1413462632	0.0839676717	0.0517903473	0.0292963149	0.0594596555	0.0834750872	-0.0333475656	-0.0615858146	0.0500097352	0.0444322988	-0.0372323658	0.1170137683	0.0114147797	-0.0714026393	0.0945091566	-0.1075382227	-0.0337116783	-0.1351089897	-0.010296434	0.1586151811	-0.0781603258	-0.1462141369	-0.0221169739	-0.0127727073	-0.0391585401	0.0422544625	0.0151371105	-0.0880633475	-0.060743343	0.002884762	-0.0689768137	0.0026272698	0.0318771424	0.0173642656	0.0730707656	-0.0030837783	0.1401314832	-0.0133638895	0.0191614888	-0.1400268544	0.1175321117	-0.1297188072	0.1090231554	-0.0681927256	0.0342645121	-0.0038928656	0.0276884469	0.1286507375	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.000612114	-0.006180414	3.74683548996e-07	3.8197517211396006e-05	-0.0366913	0.0338902	0.00134625149569	0.00114854565604	-0.121913	0.032229	0.0148627795689999	0.001038708441	0.00509714	0.0001455299999999	2.117898089999989e-08	2.59808361796e-05	0.00129717	-0.0009750799999999	1.6826500089000002e-06	9.507810064e-07	0.000267077	-0.000551252	3.038787675040001e-07	7.133012392900002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66664.20908099768	-271.43126312908134	73674.9306038486	4444116772.394974	110760.51878361462	-751.6425549425039	564966.530400495	12267892521.215446	65346.56420969203	-152.9248188405836	23386.00021742532	4270173454.011403	79811.20982283776	69412.63231209033	1.339794	24.527893	0.150492036	0.0961265	-0.0069315663	0.0003645034	0.1286075231	0.1048363454	0.0367440474	-0.0019612953	0.0086467772	0.1023275009	-0.0320920463	0.0072025226	0.0202810756	-0.0171036314	-0.1082566831	0.0813311243	0.1458751741	-0.09430081	0.1953786619	0.0542107764	-0.0531254562	-0.0473304201	-0.0977105002	-0.050811621	0.0284949943	-0.0814882519	0.0744675528	0.1350610537	0.040708746	0.0042594274	-0.0433189909	0.039964409	-0.0170243876	0.0280634068	0.0204222646	-0.0182268291	0.0042899419	0.0538073781	0.0622127625	-0.0114034086	0.1129617187	0.0490642875	-0.0020798901	-0.0844670431	0.0476454673	-0.0582229181	0.0751606015	0.0160120308	0.0178759638	-0.0664189983	0.1569415555	0.1687171011	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0131918	-0.012579686	0.00017402358724	0.0001582484998585	-0.0449472	-0.0082558999999999	0.00202025078784	6.815988480999995e-05	-0.0879492999999999	0.0339637000000001	0.0077350793704899	0.00115353291769	0.00338294	-0.0017142	2.93848164e-06	1.14442830436e-05	0.00131936	2.2190000000000057e-05	1.7407108096000005e-06	4.923961000000026e-10	0.000444542	0.0001774649999999	3.149382622499999e-08	1.97617589764e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66462.73148207381	-201.4775989238697	40593.22286812768	4417294676.058245	112063.40327684532	1302.8844932306963	1697508.002701009	12558206353.988869	65283.31216032609	-63.252049365939456	4000.8217489912417	4261910846.62258	79772.6367739899	70639.21832033945	1.426442	26.114174	0.15049496	0.0779026	0.0142750366	0.0180991445	0.0593847876	0.0068734166	-0.0621928116	-0.0187740834	0.0287572745	0.1463651361	-0.0737673541	0.0232696838	-0.0447206916	-0.0421007526	-0.0622734856	0.077585209	0.0827934717	0.0283388561	0.0689311153	-0.0085915784	-0.0723714304	0.0632481026	-0.0948023254	-0.0632885968	0.0172835266	0.0797895534	-0.0010372921	-0.00199879	0.0669790904	-0.0523465828	-0.1282547167	-0.0140380215	0.1032096995	0.0663448091	-0.0079393695	0.0187482582	-0.0397182816	0.009847622	0.0195908761	0.0126963661	0.0563633002	0.093222751	-0.0090286409	-0.0763285408	0.1837221293	0.003533746	0.0557396188	-0.0200067951	-0.0369469644	-0.0732487093	-0.0789592877	0.0641052232	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.00206709	0.01112471	4.272861068100001e-06	0.000123759172584	-0.0171277	0.0278195	0.00029335810729	0.00077392458025	-0.030483	0.0574662999999999	0.000929213289	0.0033023756356899	0.00263985	-0.00074309	5.521827481000002e-07	6.9688080225e-06	0.00107483	-0.00024453	1.1552595288999995e-06	5.979492090000009e-08	0.000350473	-9.406899999999996e-05	8.848976760999992e-09	1.2283132372900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66453.57698947159	-9.154492602217942	83.80473480406303	4416077894.695628	111755.00725612018	-308.3960207251366	95108.1055990989	12489181646.815474	65348.99427083333	65.68211050724494	4314.139640685937	4270491052.209408	79911.8053582702	69012.15059318648	1.323144	24.223076	0.03262975	0.0175266	0.0141225123	0.0447050293	0.0497998929	0.1222972022	0.0118843605	-0.0321215309	0.0179756036	0.124847246	0.0289409357	0.0428966434	0.0004027888	-0.0137063222	-0.1517935846	0.0403041076	0.1873760073	0.0620807959	0.0596169624	-0.0133090974	0.0614036766	-0.018946511	0.016918402	-0.0767244012	-0.0479652546	-0.142219304	0.0507779999	0.0218844466	0.0532883308	0.0009594628	-0.0565080979	0.0039816628	-0.0417220162	-0.0841598311	-0.0245842801	0.0449082872	-0.0585057875	0.0580913641	0.0688666433	-0.0359352142	0.095834362	0.1014550021	-0.0020428193	0.0351401418	0.1182573006	-0.007361139	0.0579505753	0.0792667214	0.1124479536	0.0505651247	0.0055583198	0.0165747702	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.00924589	-0.0071787999999999	8.54864818921e-05	5.153516943999999e-05	-0.0129713	0.0041563999999999	0.00016825462369	1.7275660959999995e-05	-0.0274354	0.0030476	0.0007527011731599	9.287865760000006e-06	0.00272046	8.061000000000006e-05	6.497972100000009e-09	7.4009026116e-06	0.000790501	-0.0002843289999999	6.24891831001e-07	8.084298024099998e-08	0.000350473	0.0	0.0	1.2283132372900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66554.78628440676	101.20929493516452	10243.321381273116	4429539577.363058	111648.78269890578	-106.224557214402	11283.656555395766	12465450678.147482	65243.35780117754	-105.63646965579392	11159.06372133947	4256695737.172474	79455.74929569129	69115.81487809701	1.178594	21.576756	0.16683659	0.0821601	0.0102992923	0.0628883295	0.0351282015	-0.0180812386	-0.0929693263	-0.0092327082	0.0158678784	0.0640180726	-0.0324033758	0.049736998	-0.0411723712	-0.0565386673	-0.0373761191	-0.0154323325	0.1423795517	0.0085251667	0.0595991389	0.1000500116	0.0059114954	0.1084063377	0.0342689661	-0.0693651382	0.0148402889	0.0077293811	-0.1180013932	0.0412652071	0.1017937764	-0.1009731843	0.0286235144	-0.0700573002	0.0140294491	-0.1480788318	0.0935781545	-0.2036222741	0.0870971768	-0.0379067689	-0.003360639	-0.0170566205	-0.0059067078	0.1208511617	0.0764074184	-0.0397922884	0.0907559491	0.1139713889	0.0202135375	0.0810910529	0.0251357144	-0.0337692084	0.0691321967	-0.1357904398	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0149862	0.0242320899999999	0.0002245861904399	0.000587194185768	-0.00058131	0.01238999	3.379213161000001e-07	0.0001535118522001	0.0104877	0.0379231	0.00010999185129	0.00143816151361	0.00149591	-0.00122455	1.4995227025e-06	2.2377467281e-06	0.000483311	-0.00030719	2.33589522721e-07	9.43656961e-08	3.63848e-05	-0.0003140882	9.865139737924002e-08	1.3238536710399999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66618.4673912394	63.68110683264968	4055.283367431341	4438020197.557628	111446.20743694362	-202.5752619621635	41036.736759039166	12420257152.078266	65411.32830615942	167.97050498188037	28214.090543867896	4278641870.7761726	79513.71364030935	69056.04703783528	0.995889	18.231953	0.06658947	0.0330656	0.0154813457	0.0552125662	0.0001091997	0.0414765144	-0.0053893761	-0.0070780984	-0.0633388115	0.0289979415	0.0696570999	-0.0161676551	-0.0076882542	-0.0134822039	-0.0710137176	0.0808391168	-0.0382287917	-0.0387487783	0.0065043948	0.0773088652	-0.1196712135	-0.0123435408	0.0496550436	-0.0087284333	-0.1012757537	0.0976857913	0.129750593	0.0471551141	0.0152284838	0.0142783947	0.032376487	-0.1020630052	0.0401997926	0.109449704	0.0242444421	-0.046397598	0.0031909559	-0.0126534466	0.0350057771	-0.0111955377	0.0080885931	0.0534764985	0.1145009921	0.0531946967	-0.0134808369	-0.0144561911	0.0853259262	-0.0971718275	0.0817206445	-0.0234309724	0.0598462366	-0.010673809	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.00294275	-0.01204345	8.6597775625e-06	0.0001450446879025	0.0220519	0.02263321	0.00048628629361	0.0005122621949041	0.00151801	-0.00896969	2.3043543601e-06	8.045533869610002e-05	0.00185885	0.0003629399999999	1.317254436e-07	3.4553233225e-06	0.000480383	-2.9279999999999693e-06	2.3076782668900002e-07	8.57318399999982e-12	-5.66096e-05	-9.29944e-05	8.64795843136e-09	3.20464681216e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66643.80683771885	25.339446479440085	642.0875478844085	4441396989.823181	110629.976162602	-816.2312743416114	666233.493213331	12238991625.737888	65338.56779891304	-72.76050724637753	5294.091414750157	4269128442.013157	79672.28879616478	69635.07028341424	1.132129	20.726122	0.07542728	0.0385012	-0.0002606896	0.0281645729	0.0115975634	0.012868926	0.03233773	0.0110346037	-0.1445398955	-0.0691080609	0.0126726307	-0.0054048419	-0.0407527246	-0.0062784336	0.0892174962	0.037805404	-0.0155869168	-0.0632404481	-0.032383634	-0.0479129988	-0.1109906406	0.045822922	-0.0986843008	-0.0930604031	0.0788428111	-0.0491539482	-0.0369940515	0.1691762706	0.1307361364	0.083732861	-0.0613374274	0.0622092432	0.1194726495	0.0338416847	-0.0709800826	0.0126975024	-0.0148776952	0.0376406336	0.0377283109	0.0074166822	-0.065782088	-0.0446490789	0.0459833535	-0.0379811707	-0.0873418756	-0.065164728	0.0268035131	0.085852709	-0.083417339	-0.1540788774	0.0070940555	0.0410668595	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00183804	-0.00478079	3.3783910416e-06	2.28559530241e-05	0.0170977	-0.0049541999999999	0.00029233134529	2.4544097639999988e-05	-0.0148313	-0.01634931	0.00021996745969	0.0002672999374761	0.00121203	-0.00064682	4.183761124e-07	1.4690167209e-06	0.000665352	0.000184969	4.4269328390400004e-07	3.4213530961e-08	9.8461e-05	0.0001550706	2.4046890984360002e-08	9.694568521e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66618.03666391537	-25.77017380348116	664.1018578616265	4437962808.954772	111213.42971647812	583.453553876112	340418.0495306651	12368426949.302015	65435.78446557971	97.21666666666717	9451.080277777872	4281841888.6258025	80060.052034012	71030.16714828477	1.17906	21.585293	0.06050775	0.0298586	0.0165294892	-0.0054672357	-0.070508265	-0.0184578715	0.0369102778	0.0797712843	-0.0790286179	-0.0972799428	-0.0756311533	-0.014806607	0.0336587114	0.0935874267	0.0676871305	0.0419218236	-0.068358336	-0.0059738299	0.0753282425	0.0508102112	0.0944745742	-0.0487724229	-0.105725211	0.0398069298	0.0383154566	0.0672839313	0.0058031092	-0.0352671048	-0.0853769954	0.0905241728	-0.0285973127	0.1010160785	-0.0092133168	0.1136716296	0.0306522168	0.0315801439	-0.0619727789	0.0664579617	0.0471879448	0.0107898139	-0.0477298482	-0.0745019182	-0.0680617619	-0.0490908861	-0.0449389882	-0.0746663381	0.0747988522	-0.094184407	-0.1107636395	0.0305630225	-0.0678804767	-0.0541639761	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0149653	0.01680334	0.00022396020409	0.0002823522351556	0.0170985	7.999999999987184e-07	0.0002923587022499	6.399999999979494e-13	-0.00622972	0.00860158	3.88094112784e-05	7.398717849640001e-05	0.00163861	0.0004265799999999	1.819704964e-07	2.6850427321e-06	0.000544962	-0.00012039	2.96983581444e-07	1.4493752100000014e-08	-5.66096e-05	-0.0001550706	2.4046890984360002e-08	3.20464681216e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66675.53857739305	57.50191347768123	3306.470053594738	4445627444.585428	111070.67695196588	-142.7527645122318	20378.35177588471	12336695278.567966	65314.293342391305	-121.49112318840344	14760.09301357982	4265956914.815941	79845.29733664772	70259.98102901567	1.211484	22.17889	0.13621069	0.0832322	0.0078058305	-0.0292544345	-0.0851901512	-0.0647050043	0.0212403025	0.0468700479	-0.0401839943	-0.023371697	-0.0296676976	0.0169013142	-0.020746542	0.0967516515	0.0787936238	-0.0208692407	0.0685564435	-0.0015146143	0.0153657198	-0.0547317358	-0.0949815681	-0.0766589361	0.0315333631	-0.0989754855	0.1150144994	-0.0755501438	-0.0688980949	-0.1211549393	-0.021229436	0.0128201944	-0.1087684107	0.0233109087	0.0274616992	0.0344159949	0.0518108915	0.0051731603	-0.0601329475	0.0372511965	-0.0246341571	0.0407827461	-0.082724551	-0.044637219	-0.0834623547	-0.0537036339	0.0025648991	0.0264429375	0.0309931806	0.0076700002	0.0013162079	-0.011587778	0.0913240046	-0.0281639773	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0149337	-3.160000000000142e-05	0.00022301539569	9.985600000000895e-10	0.00838641	-0.0087120899999999	7.033187268810001e-05	7.590051216809998e-05	0.0406223	0.04685202	0.00165017125729	0.0021951117780804	0.000375171	-0.0012634389999999	1.5962781067209998e-06	1.4075327924099998e-07	0.000544962	0.0	2.96983581444e-07	0.0	0.000292251	0.0003488606	1.2170371823235998e-07	8.5410647001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
