global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
68859.21892622605	n/a	n/a	4741592031.129928	118458.47864221645	n/a	n/a	14032411162.22845	67740.23919018352	n/a	n/a	4588740005.543276	83869.82118351484	78793.16903765072	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.016281	n/a	0.000265070961	n/a	-6.54162e-06	n/a	4.27927922244e-11	n/a	-0.0408077	n/a	0.00166526837929	n/a	-0.000347189	n/a	n/a	1.20540201721e-07	-0.000244847	n/a	5.995005340900002e-08	n/a	0.000681423	n/a	n/a	4.64337304929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69139.32422502537	280.1052987993171	78458.97841545471	4780246154.29318	117622.54997950424	-835.9286627122056	698776.7291438163	13835064263.680971	67932.42125822368	192.1820680401579	36933.94727619188	4614813858.004761	84042.9464291351	79364.70480884882	1.346091	23.4944	0.09823501838	0.0528835	-0.0204805509	-0.1369702149	0.1585401063	-0.0041672792	0.0981439902	-0.0107345706	0.0242009058	-0.2004031637	0.0545293899	-0.0177546006	0.1857495364	0.0668346894	-0.0152102402	0.1001956492	-0.0217605629	0.0360804218	-0.0778641854	0.0757557722	-0.1636910988	0.0722983767	-0.0320536036	0.1289085377	-0.119957537	0.0695112069	-0.0596138009	0.0242956341	-0.0615790868	0.0939995073	-0.0745732923	0.0529614369	-0.1698938513	0.1369167043	-0.0754580427	0.0986779652	-0.0767105648	0.0613095716	-0.0742874648	0.090524171	-0.1460430926	-0.018734101	-0.0125282677	0.0275612102	-0.1153554398	0.0950998756	-0.0341524683	0.1635194646	-0.0359906733	0.1438849667	-0.0757140467	0.0225320885	-0.0577762375	0.112491211	-0.0920635156	-0.0141215622	0.0007034347	-0.0816975984	0.1453443312	-0.0786033568	0.1431310353	-0.0236898553	0.1208164769	0.1207926525	0.1207529488	0.0	0.0299435	0.0136625	0.00089661319225	0.00018666390625	-0.0253626	-0.0253560583799999	0.00064326147876	0.0006429296965699	0.00386887	0.04467657	1.49681550769e-05	0.0019959959069649	-0.000238373	0.000108816	1.1840921856000005e-08	5.6821687129e-08	-9.32772e-05	0.0001515698	8.700636039839999e-09	2.2973404272040013e-08	0.000711835	3.0411999999999952e-05	9.248897439999972e-10	5.067090672249999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69344.44895014689	205.12472512152453	42076.152856181	4808652600.199529	118505.9627097801	883.412730275857	780418.0520134441	14043663197.771791	67852.27928064404	-80.14197757963848	6422.736570375277	4603931803.578517	84060.45049518623	80162.24015390634	1.209517	21.110674	0.13624516	0.0638945	-0.0740812958	-0.0461965454	0.1141218714	-0.1258573712	0.0446270551	0.0361387666	0.0236293581	0.00052065	0.180546853	0.2347659601	0.1626131428	0.0580162771	-0.0194666378	0.0340570343	-0.0243693969	-0.0681091658	-0.0636386642	0.0422224947	0.0313623958	0.164071626	-0.047396368	-0.0095697939	-0.063932927	-0.211640499	-0.0489752978	0.057189969	-0.0224288966	0.0826868973	-0.0360559053	-0.001909962	-0.0593499869	0.0912255378	-0.116086042	0.0791856597	-0.0167044304	0.0563739105	0.0839342969	0.0618169699	-0.0611686266	-0.0790936933	0.0517688285	-0.0728264144	-0.0515848639	0.0852844371	-0.0280335247	0.1632042088	0.1865059061	0.0702064797	-0.137504306	0.1111380606	-0.1493738517	0.0151955118	0.0239488019	0.0647048976	0.1350768696	-0.1015452768	0.021862988	-0.1030796823	0.1148331109	0.0374374535	0.1207529488	0.1205386237	0.120181697	0.0	0.00948665	-0.02045685	8.999652822249998e-05	0.0004184827119225	0.0132726	0.0386352	0.00017616191076	0.00149267867904	-0.0204591	-0.02432797	0.00041857477281	0.0005918501243209	0.000144946	0.000383319	1.4693345576100001e-07	2.1009342916e-08	-0.00071343	-0.0006201528	5.089823649e-07	3.845894953478401e-07	0.000658804	-5.303099999999993e-05	2.8122869609999932e-09	4.340227104160001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69417.03921083521	72.59026068831736	5269.345946797873	4818725332.798633	118743.20042438273	237.2377146026265	56281.73322987727	14099947647.025126	67838.91252596953	-13.366754674512777	178.67013052860915	4602118052.706145	84208.25829387626	80604.30320333912	1.196147	20.877316	0.07128694	0.0453877	-0.1018713189	0.010571066	0.0342333725	0.0870230067	-0.1246372127	-0.1096692325	-0.0163125021	-0.0796453471	0.0869030638	0.0081119896	0.0018411569	-0.0116588589	-0.1132984403	0.0604792675	0.0013071744	-0.11051643	0.1146298143	-0.054013561	0.1644255802	-0.0354425062	-0.1220426529	-0.0936661274	-0.0459581157	0.0335061428	-0.1235344143	-0.0367733925	0.0839290435	0.0707522486	0.0533127824	0.0755209311	0.1201441573	-0.0932218229	0.1090406638	-0.0537611337	-0.0448076987	0.0770901392	0.1578806336	-0.038912955	-0.0053396088	0.04499437	0.1086671542	-0.0038849669	-0.1333554489	0.0364799808	0.0466878868	0.0729594019	-0.1227782933	-0.0231160678	-0.066896376	0.0451880608	-0.2667150323	0.0243352554	-0.0700893273	-0.0032114069	-0.0449440323	0.027869	-0.1720039083	0.1294272506	0.004058441	0.1230425779	0.120625926	0.1200311003	0.1190418958	0.0	-0.00479789	-0.0142845399999999	2.30197484521e-05	0.0002040480830115	0.0160739	0.0028012999999999	0.00025837026121	7.847281689999988e-06	-0.0623976	-0.0419385	0.0038934604857599	0.0017588377822499	0.000144946	0.0	0.0	2.1009342916e-08	-0.00055306	0.00016037	3.058753636e-07	2.5718536900000023e-08	0.000743686	8.488199999999999e-05	7.2049539239999995e-09	5.53068866596e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69417.32658158604	0.287370750826085	0.0825819484303478	4818765229.734571	120213.2389925733	1470.0385681905757	2161013.391967797	14451222829.085546	67814.06115824099	-24.851367728537294	617.5904779789851	4598746890.773649	84612.29248342803	81982.46316827969	1.385605	24.184071	0.21707493	0.107593	-0.0827071528	0.0909554482	0.0263748488	0.1660195647	-0.1011889443	-0.1276431216	-0.0492989572	0.1523864208	-0.0489506745	0.072121313	-0.0306697134	0.0385240247	0.0250689524	-0.0819881397	-0.0145720937	-0.1365429395	0.0371336801	0.0509605864	-0.0839367097	-0.1442762033	0.0400099717	0.2285131937	-0.0198978837	0.1578323156	0.1476698767	0.0119437396	0.0443151947	0.049443313	-0.1286017812	0.0675977312	-0.0804692873	-0.0609260703	0.0950198348	0.1783108608	0.1757877555	-0.003731678	-0.1094918859	-0.0395817984	0.0432960849	0.0788106822	0.1077697639	-0.0526485237	0.1336136817	-0.0268740977	-0.0786126232	-0.1456202769	-0.0885998642	0.1247465941	-0.0116085347	-0.1817003273	0.126424326	0.0273224354	0.1394216628	0.0883570958	0.2293600617	0.0362707637	-0.0949437718	0.0411790729	0.1113637049	0.1678073187	0.1204354754	0.1192711496	0.1173389375	0.0	0.014516	0.01931389	0.0002107142559999	0.0003730263469321	-0.0257925	-0.0418664	0.00066525305625	0.0017527954489599	0.0187552	0.0811528	0.00035175752704	0.00658577694784	-0.000466174	-0.00061112	3.734676544000001e-07	2.17318198276e-07	-9.11562e-05	0.0004619037999999	8.30945279844e-09	2.1335512045444e-07	0.000321873	-0.000421813	1.77926206969e-07	1.0360222812900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69277.11503472204	-140.21154686399677	19659.277873994764	4799318667.53411	119578.56471233604	-634.674280237261	402811.4419946853	14299033138.662338	67819.3327021295	5.27154388850613	27.78917496844633	4599461888.162131	84660.14242029672	81288.00606837242	1.313445	22.92461	0.09812409	0.0541793	0.0113811746	0.0938600444	0.0550786701	-0.0544373825	0.0022749288	0.0724312429	-0.0952453544	0.2195073962	-0.0550474872	-0.0666706026	0.0524211635	0.0329453873	0.0486712584	-0.0843631811	-0.0827232071	-0.0847495511	0.0358551256	-0.1064746704	0.0695380329	-0.0158366885	-0.0217150078	-0.0552601107	-0.0873534254	-0.0005233067	0.0489788604	0.0410885369	-0.0899891307	-0.02494645	0.0438033463	-0.0447656304	0.0011143889	0.0587901893	0.1161839716	-0.0565786778	0.0366879888	0.0104574516	0.0357315874	-0.0148363262	-0.0440950652	0.0751136348	-0.0749789646	-0.0204810628	0.0708077084	-0.1058855556	-0.1427381324	0.0462764234	0.0674343548	-0.0555640488	0.0077399706	0.1528277525	0.0347677255	0.1207608356	0.185201909	-0.0582959023	-0.1352013958	0.0453700074	-0.091420309	-0.0295747389	0.0235787867	0.0379017407	0.120181697	0.1182603698	0.1150808781	0.0	0.0226515	0.0081355	0.00051309045225	6.618636025000003e-05	0.0187656	0.0445581	0.00035214774336	0.00198542427561	0.0102135	-0.0085417	0.00010431558225	7.296063888999999e-05	-0.000211854	0.00025432	6.467866240000003e-08	4.4882117316000006e-08	-0.000505202	-0.0004140457999999	2.55229060804e-07	1.7143392449763994e-07	0.000252463	-6.941e-05	4.8177481000000005e-09	6.373756636900003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69289.48521855744	12.370183835402711	153.02144812165858	4801032761.852691	118895.6199664834	-682.9447458526411	466413.5258877285	14136168447.214443	67822.75800727146	3.4253051419655094	11.73271531557536	4599926503.712905	84621.31784248738	82489.98675961854	1.220389	21.300434	0.0873347699999999	0.0477961	0.0473753012	0.1332269774	-0.0159767828	0.0343314303	0.1310866346	0.0048183655	-0.0704342573	-0.0783432604	-0.047338525	-0.1818144057	-0.0749351797	-0.0188186084	0.1691516445	0.0609212807	-0.0829553592	-0.0970911429	0.0425821564	-0.0037664134	0.0070250579	-0.0605873935	0.0580848776	0.039902973	0.0891140695	-0.0005649008	0.1823583393	0.0721090437	-0.0806974842	-0.0648158967	0.0308744208	0.0151587304	-0.0381581902	-0.0204650242	0.076554486	-0.1534402117	-0.2084221047	0.0033707338	-0.053597454	0.1130097202	0.0373575391	0.0864916152	-0.073772047	0.0345928957	0.1110109979	-0.1157118164	0.0508392872	-0.0562969121	-0.0604960969	0.1175916416	-0.1420149272	0.1001802901	-0.0137736056	0.0210491112	-0.0125405223	0.2069086181	-0.1112171666	0.00181111	0.1098459379	0.0362122489	0.0264041699	0.0688551791	0.1198647243	0.1170008867	0.1122784001	0.0	0.00643378	-0.01621772	4.13935250884e-05	0.0002630144419984	-0.0125566	-0.0313222	0.00015766820356	0.00098108021284	0.0246299	0.0144164	0.00060663197401	0.00020783258896	-0.000670691	-0.0004588369999999	2.1053139256899998e-07	4.498264174809999e-07	-0.00045647	4.873199999999995e-05	2.083648609e-07	2.3748078239999954e-09	0.000252463	0.0	0.0	6.373756636900003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69156.41689887206	-133.0683196853788	17707.177703890175	4782609998.290598	118627.40585816935	-268.214108314045	71938.80789869827	14072461420.638832	67768.99045619807	-53.76755107339704	2890.94954843036	4592636067.452265	84398.75459083018	81769.05707072212	1.134115	19.794615	0.10156127	0.0562508	0.1264436358	0.051106616	0.0223670572	-0.0499454859	0.1121477791	0.1335734311	-0.054318998	-0.006943614	-0.0567672413	-0.0676282146	0.0653671753	-0.0617119109	0.046459647	-0.0268763615	-0.1017788643	0.0200941514	0.0078930564	0.0148454857	-0.0682987828	0.0298179265	0.009591797	-0.0404494829	-0.0962676495	-0.0400888396	0.086373514	0.0365043692	0.1260594387	-0.022488983	0.1565150254	-0.0514821152	-0.0536129859	0.0140296559	-0.1023011947	-0.0113457669	-0.1542247605	-0.0189969267	-0.0404117339	-0.0872839809	-0.0160010223	0.00551715	-0.1597358359	0.0363251575	0.0014654865	-0.0699060995	-0.0674448685	0.0233912246	-0.077913161	0.0460127814	0.0119822082	0.0458054766	0.0108136654	0.0116542039	0.0155188725	0.0009219683	0.1306361383	-0.0769549187	-0.0269404532	0.0042245353	-0.0961052114	-0.039711361	0.119484724	0.1154953489	0.1089447612	0.0	0.0126787	0.0062449199999999	0.0001607494336899	3.899902580639999e-05	0.0279424	0.040499	0.00078077771776	0.001640169001	0.0135662	-0.0110637	0.00018404178244	0.0001224054576899	-0.000135342	0.000535349	2.86598551801e-07	1.8317456964e-08	-0.000116746	0.000339724	1.3629628515999998e-08	1.1541239617600001e-07	0.000252463	0.0	0.0	6.373756636900003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69231.66779482349	75.25089595142344	5662.697341491958	4793023825.6528	118025.07989125192	-602.3259669174295	362796.5704230163	13929919483.3364	67813.49054276316	44.50008656509453	1980.257704300907	4598669499.593429	84338.80841816604	80922.75560685586	1.09798	19.163921	0.076737275	0.039452	0.1193712752	-0.0014452193	0.020593707	-0.1443265099	-0.028352064	0.0954632277	-0.0179909701	-0.171114156	-0.0312081609	-0.1241191378	0.1117966202	-0.0357769947	0.0791634719	0.0481165133	-0.0744020275	0.0228630029	-0.0110859214	0.0006468306	-0.1931453825	-0.196550252	0.0299332524	-0.0092587307	-0.0837970887	-0.0320220346	0.0073846028	-0.2175976363	-0.0662386312	0.0228201273	0.176805936	-0.0783656481	0.0094989173	0.0003773107	-0.0088662288	-0.0642771982	0.0624470542	0.0756230501	0.0788379966	-0.1002779481	0.0686513745	-0.000901989	-0.1668885243	0.037075908	-0.0472569249	-0.0150629964	0.0338470188	0.1015896529	-0.0021939136	0.2016824954	0.1210144092	-0.1468731639	0.0462865601	-0.0436193257	-0.0617744172	0.0329097777	0.0638644875	-0.1266069909	0.0811771994	0.0243096644	0.0066663613	-0.108397047	0.1190418958	0.1137469225	0.1050957322	0.0	0.017013	0.0043343	0.000289442169	1.8786156490000008e-05	-0.00249855	-0.0304409499999999	6.2427521025e-06	0.0009266514369024	-0.0074953199999999	-0.0210615199999999	5.61798219023985e-05	0.0004435876247103	-0.000278178	-0.000142836	2.0402122896000007e-08	7.738299968400001e-08	-5.6996e-05	5.975e-05	3.248544016e-09	3.570062499999999e-09	3.70389e-05	-0.0002154241	4.640754286081001e-08	1.37188011321e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69449.7052669751	218.03747215161275	47540.339262265305	4823261561.669709	118905.36179530768	880.2819040557515	774896.2306080193	14138485063.673014	67796.83387075832	-16.65667200484313	277.4447222769249	4596410682.899202	84032.33987728851	81134.32068930045	1.079982	18.849785	0.059979845	0.0315503	0.1176441647	-0.0925199861	-0.0472282536	-0.105984618	-0.0548527122	0.0882808794	0.0253253928	-0.113311354	0.0237604284	0.0781422248	-0.0010290666	-0.0583599554	0.0271821138	0.0228202583	-0.0120293135	0.047917334	-0.1120316474	0.1386122246	0.0187297389	0.1108747451	-0.0550716133	-0.0857636387	0.0841640943	0.1069681297	0.1105938276	-0.0307744114	-0.1044074056	0.0778384438	-0.0655496164	0.0804027628	0.0001424631	-0.0581311734	0.0314849274	-0.0370801489	0.0428027366	-0.0498297237	0.0728695811	-0.0395345565	0.0006823594	-0.1195583325	-0.0594084849	-0.0064918405	-0.0482111499	0.0370636432	0.0478585825	-0.0740829459	-0.034283303	0.0360013445	0.001418999	-0.0658073643	-0.0200259046	-0.0363278402	0.0118984281	0.1054640897	0.0154498755	0.1060632596	0.1422580537	-0.0552956357	-0.0478730087	0.0586174034	0.1185364727	0.1117592846	0.1007495216	0.0	0.023197	0.0061839999999999	0.0005381008089999	3.824185599999998e-05	0.0189088	0.02140735	0.00035754271744	0.0004582746340224	-0.0236769	-0.0161815800000001	0.00056059559361	0.0002618435312964	-0.000304528	-2.6349999999999963e-05	6.94322499999998e-10	9.273730278400001e-08	-4.96078e-05	7.388199999999998e-06	2.46093382084e-09	5.4585499239999975e-11	0.000327439	0.0002904001	8.433221808000999e-08	1.0721629872100001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
