global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
67713.53273770474	n/a	n/a	4585122515.820211	112129.56773279444	n/a	n/a	12573039959.943336	66336.9394762389	n/a	n/a	4400589539.074183	81007.29220344388	77551.29910918114	n/a	n/a	n/a	n/a	-0.0098931331	-0.0851028306	0.1455569381	-0.0405174993	0.1086626051	0.043974689	0.0664893443	-0.1136480586	-0.1431385923	-0.1565770005	0.233682812	-0.0521827585	-0.0452894901	0.1294356274	-0.0206836911	-0.1199544296	0.0961872193	-0.1504991602	0.0693617107	-0.0040233187	0.0833755834	-0.004381657	0.0333041695	-0.0897892588	0.0413945864	-0.0664705535	0.156080087	-0.0710765539	0.0075846393	0.0055149136	-0.0288277403	0.0023872447	0.0776322798	0.1110429086	-0.1485883479	0.0536812194	-0.0438872838	0.1085212797	-0.0140451651	0.0568292662	-0.0704243607	0.0096568963	-0.027371567	-0.0382805915	-0.0726892789	0.0693308566	-0.0217924288	0.2492812996	-0.0204174965	0.1452738918	-0.0066946618	0.1960828573	-0.0291880539	-0.1127848181	0.0732442998	-0.0678574588	0.0143086268	-0.2422055625	0.1210439947	-0.1812852895	0.0342721764	-0.1699770135	0.1173482058	-0.0637139965	0.0693546289	0.0064019729	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0155486	n/a	0.0002417589619599	n/a	-0.0541067	n/a	0.00292753498489	n/a	-0.0328631	n/a	0.00107998334161	n/a	0.00301876	n/a	n/a	9.1129119376e-06	0.00087449	n/a	7.647327601e-07	n/a	0.000332877	n/a	n/a	1.1080709712899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67850.12504978225	136.59231207751145	18657.45971868028	4603639469.271089	113298.15295904082	1168.585226246374	1365591.4310012893	12836471463.93021	66320.69075906066	-16.24871717824135	264.0208099384755	4398434022.758954	81010.62674186862	78991.39283200407	1.36845	22.116821	0.09788649224	0.0522602	0.046417446	-0.0703955645	0.1740265632	0.0312865013	0.0768783047	0.0808502647	0.0115455753	0.0723670683	-0.1307754464	-0.0255991943	0.3053542782	-0.0748141745	-0.0500678065	0.0358600636	-0.009702206	0.0494254895	0.1128815631	-0.1622943656	-0.15374177	0.0543459756	0.0239494302	-0.0570483044	-0.0806784747	-0.0783705183	0.0535788597	0.0082542487	-0.0882843785	-0.0159645665	0.0343242903	0.1550899261	-0.0403684116	-0.0052771499	0.0092561739	0.0171366629	0.0637725545	0.0919089493	0.0290227726	-0.0681947057	0.0952193019	0.1346014267	0.0238360499	0.0034446947	0.072855441	0.0674966378	-0.037957464	-0.0035207183	0.0031570399	0.1471263314	-0.0889907497	0.1813709581	-0.0986897863	0.1056971334	-0.1129398768	-0.1774687573	0.0136179549	-0.0713153167	-0.1263203871	-0.0587416505	0.0725840796	-0.0906687913	0.0686648253	-0.04395248	0.0179922489	0.0241903172	-0.0208892425	0.0911626766	0.1025662807	0.1024716367	0.1023139614	0.1020933517	6.49224e-06	0.0155550922399999	4.21491802176e-11	0.0002419608945949	-0.0283925	0.0257142	0.00080613405625	0.00066122008164	-0.0176686	0.0151945	0.0003121794259599	0.0002308728302499	0.00226222	-0.00075654	5.723527716e-07	5.117639328400001e-06	0.000924553	5.006300000000004e-05	8.547982498090001e-07	2.506303969000004e-09	0.000311026	-2.1850999999999978e-05	4.77466200999999e-10	9.6737172676e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67910.65081580463	60.52576602238696	3663.368352596732	4611856494.226147	113784.1824309068	486.0294718659861	236224.6475223294	12946840171.46988	66421.67805796968	100.98729890902176	10198.43454094011	4411839316.036571	81335.01588807398	79093.24485334351	1.112062	17.973087	0.0603174050399999	0.0397343	0.0445978112	-0.0854222965	0.1336971492	0.0116141699	0.0067136883	-0.0101868453	0.0717591232	-0.0770094534	-0.0477300347	-0.0484915941	0.2080333753	-0.0224046649	-0.0692070322	0.0808128835	-0.071784951	-0.0996627924	-0.0837746853	-0.1332729785	0.0169466662	0.1330390141	-0.0014841801	-0.1103391298	0.0183660421	0.0924695905	-0.0449615908	0.0122055508	0.0090720751	-0.1764427285	-0.1636401418	0.1011047812	-0.0115983959	-0.004313395	-0.0240655864	0.0013884223	-0.0391133718	0.0639118663	0.0159436735	0.0865678711	0.0862469352	0.1005183628	-0.0097155475	-0.0875575041	-0.0439770501	-0.0384141573	-0.0242188262	0.0901550013	0.0364331619	0.1683516722	-0.0733092615	0.0630694173	-0.0934382043	0.024037464	-0.1032410982	-0.0572129728	0.105675207	-0.02673438	-0.0330620722	-0.0294283692	-0.1048209405	-0.0601232467	-0.0725496095	-0.0442275394	-0.1100478057	0.0245020121	-0.0156930971	-0.031973168	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-1.75628e-05	-2.405504e-05	3.0845194384000005e-10	5.786449494016001e-10	-0.0348554	-0.0064629	0.00121489890916	4.176907641000001e-05	-0.017631	3.7599999999998746e-05	0.000310852161	1.4137599999999054e-09	0.00299397	0.0007317499999999	5.354580624999996e-07	8.963856360899999e-06	0.000755261	-0.000169292	5.70419178121e-07	2.8659781264000012e-08	0.000485841	0.0001748149999999	3.0560284225e-08	2.3604147728100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68043.67669773112	133.02588192648545	17695.88526231925	4629941938.545357	113960.0250349982	175.84260409139097	30920.621413641667	12986887305.977415	66458.76222725592	37.084169286245015	1375.235611650878	4416767076.778938	81000.55481505101	78627.37046460097	1.253586	20.260382	0.0706249588	0.0560397	0.0518744707	-0.1050258605	0.1404391294	0.009128948	0.1175064104	0.0511346559	-0.0052168987	0.1358640953	-0.0431349837	0.0757972852	0.2004195586	-0.0379717519	-0.0686773056	-0.0983913048	-0.004503669	0.1036641626	-0.0635665508	0.0636965827	-0.0197418217	0.1250775269	0.0241437473	-0.1569497868	0.0222184345	-0.1338734924	0.0851702097	0.0490308844	0.0038422859	-0.0203386799	-0.0663314708	0.0421511702	0.1398066385	0.0054425559	0.0276489494	-0.0503539231	0.0607125737	-0.0866623818	0.0647921736	-0.0183093611	-0.0393720095	-0.0153240608	-0.0983154963	0.032164931	-0.0036692706	0.0862750178	-0.0069098119	-0.0300853853	-0.0395191106	-0.0092432006	0.0460794539	0.1254589033	-0.0920268967	0.0099114256	-0.2103232656	-0.0799417146	-0.036456278	-0.0833371034	-0.0523648196	-0.0844226744	0.1040498326	-0.030808036	-0.0458903738	-0.0437549044	-0.0705337732	0.0113961751	-0.1167720676	0.0218735403	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-3.50606e-05	-1.74978e-05	1.22924567236e-09	3.0617300484e-10	-0.0348445	1.0900000000001188e-05	0.00121413918025	1.1881000000002588e-10	-0.000460289	0.017170711	2.11865963521e-07	0.0002948333162455	0.00196009	-0.00103388	1.0689078544e-06	3.8419528081e-06	0.000755261	0.0	5.70419178121e-07	0.0	0.000520478	3.4637000000000014e-05	1.199721769000001e-09	2.70897348484e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68128.75455385915	85.07785612803127	7238.241603341989	4641527197.059984	114436.19374322616	476.1687082279677	226736.63869549145	13095642438.437197	66414.10617372411	-44.656053531813086	1994.163117036156	4410833498.854699	81134.25542091837	79072.388593288	1.087813	17.581173	0.1117993039	0.0539529	0.056980961	-0.0884966223	0.1127951442	0.0467651707	0.0251626628	0.0330962775	0.0492637844	0.0759893431	-0.0335836073	0.0406748413	0.0824455984	-0.0578775998	-0.1128889329	-0.0302428675	-0.0218745165	0.03145968	-0.0666095962	0.0531849847	0.0318796548	0.0238773786	0.0365940472	-0.1561241626	-0.1438250227	0.0274326182	0.0565629439	0.0862756981	0.0455102061	0.0185943837	-0.0530824359	-0.0065078406	0.0168619115	0.0065274517	0.039057502	-0.0518387107	0.0434224746	-0.0443502582	-0.0012873611	-0.0242980625	-0.0437121646	0.1437013249	-0.0726062235	-0.0992656083	0.1203433764	0.0805716323	-0.0199661791	0.020235642	0.0188130155	0.0551602724	-0.0270501272	0.045508712	-0.0941666953	-0.0153011875	-0.1219048785	-0.0781489954	-0.0297858541	-0.0260469802	-0.0428258968	0.1172163954	-0.0971738617	0.0335303701	-0.0199772572	-0.0360509055	-0.1951854321	0.0126595319	-0.0406911957	0.0667001116	0.1023139614	0.1014639107	0.1000523871	0.0980872016	1.45743e-05	4.96349e-05	2.1241022049e-10	2.46362329801e-09	-0.00123467	0.03360983	1.5244100089e-06	0.0011296206726289	0.0261176	0.026577889	0.00068212902976	0.0007063841836963	0.00176847	-0.0001916199999999	3.671822439999991e-08	3.1274861409000003e-06	0.00043612	-0.000319141	1.9020065440000002e-07	1.01850977881e-07	0.0	-0.000520478	2.70897348484e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68296.50713498138	167.75258112222946	28140.928473170174	4664412886.838563	114462.41965374368	26.22591051751806	687.7983824728643	13101645512.989729	66529.23048030696	115.12430658284576	13253.60596618106	4426138508.301805	81139.2698182398	78619.7897266395	1.12977	18.259277	0.0514633157	0.0272502	0.0173489917	-0.1043465651	0.0674367098	0.0124334252	0.0862788934	0.006679357	0.0787670695	0.0566191406	-0.0743332587	0.0440891825	-0.0513459953	-0.0303228701	0.0118156287	-0.0317132858	-0.0727038285	0.0063941311	-0.0151879015	-0.0575449303	-0.0056682075	-0.1055986984	0.1546431983	0.0759018567	-0.0494237513	-0.0470210964	-0.1684770322	0.0809598442	-0.1052708989	0.1379420217	-0.0513999035	-0.0891442304	-0.1006133672	-0.0056129327	0.0016254026	-0.0923662652	0.1365897538	-0.0186006936	0.0025815021	-0.0941158807	-0.0883854408	-0.0519221402	-0.0477320382	0.0700572327	-0.0759521123	0.0875446683	0.0075072611	0.0072630833	0.0541908138	0.0504537073	0.030640167	0.0101915319	-0.0572967957	-0.1026519888	0.0133065004	0.0084891037	-0.0067881743	-0.0084814534	-0.0259678549	0.0110865312	0.0266868497	0.0559737436	0.1269716395	-0.0996440864	0.0219199244	-0.1539679608	-0.0159138148	-0.0017744021	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00265392	0.0026393457	7.0432913664000005e-06	6.966145724108491e-06	-0.00729659	-0.00606192	5.32402256281e-05	3.67468740864e-05	0.0027566	-0.023361	7.59884356e-06	0.000545736321	0.00154811	-0.00022036	4.8558529600000073e-08	2.3966445721e-06	0.000268459	-0.000167661	7.207023468100002e-08	2.8110210921e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68408.24816010492	111.74102512354148	12486.056695659929	4679688416.334498	114623.01148872156	160.59183497788035	25789.73746156276	13138434762.743595	66536.88555149778	7.655071190820308	58.600114936527056	4427157138.893113	81157.83402024873	79870.18817670889	1.306865	21.121485	0.06005493413	0.0304364	-0.076208804	-0.0480711909	-0.0612384488	0.0097887921	0.0351090654	-0.0874119935	0.0760835876	0.0273263108	-0.097186876	0.0746196707	-0.0952125467	0.063907878	0.0938467046	0.0240681241	0.1451031247	-0.0169580281	0.0025067827	0.040194163	-0.0295295081	-0.0097171669	-0.0113576998	0.0244920705	0.0024058368	0.2589356115	0.1423312294	-0.0288125159	-0.0715725102	0.0291338253	-0.0452202699	-0.0417373675	-0.0502127305	0.0865745276	-0.0390172688	0.0784737092	0.0477081938	-0.0346575865	0.0428377613	0.0301294808	-0.0192497353	-0.0564476127	-0.0669521322	-0.0338798938	-0.0132992258	0.0524319458	0.1136548338	0.0540262021	0.0568183996	-0.0337523449	0.080698225	0.0310835213	-0.0097391224	0.0748780895	0.1134925151	0.0207249928	0.0603626593	0.1773316319	0.0496189751	-0.065996662	-0.1710601438	0.0482783639	-0.082923793	-0.050943046	0.1083788619	-0.0012451419	-0.0846558044	0.1002535336	0.102005852	0.1002367339	0.0973108962	0.0932621027	-1.95413e-06	-0.00265587413	3.8186240569e-12	7.053667394403258e-06	-0.0136485	-0.0063519099999999	0.00018628155225	4.0346760648099984e-05	-0.0177969	-0.0205535	0.00031672964961	0.00042244636225	0.00125951	-0.0002885999999999	8.328996e-08	1.5863654400999998e-06	0.000589732	0.000321273	3.477838318240001e-07	1.03216340529e-07	-1.05879e-22	-1.05879e-22	1.1210362640999999e-44	1.1210362640999999e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68412.43152224919	4.1833621442638105	17.500518830059505	4680260786.786434	114483.57547191111	-139.43601681044674	19442.40278396319	13106489052.832767	66440.43979983358	-96.44575166419963	9301.783014072467	4414332040.79531	80946.32305484694	80264.52626668898	1.094863	17.695114	0.0770397858699999	0.0411283	-0.0669765381	0.0052949365	-0.0537783731	0.0198815634	-0.0161983736	-0.0462335138	-0.0316548456	0.0657342637	-0.0056162095	0.1483624804	-0.0630502717	-0.0059627929	0.1177216188	-0.0116275269	0.0130155424	-0.0852692775	0.0013918402	0.0181332127	-0.0437556453	-0.1199529041	0.0237352667	0.0333133415	-0.0889061586	-0.0485464625	0.1425217203	-0.1220071788	-0.0684841664	-0.0035887757	0.0637718061	-0.0306213983	0.0155876454	0.0124521209	0.053271659	-0.0008657925	-0.1306746958	0.0448888923	0.0012831293	0.0272278918	-0.2140860926	0.0529645451	0.0972360872	0.0362538784	0.166083321	0.0596512717	0.0949880227	-0.0174276495	-0.0300234888	-0.0400881097	0.0625314932	-0.1642685723	-0.0294186566	0.0883458791	0.0242802068	-0.1103668369	0.1271183126	0.1152969558	-0.0911237674	0.0173127948	0.049443017	0.0308613401	0.0516804078	-0.1023890054	0.0673454239	-0.0782804536	0.0521918201	-0.0234745263	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00360047	-0.00359851587	1.29633842209e-05	1.2949316466641855e-05	0.00888177	0.0225302699999999	7.888583833290001e-05	0.0005076130662728	-0.0353639	-0.0175669999999999	0.0012506054232099	0.0003085994889999	0.00182363	0.00056412	3.182313744e-07	3.3256263768999995e-06	0.000692492	0.0001027599999999	4.79545170064e-07	1.0559617599999982e-08	0.0	1.05879e-22	1.1210362640999999e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68513.67913552467	101.24761327548184	10251.07919398153	4694124228.685628	115133.69808413116	650.122612220046	422659.4109198163	13255768434.527866	66575.85624306583	135.41644323225773	18337.613097675283	4432344634.497368	81323.30614636479	80882.41013903786	1.029508	16.638845	0.09245925	0.0440113	-0.06632747	0.0215408106	-0.0804218634	0.0166411371	-0.0592805483	-0.0778339697	0.008000239	0.0092402354	-0.0111452667	0.0585621577	-0.0712903025	0.098335809	0.0873793318	0.0202137174	0.0645884941	-0.0208931887	-0.1296391968	0.0366283072	-0.0995629518	-0.0137241072	0.0506037502	0.0600449081	-0.0635400148	0.0628744028	0.0845522178	0.1101671415	-0.0914077634	0.0219680973	0.1137121452	0.1786578498	0.0511962179	0.0183717099	0.0419846587	0.0203025611	-0.0311650003	-0.1362617407	-0.0373903526	-0.0395318305	-0.1008979201	-0.0161283552	0.079988813	-0.0246508884	-0.1313482216	0.0215635496	0.0976959472	0.0205488523	0.0335966648	-0.066306911	0.0591671191	-0.1128316502	0.0151124031	-0.0288603208	0.0316514097	-0.0577276546	0.0608792498	0.0976425824	-0.0455264782	0.015673905	-0.0716071294	0.063125412	-0.1465889577	0.0731388438	0.0524853421	-0.0264108755	0.0957557946	0.0538237531	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0116814	-0.00808093	0.00013645510596	6.53014296649e-05	-0.0135401	-0.02242187	0.00018333430801	0.0005027402542969	-0.0177996	0.0175642999999999	0.0003168257601599	0.0003085046344899	0.00134723	-0.0004763999999999	2.269569599999999e-07	1.8150286729e-06	0.000281049	-0.0004114429999999	7.8988540401e-08	1.6928534224899997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68586.72355280328	73.04441727860831	5335.486895571452	4704138647.70866	114609.05662651284	-524.641457618316	275248.65905187133	13135235860.819227	66585.89874953772	10.042506471887464	100.8519362379016	4433681912.2836895	81440.40412149235	79719.43046830271	1.25749	20.323488	0.0858993499999999	0.0571235	-0.093170881	-0.0129668447	-0.0875236132	-0.0902617573	0.0313875862	-0.0948755549	-0.0266747349	0.0367642367	-0.0044146957	0.0873078887	-0.0363198741	0.0539687796	0.0351770571	0.0074402558	-0.0195909235	0.0774668478	-0.0458791865	0.0069541744	-0.0771105054	-0.1066470911	0.0797002965	0.0195931011	0.141530923	-0.036465949	0.0968212929	-0.0325794185	-0.0030807942	-0.0263995404	-0.0292703432	0.1244112824	0.0685207821	-0.1416784687	0.0246051018	0.065385631	0.0521185964	-0.0040779424	-0.0184468462	-0.0914394272	0.0131746311	0.0181458268	-0.0581047165	0.0209594968	0.0282229075	-0.0545449581	0.0640930808	0.0054965306	-0.0650181527	-0.0742489077	0.1675324002	-0.0126969185	0.0360550106	0.0401869051	-0.0848470629	-0.0525511714	0.0496681893	-0.1264903503	0.0533898816	-0.0007959547	-0.0076333922	-0.0276660038	-0.0748178392	0.0508894022	0.059899081	-0.0291315122	-0.0427513672	-0.0830570214	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0206494	-0.0089679999999999	0.0004263977203599	8.042502399999998e-05	-0.0408351	-0.027295	0.0016675053920099	0.000745017025	-0.0178977	-9.810000000000028e-05	0.00032032766529	9.623610000000052e-09	0.000356465	-0.000990765	9.81615285225e-07	1.2706729622499998e-07	0.000281049	0.0	7.8988540401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
