global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
68052.10541768315	n/a	n/a	4631089051.779461	115539.68659099843	n/a	n/a	13349419177.546144	66791.48202692175	n/a	n/a	4461102071.352611	81551.45532635468	70886.78777611961	n/a	n/a	n/a	n/a	-0.0801349368	-0.1146276	-0.0608427526	0.021426034	0.1176423211	0.0151161452	0.0511360991	-0.0349668141	-0.0606576274	0.0563546963	-0.0757455159	0.0944072689	-0.0187872132	0.0386127525	-0.0697928856	0.1043442608	-0.0493098112	0.1716395104	-0.1766082437	0.0254834541	-0.0053384508	0.026394296	-0.0388375779	0.0875369908	-0.009046388	0.0144440639	-0.0347202746	0.0928481778	-0.0447757746	-0.0318542909	0.0882067796	0.1016500141	-0.0404415859	0.003782739	-0.0256876328	0.2240018116	-0.029149837	0.0811302159	-0.0728343212	-0.0668475081	-0.092848217	-0.0313743587	0.023457838	-0.0748252418	0.0530427984	-0.0186439566	0.0763195232	-0.0427657044	0.0388213828	0.1234783045	-0.030604154	0.0253886236	-0.0030052967	0.0659500503	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0311999	n/a	0.0009734337600099	n/a	0.0073602399999999	n/a	5.417313285759852e-05	n/a	0.116978	n/a	0.013683852484	n/a	0.00349377	n/a	n/a	1.2206428812900002e-05	0.00230633	n/a	5.3191580689e-06	n/a	8.13508e-05	n/a	n/a	6.61795266064e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68080.20264032218	28.097222639029496	789.4539200271917	4634913991.547332	115256.43512922565	-283.25146177278657	80231.39059642037	13284045838.6974	66905.8524065097	114.37037958795554	13080.583727093035	4476393086.24166	81656.66587515394	70385.36909413584	1.314552	23.566837	0.1051856989999999	0.0533371	-0.0832356123	0.0428650151	-0.143543816	-0.0521890114	-0.0183391303	0.0720406204	0.0541037152	-0.1002336299	-0.002341589	0.0689490188	-0.032570742	0.1228247509	-0.0024599336	0.0631558149	0.0089566788	0.0695915838	-0.117256918	0.0908106855	-0.0339256996	0.0464149492	0.0636773932	-0.1753333596	-0.0028226908	0.1242338725	0.0249152637	-0.025048218	0.0725745331	-0.0142872468	-0.0196149443	0.0131015526	0.0438007014	-0.0203102298	0.0536819745	0.0071208221	-0.0146229171	-0.1159114299	0.0922902853	-0.0580903464	-0.0521682127	0.0291788092	-0.0459778188	0.0345993617	0.0718036847	-0.0606955221	0.1149137738	-0.0114272	0.0410919888	0.0263680533	0.0723269861	0.0672587086	-0.0325246964	0.0468459561	-0.0263064403	0.131703773	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0223922	0.0088076999999999	0.00050141062084	7.757557928999996e-05	0.000531781	-0.0068284589999999	2.8279103196100005e-07	4.662785231467963e-05	0.142723	0.0257449999999999	0.0203698547289999	0.0006628050249999	0.00279639	-0.00069738	4.863388644e-07	7.8197970321e-06	0.00280369	0.00049736	7.860677616100002e-06	2.473669696000001e-07	0.0	-8.13508e-05	6.61795266064e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68159.82038165469	79.61774133250583	6338.984734889807	4645761114.45943	115712.83783841884	456.402709193193	208303.4329588863	13389460840.620214	66938.66285058865	32.8104440789466	1076.5252406576822	4480784584.224776	81501.40124692119	70649.82061647227	1.204778	21.598852	0.107711669	0.0595905	-0.0871191362	0.0445223521	-0.1026606191	0.0528288479	0.0601197626	0.1246682147	-0.0136429537	0.0140794336	0.0757257967	-0.0246908553	-0.0125245335	0.104587071	0.0220921002	0.1215592593	-0.084275135	0.0763067861	-0.0807592856	0.0450920512	0.0156286557	-0.0236121314	0.0930149979	0.1424521611	-0.0767854213	-0.036577096	-0.0366634886	-0.0047894319	-0.0122359469	-0.0127523636	-0.1293214095	0.0355210759	0.0387285711	0.067888334	0.2148187686	0.0089076153	0.0306742925	-0.0229413956	0.0401396049	0.0189232455	-0.0898885463	0.018623532	-0.0496673552	0.0091804124	0.0986993059	0.0459553989	0.0286923482	0.05595195	0.0254898483	0.034923703	0.1311220435	0.033287708	0.0448190856	0.0380406642	-0.044958334	0.0794305363	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0164379	0.0059543	0.0002702045564099	3.545368849000003e-05	0.0149831	0.0144513189999999	0.0002244932856099	0.0002088406208397	0.136643	-0.00608	0.0186713094489999	3.6966400000000026e-05	0.00333378	0.00053739	2.887880121e-07	1.11140890884e-05	0.00270023	-0.00010346	7.291242052900001e-06	1.070397160000002e-08	-0.000983671	-0.000983671	9.67608636241e-07	9.67608636241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68260.36053014833	100.54014849364466	10108.32145912412	4659476819.7058325	115344.7199968062	-368.11784161263495	135510.745313545	13304404431.141624	67030.14640322022	91.48355263157282	8369.240402093754	4493040526.837136	82159.94206049877	71429.35205009353	1.247702	22.368372	0.216284914	0.0993272	-0.0469550539	-0.0035769664	-0.0034300298	0.0977492702	-0.0563971447	0.0496633902	-0.1124551772	-0.0707232436	0.0220733072	0.0548959338	0.0294956039	0.0120973647	-0.029505329	-0.0447356255	0.0336947293	-0.0340930083	0.0234424814	0.0088599941	-0.1131491146	-0.032450098	0.1052126727	0.0359838672	-0.081722025	-0.0180629943	0.0929942196	-0.0863756902	-0.0922001041	0.1692106318	-0.0572797477	-0.0218292645	-0.0485807962	-0.0646656585	0.0447915003	0.1440568285	0.0019751006	-0.0501028015	-0.103835348	-0.0692612797	0.0413616171	0.0960247916	-0.0961727298	-0.0092607806	-0.0087508353	0.0748178458	0.066315809	-0.0857838398	0.0542522215	-0.0160055322	0.0233509324	0.0026655167	0.0281030628	-0.110010575	0.0079903334	-0.0679671999	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0296543	-0.0132164	0.00087937750849	0.00017467322896	0.000813736	-0.0141693639999999	6.62166277696e-07	0.0002007708761644	0.0713259	-0.0653170999999999	0.00508738401081	0.0042663235524099	0.00213317	-0.00120061	1.4414643721e-06	4.550414248900001e-06	0.00230633	-0.0003939	5.3191580689e-06	1.5515721e-07	-0.00010654	0.000877131	7.693587911609999e-07	1.1350771600000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68254.58694667566	-5.773583472677274	33.33426611597217	4658688639.261307	115543.5700913915	198.85009458530112	39541.3601165832	13350316589.464302	67042.69640538435	12.55000216413464	157.50255431978414	4494723141.304536	81701.1596174569	71630.09337794344	1.218874	21.851561	0.074145264	0.0364856	-0.065256483	-0.0960642638	0.0197649893	-0.0043536482	0.1303890281	0.039716391	-0.0178314566	-0.0014942319	-0.0576776101	-0.0440494234	0.021593591	0.0741630879	-0.0193331785	-0.0041569189	0.0317107477	-0.0093370785	0.0863990189	-0.017485667	-0.0860804642	-0.0292748506	-0.081892473	-0.0414904926	0.068511807	-0.0603528072	0.0551472922	-0.1211801923	0.0505510348	-0.238253201	0.0596981896	0.0135635776	0.0054556036	0.012926128	0.0020447794	0.0582064682	-0.0453858369	-0.008601086	-0.1172720707	-0.1618591959	-0.0638948035	-0.0395518959	-0.0927318775	-0.0495446252	-0.0481246445	-0.0134149817	1.79085e-05	0.0167717664	-0.0013802687	-0.0654343781	0.0248671286	-0.0067992521	-0.0139795752	0.0488183155	0.1198514627	0.0295282184	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.026495	0.0031593	0.000701985025	9.98117649e-06	0.0172958	0.016482064	0.00029914469764	0.0002716584337	0.0720146	0.0006887	0.00518610261316	4.743076900000006e-07	0.00186131	-0.00027186	7.390785960000015e-08	3.4644749160999995e-06	0.00186845	-0.00043788	3.4911054025e-06	1.917388944000001e-07	0.000260024	0.000366564	1.3436916609599998e-07	6.761248057599998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68212.04575313757	-42.54119353808346	1809.753147644674	4652883185.828134	116533.66402564858	990.0939342570782	980285.9986526596	13580094851.242744	67073.08200960873	30.38560422437149	923.2849440801426	4498798330.267697	81712.50591517857	71330.74818247047	1.240724	22.243279	0.0550784499999999	0.038527	-0.0787901165	-0.0015953126	-0.0470720571	-0.0892281715	0.0063109853	0.0727111166	0.0955379572	-0.0192280344	-0.0732600859	0.0209384452	0.0508728486	0.0908754068	0.0019185476	-0.0090167548	0.0491195067	0.0879613855	-0.0079380399	-0.0320245496	-0.0098725354	-0.1573393851	-0.0887085038	-0.0414858564	0.0575138998	0.0064272208	-0.0995948298	0.0673375739	-0.0665226743	-0.025116845	0.0233173117	0.1136447434	0.0165328104	0.022841218	-0.0242223357	-0.0778407421	0.0737176913	0.1368608062	0.0182015195	-0.1685137762	-0.0815930394	0.0386322419	-0.0017232313	0.0289917502	0.0293841344	-0.1333200168	0.013761398	-0.0255627282	0.0654805835	-0.0028027385	-0.0145250954	-0.0124024394	-0.0553901532	0.0467755668	-0.0201433213	0.0567584316	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0270575	-0.0005625	0.00073210830625	3.1640625000000054e-07	0.0173022	6.400000000000156e-06	0.00029936612484	4.096000000000199e-11	0.106774	0.0347593999999999	0.011400687076	0.0012082158883599	0.00165091	-0.0002103999999999	4.426815999999996e-08	2.7255038281e-06	0.00186845	0.0	3.4911054025e-06	0.0	0.000444627	0.000184603	3.407826760900001e-08	1.9769316912900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68309.37633318052	97.33058004295162	9473.241811497412	4666170895.028084	115210.49936738404	-1323.164658264548	1750764.7128803383	13273459164.481997	67081.69928367382	8.617274065094534	74.25741231295088	4499954378.785245	81589.29254156403	70728.80442840146	1.354198	24.277597	0.0950626	0.0507557	-0.0939325225	0.08958053	-0.0596994172	0.0562793107	0.0092786316	0.1085799155	-0.0438350834	0.0058708519	0.1335662974	0.0069979127	0.0516269772	0.0926328432	0.0189956437	0.0580687807	0.0133192595	0.0624651161	-0.0263379223	-0.065375114	0.1533488657	-0.0974532848	0.0633801751	0.0570344605	0.0375935835	-0.0631967635	-0.0917067503	0.0567916711	0.0025826341	0.0566707863	-0.0450076384	0.0472501234	-0.0073437008	0.0568575321	0.0895626685	-0.0418964224	0.0517541713	0.0654628451	-0.0231229215	0.0277793385	-0.0777211998	0.0803285637	-0.0078023485	0.000832358	0.0621200469	0.0961565907	0.0754318464	0.08092057	-0.071716326	0.021776874	0.0504750075	-0.0744939051	-0.0331404322	0.0936997818	-0.0480074357	0.038829495	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0124533	0.0146042	0.00015508468089	0.00021328265764	0.0171836	-0.0001185999999999	0.00029527610896	1.4065959999999989e-08	0.116715	0.009941	0.013622391225	9.882348100000012e-05	0.000857735	-0.000793175	6.29126580625e-07	7.35709330225e-07	0.00146638	-0.00040207	2.1502703044e-06	1.616602849e-07	0.000231896	-0.000212731	4.5254478361000006e-08	5.3775754816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68348.8721949825	39.49586180197366	1559.923099480602	4671568330.326052	115219.30874729756	8.809379913524026	77.60517446080058	13275489108.20508	67028.14538608033	-53.55389759349055	2868.0199474540727	4492772273.897522	81842.32897167488	71642.25696499963	1.309271	23.472158	0.11533435	0.0500496	-0.0986402372	-0.0505500566	0.0481047499	0.070076457	0.0506824372	0.0695820972	-0.1394317908	-0.0077076356	-0.0693784978	0.0255732984	0.0419623872	0.0558635509	-0.1241749138	0.0011233504	0.0771985907	0.0092842816	-0.032668691	-0.0500298826	-0.0123086976	-0.0108817745	0.1001776283	-0.0573391424	-0.0172247807	-0.0231611966	-0.0370143468	0.0084941231	0.0492333095	-0.0233008562	-0.1001148801	0.0358050228	-0.0792370757	0.12701723	0.0051656251	-0.1297026336	-0.0876159208	0.0030363864	-0.0007827564	0.0573441507	-0.0372677548	0.0367680722	-0.1149666908	-0.0711263818	-0.0519529185	0.0325424173	-0.0474996872	-0.0622464752	0.0580078443	-0.085927712	0.0668397179	-0.0150772383	0.0379912382	-0.0564893102	0.0350399423	0.0183832321	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0229691	-0.0105157999999999	0.0005275795548099	0.0001105820496399	0.0423549	0.0251713	0.00179393755401	0.00063359434369	0.138254	0.0215389999999999	0.0191141685159999	0.0004639285209999	0.00143723	0.000579495	3.358144550250001e-07	2.0656300729e-06	0.00122415	-0.0002422299999999	1.4985432225e-06	5.867537289999998e-08	-0.000108544	-0.00034044	1.158993936e-07	1.1781799936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68224.29550402726	-124.57669095523306	15519.351929355647	4654554497.020835	115827.027785967	607.7190386694419	369322.4299613107	13415900365.731173	66994.92554319599	-33.21984288434032	1103.5579612602564	4488320048.538375	81845.07469981528	71671.34670678081	1.117767	20.03894	0.0909874799999999	0.0476422	-0.0999643079	-0.0151846285	0.0058808352	-0.0022750366	-0.011975284	0.0515106379	0.0193378165	-0.011749894	-0.1221390165	0.0280253202	0.0223768873	0.0831992135	-0.0764929074	-0.0314224942	-0.0364297183	0.0820095603	0.0114317164	-0.0640170566	0.0658309344	-0.0053010334	-0.0205100265	-0.0140909487	0.137458131	0.0580985089	0.0962435436	-0.060691975	-0.0021822359	0.0053426726	0.0674681025	-0.0332496595	-0.0201253745	-0.0672469186	0.0438784142	0.0276605801	-0.0571469162	-0.008661083	0.1064049959	-0.0647510332	-0.0269153439	0.0631976931	-0.0596810645	-0.0115937987	0.0116867944	-0.089814925	0.0526094361	-0.0909887069	-0.0638303971	-0.0233384626	0.091732064	0.0204727399	0.0249673793	0.0356571931	-0.0257530114	-0.0179335285	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0157493	0.0072197999999999	0.00024804045049	5.212551203999998e-05	0.0171902	-0.0251647	0.0002955029760399	0.00063326212609	0.116738	-0.0215159999999999	0.0136277606439999	0.0004629382559999	0.00077391	-0.00066332	4.399934224e-07	5.989366881000001e-07	0.00122235	-1.7999999999999351e-06	1.4941395225000002e-06	3.2399999999997677e-12	-3.19244e-05	7.66196e-05	5.8705631041599995e-09	1.0191673153600002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68073.12431534666	-151.1711886806006	22852.72828710575	4633950254.052641	116614.39822867532	787.3704427083139	619952.2140506862	13598917874.236073	66942.10977536357	-52.81576783242053	2789.505331728148	4481246061.1768265	81832.03732296798	71123.29557360438	1.278554	22.921476	0.10323263	0.0534653	-0.0819875243	0.0836268493	-0.0908636795	0.0037132295	0.0063248635	0.1000850237	0.0889606555	0.1109037725	0.0387673993	0.0004110203	0.0043956661	0.1060679177	-0.0591342699	0.003749424	-0.0246366769	0.1695909597	0.0362270584	0.0576077747	0.0728489512	0.0606062234	-0.0268357259	-0.0060411434	-0.0883386636	0.0705153769	-0.0121531856	0.031552011	-0.0584003114	-0.0403106113	0.1062966765	0.0284805495	-0.1393881945	0.0502259843	-0.1262535058	-0.0155192025	0.0166724867	-0.0737889479	-0.0744127432	-0.002306729	-0.0697996863	0.0773197193	-0.0338921774	-0.0167379787	0.1303194788	-0.0848091777	0.0125317499	0.0380574054	-0.0235386137	-0.0268664167	0.0593577671	0.0175063315	-0.0546725473	0.0218689899	-0.0496625249	0.1125087002	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0227004	-0.0069510999999999	0.00051530816016	4.8317791209999975e-05	0.0303118	0.0131216	0.00091880521924	0.00017217638656	0.16002	0.043282	0.0256064004	0.001873331524	0.00134051	0.0005666	3.2103556e-07	1.7969670601e-06	0.00123504	1.268999999999988e-05	1.5253238016e-06	1.6103609999999694e-10	-0.000250193	-0.0002182686	4.764118174596002e-08	6.2596537249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
