global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
67398.86503320061	n/a	n/a	4542607007.763592	113350.8948401026	n/a	n/a	12848425361.051998	65875.82361137576	n/a	n/a	4339624136.477092	81368.14606008933	74199.36772429493	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0149581	n/a	0.00022374475561	n/a	-0.0169282	n/a	0.00028656395524	n/a	0.0369333	n/a	0.00136406864889	n/a	0.00138508	n/a	n/a	1.9184466064e-06	0.00138222	n/a	1.9105321284e-06	n/a	7.563099999999998e-05	n/a	n/a	5.720048160999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68062.55231179124	663.6872785906307	440480.8037630375	4632511027.195319	112457.90942382812	-892.9854162744741	797422.9536788958	12646781391.97793	65919.4345941311	43.610982755344594	1901.9178168869637	4345371857.2099285	82219.02871738745	75767.57294841019	2.091416	37.004406	0.58469685	0.311491	-0.1195758379	-0.0318660155	0.0690654118	0.1428774419	-0.0682821001	-0.1500453692	-0.0648943034	0.0707515922	-0.2366182226	0.0811548679	-0.0922100451	0.0504521213	-0.1299336156	0.0366685407	-0.0107473423	0.194326201	-0.2355141201	0.0976948597	-0.0067086288	0.0478595156	-0.0320164711	0.0665035521	-0.0094987108	0.124829008	-0.0517022135	0.2034399972	-0.0313127852	0.0946570465	-0.07308865	0.113862886	0.0739054683	-0.0294421796	-0.0439781035	0.0354477411	-0.1067490895	0.0014184433	-0.0113633334	0.0411764173	-0.2569568424	-0.0782093785	0.0159577278	0.1692060053	0.1305936347	-0.2038514176	0.1408674495	-0.1491948653	0.0430240343	-0.13309457	0.2307251749	0.0564267805	-0.0731333099	0.1223283521	0.1028653472	0.1028546891	0.1028369265	0.1028120605	0.0	-0.0240223	-0.0389804	0.00057707089729	0.0015194715841599	-0.0864546	-0.0695264	0.00747439786116	0.00483392029696	-0.195344	-0.2322773	0.0381592783359999	0.0539527440952899	0.00470283	0.00331775	1.10074650625e-05	2.21166100089e-05	0.00240316	0.00102094	5.7751779856e-06	1.0423184836000002e-06	-0.000463934	-0.000539565	2.91130389225e-07	2.15234756356e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68175.14899999824	112.59668820700608	12678.014195185742	4647850941.171962	114913.69995999624	2455.7905361681187	6030907.157532896	13205158438.49604	66183.4980587843	264.063464653198	69729.51336465076	4380255415.297106	81847.9967085107	75712.40059231615	1.715607	30.355047	0.3069547	0.152315	-0.0771820843	0.0403982084	0.0592364397	0.1569938876	-0.093229712	0.004692746	-0.0515111657	-0.1435385688	-0.1312580941	-0.0859768618	0.0230086162	0.1474705815	-0.0503904871	-0.0304185158	0.0102931962	0.0050328966	-0.0817523073	-0.1284216166	-0.0120906478	0.0557715819	-0.0796670281	-0.0174912879	0.2082924687	-0.0075182676	0.0007102841	-0.035729455	-0.1383620036	0.0623846827	-0.0602175901	0.1247645554	0.012596198	0.0631265793	0.1188871545	0.0383960622	0.0034129984	0.0607831044	-0.1152643806	-0.0204124723	0.006513361	-0.0205196002	-0.0099380812	0.0986937225	-0.001722703	-0.1152141629	-0.0523856569	0.3405665041	-0.0138210783	-0.2016462375	0.0774055881	0.1199543742	0.004680523	-0.1130413026	0.1028369265	0.1027410258	0.1025812577	0.1023577213	0.0	0.0162585	0.0402808	0.0002643388222499	0.0016225428486399	-0.0526147	0.0338399	0.00276830665609	0.00114513883201	-0.0837326999999999	0.1116113000000001	0.0070111650492899	0.01245708228769	0.00321414	-0.00148869	2.2161979161e-06	1.03306959396e-05	0.00193133	-0.00047183	3.7300355689e-06	2.226235489000001e-07	-8.47033e-22	0.000463934	2.15234756356e-07	7.174649030889999e-43	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68182.84081219164	7.691812193399528	59.16397481852966	4648899781.220667	113797.79736916415	-1115.902590832091	1245238.592225773	12949938686.073343	66320.75630001906	137.25824123475468	18839.82478685811	4398442716.206517	81460.77963146607	74887.90605122865	1.703462	30.14016	0.1189802699999999	0.0604711	0.0244570761	-0.0619285526	-0.0686495853	0.0381662842	0.0642844643	-0.0404230343	0.0062205569	0.1443666535	-0.0909174038	0.0173370329	0.090801582	0.1243661146	0.0265957485	-0.0891284571	-0.0561651571	0.0140481581	0.0339302584	0.0261044538	0.0087161554	0.0054322127	0.0053098267	0.0643596385	0.0879729274	0.0754428559	-0.0731549384	0.1089705443	-0.0693784978	0.0441309436	-0.0960137646	-0.087053682	-0.0958679252	-0.1253407059	0.0967533602	0.0234214651	-0.1274454597	0.0283293244	-0.0723022074	-0.1047092401	0.0590602587	0.0004753993	0.0276966003	-0.01130146	0.0246254507	0.0256081028	0.1837395782	0.1685860926	0.0538790993	0.0350674236	0.0268381702	-0.026252024	0.1059082826	-0.0983341079	0.1027800929	0.1025138249	0.1020705557	0.1014510507	0.0	-0.00157637	-0.01783487	2.4849423769e-06	0.0003180825879168	-0.0348078	0.0178069	0.00121158294084	0.00031708568761	-0.0490329	0.0346997999999999	0.0024042252824099	0.0012040761200399	0.00242477	-0.0007893699999999	6.231049968999996e-07	5.879509552900001e-06	0.00186185	-6.948000000000002e-05	3.4664854225e-06	4.827470400000003e-09	0.000113924	0.000113924	1.2978677776e-08	1.2978677776e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68066.02546206051	-116.81535013113172	13645.826026258894	4632983822.20187	114428.139554311	630.3421851468447	397331.27037569904	13093799121.860872	66159.13900533537	-161.61729468368867	26120.14994087426	4377031673.927288	81497.21691579593	75422.69957669283	1.354087	23.9585	0.06378695	0.0338232	-0.0104625718	-0.0232086854	-0.0516687428	0.0560687869	0.0332956588	0.0585119707	-0.0025918924	0.1191219984	-0.0012947882	-0.0489603872	0.0603562317	0.1227814826	-0.0681502335	-0.0258106633	0.0411618222	0.0152341987	0.0672414678	-0.016060912	0.0553421111	-0.1389669171	0.1172589048	-0.0654818817	0.0327607286	-0.1319222297	0.038127988	-0.0151786145	-0.0349299042	0.0500264756	-0.0118498752	-0.0311381985	-0.0214465031	0.1647772384	-0.1474066589	0.0603746945	0.0635926771	0.0289391954	-0.0430576729	-0.1103231151	0.0398836757	-0.0162586406	0.0227966442	-0.0485642068	0.006130072	0.0669571161	0.1492984414	0.05651443	-0.0629770351	0.0949055212	0.2131989422	-0.1028322276	-0.0280794914	0.0732362536	0.1026948621	0.1021733373	0.1013060902	0.1000960555	0.0	-0.00087567	0.0007006999999999	7.667979489000001e-07	4.909804899999998e-07	-0.0140947	0.0207130999999999	0.00019866056809	0.0004290325116099	-0.0395273	0.0095055999999999	0.00156240744529	9.035643135999993e-05	0.00214763	-0.0002771399999999	7.680657959999997e-08	4.612314616900001e-06	0.00186185	0.0	3.4664854225e-06	0.0	0.000494135	0.000380211	1.4456040452100004e-07	2.4416939822500004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67944.11120960383	-121.91425245668506	14863.08495207234	4616402248.063012	115993.5745834902	1565.435029179207	2450586.8305813046	13454509344.655704	65964.39952124619	-194.7394840891793	37923.46666331973	4351302004.198585	81628.6975861068	76110.70998176919	1.118901	19.797241	0.114426245	0.0670356	0.0051521316	-0.0411193488	-0.0521744559	0.0348955458	0.049261049	0.0547661479	0.0828490921	-0.0350940795	0.1527194504	0.0018626939	0.0262809932	0.0162330084	-0.0657618615	0.069477579	0.0550605757	0.0092799797	-0.0093230797	-0.112075415	0.070694041	0.1018120871	0.113163813	-0.01212483	-0.0172072841	-0.0200900528	-0.0311029006	0.0300086759	0.0436820265	0.0303265174	-0.0129088106	-0.0008958225	0.027875984	-0.0600286482	-0.0501647176	-0.0850412515	-0.0419460242	0.1968121463	-0.0430945991	-0.0618822852	0.0443554503	0.0369554192	0.0037084824	-0.0495121522	0.059760165	0.1199410185	-0.0172098527	0.0621760168	-0.0050077217	0.0239926171	0.0391746277	-0.1014744422	0.0633643784	0.0864737875	0.1025812577	0.1017199394	0.1002897619	0.0982987234	0.0	-0.0041155	-0.00323983	1.6937340250000003e-05	1.04964984289e-05	-0.0235046	-0.0094099	0.00055246622116	8.854621801000002e-05	-0.0502142	-0.0106869	0.00252146588164	0.0001142098316099	0.0033216	0.0011739699999999	1.3782055608999997e-06	1.103302656e-05	0.00167427	-0.0001875799999999	2.8031800329e-06	3.5186256399999964e-08	3.38927e-05	-0.0004602423	2.1182297470929005e-07	1.14871511329e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67972.34547341366	28.23426380983437	797.173652883323	4620239749.157099	114739.0044357116	-1254.570147778606	1573946.2556972334	13165039138.898249	65897.76083746189	-66.63868378430197	4440.714176504191	4342514883.391326	81815.46443256579	74803.42283651428	1.364564	24.143881	0.117535835	0.05972	-0.0284142172	0.0106918904	-0.0974774035	0.1150743731	0.0880133129	-0.0206214765	0.0573872714	-0.0096099759	0.0563558132	0.0457266185	-0.0448787549	-0.1009453622	0.1025826011	0.1148329214	-0.0419275499	0.0960685062	-0.079910169	0.0087692866	-0.0150421918	0.0540347402	0.1520888186	0.1185096819	0.1288559965	-0.0067923909	-0.1846282126	-0.1637458591	0.0325246212	0.0145183507	-0.0576177817	-0.0275321008	0.0599436295	-0.0377886701	-0.030867967	-0.017462725	0.0511020089	-0.0962947257	0.0268259669	-0.0494384798	-0.0485612653	-0.0010969721	0.0147645565	-0.0201099737	0.0991133451	-0.0366635745	-0.0665440856	-0.1469168927	-0.0204255253	0.0045339765	-0.0675934228	-0.1304448494	0.2434537262	-0.0774853313	0.102439311	0.1011541321	0.0990240974	0.0960669971	0.0	-0.0158871	-0.0117716	0.00025239994641	0.00013857056656	-0.0428615	-0.0193568999999999	0.0018371081822499	0.0003746895776099	-0.0714914	-0.0212771999999999	0.00511102027396	0.0004527192398399	0.00231127	-0.00101033	1.0207667089000004e-06	5.341969012899999e-06	0.00144645	-0.00022782	2.0922176025e-06	5.1901952400000055e-08	9.83454e-05	6.44527e-05	4.154150537289999e-09	9.67181770116e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68012.058832374	39.7133589603327	1577.150879912237	4625640146.618301	115261.61097809204	522.6065423804394	273117.598138838	13285238965.265026	65920.57436166158	22.813524199693347	520.456886409994	4345522124.171354	81456.93431231457	75247.99411681735	1.272642	22.517447	0.09231114	0.0612019	0.0264196216	-0.0228040185	-0.058762997	0.0327596178	-0.0656191271	0.0139837964	0.0931965532	-0.071415635	0.0120606669	-0.0508404441	-0.0431493868	-0.1197001053	0.0518766965	-0.0320727531	-0.0220803233	0.03098488	0.0363664139	-0.0403862323	-0.0094407309	0.0441760856	0.0952178197	0.0280883762	0.0775218454	-0.1248424048	0.0250383806	0.0518384432	-0.0268634766	0.0655252878	-0.0375439708	-0.05201998	0.033373451	-0.0219644847	0.1244543658	0.0989687293	0.0935657621	-0.0126503615	0.0172677361	-0.0256203117	0.0559256447	0.0549085082	-0.0813554046	0.0151118645	-0.0031602197	-0.0845800059	-0.1222203724	0.0491024736	-0.0126181006	0.077496733	-0.1065013034	-0.0570423687	0.0132554591	-0.0334851691	0.1022690613	0.1004765409	0.0975122434	0.0934107389	0.0	-0.00216329	0.01372381	4.6798236241e-06	0.0001883429609161	0.0151832	0.0580447	0.00023052956224	0.0033691871980899	-0.0598962	0.0115952	0.0035875547744399	0.00013444866304	0.00238391	7.264000000000012e-05	5.276569600000017e-09	5.6830268881e-06	0.00144645	0.0	2.0922176025e-06	0.0	0.000204654	0.0001063086	1.130151843396e-08	4.1883259716e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68160.93521838512	148.8763860111212	22164.17831173237	4645913089.8448925	114873.13757765436	-388.4734004376805	150911.58284761448	13195837736.934706	66055.21596322408	134.6416015625	18128.360871315	4363291555.9481735	81470.88493695176	75441.0900768852	1.268093	22.43697	0.20951981	0.129325	0.056892984	0.0557038539	-0.0609203009	-0.007937265	0.0637102231	0.0410225444	0.0472832997	0.0520203844	-0.0454105089	0.0399948586	0.0237614123	-0.0476052524	0.1125247912	0.0474316186	0.0300110089	-0.0499686704	0.0775629168	0.0575932852	0.0929472464	0.0907182005	-0.0477479053	0.203876457	-0.0064106578	0.0066362126	-0.0272473191	0.0189918784	0.0633408588	-0.0258815298	0.038896797	-0.047872703	-0.0297860991	-0.1179116152	0.1038866251	-0.1318076555	-0.0586813612	0.1999704343	0.0499711743	-0.1003623688	0.0535821914	-0.0111042942	-0.0130177494	-0.0825831635	0.0315374956	-0.0841458694	0.0262971405	-0.0805634701	-0.0521168895	0.0790512328	-0.0276209006	-0.0205927469	0.033339069	-0.2054939203	0.1020705557	0.0996879144	0.0957579585	0.0903416872	0.0	0.00114122	0.00330451	1.3023830884000002e-06	1.09197863401e-05	-0.0232682	-0.0384514	0.00054140913124	0.0014785101619599	-0.00265655	0.0572396499999999	7.057257902500001e-06	0.0032763775321224	0.000254872	-0.0021290379999999	4.532802805443999e-06	6.495973638400002e-08	0.0014363	-1.0150000000000004e-05	2.06295769e-06	1.0302250000000006e-10	0.000275951	7.129699999999998e-05	5.083262208999997e-09	7.6148954401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68046.36054289067	-114.57467549444118	13127.3562646565	4630307183.133069	115152.2235945736	279.0860169192456	77889.00483984944	13260034598.774672	66141.692442359	86.47647913491528	7478.181443571438	4374723479.139609	81431.15437044472	75679.10250402484	1.269354	22.45928	0.144271385	0.068279	0.0540948524	0.0214617913	-0.0211085196	-0.0274379681	-0.0454174262	0.0513678162	0.0819556076	-0.0449705009	0.0052056465	-0.0567350251	0.0424349767	-0.0227284272	0.0398060074	-0.045432227	0.0224475103	0.0391994406	-0.0417881146	0.0243746716	-0.2123110724	0.0261689503	0.0170269572	0.0277909883	0.0369244726	0.1094209487	0.0671108885	-0.1367073892	-0.0147535381	-0.0797169043	0.1587332941	-0.0124047214	-0.0670098105	-0.0461614255	0.0445332843	0.0375415795	0.0049235975	-0.0541549941	-0.0310247652	-0.0076042102	0.0722739752	0.0167333841	-0.0779502256	-0.0401172567	-0.0366366599	-0.0381193532	-0.0189848467	0.0136251975	-0.0159257116	0.0406499313	-0.0200500148	-0.0567797308	-0.0598719439	-0.0221349342	0.1018438489	0.0987891242	0.0937656043	0.0868734044	0.0	-0.00737214	-0.00851336	5.43484481796e-05	7.247729848960001e-05	0.0143545	0.0376226999999999	0.00020605167025	0.0014154675552899	-0.0195641	-0.01690755	0.00038275400881	0.0002858652470025	0.000726251	0.000471379	2.22198161641e-07	5.274405150010001e-07	0.000497068	-0.0009392319999999	2.47076596624e-07	8.821567498239998e-07	6.20065e-05	-0.0002139445	4.577224908025e-08	3.844806042249999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
