onset	duration	trial_type	identifier	response
4.000005	9.968593	experimental_trial	9.mov	n/a
16.00028	9.967072	experimental_trial	3.mov	n/a
30.00059	9.972793	attention_check	a3.mov	Adversarial
48.0325	9.979095	experimental_trial	15.mov	n/a
60.03278	9.971148	experimental_trial	17.mov	n/a
72.03297	9.965922	experimental_trial	6.mov	n/a
84.03326	9.972713	experimental_trial	11.mov	n/a
96.03356	9.968665	experimental_trial	7.mov	n/a
108.0338	9.968751	experimental_trial	35.mov	n/a
120.0341	9.971707	experimental_trial	42.mov	n/a
132.0344	9.972698	experimental_trial	32.mov	n/a
146.0348	9.971579	experimental_trial	44.mov	n/a
158.0351	9.969587	experimental_trial	19.mov	n/a
172.0354	9.968432	experimental_trial	4.mov	n/a
184.0357	9.971744	attention_check	a1.mov	Adversarial
200.0568	9.974103	experimental_trial	10.mov	n/a
212.0571	9.971951	experimental_trial	23.mov	n/a
224.0573	9.970762	experimental_trial	48.mov	n/a
236.0576	9.971852	experimental_trial	47.mov	n/a
248.0579	9.96619	experimental_trial	28.mov	n/a
260.0581	9.968136	experimental_trial	20.mov	n/a
272.0586	9.969518	experimental_trial	33.mov	n/a
284.0589	9.968643	experimental_trial	31.mov	n/a
298.0592	9.972243	experimental_trial	5.mov	n/a
310.0597	9.965966	attention_check	a2.mov	Adversarial
326.0862	9.972524	experimental_trial	50.mov	n/a
338.0865	9.96844	experimental_trial	25.mov	n/a
350.0868	9.966722	experimental_trial	43.mov	n/a
