onset	duration	trial_type	identifier	response
4.000082	9.97093	experimental_trial	9.mov	n/a
16.00039	9.965758	experimental_trial	40.mov	n/a
28.00072	9.973394	attention_check	a2.mov	Adversarial
46.0197	9.98527	experimental_trial	17.mov	n/a
58.02	9.969044	attention_check	f3.mov	Friendly
74.04836	9.980718	experimental_trial	24.mov	n/a
86.04853	9.970874	experimental_trial	5.mov	n/a
98.04884	9.973725	experimental_trial	1.mov	n/a
110.0491	9.969984	experimental_trial	13.mov	n/a
122.0494	9.968107	experimental_trial	45.mov	n/a
134.0497	9.971378	experimental_trial	25.mov	n/a
146.0499	9.967775	experimental_trial	27.mov	n/a
158.0502	9.971514	experimental_trial	47.mov	n/a
170.0505	9.968955	experimental_trial	22.mov	n/a
184.0508	9.973323	experimental_trial	42.mov	n/a
196.0511	9.973621	experimental_trial	7.mov	n/a
208.0514	9.970448	experimental_trial	37.mov	n/a
220.0517	9.96865	experimental_trial	38.mov	n/a
232.052	9.969782	attention_check	f1.mov	Friendly
248.0694	9.972954	experimental_trial	41.mov	n/a
262.0695	9.967272	experimental_trial	31.mov	n/a
274.0699	9.967628	experimental_trial	49.mov	n/a
286.0701	9.970843	experimental_trial	11.mov	n/a
300.0704	9.967366	experimental_trial	35.mov	n/a
314.0707	9.97201	experimental_trial	21.mov	n/a
326.071	9.968998	experimental_trial	33.mov	n/a
338.0713	9.968814	experimental_trial	48.mov	n/a
350.0716	9.974028	experimental_trial	20.mov	n/a
