onset	duration	trial_type	identifier	response
4.000004	9.97331	experimental_trial	24.mov	n/a
16.0004	9.969906	attention_check	n2.mov	Neutral
32.02376	9.980093	experimental_trial	12.mov	n/a
44.02407	9.967085	experimental_trial	14.mov	n/a
56.02439	9.977153	experimental_trial	18.mov	n/a
68.02468	9.96762	experimental_trial	49.mov	n/a
80.02499	9.970876	experimental_trial	26.mov	n/a
92.02528	9.972851	experimental_trial	34.mov	n/a
104.0256	9.968191	experimental_trial	40.mov	n/a
116.0259	9.972034	experimental_trial	38.mov	n/a
128.0262	9.968919	experimental_trial	37.mov	n/a
142.0264	9.966817	experimental_trial	39.mov	n/a
154.0267	9.970977	experimental_trial	1.mov	n/a
166.0271	9.967916	attention_check	n3.mov	Neutral
182.0487	9.975134	experimental_trial	13.mov	n/a
194.049	9.971318	experimental_trial	2.mov	n/a
208.0493	9.97224	experimental_trial	30.mov	n/a
220.0497	9.969108	experimental_trial	41.mov	n/a
234.05	9.968493	experimental_trial	16.mov	n/a
246.0502	9.969826	experimental_trial	8.mov	n/a
260.0505	9.968327	attention_check	a3.mov	NoResponse
276.0832	9.976007	experimental_trial	22.mov	n/a
288.0835	9.971587	experimental_trial	29.mov	n/a
300.0838	9.968243	experimental_trial	46.mov	n/a
312.0841	9.967074	experimental_trial	27.mov	n/a
324.0844	9.971626	experimental_trial	36.mov	n/a
336.0846	9.966385	experimental_trial	45.mov	n/a
350.0849	9.96621	experimental_trial	21.mov	n/a
