onset	duration	trial_type	identifier	response
4.00001	9.967705	experimental_trial	27.mov	n/a
16.00038	9.972749	experimental_trial	3.mov	n/a
30.00067	9.971688	experimental_trial	19.mov	n/a
42.00091	9.967616	experimental_trial	26.mov	n/a
54.00121	9.969264	experimental_trial	50.mov	n/a
66.0015	9.974191	experimental_trial	15.mov	n/a
78.00175	9.974417	experimental_trial	47.mov	n/a
90.00204	9.970599	experimental_trial	28.mov	n/a
102.0023	9.970468	experimental_trial	10.mov	n/a
114.0026	9.970034	attention_check	a1.mov	Adversarial
130.0209	9.978889	experimental_trial	17.mov	n/a
142.0212	9.970722	experimental_trial	18.mov	n/a
154.0216	9.96869	attention_check	f1.mov	Friendly
170.0475	9.976687	experimental_trial	43.mov	n/a
182.0478	9.967896	experimental_trial	41.mov	n/a
194.048	9.975122	experimental_trial	22.mov	n/a
206.0482	9.970728	experimental_trial	37.mov	n/a
218.0485	9.969467	experimental_trial	31.mov	n/a
232.0489	9.966547	experimental_trial	21.mov	n/a
246.0491	9.968855	experimental_trial	44.mov	n/a
258.0495	9.96771	experimental_trial	12.mov	n/a
272.0498	9.969727	experimental_trial	46.mov	n/a
284.0501	9.970646	attention_check	a2.mov	Adversarial
300.0757	9.975075	experimental_trial	9.mov	n/a
314.076	9.970085	experimental_trial	42.mov	n/a
326.0764	9.970884	experimental_trial	49.mov	n/a
338.0766	9.96912	experimental_trial	30.mov	n/a
350.0769	9.972994	experimental_trial	8.mov	n/a
