onset	duration	trial_type	identifier	response
4.000134	9.97092	experimental_trial	34.mov	n/a
16.00064	9.967314	experimental_trial	26.mov	n/a
28.00092	9.969165	experimental_trial	39.mov	n/a
40.00119	9.975633	experimental_trial	8.mov	n/a
52.00145	9.975724	experimental_trial	19.mov	n/a
66.00172	9.971275	attention_check	f1.mov	Friendly
82.03268	9.971113	experimental_trial	23.mov	n/a
94.03296	9.967061	experimental_trial	11.mov	n/a
106.0332	9.968749	experimental_trial	7.mov	n/a
118.0335	9.965985	experimental_trial	6.mov	n/a
130.0338	9.971537	experimental_trial	22.mov	n/a
144.0341	9.972297	experimental_trial	40.mov	n/a
156.0346	9.970816	experimental_trial	24.mov	n/a
168.0349	9.96623	experimental_trial	49.mov	n/a
180.0352	9.972309	experimental_trial	37.mov	n/a
192.0354	9.972444	experimental_trial	15.mov	n/a
204.0357	9.970396	experimental_trial	38.mov	n/a
216.036	9.967879	experimental_trial	25.mov	n/a
230.0363	9.967518	experimental_trial	44.mov	n/a
244.0366	9.970616	experimental_trial	46.mov	n/a
256.0368	9.96946	experimental_trial	48.mov	n/a
268.0371	9.965962	experimental_trial	50.mov	n/a
282.0374	9.969099	experimental_trial	1.mov	n/a
294.0377	9.967779	experimental_trial	47.mov	n/a
306.038	9.96773	experimental_trial	43.mov	n/a
318.0383	9.967504	attention_check	f3.mov	Friendly
334.0571	9.976264	experimental_trial	17.mov	n/a
346.0574	9.96693	attention_check	f2.mov	Adversarial
