global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
79541.4825984553	n/a	6326847453.960368	n/a	127335.03897700968	n/a	n/a	16214212151.276575	78610.05737621753	n/a	n/a	6179541120.692213	86364.15368978953	75438.84809185952	n/a	n/a	n/a	n/a	-0.0566655613	0.0993496668	0.0699914673	-0.0541710041	0.0787569715	-0.1421851326	-0.1524126429	-0.0871648505	-0.022025693	0.0205533483	-0.0286744508	0.0167604629	-0.0613436157	0.1692779459	-0.0251934596	-0.0446823212	0.0463093243	-0.1518914736	0.1605650921	0.1270527238	-0.0568283593	0.1709824141	-0.0073082248	0.023731264	-0.1433995842	0.0327288835	-0.0177870569	0.0704067355	-0.0646719753	0.0522688789	-0.1010316093	-0.0115792393	-0.0302758319	0.1218276953	-0.1198400934	0.1959987775	-0.0100031656	0.0543576171	-0.1535669772	0.0901646551	-0.0638911559	0.0167368115	-0.0600980071	0.0599271192	-0.010495876	0.0269646638	-0.0488430356	0.0583972075	-0.0730311176	0.0872565133	-0.1195377141	0.0886786286	-0.0366477877	0.0987639283	0.0108694917	-0.0192771771	-0.117950229	-0.0037264771	-0.0189421674	0.030272939	-0.1054689952	0.0712297301	-0.1776787809	0.1552723671	-0.0005155693	0.0400414081	-0.0959783692	0.1358382702	-0.0105811572	0.0177264741	-0.014153371	0.0184089986	-0.1482292913	0.0325784302	-0.0675499801	0.1137036897	-0.1440815885	0.1398771426	-0.0098388837	0.0573930235	-0.0204099637	0.0219876655	-0.0270949508	0.0374230188	-0.1434457988	0.0768669964	-0.058976255	0.0284015414	-0.0262902711	0.0530115552	-0.0698403689	0.091711877	-0.0415779492	0.0176278241	-0.0243586272	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0425239	n/a	0.00180828207121	n/a	-0.0117373	n/a	n/a	0.00013776421129	-0.104339	n/a	n/a	0.010886626921	-0.00133892	n/a	1.7927067664e-06	n/a	-0.000513117	n/a	n/a	2.63289055689e-07	0.000708451	n/a	5.019028194010001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79687.2739418206	145.79134336530117	6350061628.278761	21255.115800259136	126852.72662826178	-482.3123487479024	232625.20175471823	16091614253.024515	78503.07607886905	-106.98129734848044	11444.997982363988	6162732953.844703	86206.42076207802	75806.42976176241	1.278082	22.791004	0.09279089	0.0526074	-0.1110845175	0.0157226604	-0.0109313412	-0.1711084561	-0.043878474	0.0860407936	-0.0093045475	0.0529147121	-0.0296996865	0.0006128832	0.1592782689	0.0440507457	-0.1825806174	0.0084128195	0.0776339163	-0.0688293556	0.0167850114	-0.0293704839	0.0704120078	0.0417305464	0.0511280567	0.1081919492	0.0375821271	-0.0223469238	-0.0531045797	-0.1973068951	0.0703779931	-0.1327289243	-0.0830525134	0.0269174087	-0.0048395518	0.0452073757	-0.019590552	-0.0245718264	0.081735997	0.0314770183	0.0387859958	-0.0532462314	0.0194224921	-0.0104290197	0.034449574	-0.0747056965	-0.1873433035	0.0719396988	0.1052988095	-0.0635623784	-0.0315582592	-0.1006389713	0.0271232876	0.0166902422	0.1009602303	0.0506421755	0.1024529668	-0.0584091674	0.0130944822	0.1580202634	0.0775309259	-0.0595654078	0.0688054809	0.0416333912	-0.130299704	-0.0852321352	-0.132606774	0.0921998728	-0.0304116456	-0.0929966703	-0.0213858333	0.009877752	-0.1149683385	-0.0173379442	-0.1097506425	-0.1010821695	0.0602939075	-0.0335725152	0.166007926	0.0115168826	-0.0603778069	0.0197281236	-0.11531326	-0.047622	0.0294919187	0.0602033587	0.0132523409	0.1549248047	0.0170081752	0.0562552453	-0.0021091797	-0.0377346626	0.0160868719	-0.0510703438	-0.0515159426	0.0451457346	0.0491081687	0.0177703228	0.0172358891	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0375551	-0.0049688	0.00141038553601	2.4688973440000023e-05	0.00518034	0.01691764	0.0002862065431696	2.68359225156e-05	-0.155497	-0.0511579999999999	0.0026171409639999	0.0241793170089999	-0.00161708	-0.0002781599999999	2.6149477264e-06	7.737298559999998e-08	-0.000491618	2.149900000000002e-05	4.6220700100000074e-10	2.41688257924e-07	0.000613181	-9.527000000000006e-05	3.7599093876100006e-07	9.076372900000013e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79636.33401731368	-50.93992450692167	6341945695.717153	2594.875908770879	127292.82925610268	440.1026278408972	193690.3230324633	16203464380.02331	78535.99854008839	32.92246121933567	1083.8884527386613	6167903066.688766	86183.86283706104	75484.50896985468	1.164844	20.771727	0.13429985	0.0699888	-0.0571358401	-0.1205331822	-0.0313584655	-0.1104870504	0.0782011174	-0.0253142286	-0.0077838153	0.0888850591	-0.0622687118	-0.1069774581	-0.0388406454	-0.0129712573	0.0177386694	0.0113537125	0.0737172241	-0.0573101507	-0.0798288981	0.002899715	-0.0968962788	-0.0366320673	0.0455224324	0.0015625857	0.041253889	-0.044054257	0.0606887836	0.0403448089	0.0792018259	-0.0553136424	-0.0134517364	0.0718466182	-0.0084561041	-0.0986308979	0.0929335721	0.0965185808	-0.0281191176	0.0017663229	-0.0655977802	-0.0271685418	-0.0582157165	-0.1429799385	0.0136247311	-0.1691849073	-0.0048578844	0.0938907937	-0.0658746068	0.074602862	-0.0833984862	0.0072684928	0.1186539128	0.0952941453	0.0106337874	0.0558077535	0.0903776585	0.0993562938	0.1010567633	0.0019428195	0.1107769212	0.0136633361	0.0388688307	0.0085097633	0.0646876318	0.0737554822	-0.0541730728	0.0612062837	-0.137140623	-0.0077746162	-0.052582621	-0.0018291867	0.0386346307	-0.0362081692	-0.0066717376	-0.0636288825	-0.0101888479	-0.0166679983	0.02872397	-0.0424667791	0.1598143461	0.0121601006	0.0409006201	-0.1629106439	-0.0903487859	-0.0085329987	0.0569229552	-0.017681235	-0.1333805542	0.0651861896	0.0132499982	0.0082036357	-0.1345173668	-0.0798053898	-0.0543960968	0.0115480507	0.1094043768	-0.0912158054	-0.0840640658	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.057623	0.0200679	0.003320410129	0.0004027206104099	-0.00693691	-0.01211725	0.0001468277475624	4.81207203481e-05	-0.0888515	0.0666455	0.00444162267025	0.00789458905225	-0.00100023	0.00061685	1.0004600529e-06	3.8050392249999993e-07	-0.000453857	3.776099999999998e-05	1.4258931209999983e-09	2.05986176449e-07	0.000667954	5.477300000000004e-05	4.46162546116e-07	3.000081529000004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79575.95167578432	-60.38234152935911	6332332085.106762	3646.027168568166	125758.22881155302	-1534.600444549651	2354998.5244119866	15815132113.818926	78494.25303819444	-41.74550189395086	1742.6869283778549	6161347760.0240965	86293.3016173704	74907.33701655886	1.15977	20.681238	0.05018273	0.0271034	-0.0159763764	-0.0128210604	0.0797776279	-0.077355407	-0.0692619126	-0.1304384671	0.0152782426	-0.133716827	-0.0569405727	-0.0930321795	0.0634938395	0.053368959	-0.0282994705	0.0187995617	0.0495380645	0.0236085576	0.1168085872	-0.056607815	0.0199568498	0.0011118293	-0.0989402937	-0.0083716116	0.0770009516	0.0040640275	-0.0168419037	0.1194910757	-0.0396472718	0.0537403752	-0.0731074769	0.0572796528	0.048278637	0.0092023132	0.0436095272	0.1271125287	0.0344231907	-0.0067608469	0.0947456928	-0.1141264847	0.0648617093	-0.0893672793	0.0372856347	-0.0325338911	0.0552036096	0.0305680042	-0.1514732879	0.0714135156	0.075921424	-0.0035157926	0.0521253408	0.0796198853	0.0199151414	0.0421968423	-0.1982185829	0.0018903544	0.1079301117	0.0103024343	-0.0467723706	-0.1597990647	0.0237920354	-0.0964769731	-0.0260439639	0.0319953442	-0.0457807104	-0.0199320036	-0.0331155617	0.0068793891	-0.0174443566	0.0767938997	-0.0444051282	0.0637431099	-0.0205229477	-0.0833809089	-0.0135000219	0.0790525398	0.0257076546	-0.0274651458	0.1279687224	-0.0030786251	0.02303941	0.0789309961	-0.0190825325	-0.1415227735	-0.1107624553	0.0958334793	0.0122287793	-0.0713380041	0.0386175908	-0.0118463838	-0.0187595697	0.0206863089	-0.0603568767	-0.1115449135	0.1603021161	0.0437431793	-0.171188057	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0464907	-0.0111322999999999	0.00216138518649	0.0001239281032899	-0.00667148	0.00026543	7.045308490000029e-08	4.450864539039999e-05	-0.106603	-0.0177515	0.00031511575225	0.011364199609	-0.000871805	0.0001284249999999	7.60043958025e-07	1.6492980624999984e-08	-0.000727864	-0.000274007	7.507983604900003e-08	5.297860024960001e-07	0.000649716	-1.823799999999996e-05	4.221308806560001e-07	3.3262464399999835e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79577.5220755121	1.570399727774202	6332582019.678616	2.466155304993288	126823.46659958964	1065.2377880366112	1134731.5450611322	16084191680.337229	78405.11849522006	-89.13454297438147	7944.966751251858	6147362606.249498	86156.05777232703	75422.55400063207	1.095541	19.5359	0.07765714	0.0462163	-0.056024192	0.0161848611	0.0939262807	-0.0012513374	0.0347216671	0.0344553587	0.0033032837	-0.01597598	0.0117830898	0.0593373092	-0.0457790683	-0.0336226733	-0.0694383651	-0.0052654842	0.0854359523	0.0045742974	-0.0140843819	-0.0361815215	0.0657960881	0.0418237002	0.1004471538	-0.0828371728	-0.0845076675	0.0120196546	-0.1153246997	-0.0035776398	-0.0374678407	-0.0684972383	-0.1177574426	-0.0522348102	0.036472861	0.0207329067	0.0310988903	0.1198659112	-0.0332842203	-0.0367689277	0.2077372499	-0.0349508275	-0.0105600473	-0.0053379391	0.127400347	-0.0360911037	0.1430182408	0.1263172838	-0.0647652879	-0.0364865789	0.021486937	-0.0151527201	0.0235677267	-0.1627360282	-0.0639772755	-0.0229969264	0.0318812937	0.0474624347	0.0913672676	-0.0716229244	0.0065134308	0.0151939318	-0.0870130559	-0.0231080962	-0.0343690286	-0.0459285059	-0.0968163927	0.0718124353	-0.0543591024	-0.0475928052	-0.0198367629	-0.0571422441	0.0293268772	0.0454294797	-0.0565999795	-0.0537063173	0.0119369169	0.0132018147	0.1020463481	-0.0542824877	0.0070500349	0.0432410669	0.1908001158	-0.0421477746	0.072985905	-0.0145687197	-0.1398705208	0.1055864847	-0.0327835496	0.0992338685	-0.0459740649	0.1087954559	-0.1129382062	0.048094354	0.0923957225	-0.2000459839	-0.0485861555	0.0027488921	-0.0579386785	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0549659	0.0084751999999999	0.00302125016281	7.182901503999992e-05	-0.00555464	0.00111684	1.2473315856e-06	3.085402552959999e-05	-0.0647257	0.0418773	0.00175370825529	0.00418941624049	-0.000895913	-2.4108000000000007e-05	8.026601035690001e-07	5.811956640000002e-10	-0.00041585	0.000312014	9.735273619600004e-08	1.729312225e-07	0.000462082	-0.000187634	2.13519774724e-07	3.5206517956000024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79531.61591614327	-45.90615936882386	6325277930.232934	2107.375467995855	127644.58819970538	821.1216001157445	674240.6821766406	16293140896.672363	78556.19115823413	151.0726630140707	22822.94951016297	6171075169.2890215	86424.7771604404	75168.38839451797	1.257723	22.427965	0.19757612	0.0964985	-0.0665085774	0.1022258354	-0.0148001856	-0.1722654877	-0.0548380383	-0.0887028324	-0.1277048405	-0.0351525218	-0.0472823544	-0.101828074	0.1327041079	-0.1569971801	-0.0429897583	0.0840730601	-0.0066060867	-0.1468121609	0.2005970675	-0.0287293027	0.0962329593	0.0749429582	-0.0739344421	-0.0749443816	0.0085653141	0.0781303676	-0.0102012183	0.047770228	0.0187008058	0.024452971	0.0711114724	0.0778677034	0.0499548278	-0.0822413515	0.0269509223	0.0968583737	0.1412947364	-0.0107568461	-0.0899843626	0.1149752202	-0.1363304613	0.0322062553	0.1517784658	0.0659602677	0.0778618953	0.0249399664	0.0436785723	-0.113070804	0.0453095501	-0.0006585108	0.0524602411	-0.0304632904	-0.0195200831	-0.0754625783	-0.027519519	0.0785362828	-0.0783185432	-0.0380652445	-0.051877556	-0.1587925947	0.1270741899	0.0728347266	-0.0988484126	0.0420662841	-0.0168817621	0.109191829	0.1011141478	0.1155419652	-0.0809783403	-0.0567257452	0.0075003583	0.0141680926	0.0353255375	-0.1130039966	-0.0189523194	-0.0389852862	-0.0043243871	0.0317475321	0.0480751629	0.0309693474	-0.0203303904	-0.0864542071	-0.0543735435	0.0069772471	0.0479971312	-0.0481604286	-0.1327585365	0.070632346	0.0299761026	0.0590266555	0.0694557687	0.0793743068	0.1467974471	-0.1159245855	-0.0489621235	-0.007576086	0.099158396	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.00133478	-0.05630068	1.7816376484e-06	0.0031697665684624	0.0221083	0.02766294	0.0007652382494436	0.00048877692889	-0.135901	-0.0711753	0.0050659233300899	0.0184690818009999	-0.00123604	-0.000340127	1.5277948816000002e-06	1.1568637612900007e-07	-0.0	0.00041585	1.729312225e-07	0.0	0.000369315	-9.2767e-05	1.36393569225e-07	8.605716289e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79611.52743961282	79.91152346954914	6337995301.268226	6385.851583224303	126384.5842276936	-1260.0039720117784	1587610.0094854585	15973063130.40698	78596.49518623737	40.30402800324373	1624.4146732862548	6177409055.560234	86157.72194505774	74898.77927125091	1.282726	22.87381	0.09608486	0.0451491	-0.0521153145	-0.1232590588	-0.059660516	-0.0568652097	-0.0450525838	0.0927267885	0.1078439467	0.1282056118	-0.0074474071	-0.0221064878	0.0876195928	0.05802973	-0.0410287938	0.018521093	-0.0013112986	-0.1469342084	0.0573861039	0.0009429686	-0.0213520363	-0.0600116975	-0.065726816	0.0478343976	0.0407386888	-0.021986122	0.0172494777	-0.0174312653	0.0654639279	-0.0121939812	-0.0034444131	-0.0229656187	0.1047155399	0.0324538657	0.0120735688	-0.0210138722	0.0390125337	0.097989735	-0.0721641383	0.1172948139	0.187863819	0.0938116593	-0.0049697817	0.0304325543	0.0623776938	0.0641714607	0.1697544471	0.2094477993	0.081233918	-0.044451289	0.0232722745	-0.0504515852	-0.0092150155	-0.0041029282	0.068220708	-0.0883451399	-0.0724160326	-0.1255367055	0.1258386782	0.0127600796	0.1447782348	-0.0463381147	0.0008922188	-0.0275919268	-0.0639884863	0.0455024118	0.0579447658	0.0882174593	0.123223118	0.0552417722	-0.0858701931	-0.012944952	0.0481368189	-0.0226036894	-0.0790131047	-0.0792542347	0.0129967599	0.0852468043	0.0270948964	-0.0583307711	0.0044589823	-0.0005746585	0.0301598791	0.0266389425	-0.0331216678	-0.0563215234	-0.0020040866	0.0048183738	0.1717395609	0.0954549327	0.0115642601	0.0060600455	-0.0202174039	0.1508427306	0.0333999393	-0.0154058817	0.11016823	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.00693768	0.00827246	4.81314037824e-05	6.84335944516e-05	0.0128407	-0.0092676	8.588840976000002e-05	0.00016488357649	-0.0956096	0.0402913999999999	0.0016233969139599	0.00914119561216	-0.00103668	0.00019936	1.0747054223999997e-06	3.9744409600000086e-08	0.000196393	0.000196393	3.8570210449000004e-08	3.8570210449000004e-08	0.0	-0.000369315	0.0	1.36393569225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79620.42114901844	8.893709405616391	6339411463.947063	79.09806699154947	126240.86172927188	-143.72249842171732	20656.156552580534	15936755170.149143	78720.74450983045	124.24932359307422	15437.894413336471	6196955616.182	86361.68667857703	75268.16300123565	1.251716	22.320848	0.08976056	0.0472464	-0.0725858528	-0.0321041076	0.0795574242	-0.0178335821	0.0114853909	-0.1539267825	-0.028429487	-0.1274223571	-0.0112429183	-0.1067827104	-0.0322357747	0.0505129044	0.0467271384	0.0027296322	-0.0947116622	0.0195009644	-0.0458305707	-0.0028767007	0.0526954233	0.0253566135	-0.0044367697	0.0532790266	-0.0446189535	0.0176314386	-0.0282485002	-0.0073116468	0.1126294699	0.1319167905	-0.0031084215	0.0583685354	0.0960537629	-0.042345703	0.0294512696	-0.0701140026	-0.0105287506	-0.018860858	0.1022297084	-0.0484258545	-0.0124825826	-0.0318036866	-0.0163275771	0.0910825327	0.0515847162	-0.2245058304	-0.0961318752	0.0496485583	-0.0330164648	0.0354700979	-0.0155618992	0.0014215724	-0.0707726938	-0.0151419099	0.065936035	-0.0023430812	0.0254467766	-0.0872755606	-0.1036119604	-0.0317303443	0.0601782085	-0.0453001932	0.0336685937	0.0738648042	-0.0273290022	0.0321996736	-0.1048652073	-0.0918987147	0.0009905035	0.074504468	0.0204083642	0.0348397796	0.0445260296	0.0857614701	0.0689321334	0.1598883331	-0.0259706599	0.0304820824	0.0812630037	-0.0134444984	-0.0487221799	0.0049920587	0.0141460707	-0.1162247694	-0.0452480826	0.034998109	0.0576999927	-0.0134880926	-0.0727722279	-0.0094764979	0.0350917518	0.0873703933	0.0841461117	0.0749013215	-0.1067077783	0.1576613809	-0.0219058841	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00707479	0.00013711	5.00526535441e-05	1.8799152100000052e-08	0.0406191	0.0277783999999999	0.0007716395065599	0.0016499112848099	-0.102873	-0.0072634	5.275697956000004e-05	0.010582854129	-0.000541897	0.0004947829999999	2.936523586089999e-07	2.44810217089e-07	-0.000278323	-0.000474716	2.2535528065600002e-07	7.746369232900003e-08	-0.000122134	-0.000122134	1.4916713956000002e-08	1.4916713956000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79667.9700915606	47.54894254215469	6346985458.509793	2260.9019368771283	126246.28036221593	5.418632944041747	29.361582982254525	15938123305.295227	78733.4104324495	12.665922619053164	160.42559579184254	6198949918.324548	86343.55867458586	75994.17101706754	1.097953	19.578911	0.08226458	0.0346216	-0.1079584688	0.019397101	0.1173459656	-0.0030349651	-0.0445178893	0.0249692581	0.0122417367	-0.0777836125	0.0442994379	0.0374847813	-0.0149213095	0.1015470934	-0.0913861242	0.0229235854	-0.1558557035	0.030777067	0.1239627342	0.0742390933	0.1369604956	0.0449857804	0.0885518915	0.0646850911	-0.1286398536	0.0460194351	-0.0243886386	0.0888753422	-8.46101e-05	-0.0145098338	-0.0353771885	-0.0445068568	-0.0826910126	-0.1079509502	-0.0092920243	0.013449697	0.0245770365	0.0454297742	0.050932904	-0.004137598	-0.0434907576	-0.055424438	-0.0191843596	-0.0455460666	-0.0080301984	-0.0612373966	-0.011949621	-0.1010884089	-0.0648299172	-0.0962721663	-0.0708693701	-0.1036311945	0.0012958935	0.0746239138	-0.0528032548	-0.1162360419	0.0466264419	-0.0094950804	-0.1319191715	0.0078722386	0.046071069	-0.0362274894	-0.0385471033	-0.1212677909	-0.0287559029	0.1156071389	0.0174250321	-0.1008744661	0.1270260889	0.0413514363	0.1485782656	-0.0211772035	0.0378491057	0.0426354954	-0.0249076896	0.010677366	0.1399412525	-0.0073323506	-0.0720204953	0.0525137201	-0.0426876169	0.0008116031	-0.1116106279	-0.0953197645	0.0853766974	0.0171526129	0.0255089494	0.0341391997	-0.055737422	-0.0365540063	0.0490000798	-0.0626116956	0.0863740649	-0.0021385327	0.0428526059	0.0158059488	-0.0122572385	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.00449727	-0.01157206	2.02254374529e-05	0.0001339125726436	0.0260698	-0.0145492999999999	0.0002116821304899	0.00067963447204	-0.127019	-0.0241459999999999	0.0005830293159999	0.0161338263609999	-0.000862094	-0.000320197	7.432060648359999e-07	1.0252611880900002e-07	-6.34406e-05	0.0002148824	4.617444582976001e-08	4.02470972836e-09	-0.000226999	-0.0001048649999999	5.1528546001e-08	1.0996668224999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79577.62451602664	-90.3455755339528	6332598323.613725	8162.32301856117	127543.90157433711	1297.6212121211863	1683820.8101468575	16267446828.804192	78630.75043120941	-102.6600012400886	10539.075854614994	6182794913.375139	86401.59009973022	75354.54786295099	1.135038	20.240217	0.1089407614999999	0.0609968	-0.0860973263	0.068951535	-0.0503816184	-0.0875626889	0.0742487741	0.0340579421	-0.1065483979	0.0677663124	-0.0266919014	0.0513846961	0.041819313	-0.0101167296	-0.0167816506	0.0983522067	-0.0486778447	0.0187911094	0.0184402491	0.0529475063	-0.0203231757	0.049499983	0.037765936	0.0285780814	0.0088529938	0.0259876414	-0.0356355639	-0.0718240952	0.0304166959	-0.015669006	0.1355772731	0.1124886459	-0.0416962123	-0.0492157905	0.0697367652	-0.1174817531	-0.0291736393	0.0550601083	-0.1021516956	-0.0895304462	0.0079148084	5.8404e-05	-0.0406630124	0.0081831784	0.0285946797	0.0103307241	0.0185763823	0.0656281991	-0.0266448688	-0.0468948075	-0.0065071547	-0.0018661024	-0.0607948809	0.048408682	0.0151667795	0.018139953	0.1113709825	0.0024686879	-0.0472669793	0.0220037041	-0.016737724	0.1111228366	-0.008337164	-0.006085078	0.0334862658	0.1069076354	-0.0170426155	0.0294383514	0.0329204258	-0.0845422619	-0.0470227315	-0.0858919703	-0.0027042888	0.0628708905	0.0581495535	0.020560734	0.0279546775	-0.0386514864	-0.0017009713	-0.0511786068	-0.0551714573	-0.1071061205	-0.0180901621	-0.0968907706	0.1232498867	-0.0521618366	0.0406104819	-0.015317935	-0.0165322118	-0.1176906898	0.045500316	-0.0240346066	-0.0599349152	0.0646456166	-0.0223527073	0.0369188871	-0.0074091785	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.00241073	0.006908	5.8116191329e-06	4.7720464e-05	0.0315522	0.0054824	3.005670976000002e-05	0.00099554132484	-0.0662798	0.0607391999999999	0.0036892504166399	0.00439301188804	-0.000309922	0.000552172	9.605164608400001e-08	3.04893917584e-07	-3.35037e-06	6.0090230000000005e-05	3.6108357414529005e-09	1.1224979136900002e-11	-0.000123038	0.0001039609999999	1.5138349444000002e-08	1.0807889520999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
