onset	duration	trial_type	identifier	response
4.000003	9.970855	experimental_trial	23.mov	n/a
16.0003	9.96735	experimental_trial	48.mov	n/a
28.00059	9.971226	attention_check	n3.mov	Neutral
44.02933	9.971091	experimental_trial	46.mov	n/a
58.02963	9.966813	experimental_trial	27.mov	n/a
70.02991	9.96807	experimental_trial	35.mov	n/a
82.0302	9.974771	experimental_trial	29.mov	n/a
96.03039	9.965052	experimental_trial	2.mov	n/a
108.0307	9.968452	attention_check	a3.mov	Adversarial
124.052	9.971353	experimental_trial	41.mov	n/a
136.0522	9.968755	experimental_trial	32.mov	n/a
148.0526	9.968168	experimental_trial	17.mov	n/a
162.0529	9.971241	experimental_trial	25.mov	n/a
174.0531	9.968188	experimental_trial	44.mov	n/a
188.0535	9.968137	experimental_trial	20.mov	n/a
200.0538	9.967204	experimental_trial	14.mov	n/a
212.0541	9.965871	experimental_trial	30.mov	n/a
224.0543	9.968885	experimental_trial	36.mov	n/a
236.0545	9.999128	experimental_trial	45.mov	n/a
248.0548	9.972006	experimental_trial	3.mov	n/a
260.0551	9.965733	experimental_trial	6.mov	n/a
272.0554	9.966594	experimental_trial	39.mov	n/a
286.0557	9.968392	experimental_trial	38.mov	n/a
298.0561	9.97045	experimental_trial	43.mov	n/a
310.0565	9.968578	attention_check	n1.mov	Neutral
326.0829	9.970592	experimental_trial	13.mov	n/a
338.0833	9.97158	experimental_trial	16.mov	n/a
350.0836	9.96857	experimental_trial	37.mov	n/a
