onset	duration	trial_type	identifier	response
4.000003	9.971579	experimental_trial	9.mov	n/a
16.00017	9.966743	experimental_trial	49.mov	n/a
30.00045	9.969874	attention_check	a3.mov	NoResponse
48.02109	9.980473	experimental_trial	44.mov	n/a
60.02128	9.96646	experimental_trial	33.mov	n/a
72.02158	9.968838	experimental_trial	35.mov	n/a
84.02186	9.966049	experimental_trial	43.mov	n/a
96.02203	9.967039	experimental_trial	41.mov	n/a
108.0223	9.96778	experimental_trial	20.mov	n/a
120.0227	9.977074	experimental_trial	13.mov	n/a
132.0229	9.968165	experimental_trial	24.mov	n/a
146.023	9.966891	experimental_trial	19.mov	n/a
158.0233	9.967732	experimental_trial	1.mov	n/a
172.0236	9.967458	experimental_trial	21.mov	n/a
184.024	9.971543	attention_check	a1.mov	Adversarial
200.0477	9.970269	experimental_trial	27.mov	n/a
212.048	9.966451	experimental_trial	4.mov	n/a
224.0483	9.967381	experimental_trial	46.mov	n/a
236.0486	9.968841	experimental_trial	47.mov	n/a
248.0489	9.972682	experimental_trial	25.mov	n/a
260.0492	9.969462	experimental_trial	12.mov	n/a
272.0495	9.966804	experimental_trial	37.mov	n/a
284.0498	9.967262	experimental_trial	29.mov	n/a
298.0501	9.966885	experimental_trial	50.mov	n/a
310.0503	9.967864	attention_check	a2.mov	Adversarial
326.0749	9.972496	experimental_trial	16.mov	n/a
338.0751	9.966061	experimental_trial	48.mov	n/a
350.0753	9.967268	experimental_trial	36.mov	n/a
