onset	duration	trial_type	identifier	response
4.000053	9.968422	experimental_trial	15.mov	n/a
16.00036	9.967236	experimental_trial	11.mov	n/a
28.00085	9.975224	attention_check	a2.mov	Adversarial
46.03435	9.97624	experimental_trial	48.mov	n/a
58.03465	9.965105	attention_check	f3.mov	Friendly
74.05853	9.972708	experimental_trial	32.mov	n/a
86.05882	9.969487	experimental_trial	19.mov	n/a
98.0591	9.969997	experimental_trial	17.mov	n/a
110.0594	9.967891	experimental_trial	2.mov	n/a
122.0598	9.971814	experimental_trial	50.mov	n/a
134.06	9.970941	experimental_trial	25.mov	n/a
146.0603	9.967946	experimental_trial	8.mov	n/a
158.0607	9.970077	experimental_trial	29.mov	n/a
170.061	9.966797	experimental_trial	7.mov	n/a
184.0613	9.968849	experimental_trial	42.mov	n/a
196.0616	9.965428	experimental_trial	49.mov	n/a
208.0618	9.96662	experimental_trial	12.mov	n/a
220.0621	9.96983	experimental_trial	5.mov	n/a
232.0623	9.964482	attention_check	f1.mov	Friendly
248.0818	9.972589	experimental_trial	31.mov	n/a
262.0821	9.971606	experimental_trial	24.mov	n/a
274.0824	9.967691	experimental_trial	9.mov	n/a
286.0827	9.968955	experimental_trial	39.mov	n/a
300.083	9.970551	experimental_trial	27.mov	n/a
314.0833	9.978257	experimental_trial	33.mov	n/a
326.0835	9.968207	experimental_trial	45.mov	n/a
338.0838	9.968974	experimental_trial	3.mov	n/a
350.0841	9.967127	experimental_trial	13.mov	n/a
