onset	duration	trial_type	identifier	response
4.000007	9.969147	experimental_trial	38.mov	n/a
18.00031	9.96845	experimental_trial	4.mov	n/a
30.00065	9.967119	experimental_trial	17.mov	n/a
42.00094	9.966092	experimental_trial	43.mov	n/a
54.00124	9.965048	experimental_trial	41.mov	n/a
66.00153	9.971213	experimental_trial	13.mov	n/a
80.00183	9.971009	experimental_trial	12.mov	n/a
92.00214	9.968516	experimental_trial	44.mov	n/a
104.0024	9.968561	experimental_trial	46.mov	n/a
116.0027	9.97327	attention_check	n2.mov	Neutral
134.0298	9.969362	experimental_trial	40.mov	n/a
146.0301	9.9654	experimental_trial	35.mov	n/a
158.0304	9.966473	experimental_trial	45.mov	n/a
170.0307	9.966401	attention_check	f3.mov	Friendly
188.0585	9.973001	experimental_trial	49.mov	n/a
200.0589	9.966356	experimental_trial	26.mov	n/a
212.0592	9.971066	experimental_trial	9.mov	n/a
224.0595	9.968613	experimental_trial	24.mov	n/a
236.0598	9.966795	experimental_trial	18.mov	n/a
250.0601	9.970445	experimental_trial	37.mov	n/a
262.0604	9.966316	experimental_trial	42.mov	n/a
274.0607	9.966511	attention_check	n1.mov	NoResponse
290.0915	9.975236	experimental_trial	1.mov	n/a
302.0918	9.967192	experimental_trial	2.mov	n/a
314.0921	9.968272	experimental_trial	32.mov	n/a
326.0924	9.972985	experimental_trial	15.mov	n/a
338.0926	9.964995	experimental_trial	30.mov	n/a
350.0929	9.969376	experimental_trial	22.mov	n/a
