onset	duration	trial_type	identifier	response
4.000064	9.97967	experimental_trial	11.mov	n/a
16.00047	9.979	experimental_trial	40.mov	n/a
28.00065	9.974126	attention_check	f3.mov	Neutral
44.02409	10.03422	experimental_trial	25.mov	n/a
56.02434	9.974767	experimental_trial	24.mov	n/a
68.02464	9.974794	attention_check	f1.mov	Friendly
86.05035	10.02695	experimental_trial	5.mov	n/a
98.05058	9.980517	experimental_trial	9.mov	n/a
112.0509	9.977146	experimental_trial	26.mov	n/a
124.0512	9.97565	experimental_trial	50.mov	n/a
136.0515	9.973706	experimental_trial	10.mov	n/a
148.0518	9.980065	experimental_trial	6.mov	n/a
160.052	9.971763	experimental_trial	43.mov	n/a
174.0524	10.02497	experimental_trial	44.mov	n/a
188.0526	9.972775	experimental_trial	47.mov	n/a
200.0529	9.974466	experimental_trial	1.mov	n/a
212.0532	9.975238	experimental_trial	18.mov	n/a
224.0535	9.976538	experimental_trial	27.mov	n/a
238.0538	9.970246	attention_check	n3.mov	Neutral
254.0721	9.984524	experimental_trial	30.mov	n/a
266.0725	9.974453	experimental_trial	49.mov	n/a
278.0727	9.971506	experimental_trial	2.mov	n/a
290.0731	9.973614	experimental_trial	39.mov	n/a
302.0732	9.973621	experimental_trial	14.mov	n/a
314.0735	9.972099	experimental_trial	16.mov	n/a
326.0738	9.967331	experimental_trial	12.mov	n/a
338.0741	9.975038	experimental_trial	22.mov	n/a
350.0744	9.968718	experimental_trial	48.mov	n/a
