onset	duration	trial_type	identifier	response
4.000005	9.977593	experimental_trial	23.mov	n/a
16.0004	9.977226	experimental_trial	44.mov	n/a
28.00073	10.03453	experimental_trial	19.mov	n/a
40.00091	9.976676	experimental_trial	34.mov	n/a
52.00115	9.978338	experimental_trial	41.mov	n/a
66.00134	9.975874	experimental_trial	35.mov	n/a
78.00163	9.978184	experimental_trial	38.mov	n/a
90.00182	9.974947	attention_check	a2.mov	Adversarial
106.0224	9.990599	attention_check	n1.mov	Neutral
122.053	9.996686	experimental_trial	27.mov	n/a
134.0532	9.971798	experimental_trial	43.mov	n/a
146.0534	9.983409	experimental_trial	5.mov	n/a
160.0536	9.976266	experimental_trial	28.mov	n/a
172.0539	9.975749	experimental_trial	31.mov	n/a
184.0542	9.978296	experimental_trial	25.mov	n/a
198.0547	9.98083	experimental_trial	7.mov	n/a
212.055	9.979392	experimental_trial	33.mov	n/a
226.0551	9.978558	experimental_trial	1.mov	n/a
238.0553	9.970658	experimental_trial	39.mov	n/a
250.0555	9.977456	experimental_trial	8.mov	n/a
262.0557	9.972445	experimental_trial	4.mov	n/a
274.056	9.971004	experimental_trial	22.mov	n/a
286.0564	9.979884	attention_check	a1.mov	Adversarial
302.0815	9.990398	experimental_trial	37.mov	n/a
314.0817	9.971823	experimental_trial	36.mov	n/a
326.082	9.967654	experimental_trial	21.mov	n/a
338.0822	9.970985	experimental_trial	26.mov	n/a
350.0824	9.98291	experimental_trial	24.mov	n/a
