onset	duration	trial_type	identifier	response
4.000338	9.982356	experimental_trial	36.mov	n/a
16.00059	9.978762	experimental_trial	44.mov	n/a
30.00076	9.977199	experimental_trial	49.mov	n/a
42.00108	9.982563	experimental_trial	16.mov	n/a
54.00127	9.982228	experimental_trial	45.mov	n/a
66.00156	9.969802	experimental_trial	35.mov	n/a
78.00187	9.982308	experimental_trial	8.mov	n/a
90.00205	9.974361	experimental_trial	29.mov	n/a
102.0022	9.978151	experimental_trial	50.mov	n/a
114.0024	9.971383	attention_check	n2.mov	Neutral
130.0298	9.989442	experimental_trial	32.mov	n/a
142.03	9.980075	experimental_trial	34.mov	n/a
156.0301	9.976115	experimental_trial	23.mov	n/a
170.0303	9.979613	attention_check	f1.mov	Friendly
186.0537	9.979105	experimental_trial	41.mov	n/a
198.054	9.983191	experimental_trial	30.mov	n/a
210.0543	9.969325	experimental_trial	42.mov	n/a
222.0545	9.97324	experimental_trial	39.mov	n/a
234.0548	9.983253	experimental_trial	24.mov	n/a
246.0552	9.973145	experimental_trial	1.mov	n/a
258.0555	9.975093	experimental_trial	28.mov	n/a
272.0558	9.973199	attention_check	n3.mov	Neutral
288.0735	9.993524	experimental_trial	37.mov	n/a
300.0738	9.986054	experimental_trial	25.mov	n/a
312.074	9.969971	experimental_trial	4.mov	n/a
326.0743	9.97472	experimental_trial	9.mov	n/a
338.0746	9.979237	experimental_trial	3.mov	n/a
350.075	9.973603	experimental_trial	20.mov	n/a
