onset	duration	trial_type	identifier	response
4.000132	9.972248	experimental_trial	10.mov	n/a
18.00061	9.972673	experimental_trial	12.mov	n/a
30.00089	9.969232	experimental_trial	26.mov	n/a
44.00117	9.975885	experimental_trial	40.mov	n/a
56.00146	9.969075	attention_check	n2.mov	Neutral
72.03082	9.981794	experimental_trial	15.mov	n/a
84.03111	9.976568	experimental_trial	22.mov	n/a
96.03143	9.968334	experimental_trial	7.mov	n/a
108.0317	9.969017	experimental_trial	39.mov	n/a
120.0319	9.967504	experimental_trial	3.mov	n/a
132.0323	9.968297	experimental_trial	25.mov	n/a
144.0326	9.967838	experimental_trial	16.mov	n/a
156.0329	9.967174	attention_check	a3.mov	Friendly
172.0642	9.974342	experimental_trial	18.mov	n/a
184.0645	9.968729	experimental_trial	11.mov	n/a
196.0648	9.965764	experimental_trial	47.mov	n/a
208.0651	9.965198	experimental_trial	32.mov	n/a
220.0654	9.96705	experimental_trial	49.mov	n/a
234.0657	9.970291	experimental_trial	35.mov	n/a
248.0659	9.967406	experimental_trial	44.mov	n/a
260.0662	9.973191	experimental_trial	19.mov	n/a
272.0665	9.967587	attention_check	f2.mov	Friendly
288.0952	9.97259	experimental_trial	24.mov	n/a
302.0955	9.967786	experimental_trial	8.mov	n/a
314.0957	10.0313	experimental_trial	50.mov	n/a
326.0959	9.965591	experimental_trial	38.mov	n/a
338.0961	9.964977	experimental_trial	43.mov	n/a
350.0964	9.967631	experimental_trial	29.mov	n/a
