onset	duration	trial_type	identifier	response
4.000082	9.967497	experimental_trial	36.mov	n/a
16.00037	9.96981	experimental_trial	37.mov	n/a
28.00064	9.969811	experimental_trial	4.mov	n/a
40.00093	9.968657	attention_check	a2.mov	Friendly
56.03428	9.973457	experimental_trial	34.mov	n/a
68.03458	9.969623	experimental_trial	21.mov	n/a
80.03487	9.967399	experimental_trial	27.mov	n/a
92.03507	9.970318	experimental_trial	1.mov	n/a
104.0354	9.967597	experimental_trial	6.mov	n/a
116.0357	9.97043	experimental_trial	43.mov	n/a
130.0359	10.00796	experimental_trial	41.mov	n/a
142.0362	9.967719	experimental_trial	40.mov	n/a
154.0363	9.96631	experimental_trial	46.mov	n/a
166.0366	9.964167	experimental_trial	14.mov	n/a
178.0369	9.967132	experimental_trial	24.mov	n/a
190.0371	9.969015	attention_check	n3.mov	Neutral
206.0558	9.977682	experimental_trial	11.mov	n/a
220.0561	9.969147	experimental_trial	47.mov	n/a
232.0564	9.969748	experimental_trial	25.mov	n/a
246.0567	9.966304	experimental_trial	2.mov	n/a
258.057	9.96912	experimental_trial	49.mov	n/a
272.0573	9.967843	experimental_trial	12.mov	n/a
286.0576	9.968776	experimental_trial	26.mov	n/a
298.0579	9.967464	experimental_trial	7.mov	n/a
310.0581	9.967911	experimental_trial	22.mov	n/a
322.0584	9.971512	experimental_trial	8.mov	n/a
334.0587	9.965752	attention_check	f1.mov	Friendly
350.0874	9.974945	experimental_trial	39.mov	n/a
