global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
59891.24495169902	n/a	n/a	3586961221.864413	91359.41908577696	n/a	8346543455.690627	n/a	56407.323085494325	n/a	n/a	3181786097.671341	65111.62372807391	58125.99876680494	n/a	n/a	n/a	n/a	-0.0438395137	-0.0916500095	-0.1923615553	0.0629716559	0.2510520381	0.3588844778	0.2156685969	0.2733314282	-0.0887868632	-0.1306881727	-0.2676815946	0.2585151484	-0.0693515576	-0.2801150013	-0.0672077141	0.0193523801	-0.0530361327	0.0452659966	-0.0535557048	0.1444365154	-0.0157131229	0.0161542591	-0.0399186186	0.0219235299	-0.1077423199	0.0603146306	-0.0735009322	0.006234723	-0.0705513944	-0.0062626866	0.152428752	-0.0505490628	0.0288630343	-0.0982666685	0.0326906195	-0.0252566014	0.0868815314	-0.0525843214	0.0826245688	-0.0720267638	0.0560792673	-0.0472840536	0.0618964083	-0.0883624144	0.0394591236	-0.1590745154	0.0106275759	-0.0353219685	0.1135812333	-0.0376965008	-0.0120448958	0.0693496647	-0.2775936455	0.2356140691	0.0336846085	0.1481162498	-0.0234203544	0.017772033	-0.4257838554	0.3438526995	-0.1710168963	0.1322197807	-0.0822743245	0.0793355514	-0.1369984682	0.0837173054	-0.0630535743	0.0101333776	-0.1074425962	0.073765014	-0.0580052924	0.0382634888	0.0747445573	-0.0950340235	0.0567033269	-0.0879084069	0.0219632835	-0.0414410991	0.0145225268	-0.0356707124	0.088834419	-0.0508009896	0.0051916268	-0.1150412758	0.1095502637	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0181246	n/a	0.00032850112516	n/a	-0.0336652	n/a	0.00113334569104	n/a	0.1603	n/a	0.0256960899999999	n/a	0.000173284	n/a	n/a	3.0027344656000004e-08	0.00114618	n/a	1.3137285923999998e-06	n/a	-0.000909051	n/a	n/a	8.263737206010001e-07	0.0	0.0	0.0	0.0	0.0
59463.0505405876	-428.1944111114135	183350.4537070502	3535854379.5924754	88064.4216208262	-3294.997464950764	7755342355.41064	10857008.29403196	56105.20863300243	-302.11445249189273	91273.14240447612	3147794435.752731	64187.39450109276	56311.20829088085	1.781831	32.941174	0.262619594	0.131341	0.0146117324	-0.0128122349	-0.0214956129	-0.0173833247	-0.0102788939	-0.0346168957	-0.106326618	-0.0338984685	-0.1227821991	0.0424924678	-0.189658364	0.0476949875	0.154013007	-0.0552626938	-0.0917610979	0.0685840899	0.0864964696	0.0191538847	0.0023724324	-0.0204604051	0.0390736924	0.084922477	-0.1750258442	0.1024620248	-0.0770665407	-0.0966244178	0.0470165357	0.0985430212	-0.0112972496	-0.0161572602	0.0349233051	-0.1146734061	-0.0391077537	-0.0023879381	-0.0932584073	0.0364012294	-0.0280823185	0.0048462414	0.0957278854	0.0386568075	0.0060971323	-0.0609109294	0.0290664785	0.0451918261	-0.0319848051	-0.0009087847	0.0727006267	0.1070284625	-0.1179423515	-0.0191766953	-0.1215605543	-0.0048079737	-0.0090236905	-0.0499488122	-0.0245586729	0.02580077	-0.0832383178	0.0333010778	0.1450575417	0.0203358315	-0.0028476922	-0.0110386589	0.2035171016	0.1490642131	0.2949845078	-0.1132347892	-0.1546171947	0.0227151462	-0.0111785326	0.0454563269	0.0461397899	0.0484261282	0.1035332811	0.0406717234	-0.0033593726	0.083643475	0.116910433	-0.0470329807	-0.1487406012	-0.0182150844	0.0503773926	-0.0853861038	-0.0251334917	0.059692518	0.1047775627	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.000275096	0.017849504	7.567780921600001e-08	0.000318604793046	0.00708119	0.04074639	5.0143251816100006e-05	0.0016602682980321	0.0604084	-0.0998916	0.00364917479056	0.00997833175056	0.0008784389999999	0.0007051549999999	4.97243574024859e-07	7.716550767208243e-07	0.00058089	-0.0005652899999999	3.374331921000001e-07	3.195527840999999e-07	-9.6854e-05	0.000812197	6.59663966809e-07	9.380697316000002e-09	1.0	0.0	0.0	0.0	0.0
59324.31354743284	-138.7369931547655	19247.953269625454	3519374177.874123	88159.36412403682	94.94250321062282	7772073482.75451	9014.078915899125	56010.573345066856	-94.63528793557634	8955.837722649441	3137184326.443114	64219.079095353656	57236.48941218104	1.302699	24.083334	0.124379304	0.0625962	-0.061025996	-0.036386881	0.0891277107	-0.1399026428	0.121090338	-0.118937541	-0.0052284046	0.1561082739	0.0509799079	-0.0655790948	0.1027007102	-0.0397178314	-0.0052796975	-0.0216092103	0.0085711617	-0.0221737061	-0.0480260726	-0.0781108702	0.0549405241	-0.0127264943	0.0195120104	0.0821480066	-0.0418388609	0.0334313123	-0.1472240681	0.0026942839	0.0280741765	-0.1395694539	-0.0122729468	0.0113690759	-0.0542429723	-0.0165135681	0.1023392125	-0.0542072777	-0.063055197	0.0109701886	0.0370071853	-0.0300626627	0.0331972822	0.062185604	-0.0946426888	-0.0352810579	0.1002566275	0.1152013316	-0.0482096327	0.1358847741	0.0154146524	0.0011615658	-0.0363429877	-0.0343674752	0.0950533337	-0.0825394516	0.020620122	0.017278391	0.0064652837	0.0506167062	-0.034590929	-0.1773263507	0.013028634	-0.166165613	0.1075808865	-0.0737353014	0.0795691211	0.0070108717	0.1441175473	0.0236561407	0.1676533995	0.0557881292	0.0328101022	-0.0612656425	0.0670654302	-0.1060081028	0.1097015649	-0.0361987779	0.0064906417	-0.0261781618	0.0614573034	-0.1264240995	-0.1197401003	-0.1032018472	-0.0002183596	0.0419527381	0.0322283496	0.0030791486	0.0625174316	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.000270752	4.343999999999984e-06	7.330664550400001e-08	1.8870335999999863e-11	0.0512164	0.04413521	0.00262311962896	0.0019479167617441	0.019621	-0.0407874	0.0003849836409999	0.00166361199876	0.000395672	-0.0004827669999999	2.3306397628890345e-07	1.5655633158400005e-07	0.000680303	9.941300000000002e-05	4.6281217180900004e-07	9.882944569000004e-09	0.000110013	0.000206867	4.2793955689000007e-08	1.2102860169e-08	0.0	0.0	0.0	0.0	0.0
59170.28203088907	-154.03151654376416	23725.70808877189	3501122275.6149545	87174.30586472603	-985.0582593107828	7599359602.996808	970339.7742363896	55823.00015194489	-187.5731931219634	35183.70277796938	3116207345.96404	64098.12588697775	56284.526661295866	1.221889	22.589388	0.059759827	0.0316696	0.0240680582	-0.0197942223	0.1712593669	0.0491328267	0.0255974915	-0.1560065401	0.0146775682	-0.0323531266	0.0802196209	0.0739596497	-0.048886956	-0.1375479741	0.035167831	0.1115900659	-0.0450005076	-0.0621081709	0.0058787081	-0.0242482326	0.0633065186	0.0899394412	-0.0456111667	0.0523349439	-0.0217812647	0.0361875201	0.0270016312	0.0198094287	-0.0901501015	-0.0101159666	0.0517718754	0.0326052675	-0.0156941355	-0.0570441984	0.0146880498	-0.1479333608	0.0527204294	-0.0233982232	0.062840069	-0.013569298	0.0487614108	-0.0400657967	0.0172778643	0.0866174248	-0.0070123975	-0.0734665062	0.0546027479	-0.1490475309	-0.0181758784	0.0375331654	0.0156621218	-0.0609218469	0.0088874346	-0.1155994854	0.1047423824	-0.048155333	0.0769434892	-0.0584159387	-0.0122064369	-0.0559772821	-0.015328336	-0.0224138855	-0.1171630807	-0.0760128162	-0.0015291603	-0.003754065	0.0672335979	0.0172638302	0.0396015566	-0.0612469936	-0.0519665565	0.0585844391	-0.0031465479	-0.0044102331	-0.0350858469	0.099299189	-0.0611831406	0.0680526879	0.0529886888	-0.0575065568	0.1235405375	0.0264980337	0.1239615368	-0.1127818453	0.027007041	-0.0218232055	0.0392797731	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.00274148	0.003012232	7.5157125904e-06	9.073541621824e-06	0.0595369	0.0083204999999999	0.0035446424616099	6.923072024999991e-05	-0.00607286	-0.02569386	3.68796285796e-05	0.0006601744416996	0.000563992	0.00016832	2.8331622400000004e-08	3.18086976064e-07	0.000600851	-7.945200000000004e-05	3.61021924201e-07	6.312620304000006e-09	-9.68797e-05	-0.0002068927	4.280458931329e-08	9.38567627209e-09	0.0	0.0	0.0	0.0	0.0
59446.60475642186	276.32272553278744	76354.24864586818	3533898817.0662384	88415.13360846533	1240.8277437392971	7817235851.002775	1539653.4896331548	56121.36977689424	298.36962494934414	89024.43309241229	3149608145.6348977	64569.78039672741	56118.78878964984	1.348808	24.935764	0.2287240049999999	0.107329	0.0281660394	0.0948703575	0.0313935589	-0.0720179066	0.0959187803	-0.0166744283	0.0327575023	0.0333913557	0.0167863986	-0.1283478102	0.0818153928	0.0154021082	-0.1404888522	-0.1071805385	0.0745352383	-0.0659671587	-0.0369765843	-0.0265894294	-0.0187386754	0.0647299201	-0.0087015824	0.0066864968	-0.0737936439	0.007615871	0.0211521387	-0.0032462024	0.1470101084	-0.133236411	-0.0337524953	0.0537793112	0.0160052864	0.0263049267	-0.0667471341	0.2047921831	0.0054467647	0.0436977991	0.0911507192	0.0299421472	-0.0028723865	0.0690035434	-0.057736767	0.0244761905	-0.1167469563	0.0021819136	0.0026268813	0.0712678319	-0.1231371974	0.0502885165	-0.0213086548	-0.0100830196	0.0359469866	0.0197840818	0.0321346547	0.1512029101	-0.0597784454	0.0126061207	0.0045468948	-0.0431070414	-0.05481537	0.0256103571	0.0565659868	-0.0622539822	0.0592651587	-0.0351953481	0.1140404327	0.0080879123	0.0077125247	-0.0706258089	-0.0378115001	-0.1538526059	-0.0056463547	-0.012932867	-0.0341857133	0.0624426267	-0.0556300853	-0.0192550145	-0.0636700681	0.0451538883	-0.0344896789	-0.0900384142	-0.1444856633	-0.075307946	-0.0995164266	-0.0177965342	-0.0737092758	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0553134	-0.0580548799999999	0.00305957221956	0.0033703690918143	0.0296316	-0.0299052999999999	0.00087803171856	0.0008943269680899	0.0658542	0.07192706	0.00433677565764	0.0051735019602436	0.000867142	0.0003031499999999	9.189992249999999e-08	7.51935248164e-07	0.0011066	0.0005057489999999	1.2245635599999998e-06	2.557820510009999e-07	-0.000664716	-0.0005678362999999	3.2243806359769e-07	4.41847360656e-07	0.0	0.0	0.0	0.0	0.0
59161.779546195175	-284.8252102266852	81125.40038067539	3500116159.072598	87497.31251337758	-917.8210950877548	7655779697.06366	842395.5625880852	55929.84493390397	-191.524842990264	36681.76548244528	3128147554.330544	64175.78197199989	56516.930948966285	1.245806	23.031538	0.090642	0.0539991	0.02419215	0.0621006223	0.0284506312	-0.0014475875	0.073245229	-0.084296185	0.0771142971	-0.0531361626	-0.1062029906	-0.0536530649	-0.0009990923	0.0100259834	0.0701693115	0.036545357	0.0728039787	0.0362871149	0.016957355	0.0348834199	0.0059762535	0.1396765733	-0.1153629206	0.0381887274	-0.0085228509	0.0400227671	-0.047922479	0.0001182477	-0.0037783453	0.1007953164	-0.0318682351	0.0520452442	-0.1102988255	0.1013475678	-0.0417445716	0.0534844685	0.037264063	-0.0303323735	-0.0346837142	-0.0951671407	0.0386595969	-0.02981444	-0.0421202335	-0.0990688604	-0.0049259611	0.0014087181	0.0197856519	0.0739176162	0.0726987052	0.0134383018	-0.0615058857	-0.0795397015	0.1287990503	0.023584425	0.0552286932	-0.0239292384	-0.0295364261	0.070918752	0.0678740363	-0.0743465414	0.0066841042	0.0379766583	-0.1056496788	0.0785820292	0.0733862929	-0.0949036983	0.1251894488	0.0391204405	-0.0786947777	-0.0510767993	-0.135596309	-0.0071095924	0.0411110582	0.1281942888	-0.1502259649	0.002179106	0.0371067786	0.0614041654	-0.0375471524	0.0164552468	0.0196284833	-0.0371130616	-0.0897537344	0.0214361029	-0.0374864174	0.1373129649	0.0544785104	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.055303	1.0400000000000686e-05	0.0030584218089999	1.0816000000001427e-10	0.0401667	0.0105350999999999	0.00161336378889	0.0001109883320099	0.0326349	-0.0332193	0.00106503669801	0.00110352189249	0.0015449	0.000677758	4.593559065640002e-07	2.38671601e-06	0.00112315	1.655000000000016e-05	1.2614659225e-06	2.7390250000000525e-10	-0.00042148	0.0002432359999999	5.9163751695999994e-08	1.7764539040000005e-07	0.0	0.0	0.0	0.0	0.0
58984.7463185015	-177.03322769367514	31340.763707640628	3479200298.2579765	87404.48559235873	-92.8269210188446	7639544101.664845	8616.83726583881	56015.43089039708	85.58595649310882	7324.9559488403165	3137728497.836852	64494.38710902021	55653.3172474832	1.18996	21.999098	0.15153835	0.0833002	0.0668147096	-0.0283695804	0.0732639736	-0.03530405	0.0344126815	-0.1242038802	0.1055439231	-0.0068074068	0.0279026928	0.0076365315	0.0891246846	0.0492662142	-0.0931274199	-0.0342924556	0.1574501301	-0.082608184	-0.0064438924	0.0282512073	0.0620924299	0.0955055876	-0.0959418411	0.0068249997	-0.0667854802	-0.0565358443	0.0237512597	-0.0438414873	0.0544095509	0.0304651412	0.0454353693	-0.0922389906	0.0497241413	0.0457660876	0.0117389701	0.070515149	0.023764442	-0.0847310627	0.0749640978	-0.133492297	-0.008237589	-0.1435069732	0.0567249212	-0.0193789823	0.0212313443	-0.0778219487	0.0865405423	-0.016684729	0.0075905942	-0.0109457006	0.0584484738	0.1762856956	-0.0610113652	0.0150252062	0.1135976517	0.1447342637	0.0336136321	0.0149761791	0.0592615028	0.0542555345	-0.0427623305	0.0211674767	-0.0432344319	0.0599680325	0.0907171387	-0.0968334583	0.0243329709	0.0033140275	0.0291779094	-0.0925716864	-0.0027508681	-0.0252683793	0.0357013163	0.061181237	-0.0329275704	-0.0788913829	-0.0484953801	0.0194958555	-0.0131693567	-0.0320481616	-0.0113929153	-0.0028572274	0.0292811765	-0.0655775874	-0.0265148988	-0.0237792363	-0.208975713	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0416521	0.0136509	0.0017348974344099	0.00018634707081	0.0532273	0.0130605999999999	0.0028331454652899	0.0001705792723599	0.069968	0.0373331	0.004895521024	0.00139376035561	0.000243817	-0.001301083	1.6928169728890003e-06	5.9446729489e-08	0.00140421	0.0002810599999999	1.9718057241e-06	7.899472359999993e-08	-0.000253748	0.000167732	2.8134023824000013e-08	6.4388047504e-08	0.0	0.0	0.0	0.0	0.0
58967.57299259812	-17.17332590337901	294.9231225836685	3477174664.6373878	88024.24251190604	619.7569195473043	7748267269.794846	384098.6393267638	55882.34251544773	-133.08837494935142	17712.51554665915	3122836205.013817	64185.09207361206	54567.703263726224	1.143295	21.136395	0.0773153	0.0401575	0.1518619701	-0.0121435912	-0.0170427647	-0.1127661982	-0.0179699602	0.0086990727	0.035306576	-0.1212234664	-0.1404338388	-0.0003599788	-0.0308545246	-0.0139151903	-0.0561113495	0.0655847579	0.1077693869	0.0944727928	0.0143308693	0.148748773	-0.0555607662	0.0223350498	-0.0118169219	-0.1044653099	0.016686423	-0.0469123174	0.0724985797	-0.0469351567	-0.0467020658	-0.133303236	-0.0061009998	-0.0402375129	-0.1092430954	-0.0200722688	-0.0290145952	-0.0030069926	0.0502633904	-0.0447420212	0.0380927012	-0.0790828621	-0.0729873237	0.0305823039	-0.0653827011	0.0175145136	0.0030780084	0.0403136561	-0.0643412213	0.0598397685	-0.0557330733	0.0292142988	-0.0313957823	-0.0046711615	-0.0778964908	-0.0078884076	-0.001855553	-0.0423316205	-0.0101101291	0.0725316631	0.1370402703	0.1007589447	0.06991726	0.0188224029	-0.0718187369	0.1603326777	0.0042936422	-0.0498620016	-0.0483049847	-0.0034109843	-0.0037037147	0.0447384881	-0.0102420815	-0.0877800603	0.1035859152	-0.0550975205	-0.0056052833	0.1379339324	-0.065731251	0.0382404795	-0.0176181791	0.0638119877	-0.0862444445	-0.0201397162	0.1370384691	0.1300753778	0.0135333219	0.0664703276	-0.0360805298	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0487743	-0.0071222	0.0023789323404899	5.072573284000003e-05	0.0227662	-0.0304610999999999	0.00051829986244	0.0009278786132099	0.0855458999999999	0.0155778999999998	0.0073181010068099	0.0002426709684099	0.000726899	0.000483082	2.33368218724e-07	5.28382156201e-07	0.00140421	0.0	1.9718057241e-06	0.0	-0.000253748	0.0	0.0	6.4388047504e-08	0.0	0.0	0.0	0.0	0.0
59191.82590200281	224.2529094046913	50289.36737646869	3503672253.613011	87854.19730241332	-170.04520949271682	7718359983.651367	28915.37327142195	55894.83959683955	12.497081391818938	156.17704331374716	3124233093.556422	64197.19426054439	55568.88881816214	1.16737	21.581482	0.0836399	0.0430319	0.0880419209	-0.0740535771	0.0713805619	0.0200020248	-0.0820091869	-0.0344576346	-0.0103777333	-0.0544366366	0.0019089165	0.1173699783	0.0045482143	0.0715244142	-0.0530957005	0.0377856854	-0.0473021311	-0.0266588058	0.003103015	-0.0088206882	0.1347562102	-0.0844936833	0.1098797314	-0.0760239115	-0.0582786766	-0.124289527	-0.0204138796	-0.0911773472	-0.0155359813	-0.0566773495	0.04711165	-0.0230451144	0.0047024736	0.0914492724	0.0047909201	-0.0673149885	0.0111467073	0.0242406148	0.0605959705	-0.1603838851	-0.0873688146	-0.0364303373	0.0403229044	-0.015813051	0.0280384399	-0.0824780991	0.1193435769	0.065178997	0.0792071863	-0.0080271876	-0.0303972107	-0.0890383029	0.0583513567	0.0432395413	0.0206684636	-0.0405913855	0.0590533392	-0.0500490862	-0.007932835	0.1408674977	-0.0072784743	-0.0527474395	-0.0759048225	-0.0664806162	-0.0440559511	0.0813412288	-0.0094526152	0.0197232775	0.0899990965	0.037865305	-0.0509212413	-0.071589264	-0.0413633673	0.0298366235	-0.0594497977	-0.0215605551	-0.1053755824	0.1358351624	-0.0018586056	-0.0767623903	0.0090609728	-0.0954250908	0.0575766126	0.0418036451	-0.0193661532	0.1088631136	-0.1849826111	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0313446	0.0174297	0.00098248394916	0.00030379444209	0.0232796	0.0005134	0.00054193977616	2.6357956000000066e-07	0.069601	-0.0159448999999999	0.0048442992009999	0.0002542398360099	0.000183542	-0.000543357	2.952368294490001e-07	3.3687665764e-08	0.00140421	0.0	1.9718057241e-06	0.0	0.000197933	0.000451681	2.04015725761e-07	3.9177472489e-08	0.0	0.0	0.0	0.0	0.0
59383.19108431	191.36518230718505	36620.63299946216	3526363383.3556743	88297.39171192744	443.1944095141225	7796429383.129553	196421.2846245717	56045.31636193274	150.4767650931899	22643.25683291105	3141077486.1091256	64264.88113611206	55537.008015439154	1.398321	25.85112	0.1820653	0.0932075	0.0666333915	0.0782967393	-0.1347811818	0.0832260043	0.0084646923	0.1239034296	0.0661415479	-0.0656081132	0.0607821063	-0.0130941667	0.1859019407	0.0290488119	0.0723718247	-0.073084024	-0.0681729943	-0.0610417423	-0.1095457841	0.0483074858	-0.0282415012	-0.0336690587	0.1339937833	0.0421810814	0.1456438993	0.0215509017	0.0138027631	0.0747859738	-0.0627657572	-0.0887756294	-0.0415265059	0.0012418733	0.0109139782	0.06040264	-0.0036890781	0.0714088599	0.1603514428	-0.0489288585	-0.0626146106	-0.0066754353	0.1387496645	0.0332432924	-0.1311962149	-0.1388816002	0.0831917873	-0.0885478361	0.1016962102	-0.1050277789	-0.0891171973	-0.018625591	-0.1171976784	0.0482216151	0.0187565675	0.0265742052	-0.1510345848	0.0429100501	0.0219475489	-0.0865845408	0.0248269293	-0.0340121253	0.0073320488	-0.0115745792	0.0071038433	-0.0052827383	-0.0278969031	0.0300766695	-0.0599394594	0.1651891951	0.1659461078	-0.0310159092	0.0323612213	-0.0232400326	-0.0196990431	-0.0770183854	-0.1417723193	-0.009970001	0.0082075286	-0.0967977248	-0.0230616147	0.0863923232	0.0364340903	0.0545206969	-0.1338127506	-0.0234142628	-0.1396112231	0.0252409754	0.0023198478	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0487007	-0.0173561	0.00237175818049	0.0003012342072099	-0.0245407	-0.0478202999999999	0.0006022459564899	0.0022867810920899	0.138706	0.069105	0.019239354436	0.004775501025	0.000420435	0.0002368929999999	5.611829344899999e-08	1.7676558922499998e-07	0.00140421	0.0	1.9718057241e-06	0.0	-0.000520852	-0.000718785	5.16651876225e-07	2.712868059040001e-07	0.0	0.0	0.0	0.0	0.0
