global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
59601.82411921747	n/a	n/a	3552377438.3381333	87840.28863587884	n/a	7715916307.634505	n/a	56049.778685490695	n/a	n/a	3141577690.6924872	64053.75323475046	59056.36571794015	n/a	n/a	n/a	n/a	-0.060157862	-0.0682049839	0.0660201304	0.1337803798	-0.040782327	0.142105422	0.0639663098	0.1180312429	0.088666402	-0.0923510146	0.0701853426	-0.0425165286	0.2243821842	-0.0016052271	0.0688090335	-0.0652769766	-0.1923468291	-0.0997828066	0.017499108	-0.0074181352	0.0677364099	-0.0790454724	0.0686954224	-0.0851921028	0.0012463223	-0.0183666161	0.0314949817	-0.0687462947	0.0685693966	-0.0442791187	0.0427381224	-0.022214649	-0.0169495865	0.1885614359	-0.0762224986	-0.0331608333	0.0010442327	-0.0892328407	0.0069531401	-0.0246179227	0.0910767243	-0.0433693562	0.05530552	-0.1015262452	0.067160283	-0.0561450034	0.083968022	-0.1379506537	0.0758230622	-0.0834613356	0.090167061	-0.001011612	-0.0136601551	0.0787171989	-0.1340308345	-0.1148831479	0.1301386277	-0.0133863612	0.0237572374	-0.0155735688	0.1262114237	-0.065870416	0.0404218866	-0.1337310106	0.0694832175	-0.1958991063	0.0695981239	-0.1273757987	0.033568724	-0.0729118529	0.06028887	-0.0297930115	0.0481570855	-0.0560324423	0.0357701038	0.0689334029	-0.0343694435	0.155965253	-0.0158452477	0.0464261666	-0.0118913373	0.0711352243	-0.1550991669	0.0419458909	-0.0635057836	0.0046146226	-0.1531921565	0.0639708287	-0.0129557501	0.0196951522	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.110181	n/a	0.012139852761	n/a	-0.0457192	n/a	0.00209024524864	n/a	-0.0554093	n/a	0.00307019052649	n/a	0.00102181	n/a	n/a	1.0440956761e-06	0.000274865	n/a	7.5550768225e-08	n/a	-0.00184509	n/a	n/a	3.4043571081e-06	0.0
59329.18491786843	-272.6392013490404	74332.13411224258	3519952183.0186267	87291.76307860496	-548.5255572738824	7619851901.3713	300880.2869826233	55803.84031302876	-245.9383724619329	60485.683049224426	3114068593.682014	63977.17555561171	58338.33115493212	1.180969	20.799696	0.075586	0.0458745	-0.1000922686	-0.0129331168	-0.0542998312	0.1220202709	0.0669737845	0.048395516	-0.0699243634	0.1242625813	0.0015347761	-0.0650448766	-0.0244198437	0.0010318946	0.1692488957	-0.1392174929	0.0296675904	-0.0335567345	-0.0346685689	0.1275196442	0.0331278535	0.0324031538	0.0657992904	0.0683269835	0.1318429689	-0.0247174081	0.0167489999	-0.006880187	0.0760562351	-0.0628947828	0.0923407387	-0.0240233434	-0.0300058887	0.103341806	0.0920639374	0.0132925854	0.0823655451	0.1035005816	-0.0838708602	0.0501116647	-0.0195855925	0.0065687653	0.0229591048	-0.0983618125	-0.0595692123	0.0339167181	-0.0026001758	-0.0816524401	-0.0403157756	-0.0643689811	0.0567176516	0.0384377155	-0.0687996117	0.1031062784	-0.063135716	0.0908221633	-0.0456957916	-0.1695671516	-0.0848038254	0.0914229223	-0.0939441364	-0.0241176794	0.0813692483	-0.0506012837	-0.0213778131	-0.1139708	0.0252141989	-0.0225699384	-0.148423987	-0.0842136311	-0.0555522673	-0.0060867352	-0.0347798716	-0.0411202307	0.0873312723	0.0132432663	0.1346945608	-0.0195608906	-0.0151916442	0.1158256724	-0.0725620018	-0.0031761364	0.0640701326	0.0703299774	0.046901298	-0.0338445499	0.0054589731	-0.0434429467	-0.0538332075	0.0218563308	-0.0190560029	-0.0252432342	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0852773	0.0249037	0.00727221789529	0.00062019427369	-0.0378265	0.0078927	0.0014308441022499	6.229471329000003e-05	-0.0554061	3.2000000000018125e-06	0.00306983591721	1.0240000000011598e-11	0.00088674	-0.0001350699999999	1.8243904899999986e-08	7.863078276e-07	0.000218337	-5.6528e-05	4.7671045569e-08	3.195414784e-09	-0.00118096	0.00066413	4.4106865690000005e-07	1.3946665216e-06	0.0
59278.50042316872	-50.68449469970801	2568.9180029647296	3513940612.4196143	87704.2201765145	412.45709790954425	7692030236.770534	170120.85761596338	55807.63353955161	3.793226522844634	14.388567453611993	3114491961.2848854	63894.938610140365	57896.88161044194	1.22005	21.488003	0.12987195	0.0679814	-0.0038505783	0.0694504471	-0.1206677994	0.1618558231	-0.0028028446	0.131263162	-0.0714910977	0.1378296063	0.1310612462	0.0315669768	0.1158426363	-0.0676766147	0.1114216187	-0.0404593218	0.0852620195	0.0439799772	0.0279743365	0.0468996402	0.0752861669	-0.0432559807	0.0006773047	0.0131390457	0.0131559881	-0.1609806735	0.0496291392	0.0897336076	0.0486815803	0.1906721272	0.0117234378	0.0780747503	0.0039639119	-0.0497499384	-0.0823484896	-0.0706291894	0.0762075911	0.1964167264	0.0715385313	0.0081458686	0.017005792	-0.0309308491	0.1351679705	0.1012411252	-0.1141158922	-0.0709890576	-0.1670853189	0.0222056172	0.042015547	-0.0930463195	0.1381830778	-0.0167919042	-0.1631570603	-0.0899943215	0.0291428143	0.1062430693	-0.0049080299	-0.0434065516	-0.022305464	0.1592350825	0.0339393278	-0.1197698057	0.017482187	-0.0987945749	-0.1022541459	-0.0992836307	-0.0741912264	-0.1672871804	0.0614828329	0.0754808058	0.0233236158	0.0181375733	0.1020900232	-0.1079660165	-0.0305711572	-0.029339259	0.0858799423	0.0028762249	-0.1242911919	0.100902995	-0.0540440446	-0.0319496931	-0.0102773049	-0.1152067881	-0.0912148921	-0.0227548841	0.0294545002	0.1181560697	0.196305373	-0.0112869131	0.1055374532	-0.1404851496	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0920984	-0.0068210999999999	0.00848211528256	4.652740520999996e-05	-0.0923651	-0.0545386	0.00853131169801	0.00297445888996	-0.0277667	0.0276394	0.0007709896288899	0.00076393643236	0.000779814	-0.000106926	1.1433169476000006e-08	6.08109874596e-07	0.000622208	0.000403871	3.8714279526399993e-07	1.63111784641e-07	-0.00148762	-0.00030666	9.404035560000005e-08	2.2130132644e-06	0.0
59336.72670670339	58.22628353467008	3390.3000942597914	3520847136.2660074	87043.30511078818	-660.9150657263235	7576536964.609763	436808.7241040305	55808.71741486887	1.0838753172647555	1.174785703375775	3114612939.492688	63730.48069258318	56910.70382068014	1.228543	21.637587	0.230206855	0.101399	-0.0495502407	0.1069160992	-0.1130619861	0.099990014	-0.1130635579	-0.0509849151	-0.1357125178	-0.0811077476	-0.0733568272	0.060802453	-0.0402999983	-0.1384450963	0.1731541024	0.0918371222	-0.1226671707	-0.0170775281	0.0293892748	0.0069940933	0.0072632122	-0.0815358481	0.1353026042	0.0207121816	-0.016467205	0.0978122834	-0.0094854937	0.0204639992	-0.0804256013	0.0035965585	-0.0954199467	0.0768635689	-0.0350757388	-0.1453784369	-0.0416871276	0.0055365643	-0.0585257027	-0.0428507071	0.0653724265	-0.0216687115	-0.0417679889	-0.031917904	0.0981913163	-0.0500547351	0.0572169717	-0.0752809576	-0.0104375536	0.1437561916	0.0717952205	0.0956737426	0.0243069239	-0.0504461961	0.03651844	0.0596245018	0.0420249833	-0.0283769511	-0.1761965397	0.0142263427	-0.1348401127	-0.0393661072	-0.0165948963	0.1202514551	0.0440649925	0.1331297986	0.0917163522	-0.1850792736	0.0873856571	-0.0944503568	0.1747369205	0.1536698581	0.093109125	-0.0304620336	-0.0857515758	0.0306562762	-0.0569009853	0.0513223234	0.0538171586	-0.0371229827	-0.046205494	0.0606546075	0.0285242227	0.0643196869	0.050502898	0.0412412444	-0.0255512525	-0.0137703317	-0.0279476587	-0.0007661759	0.0412593546	-0.0441843195	-0.0588098371	-0.1389211885	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0410517	0.0510466999999999	0.00168524207289	0.0026057655808899	-0.0270629	0.0653022	0.00073240055641	0.00426437732484	-0.0554459	-0.0276792	0.00307424782681	0.00076613811264	0.000175111	-0.000604703	3.656657182089999e-07	3.0663862321e-08	4.89679e-05	-0.0005732401	2.39785523041e-09	3.2860421224801e-07	-0.000941988	0.000545632	2.97714279424e-07	8.873413921440001e-07	0.0
59566.90468359489	230.1779768915003	52981.90104586404	3548216133.584479	87504.47806234001	461.1729515518382	7657033680.962544	212680.4912430341	55735.5429357022	-73.17447916667152	5354.504401313644	3106450746.3375034	63579.48196518311	58961.94631143657	1.356476	23.890791	0.100941895	0.0487388	0.1436494876	-0.0154527417	-0.0246355395	0.0662957493	-0.0058860239	0.1242258048	0.0077861263	-0.0408471183	0.1012461256	-0.1464956412	0.0442529113	-0.0226083752	-0.0415776221	0.1677959946	0.0192517552	0.0105451991	0.0946428413	0.014404183	-0.005968017	0.0478843827	0.0315909712	0.1046082004	0.0159503057	0.1064752184	-0.0317244181	-0.0822024925	-0.063731362	0.1153454943	0.1508080528	0.0726800297	0.0517636491	0.0042649841	0.0920820064	0.0079681714	-0.119976744	0.0669946537	-0.0497572549	-0.0130097319	0.0391124274	-0.0241660038	-0.0845486289	-0.0184545177	-0.0117371996	0.0375887074	-0.1447637059	-0.0583423215	0.0333040929	-0.0826759179	-0.0963691333	-0.0158513504	-0.0981877583	-0.074780854	-0.0746100409	0.0436595305	-0.0131849944	0.0980114202	-0.0014233003	0.0389329249	0.0341602313	-0.1503696033	-0.0131452849	-0.0951856423	0.127999137	0.0383332481	0.0690017345	0.0224664406	-0.0289821024	-0.0265543741	-0.0877577615	0.020022434	-0.1024642428	0.063714169	0.0862438128	0.1095461933	-0.0578404388	-0.045136394	0.0330151682	-0.0916841586	-0.0581758242	-0.0309875841	0.0217765939	0.0983324205	-0.0226951567	-0.0219631069	0.0055495973	0.028423628	0.0640170649	0.0465096008	0.0779300785	-0.0599836847	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0180678	0.0229839	0.0003264453968399	0.00052825965921	-0.0270157	4.720000000000072e-05	0.00072984804649	2.2278400000000674e-09	-0.0332186	0.0222273	0.00110347538596	0.00049405286529	0.00084114	0.000666029	4.435946288409999e-07	7.075164996e-07	-0.00013402	-0.0001829879	1.7961360399999997e-08	3.348457154641e-08	-0.000677335	0.000264653	7.0041210409e-08	4.587827022250001e-07	0.0
59297.62542898654	-269.27925460835104	72511.31696242915	3516208381.5163918	87234.42650783916	-270.05155450085294	7609845168.151592	72927.84208832715	55856.95819453257	121.41525883036957	14741.665076845637	3119999778.745759	63782.70041373036	58127.546139726524	1.343649	23.664877	0.1122021255	0.0544265	-0.0333637317	0.0274361845	0.1152024878	0.027186237	-0.0091875966	-0.0333560555	0.1016964298	0.0398878541	-0.0352383035	0.0405309847	-0.1063014403	-0.0833216629	-0.0278921102	0.0688361483	-0.0812534572	0.0874346374	-0.0280846174	-0.1065143805	-0.0492974949	0.1548156945	-0.0279964086	0.012479721	-0.1139635392	0.037969862	0.1112350318	-0.0676633381	-0.0279252059	-0.060741669	-0.019655839	0.0055379493	-0.0090235703	-0.0305985508	0.010358501	0.018382328	0.0174042559	-0.0514682783	0.0418991331	0.0822811623	0.0053049386	0.08586898	0.0728238386	0.1148582786	0.0930453227	-0.024361567	-0.1597078656	-0.1085876081	0.0412740839	0.0402736461	-0.0377583364	0.1420593271	-0.1590349466	0.0719947448	-0.0419006173	-0.0053780205	0.077653848	-0.0083063107	0.0946520356	-0.0541482711	-0.0622095471	-0.0433743647	0.020683252	0.145376838	0.0327203716	-0.1583105256	-0.0073033164	0.171772537	0.001343237	0.0306351265	0.0533533767	-0.0415697942	0.1139027983	-0.0108214056	0.0014775513	0.0809335451	-0.0292308447	-0.0075775779	0.0256240295	-0.1168803103	-0.0397006656	0.1005017162	-0.1479369314	0.0046741365	0.0697052282	0.0471778082	0.0640839397	-0.0405847774	0.039979367	-0.077054428	-0.0210749404	0.0684334189	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00152068	0.01958848	2.3124676624e-06	0.0003837085487103	-0.00413864	0.02287706	1.71283410496e-05	0.0005233598742436	-0.0320097	0.0012088999999999	0.00102462089409	1.4614392099999973e-06	0.000146297	-0.000694843	4.82806794649e-07	2.1402812209000006e-08	2.45371e-06	0.00013647371	6.020692764100001e-12	1.86250735211641e-08	-0.000138098	0.000539237	2.907765421690001e-07	1.9071057604e-08	0.0
59323.76483278688	26.139403800341825	683.2684310373246	3519309073.935801	86943.4301074552	-290.9964003839559	7559160038.849948	84678.90503641957	55783.28499762056	-73.67319691200828	5427.739943235546	3111774885.125759	63803.5076121332	57852.40448639656	1.143502	20.139809	0.0726598745	0.0366169	-0.0435527675	0.0780594116	0.0028823613	-0.0004360805	0.0056357168	0.0467060018	-0.0639725717	0.0657977469	-0.056751775	0.0405781938	-0.0816313677	0.0461070635	-0.0391389203	-0.0757355442	0.0384155198	0.05624742	-0.0073906734	0.1178159106	-0.0492932216	0.0428004873	0.0196176543	0.0148685041	-0.008657115	0.0185987041	-0.0133090247	-0.1327033661	0.0207499174	-0.032931023	0.0340519829	0.0697892913	0.0319907338	0.0752190946	0.1271379855	-0.0809684391	0.0399052131	-0.0907804592	0.0369681113	0.0407334821	-0.0406114264	0.0453617641	-0.0890666592	0.0299949804	-0.0273885129	-0.0873695373	0.0567642804	-0.0221082098	0.0376314751	-0.0004056535	-0.0005168329	-0.027091386	0.0830222157	-0.019466099	-0.052419799	0.0575864177	0.0458641871	-0.0973408606	-0.0799282076	0.0140047622	-0.0572291151	0.0028682942	-0.0015196882	-0.0315002901	0.0215616267	0.0084905642	0.0172240995	0.0939919392	-0.1310845513	-0.0586009046	-0.0577753073	0.075849473	-0.0119655533	-0.0141576874	0.0808057548	0.0070244632	-0.0115271572	-0.0693093483	0.0575355925	-0.0577556681	-0.0135546943	-0.0845024628	0.0099888445	-0.0754915874	0.0101883025	0.0977432596	0.017804882	0.1107453416	-0.0775096931	-0.0436885746	-0.0631850069	0.0291119452	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0106411	-0.01216178	0.00011323300921	0.0001479088927684	-0.00344186	0.0006967799999999	1.1846400259600002e-05	4.855023683999996e-07	-0.0422753	-0.0102656	0.00178720099009	0.00010538254336	0.00062901	0.000482713	2.3301184036900005e-07	3.956535801000001e-07	0.000226711	0.0002242572899999	5.1397877521e-08	5.029133211814409e-08	-0.000421842	-0.000283744	8.051065753600004e-08	1.7795067296400002e-07	0.0
59162.38248468148	-161.3823481053987	26044.262280012084	3500187501.2637463	87008.61015491681	65.18004746160295	7570498241.090292	4248.4385870968135	55756.375218115485	-26.909779505076585	724.1362330118399	3108773377.4632826	63643.78003516347	57453.38254730142	1.162489	20.474209	0.08139476	0.0446258	0.0885486691	0.123045627	0.0027739406	-0.0232504729	-0.013768688	0.0165721758	-0.0735274411	-0.0275585534	0.0939830647	0.1054715621	-0.1151200424	0.0327265639	0.0036914152	-0.0305795438	0.0009030541	0.0281814569	0.064573797	-0.0367919389	-0.004156922	-0.04515129	0.0529330358	0.1034011297	0.0242930681	0.0892013529	-0.0060544691	0.0442685733	0.0052381592	-0.0899438911	-0.1344908966	-0.0219739746	0.0322416341	0.0766873842	-0.0331944843	0.0240862475	-0.0468949217	-0.0101736173	0.0098856316	-0.0853887039	-0.0006702792	0.069730464	-0.0067973043	-0.0917126818	-0.0148356452	0.1227584403	-0.038389412	-0.0424929062	0.08147065	-0.0281366917	0.0331379257	0.0620045323	0.0417161684	0.1563395587	0.044791231	0.0883791288	0.0033291795	0.0653353179	0.0283140446	0.0756587588	-0.0973362517	0.1640781102	-0.0450048112	0.0401642373	-0.0026261531	-0.1089695344	0.043655429	0.0170502464	-0.0415486091	-0.0112491296	0.0558472863	0.0262415617	-0.0201246385	0.0118025985	-0.1089179631	0.0247530764	0.0914253363	0.0870271498	0.1011748593	-0.0060387832	0.019786073	-0.0276049126	-0.0809754683	0.0824481334	-0.0702909214	0.0539356947	-0.1648790996	0.0625801468	0.0266949227	-0.0063352309	-0.1162784796	-0.1165808573	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00495141	0.00568969	2.45164609881e-05	3.237257229610001e-05	-0.0121596	-0.00871774	0.00014785587216	7.59989907076e-05	-0.0143321	0.0279432	0.00020540909041	0.00078082242624	9.59304e-05	-0.0005330796	2.841738599361601e-07	9.20264164416e-09	0.000453633	0.000226922	2.05782898689e-07	5.1493594084e-08	-0.000442723	-2.0880999999999992e-05	4.3601616099999965e-10	1.9600365472900002e-07	0.0
59409.05418091373	246.67169623224615	60846.92572209353	3529435718.670743	87477.91784209684	469.3076871800295	7652386109.988645	220249.7052462684	55897.095012425976	140.71979431049112	19802.06051078693	3124485230.828177	63792.6138552738	58133.65652967592	1.165403	20.525543	0.10271874	0.0573567	0.0470495005	0.1047154807	0.1291157533	-0.0352900901	-0.0727761183	0.0774601503	0.058086547	-0.0785392398	-0.0256214311	0.1172516231	-0.045445715	0.0137226433	0.0290988343	-0.0137678157	-0.0557864227	-0.0366287213	-0.0046148952	-0.1062496491	0.0099710183	0.06554699	-0.0432321648	-0.1175251746	0.0714166553	0.004039472	-0.0467636808	0.0669394844	0.0203774574	0.0287739851	0.0170245022	0.0027738984	-0.0603811939	0.0723187882	0.0099047413	0.0357534498	-0.0140492396	-0.1747130716	0.021624972	0.0088299789	0.0395999493	0.0353547829	-0.0622414252	0.1017202784	-0.1057725533	-0.1192174563	0.0580953896	0.0651124044	-0.0071721928	0.1235242256	0.1176257537	-0.0470902243	0.0436066781	0.1144601963	-0.1268694368	0.0431922895	0.0089259123	0.0543789899	0.0596426957	-0.0532624382	-0.0622151086	0.0508452687	0.0478239583	0.1395125412	-0.0737092723	-0.0156146929	-0.1026799798	-0.0160328162	0.0646975826	-0.0676846301	0.0182298672	-0.025934165	-0.111805121	-0.1061567766	0.0495865315	-0.0234259479	0.0353139051	-0.0447974499	0.0850972193	-0.0174904655	-0.0145465103	-0.0223191258	-0.0617475107	-0.0238255874	-0.0390091669	0.0166630275	-0.0338176931	0.0613083819	-0.0936046145	0.0219352483	-0.0574981821	0.0406792027	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.00225879	0.0026926199999999	5.102132264100001e-06	7.250202464399999e-06	0.00523574	0.01739534	2.74129733476e-05	0.0003025978537155	-0.0556746	-0.0413425	0.00309966108516	0.0017092023062499	0.000588075	0.0004921446	2.422063073091601e-07	3.45832205625e-07	0.000120949	-0.000332684	1.4628660601e-08	1.1067864385599999e-07	-0.000441786	9.37000000000008e-07	8.779690000000152e-13	1.95174869796e-07	0.0
59551.31654381343	142.26236289970257	20238.57989780667	3546359302.101467	87440.39908409769	-37.518757999147056	7645823391.986273	1407.6572017985611	55943.95940408207	46.86439165609045	2196.27120529544	3129726593.8055825	63788.19527278766	58482.22760750084	1.252442	22.058495	0.09533859	0.0462477	-0.0624741878	-0.0729513475	0.0284744133	-0.0254424368	-0.1365006619	0.0366095767	0.1032033281	0.0022366993	-0.1006111891	-0.0804987809	0.0513630321	-0.0137326502	0.0489755771	0.0185313733	-0.0333049592	0.0446902894	-0.0742683188	-0.034672261	0.0179296405	0.0165604444	0.0517914056	-0.0211127913	-0.075607885	-0.0973171527	-0.0851279682	-0.1043568856	-0.0538578247	-0.0778860683	0.0967231335	-0.0013326965	-0.0230682048	-0.0126771044	0.0182138821	-0.0367178928	0.0050029561	-0.0514639231	0.0163336301	-0.0792411978	-0.0100064089	0.0397979538	-0.1126940105	-0.0875362229	-0.0127610746	-0.080559118	-0.0187741079	0.0432311271	-0.0055688047	-0.0094557344	-0.0773393899	-0.0284249949	0.022786587	0.0491650006	0.2296551363	-0.0007798048	-0.0140128462	-0.0226895397	0.0631970995	-0.1286777532	0.0822733433	0.0357893233	0.0353874422	-0.0239186867	0.12133714	-0.0095664415	-0.0052117398	-0.0537017599	-0.0416308863	-0.0011554885	0.0263902145	-0.0408053626	0.023004966	0.1629227202	0.0693581379	-0.0692250946	-0.0403181338	0.0290172945	0.0509308091	-0.0304864715	0.0098643312	0.0137482363	0.0976704703	-0.0244283345	-0.0747127513	-0.0508119736	0.1051957514	-0.0187397339	0.1747637147	-0.1582112489	-0.0622665909	0.0250672168	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.00135653	0.00361532	1.8401736409000003e-06	1.30705387024e-05	-0.0141145	-0.01935024	0.00019921911025	0.0003744317880576	-0.031715	0.0239595999999999	0.001005841225	0.0005740624321599	9.59304e-05	-0.0004921446	2.422063073091601e-07	9.20264164416e-09	0.00032415	0.000203201	1.050732225e-07	4.1290646401e-08	-0.000168863	0.000272923	7.4486963929e-08	2.8514712769e-08	0.0
