global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
59354.87267265241	n/a	n/a	3523000909.98678	87373.51942987673	n/a	7634131897.563046	n/a	55846.488009894994	n/a	n/a	3118830223.0393453	63976.59552237758	59477.60823571361	n/a	n/a	n/a	n/a	-0.0095711145	-0.1137885803	0.1700585047	-0.2537317278	0.0522005516	-0.0772330019	0.0289831345	-0.0757595646	-0.1478980405	0.0704561055	-0.0406970214	0.145987354	-0.0318903003	0.0217930519	-0.0398775011	0.0592536655	-0.1931826112	0.0890461644	-0.0843508848	0.0952807011	-0.0898587484	0.0622937001	-0.2031586478	0.1202912685	-0.0877479782	0.0182624268	-0.13073172	0.0805221023	-0.0475021641	0.2475260644	-0.1369319502	0.2322705516	-0.0870815289	-0.0216679259	-0.1056315876	0.0514073831	0.0430461077	-0.0494754563	0.0713990145	0.0895890592	0.1664966809	-0.0226757618	0.0855562451	-0.0189126969	0.2234801443	-0.0080295416	0.0685011169	-0.1394511737	0.0938603483	-0.0445786408	0.1173110178	-0.1018448848	0.0191154741	-0.1617998538	0.1834210104	-0.0339086926	0.0808300244	-0.1655018168	0.1490484942	0.0540061	n/a	0.00291665883721	n/a	0.0179646	n/a	0.00032272685316	n/a	-0.0536522	n/a	0.0028785585648399	n/a	0.000449193	n/a	n/a	2.0177435124900002e-07	-0.000849494	n/a	7.21640056036e-07	n/a	0.000401199	n/a	n/a	1.60960637601e-07	0.0
59264.19214152961	-90.68053112280175	8222.95872471342	3512244470.18814	86969.21125513625	-404.3081747404794	7563643706.340518	163465.10016197807	55744.49998737884	-101.98802251615416	10401.556736755569	3107449278.84288	63987.20534836871	59126.05298352883	0.986377	17.425337	0.04485875	0.0204063	0.0655080096	-0.0424402808	0.2140375662	-0.2164008664	0.0710227407	-0.0711418196	-0.0348290644	-0.06606736	-0.2405880381	-0.0010091721	0.0431596016	0.0954091611	-0.0675424666	4.1549e-05	-0.189090084	-0.1325469599	-0.1107991844	0.0185180773	-0.0508292656	0.1856954663	0.087500601	-0.0295794023	-0.0105369759	0.0291465011	-0.0242134935	-0.1645110864	0.0481349326	-0.0047941413	0.0155983173	-0.0868219117	-0.0422116663	0.0042926414	0.1300677446	-0.0865186844	0.0569053251	-0.0162682357	-0.122021419	0.009989178	0.1131074854	0.1458282471	0.1752710498	0.0547539064	0.0489599192	-0.0158110957	0.0850935413	-0.1262014071	-0.1539749694	0.0339731184	-0.0368548707	0.0442211441	-0.0257752222	0.1136811342	0.1261415445	0.0089775132	-0.1260285084	-0.0237527975	-0.0059540116	-0.100172437	0.1488669016	0.0623674	0.0083613	0.00388969258276	6.991133769000003e-05	0.0323228	0.0143581999999999	0.0010447633998399	0.0002061579072399	-0.0470397	0.0066125	0.0022127333760899	4.3725156250000005e-05	0.000580499	0.000131306	1.7241265636000013e-08	3.3697908900100005e-07	-0.000831586	1.7907999999999965e-05	6.915352753960001e-07	3.2069646399999867e-10	0.000239878	-0.0001613209999999	2.6024465040999993e-08	5.7541454884000004e-08	0.0
59328.9018813436	64.70973981398856	4187.350426794096	3519918598.446096	86884.15209369593	-85.0591614403238	7548855885.040486	7235.060944931068	55768.05950562904	23.5595182502002	555.0509001815162	3110076461.0233817	63930.63181400213	58542.60667482441	1.091635	19.284836	0.04806415	0.0281151	0.086443003	0.0370489279	0.1760182457	-0.0862092283	-0.0020721076	-0.0885046308	-0.1361687421	-0.1035064142	-0.0647782019	0.0081000917	0.1345037789	-0.0445638168	-0.0394758156	-0.0057691922	-0.2029110724	-0.2042775694	-0.016175118	-0.0434609674	-0.0515473526	0.2315902798	0.1085509005	0.0721062281	0.1071274452	0.0060100087	-0.0299481976	0.0925889086	0.0279241107	-0.0714046201	-0.1892065837	0.039000698	0.1456008677	-0.0601362823	-0.0133553209	0.1348958052	-0.0750327821	0.0647785541	-0.0363647633	-0.086284799	0.1297438498	0.0954343434	0.1361317809	0.1169568791	0.0408465695	-0.0381170009	-0.0799743221	0.0263354812	-0.1140352377	-0.1527831633	0.0437043584	0.0591272532	-0.2464449362	0.1244218212	0.0362261126	0.0484270904	-0.1514373145	-0.0556468641	-0.0276264393	-0.0628140096	0.1485039376	0.0623631	-4.300000000005688e-06	0.0038891562416099	1.849000000004892e-11	0.0103865	-0.0219363	0.0001078793822499	0.0004812012576899	-0.0326621	0.0143775999999999	0.00106681277641	0.0002067153817599	0.000452624	-0.000127875	1.6352015625000013e-08	2.04868485376e-07	-0.000890816	-5.922999999999996e-05	7.93553145856e-07	3.508192899999995e-09	0.000192064	-4.7814e-05	2.286178596e-09	3.6888580096000006e-08	0.0
59304.21085865831	-24.691022685285134	609.6466012452651	3516989425.5682063	86682.8636597102	-201.28843398572644	7513918852.247908	40517.03365642615	55774.15292116821	6.093415539166017	37.12971293294988	3110756134.073856	63920.524350011234	58536.3022874048	1.027029	18.143497	0.08110081	0.0454844	0.1205515093	0.1187033655	0.0906582613	-0.1297321031	0.0590110762	0.0616736719	-0.1498966016	0.0255168478	-0.0495881578	-0.0020242041	-0.0305538313	0.0132379981	-0.0420475796	-0.0315749217	0.0077669496	-0.2313171176	0.0694829838	-0.0129372858	-0.0650859843	-0.1409069289	0.0266829496	0.0789352185	-0.0252479416	-0.1331929486	0.0963906487	0.0103514918	0.0764346323	-0.1544628324	-0.0240618576	-0.0183313553	0.1144822824	-0.0120708209	-0.032883887	-0.0165635958	-0.0778256823	-0.186257745	0.0638954251	0.03307385	0.1056243281	0.0924931672	-0.019383378	0.1463394297	0.1111193499	-0.0525842566	0.0011004206	-0.0061439195	0.073843637	0.1584593722	-0.1677483164	-0.0303458445	-0.1612414025	-0.0810133831	-0.0684807693	-0.0022041751	-0.0358795805	-0.0395595173	0.087698946	0.0344990351	0.1479600444	0.0623503	-1.2800000000000313e-05	0.0038875599100899	1.6384000000000796e-10	0.0401798	0.0297933	0.00161441632804	0.00088764072489	-0.0483277	-0.0156656	0.00233556658729	0.00024541102336	0.000938612	0.000485988	2.3618433614400002e-07	8.80992486544e-07	-0.000912556	-2.174000000000002e-05	8.327584531360001e-07	4.726276000000007e-10	-1.27902e-05	-0.0002048542	4.1965243257640013e-08	1.6358921603999999e-10	0.0
59258.07660410028	-46.13425455803372	2128.369443625455	3511519642.8174167	86598.25377108564	-84.60988862455997	7499257556.201348	7158.833253060443	55746.679018578354	-27.473902589852518	754.8153235167047	3107692221.6004043	63955.64443122473	58052.08212713108	1.023919	18.088556	0.07095799	0.0409956	0.151875617	0.101622744	-0.0283898345	-0.1523225375	-0.0181945245	0.0176238	-0.1785281805	0.0507009479	0.039705206	0.0971452192	0.0027012516	-0.057587376	0.0364420877	0.099871707	0.0646869455	-0.1700919782	0.1673245353	0.0143236946	-0.0869681317	-0.0654266768	-0.1157666318	0.0055390349	-0.0153256923	0.0753440048	-0.1633356401	0.0770178051	-0.0744381822	-0.1912967684	0.2383856332	-0.2215910682	-0.0536593265	-0.0387079916	0.01313062	0.1091110338	-0.1795856363	0.0497477918	-0.009381283	0.103465708	0.1351317698	-0.0791646743	-0.0411481082	0.1860796033	-0.0596335131	0.1018118169	0.1195190291	-0.0122171963	-0.0468196283	-0.0577251375	0.0247908854	-0.0286642437	0.1388553561	0.0255355152	-0.0831410279	-0.1345287828	-0.0664978983	-0.0449720518	0.1062320241	0.0532442463	0.1472358847	0.056817	-0.0055332999999999	0.003228171489	3.061740888999998e-05	0.0168407	-0.0233391	0.00028360917649	0.00054471358881	-0.0328077	0.0155199999999999	0.00107634517929	0.0002408703999999	0.000432339	-0.000506273	2.56312350529e-07	1.86917010921e-07	-0.000893604	1.895200000000003e-05	7.985281088159999e-07	3.591783040000012e-10	-1.8877e-05	-6.086799999999999e-06	3.704913423999999e-11	3.5634112899999995e-10	0.0
59231.19148810227	-26.885115998011315	722.8094622265239	3508334045.1002383	86485.68631731185	-112.56745377379411	7479773937.776462	12671.431649115277	55776.06540602282	29.386387444465072	863.5597670362145	3110969472.176936	63984.65064332042	58112.75065768942	1.069469	18.893248	0.0721834603499999	0.0351974	0.1668574366	-0.0298337073	-0.0496624034	-0.1324206352	-0.0525597272	-0.0714526886	-0.057446935	0.1718758714	-0.0780391786	0.0962864783	-0.0140582834	-0.0139635667	0.026703991	0.1799245901	0.0387386211	-0.0368727511	0.0334483151	0.0128511971	0.1483136401	-0.1861483711	-0.1074291044	0.0398238199	-0.144331264	-0.0324063008	0.0107504725	0.3402642725	-0.1015166789	-0.0913757742	-0.116853286	0.0286158129	0.0138058074	-0.1865618328	-0.1155022592	-0.1847876283	0.2226188113	-0.041540091	-0.0098822906	0.143559273	-0.0021927184	-0.1072925494	0.1754268151	0.0768250648	-0.0438841815	0.0252547006	-0.1780353329	0.1034816176	0.0315388131	-0.0830497481	-0.0853547176	-0.3262538695	-0.0310138625	-0.0870838745	0.0414217256	-0.0580640628	0.1111620324	0.0167244695	-0.1231819493	0.2291876078	0.1463323407	0.0399314	-0.0168856	0.00159451670596	0.00028512348736	0.0375908	0.0207501	0.00141306824464	0.00043056665001	-0.011632	0.0211757	0.000135303424	0.00044841027049	0.000554309	0.00012197	1.48766809e-08	3.07258467481e-07	-0.000767788	0.0001258159999999	5.894984129440001e-07	1.5829665855999988e-08	7.782070000000001e-07	1.9655207e-05	3.8632716221284893e-10	6.056061348490002e-13	0.0
59448.754835544925	217.5633474426577	47333.810150454585	3534154451.496726	87723.42913332612	1237.7428160142736	7695400018.90969	1532007.278594944	55984.62028915085	208.5548831280321	43495.139276547125	3134277708.920401	64102.83534261288	57804.27292193373	1.383394	24.439045	0.28242171035	0.144501	0.156120597	-0.2446895189	0.0182547479	0.0559433952	-0.0653629411	-0.32961191	0.0229285659	0.0622702435	0.1122296773	0.0283238374	0.0503752429	-0.0858862665	0.2130189178	-0.0404489806	-0.2516533222	0.166985151	-0.070697288	0.0037680235	-0.0515448151	0.1123318351	-0.0390524134	0.1781342999	-0.051891385	0.0259664536	0.0514724146	0.0211569175	-0.1277341402	0.0859418369	-0.0473272122	0.0176190309	0.0181597791	-0.0559854333	0.0784317982	-0.0320002168	-0.1250465055	-0.17015737	-0.0067581141	-0.2729988829	0.0155702816	-0.2073069493	0.1369023565	0.0348690154	0.1403853089	0.1263439669	0.0797225652	0.1398651316	0.1509203376	0.0578958025	0.0309407548	-0.0429044488	-0.0712045902	0.1292645274	-0.0508235763	-0.0530093911	-0.0009100926	-0.0637332816	-0.0894010421	-0.1848662503	0.1452505133	-0.0107053	-0.0506367	0.0001146034480899	0.00256407538689	-0.0393828	-0.0769736	0.00155100493584	0.00592493509696	0.0875108	0.0991428	0.00765814011664	0.00982929479184	0.0	-0.000554309	3.07258467481e-07	0.0	-0.000512276	0.000255512	2.62426700176e-07	6.528638214400002e-08	-0.000302773	-0.000303551207	9.214333527115685e-08	9.1671489529e-08	0.0
59489.497837013136	40.74300146821042	1659.9921686385967	3539000352.8999906	86556.30022707612	-1167.12890625	7491993108.999738	1362189.8838043213	55814.02762141559	-170.59266773526178	29101.858285033428	3115205679.3241425	63956.2117043604	58880.29700163152	1.459687	25.786831	0.29943543	0.18572	0.0930057283	-0.0223734155	-0.0189331863	-0.0347199203	0.2605843705	0.1365799826	-0.0093541741	0.1691125007	-0.1021275866	-0.1470990208	-0.0004799174	0.0990434782	-0.0767294837	0.0282937887	0.0583162446	-0.1056462668	-0.0342434015	0.1244861541	0.0982772018	-0.0930191786	0.1066914644	0.03155973	-0.082391387	-0.0308660697	0.1198733827	-0.0642449223	-0.1614663617	0.1650087063	-0.0178437966	-0.0486479516	-0.0002197873	0.1748703194	0.1855533046	-0.1347520818	0.0301754614	0.1040828642	0.0036469053	0.1233184017	-0.1285189266	0.0303059271	-0.0093600132	0.1441726731	0.2373378002	-0.0482527736	0.0371844671	0.024941951	0.0197787504	-0.0074797145	-0.1484444921	0.089232548	0.1467633857	0.0642543862	0.1340972275	0.114738841	0.1816434704	0.2360408224	-0.1247033719	-0.1674142949	0.1439917206	0.0115749	0.0222802	0.00013397831001	0.00049640731204	0.00101343	0.04039623	1.0270403649000002e-06	0.0016318553982129	-0.0815711999999999	-0.1690819999999999	0.0066538606694399	0.0285887227239999	0.000669879	0.000669879	4.48737874641e-07	4.48737874641e-07	-0.00105411	-0.000541834	1.1111478921e-06	2.9358408355600005e-07	-0.0004446	-0.000141827	2.011489792900001e-08	1.9766916000000002e-07	0.0
59671.28466264495	181.78682563181064	33046.44997329033	3560662213.290406	87440.23872053417	883.9384934580448	7645795347.504003	781347.2602168779	55946.537838247175	132.51021683158615	17558.95756475398	3130015096.086423	64074.39428206424	60058.65090038361	1.20405	21.270761	0.09789287	0.0512734	-0.0490245316	0.101266255	0.077298776	-0.068377717	0.1644499679	0.1596715512	0.0109592311	-0.127843823	0.1475974265	0.014108799	0.187145729	-0.2507484812	0.0450133564	-0.0999155006	0.1638527069	-0.0357905065	-0.0597367033	-0.0533275468	-0.0283867952	0.0111102768	-0.0362511367	0.0569633701	0.1394466473	-0.2782047986	-0.1071696243	0.1141739725	0.0475976181	0.0222696046	-0.0749273805	0.0573041154	-0.037031928	0.0396023005	0.1668747614	0.014093311	-0.0788468605	-0.0142496388	-0.0633525315	0.0244514094	0.0786568324	0.045284414	-0.0995962458	-0.0897580202	0.1309854926	-0.0942521546	-0.1342462632	0.2010328511	-0.0108521774	-0.0027184388	-0.0162486988	-0.1447145223	-0.0687758561	-0.0570397371	-0.1956780094	0.1409697363	-0.0490093299	0.1034520356	0.1022348908	-0.2221851357	0.1425574961	0.0165532	0.0049783	0.00027400843024	2.478347089e-05	0.021576	0.02056257	0.000465523776	0.0004228192850049	-0.0944933	-0.0129221000000001	0.00892898374489	0.00016698066841	-0.000248383	-0.000918262	8.43205100644e-07	6.169411468900001e-08	-0.00112976	-7.565000000000002e-05	1.2763576576e-06	5.7229225000000044e-09	-0.000639286	-0.0001946859999999	3.790263859599999e-08	4.08686589796e-07	0.0
59718.04151679619	46.75685415124463	2186.203410120762	3566244482.6017933	87787.38490078936	347.14618025519303	7706624947.719339	120510.47046577097	56089.27107103191	142.73323278473254	20372.775741180645	3146006329.279697	64134.71286956705	58977.44960030191	1.389628	24.549183	0.27259998	0.146203	0.068394459	0.0894544634	0.0328801392	-0.035799269	-0.1919012524	-0.2004356211	-0.107895568	-0.0694406571	0.2698364964	0.0384103816	-0.075745581	0.1609468019	0.2724787982	-0.271631655	-0.1062758742	-0.1400149531	-0.0296737097	0.0455019843	0.030323892	-0.0507590138	-0.0045587525	-0.0067174407	-0.185213632	-0.0188785041	0.1784780524	-0.0635777275	-0.1467966951	0.1247561338	-0.0341404401	-0.0909711273	-0.0697352894	0.0066080766	0.002507006	0.0290572006	0.2117510711	-0.0557265543	-0.1659600829	-0.2599321298	0.1765896391	-0.1843367179	-0.1894752399	0.0089692217	0.101593299	-0.1079646186	0.0945889395	-0.0392771169	-0.0516808107	0.0135737148	-0.1200179762	0.005173275	-0.028678498	0.202426523	0.1183052383	-0.018069611	0.1846045639	0.091326361	-0.0516890229	0.0158222391	0.1409495873	-0.0337847	-0.0503379	0.00114140595409	0.00253390417641	-0.0702697	-0.0918457	0.00493783073809	0.00843563260849	0.00652118	0.10101448	4.25257885924e-05	0.0102039251696704	-0.000170717	7.766600000000003e-05	6.032007556000004e-09	2.9144294089e-08	-0.000814074	0.000315686	6.627164774760001e-07	9.965765059600002e-08	-0.0004446	0.0001946859999999	3.790263859599999e-08	1.9766916000000002e-07	0.0
