global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
59532.83044181598	-48.72949080281978	2374.563273902097	3544157900.414012	87959.45118190818	31.14084572988213	7736865052.222488	969.752272772318	56065.18115702376	-58.99793455471081	3480.75628172194	3143304538.1698923	64188.22590154991	57389.36703565376	1.13123	19.134644	0.04818845	0.0286547	-0.0871728336	-0.0626218606	-0.0562275833	0.0408071535	-0.009241811	-0.0405612528	0.0134730397	0.1121161741	-0.0253389693	0.009221944	0.0437722145	-0.0093404487	0.0547652892	0.1466716467	0.0276886894	0.0706151772	-0.1404673056	-0.0226617439	-0.0384032376	0.0137066749	-0.0626686957	-0.0692239213	0.1422900411	-0.0210238551	0.0122750178	-0.1289984756	0.0626796582	-0.1381095454	-0.0149107726	-0.0513296455	-0.0225643547	-0.055979386	0.1011861842	-0.1066749781	-0.1927479387	-0.1108452793	0.0857889903	0.043086662	0.0353138087	0.1946717377	0.1029551541	-0.1066157142	-0.06704555	-0.05961677	-0.1187386731	-0.0093190443	0.1612234549	-0.0897274977	-0.0271392415	-0.1239381806	-0.0297736267	0.0557805631	-0.0074951625	-0.0116581919	-0.0014533006	-0.0248446665	-0.0419667852	0.0064381511	-0.1797735796	-0.0014930838	0.1724007671	0.0025898877	0.0511340033	-0.1197829448	0.0856264045	0.1469241959	-0.0567952429	0.0034063763	0.0325670789	-0.010332954	-0.1218117585	-0.0012216347	0.029459951	0.0656817891	0.1659161349	0.0459023167	-0.1691537759	0.0942433782	0.0271699288	-0.0517037307	-0.00672369	-0.00123559	4.52080072161e-05	1.5266826481e-06	0.00364112	0.02350912	1.32577548544e-05	0.0005526787231744	-0.0662943	-0.0052033	0.00439493421249	2.707433089000001e-05	9.18778e-05	0.0002438938	5.948418567844e-08	8.441530132840001e-09	-0.000399919	5.3111e-05	1.59935206561e-07	2.820778321e-09	-0.000477276	-6.780399999999998e-05	4.5973824159999975e-09	2.27792380176e-07	0.0	0.0	0.0
59503.92696068232	-28.90348113366053	835.4112216438705	3540717323.7422166	88286.93480441994	327.4836225117615	7794582857.159898	107245.5230134259	55958.69943715056	-106.4817198732053	11338.356667155764	3131376042.697354	64106.3473082895	57731.74269995359	1.0322	17.45957	0.06800137	0.0325051	-0.0666367056	-0.0545405983	-0.1271135355	0.068516561	0.0249039077	0.0353717476	-0.0270624677	0.1347567464	-0.0414205444	0.076402165	-0.0418479204	-0.001790868	0.1155394042	-0.0259070961	-0.0478624573	-0.0379734134	-0.103286352	0.078533437	-0.0412530807	0.0206167985	-0.0924347581	0.0491985538	0.0277524046	0.0343185602	0.0825453069	-0.055756653	0.09438462	0.0844950639	-0.1902439675	-0.092673329	-0.1950687413	0.0271942396	-0.0684140994	0.1737258273	0.0258577671	0.0481810818	0.0611993111	0.00116351	-0.1059468762	0.067803202	-0.0428824812	0.1289824139	0.0476222139	-0.1234371129	-0.0069325212	-0.004470919	-0.1264119624	-0.029415045	0.0296344566	-0.1184371077	0.114605377	0.0081432736	0.0254250267	0.008680017	-0.0474347758	-0.0539173085	-0.02273573	-0.0746146979	-0.065969086	-0.0110547247	0.1212517391	-0.0713196694	-0.0828994822	-0.1046599933	-0.0765433862	0.1811160528	-0.0512599494	0.1117254508	0.0803365464	-0.1293219639	0.0548625889	-0.0220873593	-0.0024086692	-0.0491961344	-0.0117492723	0.0358456648	0.0150750954	0.0925138536	0.0218038294	-0.0590023366	-0.0146713	-0.00794761	0.00021524704369	6.316450471210002e-05	-0.0144105	-0.01805162	0.00020766251025	0.0003258609846244	-0.0536335	0.0126608	0.00287655232225	0.00016029585664	-0.000192297	-0.0002841748	8.075531695504e-08	3.6978136209e-08	-0.000399919	0.0	1.59935206561e-07	0.0	-0.000174624	0.000302652	9.159823310400002e-08	3.0493541375999994e-08	0.0	0.0	0.0
59511.44312776517	7.516167082845641	56.49276761725235	3541611863.149228	87894.36950516375	-392.5652992561954	7725420190.710259	154107.5141801063	55948.53777705671	-10.161660093850514	103.25933586295405	3130238879.3907413	63937.33284956916	57366.60765283071	1.139519	19.274858	0.0366398	0.0203067	0.0141618275	-0.0250996598	-0.0285456554	0.168834309	0.0877863937	-0.0367762957	-0.0641587998	-0.0194555223	0.2051611862	0.1330820477	-0.124440447	-0.0236650456	0.019592807	-0.0707608433	-0.045743628	-0.0732085127	-0.0755906755	0.0602125956	-0.0261256889	0.1020220872	-0.033877653	-0.1448026567	-0.0589820756	-0.0394368486	0.032913068	-0.0424163211	-0.0514078018	-0.1582560319	-0.0201987137	-0.1022860048	-0.0867513064	-0.1607556046	-0.0553390341	-0.1044027888	-0.0560204969	-0.0149123168	-0.10324662	0.0115204797	0.1728223202	-0.0253606814	0.1514093356	-0.0149414764	0.0886970906	-0.091525806	0.0067274301	-0.0355996285	-0.0650648272	-0.0944744878	0.046407074	0.0241306629	0.065569704	0.1820417205	-0.0151790096	-0.1444235753	-0.000643782	0.0617142542	-0.1027460604	0.0344138216	0.0246189478	0.0224994386	0.0275245	-0.0147164628	-0.1438298087	-0.0201941297	-0.0184362089	-0.1374146104	-0.0013416824	-0.0019084495	-0.0813360287	-0.1128208171	-0.0576908279	0.105775471	-0.0431877522	0.007830826	-0.0740843538	0.1058590888	-0.1350756669	0.0907363855	0.0163925382	-0.0660258464	-0.0225369	-0.0078655999999999	0.0005079118616099	6.186766335999998e-05	-0.0254221	-0.0110116	0.00064628316841	0.00012125533456	-0.0397531	0.0138804	0.00158030895961	0.00019266550416	-0.000269941	-7.7644e-05	6.028590736e-09	7.2868143481e-08	-0.000399919	0.0	1.59935206561e-07	0.0	-0.000174624	0.0	0.0	3.0493541375999994e-08	0.0	0.0	0.0
59743.228668385615	231.78554062044716	53724.53684071295	3569253371.723013	87575.94577402611	-318.4237311376346	7669546278.215162	101393.6725516126	55963.90159494808	15.36381789137522	236.0469001993413	3131958281.7290325	64002.085311520816	58118.95619400808	1.221137	20.655416	0.080257305	0.049318	0.0969849021	0.1224620883	0.0167667788	0.0458529467	0.1652041572	0.0199163193	0.0854290719	-0.1237268638	-0.0409262551	-0.0956243846	-0.0809589009	0.0988544753	0.0617624686	-0.0239247253	0.002994614	-0.0624978653	0.0404291771	-0.0124483162	0.0771207613	-0.0019961415	0.2746103314	-0.1255507664	-0.1329450461	0.0850651085	0.0963539731	0.0037700018	-0.1025697097	0.0152279639	-0.0269580136	0.0279392056	-0.0223740118	-0.0111383664	-0.0423852516	-0.0277757372	-0.0635597867	0.1250332546	0.1006861623	-0.1170304694	0.0645610508	-0.0013575898	-0.0007446119	-0.0039766926	-0.0019210832	-0.2450643318	-0.1399047301	0.0844293009	0.1166073319	-0.0306028353	-0.0584479727	0.1335668561	0.0293488968	9.53759e-05	-0.0079628643	0.0241240416	-0.0680456983	-0.0447050384	-0.0695954431	0.1508799171	-0.1690384392	-0.212085928	-0.1565450078	0.0874740799	-0.1625960497	-0.0140531055	-0.1269359372	0.0015804435	-0.0891830562	-0.0290075851	-0.0056893973	0.0925383314	-0.0530093656	0.0118782126	0.1579662191	-0.0260611879	-0.0224369918	0.0295643426	0.1083815245	0.0889118951	0.010947271	-0.0727415132	-0.00964634	0.0128905599999999	9.30518753956e-05	0.0001661665371135	-0.0254333	-1.1199999999999403e-05	0.00064685274889	1.2543999999998667e-10	-0.0836811999999999	-0.0439280999999999	0.0070025432334399	0.0019296779696099	-0.000114413	0.000155528	2.4188958784e-08	1.3090334569e-08	-0.000614269	-0.0002143499999999	3.77326404361e-07	4.59459225e-08	-7.59531e-05	9.867089999999998e-05	9.735946506809996e-09	5.7688733996100005e-09	0.0	0.0	0.0
59744.72153326271	1.4928648770946893	2.228645541262942	3569431751.087105	87993.62373581978	417.67796179367	7742877818.161027	174454.87976811442	56031.75052104134	67.8489260932547	4603.476772007939	3139557066.452216	64128.152481885074	58705.70351307592	1.053817	17.825209	0.050476835	0.025142	0.0685727018	0.1636624957	-0.0069171239	-0.0310962149	0.1334134974	-0.0751718418	0.0504720145	-0.0369143833	-0.1514572411	-0.0118392746	-0.0246182003	0.0331081504	-0.0814183379	-0.0330102672	0.0679999252	-0.0171092961	0.07558026	0.0490888512	-0.0633739933	0.0531929795	-0.0444570063	0.03795197	-0.1532776883	-0.0016123694	-0.0634991821	0.0431088956	-0.0447980861	0.0155120863	-0.1053476468	-0.0421865507	0.1292932275	0.0361835063	0.1063709214	0.0787469391	-0.1180370891	-0.0207750068	0.0423486074	-0.2170725425	-0.193785729	-0.1378856988	0.049378874	0.0166369421	-0.0158539332	0.0451218302	-0.256375086	-0.0968829146	-0.0145069159	-0.1169921451	-0.0312207262	0.0331693344	0.0948231563	-0.1464187714	-0.068991649	0.0137106178	-0.0733447143	0.0121659984	-0.0652475353	0.1075047352	-0.0871818326	0.1037077076	-0.0222037744	0.0316115308	-0.0058626432	-0.0023382952	-0.0457444978	0.1343287596	-0.0301630373	-0.0057469508	-0.0080965642	-0.0292103526	0.091533588	0.108610709	0.1512893602	0.10688301	-0.016101866	-0.2137574601	0.1474326868	0.0870413278	0.0054793138	-0.0791180255	-0.0290794	-0.01943306	0.0008456115043599	0.0003776438209635	-0.0254479	-1.460000000000003e-05	0.0006475956144099	2.1316000000000087e-10	-0.0784500999999999	0.0052311	0.0061544181900099	2.7364407210000024e-05	8.711459999999998e-05	0.0002015276	4.061337356176e-08	7.588953533159996e-09	-0.0008300319999999	-0.0002157629999999	6.88953121023834e-07	4.6553672168956864e-08	-0.000174624	-9.867089999999998e-05	9.735946506809996e-09	3.0493541375999994e-08	0.0	0.0	0.0
59687.261100716416	-57.460432546293305	3301.7013084071227	3562569137.705095	87855.50361528789	-138.12012053189392	7718589515.495863	19077.167695744905	56066.53514064996	34.78461960862478	1209.9697613167236	3143456362.6777368	64181.66863319718	57907.77870597119	1.097098	18.55731	0.0344219819999999	0.0205191	0.030673809	0.0150250206	0.0839253509	-0.0536905201	0.0212662214	-0.170512462	0.0234075439	-0.0271302614	0.0440872476	0.0867625856	0.03307279	-0.0333327021	-0.1962355031	0.049306706	0.1465826991	0.0688962988	0.0629341656	-0.0105360914	0.0086857436	0.1005164403	0.1460104724	0.0353913941	0.0418565297	0.0162955878	-0.1341953351	-0.0382297499	0.0672139035	-0.1313215221	-0.1269638632	-0.0903374811	-0.1474867993	0.0566317845	-0.0530832867	0.052383891	0.0737927025	0.0102800877	0.0462185631	-0.0694608302	0.0500968005	-0.1312740578	0.0040939444	0.0790170126	-0.0455949772	-0.1980478781	0.0770336795	0.0140046697	-0.0161456639	0.159950193	-0.0696522926	0.0089702467	-0.0490158031	-0.101511934	-0.101795631	-0.1119215704	0.0125921718	-0.0516951553	-0.0624101026	0.0281652778	-0.0351152678	0.1232787709	-0.0681830389	0.0741476353	-0.0452808051	-0.1114625665	0.0438955732	0.1050222955	0.1146111278	-0.0641739784	-0.0574245432	0.0264774888	-0.0901516379	0.0416620469	-0.0900311531	0.1663689805	0.0305366074	0.116682471	0.0081424317	0.0851256531	0.0	-0.0851256531	-0.023632	0.0054473999999999	0.000558471424	2.9674166759999975e-05	-0.0254422	5.699999999997374e-06	0.00064730554084	3.2489999999970056e-11	-0.060967	0.0174830999999998	0.003716975089	0.0003056587856099	0.000143779	5.666440000000001e-05	3.210854227360001e-09	2.0672400841e-08	-0.0008300319999999	0.0	6.88953121023834e-07	0.0	-1.57276e-06	0.0001730512399999	2.99467316655376e-08	2.4735740176e-12	0.0	0.0	0.0
59656.29755328936	-30.96354742705444	958.7412692674494	3558873837.766598	87750.02959787029	-105.47401741759676	7700067694.427113	11124.768350207509	55943.39008211861	-123.14505853135051	15164.705440689744	3129662893.880087	64001.81329558807	57758.69956111822	1.089251	18.42457	0.069054412	0.0331435	0.0873969076	0.1154741357	0.10214734	-0.0074389344	0.0486245885	-0.0161310063	0.0430072556	-0.0843390542	-0.051696477	0.0839526568	-0.0114996674	0.1335341381	-0.0806484832	0.1437624207	0.1871861275	-0.1098392098	0.0745494597	0.0841353538	-0.0584903418	0.0758152327	0.1367884027	-0.0466467406	-0.1406034485	0.0539071161	0.0733594759	0.079371771	0.0157353533	-0.1451229853	0.076812021	0.0092935698	0.0284652602	0.1089455664	0.0799706048	0.0173858268	0.0802619841	-0.0563274956	-0.0156882824	0.0413694385	0.0771214591	0.0611327633	0.0665862612	0.029218069	0.0426402825	0.0100255798	-0.1771713075	-0.0064841707	-0.0725036378	-0.0100819443	-0.0209506845	0.0971130467	0.1210233989	-0.0376262633	-0.1328519834	-0.0650793023	0.0493569471	-0.0851100199	0.0226654433	0.0057170309	-0.1471792949	0.1687553942	-0.1333487264	0.1394616317	-0.1413565623	0.0711284826	0.1053232409	0.0088408842	-0.0267519571	-0.0502063952	0.1014255865	0.0385990572	-0.04374593	-0.0262265189	0.0179876353	-0.1272437364	-0.0284357503	0.0198415125	-0.1177013853	0.0831658636	-0.0054793138	-0.0907363855	-0.0148707	0.0087613	0.00022113771849	7.676037768999999e-05	-0.0185962	0.006846	0.00034581865444	4.6867716000000016e-05	-0.0841293999999999	-0.0231623999999998	0.0070777559443599	0.0005364967737599	0.000232114	8.833500000000001e-05	7.803072225000002e-09	5.3876908996e-08	-0.00117434	-0.0003443080000001	1.3790744356000002e-06	1.185479988640689e-07	-0.000174624	-0.0001730512399999	2.99467316655376e-08	3.0493541375999994e-08	0.0	0.0	0.0
59667.18841872644	10.890865437075265	118.61094996848055	3560173373.795802	87912.78022661601	162.75062874572177	7728656927.173287	26487.76715712776	56013.52729694989	70.13721483128029	4919.228904289163	3137515240.2461505	64075.846965574645	57877.02966912902	1.023215	17.307581	0.05096315	0.0257968	0.0099681209	0.0579396609	0.0609318032	-0.0684897061	0.032172733	-0.0193594884	0.0385191298	-0.0117366479	-0.0543329823	-0.007425279	0.0620167697	0.0314911211	-0.1169182912	-0.0987320542	0.1175418907	0.0253724889	0.0528739434	-0.0332818688	0.0126571463	0.0994362171	0.0542916114	-0.128056584	-0.0016492311	0.0701441304	0.0938529529	0.1145362992	-0.1165268679	-0.0684173925	-0.1444741793	0.113372151	0.0119472573	-0.0953489252	0.0531705155	0.0034651814	-0.0242253825	0.0990112731	-0.0999511073	0.0625779953	0.014734105	0.0618507795	0.0634560996	0.0323506638	0.0509367308	-0.0436516571	0.0847209289	0.1613331724	0.0599866007	0.044437585	-0.0293205702	0.0414219894	-0.0169620573	-0.0949020068	-0.0736241629	-0.0973357827	0.0409283606	-0.0521764618	-0.1256213009	0.0564984524	0.0480908468	0.0276783532	0.0151190412	0.1525660499	-0.1687840232	0.0157237089	-0.000482237	0.0490564201	-0.0198385578	-0.0545916817	-0.0013702978	-0.0199396004	-0.0003807351	0.0241704117	0.0077501262	-0.1048278193	-0.0210657508	0.0179992759	0.07264019	0.0811629751	-0.010947271	-0.0959240631	-0.0224295	-0.0075588	0.00050308247025	5.713545744000002e-05	-0.0306097	-0.0120135	0.00093695373409	0.0001443241822499	-0.0784446	0.0056847999999998	0.00615355526916	3.231695103999878e-05	6.2301e-05	-0.000169813	2.8836454969e-08	3.881414601e-09	-0.0008300319999999	0.0003443080000001	6.88953121023834e-07	1.185479988640689e-07	-0.000174624	0.0	0.0	3.0493541375999994e-08	0.0	0.0	0.0
59600.935206626375	-66.25321210006223	4389.488113575832	3552271477.504475	87553.854197881	-358.9260287350189	7665677384.903804	128827.89410349162	55845.2899610623	-168.23733588759205	28303.80118655447	3118696410.835125	64018.868420224375	57910.490899663695	1.111579	18.802252	0.07245119	0.0349927	-0.044498184	0.0384010121	0.0311173907	-0.0875151993	-0.0943999914	-0.1212671657	0.1057047024	-0.01363838	-0.0720369504	0.0026762083	0.0442845179	-0.1229440991	0.0031086599	0.0177936502	0.0614222028	-0.1109413972	-0.0044792521	-0.1654587303	0.0891942449	0.0192024155	-0.0224464565	0.0229724144	-0.0190987021	-0.0169899366	-0.0996237449	0.1991953458	0.0581353269	-0.0098991721	0.0100380988	-0.0064565221	0.1133192733	-0.0783997338	-0.0708092504	0.0765942694	-0.1193203835	-0.1798727915	0.0783261821	0.0524590487	0.0788416795	-0.0611169376	-0.0911037817	0.1897605639	0.0236359751	0.020243583	-0.0010296636	-0.0239621	0.0885448312	0.1195812263	-0.1347908788	-0.0002005133	0.0292253058	-0.0588745992	0.1737154086	-0.0255717315	0.0835247376	-0.0249699913	0.0290817547	0.0869835898	0.0056629823	0.0036403001	0.0455932161	0.083774297	0.0205981071	0.0594399473	-0.0202434793	-0.1511368358	0.1363946716	-0.0199885716	0.0452576077	0.0793364833	0.0402428137	0.0425165625	-0.0367538628	0.1575353524	-0.0585524379	0.0652232698	0.063762135	0.0791180255	-0.0163925382	-0.1006644984	-0.0176485	0.004781	0.00031146955225	2.2857961000000004e-05	-0.00969491	0.02091479	9.399127990809998e-05	0.0004374284407441	-0.0960039	-0.0175593	0.00921674881521	0.00030832901649	-0.000114413	-0.000176714	3.1227837796000004e-08	1.3090334569e-08	-0.00123724	-0.000407208	1.5307628175999995e-06	1.6581835526408137e-07	-0.000174624	0.0	0.0	3.0493541375999994e-08	0.0	0.0	0.0
59496.5079875332	-104.42721909317332	10905.044087533626	3539834462.710602	87633.30518581443	79.45098793343641	7679596177.790091	6312.459483599057	55954.54861908447	109.25865802216867	11937.454352805204	3130911511.165488	64024.51440976108	57098.08250458835	1.106501	18.71636	0.1430125199999999	0.0676616	-0.0746651391	-0.0290546028	0.0338867763	-0.0501070665	-0.1364362089	-0.0099008705	-0.0373185235	0.0040023681	-0.0841712779	0.0854587223	0.1281754015	-0.0704026701	-0.08817975	0.075677683	0.0091603753	0.0249427396	-0.0503059385	-0.0902632697	0.1531378528	0.0512651879	0.0291781318	-0.0204011795	-0.0980833058	0.1416482729	0.0331746734	-0.1550908253	0.0350515826	0.0764943945	-0.0090279217	-0.098096898	0.042856716	0.0672600314	0.1121299565	0.0815600306	0.0701097608	-0.1431858964	0.1208061522	-0.0196474391	0.0136162716	-0.0630182624	0.1545108947	-0.1545077424	0.0839118876	-0.0212036891	-0.0038777651	-0.0302195254	0.029248536	-0.0217290652	0.0170032422	-0.0694607493	-0.0338290242	-0.1013940269	0.120846373	-0.0965575671	0.17579574	0.0439440877	0.0399247115	0.0468826373	-0.0078268548	-0.0530328306	-0.1175308822	-0.016242948	-0.0429971638	0.0729900575	0.0587091513	0.0625568845	-0.0088722038	0.0476102507	-0.0469897103	-0.1426541993	0.009709038	0.0745303605	0.0370715411	-0.0321241059	0.003477511	-0.1932865234	-0.1591638693	0.0770320745	-0.0218038294	-0.1049355893	0.00315013	0.02079863	9.9233190169e-06	0.0004325830098769	-0.0438591	-0.03416419	0.0019236206528099	0.001167191878356	-0.0445568	0.0514471	0.00198530842624	0.00264680409841	0.000210431	0.000324844	1.0552362433600001e-07	4.4281205761e-08	-0.0008300319999999	0.000407208	6.88953121023834e-07	1.6581835526408137e-07	-0.000174624	0.0	0.0	3.0493541375999994e-08	0.0	0.0	0.0
59435.2769115654	-61.23107596780028	3749.244664174529	3532552141.554459	87408.13205666738	-225.1731291470496	7640181549.635804	50702.93808987389	55987.89841253994	33.3497934554689	1112.2087235224362	3134644768.652892	64104.897746824645	56503.06347260703	1.032737	17.468641	0.061595845	0.0295306	-0.0907272608	-0.0932914228	0.0517220581	0.0147623934	-0.1049863522	-0.0661188166	0.0200343	-0.0231811703	0.117351307	0.0239569188	0.0910951451	-0.0800722482	-0.0509492938	0.0415376975	-0.0480393281	0.0451845313	-0.060511563	-0.0309098208	0.0778841541	0.1604020495	-0.0002993115	-0.1087174376	-0.0348104435	-0.0100782164	-0.1298262937	-0.0043710224	0.1617323966	0.0075970829	0.0218890941	0.027464769	-0.041392847	0.1337857986	0.1491327256	-0.0917963917	-0.0269357664	-0.003853289	-0.0951250425	-0.0970804349	0.1508967052	-0.0251354065	-0.037943528	-0.0320680073	-0.0158713365	0.0602592273	0.0242289728	0.0385671088	0.1075348738	0.005843089	-0.0484779674	-0.0699115433	-0.1013922537	0.037879677	-0.0014175079	-0.2138552413	0.1046083991	0.0095755107	0.0644233505	0.0153730885	-0.0422668651	0.0380069463	0.0234656379	-0.0288855242	-0.0520510115	-0.1032610063	-0.0355128522	0.0429450551	0.1006204857	-0.0322472168	-0.0953512954	0.0605920322	-0.1985768524	-0.0051264176	-0.0641232864	0.0408016065	-0.0714458595	-0.0627962224	0.0212211219	0.0749062032	-0.0271699288	-0.1087174221	0.00314013	-1.0000000000000026e-05	9.8604164169e-06	1.0000000000000052e-10	-0.0222087	0.0216503999999999	0.00049322635569	0.0004687398201599	-0.0573327	-0.0127759	0.00328703848929	0.00016322362081	-0.000114413	-0.000324844	1.0552362433600001e-07	1.3090334569e-08	-0.0008902419999999	-6.021e-05	7.92530818563822e-07	3.6252441e-09	-1.64871e-05	0.0001581369	2.500727914161e-08	2.7182446641e-10	0.0	0.0	0.0
59528.4767243177	93.19981275229657	8686.20509706314	3543639541.117634	87774.2834138217	366.1513571543183	7704324828.809895	134066.81634594913	56018.57284906649	30.674436526554928	940.9210562216472	3138080504.0461693	64182.33524157901	56835.56575865106	0.98654	16.687225	0.0475347099999999	0.0249923	-0.0754488935	-0.083139692	0.0456355543	0.0005705356	-0.0728241085	-0.0176325818	-0.021771354	0.0281626377	-0.0587532465	-0.0082660288	0.0991472761	-0.0406799988	0.0027178362	0.0606701117	-0.0743336767	0.0926398629	0.0526024987	-0.0289852873	0.1474453454	0.0377857224	0.0789776967	-0.0259683525	-0.1347288171	0.0317014147	-0.0360853554	-0.004198268	-0.0268030315	0.0666151503	-0.0027782331	0.1679867091	-0.045106679	-0.0756288348	0.0963358232	-0.0341736792	-0.0272670689	-0.0735812413	0.0416690057	-0.0382729918	0.0270783545	-0.2147892076	-0.0081376	0.0079833392	-0.0894163785	0.1212153765	-0.0021283137	-0.0104269078	0.0553726284	0.0454617698	-0.0015910035	-0.0996809649	-0.0757564107	-0.1000502516	0.0591951605	-0.0980394459	0.0249105683	0.050099786	0.1170605261	0.1495946273	0.080048795	-0.0788959815	-0.1285892442	0.1322055371	0.0245040365	0.0420459043	-0.0299755359	0.1202072588	-0.1268093043	0.0014934965	-0.1123373009	-0.0264787192	-0.0982965316	0.0284900214	-0.0381532656	0.0129568454	-0.042915186	0.0645670432	0.0200560357	0.0727415132	-0.0324797145	-0.111992364	0.00315013	1.0000000000000026e-05	9.9233190169e-06	1.0000000000000052e-10	-0.043857	-0.0216483	0.001923436449	0.0004686488928899	-0.052396	0.0049367	0.002745340816	2.4371006890000022e-05	8.60343e-05	0.0002004473	4.0179120077290007e-08	7.40190077649e-09	-0.0008300319999999	6.021e-05	6.88953121023834e-07	3.6252441e-09	-0.000174624	-0.0001581369	2.500727914161e-08	3.0493541375999994e-08	0.0	0.0	0.0
59419.573430607976	-108.90329370972177	11859.927380825924	3530685706.675413	87465.69249986623	-308.5909139554715	7650247364.481155	95228.3521758732	55961.75500761282	-56.81784145367419	3228.267107454857	3131718023.5320783	64062.15017030831	56566.42392811058	1.022206	17.290524	0.0775859049999999	0.0390506	-0.1179086944	-0.0689882877	0.0779790524	0.0050973454	-0.0434677973	-0.0203674757	-0.013662983	-0.0014051882	0.102160814	0.0150651013	0.137234582	-0.0823809099	-0.0390501278	-0.0580665491	-0.0521407304	0.0051998871	0.0440633613	-0.0817611167	0.0755399077	0.0592437409	0.0960503061	0.0286325107	-0.0537212589	0.041897555	-0.0754924649	0.0064494807	0.0416129452	0.0692201233	-0.1197409572	0.1416150738	0.1201525793	-0.0301917069	-0.1115493808	-0.0908224137	-0.0839918725	0.0143714117	0.0360332173	-0.0073732956	-0.0138550343	0.1470597777	0.0704880637	-0.0463020648	-0.0031420176	0.0941426695	0.2074022417	0.0028885287	-0.0969240028	0.0999427833	-0.0632582248	0.0105939977	-0.0955013945	-0.0291248906	0.0496521277	-0.135613216	0.0342230266	-0.0306028689	-0.0439474245	0.0563019645	0.192515119	-0.0496251727	0.0051161977	-0.0060753465	-0.0316263607	0.0291021891	-0.0989507879	0.0275087101	0.0541837263	0.1849496435	0.0647408434	-0.0134844725	-0.0168364308	0.0014275265	0.1574394625	0.0361702237	0.1587138063	0.0183359268	0.0646734188	0.0705391264	-0.0377221809	-0.1147451459	0.00311899	-3.114000000000025e-05	9.7280986201e-06	9.696996000000155e-10	-0.023225	0.020632	0.000539400625	0.000425679424	-0.0648545	-0.0124584999999999	0.0042061061702499	0.0001552142222499	-0.000277194	-0.0003632283	1.3193479792089e-07	7.683651363599999e-08	-0.0008300319999999	0.0	6.88953121023834e-07	0.0	0.000351433	0.000526057	2.76735967249e-07	1.23505153489e-07	0.0	0.0	0.0
