global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
59413.26082059542	n/a	n/a	3529935561.336098	88348.79728618421	n/a	7805509981.915271	n/a	55671.5243917956	n/a	n/a	3099318628.1062927	63591.02857000683	58990.21182829522	n/a	n/a	n/a	n/a	-0.0970827755	-0.0561494615	0.0115033356	-0.1586148546	-0.1130285189	0.1380660338	0.1883956702	0.2470207723	-0.0029137447	0.0409281673	-0.2233425373	0.1681937494	-0.1641349579	0.0760821439	-0.0660174543	0.0234439006	-0.3321212742	-0.1383525085	0.1199356479	-0.1804013521	0.1138144966	-0.0859571798	-0.055609653	0.0379740663	-0.0121417166	0.0939666321	-0.0052436518	0.0011839218	-0.0060166623	0.0282143988	-0.0188488924	0.0466355991	-0.0551771636	0.0009295497	0.0998234018	-0.0637170811	-0.1295922165	-0.0438628659	0.0343252962	-0.0172088433	0.0433919973	-0.0539932232	0.0070891076	-0.0516027184	0.1380759667	-0.0914786086	0.0346942013	-0.0649552141	0.0400721372	-0.0360232593	0.0646124913	-0.0718098132	0.0781865549	-0.0322235627	0.1991876699	-0.025694039	-0.0968135988	-0.2100686381	-0.091754375	0.1662629837	-0.1114020064	0.0685267564	-0.0567184569	0.0003854033	-0.1346920863	0.0998212375	-0.1322696641	0.0384778189	-0.0641295556	0.0873720775	-0.0609445639	0.2735832435	-0.0077814749	0.1949823578	-0.0391116655	-0.0105060287	0.0510347253	-0.0624742172	0.0035126752	-0.0038724359	0.0133044413	-0.0761061383	0.1119982362	-0.0635772984	0.0146650842	-0.0993065908	0.0358057477	-0.0379090578	0.0859829101	-0.0012441577	0.0773993751	-0.017284806	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0229417	n/a	0.0005263215988899	n/a	-0.0721823	n/a	0.00521028443329	n/a	0.0782019	n/a	0.00611553716361	n/a	5.293960000000001e-23	n/a	n/a	2.802601248160001e-45	0.000760971	n/a	5.790768628410001e-07	n/a	0.000541494	n/a	n/a	2.93215752036e-07
59084.11578619669	-329.1450343987235	108336.45366933689	3490932738.236697	86855.03925438596	-1493.7580317982502	7543797843.880927	2231313.057561782	55388.43700694727	-283.0873848483316	80138.46746026739	3067878954.072566	63278.31068371816	57066.57907260782	1.333284	22.755196	0.10255915	0.0506948	0.0428554711	0.0626290389	-0.0580870989	-0.1470474909	-0.0079121493	-0.0162896429	-0.0207341384	0.116472822	0.0667071282	0.0611949563	-0.0587126279	0.1881889136	0.0921545818	-0.0189826379	0.1293944508	0.1079710576	-0.0188748599	-0.0641751056	-0.0896206987	0.0305451292	-0.0402765329	-0.1019760216	0.0456960346	0.035598639	0.0076280679	0.0525630917	0.1028009864	-0.0130464427	-0.0194554622	0.0140000725	-0.081192625	-0.0896226242	0.0259253385	0.0343248863	0.0948476542	0.0470225046	-0.0031371753	-0.0356828364	0.0414653343	-0.2163226855	-0.0094168306	-0.0388560357	-0.0053919874	-0.1201901363	0.0436579651	0.0105291829	0.0055630005	0.0296761991	-0.0297166762	0.0580177252	0.2088201447	-0.0070708067	0.0377850053	0.0562395956	0.1710126668	0.0714297734	0.1365854981	-0.0997919426	-0.0672789118	-0.0298576604	0.0212268469	-0.0101236309	-0.0082956852	-0.0742442129	-0.1600589758	0.0798360185	-0.0640834284	-0.0132817621	-0.0412808619	0.1224868959	-0.1020199919	0.1777807616	0.0455752901	-0.0640501175	0.0500383965	-0.0379393536	0.0443299456	0.1549366308	-0.1335463213	0.0793109749	-0.1362559812	0.131926773	0.1222906233	0.0741224738	0.0413845837	0.0635885185	-0.0404548427	-0.0184404368	-0.0918005479	-0.0441826161	0.1189353107	0.0038467432	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0140311	-0.0089106	0.0001968717672099	7.939879235999999e-05	-0.0603592	0.0118231	0.00364323302464	0.00013978569361	0.0400532	-0.0381487	0.0016042588302399	0.00145532331169	-0.000682907	-0.000682907	4.66361970649e-07	4.66361970649e-07	0.00057744	-0.000183531	3.334369536000001e-07	3.3683627961000015e-08	0.000548591	7.096999999999963e-06	5.036740899999947e-11	3.00952085281e-07
59130.72169927789	46.60591308119911	2172.1111341322858	3496442248.677453	86949.79150904606	94.7522546600958	7560266243.466578	8977.989763171643	55348.92023679255	-39.51677015471796	1561.575123460808	3063502971.378824	63154.96245521497	57638.33548245083	1.22537	20.913431	0.0944553	0.049009	0.1054611498	0.0530592579	0.0595150401	-0.1179155194	0.0102204892	-0.0720236821	-0.0990033298	0.1302712504	-0.0700306266	0.0063997739	0.0017011814	0.0607862022	0.1045763218	-0.1154415631	-0.1517797517	0.123236352	-0.0082524019	0.024837307	-0.0857809055	-0.0092489187	0.0862971106	0.0769648718	0.0591104819	0.0101234071	0.0574949392	-0.0222174935	0.0113265794	0.0473116744	0.053940469	0.0270836947	0.0426386566	-0.0201241617	-0.1664092045	0.0879992431	0.0701821541	0.0496153808	-0.0874292881	0.0281515933	0.0620046798	0.1581717758	0.1018990433	0.0686356455	-0.0448191951	-0.0385241863	-0.0254555861	0.0831045992	-0.0064414147	-0.0250053206	-0.0902497948	-0.0554352017	-0.007682572	0.0550911221	-0.0138751591	0.0671229776	0.1586757177	0.0256039633	0.0775905982	0.0585523376	-0.0828887796	0.0090487666	-0.0398605233	0.0487777562	-0.0367635417	0.0677162253	0.0769890837	0.0442529026	-0.0891205333	0.0824866441	-0.013552884	0.0675820079	-0.1558719488	0.0123365723	-0.1380926242	0.0271434994	0.0632261978	-0.0630908833	0.0914251902	0.021224293	0.0183933521	-0.2351397528	-0.0948198848	-0.1187030198	-0.0660414368	0.0506584324	0.0020618662	0.0179544254	-0.0363622899	-0.0138603886	-0.0684685868	0.0608975002	-0.0221368007	-0.0210243403	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0387496	0.0247185	0.00150153150016	0.00061100424225	-0.0316517	0.0287075	0.0010018301128899	0.00082412055625	0.0100812	-0.029972	0.00010163059344	0.0008983207839999	-0.0007474689999999	-6.456199999990003e-05	4.1682518439870915e-09	5.587099059608505e-07	0.000420856	-0.000156584	1.7711977273599998e-07	2.4518549056000013e-08	0.000548591	0.0	0.0	3.00952085281e-07
59163.18057876887	32.4588794909796	1053.578857809936	3500281936.1960144	86500.42199835526	-449.36951069079805	7482323005.893543	201932.95713848725	55384.64758817692	35.727351384368376	1276.443636942129	3067459188.466552	62939.879642004096	57064.113070231775	1.161505	19.823442	0.03066105	0.0163849	0.0936679408	0.030387282	0.1012748069	-0.0530928481	0.1365633324	0.088282122	-0.1264462624	-0.0172930249	-0.0166692829	0.0061698366	-0.0446158914	-0.0128198377	0.0426141005	-0.1132108658	0.095883058	0.0782430919	-0.0739264606	0.0254382644	-0.0526647772	-0.0490615506	-0.0528727762	0.1374229415	-0.0712034328	0.0050193402	-0.010084635	0.0809500094	0.0065314781	0.0021484493	0.0325683048	0.0106334999	0.0106451102	-0.0633266813	0.1049285187	-0.044757718	-0.0247560031	-0.0553715437	-0.1648071321	-0.1021825474	0.1793350218	-0.062448174	-0.0464887258	0.0747803625	0.0228495465	0.0373390394	-0.0774659566	0.0417334938	0.0672414889	-0.047104572	0.059001082	0.0905941395	-0.0547415348	-0.0793726696	-0.0767064868	-0.0422763658	-0.0831844227	0.1771624201	0.0603922249	0.125366989	0.0387914165	0.0552689302	0.0026419209	0.0248271557	0.001627981	0.0321816834	0.0377488307	0.1260697973	-0.0528750029	0.0531536689	0.0369021322	0.0941670242	-0.0022081172	-0.0047503405	0.1810364032	-0.0926880392	0.0073456428	0.0203503636	-0.0895417845	-0.0121192762	-0.0615834421	0.0226204369	-0.0830119084	-0.1016704922	-0.0834842548	-0.0726838998	0.1122911318	-0.0566116876	0.1058630183	-0.0855445036	0.0329397399	0.0427464388	-0.0823469101	0.127838388	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0501428	0.0113932	0.00251430039184	0.0001298050062399	-0.0404868	-0.0088351	0.00163918097424	7.80589920100001e-05	0.0121196	0.0020383999999999	0.00014688470416	4.155074559999997e-06	-0.0007474689999999	0.0	0.0	5.587099059608505e-07	0.000588743	0.0001678869999999	3.46618320049e-07	2.8186044768999993e-08	0.000548591	0.0	0.0	3.00952085281e-07
59237.09167609421	73.91109732534096	5462.850307836024	3509033030.24199	86856.32670641447	355.9047080592136	7544021488.931408	126668.16121871406	55354.97448849756	-29.67309967936308	880.4928445814171	3064173200.622216	63091.90968885066	57841.76751999628	1.198262	20.450768	0.10937216	0.0576197	0.0520741111	-0.003929664	0.0916407713	0.0316035951	-0.0687305625	0.0172814775	-0.09929137	-0.010060019	-0.1059618879	-0.0490543987	0.0201768038	-0.0262736086	-0.0367451171	-0.04664544	-0.0672610113	-0.0182331058	-0.0372909642	0.0424564344	-0.0473766815	-0.0076790926	-0.0281563139	0.1371274976	0.0225091316	0.0171975898	-0.0248581054	-0.1035390258	0.0715789552	0.1510921689	-0.0912467995	0.0280813446	-0.0816013274	-0.1091002096	-0.012174051	0.0417330004	-0.1496300002	-0.0956738381	-0.1263503583	0.0047203111	-0.1358199222	-0.0610090459	-0.016628572	-0.0453726499	0.1038208682	0.0961491703	0.0428711867	0.0091884672	0.0142334969	0.0298243431	0.0416941095	-0.0247632376	0.0045788864	0.0811081975	0.0207836273	0.0397460429	0.0823569148	-0.1563780993	0.0324034277	0.0904196172	-0.0291297045	-0.0195510095	0.003341994	0.0472835921	0.0333026573	0.1143514665	0.0672936186	0.1503361022	-0.1000156622	-0.054531006	0.1439599097	-0.0145516364	-0.0146070895	-0.082969094	-0.0197081447	0.0207015621	0.1783097363	0.0161645079	0.0466613101	-0.0956594	0.1164842342	0.1236356248	0.0028800699	0.1406819545	-0.0405151065	0.0100507599	-0.0852013523	0.0311873362	0.1141396972	0.0274803898	0.006042027	-0.0961443861	0.0232032358	0.0708812404	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0607477	0.0106049	0.00369028305529	0.00011246390401	-0.00956091	0.03092589	9.14110000281e-05	0.0009564106722921	0.00508023	-0.00703937	2.58087368529e-05	4.95527299969e-05	-0.000120172	0.0006272969999999	3.935015262088746e-07	1.4441309584e-08	-7.434799999999999e-24	-0.000588743	5.527625103999999e-47	3.46618320049e-07	0.000548591	0.0	0.0	3.00952085281e-07
59187.42934977356	-49.6623263206493	2466.3466555786563	3503151793.034437	87489.98863760965	633.6619311951799	7654498111.809067	401527.4430460049	55456.39969398921	101.42520549165056	10287.072309023542	3075412267.0194864	63159.373704433005	57938.98960373322	1.1716	19.995729	0.07497971	0.0360208	-0.0299288825	-0.1347648237	0.0118657841	0.1384006085	-0.0867930744	-0.0321688881	0.1054041608	-0.0026753858	-0.1700164903	0.0426570553	0.0340890514	-0.0833066152	-0.1104112832	0.0279434645	0.0044967062	-0.0093432688	0.0868215793	-0.0008889535	0.0170948413	-0.0795562342	-0.0399173584	0.0167299728	0.0833421844	0.0085106431	0.0111265678	0.0318257744	-0.0748592908	0.0111878188	-0.1155758997	0.0088453757	0.0978245746	0.1082950964	-0.0792206052	0.0540582707	0.0178628325	0.0534036168	-0.0282636127	0.1342141	-0.0477590492	-0.0663239623	-0.0367880918	-0.0822094058	0.0442845722	0.0220557029	0.0718701092	-0.005785816	-0.1331396609	-0.0545348063	0.0582189725	-0.0911352124	0.0187117544	0.098020743	-0.0822880352	0.0145683039	-0.0816475843	-0.1307166742	-0.1147362763	-0.00028752	-0.105679892	0.0870808875	0.0643918533	-0.0160450369	0.0818029654	-0.0145501097	0.0505423577	-0.0925676847	-0.0871523603	-0.0182836406	-0.0566168114	0.004810777	0.0035630857	-0.0223417538	-0.1260264527	0.0315794775	0.0645696142	0.0998066272	-0.1121483559	0.006691679	0.0553242922	-0.0395880616	0.0324403829	0.1348789414	-0.0251725065	0.1566758104	-0.0471330122	-0.0453949885	-0.0004510868	-0.0285703657	0.072067747	-0.0223683578	-0.0287946713	-0.0796849408	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0567248	-0.0040229	0.0032177029350399	1.6183724410000025e-05	-0.0316321	-0.02207119	0.00100058975041	0.0004871374280161	0.0259746	0.02089437	0.00067467984516	0.0004365746976969	-0.000216564	-9.6392e-05	9.291417664000002e-09	4.6899966096000007e-08	0.00027864	0.00027864	7.76402496e-08	7.76402496e-08	0.000733384	0.000184793	3.4148452849000023e-08	5.37852091456e-07
59051.49274356034	-135.93660621322488	18478.760908769367	3487078795.242759	86822.3504591557	-667.6381784539553	7538120539.252454	445740.7373293155	55377.188470200526	-79.21122378868313	6274.41797410084	3066633002.86411	63155.65116725432	57566.27878007777	1.186359	20.247627	0.04819598	0.028316	-0.0534476075	-0.0225232077	-0.0898886059	0.0372517088	-0.1125616737	0.0632431319	0.0246615732	0.0351239847	0.1007887287	0.0156135729	0.0642107061	0.0661469875	-0.0593020408	-0.1500306536	-0.0603901338	0.0505877383	0.0069840866	0.0359639271	0.051478887	0.0487759779	0.1038256318	-0.0988689353	0.1148526462	-0.0267870525	-0.0605991343	0.0203436598	-0.1875009673	-0.0971045455	0.0167002742	-0.0421570675	0.0652272179	-0.089189312	-0.0171536326	-0.1011470115	0.0197790009	0.087425991	-0.0664963358	0.0409575237	-0.038066807	-0.1066004055	0.0532495106	-0.0921018341	0.0672301631	-0.0373938389	-0.0931709598	-0.0727899429	-0.0750953431	-0.0534016506	-0.0276087276	-0.211371133	0.0053942647	0.0694032652	0.1191899537	-0.0147167509	-0.0547344869	-0.0440141369	-0.0478718893	-0.0455353628	-0.0089274058	-0.0742217916	-0.0864037391	-0.0565760621	-0.1287396964	-0.0341423476	0.0151522845	0.0553423997	0.0509675375	0.0572248139	-0.0099321353	0.0846569066	-0.0720093426	-0.0282844888	-0.0293600383	-0.0557620256	-0.0623473726	0.0818671195	-0.1020634616	0.0537744406	0.0301349376	-0.0635316115	0.0738175246	0.1189263688	-0.0745907989	0.1878831973	0.049560047	-0.0049859978	-0.0542315875	-0.0227783676	0.0149574626	-0.0278279304	0.037247724	-0.2101184407	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0607484	0.0040236	0.00369036810256	1.6189356960000018e-05	-0.00768322	0.02394888	5.90318695684e-05	0.0005735488532544	0.0262948	0.0003201999999999	0.00069141650704	1.0252803999999979e-07	-0.000293375	-7.681100000000001e-05	5.899929721000001e-09	8.606889062500001e-08	-0.0	-0.00027864	0.0	7.76402496e-08	0.000690769	-4.261499999999997e-05	1.816038224999997e-09	4.771618113610001e-07
59139.94724367026	88.454500109925	7824.198589696721	3497533359.984102	87071.95400219299	249.60354303728676	7581525173.760011	62301.92869676665	55385.44960683021	8.261136629684188	68.24637841430982	3067548028.1507287	63148.51663799477	57345.405104754536	1.069359	18.250782	0.08189924	0.0399999	-0.0496124215	-0.0210903072	-0.0821891608	0.0610119044	-0.022096697	0.1390157663	0.0294595405	0.0032949017	0.0763674184	-0.0045569702	0.0232001599	-0.0602734507	-0.1210939415	-0.049889628	-0.0781077463	0.0099419442	-0.0386162508	0.0257557906	0.0655642232	0.128029892	0.0430223264	0.0988078631	-0.0444851916	-0.0140784506	-0.0013581768	0.0163730564	-0.0755159169	-0.0170410951	0.1035819422	0.1209147441	0.005894456	0.0302980687	0.0774970428	-0.0380958991	-0.0681029167	0.0722577875	0.0104315195	0.0181866574	-0.0075012342	0.0601123409	0.0057849097	-0.062882395	-0.0784921336	-0.0984896589	0.0003344099	-0.0738768396	0.0458380173	0.0640993765	-0.0313240177	0.0286619763	-0.1003375596	-0.0593612433	0.0111303014	-0.0036058029	-0.001323418	-0.1858282599	-0.0673653676	-0.0424176282	0.0465992195	-0.0669502794	-0.0984022545	0.0717021089	-0.0534227616	-0.0697512886	0.0756916723	-0.0195370721	0.0224712526	0.0794873486	-0.0409852288	0.0098167845	0.0845809663	-0.1280814481	-0.0095401815	-0.0047983183	-0.0613267673	0.07341454	0.0516603091	0.0239217597	0.1465883488	0.0211891298	0.0916813817	-0.0152690518	0.0759498592	0.0029078772	0.0807030191	-0.0232655681	0.0212757983	-0.0922490551	-0.0459683033	0.0588682754	0.0759048259	0.0960238301	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0550943	-0.0056541	0.00303538189249	3.196884681000003e-05	-0.0316363	-0.0239530799999999	0.00100085547769	0.0005737500414863	0.00638641	-0.0199083899999999	4.07862326881e-05	0.000396343992392	8.35874e-05	0.0003769624	1.4210065101376e-07	6.98685343876e-09	-0.0	0.0	0.0	0.0	0.000420058	-0.000270711	7.328444552100002e-08	1.7644872336400004e-07
59213.018469780254	73.07122610999068	5339.404085217383	3506181556.302537	87234.51364446271	162.5596422697272	7609860370.785952	26425.63729486168	55435.71342503054	50.26381820032839	2526.4514200756635	3073118322.942111	63060.561661169246	57981.22940115573	1.037656	17.7097	0.025822344	0.0144055	-0.1186113539	-0.0089981146	-0.0546242438	0.0639591577	0.0058903234	0.0882163746	0.0376273701	-0.1064877858	0.1279486691	0.068041929	-0.0172536989	-0.0204702216	-0.0285862229	-0.0978594741	-0.0473264763	0.0131523923	-0.080976264	0.0200008214	0.1012361419	0.0465565543	0.0677755702	0.1142483733	0.1178196727	0.0292012335	0.0335130154	0.0457993703	0.0219034684	-0.0411221301	0.0160669764	0.0120789477	-0.0362808068	-0.1058850033	0.0839509119	0.0684366311	0.0419839537	-0.0563584001	0.0078630195	-0.0222723162	0.0574176676	0.1324695667	-0.0625404537	-0.1034147012	-0.0650870368	-0.0066895872	0.0316034602	-0.013066565	0.118616257	-0.0800945328	-0.032189431	0.1570497471	0.1217986687	-0.0779192493	-0.1107720074	-0.0911397456	0.0112810405	0.0054211162	-0.0822819823	0.0167644095	0.1479857205	-0.033742374	-0.0717804252	0.0263101914	-0.0804935892	-0.0100025184	0.023869999	-0.0334503198	-0.0160643302	0.0463842781	-0.0220734695	0.1126792788	-0.0388279379	-0.0116232573	0.0033201979	-0.1124108655	0.1005974231	0.0036306839	0.1027783183	0.001578847	-0.0268401527	0.0657625722	0.0070101983	-0.0267306809	0.1579748569	0.0230264235	-0.0505090749	-0.0834647662	-0.092515491	0.0040515092	-0.0365318323	-0.0330311185	-0.0710286695	0.0139291049	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0575497	0.0024554	0.00331196797009	6.028989160000017e-06	-0.0194048	0.0122315	0.00037654626304	0.0001496095922499	-0.000986354	-0.007372764	9.728942133160002e-07	5.435764899969601e-05	3.00098e-05	-5.35776e-05	2.87055922176e-09	9.005880960399998e-10	-0.0	0.0	0.0	0.0	0.000398382	-2.1675999999999987e-05	4.698489759999994e-10	1.58708217924e-07
59188.024231807394	-24.99423797285999	624.7119318439563	3503222212.465019	87117.08231222587	-117.4313322368398	7589386030.595139	13790.117790919052	55477.49606194015	41.782636909614666	1745.788747120694	3077752569.302585	63249.86954404572	57859.7404890446	1.057001	18.039865	0.072167464	0.0378929	-0.1001038367	-0.0123461857	-0.0284613587	-0.0710350603	-0.0654066024	0.0753754864	0.0633423679	0.0300044304	0.0395352991	-0.0769706634	0.0149763731	-0.1153794722	-0.1286905194	-0.0519810542	-0.0071535198	-0.0181580253	0.0421242512	-0.0149302377	0.1390696346	0.0213777534	0.1352108346	0.0700891167	-0.0580680657	-0.1374470629	0.1082702157	0.0118643851	-0.113921888	-0.1081959277	0.0808080738	-0.0343718713	-0.0152253963	-0.0487808574	0.0119547806	0.0148941468	0.1026598111	0.0719047498	0.1057222486	0.0949987829	-0.0156446509	0.083782705	-0.0759654422	0.0773699491	0.0232064399	0.0550561401	-0.0181183604	-0.0090172704	-0.0362095454	0.0198808542	0.0104091589	0.0601420216	-0.0552244075	0.0774267289	-0.0293239532	0.0127940424	-0.0440394401	-0.0589528944	-0.0720242859	-0.0988668453	0.0464658093	-0.0322927943	-0.1158493586	0.0154976133	0.0466249024	0.1129646366	0.1099781341	-0.005887207	0.0034883097	-0.0328774385	-0.1135625255	-0.0115085222	-0.0846955236	-0.0943044502	-0.0468249578	-0.111888753	-0.1550478365	0.0082902348	-0.066732489	0.0707592923	-0.1117650229	0.0110622159	0.0936275968	-0.0958966478	-0.0284965047	-0.0647229439	-0.0812250774	-0.0022859378	0.0023717991	0.0197814489	-0.0077561663	-0.0305606745	0.0242727988	-0.0242866171	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0425458	-0.0150039	0.00181014509764	0.00022511701521	-0.0118384	0.0075663999999999	0.00014014771456	5.725040895999999e-05	0.0100748	0.011061154	0.00010150159504	0.0001223491278117	0.000642135	0.0006121252	3.7469726047504e-07	4.1233735822500006e-07	2.599780000000001e-23	2.599780000000001e-23	6.758856048400003e-46	6.758856048400003e-46	0.000239787	-0.000158595	2.5152374025e-08	5.7497805369000014e-08
