onset	duration	trial_type	identifier	response
4.000109	9.96976	experimental_trial	33.mov	n/a
16.00056	9.967609	attention_check	f2.mov	NoResponse
32.04664	9.981983	experimental_trial	40.mov	n/a
44.04704	9.967583	experimental_trial	24.mov	n/a
56.04764	9.972871	experimental_trial	46.mov	n/a
68.04829	9.972886	experimental_trial	9.mov	n/a
80.04858	9.967525	experimental_trial	29.mov	n/a
92.04875	9.973033	experimental_trial	37.mov	n/a
104.049	9.970057	attention_check	f3.mov	Friendly
120.0872	9.974028	experimental_trial	28.mov	n/a
134.0875	9.972361	experimental_trial	45.mov	n/a
146.0878	9.966101	experimental_trial	23.mov	n/a
160.0882	9.971828	experimental_trial	10.mov	n/a
172.0885	9.968601	experimental_trial	41.mov	n/a
184.0887	9.969512	experimental_trial	47.mov	n/a
198.089	9.971793	experimental_trial	32.mov	n/a
210.0892	9.973071	experimental_trial	48.mov	n/a
222.0895	9.969195	attention_check	a3.mov	Adversarial
238.0965	9.988353	experimental_trial	31.mov	n/a
250.0968	9.966256	experimental_trial	12.mov	n/a
264.0972	9.968748	experimental_trial	7.mov	n/a
278.0975	9.967796	experimental_trial	20.mov	n/a
290.0979	9.973339	experimental_trial	13.mov	n/a
302.0982	9.973438	experimental_trial	2.mov	n/a
314.0985	9.968626	experimental_trial	16.mov	n/a
326.0988	9.969032	experimental_trial	5.mov	n/a
338.0992	9.972307	experimental_trial	42.mov	n/a
350.0995	9.972894	experimental_trial	19.mov	n/a
