onset	duration	trial_type	identifier	response
4.00022	9.966938	experimental_trial	27.mov	n/a
16.00052	9.970874	experimental_trial	50.mov	n/a
30.0008	9.969749	attention_check	a3.mov	Adversarial
46.02935	9.973568	attention_check	n2.mov	Neutral
62.04318	9.972541	experimental_trial	1.mov	n/a
74.0435	9.96675	experimental_trial	21.mov	n/a
86.04382	9.97231	experimental_trial	44.mov	n/a
98.04412	9.976038	experimental_trial	22.mov	n/a
110.0444	9.970161	experimental_trial	43.mov	n/a
122.0447	9.968499	experimental_trial	35.mov	n/a
134.045	9.96666	experimental_trial	3.mov	n/a
146.0453	9.968294	experimental_trial	49.mov	n/a
158.0455	9.973286	experimental_trial	30.mov	n/a
170.0459	9.968368	experimental_trial	18.mov	n/a
182.0461	9.96963	experimental_trial	36.mov	n/a
194.0464	9.968692	experimental_trial	38.mov	n/a
208.0467	9.970342	attention_check	a2.mov	Adversarial
226.0828	9.967639	experimental_trial	34.mov	n/a
240.0831	9.965952	experimental_trial	39.mov	n/a
254.0834	9.976611	experimental_trial	6.mov	n/a
266.0837	9.97016	experimental_trial	25.mov	n/a
278.084	9.969394	experimental_trial	14.mov	n/a
290.0843	9.969396	experimental_trial	15.mov	n/a
302.0847	9.968635	experimental_trial	8.mov	n/a
314.085	9.970528	experimental_trial	11.mov	n/a
326.0852	9.967937	experimental_trial	26.mov	n/a
338.0855	9.965539	experimental_trial	4.mov	n/a
350.0858	9.972352	experimental_trial	17.mov	n/a
