global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
49395.16494114779	n/a	n/a	2439882319.563196	71685.46776455965	n/a	n/a	5138806288.623721	49480.3032170865	n/a	n/a	2448300406.45482	54545.45431244809	57595.458849104216	n/a	n/a	n/a	n/a	-0.1141316157	-0.010278454	0.1393378881	-0.2426140627	0.2401399097	-0.2357417731	-0.0742875205	0.1744221455	0.3122118729	-0.0174160254	0.1373059045	-0.1712288706	0.113315452	-0.0717556302	-0.027840408	-0.1686445141	0.0499813964	-0.014339882	0.0086932716	-0.0116300406	0.1039773097	-0.0083495832	0.0197816348	-0.0851896059	0.0770670058	-0.0004025283	0.0146542945	-0.0296659481	0.1873243848	-0.0686058293	0.0078662367	0.0423444854	-0.0322940471	0.1385719116	-0.0336441725	0.0199260076	-0.02504601	0.080389902	-0.0147254369	0.0374194265	-0.0970288908	0.0787176049	-0.0314674145	0.0707235229	-0.0284928821	0.1294754517	-0.0081647858	0.2452773197	-0.0461700263	-0.0663808272	0.0141996012	-0.1322332201	0.3331664638	-0.0426604598	0.1156417708	-0.1464094959	0.3228080898	-0.3452653474	0.0871221979	-0.0479937456	0.1063945735	-0.1736040374	0.0330267894	-0.1730449799	0.0309245415	-0.144645461	0.0413932583	-0.0170808483	0.0130351512	0.05293978	-0.1175725755	0.1508130175	-0.0366478375	0.0539652962	-0.0920315032	0.0015171072	-0.0698600899	0.1355111459	-0.0762247359	0.0151873964	-0.1150891119	0.1842859126	-0.1306108691	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.00916163	n/a	8.393546425690002e-05	n/a	0.0412144	n/a	n/a	0.00169862676736	-0.177641	n/a	0.031556324881	n/a	0.0015087	n/a	n/a	2.27617569e-06	-0.00090131	n/a	8.123597161e-07	n/a	0.000547547	n/a	n/a	2.99807717209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49207.3502210105	-187.81472013729217	35274.36910024938	2421363315.773182	70351.90118519176	-1333.5665793678927	1778399.821606982	4949390000.370986	49624.75531725285	144.4521001663525	20866.409242469927	2462616340.297215	54326.233799660855	55570.188801692086	1.597196	28.854603	0.1522767	0.0847904	0.0012026334	-0.054156941	0.2149317307	-0.0348212312	0.1414508404	-0.1571557194	0.1065966521	0.2245315949	0.0384117313	0.0952410126	0.0927927144	-0.1669111055	0.1175744748	0.1112283779	0.033154561	-0.0331254896	0.0254995555	-0.1651342056	0.1414764713	-0.0987149746	0.1023279804	0.0513683179	0.1970936774	-0.0063119985	0.0857830284	-0.0331634893	-0.0596518687	0.0366811305	-0.1219171815	-0.0154602258	0.0476647355	0.0717798909	-0.0524368832	-0.0394325366	0.014988655	0.0971031952	0.0113253155	0.0265775423	0.0299296351	-0.0976531983	-0.0680264307	-0.0468219637	0.0344724283	-0.0454141015	0.0318388999	0.0260273789	-0.0770327807	-0.0582826047	0.1107134947	-0.0959580203	-0.0227668858	0.0490856957	0.2110542695	-0.0312031616	0.0448274193	-0.0924081087	0.0081547857	-0.1225127409	-0.1170069067	-0.0219577509	0.0566653951	0.2292011852	-0.1864350177	0.0278768719	0.0118789936	-0.0769583781	-0.0734811435	0.0629222901	-0.0161011672	-0.0703072046	-0.1192736132	-0.0918101347	0.0418037071	-0.0079520107	0.0638464499	-0.010497492	-0.1526445841	0.002440957	0.0531798719	0.060201571	-0.0033521157	-0.1206010697	-0.1263456752	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.00294553	0.0062161	8.6761469809e-06	3.8639899210000006e-05	0.0403999	-0.0008144999999999	6.634102499999931e-07	0.00163215192001	-0.127224	0.0504169999999999	0.016185946176	0.0025418738889999	0.00297299	0.00146429	2.1441452041000003e-06	8.8386695401e-06	-0.000721054	0.0001802559999999	5.199188709160001e-07	3.249222553599998e-08	0.000295511	-0.000252036	6.3522145296e-08	8.7326751121e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49279.083565514906	71.73334450440598	5145.672713787792	2428428077.057001	69899.87043235086	-452.030752840903	204331.80151391355	4885991886.459437	49540.22096304658	-84.5343542062692	7146.057041070983	2454233493.06748	54176.27043319144	54578.98171313232	1.360783	24.583611	0.15528987	0.0845799	0.0353134757	-0.0007286316	0.2061304028	0.1130155796	-0.0124473392	0.0358223608	0.1299643362	0.17287958	-0.0906819706	0.1079368721	0.0804507573	-0.0550878815	0.0888841935	-0.019915038	0.0562833973	-0.118805136	0.0531984305	0.0004526283	0.086628867	-0.0038114073	0.0487669683	-0.0341110715	0.0924719278	-0.0382513035	0.0558286362	0.0778142183	0.0309456062	-0.0580113768	0.0418038791	0.0416559587	-0.0105975524	0.1763185492	-0.0065109556	-0.0996726595	0.0368315355	-0.0502389772	0.0688078087	-0.0175479445	-0.0769789178	-0.085191002	-0.0840655291	0.0110696492	-0.0006913014	-0.0235994851	0.0332231095	-0.0018272892	-0.0398942475	-0.0593981281	-0.0587523267	0.0135473691	0.1481326711	0.0344345382	0.114458076	-0.0011322932	-0.0221606202	-0.0346032036	0.0450299288	0.0786339859	-0.0733456768	-0.0716578496	0.0629270061	0.0205212719	-0.1811977397	-0.0371740544	0.0725468329	0.0123754554	0.0414924248	0.0690738064	0.0751374767	-0.1525660823	0.0513429945	-0.0108442042	-0.0635386222	0.0116633814	0.0627943094	0.0607715729	0.0914974852	-0.0029293173	-0.002702696	0.033564175	0.0395487821	-0.1237858633	0.0969393116	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0153778	-0.01243227	0.00023647673284	0.0001545613373529	0.0170965	-0.0233034	0.00054304845156	0.00029229031225	-0.148628	-0.021404	0.022090282384	0.000458131216	0.00144405	-0.00152894	2.3376575236e-06	2.0852804025e-06	-0.000417545	0.000303509	1.7434382702500004e-07	9.211771308100002e-08	0.000426066	0.000130555	1.7044608025000008e-08	1.81532236356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49338.52965254731	59.44608703240374	3533.83726346412	2434290508.27529	69853.68788174716	-46.18255060369847	2132.82798026317	4879537710.68055	49647.76598146388	107.54501841730234	11565.9309863779	2464900666.9502025	54287.52073816445	55078.93123136369	1.111943	20.088125	0.043744235	0.0233109	-0.027745259	0.0126684022	0.1687581594	-0.0154248263	0.0653349813	-0.0593445617	0.0626796783	0.1669191297	-0.0785224697	0.0705609567	0.0749479264	0.0475250934	0.1216040804	0.085768003	0.0049729928	-0.0153922496	0.0300093014	-0.1110836088	0.0747497541	-0.118026801	0.0132864428	0.0657944906	0.0321172902	0.120327199	0.0534959366	0.0748685236	0.0874236655	-0.132263704	-0.0672431656	0.0779580327	0.049558536	-0.0440757168	-0.0104235956	0.0433436189	-0.0661318399	-0.111443315	0.0160962249	-0.0336932411	0.1026832202	-0.0293655354	-0.021263747	0.0381332832	-0.0870043774	-0.0135456715	-0.0730887664	0.0778882978	-0.021959504	0.0823780639	-0.0251522593	0.0065702938	0.0168180811	0.0370145688	0.1839157795	0.0084551513	0.0063126794	0.0430720276	-0.0705717926	0.0345591085	-0.1170888218	-0.035124367	0.1413961882	-0.0401883747	-0.0011469239	0.0734800621	-0.1009204527	0.0201118966	-0.0642969692	0.0243124567	0.176378457	-0.052066208	-0.0545920668	-0.0916539141	-0.025957833	-0.0121823414	0.0120356663	-0.1622316516	-0.0233754154	-0.1756455881	0.0392020853	0.0498906548	-0.0987166694	-0.0246096223	0.0169026468	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.017428	-0.0020501999999999	0.000303735184	4.203320039999994e-06	0.00310539	-0.01399111	0.0001957511590321	9.6434470521e-06	-0.144708	0.00392	0.020940405264	1.5366400000000053e-05	0.00138162	-6.243000000000004e-05	3.897504900000005e-09	1.9088738244000003e-06	-7.76835e-05	0.0003398615	6.034726172250001e-09	1.1550583918225e-07	0.000499433	7.336699999999996e-05	5.382716688999995e-09	2.49433321489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49320.42219330175	-18.10745924556249	327.8800803297067	2432504045.3255315	69690.58961736505	-163.0982643821044	26601.04384445482	4856778281.21599	49499.11593987643	-148.65004158745433	22096.8348639519	2450162478.8293285	54108.69914304748	54685.05375210391	1.161308	20.979939	0.094017025	0.0489261	0.0571840766	-0.0675763702	0.1804680839	0.059454153	-0.0202362864	-0.01819576	0.1326779622	0.1267930038	-0.1222174488	0.0380957816	0.113592087	-0.0775718591	0.0054686861	-0.0055606188	0.0627258135	-0.1483665116	0.0214291661	0.0065954981	0.083119102	0.052470368	0.1526968863	0.0018566402	-0.0010163761	-0.0470688863	-0.0900789057	0.073934683	0.1601112877	0.0231982139	0.1114675524	-0.0197401835	-0.1637359022	0.0079497979	-0.1328070744	-0.1065378369	-0.1076995216	0.0706603152	-0.0187940556	0.0496502009	0.044984288	-0.0098385397	0.0366889854	0.0021988274	0.0444755203	0.0111815783	-0.0706857307	-0.0715635853	0.0846944019	0.0714563942	0.0843127677	-0.0236662083	0.1400233882	0.0283936259	0.1253804817	-0.0422849858	0.0171744342	-0.0716215552	-0.0072241203	0.0780494605	-0.1192137014	-0.130955076	0.1365606181	-0.2003835279	-0.0150762039	-0.1375079789	0.1609509453	-0.0559849617	-0.0513059121	0.0590923921	-0.1273933629	0.0019286831	0.0619221515	0.0088255139	-0.078508353	0.007746249	0.060890171	0.1382148284	0.0343827571	0.0039859894	0.1718813503	-0.0305635795	-0.0075819788	-0.0570667379	0.0792882305	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.00221109	0.0196390899999999	4.8889189881000005e-06	0.000385693856028	0.0402085	0.03710311	0.0013766407716721	0.00161672347225	-0.13689	0.0078179999999999	0.0187388721	6.112112399999987e-05	0.00181604	0.00043442	1.8872073640000001e-07	3.2980012816000003e-06	-0.0002324	-0.0001547165	5.4009760000000015e-08	2.3937195372250004e-08	0.000499433	0.0	0.0	2.49433321489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49371.57658376017	51.15439045842504	2616.771663173007	2437552574.3660955	70396.16317915483	705.5735617897735	497834.05109670735	4955619790.346194	49621.95590987405	122.83996999762168	15089.658229016592	2462338508.321484	54242.907058935496	55141.46095883168	1.301272	23.50849	0.13358103	0.0743003	-0.0441686821	0.0436510205	0.1526287652	0.0260333693	-0.011161606	-0.0191963376	0.0225775778	0.1131677464	-0.0406904684	0.1416916358	0.0619181738	0.0364999538	0.0017360131	-0.0298712583	0.0594164795	-0.0138701042	0.0844348495	-0.1578092108	0.0966717284	-0.0774644117	-0.0250850252	-0.0853708042	-0.0057100895	0.0372097162	0.1142915639	0.102363005	-0.0231642723	0.0831033759	-0.0387487965	-0.0946302719	0.1258737924	-0.1329892389	0.0387002444	-0.0581372415	0.0031596107	-0.022892403	0.026655528	0.0017590074	-0.0794812738	0.0083952822	0.0080227603	0.1769466229	-0.0654371263	0.1058012057	-0.1192892495	-0.0412596772	-0.0407476075	0.0224854543	0.0459206084	-4.03651e-05	0.0360197706	0.1121524362	0.1761190169	0.0263323378	-0.0524486884	0.0074120884	-0.0155304543	0.0534914786	-0.0510224614	0.0836864412	-0.0723106298	0.080681432	-0.0970508037	0.0010916105	-0.1080310055	0.0108524519	0.023618814	-0.1253133804	-0.0320323434	-0.0675442706	0.0447583501	-0.1107437927	-0.0691114386	0.0676713089	0.0091164705	-0.093648827	-0.0779240611	-0.1384995381	0.1751488076	-0.0142924461	0.0001163226	0.2005395762	-0.0525429833	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.00586149	-0.00807258	3.43570650201e-05	6.51665478564e-05	0.0293967	-0.0108118	0.00011689501924	0.00086416597089	-0.0983901	0.0384999	0.0096806117780099	0.00148224230001	0.000785732	-0.001030308	1.0615345748640005e-06	6.173747758240001e-07	-0.000472901	-0.000240501	2.23635355801e-07	5.7840731001e-08	0.000246307	-0.0002531259999999	6.407277187599999e-08	6.0667138249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49462.8184567777	91.2418730175268	8325.079391746487	2446570409.6881485	70397.53041548295	1.3672363281220896	1.8693351769367743	4955812288.598847	49539.8492974691	-82.10661240494665	6741.495800616139	2454196668.41595	54189.81424764673	55103.849869029575	1.207883	21.821342	0.104929115	0.0465725	0.0511316956	0.014915434	0.1139295173	0.0585369336	-0.0395331344	0.0917889159	0.0901737184	0.0537135625	0.0471929214	0.0592581831	0.0664481572	0.018273988	-0.1089559662	-0.0120642136	0.0370996596	-0.174412061	0.0352717907	0.0278290744	-0.0594328863	-0.0047039542	0.0434246187	0.0855718461	0.0573724574	0.1043419283	-0.0961630866	0.0741926191	0.0410142954	-0.0138122803	0.0249609446	-0.1480086568	-0.0232346155	-0.0006398314	-0.0593029865	0.0074903609	-0.1259638423	0.0600713417	-0.0117456192	0.0515084644	0.0080257981	-0.0208181559	-0.0248072031	-0.1768422385	0.0946088296	0.0529288858	-0.0156000136	-0.0461645126	-0.0899142031	-0.005751824	-0.0294072102	0.0517539714	0.143922013	0.0029208142	0.0786166921	-0.0672464976	-0.0401527895	-0.0121412318	0.0597104564	0.0958513117	-0.1643596176	-0.0679451873	0.1126680909	-0.1248855525	0.1269153188	0.1311235385	0.0787680931	0.0555141327	0.004535118	-0.0133455048	-0.096275669	0.0831288303	0.0364706244	0.0472296923	0.0559436889	-0.0333838002	0.0570737213	0.0148788614	-0.0579163025	0.091062881	-0.0646290131	-0.117332305	-0.062787828	-0.0642944446	0.0971309028	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0361338	-0.03027231	0.00130565150244	0.0009164127527361	0.017145	-0.0122517	0.00015010415289	0.000293951025	-0.118847	-0.0204569	0.0141246094089999	0.00041848475761	0.000749946	-3.5786e-05	1.280637796e-09	5.624190029160001e-07	-3.80029e-05	0.0004348981	1.44422040841e-09	1.8913635738361e-07	0.000614587	0.0003682799999999	1.356301584e-07	3.77717180569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49632.59975313314	169.78129635543883	28825.688592133345	2463394958.254712	70642.92503995028	245.394624467328	60218.52171746091	4990422858.200034	49631.32121851236	91.4719210432595	8367.1123393443	2463268045.8951554	54235.86024017165	55652.32001827925	1.189725	21.493305	0.0787886	0.0351807	-0.047112276	0.0386273871	0.0266381295	0.0395676288	-0.0922939163	0.0948774889	-0.030693591	0.0497198162	0.0192237344	0.1900447833	0.0591785168	0.0498551658	-0.04104236	-0.1450047168	0.0008283042	-0.0420718649	0.0236847518	-0.1132734791	-0.0313939021	-0.0648924544	-0.0376697785	-0.1228745902	0.0611514094	0.06584596	0.0411379213	-0.1676110872	0.17227171	0.0131433209	0.0523218069	-0.0041064302	0.0243934285	0.0045831488	-0.0708338185	-0.0086966208	0.0595558442	0.058941342	0.1419668257	-0.1512209889	0.0145936287	-0.0131119616	-0.0089442467	-0.0493080346	0.0448335306	0.1341716047	0.1179423851	-0.0301701967	0.0467703874	0.0587791652	-0.0204375158	0.0464299023	0.0491424233	0.0983392334	0.0587654912	-0.0184478865	-0.0602449911	0.02860303	0.0169888353	0.0506290524	-0.1004581839	0.0413436877	0.028903023	0.1237072653	0.1288514019	-0.1953761764	-0.1317127343	0.0935813459	0.235816311	-0.0346880256	0.0539863173	-0.0667792437	0.1232576193	-0.0570772293	0.0865019447	-0.0524194219	0.0586885147	0.0296449596	-0.1002237213	0.0233385672	-0.089895688	0.017052872	0.0059938289	0.0495516229	0.047580026	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0179455	0.0181883	0.0003220409702499	0.00033081425689	0.0172008	5.579999999999821e-05	3.1136399999998007e-09	0.00029586752064	-0.136687	-0.01784	0.018683335969	0.0003182656	0.000269493	-0.000480453	2.3083508520900007e-07	7.2626477049e-08	6.82451e-05	0.000106248	4.6573936740100006e-09	1.1288637504e-08	0.000347198	-0.000267389	7.1496877321e-08	1.20546451204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49756.8987876009	124.29903446776008	15450.249969617404	2475748976.95956	70544.54868164062	-98.37635830965884	9677.90787427038	4976533348.696363	49730.76143654943	99.4402180370671	9888.356963259444	2473148633.058992	54217.28592625277	55642.87291201248	1.255525	22.682034	0.091875095	0.065079	0.0281150406	0.0340693106	-0.0313693985	-0.022931103	0.0112115321	0.080676688	-0.0131524129	-0.0515472224	0.0306239401	-0.0558942511	0.0366070902	0.0247599005	0.0764487847	0.0212399197	0.0230222997	0.0253265482	-0.013095713	0.1132041842	-0.0210863513	-0.0629805134	-0.0580613685	-0.0189092865	0.0563057525	0.118713223	0.002523108	0.0764894582	-0.0583901603	-0.1064183754	-0.0389325036	0.0617181901	-0.0588034867	0.0035712707	-0.1212711511	0.0547768426	-0.0129067358	-0.0138190555	-0.0440964576	-0.0825815219	-0.0287699485	-0.1184576398	0.1381817235	-0.1130380323	0.0234536016	-0.0520996782	-0.0748454046	0.060184736	-0.0554244897	0.0074634407	-0.0572250153	0.0462856962	0.0548226314	-0.0249210035	-0.0588722123	0.0707275295	0.0094016595	0.0790904943	0.0235118304	0.0926850066	-0.210663705	0.0042245878	0.0023409954	-0.104498441	0.0643501659	0.0594428023	-0.0622983831	0.0608560063	-0.0714514926	0.0744699494	0.018787316	0.0436237781	-0.1172930075	-0.0176773266	0.0081708464	-0.007632318	0.0617269333	-0.0743089911	0.0822145934	0.0420082527	-0.135991214	-0.0472396629	0.0424569186	-0.0800391485	-0.0433363374	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0135628	0.0043827	0.00018394954384	1.920805929e-05	0.0170441	-0.0001566999999999	2.4554889999999754e-08	0.0002905013448099	-0.124697	0.01199	0.015549341809	0.0001437601	0.00153823	0.001268737	1.609693575169e-06	2.3661515329e-06	0.000154187	8.594189999999999e-05	2.3773630969e-08	7.386010175609999e-09	0.000499433	0.0001522349999999	2.3175495224999992e-08	2.49433321489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49763.36826360855	6.469476007652702	41.85411981359394	2476392820.9395227	70208.11444424716	-336.43423739346326	113187.9960905212	4929179333.816506	49801.58358335314	70.82214680370816	5015.776477885991	2480197727.409709	54227.938745847176	55871.71379832732	1.194382	21.577442	0.1160363	0.0574176	-0.0540010097	-0.0235388884	-0.0544198461	-0.0307727372	-0.0339484691	-0.0189961136	-0.0088422717	-0.0492286478	-0.0636010158	0.0184283067	0.0293021387	0.0839695646	-0.0125494105	-0.0922902439	0.0840252708	0.1339411956	-0.0523807979	-0.0318056109	-0.0535808932	-0.0700897201	-0.0205534589	-0.0042173654	0.0295326789	0.0700665789	-0.0402234757	-0.1104892184	-0.0060877306	0.0650399561	0.1093532389	-0.1534232309	0.008242943	-0.0025749051	-0.1123961175	0.0122744217	-0.012909085	0.0629722169	0.0871400565	-0.0830699556	0.0856589988	0.0839370928	0.0093379954	0.0010518322	0.1145257473	0.048852931	-0.0603740202	-0.0255660665	-0.0232899542	-0.0434448465	-0.0391782743	-0.0572511445	-0.0465161691	0.0314636519	-0.0620781196	0.0739672951	-0.0106230065	0.0835237986	-0.051557982	0.1023221519	-0.0921189439	0.074413696	0.0391890799	0.0641510949	0.1447877963	-0.0621341787	0.0335190965	0.1059275782	0.0682355346	-0.0453767945	-0.0927092647	0.0199901152	0.0732701943	0.0625879944	-0.0498430984	0.0096918035	0.1624187318	0.028901657	-0.0299318184	-0.0615625222	-0.0198988337	0.0278410058	-0.0655258782	0.1143180524	-0.0897690955	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0246761	-0.0111133	0.00060890991121	0.00012350543689	0.0400244	0.0229803	0.00052809418809	0.00160195259536	-0.0935429	0.0311541	0.00875027414041	0.00097057794681	0.000902743	-0.000635487	4.0384372716900003e-07	8.14944924049e-07	0.000230717	7.653e-05	5.3230334089e-08	5.8568409000000005e-09	0.000195678	-0.0003037549999999	9.226710002499997e-08	3.8289879684e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
