global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
61895.307704002014	n/a	n/a	3831029115.7730913	102139.32466429046	n/a	10432441642.877333	n/a	59864.74722055288	n/a	3583787959.780694	n/a	72286.05603553444	65727.12829579525	n/a	n/a	n/a	n/a	-0.0254543346	-0.0314251505	-0.0222192278	-0.0478621027	-0.0245437615	-0.0493509648	0.0093915918	-0.015981127	-0.0326890587	0.1388342012	0.0523272111	-0.0193744531	0.0101712716	-0.0694416524	0.085370343	-0.0495302375	0.1179217761	0.0462229004	-0.104835169	-0.0325831335	-0.0584466829	0.080624144	0.0819835309	-0.033099856	0.0038540735	-0.0557969331	0.0130548974	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.121917	n/a	0.014863754889	n/a	-0.0831843	n/a	0.00691962776649	n/a	0.571	n/a	0.3260409999999999	n/a	-0.00736365	n/a	5.42233413225e-05	n/a	0.00792169	n/a	n/a	6.27531724561e-05	0.00982457	n/a	9.65221756849e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61676.439687523816	-218.8680164781981	47903.2086371008	3803983212.528763	102334.0651732427	194.7405089522508	10472260894.881483	37923.86582698168	59925.95280198317	61.205581430287566	3591119819.2255144	3746.123198219562	72196.03915887531	64821.83680530332	1.0515	35.140232	0.2222032999999999	0.124131	-0.0253016477	-0.0384620954	-0.0511360355	-0.0087670505	-0.0228988149	-0.1633594315	0.0234229911	-0.0094856183	-0.0366726515	0.1235835194	0.1165797035	0.0218317579	0.0463863809	0.0215992513	0.0988810447	-0.0652575495	0.0439126796	0.0243866806	-0.1043118747	-0.032148812	-0.0233980102	0.1347160792	-0.0014347929	-0.0028220202	-0.0480956007	0.008620347	0.0374109446	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.103756	-0.0181609999999999	0.010765307536	0.0003298219209999	-0.0927361	-0.0095518	0.00859998424321	9.123688323999998e-05	0.478702	-0.0922979999999999	0.229155604804	0.0085189208039999	-0.00635047	0.0010131799999999	4.0328469220900006e-05	1.0265337123999996e-06	0.0075684	-0.00035329	1.2481382410000001e-07	5.7280678560000006e-05	0.00914719	-0.00067738	8.367108489609999e-05	4.588436644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61869.81655944901	193.3768719251966	37394.61459557389	3827874201.099871	103072.93453663791	738.8693633952062	10624029833.994043	545927.9361640372	59899.19658203125	-26.756219951923413	3587913751.172824	715.8953061157046	72244.64953666653	64396.27667963797	1.144463	38.246964	0.3666738999999998	0.192356	-0.033440658	-0.0483702353	-0.1269255156	0.0008416474	-0.0538669105	-0.0994284311	-0.0310282362	-0.0123369232	-0.0237816964	0.1045457532	0.1429300421	0.1542717716	0.2086097155	-0.0333798465	-0.0546362182	-0.0419027363	-0.0980270224	-0.0357368557	0.1236180946	-0.0548159804	-0.0474969902	0.1600984453	-0.0344063307	0.0307777708	-0.0495325716	-0.0492207682	-0.0758623618	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.103273	-0.0004829999999999	0.010665312529	2.3328899999999745e-07	-0.179243	-0.0865069	0.032128053049	0.00748344374761	0.610636	0.1319339999999999	0.3728763244959999	0.0174065803559999	-0.00726447	-0.0009139999999999	5.2772524380900005e-05	8.353959999999998e-07	0.0090002799999999	0.0014318799999999	2.050280334399714e-06	8.100504007839822e-05	0.00853807	-0.0006091199999999	7.28986393249e-05	3.710271743999993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61827.77630040008	-42.04025904893206	1767.3833809013138	3822673922.252314	101502.75362649203	-1570.1809101458784	10302808993.760342	2465468.09058654	59916.00680588943	16.810223858185054	3589927871.563389	282.583626162294	72693.40184723416	64011.31275879319	1.151668	38.487762	0.1236214999999999	0.062766	-0.0355812813	-0.0371664803	-0.0160342641	-0.069584828	-0.0579019178	0.0292632597	-0.0228158964	-0.0113442759	-0.0310534476	0.1163443011	0.0298573029	0.0365178344	0.0887230092	-0.1228973011	-0.0700340437	0.0108021227	0.1357527438	0.0880305155	-0.0854634804	-0.0192917033	-0.0980438758	0.0170859013	0.1144052062	-0.0840426574	0.0074109384	-0.0562858654	-0.0879268696	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.127597	0.0243239999999999	0.0162809944089999	0.0005916569759999	-0.127256	0.051987	0.016194089536	0.002702648169	0.625597	0.014961	0.3913716064089999	0.000223831521	-0.00710871	0.00015576	5.05337578641e-05	2.426117760000014e-08	0.0086134799999999	-0.0003868	1.4961424000000106e-07	7.419203771039826e-05	0.0086425	0.0001044299999999	7.469280624999999e-05	1.0905624899999813e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62702.43423773186	874.65793733178	765026.5073374839	3931595259.3370886	107615.72267956316	6112.969053071123	11581143767.844645	37368390.64380527	60487.29097305689	571.2841671674614	3658712369.25925	326365.59965622	73885.53638595018	58794.08776060928	2.541913	84.94853999999998	1.6178031000000004	1.02125	-0.1394055854	-0.058416276	-0.3801606273	0.0593820985	0.0479057582	0.0833236351	-0.1304432842	-0.0631462166	-0.2890447355	0.0159648787	0.0373547242	0.1365978218	0.0012063222	0.0165782939	-0.0400452925	-0.2888546427	-0.0241910546	0.2050367301	0.2458355753	-0.1331637102	-0.2956036984	-0.0002858107	-0.2033380109	0.0771078353	0.0065773954	-0.012338092	-0.253176382	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0793423999999999	-0.0482546	0.0062952164377599	0.00232850642116	-0.265119	-0.1378629999999999	0.0702880841609999	0.0190062067689999	1.49987	0.8742730000000001	2.2496100169	0.7643532785290001	-0.0118507	-0.00474199	0.00014043909049	2.2486469160100005e-05	0.013983	0.0053695200000001	2.883174503040109e-05	0.000195524289	0.00967924	0.00103674	9.36876869776e-05	1.0748298276000027e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62046.44001441175	-655.9942233201073	430328.4210293508	3849760718.461996	101098.9354458513	-6516.787233711861	10220994748.284409	42468515.849469885	60293.942220052086	-193.3487530048078	3635359468.434979	37383.74028851418	72221.4956679907	60464.20773127113	1.514525	50.61412	0.4696011000000001	0.297557	-0.103579372	-0.0912590047	-0.0688597711	-0.1990111712	-0.0454129947	0.0461738383	0.0561167654	-0.0406559019	-0.2169694615	0.0522394386	0.1056954266	0.1029508659	-0.0387429441	0.0462954522	0.199790785	-0.1468103458	-0.140568072	0.1190225794	0.0583209693	-0.0783174115	-0.1874974443	0.0681733402	0.0385089584	0.0665635017	0.0087040516	-0.134787618	-0.0093176995	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0476468	-0.0316955999999998	0.00227021755024	0.0010046110593599	-0.23972	0.025399	0.0574656784	0.000645109201	1.23313	-0.26674	1.5206095969000002	0.0711502275999999	-0.0110756	0.0007751	0.00012266891536	6.007800100000012e-07	0.0134325	-0.0005505	3.030502500000007e-07	0.00018043205625	0.0080895099999999	-0.00158973	6.544017204009839e-05	2.527241472900317e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62138.43861073098	91.998596319223	8463.741724707352	3861185552.9795823	101880.21886397546	781.2834181241633	10379578995.771542	610403.7794357762	60258.74571063702	-35.19650941506552	3631116434.619216	1238.7942750047955	72368.25273876678	63147.747822752666	1.666222	55.683708	1.2177732	0.65298	-0.0524170315	-0.0481048352	-0.0898371309	-0.1317269352	-0.0412510627	-0.0836410595	0.0120197573	-0.0238939928	-0.1510472246	0.0376867928	0.1023170295	0.0376326029	0.0447142662	0.1001241588	0.1034370295	0.0093703133	-0.0296552334	-0.0607072719	-0.1009181004	-0.062474914	-0.101995446	0.1381424405	-0.0266125709	0.0229747376	0.0186030435	-0.1077544418	0.0543363854	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0655294	0.0178826	0.00429410226436	0.0003197873827599	-0.0845353999999999	0.1551846000000001	0.0071462338531599	0.02408226007716	0.7731	-0.46003	0.59768361	0.2116276009	-0.00628741	0.0047881899999999	3.95315245081e-05	2.2926763476099995e-05	0.00912132	-0.0043111799999999	1.8586272992399995e-05	8.319847854240001e-05	0.00549536	-0.0025941499999999	3.0198981529600003e-05	6.729614222499482e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62108.92542591567	-29.513184815303248	871.0280779422462	3857518617.5619545	103519.57623145307	1639.3573674776126	10716302663.139624	2687492.578303128	60118.71358924279	-140.03212139422976	3614259723.625406	19608.9950221683	73145.89972697728	65891.70029870595	1.665551	55.661293	0.7863991	0.499769	-0.0091970115	-0.0034806602	-0.0432655199	0.0637857074	0.0067886317	-0.0944493117	0.0197021448	-0.0116379815	-0.0798811988	0.0175140701	0.0138740376	-0.0305021528	-0.0030306967	-0.1475974666	0.0208568612	-0.0526086945	0.1166686798	-0.1581589653	-0.1004170891	-0.0142423549	-0.0497381462	-0.0070588879	-0.0329885835	-0.1473854798	-0.0699772927	-0.0117454559	-0.0223911871	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0520406	-0.0134888	0.00270822404836	0.00018194772544	-0.0450401	0.0394952999999999	0.00202861060801	0.0015598787220899	0.369102	-0.403998	0.1362362864039999	0.163214384004	-0.00519919	0.00108822	2.7031576656100003e-05	1.1842227684e-06	0.00451889	-0.00460243	2.11823619049e-05	2.0420366832100003e-05	0.00459767	-0.00089769	2.11385694289e-05	8.058473361000009e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61699.60914714707	-409.3162787686015	167539.8160649755	3806841768.9107146	100672.98655089522	-2846.5896805578523	10135050221.07673	8103072.809458455	60021.7850385617	-96.92855068109202	3602614679.215309	9395.143937137023	72020.17411298114	65626.17516666777	1.339304	44.758381	0.4834065999999999	0.31256	-0.0212613899	-0.0279805864	0.0148483632	-0.0526998876	-0.0310840064	-0.0816189783	0.0808471154	-0.0092276852	-0.0386828243	0.0253368	0.0690087875	0.0581131451	0.0240910632	-0.0073530126	0.0975042033	0.0935832104	0.0210542898	-0.0075034927	-0.1052186596	-0.0231570742	-0.0325678204	0.0656069216	0.0321827519	-0.0270847989	-0.1364579763	-0.0653218553	0.0236705679	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0374431	-0.0145975	0.00140198573761	0.00021308700625	-0.0862071999999999	-0.0411670999999999	0.0074316813318399	0.0016947301224099	0.551213	0.1821109999999999	0.303835771369	0.0331644163209999	-0.00940673	-0.00420754	8.84865692929e-05	1.7703392851600002e-05	0.00490773	0.0003888399999999	1.5119654559999978e-07	2.40858137529e-05	0.00428343	-0.0003142399999999	1.83477725649e-05	9.874677759999968e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61362.289256584576	-337.31989056249586	113784.70856909416	3765330542.808755	100670.13286171667	-2.8536891785479384	10134475650.395687	8.143541927761607	59915.22626452324	-106.55877403845808	3589834338.329016	11354.772324579166	71869.95573079326	65569.81120190657	1.224216	40.912247	0.2807525	0.179876	-0.0200585103	-0.0384634581	0.0046578772	-0.0951939548	-0.0768743436	-0.0161659569	-0.0056550547	-0.0071422912	-0.0197868455	0.0874223227	0.0434307675	-0.0157286093	0.0358434296	-0.043964062	0.0993874644	-0.0542432611	0.0393886879	-0.0190570396	-0.1655776766	-0.0162210756	-0.0148556737	0.0851440244	0.0808698073	-0.0205294692	0.0177129317	-0.0714502631	0.0099658086	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0661774	0.0287342999999999	0.00437944827076	0.0008256599964899	-0.0722374999999999	0.0139697	0.0052182564062499	0.00019515251809	0.461836	-0.0893769999999999	0.213292490896	0.0079882481289999	-0.00676656	0.00264017	4.57863342336e-05	6.970497628900004e-06	0.00462668	-0.0002810499999999	7.898910249999985e-08	2.14061678224e-05	0.00423122	-5.221000000000045e-05	1.79032226884e-05	2.725884100000047e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
