global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
80862.93242242582	n/a	6538813839.953804	n/a	113758.66294024068	n/a	12941033393.951288	n/a	79807.1890488999	n/a	n/a	6369187423.886849	86686.74859706417	68586.12563115056	n/a	n/a	n/a	n/a	-0.0013940787	0.1252329506	0.1869537121	0.019217842	-0.120436209	-0.080760572	0.0427888777	0.11867315	-0.0780986931	0.0982844013	-0.0083228842	-0.1586766085	0.0969025632	-0.0153669426	0.0640240232	-0.0723039829	0.0170074817	-0.0639501285	0.0735166865	-0.0239223757	0.0802923583	-0.036630351	0.01261165	-0.0694219131	0.1746940588	-0.131109098	0.1635432525	-0.0295837092	0.0550708267	-0.0968632885	-0.0096405995	-0.1143696393	-0.0134903841	0.1168985544	0.1156225684	-0.1346275991	0.0607682573	-0.05729006	0.0588943352	-0.0013763198	0.0254734193	-0.0817116783	0.2326892457	-0.036768975	0.0082566885	-0.0488585278	0.1042950457	-0.0737264712	0.012591023	-0.0670657337	0.0051788543	0.1490484942	0.145184	n/a	0.021078393856	n/a	-0.0910245	n/a	n/a	0.00828545960025	0.1974	n/a	n/a	0.0389667599999999	0.00324784	n/a	1.05484646656e-05	n/a	-0.00418872	n/a	n/a	1.75453752384e-05	0.000200534	n/a	4.0213885156e-08	n/a	0.0	0.0
80778.22726468196	-84.70515774385422	6525122000.024609	7174.963748411225	113826.1282328944	67.46529265372374	12956387468.491322	4551.56571285259	79788.30206570358	-18.88698319632385	356.7181342582196	6366173146.527958	86810.83740280922	67891.60979828438	0.973775	17.648195	0.0778508999999999	0.0335854	0.0506641992	0.1360690431	0.1906546973	0.0345875789	-0.0778147979	-0.1914195348	0.0299476603	0.0769984337	0.0300048245	0.0953436955	-0.0006777899	-0.1529176161	0.1344849141	0.0094607947	-0.051398241	-0.0426274119	0.0678228332	0.0359613847	0.0771730447	-0.0726761208	0.2550921292	-0.0322758815	-0.0668993208	0.0736344047	0.1599352371	-0.1357357232	-0.1622312489	0.0201837138	-0.0340513232	-0.0266985791	0.0627303592	-0.0348014946	-0.1209450846	0.09590736	0.1058518836	-0.0938677957	0.0886280212	-0.0165400671	0.0764387856	-0.1690968546	0.061978624	-0.1667035536	0.0086006153	0.0066898982	0.0099276219	0.0920267908	0.1111278935	0.0095897276	0.0736199292	-0.0453624262	-0.0980731629	0.1488669016	0.156556	0.0113719999999999	0.024509781136	0.0001293223839999	-0.0766468	0.0143776999999999	0.0002067182572899	0.00587473195024	0.16973	-0.02767	0.0007656289	0.0288082728999999	0.0028541	-0.00039374	8.14588681e-06	1.5503118760000005e-07	-0.00415117	3.754999999999991e-05	1.410002499999993e-09	1.72322123689e-05	0.0001432	-5.7333999999999977e-05	2.050624e-08	3.287187555999997e-09	0.0	0.0
80752.19451852635	-26.032746155615317	6520916919.557917	677.703872402704	113565.33750078754	-260.7907321068633	12897085881.667782	68011.80595283373	79891.67267589459	103.37061019100656	10685.48305126103	6382679362.952282	86584.39763595538	67371.00141705558	0.946708	17.157652	0.06567515	0.0413401	0.0504979582	0.1396480973	0.1704455579	0.035544269	-0.1604695895	-0.1132717719	0.0824196039	0.1566381603	-0.0934679129	0.0386496474	-0.0489385405	-0.140748526	0.0635075102	-0.1506370074	-0.005808654	-0.0657526297	-0.0495198174	0.1333909913	-0.0507894172	-0.0155594075	0.0066003843	0.1415612636	0.1103717715	-0.0184377707	0.1810069594	-0.1195425824	0.0579513924	-0.0698405169	-0.0791402638	0.1394515892	0.0936139393	-0.0316168737	-0.0044229076	0.1508228469	0.1250334851	-0.1554990606	0.0639821321	-0.0803109278	0.0107784178	0.1017071849	-0.0186575198	-0.1631567847	0.0723925228	-0.1070797722	-0.0899248757	0.0343287875	0.1186471928	0.1603577073	-0.0998627059	-0.0933217104	-0.0836786277	0.1485039376	0.160642	0.004086	0.025805852164	1.6695396000000053e-05	-0.0747627	0.0018840999999999	3.549832809999999e-06	0.00558946131129	0.210098	0.040368	0.001629575424	0.044141169604	0.00297252	0.00011842	8.835875150400001e-06	1.4023296400000036e-08	-0.00390168	0.00024949	6.22452601000001e-08	1.52231068224e-05	0.000124369	-1.8831000000000024e-05	1.5467648160999996e-08	3.546065610000009e-10	0.0	0.0
80856.51836995255	104.32385142620478	6537776562.910475	10883.46597639685	113406.94681672128	-158.39068406626757	12861135586.290648	25087.608798980185	79815.1028620648	-76.56981382978847	5862.936389928466	6370450644.881985	86916.91649971699	67901.09963822123	1.033087	18.723137	0.16043395	0.0815372	0.0523112974	0.1150147362	0.1918399797	0.0513631486	-0.0384515945	-0.1526816452	0.1431046034	0.0942350598	0.0331410161	-0.0929344137	0.0001607406	-0.130488278	0.0626257813	0.0913035184	0.0542090536	-0.017315466	0.17593983	0.0228613099	-0.0627491769	-0.0745895465	0.0467518821	-0.0699503241	0.003516926	-0.1445537959	0.0778630566	-0.1379000006	-0.0975336099	0.0002367432	0.0418139217	0.1441176939	-0.1815630422	0.0560183644	-0.1533009053	0.041865528	0.1153411512	-0.09208077	-0.0658890888	-0.0750894746	-0.0720381679	-0.0805019453	0.0323061318	-0.0389438933	-0.1417600882	0.0002312388	0.1713611304	-0.1442896772	0.0835667068	0.0044511389	-0.0289284417	0.0003959394	-0.1388691295	0.1479600444	0.145428	-0.015214	0.021149303184	0.000231465796	-0.110568	-0.0358053	0.0012820195080899	0.012225282624	0.17991	-0.030188	0.000911315344	0.0323676080999999	0.00164009	-0.00133243	2.6898952081e-06	1.7753697049000002e-06	-0.00371309	0.0001885899999999	3.556618809999991e-08	1.37870373481e-05	0.000187882	6.351300000000001e-05	3.5299645924e-08	4.033901169000002e-09	0.0	0.0
80976.29862811136	119.78025815880392	6557160939.509069	14347.310244589711	113578.64884308846	171.7020263671875	12900109473.0216	29481.58585859835	79903.48113364361	88.37827157881111	7810.718887258092	6384566297.27454	86693.82511525114	68145.75443315796	0.977874	17.722496	0.11882925	0.055191	0.0253534291	0.0854986026	0.1678811623	0.0639979255	-0.1473383759	-0.060095016	0.0797920152	0.1654039351	-0.0128159683	-0.1381560172	-0.0138641928	-0.0379083695	0.0470990284	-0.1119338936	-0.0021648766	-0.1684933325	0.0645754371	0.0400026018	-0.0588225112	-0.2089949408	0.0718442564	0.0984568851	-0.1049313931	-0.0675696212	0.2190224629	0.1909847404	-0.0699374809	-0.0689002423	-0.1021672628	-0.1387518994	0.0260293601	-0.0145544003	0.0123119567	0.098820313	0.0897650135	-0.1284968036	0.03215489	-0.1399492719	-0.0391348641	0.0084333036	0.0075822874	-0.0329704721	-0.0862851992	-0.079494222	-0.0915942142	0.0611859299	0.0086194372	-0.0651439011	-0.1031413978	-0.0354193986	0.0300443141	0.1472358847	0.132533	-0.0128949999999999	0.017564996089	0.0001662810249999	-0.0911457	0.0194223	0.00037722573729	0.00830753862849	0.193545	0.013635	0.000185913225	0.037459667025	0.00236675	0.0007266599999999	5.6015055625e-06	5.280347555999997e-07	-0.00342438	0.00028871	8.335346410000012e-08	1.17263783844e-05	-0.000254287	-0.000442169	6.466187836900001e-08	1.9551342456100002e-07	0.0	0.0
80917.29200774796	-59.00662036339054	6547608145.867152	3481.781246709295	114119.67966781124	541.0308247227804	13023301287.48385	292714.3533002119	79849.101078941	-54.38005470260396	2957.190349458199	6375878943.114938	86762.63580921562	67831.0528581631	0.942792	17.086685	0.1094963	0.0695337	0.0458071978	0.0537887785	0.1162467855	0.168148112	-0.026966901	-0.0641448614	0.0047758503	0.1075525845	-0.1031514922	-0.1528948693	-0.0381601358	-0.1032382749	0.0174417802	0.0723831283	0.0495404987	-0.2642015214	-0.1303875749	-0.098562414	0.0357045798	0.0880974059	-0.047865423	-0.0286516891	-0.0082811992	0.0598245978	0.0622610269	0.1045620202	-0.0284665651	-0.0355533772	-0.0900875034	0.0786272934	-0.0229504948	-0.1247224161	-0.0585209126	0.0834855248	0.0567484964	-0.0003299201	-0.0938168202	-0.1823339456	-0.1203718809	-0.0799601985	-0.1611172467	0.0754333821	0.1025661579	0.0365588907	-0.0084928564	-0.0759150542	-0.0956032762	-0.1056902075	-0.0178047296	0.0089269189	0.0380276419	0.1463323407	0.132049	-0.000484	0.017436938401	2.342560000000118e-07	-0.0578244	0.0333213	0.0011103090336899	0.0033436612353599	0.155725	-0.0378199999999999	0.0014303523999999	0.024250275625	0.00303505	0.0006683	9.2115285025e-06	4.466248900000002e-07	-0.00347208	-4.769999999999991e-05	2.2752899999999916e-09	1.20553395264e-05	-0.000212867	4.142000000000002e-05	4.5312359689e-08	1.7156164000000015e-09	0.0	0.0
80954.85955510233	37.56754735436698	6553689285.586344	1411.3206142226054	114081.45893712198	-38.22073068926693	13014579273.222248	1460.8242544214709	79928.38235160783	79.28127266681986	6285.520195670638	6388546305.344813	86720.16093824476	67944.23856500776	0.937216	16.985628	0.12627405	0.0772665	0.0374729616	0.023647287	0.1210089859	0.182017997	-0.1979713278	-0.0244551163	-0.0300740674	0.0804805062	-0.0937970499	-0.0521189856	-0.0803300008	-0.0696551254	-0.0195964192	-0.0244462841	0.0041129572	-0.087510312	0.2546712026	-0.101848354	0.2233422893	0.0797193147	-0.0819968759	0.2264004188	0.1631370015	-0.0404163086	0.0062214738	0.0101986023	-0.0344641707	-0.0169865869	0.0246018772	0.0721004835	-0.0243615514	0.0082789181	0.0548344448	0.1761056411	0.024864675	-0.0495786786	-0.0297801514	-0.1847264471	0.0879861715	0.0206426068	0.0445067004	-0.1108599075	-0.0179152948	-0.1006032769	0.0330817023	-0.3163567999	-0.1662655712	0.0496763596	0.1455356426	-0.0879898229	0.0574518477	0.1452505133	0.118472	-0.013577	0.0140356147839999	0.000184334929	-0.0835501	-0.0257257	0.00066181164049	0.00698061921001	0.196021	0.040296	0.0016237676159999	0.038424232441	0.00216704	-0.00086801	4.696062361599999e-06	7.534413601000004e-07	-0.00345015	2.1929999999999863e-05	4.80924899999994e-10	1.19035350225e-05	-0.000256434	-4.3567e-05	6.5758396356e-08	1.898083489e-09	0.0	0.0
80928.9306369222	-25.92891818012868	6549491814.035766	672.3087979918074	114016.8819678522	-64.57696926977951	12999849373.67114	4170.184960070047	79935.20298144342	6.8206298355944455	46.52099135420112	6389636675.684561	86723.83770769408	67708.61867809489	0.928176	16.821787	0.1011006	0.060555	0.0559991086	-0.0130573152	0.0912888444	0.2410623878	-0.144424519	-0.0075208293	-0.0466378629	0.0095624393	-0.1098847956	-0.0453558126	-0.0511356672	-0.0962522535	-0.0685132771	0.0081308618	-0.137325624	0.0517126408	0.1343923393	0.0035692433	0.0258214535	0.0613413064	-0.0408290924	-0.1350509362	-0.1091718538	0.1593221383	0.0579800651	0.1459531101	-0.0328409398	-0.1455834578	0.0833557697	0.0486072201	-0.1202345971	-0.0354084274	0.0096772673	0.1087656455	0.0456858991	0.0188608504	-0.1235634799	-0.0632507194	0.0823434187	0.005442201	-0.0710864969	-0.0382195893	-0.1788931199	0.0580927626	0.1236867198	0.0209179853	-0.0286539794	-0.1784163863	0.1291632037	-0.0081896999	0.0067334161	0.1439917206	0.115401	-0.0030709999999999	0.013317390801	9.43104099999994e-06	-0.0400258	0.0435243	0.00189436469049	0.00160206466564	0.167984	-0.028037	0.000786073369	0.0282186242559999	0.00256139	0.00039435	6.560718732100001e-06	1.555119225000003e-07	-0.00334379	0.0001063599999999	1.1312449599999955e-08	1.11809315641e-05	-0.00028509	-2.8656000000000005e-05	8.127630809999999e-08	8.211663360000001e-10	0.0	0.0
81014.1923435166	85.26170659439231	6563299361.072303	7269.558611388241	113761.59018633442	-255.29178151777887	12941699401.7235	65173.89371052134	79835.68675955028	-99.5162218931364	9903.47841988396	6373736880.369033	86602.45716065151	68126.03670255649	0.944191	17.112028	0.0944953	0.0482815	0.020322569	-0.016850935	0.0909037799	0.1869894168	-0.1907522352	0.014074964	-0.0269596771	0.050145943	-0.1568716728	0.0415982144	0.016193454	-0.1104554346	-0.0747298914	-0.1021766904	-0.2151074873	-0.1060024241	0.0941874482	0.058939773	-0.1333222797	0.0222022603	0.1733191142	0.0726184216	-0.0598261365	0.1897231883	-0.1845666397	-0.0506605073	-0.0477882131	-0.0086040349	0.1381778723	-0.0633337516	0.0968497929	0.0590892045	0.0798450771	0.1179036019	0.1191916897	-0.0433150138	-0.0332861435	-0.0285246571	0.1678348012	-0.0026205078	-0.0237243562	-0.0618673505	-0.1086769655	0.0193679771	0.0098594258	0.0432875951	0.0440911119	-0.1055906067	-0.1074434603	0.1849597739	0.1257360316	0.1425574961	0.104937	-0.010464	0.011011773969	0.000109495296	-0.0562272	-0.0162013999999999	0.0002624853619599	0.00316149801984	0.184197	0.016213	0.000262861369	0.033928534809	0.0020562	-0.00050519	4.227958440000001e-06	2.552169361e-07	-0.00321226	0.0001315299999999	1.730014089999998e-08	1.03186143076e-05	-0.000680708	-0.000395618	4.63363381264e-07	1.5651360192400005e-07	0.0	0.0
80905.1426625868	-109.04968092979108	6545642109.253524	11891.832910889238	113699.74692855345	-61.84325778097264	12927632451.6171	3824.588532963832	79860.25327157883	24.566512028541183	603.5135132484586	6377660052.600717	86717.08593936189	67679.21446193982	1.023416	18.547865	0.0844286499999999	0.0546519	0.0327267236	0.0353973932	0.1378846964	0.0695367077	-0.1510365901	0.0287702029	0.0254040881	0.0549609849	-0.0953678193	0.1695713595	-0.047615833	-0.1908891623	-0.0718089633	-0.1204440983	0.0582926039	-0.0382845083	-0.0177122228	0.0327281	0.1773918304	-0.0994793802	-0.0487153217	-0.1646008436	0.1638978366	0.0195700088	-0.0860609405	-0.1270298337	0.0575349288	0.0979995976	0.0635260939	0.0404214333	0.0279563111	0.1178288983	0.0213311868	0.0960255329	0.0784733459	-0.1248430286	-0.0939800457	0.0847051806	0.1098796806	0.0201133407	-0.0760133096	0.0588605803	0.1426330834	0.0669798015	0.1661347433	0.0079109131	0.175484965	0.0753854279	-0.1015572826	-0.0716988223	0.1439339357	0.1409495873	0.108213	0.003276	0.011710053369	1.0732176000000008e-05	-0.046526	0.0097012	9.411328144e-05	0.0021646686759999	0.146764	-0.0374329999999999	0.0014012294889999	0.021539671696	0.00256704	0.0005108399999999	6.5896943616e-06	2.609575055999998e-07	-0.00324471	-3.244999999999984e-05	1.0530024999999894e-09	1.05281429841e-05	-0.000543629	0.000137079	2.95532489641e-07	1.8790652241000005e-08	0.0	0.0
