global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43
81151.27600346337	n/a	6585529596.99029	n/a	112178.97499959976	n/a	12584122431.960829	n/a	79470.97702115949	n/a	n/a	6315636188.69766	86512.66224280348	71235.79164590641	n/a	n/a	n/a	n/a	-0.0102276115	-0.0442003145	0.0310890907	-0.0015373925	0.010807389	-0.0130715188	-0.0007493299	0.0591138196	-0.1030497367	0.0474947249	-0.0555490592	0.0765511978	-0.0645998719	0.0910899358	-0.0561474093	-0.0814826061	0.0881269632	-0.1406788797	0.0942517955	-0.0008251501	0.0078128891	0.0107442032	0.0830435202	-0.083679761	0.0800994578	-0.0340764892	0.0234851224	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.139896	n/a	0.0195708908159999	n/a	-0.0140147	n/a	n/a	0.0001964118160899	0.137086	n/a	n/a	0.018792571396	0.00633569	n/a	4.01409677761e-05	n/a	-0.00213223	n/a	n/a	4.546404772900001e-06	0.000750349	n/a	5.63023621801e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81237.14942661507	85.87342315170099	6599474446.962185	7374.244803791095	111268.02941694416	-910.9455826555932	12380574370.329952	829821.8545597381	79322.8725385274	-148.10448263208673	21934.93777571808	6292118107.763465	86396.46150947294	71791.60695003587	0.764116	20.290512	0.0747701	0.0353969	-0.0146316238	-0.0480847191	0.0040657832	-0.0206815045	0.016846575	-0.0494112729	-0.0258559874	0.0549362309	-0.0979582291	0.0012552066	-0.0631588412	0.0132115752	-0.030951321	0.0270633131	-0.0304673522	-0.072861644	-0.0564902032	-0.0599435656	0.116541406	-0.0279478517	0.0008715766	0.0205150981	0.0675377928	-0.0976140217	0.0435313362	-0.0159075333	-0.0140683712	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.155991	0.0160949999999999	0.024333192081	0.0002590490249999	-0.0209795	-0.0069648	4.850843904000002e-05	0.00044013942025	0.12607	-0.011016	0.000121352256	0.0158936448999999	0.00577018	-0.00056551	3.32949772324e-05	3.198015601e-07	-0.00232224	-0.00019001	3.61038001e-08	5.392798617600001e-06	0.000691983	-5.836600000000002e-05	4.78840472289e-07	3.406589956000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81245.84638295934	8.696956344268983	6600887554.483427	75.63704965412052	111726.29864401896	458.2692270747939	12482765808.692513	210010.684483729	79441.0014753547	118.1289368272992	13954.445715948044	6310872715.407308	86348.81716377939	72045.35299389898	0.718108	19.068789	0.1031345	0.0783303	-0.0116534033	-0.0467996292	0.0077832233	0.000845429	0.0118800821	-0.0027401772	0.0082887363	0.0177091816	-0.0317655436	-0.0009646313	0.0185364985	0.0332111844	0.0371629369	0.0624915186	0.0396062604	-0.0309418542	0.0175621334	-0.175197967	0.0225307159	-0.0050777463	0.0092564017	-0.001552924	0.0360072551	-0.0594306163	0.0054398197	-0.0148954082	-0.0161995639	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.156968	0.000977	0.0246389530239999	9.54529000000011e-07	-0.0288805	-0.0079009999999999	6.242580099999997e-05	0.00083408328025	0.175419	0.049349	0.002435323801	0.0307718255609999	0.00491184	-0.00085834	2.41261721856e-05	7.367475555999999e-07	-0.00236205	-3.980999999999993e-05	1.5848360999999947e-09	5.5792802025e-06	0.000691983	0.0	4.78840472289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81117.76579312191	-128.08058983742376	6580091927.267779	16404.63749310238	110826.83907730853	-899.4595667104295	12282588259.86764	809027.5121469136	79461.16960463552	20.16812928082072	406.75343868789815	6314077474.936652	86654.18972141665	72655.62878044284	0.709768	18.847334	0.17085365	0.0796580999999999	-0.0261270745	-0.0390601416	-0.026208294	0.0004062048	-0.012611679	0.0177962345	0.0068351895	-0.0084511148	-0.0399996825	-0.0236278517	-0.0099888338	-0.0432593502	0.0654600435	-0.0180112425	0.0064783906	-0.064839058	-0.0174064056	-0.109913241	0.1217295807	-0.0018248373	-0.0128821287	-0.0481554884	0.003013703	-0.0892041229	-0.0093821995	-0.00131514	-0.0638265488	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.139845	-0.017123	0.019556624025	0.0002931971289999	-0.0290154	-0.0001349	1.819801000000008e-08	0.00084189343716	0.107303	-0.068116	0.0046397894559999	0.011513933809	0.00416932	-0.00074252	1.7383229262399998e-05	5.513359504e-07	-0.00182092	0.00054113	2.9282167690000013e-07	3.3157496464e-06	0.000266038	-0.0004259449999999	7.077621744400001e-08	1.81429143025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81086.70937106681	-31.056422055102303	6575054436.627854	964.5013508646448	110758.05825755636	-68.78081975216628	12267347468.98425	4730.801165779987	79228.83988961595	-232.32971501957215	53977.09648107562	6277209070.254399	86384.46467827956	72578.65379539023	0.687701	18.26137	0.1092188	0.0507674	-0.0313796585	-0.0244704682	-0.0327205954	0.0036886401	0.002660124	-0.0099965453	-0.0364821317	-0.0010894152	-0.0447489055	0.0171924053	0.0154622686	-0.0078381033	0.1093182158	-0.0176537575	-0.043707685	0.0449299571	-0.1023770506	-0.0522664165	-0.0178290302	-0.0368512366	-0.0268736897	-0.038118702	0.0067153305	-0.0816953274	-0.0038808945	-0.0065220638	-0.0426292168	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.112675	-0.02717	0.012695655625	0.0007382088999999	-0.00334025	0.02567515	0.0006592133275225	1.11572700625e-05	0.0886693999999999	-0.0186336	0.00034721104896	0.0078622624963599	0.00416932	0.0	1.7383229262399998e-05	0.0	-0.0012536	0.00056732	3.218519824000001e-07	1.5715129599999997e-06	0.000453519	0.0001874809999999	2.05679483361e-07	3.514912536099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81141.76749183454	55.05812076773145	6583986431.698937	3031.396662474101	111101.39392089844	343.3356633420772	12343519731.166649	117879.37772254416	79212.74294428815	-16.096945327793946	259.11164888598734	6274658644.757873	86124.87584982936	72628.58161761226	0.692194	18.380672	0.0820251499999999	0.0451564	-0.0325106744	-0.0106189806	-0.0123864858	0.0015099789	0.0074369836	-0.045216673	-0.0390548638	0.0238355577	-0.0590696356	0.0265580501	-0.0243435311	-0.000953572	0.0177138597	-0.0286833417	0.0882645461	-0.0202129227	0.0730670966	-0.0238510499	0.0964573944	-0.0348387488	-0.0225330261	0.017077353	0.044424157	-0.0532061167	0.0126238557	-0.0287230446	0.0140461174	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.101865	-0.01081	0.010376478225	0.0001168561	0.006749	0.01008925	0.0001017929655624	4.5549001e-05	0.0929614	0.0042920000000001	1.8421264000000868e-05	0.00864182188996	0.00347841	-0.0006909099999999	1.20993361281e-05	4.773566280999998e-07	-0.000995313	0.0002582869999999	6.671217436899993e-08	9.90647967969e-07	0.000266038	-0.0001874809999999	7.077621744400001e-08	3.514912536099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81505.19976895441	363.432277119864	6643097589.377166	132083.02005252964	111006.5356385278	-94.85828237063834	12322450954.467745	8998.093734307755	79181.1313982999	-31.61154598825669	999.289839767668	6269651569.514834	86167.52117208543	73509.96030111508	0.721989	19.171843	0.1092157199999999	0.0601591	-0.0399241407	-0.0125921433	-0.0148658005	0.0198178218	0.0232903176	-0.0943296711	-0.0591389099	-0.0160477427	-0.0684648194	0.0102265438	-0.0532447744	0.0633507267	-0.0490149547	0.0404276329	0.1156375866	0.0126947171	-0.1900438086	0.1597656817	0.0575188163	-0.048567213	-0.0516697061	0.0212876812	0.0527923883	-0.0512545765	0.0061745265	-0.094687095	-0.0075805739	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0887994	-0.0130655999999999	0.00788533344036	0.0001707099033599	0.00500668	-0.0017423199999999	3.035678982399998e-06	2.50668446224e-05	0.0347976	-0.0581638	0.00338302763044	0.00121087296576	0.00329671	-0.0001816999999999	1.08682968241e-05	3.301488999999997e-08	-0.000645606	0.000349707	1.222949858490001e-07	4.168071072359999e-07	0.000459511	0.000193473	2.1115035912100002e-07	3.7431801729e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81677.43889383934	172.2391248849308	6671204024.256859	29666.316141126783	110934.1575187308	-72.37811979699472	12306387304.39058	5238.592225348119	78993.07698599559	-188.05441230430733	35364.46198711842	6239906211.715426	85842.9213948488	74457.05754307339	0.69137	18.358793	0.07540932	0.0369806	-0.0408980988	0.0001136147	-0.0093941955	0.0028520248	0.0361730023	-0.1307575538	-0.0772704026	-0.0166298	-0.1061079945	-0.0283719651	-0.0236669171	0.0479892351	-0.0334323083	0.0459737133	-4.4967e-06	0.011942463	-0.0948837795	0.0154899571	-0.0474341025	-0.0634810989	-0.0575743768	0.0571601164	0.0494539628	-0.0599492148	0.017105034	-0.088974009	0.0289568131	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0688741	-0.0199253	0.0047436416508099	0.00039701758009	0.0188092	0.01380252	0.0001905095583504	0.00035378600464	0.042558	0.0077604	6.022380816000001e-05	0.001811183364	0.00307091	-0.0002257999999999	9.4304882281e-06	5.098563999999998e-08	-0.000239475	0.0004061309999999	1.6494238916099998e-07	5.734827562500001e-08	0.00041302	-4.649100000000001e-05	1.705855204e-07	2.161413081000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81980.81635641104	303.3774625717051	6720854250.463593	92037.88479644632	111687.79227234887	753.6347536180692	12474162942.671352	567965.3418609679	79385.16984160959	392.0928556139989	153736.80742354013	6302005190.7812	86167.34426362788	73542.56737944933	0.938331	24.916639	0.25800525	0.151726	-0.0147345138	-0.0339068386	0.0387236952	0.0029666547	0.0150775825	-0.1565404992	-0.0083058658	-0.003890995	-0.01036336	-0.0693274253	0.0497407462	0.060984309	-0.0134981399	0.1345424384	0.1292472689	0.0342311553	-0.046190997	0.070572133	-0.187313766	-0.0063780103	0.0022644762	0.0823107569	0.029729307	0.0052932089	-0.0184417585	-0.1110558443	0.0461102189	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.106756	0.0378819	0.011396843536	0.00143503834761	0.0271052	0.0082959999999999	6.882361599999997e-05	0.00073469186704	0.187932	0.145374	0.021133599876	0.0353184366239999	0.00341013	0.0003392199999999	1.16289866169e-05	1.1507020839999992e-07	-0.00108234	-0.0008428649999999	7.104214082249999e-07	1.1714598756e-06	0.000266038	-0.0001469819999999	7.077621744400001e-08	2.1603708323999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82267.86163406464	287.0452776535967	6768001057.841605	82394.99142323043	113227.86233670596	1540.070064357089	12820548809.340036	2371815.8031288483	79843.2344361546	458.06459454500873	209823.17277568328	6374942085.226744	86410.39356329579	73269.6830952547	0.959571	25.480669	0.20366095	0.0831625	0.003896876	-0.0625980076	0.126397657	-0.053119578	-0.0036753244	-0.1466195615	0.0552527557	0.0818541013	0.0417031983	-0.0104120429	-0.0800740682	0.0852232344	-0.0602432306	0.0212714795	0.0528008898	-0.1322302064	0.0703557177	-0.0326615465	-0.0625547007	0.0378278168	0.0825471431	0.1304411584	0.1157033167	0.0406720783	-0.0479283843	-0.0704050492	0.1008263865	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.116897	0.0101409999999999	0.013664908609	0.0001028398809999	-0.0144801	-0.0415853	0.0017293371760899	0.0002096732960099	0.237121	0.049189	0.002419557721	0.056226368641	0.00423821	0.00082808	1.79624240041e-05	6.857164864000002e-07	-0.00182629	-0.00074395	5.534616025e-07	3.3353351641e-06	0.000748921	0.000482883	5.60882664241e-07	2.3317599168900007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
