global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
80793.86066464118	n/a	6527647921.097453	n/a	110925.31912109377	n/a	12304426422.11649	n/a	79588.830406794	n/a	n/a	6334381925.521418	86619.65247100743	71641.92783388487	n/a	n/a	n/a	n/a	-0.0619745765	-0.0786921198	0.0190190624	0.0754630966	-0.0050736827	-0.0500725218	-0.0969788603	-0.0264048428	0.0756880493	0.053640144	-0.0599718299	0.0693976133	-0.0431646455	0.0831788386	0.030307236	-0.0036169959	0.1020361683	-0.071720809	0.0226299569	-0.0148204293	0.06367527	-0.0430936515	0.0303330902	-0.057327316	0.0089437216	-0.0584494156	-0.0180136386	0.0845928298	-0.0050115939	0.0484085861	-0.0003105631	0.1094564429	-0.021822543	0.03978291	0.0790593847	0.0330548137	-0.0801807228	0.027869992	-0.0308515311	0.0501087566	-0.0402330432	0.0216713718	-0.0571173995	0.0336216875	-0.0552693118	0.0315542537	-0.0061702217	0.0248371158	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0841328999999999	n/a	0.0070783448624099	n/a	0.0613513	n/a	n/a	0.0037639820116899	0.153316	n/a	n/a	0.023505795856	0.00571648	n/a	3.26781435904e-05	n/a	-0.00132004	n/a	n/a	1.7425056016e-06	-0.000147258	n/a	2.1684918564e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80744.47044785078	-49.39021679040161	6519669507.903848	2439.393514602869	111183.1722109375	257.85308984373114	12361697782.886984	66488.21594195928	79571.93471198017	-16.8956948138366	285.46450324230494	6331692793.807634	86959.27905711462	71982.16009186127	0.897516	20.558573	0.1432625	0.071637	-0.0471067435	-0.0812132989	0.0090223576	0.0556324674	0.0028869064	-0.0481745614	0.0619662993	-0.0103017166	0.0740642021	0.0169049622	0.0727718096	0.0144201835	-0.0698511734	-0.0030426568	0.1205420936	0.0740121918	-0.0086263032	-0.0400536227	-0.0972998639	0.0625313701	0.0134059009	0.063096756	-0.0216243224	-0.0115714113	-0.0040922068	-0.0877987355	0.0759357231	-0.1183438085	0.0677627005	0.0643320514	0.1048344305	0.0443834756	0.0193147573	0.0874077216	0.0172654062	-0.0537190091	-0.0136665834	-0.0605590732	-0.0030059096	-0.0485718345	-0.0164588542	0.0937926423	0.0281996225	0.0358791706	0.0009699472	0.0783862999	0.0579134479	0.0023800277	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0732706	-0.0108622999999998	0.00536858082436	0.0001179895612899	0.0231239	-0.0382273999999999	0.0014613341107599	0.00053471475121	0.0971054	-0.0562106	0.00315963155236	0.00942945870916	0.00554751	-0.00016897	3.0774867200100006e-05	2.8550860900000022e-08	-0.000914298	0.0004057419999999	1.6462657056399997e-07	8.359408328040001e-07	-0.00033179	-0.000184532	1.100846041e-07	3.4052059024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80742.45491261687	-2.015535233906121	6519344025.3159685	4.062382279117002	110752.6085859375	-430.5636249999952	12266140308.589878	185385.0351731365	79557.63390050773	-14.30081147243618	204.5132087701623	6329417111.847217	86858.3584851201	72480.62362661753	0.7558899999999998	17.314482	0.092955455	0.0395523	-0.0408598204	-0.0783577455	-0.0220583809	0.0480003954	0.0012017435	-0.0535907589	0.0472094385	0.0024480508	-0.0022185795	0.048227726	0.0988686362	0.0687973303	-0.0194326805	-0.0185682763	0.0346913603	0.1170464743	0.0571405135	-0.0342154802	-0.1212114835	-0.1004038945	-0.0368350661	0.0435254433	-0.0278198	-0.0353961107	-0.0467284561	0.1301214634	-0.0345998791	-0.1049099101	0.0199227882	-0.0394396691	-0.086751236	0.0016690288	0.0298032312	0.0547841666	-0.0116139292	-0.0501389178	-0.0276008357	-0.0483264501	-0.0231203599	-0.0593619267	-0.0158496037	0.0036901545	-0.0339734116	0.0925719207	-0.0665171317	0.0265146931	0.1228357333	-0.0062059111	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0615205	-0.0117501	0.00378477192025	0.00013806485001	0.0238174	0.0006934999999999	4.809422499999995e-07	0.0005672685427599	0.0663815	-0.0307239	0.0009439580312099	0.0044065035422499	0.005265	-0.00028251	2.7720225e-05	7.981190010000032e-08	-0.000604761	0.000309537	9.581315436900003e-08	3.65735867121e-07	7.19221e-05	0.0004037121	5.17278846841e-09	1.6298345968641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80618.49697129893	-123.95794131794536	6499342053.911334	15365.571215783188	110548.782203125	-203.82638281250547	12221033246.593966	41545.19433043003	79459.99048748791	-97.64341301981769	9534.2361061587	6313890088.271669	86953.21986027503	72827.84864451954	0.7689869999999999	17.614487	0.0700558399999999	0.0414058	-0.0297530242	-0.0581410577	-0.0268756703	0.0286168063	0.0052068818	-0.07685426	0.0905988139	0.0261059874	0.0422635611	0.0428547192	0.0947417869	0.0164682844	-0.066661762	-0.0566629009	0.0126567828	-0.0126567789	0.0315971941	-0.0506942415	0.0507704222	-0.030582096	0.0793973969	-0.1163853094	0.0368312742	-0.0429954628	-0.0395717344	-0.0368823117	-0.0555360193	-0.1592286159	-0.0510485679	0.0622077559	0.0448186577	-0.1047929935	0.0551356308	0.088532716	-0.0186703386	-0.0681994092	-0.0124542335	-0.0485334056	-0.0178490139	-0.0536999551	-0.0119881982	0.0500732829	0.0086690613	0.0254058356	0.0198913463	-0.0653927815	-0.0373592767	-0.1043310617	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0545919	-0.0069286	0.00298027554561	4.800549796e-05	0.00563976	-0.01817764	0.0003304265959695	3.1806892857599995e-05	0.0287711	-0.0376103999999999	0.0014145421881599	0.00082777619521	0.00517112	-9.387999999999932e-05	2.6740482054400003e-05	8.813454399999871e-09	-0.000657665	-5.2904e-05	2.798833215999999e-09	4.32523252225e-07	7.19221e-05	0.0	5.17278846841e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80586.95778664656	-31.53918465237075	6494257765.306754	994.7201685363386	109959.72631054687	-589.0558925781224	12091141410.290377	346986.84458100854	79370.17831993473	-89.81216755318746	8066.225440601819	6299625206.538237	86701.3649950757	72366.73337014548	0.775606	17.766098	0.127071185	0.0734564999999999	-0.0324253734	-0.0642040419	-0.032609515	0.0506707399	-0.04075444	-0.0241879462	0.060364594	0.0429964873	0.0327421096	0.0108602735	0.0645563426	0.1099405298	-0.0189162238	-0.0595943468	0.1142541285	-0.0252452406	0.0372221948	0.0261690914	-0.0459066122	-0.087309157	0.0269031656	-0.0558375652	-0.0686411353	0.0355754387	-0.0303238073	-0.0195279721	0.0977107533	0.0984306945	0.0460275021	0.0066183531	0.0189210058	0.1480969817	0.0433560022	0.0309504975	0.0174315019	-0.058908601	-0.0107795221	-0.0591976925	-0.0103663375	-0.0986737911	0.018744593	0.0245525596	-0.0033297055	0.0862182232	0.0285571641	0.0189413975	0.0260048258	0.0152819932	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0434092	-0.0111826999999999	0.00188435864464	0.0001250527792899	0.0179669	0.01232714	0.0001519583805796	0.00032280949561	0.0446376	0.0158665	0.0002517458222499	0.00199251533376	0.00404423	-0.00112689	1.63557962929e-05	1.2698810721000003e-06	-0.000598522	5.9143e-05	3.497894449e-09	3.58228584484e-07	0.000639786	0.0005678639	4.093261257960001e-07	3.224694089232101e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80714.08445937013	127.12667272357794	6514763430.114335	16161.190917767695	110586.48854296876	626.7622324218828	12229371448.26416	392830.8959904622	79449.83439615571	79.65607622098469	6345.090478923322	6312276185.576567	86667.86342602839	73115.12336930647	0.753584	17.26165	0.0769016949999999	0.0472915	-0.0229354681	-0.0442422057	-0.0237254727	0.0408528897	-0.018967818	-0.0059259325	0.0935681526	0.0262217972	-0.0006340525	-0.0117439219	0.0563427856	-0.0139099181	-0.0542292626	-0.0622397923	0.0891589658	-0.0479411362	-0.0600631242	-0.0164284406	0.0715141721	-0.0962576309	0.0244904627	0.0426333857	0.0866309746	-0.0687237186	-0.0354521009	0.0884108028	0.0316171746	0.0259819478	-0.0695073025	-0.00290307	0.1422019137	0.0146926454	0.0354440193	0.0092544515	0.0078910092	-0.0081353267	-0.0002556355	-0.0807667241	-0.0225162234	-0.0510858957	0.0043686833	0.0203232641	0.0181935409	0.062960601	0.0365486143	-0.0484427623	-0.0188862566	-0.0140586151	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0270006	-0.0164086	0.0007290324003599	0.00026924215396	0.018019	5.209999999999937e-05	2.714409999999934e-09	0.000324684361	0.0192174	-0.0254202	0.00064618656804	0.0003693084627599	0.00410178	5.754999999999996e-05	1.68245991684e-05	3.3120024999999956e-09	-0.00052352	7.500200000000001e-05	5.625300004000002e-09	2.740731904e-07	7.19221e-05	-0.0005678639	5.17278846841e-09	3.224694089232101e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80746.50236293339	32.417903563255095	6519997643.847207	1050.9204714365071	110940.68884375	354.20030078124546	12307836441.125755	125457.85307352476	79575.72926740813	125.8948712524143	15849.518607661974	6332296688.439835	86584.27587106793	73563.92490706315	0.742459	17.006826	0.10781042	0.050412	-0.0146814104	-0.0372603026	-0.0053982337	0.0321114755	0.0154876062	0.0404037966	0.0709656012	-0.003777293	-0.0313814736	0.0660208	0.0404826403	-0.0041813009	0.0153861215	0.1061506581	0.1212185936	0.017088995	-0.0370489324	0.0302668104	0.0912030095	0.0560968502	-0.0493926965	0.0112389304	0.0725740963	0.0818878742	-0.027226797	-0.1649530408	-0.0386886306	-0.0048812455	-0.0620637988	-0.0127963671	-0.0545738316	-0.0639053933	0.0104660835	0.0054220557	-0.0004306944	0.03850536	-0.0274060296	-0.05968242	-0.0725973616	-0.0712691876	0.0735820941	0.0293329049	-0.0102850894	0.024072409	0.0170606698	0.1002720755	-0.0653805202	0.0617966772	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0182585	-0.0087421	0.00033337282225	7.642431240999998e-05	0.0302783	0.0122593	0.00015029043649	0.00091677545089	-0.0246423	-0.0438597	0.00192367328409	0.0006072429492899	0.00392681	-0.00017497	1.5419836776100002e-05	3.0614500899999995e-08	-9.07375e-05	0.0004327825	1.8730069230625e-07	8.23329390625e-09	0.000323156	0.0002512339	1.04429800336e-07	6.311847250920999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80746.15614995128	-0.3462129821127746	6519941732.992314	0.1198634289834204	110684.01300195312	-256.6758417968813	12250950734.216528	65882.48776213764	79545.21791132737	-30.511356080751284	930.9428498863984	6327441692.560557	86557.91445626033	74631.33320994192	0.716314	16.407955	0.12612337	0.0931128	-0.0034991495	-0.0234532342	-0.0129400405	0.0095388339	0.0187332158	0.0385526875	0.0252755281	0.0026317155	-0.0299826641	0.084360184	0.0081514701	0.0005647418	0.0623714868	0.1261029414	0.0467384348	-0.1387264357	-0.0729736537	0.068800752	0.0488867776	0.06664448	0.0677317246	-0.1481152892	0.1421255309	0.0744522332	-0.036262536	0.0275040781	0.0200127377	-0.02767632	0.0935268083	-0.0272502715	-0.0800062177	0.028022845	0.0126860199	0.0043839901	-0.0072487033	0.0461128635	-0.0181229311	0.0027770405	-0.0933277203	-0.0382791348	0.0984757624	-0.0711974509	-0.045245214	0.0166529682	0.0227819564	0.0603520454	-0.160204501	0.0084284567	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0213388	0.0030803	0.00045534438544	9.488248090000008e-06	0.0181798	-0.0120985	0.00014637370225	0.0003305051280399	-0.0159711	0.0086712	7.518970944e-05	0.00025507603521	0.00229405	-0.00163276	5.262665402500001e-06	2.6659052176e-06	-0.000252211	-0.0001614735	2.6073691202250004e-08	6.3610388521e-08	7.19221e-05	-0.0002512339	5.17278846841e-09	6.311847250920999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80677.40511876771	-68.75103118356492	6508843696.697766	4726.704288803516	110720.97443945312	36.961437499994645	12259134180.822033	1366.1478620660105	79673.18779466876	127.96988334138588	16376.291042407907	6347816853.364555	86832.65027397235	73830.48938329736	0.737233	16.887127	0.123985855	0.0785147	-0.0120398279	-0.0331807683	-0.0029472627	0.0208766861	0.0122987334	0.026859963	0.0076025921	-0.0330046234	-0.0290108494	0.0856829251	0.0104061215	-0.05487488	-0.0216097346	0.1201041389	0.0314454754	-0.1170402382	-0.0050080741	0.0375997365	0.0695538846	-0.0256980357	0.0861439187	-0.0363559524	0.0630792679	-0.0675135796	0.0050900677	-0.0592059075	-0.1147307124	-0.1190495144	0.0518172115	-0.0274929029	0.098329446	0.0971089216	-0.0007423972	0.0383807381	-0.0252238708	0.0746414309	-0.0269621575	-0.0212323088	-0.076090857	0.0134606202	0.1021363805	-0.033157207	-0.0395324653	0.0315323786	-0.0272871441	-0.0508669715	-0.0670977634	0.0100667004	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0213838	4.49999999999999e-05	0.00045726690244	2.024999999999991e-09	0.0476221	0.0294423	0.00086684902929	0.00226786440841	-0.0246951	-0.008724	7.610817600000004e-05	0.00060984796401	0.00352206	0.0012280099999999	1.24049066436e-05	1.5080085600999996e-06	6.71832e-05	0.0003193942	1.0201265499364003e-07	4.51358236224e-09	0.000240009	0.0001680869	5.7604320081000014e-08	2.825320595161e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80767.41888571602	90.01376694830833	6523375953.460716	8102.478240224365	110622.53057226562	-98.44386718749593	12237344270.211842	9691.194986829338	79573.3439086678	-99.8438860009628	9968.801571773258	6331917060.807118	86594.95333847895	74203.24626289238	0.699362	16.019644	0.052767805	0.0255134	-0.0071223693	-0.0261254227	-0.00632104	0.027301415	0.0124505553	0.0202673802	-0.0267613717	-0.0016355386	-0.017788243	0.0334286052	-0.0126649064	0.0404622978	-0.0037183766	-0.0538289306	0.0035620033	-0.0622182852	0.0375229364	0.0628082358	0.0500300761	0.1722130437	-0.0707033713	0.0105979605	0.0255135043	-0.0417043891	-0.0415730902	-0.0435150551	-0.1688119483	0.0444391367	-0.0180905754	-0.0994937193	-0.0124904482	0.0682230564	0.0098354284	0.0006954517	-0.0020923683	0.0560913287	-0.0393608495	0.0030068003	-0.0009498551	0.0359080812	0.0125277462	-0.0240797728	-0.0323529794	0.0354218358	-0.0316684873	-0.1011321104	-0.0583339115	0.1296021764	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0213541	-2.970000000000056e-05	0.00045599758681	8.820900000000331e-10	0.0322639	-0.0153582	0.00023587430724	0.0010409592432099	-0.0413565	-0.0166613999999999	0.0002776022499599	0.0017103600922499	0.00345113	-7.092999999999986e-05	1.1910298276900002e-05	5.031064899999981e-09	-0.00010817	-0.0001753532	3.074874475024e-08	1.17007489e-08	7.19221e-05	-0.0001680869	5.17278846841e-09	2.825320595161e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
