global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
80896.25033137236	n/a	6544203317.676063	n/a	111265.13168074732	n/a	12379929527.93404	n/a	78958.2587890625	n/a	n/a	6234406631.000566	86243.97119140625	69842.08096263855	n/a	n/a	n/a	n/a	-0.0257266304	-0.074375783	-0.0257887869	-0.0443051786	0.1185378124	-0.0055356511	-0.0859540859	0.0736225226	0.1290465003	-0.0029460777	0.1496443665	-0.1449151944	0.1086968767	0.0368257418	-0.0399979102	0.0688917732	-0.0433053411	0.0844887272	-0.0404023677	0.1900201176	-0.0944889475	0.1495413254	-0.0381887644	0.1536157916	-0.0174703776	0.0955052759	0.0116594649	-0.0910045033	0.0016627405	-0.2158201635	0.0880637346	-0.026749966	0.1659389349	-0.0211183123	0.0025894538	-0.1651945293	0.1490484942	0.0240681	n/a	0.0005792734376099	n/a	-0.0462534	n/a	n/a	0.00213937701156	0.112587	n/a	n/a	0.012675832569	-0.000113847	n/a	1.2961139409e-08	n/a	-0.00323015	n/a	n/a	1.04338690225e-05	0.000557536	n/a	3.10846391296e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81039.9027257856	143.65239441324957	6567465833.804793	20636.01042065981	111717.81889307775	452.6872123304347	12480871058.22652	204925.71220750007	79141.2113327753	182.9525437128032	33471.63325098515	6263331331.219002	86234.46669306718	69584.21997560331	1.032635	19.217686	0.09762095	0.0454465	-0.0371516161	-0.0766020919	-0.0225564866	-0.0538953949	0.0745124724	-0.0554920663	-0.0325443424	0.047015334	0.187444326	-0.0274419469	0.1525308893	0.1019171412	0.1293326969	0.0338189134	0.0268475033	-0.1701447733	-0.2092309801	0.0092944516	0.1111331158	0.0343544402	0.0579563021	-0.0334646045	0.1283560223	0.0054801373	0.0352660235	0.1106474122	-0.0007931103	-0.0712588624	0.0779296519	-0.1501328954	-0.1324833469	-0.0379036372	0.2004030781	0.0266111662	0.0770379857	-0.1807507205	0.1488669016	0.0158387	-0.0082293999999999	0.00025086441769	6.772302435999997e-05	-0.0240308	0.0222226	0.0004938439507599	0.00057747934864	0.107084	-0.005503	3.0283009000000087e-05	0.011466983056	0.000224683	0.0003385299999999	5.0482450489e-08	1.1460256089999998e-07	-0.00267362	0.00055653	3.097256409000005e-07	7.148243904399999e-06	0.000895795	0.000338259	8.02448682025e-07	1.1441915108100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81071.85299339866	31.950267613050528	6572645347.783243	1020.8196005455454	111362.52372516958	-355.29516790817434	12401611690.438955	126234.6563388978	79097.53531901042	-43.676013764881645	1907.594178390131	6256420093.542101	86114.51138425812	70855.07997590351	1.012971	18.851717	0.14705432	0.0651656	-0.0170272324	-0.0350745001	-0.0198652673	-0.0499223577	0.0714336121	-0.0080672466	-0.0519712149	0.0644299423	0.1935564781	-0.0865234773	0.1077967965	0.0632008094	-0.0513332949	-0.1281809111	-0.0244650119	-0.1390605797	-0.1257944213	-0.1532237744	-0.0450550226	0.1249502695	-0.1087202718	0.0622026975	-0.0486711125	-0.0786728427	0.0047095519	0.122776593	0.0207073871	-0.0837509384	0.0528213195	-0.0469168773	-0.077726094	0.1461031345	0.1492334541	0.0672474517	0.0081719744	-0.1173269398	0.1485039376	0.00457668	-0.01126202	2.0945999822399995e-05	0.0001268330944804	-0.0309516	-0.0069207999999999	4.789747263999997e-05	0.00095800154256	0.067243	-0.039841	0.001587305281	0.0045216210489999	-0.000735558	-0.0009602409999999	5.410455713639999e-07	9.22062778081e-07	-0.00219151	0.00048211	2.324300521e-07	4.8027160801e-06	0.000557536	-0.000338259	3.10846391296e-07	1.1441915108100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81027.57096290712	-44.28203049153672	6565467256.14895	1960.8982244533877	111148.59532082728	-213.92840434229583	12354010241.793028	45765.36218444082	79102.7753828745	5.240063864082913	27.45826929966755	6257249073.273497	86405.54750745879	71202.81223027299	1.011707	18.828207	0.18297172	0.099093	0.0156849458	-0.0087523502	0.02013637	-0.0216234339	0.0386841662	0.0053443614	-0.0834826445	-0.0231151344	0.1307679475	-0.0195299696	-0.0716990139	-0.0696865136	-0.1900140774	0.1315381541	0.0220152323	-0.0681703364	0.0754241133	-0.0475259319	0.0009972617	0.1151625457	0.1325156512	-0.0040300428	0.0423803774	0.130501789	-0.0472624394	0.0701473524	0.0024445633	-0.0358906319	0.0136981306	-0.0147473795	0.0225441137	0.2411118357	-0.0134044424	-0.021244125	0.0448330669	-0.1917122727	0.1479600444	-0.0128349	-0.01741158	0.00016473465801	0.0003031631180963	-0.0201811	0.0107704999999999	0.0001160036702499	0.00040727679721	-0.00764304	-0.07488604	0.0056079189868816	5.8416060441600006e-05	-0.000735558	0.0	5.410455713639999e-07	0.0	-0.0010009	0.0011906099999999	1.4175521720999994e-06	1.0018008100000005e-06	0.000964998	0.000407462	9.31221140004e-07	1.6602528144400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80994.84937267608	-32.72159023104177	6560165624.902487	1070.7024672482084	111118.89828988008	-29.697030947208987	12347409557.156712	881.9136470794883	79096.36272321429	-6.412659660214558	41.12220391774309	6256234596.042283	86162.40703048106	71230.59158995093	0.96977	18.047733	0.09497619	0.0549207	0.0268161769	-0.0136157973	-0.0027226959	-0.0102235549	0.1340762579	0.0326005518	-0.0794953703	0.0339813605	0.1381139149	0.0065094523	0.0086710803	-0.2075827025	-0.1778640003	-0.1705219211	-0.0631020701	-0.0326964163	0.017839272	0.0387030388	0.1993473435	-0.1039974329	0.0114095448	-0.0962810339	-0.0249531448	0.0218460764	-0.0270741116	0.1360954862	0.0556216941	-0.0606815512	-0.0291083534	-0.031567832	0.0973640972	0.188101253	-0.0521799054	-0.0488890397	-0.1058856415	-0.1233673162	0.1472358847	-0.0213287	-0.0084938	0.00045491344369	7.214463843999998e-05	-0.0421559	-0.0219748	0.00048289183504	0.00177711990481	-0.00286655	0.00477649	2.2814856720100005e-05	8.217108902499998e-06	-0.00147558	-0.000740022	2.1773363364e-06	5.47632560484e-07	-0.000953762	4.713800000000006e-05	2.2219910440000053e-09	9.09661952644e-07	0.000557536	-0.000407462	3.10846391296e-07	1.6602528144400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81192.76889560217	197.9195229260949	6592265720.934664	39172.13755529302	111452.56736388688	333.66907400680066	12421674772.00174	111335.0509485558	78981.6154358879	-114.7472873263905	13166.93994876522	6238095576.862486	86189.10542069082	72375.30963283632	1.033282	19.22971	0.22678835	0.137295	0.0518222204	0.0415304505	0.0250538033	0.0619583893	0.1228456013	-0.0239779966	-0.1219535713	0.0634619732	0.0666550822	-0.182665416	-0.098569556	-0.0923255411	-0.0609352795	0.1773135935	-0.0076561495	0.1007755021	0.0432865346	-0.0333157782	-0.1339754903	0.0717577622	-0.0507185509	0.061778929	0.0152655445	-0.0817599469	-0.0890346367	0.1025428401	0.1166382156	0.0046864782	0.0715366708	-0.0155900092	0.13331026	0.0628889106	0.0725677	-0.0935031338	0.084090734	-0.0893813854	0.1463323407	-0.0379412	-0.0166125	0.00143953465744	0.00027597515625	-0.018662	0.0234939	0.00055196333721	0.000348270244	-0.10957	-0.10670345	0.0113856262419025	0.0120055849	-0.000528899	0.000946681	2.79734152201e-07	8.96204915761e-07	-0.00061834	0.000335422	1.1250791808400004e-07	3.823443556e-07	0.0008750029999999	0.0003174669999999	7.65630250008825e-07	1.0078529608893653e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81235.26266775306	42.49377215089044	6599167900.698834	1805.720671611792	111744.42095142926	291.85358754238405	12486815613.770222	85178.51656136003	79032.16273716518	50.54730127728544	2555.0296664166626	6246082746.913761	86075.96128737081	72974.34022819705	0.95562	17.784409	0.1530812	0.0996642	0.046944799	0.0654378526	0.0071505137	0.040589084	0.1077344241	-0.0390040082	-0.0998977293	-0.0104845147	0.0909108018	0.0086174235	0.0688088427	-0.0261968391	-0.0562603285	0.1488979135	-0.1524414441	0.0111022858	-0.0840200305	-0.0716619479	-0.0640941907	0.2291775586	0.0112856523	0.1186099534	-0.0606371437	0.0560420434	-0.0288618554	0.1775599133	0.0552380866	0.0146885566	-0.0030217755	-0.0764238549	0.0012662982	-0.0413779698	-0.0214704201	-0.0408829541	0.1456808127	-0.083636299	0.1452505133	-0.0379375	3.700000000002313e-06	0.0014392539062499	1.3690000000017112e-11	-0.036667	-0.0180049999999999	0.0003241800249999	0.0013444688889999	-0.0434972	0.0660728	0.00436561489984	0.00189200640784	-0.00149144	-0.0009625409999999	2.2243932736e-06	9.264851766809998e-07	-0.0008065	-0.00018816	3.5404185600000023e-08	6.5044225e-07	0.00064571	-0.0002292929999999	4.1694140410000006e-07	5.257527984895416e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81441.56583944356	206.3031716904952	6632728646.38042	42560.99864955795	111898.91134477955	154.49039335029374	12521366360.146832	23867.28163752849	79011.79237196181	-20.370365203372785	414.9517785187808	6242863333.830003	86290.35685285433	73278.74096518416	1.132717	21.080242	0.14148525	0.0825377999999999	0.0473380116	0.0735897924	0.0598422386	0.0656707528	0.053943233	-0.1120976679	-0.1091599863	0.024608918	0.0777263475	-0.1895092782	-0.1347106713	0.1081773436	0.1172124386	0.0553685781	-0.0403943495	0.1281250165	0.0837471098	-0.1562830895	-0.0589643318	0.0335397943	0.0018690618	-0.017045689	-0.1303530477	0.1171387548	-0.0843373143	0.0389166319	0.0485294804	0.0172514881	0.1572157407	-0.0742614977	-0.0324494351	-0.0536342556	0.1265580761	0.0477142015	0.1273422052	0.0490022932	0.1439917206	-0.0343377	0.0035998	0.00117907764129	1.295856004e-05	-0.0657125	-0.0290454999999999	0.0008436410702499	0.0043181326562499	-0.111564	-0.0680668	0.00463308926224	0.0124465260959999	-0.00125664	0.0002347999999999	1.5791440896000002e-06	5.513103999999993e-08	-0.0012374	-0.0004309	1.8567481e-07	1.5311587600000002e-06	0.000795473	0.000149763	6.32777293729e-07	2.2428956169000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81759.26485961277	317.6990201692097	6684577390.384312	100932.6674164759	112556.50901238494	657.5976676053833	12668967721.055092	432434.6924400402	79533.02424355158	521.2318715897709	271682.6639609754	6325501945.325364	86366.83852308379	73969.50351622046	1.251522	23.291231	0.30213777	0.136198	0.0048213267	0.091199845	-0.095445488	0.0536851734	0.1226664251	-0.0834831335	0.0772886127	-0.0844780073	0.0816026765	-0.0790784736	0.0376289583	0.176041852	-0.1027615892	-0.1189962625	0.0719046272	-0.1619671443	-0.0839408877	0.1351548069	-0.2270084354	-0.0555475621	0.0928814525	0.008770327	0.1033314954	-0.1240391944	0.0929676418	0.170524182	-0.0023808921	0.1072552879	0.0462064712	0.1383267143	-0.1278973234	0.0793673525	-0.0130603789	0.1578314677	0.0174771692	-0.0164076089	0.1425574961	0.0083150199999999	0.0426527199999999	6.913955760039834e-05	0.0018192545233983	-0.0250434	0.0406690999999999	0.0016539756948099	0.00062717188356	-0.033052	0.078512	0.0061641341439999	0.0010924347039999	0.000931532	0.002188172	8.67751867024e-07	4.788096701584e-06	-0.00161737	-0.0003799699999999	1.443772008999999e-07	2.6158857169e-06	0.000557536	-0.000237937	3.10846391296e-07	5.6614015969000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81391.32406586134	-367.9407937514334	6624547633.194058	135380.42770643483	111978.84642229891	-577.6625900860236	12539262046.068806	333694.0679848933	79443.1539015997	-89.87034195188608	8076.678362548934	6311214701.833255	86645.6976923905	73368.56355670215	1.26679	23.575382	0.10768273	0.0606683	0.0070662723	0.0527240876	0.0118886551	0.0301391198	0.0255759875	-0.1443928546	0.044099724	-0.0932641205	0.0239638484	-0.0344045976	-0.1707324028	-0.0269877805	-0.0671966649	0.1236835197	0.1549201276	0.09218511	-0.0854627767	0.1038112192	0.0674937764	-0.0468801228	-0.0113110516	-0.1039190184	0.1370304842	0.0620667461	0.0129102837	0.0400117191	-0.0559519619	0.0881965021	0.1083405908	0.0576797491	0.1429725027	0.054526261	-0.0343749873	0.0352098374	-0.0320613276	-0.1277298459	0.1409495873	0.0083538499999999	3.8830000000000114e-05	6.978680982249834e-05	1.5077689000000086e-09	0.00288505	0.02792845	0.0007799983194025	8.3235135025e-06	-0.0492787	-0.0162267	0.00026330579289	0.00242839027369	0.00167699	0.000745458	2.8122954601e-06	5.55707629764e-07	-0.0012374	0.0003799699999999	1.443772008999999e-07	1.5311587600000002e-06	0.000413189	-0.0001443469999999	1.70725149721e-07	2.0836056408999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81283.4340130062	-107.89005285513122	6606996644.946733	11640.263505083009	112697.65153373303	718.8051114341215	12700760661.21872	516680.7882238198	79377.46826946925	-65.68563213045127	4314.602268376972	6300782468.870597	86749.70802319144	72816.88869538346	1.090124	20.287558	0.2011281	0.119102	-0.0064216872	0.0171757214	-0.0454931698	-0.0552865863	-0.0574395818	-0.0636063552	0.0289059959	-0.1076135113	0.068855014	0.0456635359	-0.0726674812	-0.2062672511	-0.0305995889	-0.0184716844	0.0603817188	0.0907284022	0.0799034569	-0.17028862	0.186400319	-0.0723412484	0.0824634708	-0.088012547	0.1154989911	-0.0479273977	0.0410298883	0.0268036483	-0.1455230973	0.0148512982	-0.0199154808	-0.0471840936	0.2008751295	0.0466423347	-0.0911660502	-0.0243108545	-0.0689113281	-0.0207986463	0.1391699531	0.0252882	0.01693435	0.00063949305924	0.0002867722099225	-0.0233248	-0.02620985	0.0006869562370225	0.00054404629504	0.0307141	0.0799928	0.00639884805184	0.00094335593881	0.000590796	-0.001086194	3.49039913616e-07	1.1798174056359998e-06	-0.00141561	-0.00017821	3.1758804100000025e-08	2.0039516721e-06	0.000117771	-0.000295418	1.3870008440999998e-08	8.727179472399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80930.54677137773	-352.8872416284721	6549753400.714159	124529.40530415166	112043.40486842902	-654.2466653040174	12553724574.510704	428038.6990614269	79198.45596168155	-179.0123077876924	32045.40633947552	6272395426.714413	86515.12512495386	71076.51302619872	1.200165	22.33547	0.1183656	0.0773705999999999	0.0153885799	-0.0345576664	0.0486652355	-0.046753552	-0.0681508376	-0.0185768596	-0.0196630215	-0.0159902189	-0.0432749589	0.0129733044	0.0631947924	-0.2317147004	0.0719377378	-0.0426965076	-0.0556010394	-0.0120041333	0.0243317456	0.0254483437	-0.1382723968	-0.1001024057	0.0207235365	-0.0971414606	0.0972171474	0.0050191291	-0.0342578504	-0.0377457216	-0.0942979948	-0.0084707332	-0.0092043392	-0.098816601	0.1252763758	-0.1369812845	0.0423051052	-0.0936186931	0.0440197805	0.0926223605	0.1372207617	0.0201469	-0.0051413	0.00040589757961	2.6432965690000012e-05	-0.0267098	-0.0033849999999999	1.1458224999999996e-05	0.00071341341604	-0.0156564	-0.0463705	0.00215022327025	0.00024512286096	0.00146792	0.000877124	2.1547891264e-06	7.69346511376e-07	-0.00129087	0.00012474	1.5560067600000033e-08	1.6663453569e-06	0.000385283	0.000267512	1.48442990089e-07	7.1562670144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
