global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
79967.964769153	n/a	6394875389.320495	n/a	113240.03673744202	n/a	12823305920.297218	n/a	79537.88189564842	n/a	n/a	6326274656.446116	86148.75678547536	61806.78322262663	n/a	n/a	n/a	n/a	-0.0804332051	-0.0385184487	0.0475871316	0.035627257	-0.2039200559	0.0912387131	-0.0036251986	-0.0190266904	0.1882255385	-0.0098491636	0.0292010852	-0.0506802217	0.0081553438	-0.0236380341	0.0865078379	-0.0101013986	0.0218349629	-0.1983209933	0.1958618037	-0.0174259376	0.0975961288	-0.0999526312	0.1179783861	-0.0455230874	0.0099969151	0.0753799326	-0.0803392937	-0.006823714	0.0223569414	-0.0691555284	0.0238120559	-0.0287446394	0.078261537	-0.0674459463	0.0718013873	-0.0666675261	0.0892522515	-0.0530042091	-0.0422909612	-0.0491754464	0.1038833557	-0.2063788216	0.0332703482	-0.0598875935	0.0293330425	-0.0195479895	0.1352396136	-0.0653303325	0.1190383152	-0.0703024206	0.1185518738	-0.0080646859	0.0235367482	-0.0203580183	0.0472036993	-0.1748204105	0.0783782916	-0.0273204378	0.1193911147	-0.0958022829	-0.0404831727	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0671047	n/a	0.00450304076209	n/a	0.0177159	n/a	n/a	0.00031385311281	0.218316	n/a	n/a	0.047661875856	0.00649288	n/a	4.2157490694400006e-05	n/a	-0.00162649	n/a	n/a	2.6454697201e-06	0.000264298	n/a	6.9853432804e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80051.54857990508	83.58381075208308	6408250430.040903	6986.253419840039	113138.795525074	-101.24121236801147	12800387052.864506	10249.7830817448	79648.29890902367	110.41701337524864	12191.916842709838	6343851519.10118	86532.40251880555	61548.76125675892	1.077554	21.396179	0.114422341	0.0587179	-0.0681977681	0.0031161812	-0.0057584555	0.0341183256	-0.1274418065	0.0057373449	0.0380014473	0.0043593576	0.0999134337	0.0423497133	0.0053003545	0.0037395717	-0.0067179491	0.0395727413	0.083877347	0.0135774324	-0.1038276841	-0.1108504086	-0.000281045	-0.0374578925	-0.0754783251	-0.1076535185	-0.0682626692	-0.053071706	0.086931443	-0.0348436581	0.0881305882	0.0366691862	-0.1038086084	0.0264572555	0.0326465547	0.0148850857	0.0515293464	-0.0394816373	0.0095199871	0.0077488275	-0.0994405442	-0.0669801158	0.0022928366	0.0087664187	0.1189451052	-0.0442065876	0.0005649161	-0.0321791374	0.0600101032	0.0069287275	0.0572629263	-0.0212399573	0.0709090907	-0.1191593998	-0.0385516404	0.0616741914	-0.0137370084	0.0102907675	0.0956337593	-0.04562702	-0.0010819431	0.0219961972	-0.0593396345	-0.1200905267	0.0680810889	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0640516	-0.0030531	0.00410260746256	9.32141961000002e-06	0.000962109	-0.016753791	0.0002806895128716	9.25653727881e-07	0.167086	-0.05123	0.0026245128999999	0.027917731396	0.00570698	-0.0007859	3.2569620720400006e-05	6.1763881e-07	-0.00165899	-3.249999999999998e-05	1.0562499999999983e-09	2.7522478201e-06	0.000214989	-4.930899999999999e-05	4.6220270121000006e-08	2.4313774809999984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80143.8744908033	92.32591089821652	6423040618.397632	8524.07382318542	113200.16937828064	61.37385320663452	12814278347.271423	3766.7498574295214	79663.93686051528	15.637951491618878	244.5455268542251	6346342836.116166	86405.33646567036	62236.04927246588	0.8958549999999998	17.788328	0.1652908089999999	0.127329	-0.0677447268	-0.0122890679	0.0214031186	0.0167010236	-0.1631622224	0.0548965415	0.0009640823	0.0193098038	0.0444381058	0.0959100813	0.0543197073	-0.0207849679	-0.0548158376	0.000786148	0.0713833098	-0.0481843643	-0.0253825719	-0.0691505303	-0.0404610385	0.0804846761	0.0145038926	-0.0568432378	-0.0958179586	-0.1087734667	-0.0310288983	-0.0458040338	-0.0351705349	0.03499368	0.0590164911	-0.0188606635	0.0951723757	-0.0989194326	0.0387034742	0.1153735546	-0.0811608704	0.019315731	-0.0271860201	-0.0033127485	-0.0235327277	0.0049380068	0.0646557659	-0.0941364337	-0.0409095985	-0.0393524909	0.0561169927	0.0409526731	0.0262769278	-0.0588736531	0.0084560581	-0.1080532173	0.007183609	0.046180001	-0.1050385954	-0.0252068631	0.1292647147	-0.023206119	-0.0402890457	-0.0135707475	-0.0336424977	0.0171663033	0.0686523408	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0632309	-0.0008206999999999	0.00399814671481	6.735484899999895e-07	-0.0289858	-0.0299479089999999	0.0008968772534722	0.00084017660164	0.199753	0.0326669999999999	0.0010671328889999	0.0399012610089999	0.00371994	-0.00198704	1.3837953603600002e-05	3.948327961600001e-06	-0.00165899	0.0	0.0	2.7522478201e-06	0.000164925	-5.0064e-05	2.7200255625000003e-08	2.506404096e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80229.50685923934	85.63236843603954	6436773770.876732	7332.902523965621	113639.66482162476	439.4954433441162	12913973420.77122	193156.2447202413	79690.40655048077	26.46968996548094	700.6444868686823	6350560896.180908	86661.8842917615	62236.38590992618	0.903685	17.943794	0.18002996	0.113042	-0.0519252148	0.0121757214	-0.0109401653	0.0099110497	-0.0627081937	-0.0319474434	0.0352846588	0.0372522458	0.0273211957	0.1376351303	0.0283780862	-0.0076477494	-0.0062504195	0.0350724174	-0.0279061985	0.0247371684	0.0420377108	-0.0218323661	-0.0309737484	0.0633058599	-0.0191618108	-0.0658741533	-0.1650923847	0.0574675295	-0.0432422811	-0.0241998774	-0.0120672806	0.0453568209	-0.0193715576	-0.0276068697	-0.0043816223	-0.0375332619	-0.0089364027	0.0065279782	0.045299065	-0.0464618941	-0.0530272686	-0.1158826555	-0.0033645307	0.0163258362	0.1004587486	0.0250122626	-0.0491495394	-0.0291569627	0.085211456	0.0315030616	-0.0331243284	-0.0165739703	0.0155534184	-0.0696155735	0.0177885269	0.0219350764	-0.0816295984	-0.0863952654	0.0619302002	0.002961189	-0.0745433067	-0.1304930666	0.0111188426	-0.0097850734	0.1232103578	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0610676	-0.0021633	0.00372925176976	4.6798668900000295e-06	-0.00626054	0.0227252599999999	0.0005164374420675	3.9194361091600005e-05	0.11964	-0.0801129999999999	0.0064180927689999	0.0143137295999999	0.00466074	0.0009407999999999	2.17224973476e-05	8.851046399999998e-07	-0.00119195	0.0004670399999999	2.181263616e-07	1.4207448025e-06	0.000257653	9.272799999999998e-05	6.6385068409e-08	8.598481983999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80377.41118877898	147.90432953964046	6460528229.410052	21875.69069657056	113783.09021568298	143.42539405822754	12946591619.030252	20570.84366075785	79686.88765101085	-3.518899469912867	12.382653479353056	6350000063.504826	86425.71680408387	63170.677056261455	0.8923499999999999	17.718733	0.0802932079999999	0.0480572	-0.0505351677	-0.0148549665	0.0338048815	0.0187203216	-0.0879308892	0.0260103153	0.0159835947	0.0148301263	0.0727772936	0.0504162042	-0.0405470237	0.0069148392	0.0339867198	0.0567059977	0.0365797027	0.0122208497	0.1465734296	0.0870903462	0.0011218551	0.0829226583	0.023535273	-0.1082846461	-0.0123376912	0.0205547121	-0.0398980695	-0.0336086545	-0.0129453925	-0.0579206272	0.0406988863	0.1247861381	-0.1536588402	0.0655109404	0.0664580973	-0.0478048432	-0.0472104983	0.0243796259	-0.0436937339	-9.3167e-06	-0.0378701184	-0.0251074339	0.0295973604	-0.0479507838	-0.0010797932	-0.0706899107	0.0451338294	-0.0149559217	0.0216306624	-0.023207273	0.0077499778	0.0030547997	0.0756139294	-0.002577332	-0.117405686	0.0269091342	-0.1358511401	-0.0018179171	-0.0285026318	-0.0804641207	0.0726520657	0.0721522806	0.0568024629	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0593821	-0.0016854999999999	0.00352623380041	2.840910249999998e-06	-0.000834317	0.005426223	2.9443896045729e-05	6.96084856489e-07	0.119647	7.000000000007001e-06	4.900000000009801e-11	0.014315404609	0.00394827	-0.0007124699999999	1.55888359929e-05	5.076135008999997e-07	-0.000741939	0.0004500109999999	2.0250990012099997e-07	5.504734797210001e-07	-4.33557e-05	-0.0003010087	1.87971672249e-09	9.060623747569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80352.29759608902	-25.11359268995875	6456491728.970453	630.6925377971496	113791.91385269164	8.82363700865244	12948599658.258394	77.85657006046098	79483.34955929487	-203.53809171597825	41427.75477938196	6317602857.165061	86571.45909875585	63246.43344909236	0.910383	18.076792	0.090508652	0.0438545	-0.0282839775	0.0001967404	-0.0308766844	-0.0052022069	0.0196966231	-0.057231912	0.01225744	-0.0372267728	0.0356014166	0.0715959357	0.0041451887	-0.0572268519	0.0233227844	0.1174932994	-0.0697254814	-0.0774158924	0.0186178001	0.0832389381	-0.0732227204	0.0166789868	0.0085555286	0.118507663	-0.0862778218	0.1296433697	0.0155057836	-0.1097621867	0.0263461243	-0.0337822088	-0.0417330455	-0.0287697031	-0.0033499074	-0.0371590456	-0.2016681167	-0.0570085934	0.0102309605	-0.0839563615	0.0628720247	0.059828693	0.0315516534	-0.0071521532	0.0636476292	0.0333074512	-0.0229698853	-0.0951857311	0.0307745255	-0.027439968	0.0357251534	-0.0285057756	-0.0077084637	0.0419006821	-0.0899501987	0.0023062326	-0.0822662514	-0.0586160657	-0.089159951	0.018673588	-0.1236067291	-0.0642318673	0.1368888698	-0.0059985999	0.1057531782	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.048538	-0.0108441	0.0023559374439999	0.00011759450481	0.0165129	0.017347217	0.000300925937645	0.00027267586641	0.0865424999999999	-0.0331045000000001	0.00109590792025	0.0074896043062499	0.00398039	3.2120000000000065e-05	1.58435045521e-05	1.0316944000000043e-09	-0.000608934	0.000133005	1.7690330025000016e-08	3.70800616356e-07	0.000375776	0.0004191316999999	1.41207602176e-07	1.7567138194488997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80366.07837449381	13.780778404790908	6458706553.295281	189.90985344195144	113479.97974777222	-311.93410491941904	12877705803.554792	97302.88581187912	79507.678547214	24.32898791912885	591.8996531691175	6321470947.9671135	86348.07418895331	63725.39315922412	0.891718	17.706175	0.290641455	0.186279	-0.0411275162	-0.0119318075	0.0051209484	0.0249262138	-0.0535942144	-0.0151342328	0.0094373981	-0.0352526858	0.0876412869	0.0184677148	0.0136733507	-0.0948804549	-0.0164010263	-0.0409654921	0.0108237127	-0.0301378593	0.0958905793	-0.0174072704	0.0977130842	0.1037776807	0.0146142911	0.0032681628	0.0715029585	0.0322387414	-0.0325648522	0.0322582691	-0.11441086	-0.0041764706	0.0039194399	-0.0201659961	-0.0920009431	-0.0020356156	-0.1324464002	0.0211984827	-0.0257570191	0.0767833143	0.0768376138	0.0242416496	-0.0056743845	-0.0233493726	0.0295554255	-0.0798434949	-0.0150463061	-0.101294805	-0.0441734671	0.0170021441	0.0554091087	-0.066322154	0.0209018959	0.1012131977	-0.0121414342	0.0246410179	0.0086287267	-0.0148323037	0.0158196478	-0.0942236901	0.0648843882	-0.0633250648	0.0735403701	0.0215990135	-0.0150767205	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0372524	-0.0112856	0.0013877413057599	0.00012736476736	-0.0269834	-0.0434963	0.00189192811369	0.00072810387556	0.154023	0.0674805000000001	0.00455361788025	0.023723084529	0.00136263	-0.00261776	1.8567605169000003e-06	6.852667417600001e-06	-0.000166519	0.000442415	1.95731032225e-07	2.7728577361000003e-08	6.83699e-05	-0.0003074060999999	4.67444322601e-09	9.449851031720996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80342.9529840979	-23.12539039591502	6454990094.204965	534.7836809634786	113708.8842086792	228.9044609069824	12929710347.982813	52397.25222311624	79477.9781188363	-29.700428377705972	882.1154458192424	6316749005.858221	86321.38697826957	63526.309527112695	0.785134	15.589827	0.0899908149999999	0.0469451	-0.0285282093	0.0013047953	-0.0051492384	0.0040576429	-0.044218645	-0.0085693905	-0.0114351044	-0.0411992257	0.0270624701	0.0711985229	-0.1025116216	-0.1595839272	-0.0535712034	0.0266225895	0.0231080086	-0.0142473048	0.0186447841	-0.0292752848	0.0013237726	-0.0567396459	0.030716283	-0.0826758137	0.0393223799	0.0577501135	0.043915405	-0.0287134014	0.0597841815	-0.1110835478	0.039644694	0.0546826546	-0.0420742883	-0.0032340393	-0.0781516528	0.1018701254	0.0716796014	-0.0950691264	0.044818997	-0.068532463	0.0043448732	-0.0296130186	0.0205385219	-0.0521288365	-0.0368555128	-0.1279353321	-0.034359928	-0.0136797259	0.051637083	-0.0271369076	-0.0144348577	-0.0064416596	-0.0507119086	-0.0112272916	0.0242928176	0.0659354885	-0.0665158222	-0.1943066258	-0.0703109658	0.0089297249	0.0145424517	0.1150205336	-0.0322063656	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0306441	-0.0066082999999999	0.00093906086481	4.366962888999997e-05	0.00442836	0.03141176	0.0009866986662976	1.96103722896e-05	0.134244	-0.0197789999999999	0.0003912088409999	0.018021451536	0.0016652	0.0003025699999999	2.77289104e-06	9.15486048999999e-08	-0.000457792	-0.000291273	8.4839960529e-08	2.09573515264e-07	0.000118362	4.99921e-05	1.4009563044e-08	2.4992100624099998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80509.61949341904	166.66650932114862	6481798830.97512	27777.72532929652	113640.05060958862	-68.83359909057617	12914061102.549864	4738.064363762169	79474.32233881904	-3.6557800172595303	13.364727534594095	6316167911.214511	86305.62076790877	64546.50276923108	0.809139	16.066469	0.12722275	0.0626639	-0.0150140124	-0.0165242149	-0.003191848	0.0143767538	-0.0337646252	0.0001133305	-0.0370220769	-0.0472667661	0.0500869714	-0.0094720238	-0.0372507531	-0.0139671135	-0.0522842299	0.010709037	0.0360028802	0.0191327596	-0.0462133238	-0.013362962	0.037147159	0.0261810965	-0.03037965	0.0943394369	0.0061040386	0.0919419508	-0.0092084494	0.0716935705	-0.0011226214	-0.1300895617	0.0392773618	0.1337131706	0.0121911872	0.1549320801	0.1087571344	-0.0752849381	0.1255451997	-0.1595065985	-0.2124221883	-0.0627227313	0.0013808579	-0.0293670601	-0.0056457686	-0.0738374956	-0.009536105	-0.0592389178	-0.0439979694	-0.0618585983	0.1094142264	-0.0451690327	-0.0130011755	0.0640683936	-0.0756660091	0.0357950518	0.0881182455	0.021079945	0.0303130212	-0.0804910263	0.041196401	-0.0528379531	0.0608636491	0.0836693762	0.0006758019	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0368055	0.0061613999999999	0.00135464483025	3.7962849959999965e-05	-0.0347178	-0.03914616	0.0015324218427456	0.00120532563684	0.101978	-0.032266	0.001041094756	0.010399512484	0.0008593719999999	-0.000805828	7.385202343838281e-07	6.49358765584161e-07	-0.000489903	-3.211099999999998e-05	1.0311163209999983e-09	2.4000494940899995e-07	-3.66828e-05	-0.0001550448	1.34562781584e-09	2.4038890007040004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80593.22004997268	83.60055655363249	6495267118.023317	6989.053056077104	114266.25246429443	626.2018547058105	13056776452.233871	392128.76283699705	79725.43613627959	251.11379746055167	63058.139275059	6356145167.119995	86722.04932409571	64359.71765605745	1.013013	20.114641	0.206226927	0.122986	0.0153276205	0.0005504587	-0.0153019786	-0.0075094866	0.0633116438	0.0269332194	-0.0612419321	0.0053050134	-0.0299186277	-0.0537570718	-0.0824865923	-0.0628836444	0.0307085803	0.0234598654	-0.0329953382	0.0044431499	-0.0677076348	-0.0797486561	0.0048872096	0.0736008514	-0.0566742038	-0.0830371497	0.0739893763	0.0477670062	0.1168855878	0.0029017451	0.0353879231	-0.0115578153	0.1051698508	-0.1126482213	0.0495941204	0.0211773246	0.0257865986	0.0524627809	0.0245148806	0.0044679967	0.2122035611	-0.045307619	0.0129761719	-0.0037501046	-0.0139514216	0.091231828	0.0762461691	-0.0766929857	-0.0424550495	0.0024667794	0.0023009661	-0.0152468556	0.0023157861	-0.0450959818	-0.063655883	0.0069248306	0.1072350438	-0.0269521309	0.0240785986	-0.0956635836	0.0082124666	0.0301256229	-0.0622690572	-0.032549812	-0.0213590728	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0280392	-0.0087662999999999	0.00078619673664	7.684801568999997e-05	0.0007506369999999	0.0354684369999999	0.0012580100232229	5.634559057688499e-07	0.0337902	-0.0681877999999999	0.0046495760688399	0.00114177761604	0.00220532	0.0013459480000001	4.863436302400001e-06	1.8115760187042695e-06	-0.000170528	0.000319375	1.02000390625e-07	2.9079798784000006e-08	0.000174082	0.0002107648	3.0304542723999994e-08	4.442180091904e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
